DIRECTORATE,PAYMENT DATE,PAYMENT AMOUNT,PAYEE,SUPPLIER NO,ACTIVITY
Capital Expenditure,01/08/2023,"5,467.20",PINSENT MASONS,Invoice,CAPEXP Professional Fees
Children's Services Directorate,01/08/2023,"31,678.56",FAMILY FIRST FOSTERING,Invoice,External Fostering
Children's Services Directorate,01/08/2023,"1,950.00",THE LUCY FAITHFUL FOUNDATION,Invoice,CLA Support
Children's Services Directorate,01/08/2023,"1,318.80",LEXTOX,Invoice,APC - Other Cla Services
Environment & Community Services Directorate,01/08/2023,"5,150.00",S.A.M.E ACADEMY LTD,Invoice,TFL funded schemes
Adult Social Services Directorate,01/08/2023,594.86,A NEW LEAF,Invoice,External Homecare
Children's Services Directorate,01/08/2023,"1,074.75",THE OT PRACTICE LIMITED,Invoice,Other Therapies
Adult Social Services Directorate,01/08/2023,"2,000.00",REDACTED PERSONAL DATA,Invoice,Aps Shared Lives Scheme
Adult Social Services Directorate,01/08/2023,"2,235.17",FAVOURED HEALTH CIC,Invoice,External Homecare
Adult Social Services Directorate,01/08/2023,"1,249.08",MIHOMECARE LIMITED,Invoice,External Homecare
Adult Social Services Directorate,01/08/2023,"2,164.50",J.C. MICHAEL GROUPS LTD,Invoice,External Homecare
Children's Services Directorate,01/08/2023,"12,534.08",The Baked Bean Charity,Invoice,Independent Fees
Children's Services Directorate,01/08/2023,"3,892.52",REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Children's Services Directorate,01/08/2023,534.89,Restore Datashred Limited,Invoice,Miscellaneous Expenses
Capital Expenditure,01/08/2023,738.00,AOC Holdings Ltd T/A AOC Archa,Invoice,CAPEXP Architects
Capital Expenditure,01/08/2023,"5,160.00",Geotechnical & Environmental A,Invoice,CAPEXP Professional Fees
Capital Expenditure,01/08/2023,"2,507.40",Carter Jonas LLP,Invoice,CAPEXP Professional Fees
Adult Social Services Directorate,01/08/2023,"103,447.22",Aspire Care Services Ltd,Invoice,External Homecare
Housing & Regeneration Directorate,01/08/2023,"1,200.00",Lightning Protection Services,Invoice,Planned Maintenance - Bldgs
Children's Services Directorate,01/08/2023,"5,077.20",Abacus Mobility Ltd,Invoice,Client Travel Expenses
Adult Social Services Directorate,01/08/2023,520.00,Unit Works Social Enterprises,Invoice,External Daycare
Chief Executives Directorate,01/08/2023,"1,000.00",Black Heroes Foundation,Invoice,Returned AP Payments
Capital Expenditure,01/08/2023,"1,200.00",Barton Willmore LLP,Invoice,CAPEXP Surveys and Comms Costs
Chief Executives Directorate,01/08/2023,"118,692.70",The Junction BID,Invoice,Clapham BID
Children's Services Directorate,01/08/2023,"2,594.00",Kope-Medics Ltd,Invoice,Preventing Accom
Capital Expenditure,01/08/2023,600.00,GREENGAGE ENVIRONMENTAL LTD,Invoice,CAPEXP Surveys and Comms Costs
Capital Expenditure,01/08/2023,"1,919.23",Calfordseaden LLP,Invoice,CAPEXP Professional Fees
Children's Services Directorate,01/08/2023,"5,708.57",OUR ROCK LTD,Invoice,External Lodgings
Children's Services Directorate,01/08/2023,"4,124.40",Castlebridge Finance SPV Ltd,Invoice,Transport Hire & Leasing Costs
Children's Services Directorate,01/08/2023,"1,892.40",ACS Private Hire Ltd,Invoice,Client Travel Expenses
Children's Services Directorate,01/08/2023,792.00,JDS Recruitment Ltd,Invoice,Consultants Specific Project
Children's Services Directorate,01/08/2023,540.00,Julia Terteryan Therapy Ltd,Invoice,Other Therapies
Capital Expenditure,01/08/2023,"13,354.80",Point 2 Surveyors Ltd,Invoice,CAPEXP Surveys and Comms Costs
Children's Services Directorate,01/08/2023,"25,818.66",Ascent Fostering Agency T/As A,Invoice,External Residential Care
Adult Social Services Directorate,01/08/2023,"6,224.50",Accomplish Group Contract Mana,Invoice,External Residential Care
Adult Social Services Directorate,01/08/2023,"6,188.00",ABL Care Ltd,Invoice,Supported Living
Children's Services Directorate,01/08/2023,"2,779.42",Active Recruitment SEN,Invoice,Preventing Accom
Chief Executives Directorate,01/08/2023,"2,000.00",Foundry Risk & Management Cons,Invoice,IDVA (Domestic Violence)
Housing & Regeneration Directorate,01/08/2023,"2,792.88",AES INT LTD,Invoice,Agency Staff
Children's Services Directorate,01/08/2023,500.00,Inclusion.me ltd,Invoice,Other Therapies
Housing & Regeneration Directorate,01/08/2023,"5,174.74",Gjini Building Services Ltd,Invoice,General Repairs Non S/C
Children's Services Directorate,01/08/2023,"3,260.00",ALBEMARLE PRIMARY SCHOOL,Invoice,Equipment
Children's Services Directorate,01/08/2023,"1,210.76",REDACTED PERSONAL DATA,Invoice,Internal Fostering
Children's Services Directorate,01/08/2023,"1,456.26",REDACTED PERSONAL DATA,Invoice,Internal Fostering
Resources Directorate,02/08/2023,"5,859.61",Royal Mail Group Ltd,Invoice,Postage
Capital Expenditure,02/08/2023,"7,352.00",Chiltern Invadex (UK) Ltd,Invoice,CAPEXP Housing Grants Analysis
Resources Directorate,02/08/2023,"2,915.57",Wagstaff Interiors Group,Invoice,Furniture
Chief Executives Directorate,02/08/2023,"6,180.00",Westco Trading Ltd,Invoice,Consultants Fees
Adult Social Services Directorate,02/08/2023,735.36,Absolute Care Services (Richmo,Invoice,External Homecare
Chief Executives Directorate,02/08/2023,"2,538.43",Newsquest Media Group Ltd,Invoice,Advertising / Publicity
Chief Executives Directorate,02/08/2023,"452,995.68",London Borough Of Merton,Invoice,Legal Disbursements SLLP
Children's Services Directorate,02/08/2023,"1,377.60",PORTMASTER LTD T/A CAPITAL CAR,Invoice,Client Travel Expenses
Adult Social Services Directorate,02/08/2023,"3,297.84",ST DAVIDS CARE IN THE COMMUNIT,Invoice,External Residential Care
Children's Services Directorate,02/08/2023,"1,205.86",Careoline Carers Services Ltd,Invoice,Preventing Accom
Adult Social Services Directorate,02/08/2023,"17,140.57",Servol Community Services,Invoice,Supporting People Contracts
Adult Social Services Directorate,02/08/2023,"4,718.24",Parkgate Nursing Agency,Invoice,External Homecare
Capital Expenditure,02/08/2023,"137,613.88",H A MARKS LIMITED,Invoice,CAPEXP Construction Work
Resources Directorate,02/08/2023,"4,523.33",SODEXO MOTIVATION SOLUTIONS UK,Invoice,Personal Account
Children's Services Directorate,02/08/2023,595.00,EDWARD THOMAS & SON,Invoice,Materials
Adult Social Services Directorate,02/08/2023,802.52,BARKERS CHEMIST LTD,Invoice,Third Party Pymt - Health
Children's Services Directorate,02/08/2023,"1,920.00",BINDMANS LLP,Invoice,APC - Other Cla Services
Adult Social Services Directorate,02/08/2023,"21,191.25",AGE UK WANDSWORTH,Invoice,Grants to Voluntary Orgs
Housing & Regeneration Directorate,02/08/2023,660.00,DEBA UK LTD,Invoice,Equipment
Adult Social Services Directorate,02/08/2023,"7,569.12",DDLTAC UK ( DAUGHTERS OF DIVIN,Invoice,External Homecare
Housing & Regeneration Directorate,02/08/2023,"24,382.80",HOUSING ACTION MANAGEMENT,Invoice,B&B Payments
Adult Social Services Directorate,02/08/2023,851.55,NETTLES PHARMACY Ltd,Invoice,Third Party Pymt - Health
Chief Executives Directorate,02/08/2023,667.08,LOCAL GOVERNMENT ASSOCIATION,Invoice,Training
Capital Expenditure,02/08/2023,"2,722.10",Stantec UK Limited,Invoice,CAPEXP Professional Fees
Adult Social Services Directorate,02/08/2023,826.66,PATEL JG & KG LLP T/A AURA PHA,Invoice,Third Party Pymt - Health
Adult Social Services Directorate,02/08/2023,592.42,ROBARDS CHEMIST T/A ROBARDS LT,Invoice,Third Party Pymt - Health
Adult Social Services Directorate,02/08/2023,"1,910.31",QUIZCHOICE LTD FCL10,Invoice,Third Party Pymt - Health
Adult Social Services Directorate,02/08/2023,"1,137.96",RIZPHARM LTD T/A R. WALJI CHEM,Invoice,Third Party Pymt - Health
Adult Social Services Directorate,02/08/2023,"1,100.75",JAYACHOICE  LTD,Invoice,Third Party Pymt - Health
Capital Expenditure,02/08/2023,"3,975.60",PINSENT MASONS,Invoice,CAPEXP Professional Fees
Adult Social Services Directorate,02/08/2023,"1,591.72",I PATEL T/A TOOTING PHARMACY P,Invoice,Third Party Pymt - Health
Adult Social Services Directorate,02/08/2023,896.87,Boots UK Limited,Invoice,Third Party Pymt - Health
Adult Social Services Directorate,02/08/2023,"10,767.42",PEARL CHEMIST LTD FDV93 T/A LO,Invoice,Third Party Pymt - Health
Children's Services Directorate,02/08/2023,"5,038.80",SYNERGY FOSTERING LIMITED,Invoice,External Fostering
Adult Social Services Directorate,02/08/2023,758.99,LONDON HOMECARE LTD,Invoice,External Homecare
Children's Services Directorate,02/08/2023,"1,495.20",LEXTOX,Invoice,APC - Other Cla Services
Adult Social Services Directorate,02/08/2023,"5,203.30",A NEW LEAF,Invoice,Supported Living
Housing & Regeneration Directorate,02/08/2023,"3,114.00",Aston Pearl Limited,Invoice,B&B Payments
Adult Social Services Directorate,02/08/2023,"1,344.37",PharmaLite Ltd FG141,Invoice,Third Party Pymt - Health
Housing & Regeneration Directorate,02/08/2023,"21,865.90",Abslett Properties,Invoice,B&B Payments
Children's Services Directorate,02/08/2023,"11,828.52",Acorn Homes,Invoice,External Residential Care
Capital Expenditure,02/08/2023,"193,503.61",LIFTWORKS,Invoice,CAPEXP Construction Work
Adult Social Services Directorate,02/08/2023,665.52,SUNRISE DAY CARE CENTRE,Invoice,External Daycare
Housing & Regeneration Directorate,02/08/2023,"39,212.00",Denhan International,Invoice,B&B Payments
Adult Social Services Directorate,02/08/2023,990.35,Amichem Ltd t/a W J Boyes,Invoice,Third Party Pymt - Health
Adult Social Services Directorate,02/08/2023,"2,878.20",Nursing Direct Healthcare Limi,Invoice,External Homecare
Housing & Regeneration Directorate,02/08/2023,"5,567.40",Stef & Phillips ltd,Invoice,B&B Payments
Housing & Regeneration Directorate,02/08/2023,"9,645.48",Blueprint Recruitment Solution,Invoice,Agency Staff
Housing & Regeneration Directorate,02/08/2023,"48,844.38",London Croydon Ltd,Invoice,B&B Payments
Housing & Regeneration Directorate,02/08/2023,"11,280.00",Croydon Court Limited,Invoice,B&B Payments
Housing & Regeneration Directorate,02/08/2023,"40,114.56",Dunheved Hotel Ltd,Invoice,B&B Payments
Housing & Regeneration Directorate,02/08/2023,"45,057.72",LHG Thornton Heath Ltd,Invoice,B&B Payments
Housing & Regeneration Directorate,02/08/2023,"40,014.00",London Clapham South Limited,Invoice,B&B Payments
Housing & Regeneration Directorate,02/08/2023,"30,456.00",London Hounslow Ltd,Invoice,B&B Payments
Housing & Regeneration Directorate,02/08/2023,"15,540.00",London Clapham Common Limited,Invoice,B&B Payments
Housing & Regeneration Directorate,02/08/2023,"33,708.60",Gilroy Court Limited,Invoice,B&B Payments
Housing & Regeneration Directorate,02/08/2023,"2,880.00",London Walthamstow Limited,Invoice,B&B Payments
Capital Expenditure,02/08/2023,"101,796.17",Marsh Ltd,Invoice,CAPEXP Legal Fees excl. Sales
Capital Expenditure,02/08/2023,"3,000.00",HYDE NEW BUILD LTD,Invoice,CAPEXP Professional Fees
Adult Social Services Directorate,02/08/2023,"4,774.82",Asvacare Ltd t/a Barkers Pharm,Invoice,Third Party Pymt - Health
Adult Social Services Directorate,02/08/2023,800.00,REDACTED PERSONAL DATA,Invoice,External Homecare
Children's Services Directorate,02/08/2023,989.58,Little Beginnings,Invoice,APC - Other Cla Services
Adult Social Services Directorate,02/08/2023,897.25,Primeway Care Limited,Invoice,External Homecare
Capital Expenditure,02/08/2023,"4,200.00",Beyond Carbon Associates Ltd,Invoice,CAPEXP Professional Fees
Adult Social Services Directorate,02/08/2023,"3,808.00",Vital Care and Support Ltd,Invoice,External Homecare
Adult Social Services Directorate,02/08/2023,"12,474.00",Danielle and Daisy Care Ltd,Invoice,Supported Living
Housing & Regeneration Directorate,02/08/2023,"14,520.00",Top Tier Property Solutions Lt,Invoice,B&B Payments
Children's Services Directorate,02/08/2023,715.94,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Children's Services Directorate,02/08/2023,545.90,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Children's Services Directorate,02/08/2023,"1,130.16",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Children's Services Directorate,02/08/2023,531.84,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Children's Services Directorate,02/08/2023,677.58,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Children's Services Directorate,02/08/2023,565.08,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Children's Services Directorate,02/08/2023,506.28,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Capital Expenditure,02/08/2023,"10,507.20",Guildmore Ltd,Invoice,CAPEXP Other Building Reltd Wk
Chief Executives Directorate,02/08/2023,"7,200.00",Cenex Consultancy Services Lim,Invoice,Project Work
Children's Services Directorate,02/08/2023,"2,000.00",REDACTED PERSONAL DATA,Invoice,Essentials
Capital Expenditure,03/08/2023,"6,948.00",Fireco Ltd,Invoice,CAPEXP Other Building Reltd Wk
Adult Social Services Directorate,03/08/2023,"2,649.60",Absolute Care Services (Richmo,Invoice,External Homecare
Housing & Regeneration Directorate,03/08/2023,"15,841.25",Pennington Choices Ltd,Invoice,Asbestos Removal
Environment & Community Services Directorate,03/08/2023,"6,214.49",Storm Environmental Ltd,Invoice,Equipment
Capital Expenditure,03/08/2023,"1,992.60",Martin Arnold Ltd,Invoice,CAPEXP Employers Agent and QS
Housing & Regeneration Directorate,03/08/2023,"2,268.05",T Mohan ,Invoice,General Contract Work
Housing & Regeneration Directorate,03/08/2023,"1,481.57",Orbis Protect Limited,Invoice,General Repairs Non S/C
Capital Expenditure,03/08/2023,"12,881.41",Effectable Construction Servic,Invoice,CAPEXP Construction Work
Children's Services Directorate,03/08/2023,"31,025.00",London Borough Of Merton,Invoice,Special School Top-up
Housing & Regeneration Directorate,03/08/2023,"1,200.00",GREATER LONDON AUTHORITY,Invoice,Lawn
Housing & Regeneration Directorate,03/08/2023,"21,764.02",PARMENTER BUILDERS LTD (P M PA,Invoice,General Repairs S/C
Housing & Regeneration Directorate,03/08/2023,"14,644.80",SW1LIGHTING & ELECTRICAL LTD,Invoice,General Repairs Non S/C
Housing & Regeneration Directorate,03/08/2023,"4,949.29",ACR LONDON LTD,Invoice,Equipment
Housing & Regeneration Directorate,03/08/2023,"6,733.40",BREYER GROUP PLC,Invoice,General Repairs Non S/C
Housing & Regeneration Directorate,03/08/2023,"76,679.02",DRAIN SURGEON SERVICES LTD,Invoice,General Repairs S/C
Children's Services Directorate,03/08/2023,"2,451.60",PORTMASTER LTD T/A CAPITAL CAR,Invoice,Transport Hire & Leasing Costs
Adult Social Services Directorate,03/08/2023,817.56,SENSE-CHILDREN & ADULT SERVICE,Invoice,External Residential Care
Adult Social Services Directorate,03/08/2023,"3,085.13",C M CARE LTD,Invoice,Supported Living
Adult Social Services Directorate,03/08/2023,"25,905.04",MACINTYRE CARE,Invoice,External Residential Care
Housing & Regeneration Directorate,03/08/2023,"1,920.00",WESTMINSTER BUILDING SERVICES ,Invoice,Gas
Chief Executives Directorate,03/08/2023,"22,429.15",Beta Distribution (South) Ltd,Invoice,Printing 
Housing & Regeneration Directorate,03/08/2023,"2,856.00",SURREY ENVIRONMENTAL SERVICES ,Invoice,Vacants
Adult Social Services Directorate,03/08/2023,"3,949.28",Achieve Together Limited,Invoice,External Homecare
Adult Social Services Directorate,03/08/2023,"6,787.00",RUSKIN MILL COLLEGE,Invoice,External Residential Care
Housing & Regeneration Directorate,03/08/2023,"11,069.77",METRO DIGITAL TV LTD,Invoice,TV Aerials
Housing & Regeneration Directorate,03/08/2023,"11,147.52",Hill Electrical Services Contr,Invoice,General Repairs S/C
Adult Social Services Directorate,03/08/2023,"26,941.80",CARE UK COMMUNITY PARTNERSHIP,Invoice,External Nursing Care
Capital Expenditure,03/08/2023,"185,350.10",T BROWN GROUP LTD,Invoice,CAPEXP HRA House Purchase
Housing & Regeneration Directorate,03/08/2023,"172,602.24",F G KEEN LTD,Invoice,General Repairs S/C
Adult Social Services Directorate,03/08/2023,"2,354.44",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,03/08/2023,"32,374.60",SOMA HEALTHCARE LTD,Invoice,External Homecare
Housing & Regeneration Directorate,03/08/2023,"75,884.79",Smith ,Invoice,Boiler House Repairs
Housing & Regeneration Directorate,03/08/2023,"128,058.86",M N M PROPERTIES SERVICES,Invoice,Vacants
Housing & Regeneration Directorate,03/08/2023,"3,694.30",CERTUS SECURITY (UK) LLP,Invoice,Adaptations & Aids
Housing & Regeneration Directorate,03/08/2023,"1,146.00",REDACTED PERSONAL DATA,Invoice,Reactive maintenance - bldgs
Housing & Regeneration Directorate,03/08/2023,"1,261.28",W C EVANS ,Invoice,General Repairs Non S/C
Capital Expenditure,03/08/2023,"5,040.00",RIDGE AND PARTNERS LLP,Invoice,CAPEXP Professional Fees
Housing & Regeneration Directorate,03/08/2023,"7,392.66",ENVIROVENT LTD,Invoice,General Repairs Non S/C
Children's Services Directorate,03/08/2023,"17,000.00",ST FAITH'S C OF E PRIMARY SCHO,Invoice,ST FAITHS CE CONTROL ACC
Adult Social Services Directorate,03/08/2023,582.86,REDACTED PERSONAL DATA,Invoice,Third Party Pymt - Health
Housing & Regeneration Directorate,03/08/2023,"2,864.40",OPUS ENERGY LTD,Invoice,Energy - Electricity
Adult Social Services Directorate,03/08/2023,"800,462.05",SOUTH LONDON AND MAUDSLEY NHS ,Invoice,Tier 2-4 Community Services
Housing & Regeneration Directorate,03/08/2023,564.32,KOMPAN LTD,Invoice,Playgrounds
Adult Social Services Directorate,03/08/2023,"3,162.88",BEDFORD HILL FAMILY PRACTICE H,Invoice,Third Party Pymt - Health
Environment & Community Services Directorate,03/08/2023,"1,747.20",BROOKSON ENGINEERING (5618i) L,Invoice,Materials
Adult Social Services Directorate,03/08/2023,"2,870.30",CHATFIELD HEALTH CARE (H85047),Invoice,Third Party Pymt - Health
Chief Executives Directorate,03/08/2023,"8,722.45",KALL KWIK,Invoice,Printing 
Housing & Regeneration Directorate,03/08/2023,600.00,HOWARD AGENCY,Invoice,Legal & Court Fees 
Adult Social Services Directorate,03/08/2023,"2,992.44",QUEENSTOWN ROAD MEDICAL PRACTI,Invoice,Third Party Pymt - Health
Children's Services Directorate,03/08/2023,"33,000.00",ALDERBROOK PRIMARY SCHOOL NATW,Invoice,ALDERBROOK CONTROL ACC
Children's Services Directorate,03/08/2023,"15,000.00",ALL SAINTS CE PRIMARY SCHOOL N,Invoice,ALL SAINTS CE CONTROL ACC
Children's Services Directorate,03/08/2023,"38,000.00",ALLFARTHING PRIMARY SCHOOL NAT,Invoice,ALLFARTHING CONTROL ACC
Children's Services Directorate,03/08/2023,"6,000.00",BALHAM NURSERY NATWEST A/C,Invoice,BALHAM NURSERY CTL ACC
Children's Services Directorate,03/08/2023,"21,000.00",BEATRIX POTTER NATWEST A/C,Invoice,BEATRIX POTTER CONTROL ACC
Children's Services Directorate,03/08/2023,"29,000.00",CHRIST CHURCH CE PRIMARY SCHOO,Invoice,CHRISTCHURCH CONTROL ACC
Children's Services Directorate,03/08/2023,"98,000.00",EARLSFIELD PRIMARY SCHOOL NATW,Invoice,EARLSFIELD CONTROL ACC
Children's Services Directorate,03/08/2023,"44,000.00",FALCONBROOK PRIMARY SCHOOL NAT,Invoice,FALCONBROOK CONTROL ACC
Children's Services Directorate,03/08/2023,"4,000.00",FIRCROFT PRIMARY SCHOOL NATWES,Invoice,FIRCROFT CONTROL ACC
Children's Services Directorate,03/08/2023,"62,000.00",GARRATT PARK SCHOOL NATWEST A/,Invoice,GARRATT PARK CONTROL ACC
Children's Services Directorate,03/08/2023,"11,000.00",GRANARD PRIMARY SCHOOL NATWEST,Invoice,GRANARD CONTROL ACC
Children's Services Directorate,03/08/2023,"56,000.00",GREENMEAD SCHOOL NATWEST A/C,Invoice,GREENMEAD CONTROL ACC
Children's Services Directorate,03/08/2023,"42,000.00",HEATHMERE PRIMARY SCHOOL NATWE,Invoice,HEATHMERE CONTROL AC
Children's Services Directorate,03/08/2023,"17,000.00",HOLY GHOST RC PRIMARY SCHOOL N,Invoice,HOLY GHOST CONTROL ACC
Children's Services Directorate,03/08/2023,"70,000.00",HOTHAM PRIMARY SCHOOL NATWEST ,Invoice,HOTHAM CONTROL ACC
Children's Services Directorate,03/08/2023,"26,000.00",JOHN BURNS PRIMARY SCHOOL NATW,Invoice,JOHN BURNS CONTROL ACC
Children's Services Directorate,03/08/2023,"590,000.00",OAK LODGE SCHOOL NATWEST A/C,Invoice,OAK LODGE CONTROL ACC
Children's Services Directorate,03/08/2023,"3,000.00",OUR LADY OF VICTORIES RC PRIMA,Invoice,OUR LADY OF VICT RC CTRL ACC
Children's Services Directorate,03/08/2023,"15,000.00",OUR LADY QUEEN OF HEAVEN RC SC,Invoice,OUR LADY QUEEN OF HEAV CNTL AC
Children's Services Directorate,03/08/2023,"47,000.00",PADDOCK SCHOOL NATWEST A/C,Invoice,PADDOCK CONTROL ACC
Children's Services Directorate,03/08/2023,"55,000.00",PENWORTHAM PRIMARY SCHOOL NATW,Invoice,PENWORTHAM JMI CNTL ACC
Children's Services Directorate,03/08/2023,"59,000.00",RIVERSDALE PRIMARY SCHOOL NATW,Invoice,RIVERSDALE CONTROL ACC
Children's Services Directorate,03/08/2023,"9,000.00",RONALD ROSS PRIMARY SCHOOL NAT,Invoice,RONALD ROSS CONTROL ACC
Children's Services Directorate,03/08/2023,"26,000.00",SACRED HEART SCHOOL (ROEHAMPTO,Invoice,SACRED HEART ROEHAMPTON CNTL A
Children's Services Directorate,03/08/2023,"15,000.00",SACRED HEART SCHOOL (BATTERSEA,Invoice,SACRED HEART BATTERSEA CNTL AC
Children's Services Directorate,03/08/2023,"35,000.00",SELLINCOURT PRIMARY SCHOOL NAT,Invoice,SELLINCOURT CONTROL ACC
Children's Services Directorate,03/08/2023,"34,000.00",SHAFTESBURY PARK PRIMARY SCHOO,Invoice,SHAFTESBURY PARK
Children's Services Directorate,03/08/2023,"10,000.00",SHERINGDALE PRIMARY SCHOOL NAT,Invoice,SHERINGDALE CONTROL ACC
Children's Services Directorate,03/08/2023,"33,000.00",SMALLWOOD PRIMARY SCHOOL NATWE,Invoice,SMALLWOOD CONTROL ACC
Children's Services Directorate,03/08/2023,"9,000.00",SOMERSET NURSERY SCHOOL NATWES,Invoice,SOMERSET NURSERY CNTL ACC
Children's Services Directorate,03/08/2023,"17,000.00",SOUTHMEAD PRIMARY SCHOOL NATWE,Invoice,SOUTHMEAD CONTROL ACC
Children's Services Directorate,03/08/2023,"46,000.00",ST ANSELM'S RC PRIMARY SCHOOL ,Invoice,ST ANSELMS RC CONTROL ACC
Children's Services Directorate,03/08/2023,"33,000.00",ST BONIFACE RC PRIMARY SCHOOL ,Invoice,ST BONIFACE RC CONTROL ACC
Children's Services Directorate,03/08/2023,"17,000.00",ST GEORGE'S CE PRIMARY SCHOOL ,Invoice,ST GEORGES CE CONTROL ACC
Children's Services Directorate,03/08/2023,"583,000.00",ST JOHN BOSCO COLLEGE NATWEST ,Invoice,ST JOHN BOSCO CONTROL ACC
Children's Services Directorate,03/08/2023,"39,000.00",ST JOSEPHS CATHOLIC  PRIMARY S,Invoice,ST JOSEPHS RC CONTROL ACC
Children's Services Directorate,03/08/2023,"17,000.00",ST MARY'S CE PRIMARY SCHOOL NA,Invoice,ST MARYS CE CONTROL ACC
Children's Services Directorate,03/08/2023,"35,000.00",SWAFFIELD PRIMARY SCHOOL NATWE,Invoice,SWAFFIELD CONTROL ACC
Children's Services Directorate,03/08/2023,"52,000.00",TRINITY ST MARY'S CE SCHOOL NA,Invoice,TRINITY ST MARYS
Children's Services Directorate,03/08/2023,"11,000.00",WANDSWORTH CITY LEARNING CENTR,Invoice,City Learning Centre Ctl Acc
Children's Services Directorate,03/08/2023,"98,000.00",WEST HILL PRIMARY SCHOOL NATWE,Invoice,WEST HILL CONTROL ACC
Adult Social Services Directorate,03/08/2023,"1,996.80",CARE UK CLINICAL SERVICES LTD,Invoice,Third Party Pymt - Health
Housing & Regeneration Directorate,03/08/2023,"2,959.20",ARK PEST CONTROL LTD,Invoice,Pest Control
Adult Social Services Directorate,03/08/2023,"2,320.02",THE GREYSWOOD PRACTICE,Invoice,Third Party Pymt - Health
Adult Social Services Directorate,03/08/2023,"6,712.47",PUTNEYMEAD GROUP MEDICAL PRACT,Invoice,Third Party Pymt - Health
Adult Social Services Directorate,03/08/2023,"4,872.52",WANDSWORTH MEDICAL CENTRE,Invoice,Third Party Pymt - Health
Capital Expenditure,03/08/2023,"5,264.17",Stantec UK Limited,Invoice,CAPEXP Professional Fees
Adult Social Services Directorate,03/08/2023,"2,161.16",BATTERSEA RISE GROUP PRACTICE ,Invoice,Third Party Pymt - Health
Adult Social Services Directorate,03/08/2023,"5,070.10",SOUTHFIELDS GROUP PRACTICE H85,Invoice,Third Party Pymt - Health
Adult Social Services Directorate,03/08/2023,"1,541.92",THE FALCON ROAD MEDICAL CENTRE,Invoice,Third Party Pymt - Health
Adult Social Services Directorate,03/08/2023,"2,481.32",TOOTING SOUTH MEDICAL CENTRE,Invoice,Third Party Pymt - Health
Adult Social Services Directorate,03/08/2023,"9,139.90",BROCKLEBANK GROUP PRACTICE,Invoice,Third Party Pymt - Health
Adult Social Services Directorate,03/08/2023,"4,585.94",ELBOROUGH STREET SURGERY H8505,Invoice,Third Party Pymt - Health
Adult Social Services Directorate,03/08/2023,982.12,ST PAULS COTTAGE PRACTICE,Invoice,Third Party Pymt - Health
Housing & Regeneration Directorate,03/08/2023,"7,788.00",Krispar Repairs and Maintenanc,Invoice,General Repairs Non S/C
Adult Social Services Directorate,03/08/2023,605.20,CLAPHAM JUNCTION MEDICAL PRACT,Invoice,Third Party Pymt - Health
Adult Social Services Directorate,03/08/2023,"5,788.28",HEATHBRIDGE PRACTICE,Invoice,Third Party Pymt - Health
Adult Social Services Directorate,03/08/2023,"1,519.80",The Haider Practice H85075,Invoice,Third Party Pymt - Health
Adult Social Services Directorate,03/08/2023,"3,490.34",TUDOR LODGE HEALTH CENTRE H856,Invoice,Third Party Pymt - Health
Adult Social Services Directorate,03/08/2023,"6,233.90",CHARTFIELD SURGERY Y01132,Invoice,Third Party Pymt - Health
Adult Social Services Directorate,03/08/2023,522.34,STREATHAM PARK SURGERY H85052,Invoice,Third Party Pymt - Health
Housing & Regeneration Directorate,03/08/2023,"7,742.80",HILL-ROM LTD,Invoice,Adaptations & Aids
Housing & Regeneration Directorate,03/08/2023,"1,806.68",LIFTEC LIFTS LTD,Invoice,Lifts
Chief Executives Directorate,03/08/2023,700.00,KEEPSAKE VIDEOS,Invoice,Advertising / Publicity
Adult Social Services Directorate,03/08/2023,"2,221.90",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Chief Executives Directorate,03/08/2023,"1,915.44",URBAN DESIGN AND PRINT LTD,Invoice,Printing 
Children's Services Directorate,03/08/2023,"1,439.04",PHOENIX SOFTWARE LTD,Invoice,Materials
Housing & Regeneration Directorate,03/08/2023,"4,152.00",CEDARCARE LTD,Invoice,General Repairs S/C
Adult Social Services Directorate,03/08/2023,"17,495.81",MIHOMECARE LIMITED,Invoice,External Homecare
Chief Executives Directorate,03/08/2023,516.00,BENJAMA LTD T/A POWERPRINT,Invoice,Printing 
Adult Social Services Directorate,03/08/2023,"2,648.48",ORDINARY LIVING LTD,Invoice,Supported Living
Resources Directorate,03/08/2023,"22,011.51",CAPITA BUSINESS SERVICES LTD,Invoice,Capita Finance System Contract
Housing & Regeneration Directorate,03/08/2023,"10,996.27",CABLESHEER ASBESTOS LIMITED,Invoice,General Repairs Non S/C
Chief Executives Directorate,03/08/2023,"3,948.00",Newman Thomson Ltd,Invoice,Printing 
