DIRECTORATE,PAYMENT DATE,PAYMENT AMOUNT,PAYEE,SUPPLIER NO,ACTIVITY
Adult Social Services Directorate,06-Dec-2023,"6,190.40",Roselock Ltd,Invoice,External Residential Care
Adult Social Services Directorate,06-Dec-2023,"40,809.00",GREENSLEEVES HOMES TRUST THE M,Invoice,External Nursing Care
Capital Expenditure,06-Dec-2023,"26,757.73",MADISON BROOK (CONSTRUCTION) L,Invoice,CAPEXP Construction Work
Adult Social Services Directorate,06-Dec-2023,"12,296.00",Anavo Care Ltd T/A Surbitonian,Invoice,External Residential Care
Housing & Regeneration Directorate,06-Dec-2023,"21,619.40",Zyber Construction Ltd,Invoice,Vacants
Adult Social Services Directorate,06-Dec-2023,"4,694.70",Sunrise Mental Health Ltd,Invoice,Supported Living
Adult Social Services Directorate,06-Dec-2023,"5,200.00",Olavender Care Limited,Invoice,Supported Living
Adult Social Services Directorate,06-Dec-2023,"9,671.32",Partnerships in Care 1 Limited,Invoice,External Residential Care
Adult Social Services Directorate,06-Dec-2023,"6,000.00",Lorven Housing Ltd t/as Floren,Invoice,External Nursing Care
Adult Social Services Directorate,06-Dec-2023,"18,800.00",Beitel Care Services Limited,Invoice,Supported Living
Adult Social Services Directorate,06-Dec-2023,"4,400.00",Aria Healthcare Group Limited,Invoice,External Residential Care
Adult Social Services Directorate,06-Dec-2023,"2,465.32",Rutland House Care Home Ltd,Invoice,External Residential Care
Adult Social Services Directorate,06-Dec-2023,"3,582.36",Y & M Care Westcott Ltd,Invoice,External Nursing Care
Adult Social Services Directorate,06-Dec-2023,"15,692.28",WT UK OPCO 1 Ltd,Invoice,External Residential Care
Adult Social Services Directorate,06-Dec-2023,"6,113.32",Serenity UK Care Ltd T/A,Invoice,Supported Living
Adult Social Services Directorate,06-Dec-2023,"13,011.20",Baycroft Care Homes,Invoice,External Residential Care
Adult Social Services Directorate,07-Dec-2023,"21,444.32",GLORY CARE CENTRE LTD,Invoice,External Residential Care
Housing & Regeneration Directorate,07-Dec-2023,"4,254.00",P W SECURE-IT LTD,Invoice,Major Repairs & Alterations
Capital Expenditure,07-Dec-2023,"3,000.00",WSP UK LIMITED,Invoice,CAPEXP Surveys and Comms Costs
Adult Social Services Directorate,07-Dec-2023,501.98,Your Healthcare CIC,Invoice,Gum Service - Other Providers
Capital Expenditure,07-Dec-2023,"13,999.99",BPTW Partnership,Invoice,CAPEXP Architects
Housing & Regeneration Directorate,07-Dec-2023,888.11,EDF Energy Customers Plc,Invoice,Energy - Electricity
Environment & Community Services Directorate,07-Dec-2023,"23,846.04",Storm Environmental Ltd,Invoice,Equipment
Housing & Regeneration Directorate,07-Dec-2023,"2,628.00",Doro Care (UK) Ltd,Invoice,Equipment
Adult Social Services Directorate,07-Dec-2023,"12,348.00",Curado Ltd,Invoice,External Residential Care
Adult Social Services Directorate,07-Dec-2023,"3,268.96",Barchester Healthcare Homes Lt,Invoice,External Residential Care
Adult Social Services Directorate,07-Dec-2023,"144,625.88",MMCG 2 LTD,Invoice,External Nursing Care
Housing & Regeneration Directorate,07-Dec-2023,"8,697.68",T Mohan ,Invoice,Reactive maintenance - bldgs
Capital Expenditure,07-Dec-2023,"8,483.69",Effectable Construction Servic,Invoice,CAPEXP Housing Grants Analysis
Housing & Regeneration Directorate,07-Dec-2023,"4,346.25",Ansador Limited,Invoice,Reactive maintenance - bldgs
Housing & Regeneration Directorate,07-Dec-2023,"3,579.47",DH CROFTS LTD,Invoice,Reactive maintenance - bldgs
Housing & Regeneration Directorate,07-Dec-2023,"16,410.00",Places for People Leisure Mana,Invoice,Major Repairs & Alterations
Adult Social Services Directorate,07-Dec-2023,"16,858.25",CRANSTOUN DRUG SERVICES,Invoice,Supported Housing Programme
Adult Social Services Directorate,07-Dec-2023,"1,440.00",FIERCE NEUTRAL LTD,Invoice,External Lodgings
Resources Directorate,07-Dec-2023,600.00,VOICE CONNECT LTD,Invoice,Telephone Charges
Adult Social Services Directorate,07-Dec-2023,900.00,SHARE COMMUNITY,Invoice,External Daycare
Adult Social Services Directorate,07-Dec-2023,"22,832.59",JOYCARE HOME SERVICES LTD,Invoice,External Residential Care
Children's Services Directorate,07-Dec-2023,741.89,JT ENTERPRISES,Invoice,Materials
Children's Services Directorate,07-Dec-2023,"49,734.30",PORTMASTER LTD T/A CAPITAL CAR,Invoice,Transport
Housing & Regeneration Directorate,07-Dec-2023,"1,800.00",St John Ambulance,Invoice,Other minor services
Housing & Regeneration Directorate,07-Dec-2023,"21,970.43",WESTMINSTER BUILDING SERVICES ,Invoice,Major Repairs & Alterations
Adult Social Services Directorate,07-Dec-2023,"2,761.44",METROPOLITAN HOUSING TRUST,Invoice,Supported Living
Adult Social Services Directorate,07-Dec-2023,"6,232.92",Autism Unlimited Limited,Invoice,External Residential Care
Adult Social Services Directorate,07-Dec-2023,"11,299.52",Peak 15 Ltd,Invoice,External Residential Care
Capital Expenditure,07-Dec-2023,"5,383.87",PELLINGS LLP,Invoice,CAPEXP Professional Fees
Adult Social Services Directorate,07-Dec-2023,"9,245.86",Liaise (South East) Ltd,Invoice,External Residential Care
Children's Services Directorate,07-Dec-2023,"1,620.00",M H COMS,Invoice,Major Repairs & Alterations
Capital Expenditure,07-Dec-2023,"22,713.05",T BROWN GROUP LTD,Invoice,CAPEXP Housing Grants Analysis
Housing & Regeneration Directorate,07-Dec-2023,858.18,PROPERTY TECTONICS LTD,Invoice,External Decs
Adult Social Services Directorate,07-Dec-2023,"30,000.00",Southern Housing,Invoice,Rents
Capital Expenditure,07-Dec-2023,"4,150.85",LAWSON QUEAY T/A LAWSON PARTNE,Invoice,CAPEXP Professional Fees
Adult Social Services Directorate,07-Dec-2023,"3,406.40",ANCHOR TRUST - SILK COURT RESI,Invoice,External Residential Care
Capital Expenditure,07-Dec-2023,900.00,RIDGE AND PARTNERS LLP,Invoice,CAPEXP Professional Fees
Housing & Regeneration Directorate,07-Dec-2023,"9,682.54",SECURITAS SECURITY SERVICES LT,Invoice,General Contract Work
Chief Executives Directorate,07-Dec-2023,"10,225.00",STORM FAMILY CENTRE LTD,Invoice,Project Work
Environment & Community Services Directorate,07-Dec-2023,"5,772.00",TRIHNOS LTD,Invoice,Materials
Housing & Regeneration Directorate,07-Dec-2023,"37,458.00",WANDSWORTH CITIZENS ADVICE BUR,Invoice,Consultants Fees
Housing & Regeneration Directorate,07-Dec-2023,"66,624.40",OCS UK&I LIMITED,Invoice,Cleaning Contracts 
Children's Services Directorate,07-Dec-2023,750.00,"SAINT CECILIA'S, WANDSWORTH SC",Invoice,Materials
Children's Services Directorate,07-Dec-2023,729.60,BINDMANS LLP,Invoice,APC - Other Cla Services
Resources Directorate,07-Dec-2023,"3,731.87",ALLPAY  LTD (FORTIS ET FIDES),Invoice,Allpay
Housing & Regeneration Directorate,07-Dec-2023,"1,674.00",DEBA UK LTD,Invoice,Planned Remedials - Bldgs
Adult Social Services Directorate,07-Dec-2023,"2,416.28",Crossways Nursing Care Home,Invoice,External Nursing Care
Housing & Regeneration Directorate,07-Dec-2023,"5,184.00",ARK PEST CONTROL LTD,Invoice,Major Repairs & Alterations
Resources Directorate,07-Dec-2023,"3,505.00",PAYPOINT COLLECTIONS LTD (VOUC,Invoice,Social Fund Payments
Capital Expenditure,07-Dec-2023,"37,842.94",Ove Arup ,Invoice,CAPEXP Employers Agent and QS
Housing & Regeneration Directorate,07-Dec-2023,"1,730.00",ACS Business Group Ltd,Invoice,Reactive maintenance - bldgs
Children's Services Directorate,07-Dec-2023,876.85,HANNE & CO SOLICITORS,Invoice,APC - Other Cla Services
Capital Expenditure,07-Dec-2023,"17,460.00",Stantec UK Limited,Invoice,CAPEXP Surveys and Comms Costs
Children's Services Directorate,07-Dec-2023,"18,720.00",ARK PUTNEY ACADEMY,Invoice,Other minor services
Adult Social Services Directorate,07-Dec-2023,"49,429.38",Chelsea & Westminster Hospital,Invoice,Gum Service - Other Providers
Adult Social Services Directorate,07-Dec-2023,"38,842.44",MANAGING CARE LIMITED,Invoice,External Homecare
Adult Social Services Directorate,07-Dec-2023,"2,379.71",LEWISHAM AND GREENWICH NHS TRU,Invoice,Gum Service - Other Providers
Adult Social Services Directorate,07-Dec-2023,"335,561.70",Country Court,Invoice,External Nursing Care
Adult Social Services Directorate,07-Dec-2023,"11,466.38",Liaise (London) Limited,Invoice,External Residential Care
Adult Social Services Directorate,07-Dec-2023,"1,600.00",ENABLE LEISURE AND CULTURE,Invoice,Grants to Voluntary Orgs
Adult Social Services Directorate,07-Dec-2023,"3,620.54",A NEW LEAF,Invoice,Supported Living
Capital Expenditure,07-Dec-2023,"7,560.00",SPATIALISED LTD,Invoice,CAPEXP Professional Fees
Adult Social Services Directorate,07-Dec-2023,"8,028.12",AGENCY ASSISTANCE,Invoice,Supported Living
Housing & Regeneration Directorate,07-Dec-2023,756.91,Underley Furnishing Limited,Invoice,Furniture
Adult Social Services Directorate,07-Dec-2023,"10,445.69",ACORN VILLAGE LIMITED,Invoice,External Residential Care
Housing & Regeneration Directorate,07-Dec-2023,"3,180.00",PANORAMIC ASSOCIATES LTD,Invoice,Agency Staff
Adult Social Services Directorate,07-Dec-2023,"11,294.74",ALMOND CARE PROVIDERS LTD,Invoice,Supported Living
Housing & Regeneration Directorate,07-Dec-2023,"3,635.64",A.D.M.I Doors Ltd,Invoice,Reactive maintenance - bldgs
Children's Services Directorate,07-Dec-2023,"7,380.00",Bamberry Ltd,Invoice,Equipment
Adult Social Services Directorate,07-Dec-2023,"5,776.32",Contemplation Home Ltd,Invoice,External Residential Care
Adult Social Services Directorate,07-Dec-2023,"13,913.40",Chatfield House,Invoice,Supported Living
Adult Social Services Directorate,07-Dec-2023,"43,945.16",Bramley Health Ltd,Invoice,External Nursing Care
Adult Social Services Directorate,07-Dec-2023,"13,685.76",Premier Cars Mini Cab Services,Invoice,Transport Hire & Leasing Costs
Housing & Regeneration Directorate,07-Dec-2023,"2,278.40",David J Higgins Consulting Ltd,Invoice,Consultants Fees
Housing & Regeneration Directorate,07-Dec-2023,"2,994.00",OS Comms LTD,Invoice,Equipment
Adult Social Services Directorate,07-Dec-2023,"2,878.21",Nursing Direct Healthcare Limi,Invoice,External Homecare
Capital Expenditure,07-Dec-2023,"16,503.52",PREMIER ROOFING AND CONSTRUCTI,Invoice,CAPEXP Construction Work
Adult Social Services Directorate,07-Dec-2023,"5,049.04",Barrington Lodge,Invoice,External Nursing Care
Adult Social Services Directorate,07-Dec-2023,"3,633.00",Topcare Ltd co Albany Nursing ,Invoice,External Nursing Care
Adult Social Services Directorate,07-Dec-2023,"2,829.73",ALPHA CARE AND SUPPORT SERVICE,Invoice,Supported Living
Capital Expenditure,07-Dec-2023,"8,400.00",ANSTEY HORNE & CO. LIMITED,Invoice,CAPEXP Surveys and Comms Costs
Children's Services Directorate,07-Dec-2023,"2,000.00",Mia Care Services,Invoice,Preventing Accom
Adult Social Services Directorate,07-Dec-2023,720.00,BM Ambulance Group Limited,Invoice,Transport Hire & Leasing Costs
Adult Social Services Directorate,07-Dec-2023,"43,709.04",A Step Beyond Limited,Invoice,Supported Living
Adult Social Services Directorate,07-Dec-2023,"2,819.92",Athena Care Homes (Bretton) Lt,Invoice,External Nursing Care
Adult Social Services Directorate,07-Dec-2023,"4,505.92",Barton Court Care Home Limited,Invoice,External Residential Care
Children's Services Directorate,07-Dec-2023,"8,201.40",Aardvark Mobility Ltd,Invoice,Transport Hire & Leasing Costs
Adult Social Services Directorate,07-Dec-2023,"6,360.00",Medicrest LTD,Invoice,External Residential Care
Adult Social Services Directorate,07-Dec-2023,"8,244.80",Brand Healthcare Services Ltd,Invoice,External Homecare
Capital Expenditure,07-Dec-2023,"74,100.00",Vickery Electrical Ltd,Invoice,CAPEXP Construction Work
Adult Social Services Directorate,07-Dec-2023,"7,398.64",ASPENS ENTERPRISES Ltd,Invoice,External Residential Care
Adult Social Services Directorate,07-Dec-2023,750.25,Glide Care Ltd,Invoice,Supported Living
Adult Social Services Directorate,07-Dec-2023,"2,071.64",Woodley Hotels (Dorset) Ltd T/,Invoice,External Nursing Care
Adult Social Services Directorate,07-Dec-2023,"12,372.80",Parkhill Support Services LTD,Invoice,Supported Living
Adult Social Services Directorate,07-Dec-2023,"7,292.48",Anchor Hanover Group,Invoice,External Residential Care
Adult Social Services Directorate,07-Dec-2023,548.25,Areli Care Ltd t/a Caremark (B,Invoice,External Homecare
Adult Social Services Directorate,07-Dec-2023,"1,980.00",Nysdill Hotel Management LTD,Invoice,External Lodgings
Adult Social Services Directorate,07-Dec-2023,"46,086.43",Bramley Health t/a Forest Lodg,Invoice,External Nursing Care
Capital Expenditure,07-Dec-2023,"25,200.00",Jeremy Gardner Associates Ltd ,Invoice,CAPEXP Professional Fees
Chief Executives Directorate,07-Dec-2023,"4,500.00",Contemporary Dance Trust Ltd,Invoice,General Contract Work
Capital Expenditure,07-Dec-2023,"241,319.86",Higgins Homes PLC,Invoice,CAPEXP Construction Work
Capital Expenditure,07-Dec-2023,"7,200.00",NoiseAir Limited,Invoice,CAPEXP Surveys and Comms Costs
Environment & Community Services Directorate,07-Dec-2023,806.00,Portal Plan Quest Ltd,Invoice,Planning Application Fees
Housing & Regeneration Directorate,08-Dec-2023,"4,054.50",Videcom Security Limited,Invoice,CCTV Running Costs
Environment & Community Services Directorate,08-Dec-2023,"1,152.00",Clive Barford Ltd,Invoice,Materials
Capital Expenditure,08-Dec-2023,"18,377.75",Martin Arnold Ltd,Invoice,CAPEXP Clerk of Works
Environment & Community Services Directorate,08-Dec-2023,"3,694.45",F M Conway Limited,Invoice,Materials
Capital Expenditure,08-Dec-2023,"100,744.92",HILTON ABBEY LTD,Invoice,CAPEXP Construction Work
Children's Services Directorate,08-Dec-2023,"10,057.20",PORTMASTER LTD T/A CAPITAL CAR,Invoice,Transport
Adult Social Services Directorate,08-Dec-2023,"168,257.48",C M CARE LTD,Invoice,External Homecare
Children's Services Directorate,08-Dec-2023,894.00,Careoline Carers Services Ltd,Invoice,Preventing Accom
Adult Social Services Directorate,08-Dec-2023,"2,345.00",SIGNHEALTH,Invoice,External Homecare
Chief Executives Directorate,08-Dec-2023,"16,116.00",Beta Distribution (South) Ltd,Invoice,Printing 
Capital Expenditure,08-Dec-2023,"15,542.10",KEEGANS LTD,Invoice,CAPEXP Professional Fees
Adult Social Services Directorate,08-Dec-2023,"1,353.41",CREST COOPERATIVE LTD,Invoice,External Residential Care
Children's Services Directorate,08-Dec-2023,"12,128.54",BANYA FAMILY PLACEMENT AGENCY,Invoice,External Fostering
Children's Services Directorate,08-Dec-2023,"12,804.00",GREATER LONDON FOSTERING,Invoice,External Fostering
Children's Services Directorate,08-Dec-2023,"35,745.41",THE NATIONAL FOSTERING AGENCY,Invoice,External Fostering
Adult Social Services Directorate,08-Dec-2023,"26,844.32",CARE UK COMMUNITY PARTNERSHIP,Invoice,External Residential Care
Housing & Regeneration Directorate,08-Dec-2023,"93,837.77",T BROWN GROUP LTD,Invoice,Gas
Housing & Regeneration Directorate,08-Dec-2023,"67,583.55",Smith ,Invoice,Electrical Smaller Contracts
Adult Social Services Directorate,08-Dec-2023,"36,128.40",WESTMINSTER HOMECARE LTD,Invoice,External Homecare
Housing & Regeneration Directorate,08-Dec-2023,"1,569.13",LAWSON QUEAY T/A LAWSON PARTNE,Invoice,External Decs
Adult Social Services Directorate,08-Dec-2023,"18,298.08",SALISBURY SUPPORT 4 AUTISM LTD,Invoice,Supported Living
Housing & Regeneration Directorate,08-Dec-2023,"1,350.72",TYNETEC LTD,Invoice,Equipment
,08-Dec-2023,"62,292.00",GARRATT BUSINESS PARK BID LTD,Invoice,Garratt Business Park BID
Children's Services Directorate,08-Dec-2023,"42,908.94",GL EDUCATION GROUP LIMITED,Invoice,Materials
Chief Executives Directorate,08-Dec-2023,"6,644.48",KALL KWIK,Invoice,Printing 
Environment & Community Services Directorate,08-Dec-2023,"4,392.00",DCA Monisyst Ltd,Invoice,Consultants Fees
Children's Services Directorate,08-Dec-2023,"1,094.40",BINDMANS LLP,Invoice,APC - Other Cla Services
Housing & Regeneration Directorate,08-Dec-2023,"15,513.40",GROUND CONTROL LTD,Invoice,Garden Maintenance Non S/C
Adult Social Services Directorate,08-Dec-2023,"54,387.31",AGE UK WANDSWORTH,Invoice,External Daycare
Capital Expenditure,08-Dec-2023,"19,659.20",Cyclehoop Ltd,Invoice,CAPEXP Purchase of Asset
Chief Executives Directorate,08-Dec-2023,534.00,FINANCIAL DATA MANAGEMENT LTD ,Invoice,Printing 
Environment & Community Services Directorate,08-Dec-2023,"887,877.26",Serco Limited,Invoice,Waste Contract
Chief Executives Directorate,08-Dec-2023,676.80,JKN DIGITAL LTD,Invoice,Printing 
Adult Social Services Directorate,08-Dec-2023,"52,264.86",MANAGING CARE LIMITED,Invoice,External Homecare
Adult Social Services Directorate,08-Dec-2023,"102,007.87",LONDON HOMECARE LTD,Invoice,Extra Care Homecare
Chief Executives Directorate,08-Dec-2023,972.00,URBAN DESIGN AND PRINT LTD,Invoice,Printing 
Adult Social Services Directorate,08-Dec-2023,830.40,DR MUTHU KANNABIRAN T/A RADHA ,Invoice,Occupational Health Doctors
Adult Social Services Directorate,08-Dec-2023,"2,206.88",LIM INDEPENDENT LIVEING & COMM,Invoice,External Homecare
Chief Executives Directorate,08-Dec-2023,"15,765.00",Walstead Peterborough Ltd,Invoice,Printing 
Environment & Community Services Directorate,08-Dec-2023,"2,030.40",D POWELL SURVEYING LTD,Invoice,Materials
Children's Services Directorate,08-Dec-2023,"11,142.86",FRESHSTART SOLUTIONS LTD,Invoice,External Lodgings
Adult Social Services Directorate,08-Dec-2023,"8,272.29",FAVOURED HEALTH CIC,Invoice,External Homecare
Chief Executives Directorate,08-Dec-2023,"3,012.90",BENJAMA LTD T/A POWERPRINT,Invoice,Printing 
Adult Social Services Directorate,08-Dec-2023,516.60,247 TRANSPORT SOLUTIONS LTD,Invoice,Transport Hire & Leasing Costs
Environment & Community Services Directorate,08-Dec-2023,"2,016.00",KC SERVICES GROUP LTD,Invoice,Payments To Sub-Contractors
Children's Services Directorate,08-Dec-2023,"1,078.80",HIGHFIELD INTERNATIONAL,Invoice,Project Work
Adult Social Services Directorate,08-Dec-2023,"1,360.00",NICKEL SUPPORT,Invoice,External Daycare
Environment & Community Services Directorate,08-Dec-2023,"5,409.00",PW ELECTRICAL SERVICES LTD,Invoice,Payments To Sub-Contractors
Chief Executives Directorate,08-Dec-2023,"1,909.00",Newman Thomson Ltd,Invoice,Printing 
Children's Services Directorate,08-Dec-2023,"1,620.66",Abiding Care and Support,Invoice,Subsistance
Environment & Community Services Directorate,08-Dec-2023,736.64,Ford Retail Ltd t/a Trust Ford,Invoice,Materials
Adult Social Services Directorate,08-Dec-2023,700.00,Afresh Deep Cleaning London Lt,Invoice,External- Misc (Clean-Ups Etc)
Children's Services Directorate,08-Dec-2023,"2,699.82",Bamberry Ltd,Invoice,Equipment
Adult Social Services Directorate,08-Dec-2023,"1,716.00",Ga'al Services Ltd,Invoice,Transport Hire & Leasing Costs
Environment & Community Services Directorate,08-Dec-2023,"5,564.56",ACCESSHIRE,Invoice,Payments To Sub-Contractors
Capital Expenditure,08-Dec-2023,"1,116.00",MGAC LLP t/a RLF,Invoice,CAPEXP Professional Fees
Adult Social Services Directorate,08-Dec-2023,"6,940.32",AJ Mobility & Training Service,Invoice,Transport Hire & Leasing Costs
Children's Services Directorate,08-Dec-2023,"2,160.00",ALASDAIR CANT & ASSOCIATES LTD,Invoice,Training
Adult Social Services Directorate,08-Dec-2023,"4,707.52",Fortis Care,Invoice,Supported Living
Capital Expenditure,08-Dec-2023,"10,602.90",S.T. Construction (London) Ltd,Invoice,CAPEXP Construction Work
Environment & Community Services Directorate,08-Dec-2023,"17,491.07",LIMESQUARE VEHICLE RENTAL LTD,Invoice,Payments To Sub-Contractors
Housing & Regeneration Directorate,08-Dec-2023,"1,863.60",MANGAR INTERNATIONAL LTD,Invoice,Materials
Chief Executives Directorate,08-Dec-2023,717.60,Service Graphics t/a Paragon G,Invoice,Printing 
Housing & Regeneration Directorate,08-Dec-2023,"38,206.72",British Gas Social Housing Ltd,Invoice,Gas
Children's Services Directorate,08-Dec-2023,"52,821.42",Stonelake London Limited,Invoice,External Residential Care
Chief Executives Directorate,08-Dec-2023,"13,296.50",Social Solutions Institute,Invoice,Community Safety
Capital Expenditure,08-Dec-2023,"8,307.78",Airey Miller Limited,Invoice,CAPEXP Employers Agent and QS
Children's Services Directorate,08-Dec-2023,"7,999.99",Acorn Care and Education Limit,Invoice,APC - External Lodgings
Children's Services Directorate,08-Dec-2023,"5,185.50",Delivering Outcomes LTD,Invoice,External Lodgings
Capital Expenditure,08-Dec-2023,"2,640.00",Farrer Huxley Ltd,Invoice,CAPEXP Professional Fees
Adult Social Services Directorate,08-Dec-2023,"11,385.80",WT UK Opco 4 Ltd C/O Care Uk,Invoice,External Residential Care
Capital Expenditure,08-Dec-2023,"1,812.00",Tim Moya Associates,Invoice,CAPEXP Surveys and Comms Costs
Adult Social Services Directorate,08-Dec-2023,"8,114.84",Accomplish Group Contract Mana,Invoice,External Residential Care
Children's Services Directorate,08-Dec-2023,"23,614.28",Jenkin Support Services,Invoice,External Lodgings
Children's Services Directorate,08-Dec-2023,"17,035.71",Young London Today,Invoice,External Lodgings
Children's Services Directorate,08-Dec-2023,866.40,Heritage Care UK,Invoice,Subsistance
Children's Services Directorate,08-Dec-2023,"196,310.26",London Hire Community Services,Invoice,Travelling expenses
Children's Services Directorate,08-Dec-2023,"58,027.68",Emergency Personnel Home CAre ,Invoice,Preventing Accom
Capital Expenditure,08-Dec-2023,"18,510.60",etch Associates Ltd,Invoice,CAPEXP Professional Fees
Capital Expenditure,08-Dec-2023,"11,640.00",Beyond Carbon Associates Ltd,Invoice,CAPEXP Professional Fees
Environment & Community Services Directorate,08-Dec-2023,"6,752.76",VENSON AUTOMOTIVE SOLUTIONS LT,Invoice,Payments To Sub-Contractors
Environment & Community Services Directorate,08-Dec-2023,"113,399.17",Glendale Countryside Limited,Invoice,Arboricultural Contract
Adult Social Services Directorate,08-Dec-2023,"30,725.57",Optima Care Shine Limited,Invoice,Supported Living
Children's Services Directorate,08-Dec-2023,"6,240.00",Global Mediation Limited,Invoice,Equipment
Children's Services Directorate,08-Dec-2023,"4,821.42",Independence Way,Invoice,External Lodgings
Adult Social Services Directorate,08-Dec-2023,"2,338.80",Ontime Hire Ltd,Invoice,Transport Hire & Leasing Costs
Children's Services Directorate,08-Dec-2023,"6,684.50",Aspirational Support,Invoice,External Lodgings
Children's Services Directorate,08-Dec-2023,"5,945.15",STEP AHEAD SERVICES LTD,Invoice,External Lodgings
Resources Directorate,11-Dec-2023,"6,166.76",Royal Mail Group Ltd,Invoice,Postage
Children's Services Directorate,11-Dec-2023,"6,983.56",Asquith Nurseries Ltd,Invoice,Universal 15hr 3 & 4 year old
Adult Social Services Directorate,11-Dec-2023,"27,600.00",Barchester Healthcare Homes Lt,Invoice,External Nursing Care
Housing & Regeneration Directorate,11-Dec-2023,"9,284.11",Videcom Security Limited,Invoice,CCTV
Chief Executives Directorate,11-Dec-2023,"5,840.40",Westco Trading Ltd,Invoice,Consultants Fees
Capital Expenditure,11-Dec-2023,"8,886.00",International Fire Consultants,Invoice,CAPEXP Professional Fees
Housing & Regeneration Directorate,11-Dec-2023,743.05,EDF Energy Customers Plc,Invoice,Energy - Gas
Housing & Regeneration Directorate,11-Dec-2023,"2,287.14",Doro Care (UK) Ltd,Invoice,Equipment
Housing & Regeneration Directorate,11-Dec-2023,"1,038.12",Highway Quality Solutions Ltd,Invoice,Materials
Capital Expenditure,11-Dec-2023,"4,055.98",Martin Arnold Ltd,Invoice,CAPEXP Clerk of Works
Environment & Community Services Directorate,11-Dec-2023,860.19,F M Conway Limited,Invoice,Materials
Adult Social Services Directorate,11-Dec-2023,553.57,Lilian Davis Group Ltd,Invoice,External Homecare
Children's Services Directorate,11-Dec-2023,"13,024.70",ROYAL BOROUGH OF KENSINGTON AN,Invoice,Subscriptions
Children's Services Directorate,11-Dec-2023,"1,872.26",Fledglings Early Years (DERINT,Invoice,EY - 2 year old funding
Children's Services Directorate,11-Dec-2023,"5,084.46",Bunny Tales Day Nursery Ltd,Invoice,Universal 15hr 3 & 4 year old
Adult Social Services Directorate,11-Dec-2023,"25,406.84",CRANSTOUN DRUG SERVICES,Invoice,Supporting People Contracts
Adult Social Services Directorate,11-Dec-2023,"8,563.62",ST MARYS RESIDENTIAL HOME,Invoice,External Residential Care
Children's Services Directorate,11-Dec-2023,"58,122.98",BUMBLEBEE LTD,Invoice,EY - 2 year old funding
Children's Services Directorate,11-Dec-2023,840.30,CROSS CAR HIRE LTD,Invoice,Client Travel Expenses
Adult Social Services Directorate,11-Dec-2023,"2,209.14",PARCHMENT TRUST LTD,Invoice,External Daycare
Children's Services Directorate,11-Dec-2023,900.00,SHARE COMMUNITY,Invoice,Post 16 fees
Children's Services Directorate,11-Dec-2023,"5,744.40",PORTMASTER LTD T/A CAPITAL CAR,Invoice,Transport
Children's Services Directorate,11-Dec-2023,"83,609.36",Marmalade Schools Limited,Invoice,Universal 15hr 3 & 4 year old
Children's Services Directorate,11-Dec-2023,"1,130.24",MAYFIELD CHILDREN'S CENTRE,Invoice,Universal 15hr 3 & 4 year old
Adult Social Services Directorate,11-Dec-2023,"1,029.72",DORSET SCOPE,Invoice,External Residential Care
Children's Services Directorate,11-Dec-2023,"25,322.22",HORNSBY HOUSE SCHOOL,Invoice,Universal 15hr 3 & 4 year old
Children's Services Directorate,11-Dec-2023,"16,178.09",HURLINGHAM SCHOOL,Invoice,Universal 15hr 3 & 4 year old
Children's Services Directorate,11-Dec-2023,"20,954.59",TOOTS DAY NURSERY,Invoice,Universal 15hr 3 & 4 year old
Adult Social Services Directorate,11-Dec-2023,"4,653.28",CARE UK COMMUNITY PARTNERSHIP,Invoice,External Nursing Care
Children's Services Directorate,11-Dec-2023,"13,493.87",STICKY FINGERS,Invoice,EY - 2 year old funding
Children's Services Directorate,11-Dec-2023,"8,419.49",CBCS (CHILDCARE BUSINESS ,Invoice,EY - 2 year old funding
Adult Social Services Directorate,11-Dec-2023,"9,275.44",CONDOVER COLLEGE LTD,Invoice,External Residential Care
Children's Services Directorate,11-Dec-2023,"38,082.67",PRECIOUS JEWELS NURSERY,Invoice,EY - 2 year old funding
Children's Services Directorate,11-Dec-2023,"1,830.11",THE GARDENS CHILDCARE T/A NORT,Invoice,Universal 15hr 3 & 4 year old
Children's Services Directorate,11-Dec-2023,"35,873.15",BROOMWOOD HALL SCHOOL,Invoice,Universal 15hr 3 & 4 year old
Children's Services Directorate,11-Dec-2023,"9,566.40",SNA TRANSPORT LTD,Invoice,Transport Hire & Leasing Costs
Children's Services Directorate,11-Dec-2023,"19,314.97",LAVENDER HILL DAY NURSERY,Invoice,EY - 2 year old funding
Children's Services Directorate,11-Dec-2023,"9,566.17",MELROSE HOUSE NURSERY SCHOOL,Invoice,Universal 15hr 3 & 4 year old
Children's Services Directorate,11-Dec-2023,"12,200.72",BLACKSHAW NURSERY CENTRE,Invoice,Universal 15hr 3 & 4 year old
Children's Services Directorate,11-Dec-2023,"35,589.02",BUSY BEES DAY NURSERIES LTD,Invoice,EY - 2 year old funding
Children's Services Directorate,11-Dec-2023,"11,957.72",345 Nursery School Balham Ltd,Invoice,Universal 15hr 3 & 4 year old
Housing & Regeneration Directorate,11-Dec-2023,"12,992.21",OPUS ENERGY LTD,Invoice,Energy - Electricity
Housing & Regeneration Directorate,11-Dec-2023,"9,553.73",NOW MEDICAL LTD,Invoice,Materials
Children's Services Directorate,11-Dec-2023,"14,057.87",RIVERSIDE MONTESSORI NURSERY,Invoice,Universal 15hr 3 & 4 year old
