Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Supplier Type,Expense Area,Cost Centre Description,Expense Type
Cambridgeshire County Council,13-Jan-23,51301913855,"£1,200.00",BLUEBIRD CARE NEWMARKET & FENLAND,CARE ESTABLISHMENT,OPMH - City & South,Older People Mental Health E Cambs,Homecare
Cambridgeshire County Council,13-Jan-23,51301913855,"£1,200.00",BLUEBIRD CARE NEWMARKET & FENLAND,CARE ESTABLISHMENT,OPMH - City & South,Older People Mental Health E Cambs,Homecare
Cambridgeshire County Council,13-Jan-23,51301913855,"£1,200.00",BLUEBIRD CARE NEWMARKET & FENLAND,CARE ESTABLISHMENT,OPMH - City & South,Older People Mental Health E Cambs,Homecare
Cambridgeshire County Council,13-Jan-23,51301913855,"£1,200.00",BLUEBIRD CARE NEWMARKET & FENLAND,CARE ESTABLISHMENT,OPMH - City & South,Older People Mental Health E Cambs,Homecare
Cambridgeshire County Council,13-Jan-23,51301913855,"£1,200.00",BLUEBIRD CARE NEWMARKET & FENLAND,CARE ESTABLISHMENT,OPMH - City & South,Older People Mental Health E Cambs,Homecare
Cambridgeshire County Council,13-Jan-23,51301913635,"£1,200.00",THE CAMBRIDGE HOUSING SOCIETY LTD,CARE ESTABLISHMENT,OPPD - Cost of Care - City South - Over 65,Older People - City & South - Care,Residential Care
Cambridgeshire County Council,13-Jan-23,51301913639,"£1,200.00",DOVE COURT,CARE ESTABLISHMENT,OPPD - Cost of Care - Fenland - Over 65,Older People - Fenland - Care,Residential Care
Cambridgeshire County Council,13-Jan-23,51301908194,"£1,224.00",Beat Goes On Ltd,EDUCATION,Cambs Music Head of Business Development,Cambs Music Connect,Educational visits
Cambridgeshire County Council,13-Jan-23,51301913357,"£1,232.33",Next Steps Community Care Ltd,COMPANY,LD - Young Adults Team,LD - Young Adults - Care,Rehabilitation And Respite Care
Cambridgeshire County Council,13-Jan-23,51301913357,"£1,232.33",Next Steps Community Care Ltd,COMPANY,LD - Young Adults Team,LD - Young Adults - Care,Rehabilitation And Respite Care
Cambridgeshire County Council,13-Jan-23,51301913784,"£1,242.36",AVAILL HEALTHCARE,CARE ESTABLISHMENT,LD - Hunts Locality - Cost of Care,LD - Huntingdonshire - Care,Domiciliary Care
Cambridgeshire County Council,13-Jan-23,51301913784,"£1,242.36",AVAILL HEALTHCARE,CARE ESTABLISHMENT,LD - Hunts Locality - Cost of Care,LD - Huntingdonshire - Care,Domiciliary Care
Cambridgeshire County Council,13-Jan-23,51301913784,"£1,242.36",AVAILL HEALTHCARE,CARE ESTABLISHMENT,LD - Hunts Locality - Cost of Care,LD - Huntingdonshire - Care,Domiciliary Care
Cambridgeshire County Council,13-Jan-23,51301913784,"£1,242.36",AVAILL HEALTHCARE,CARE ESTABLISHMENT,LD - Hunts Locality - Cost of Care,LD - Huntingdonshire - Care,Domiciliary Care
Cambridgeshire County Council,13-Jan-23,51301913784,"£1,242.36",AVAILL HEALTHCARE,CARE ESTABLISHMENT,LD - Hunts Locality - Cost of Care,LD - Huntingdonshire - Care,Domiciliary Care
Cambridgeshire County Council,13-Jan-23,51301913784,"£1,242.36",AVAILL HEALTHCARE,CARE ESTABLISHMENT,LD - Hunts Locality - Cost of Care,LD - Huntingdonshire - Care,Domiciliary Care
Cambridgeshire County Council,13-Jan-23,51301913784,"£1,242.36",AVAILL HEALTHCARE,CARE ESTABLISHMENT,LD - Hunts Locality - Cost of Care,LD - Huntingdonshire - Care,Domiciliary Care
Cambridgeshire County Council,13-Jan-23,51301913191,"£1,244.12",Supported Housing Fellowship CIC,CARE ESTABLISHMENT,Unaccompanied Asylum Seeking Children,Separated Migrant Children > 18,Living Spport Grants - Financial Assistance 18+
Cambridgeshire County Council,13-Jan-23,51301913193,"£1,244.12",Supported Housing Fellowship CIC,CARE ESTABLISHMENT,Unaccompanied Asylum Seeking Children,Separated Migrant Children > 18,Living Spport Grants - Financial Assistance 18+
Cambridgeshire County Council,13-Jan-23,51301913214,"£1,249.50",ST IVO SCHOOL,EDUCATION,Cambridgeshire Skills HoS,Cambridgeshire Skills Management Team,Grants
Cambridgeshire County Council,13-Jan-23,51301913145,"£1,262.14",PSA Care LTD,COMPANY,Unaccompanied Asylum Seeking Children,Separated Migrant Children > 18,Living Spport Grants - Financial Assistance 18+
Cambridgeshire County Council,13-Jan-23,51301913444,"£1,282.72",Excellerate Services UK Limited,TRADE SUPPLIER,Corporate Offices,Roger Ascham Library,Grounds Maintenance
Cambridgeshire County Council,13-Jan-23,51301913358,"£1,288.30",GUYATT HOUSE CARE LTD,CARE ESTABLISHMENT,Autism and Adult Support - Cost of Care,Autism and Adult Support - Care,Supported Living
Cambridgeshire County Council,13-Jan-23,51301913358,"£1,288.30",GUYATT HOUSE CARE LTD,CARE ESTABLISHMENT,Autism and Adult Support - Cost of Care,Autism and Adult Support - Care,Supported Living
Cambridgeshire County Council,13-Jan-23,51301913358,"£1,288.30",GUYATT HOUSE CARE LTD,CARE ESTABLISHMENT,Autism and Adult Support - Cost of Care,Autism and Adult Support - Care,Supported Living
Cambridgeshire County Council,13-Jan-23,51301913358,"£1,288.30",GUYATT HOUSE CARE LTD,CARE ESTABLISHMENT,Autism and Adult Support - Cost of Care,Autism and Adult Support - Care,Supported Living
Cambridgeshire County Council,13-Jan-23,51301913358,"£1,288.30",GUYATT HOUSE CARE LTD,CARE ESTABLISHMENT,Autism and Adult Support - Cost of Care,Autism and Adult Support - Care,Supported Living
Cambridgeshire County Council,13-Jan-23,51301913358,"£1,288.30",GUYATT HOUSE CARE LTD,CARE ESTABLISHMENT,Autism and Adult Support - Cost of Care,Autism and Adult Support - Care,Supported Living
Cambridgeshire County Council,13-Jan-23,51301913358,"£1,288.30",GUYATT HOUSE CARE LTD,CARE ESTABLISHMENT,Autism and Adult Support - Cost of Care,Autism and Adult Support - Care,Supported Living
Cambridgeshire County Council,13-Jan-23,51301913358,"£1,288.30",GUYATT HOUSE CARE LTD,CARE ESTABLISHMENT,Autism and Adult Support - Cost of Care,Autism and Adult Support - Care,Supported Living
Cambridgeshire County Council,13-Jan-23,51301913358,"£1,288.30",GUYATT HOUSE CARE LTD,CARE ESTABLISHMENT,Autism and Adult Support - Cost of Care,Autism and Adult Support - Care,Supported Living
Cambridgeshire County Council,13-Jan-23,51301913358,"£1,288.30",GUYATT HOUSE CARE LTD,CARE ESTABLISHMENT,Autism and Adult Support - Cost of Care,Autism and Adult Support - Care,Supported Living
Cambridgeshire County Council,13-Jan-23,51301913358,"£1,288.30",GUYATT HOUSE CARE LTD,CARE ESTABLISHMENT,Autism and Adult Support - Cost of Care,Autism and Adult Support - Care,Supported Living
Cambridgeshire County Council,13-Jan-23,51301913358,"£1,288.30",GUYATT HOUSE CARE LTD,CARE ESTABLISHMENT,Autism and Adult Support - Cost of Care,Autism and Adult Support - Care,Supported Living
Cambridgeshire County Council,13-Jan-23,51301913358,"£1,288.30",GUYATT HOUSE CARE LTD,CARE ESTABLISHMENT,Autism and Adult Support - Cost of Care,Autism and Adult Support - Care,Supported Living
Cambridgeshire County Council,13-Jan-23,51301913358,"£1,288.30",GUYATT HOUSE CARE LTD,CARE ESTABLISHMENT,Autism and Adult Support - Cost of Care,Autism and Adult Support - Care,Supported Living
Cambridgeshire County Council,13-Jan-23,51301913358,"£1,288.30",GUYATT HOUSE CARE LTD,CARE ESTABLISHMENT,Autism and Adult Support - Cost of Care,Autism and Adult Support - Care,Supported Living
Cambridgeshire County Council,13-Jan-23,51301913358,"£1,288.30",GUYATT HOUSE CARE LTD,CARE ESTABLISHMENT,Autism and Adult Support - Cost of Care,Autism and Adult Support - Care,Supported Living
Cambridgeshire County Council,13-Jan-23,51301913359,"£1,289.10",AUGUSTA CARE LTD,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts Mental Health Team,Supported Living
Cambridgeshire County Council,13-Jan-23,51301913359,"£1,289.10",AUGUSTA CARE LTD,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts Mental Health Team,Supported Living
Cambridgeshire County Council,13-Jan-23,51301913359,"£1,289.10",AUGUSTA CARE LTD,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts Mental Health Team,Supported Living
Cambridgeshire County Council,13-Jan-23,51301913359,"£1,289.10",AUGUSTA CARE LTD,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts Mental Health Team,Supported Living
Cambridgeshire County Council,13-Jan-23,51301913359,"£1,289.10",AUGUSTA CARE LTD,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts Mental Health Team,Supported Living
Cambridgeshire County Council,13-Jan-23,51301913359,"£1,289.10",AUGUSTA CARE LTD,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts Mental Health Team,Supported Living
Cambridgeshire County Council,13-Jan-23,51301913359,"£1,289.10",AUGUSTA CARE LTD,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts Mental Health Team,Supported Living
Cambridgeshire County Council,13-Jan-23,51301913359,"£1,289.10",AUGUSTA CARE LTD,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts Mental Health Team,Supported Living
Cambridgeshire County Council,13-Jan-23,51301913359,"£1,289.10",AUGUSTA CARE LTD,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts Mental Health Team,Supported Living
Cambridgeshire County Council,13-Jan-23,51301913359,"£1,289.10",AUGUSTA CARE LTD,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts Mental Health Team,Supported Living
Cambridgeshire County Council,13-Jan-23,51301913359,"£1,289.10",AUGUSTA CARE LTD,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts Mental Health Team,Supported Living
Cambridgeshire County Council,13-Jan-23,51301913232,"£1,298.55",HAUXTON PRE SCHOOL,NURSERY,Early Years,SEND Specialist Services - SENIF,Care & Ed Partner Organisations
Cambridgeshire County Council,13-Jan-23,51301913113,"£1,298.55",Girton Cottontails Preschool,NURSERY,Early Years,SEND Specialist Services - SENIF,Care & Ed Partner Organisations
Cambridgeshire County Council,13-Jan-23,51301913579,"£1,298.55",LADYBIRD PRE-SCHOOL,NURSERY,Early Years,SEND Specialist Services - SENIF,Care & Ed Partner Organisations
Cambridgeshire County Council,13-Jan-23,51301913230,"£1,298.55",HAPPY BUNNIES,NURSERY,Early Years,SEND Specialist Services - SENIF,Care & Ed Partner Organisations
Cambridgeshire County Council,13-Jan-23,51301913116,"£1,298.55",GOREFIELD PRE-SCHOOL,NURSERY,Early Years,SEND Specialist Services - SENIF,Care & Ed Partner Organisations
Cambridgeshire County Council,13-Jan-23,51301913480,"£1,298.55",Jigsaw Preschool,NURSERY,Early Years,SEND Specialist Services - SENIF,Care & Ed Partner Organisations
Cambridgeshire County Council,13-Jan-23,51301913479,"£1,298.55",Hinchingbrooke Park Pre-School,NURSERY,Early Years,SEND Specialist Services - SENIF,Care & Ed Partner Organisations
Cambridgeshire County Council,13-Jan-23,51301913886,"£1,324.80",THE EDMUND TRUST,CARE ESTABLISHMENT,LD - East Locality - Cost of Care,LD - East Cambs - Care,Domiciliary Care
Cambridgeshire County Council,13-Jan-23,51301913886,"£1,324.80",THE EDMUND TRUST,CARE ESTABLISHMENT,LD - East Locality - Cost of Care,LD - East Cambs - Care,Domiciliary Care
Cambridgeshire County Council,13-Jan-23,51301913886,"£1,324.80",THE EDMUND TRUST,CARE ESTABLISHMENT,LD - East Locality - Cost of Care,LD - East Cambs - Care,Domiciliary Care
Cambridgeshire County Council,13-Jan-23,51301913886,"£1,324.80",THE EDMUND TRUST,CARE ESTABLISHMENT,LD - East Locality - Cost of Care,LD - East Cambs - Care,Domiciliary Care
Cambridgeshire County Council,13-Jan-23,51301913886,"£1,324.80",THE EDMUND TRUST,CARE ESTABLISHMENT,LD - East Locality - Cost of Care,LD - East Cambs - Care,Domiciliary Care
Cambridgeshire County Council,13-Jan-23,51301913886,"£1,324.80",THE EDMUND TRUST,CARE ESTABLISHMENT,LD - East Locality - Cost of Care,LD - East Cambs - Care,Domiciliary Care
Cambridgeshire County Council,13-Jan-23,51301913886,"£1,324.80",THE EDMUND TRUST,CARE ESTABLISHMENT,LD - East Locality - Cost of Care,LD - East Cambs - Care,Domiciliary Care
Cambridgeshire County Council,13-Jan-23,51301913173,"£1,340.48",SEMI INDEPENDENT HOUSE,CARE ESTABLISHMENT,Unaccompanied Asylum Seeking Children,Separated Migrant Children > 18,Living Spport Grants - Financial Assistance 18+
Cambridgeshire County Council,13-Jan-23,51301913154,"£1,340.48",SEMI INDEPENDENT HOUSE,CARE ESTABLISHMENT,Unaccompanied Asylum Seeking Children,Separated Migrant Children > 18,Living Spport Grants - Financial Assistance 18+
Cambridgeshire County Council,13-Jan-23,51301913352,"£1,341.60",VOYAGE,CARE ESTABLISHMENT,LD - South Locality - Cost of Care,LD - South Cambs - Care,Domiciliary Care
Cambridgeshire County Council,13-Jan-23,51301913352,"£1,341.60",VOYAGE,CARE ESTABLISHMENT,LD - South Locality - Cost of Care,LD - South Cambs - Care,Domiciliary Care
Cambridgeshire County Council,13-Jan-23,51301913352,"£1,341.60",VOYAGE,CARE ESTABLISHMENT,LD - South Locality - Cost of Care,LD - South Cambs - Care,Domiciliary Care
Cambridgeshire County Council,13-Jan-23,51301910857,"£1,362.76",VOYAGE (LICHFIELD),CARE ESTABLISHMENT,LD - Fenland Locality - Cost of Care,LD - Fenland  - Care,Supported Living
Cambridgeshire County Council,13-Jan-23,51301910857,"£1,362.76",VOYAGE (LICHFIELD),CARE ESTABLISHMENT,LD - Fenland Locality - Cost of Care,LD - Fenland  - Care,Supported Living
Cambridgeshire County Council,13-Jan-23,51301910857,"£1,362.76",VOYAGE (LICHFIELD),CARE ESTABLISHMENT,LD - Fenland Locality - Cost of Care,LD - Fenland  - Care,Supported Living
Cambridgeshire County Council,13-Jan-23,51301910857,"£1,362.76",VOYAGE (LICHFIELD),CARE ESTABLISHMENT,LD - Fenland Locality - Cost of Care,LD - Fenland  - Care,Supported Living
Cambridgeshire County Council,13-Jan-23,51301910857,"£1,362.76",VOYAGE (LICHFIELD),CARE ESTABLISHMENT,LD - Fenland Locality - Cost of Care,LD - Fenland  - Care,Supported Living
Cambridgeshire County Council,13-Jan-23,51301910857,"£1,362.76",VOYAGE (LICHFIELD),CARE ESTABLISHMENT,LD - Fenland Locality - Cost of Care,LD - Fenland  - Care,Supported Living
Cambridgeshire County Council,13-Jan-23,51301910857,"£1,362.76",VOYAGE (LICHFIELD),CARE ESTABLISHMENT,LD - Fenland Locality - Cost of Care,LD - Fenland  - Care,Supported Living
Cambridgeshire County Council,13-Jan-23,51301910857,"£1,362.76",VOYAGE (LICHFIELD),CARE ESTABLISHMENT,LD - Fenland Locality - Cost of Care,LD - Fenland  - Care,Supported Living
Cambridgeshire County Council,13-Jan-23,51301910857,"£1,362.76",VOYAGE (LICHFIELD),CARE ESTABLISHMENT,LD - Fenland Locality - Cost of Care,LD - Fenland  - Care,Supported Living
Cambridgeshire County Council,13-Jan-23,51301910857,"£1,362.76",VOYAGE (LICHFIELD),CARE ESTABLISHMENT,LD - Fenland Locality - Cost of Care,LD - Fenland  - Care,Supported Living
Cambridgeshire County Council,13-Jan-23,51301910857,"£1,362.76",VOYAGE (LICHFIELD),CARE ESTABLISHMENT,LD - Fenland Locality - Cost of Care,LD - Fenland  - Care,Supported Living
Cambridgeshire County Council,13-Jan-23,51301910857,"£1,362.76",VOYAGE (LICHFIELD),CARE ESTABLISHMENT,LD - Fenland Locality - Cost of Care,LD - Fenland  - Care,Supported Living
Cambridgeshire County Council,13-Jan-23,51301910857,"£1,362.76",VOYAGE (LICHFIELD),CARE ESTABLISHMENT,LD - Fenland Locality - Cost of Care,LD - Fenland  - Care,Supported Living
Cambridgeshire County Council,13-Jan-23,51301910857,"£1,362.76",VOYAGE (LICHFIELD),CARE ESTABLISHMENT,LD - Fenland Locality - Cost of Care,LD - Fenland  - Care,Supported Living
Cambridgeshire County Council,13-Jan-23,51301865803,"£1,374.18",Pathfinder Legal Services Limited,TRADE SUPPLIER,LD - Young Adults Staffing,LD - Young Adults - Staffing,External Legal Fees
Cambridgeshire County Council,13-Jan-23,51301913937,"£1,376.70",VOYAGE (LICHFIELD),CARE ESTABLISHMENT,LD - East Locality - Cost of Care,LD - East Cambs - Care,Residential Care - Property Voids
Cambridgeshire County Council,13-Jan-23,51301913937,"£1,376.70",VOYAGE (LICHFIELD),CARE ESTABLISHMENT,LD - East Locality - Cost of Care,LD - East Cambs - Care,Residential Care - Property Voids
Cambridgeshire County Council,13-Jan-23,51301913938,"£1,376.70",VOYAGE (LICHFIELD),CARE ESTABLISHMENT,LD - East Locality - Cost of Care,LD - East Cambs - Care,Residential Care - Property Voids
Cambridgeshire County Council,13-Jan-23,51301913938,"£1,376.70",VOYAGE (LICHFIELD),CARE ESTABLISHMENT,LD - East Locality - Cost of Care,LD - East Cambs - Care,Residential Care - Property Voids
Cambridgeshire County Council,13-Jan-23,51301913938,"£1,376.70",VOYAGE (LICHFIELD),CARE ESTABLISHMENT,LD - East Locality - Cost of Care,LD - East Cambs - Care,Residential Care - Property Voids
Cambridgeshire County Council,13-Jan-23,51301913937,"£1,376.70",VOYAGE (LICHFIELD),CARE ESTABLISHMENT,LD - East Locality - Cost of Care,LD - East Cambs - Care,Residential Care - Property Voids
Cambridgeshire County Council,13-Jan-23,51301913313,"£1,388.04",CARETECH COMMUNITY SERVICES,CARE ESTABLISHMENT,LD - City Locality - Cost of Care,LD - City - Care,Residential Care
Cambridgeshire County Council,13-Jan-23,51301913326,"£1,395.70",WERRINGTON LODGE CARE HOME,CARE ESTABLISHMENT,OPPD - Cost of Care - Fenland - Over 65,Older People - Fenland - Care,Nursing Care
Cambridgeshire County Council,13-Jan-23,51301912614,"£1,412.50",1-2 Achieve,EDUCATION,Cambridgeshire Alternative Education Service (SchFin),CAES - Salaries,Professional Fees and Hired Services
Cambridgeshire County Council,13-Jan-23,51301912726,"£1,422.50",1-2 Achieve,EDUCATION,Cambridgeshire Alternative Education Service (SchFin),CAES - Salaries,Professional Fees and Hired Services
Cambridgeshire County Council,13-Jan-23,51301913685,"£1,451.52",THE CARESTAFF CONSULTING,CARE ESTABLISHMENT,LD - City Locality - Cost of Care,LD - City - Care,Domiciliary Care
Cambridgeshire County Council,13-Jan-23,51301913144,"£1,483.57",PSA Care LTD,COMPANY,Unaccompanied Asylum Seeking Children,Separated Migrant Children > 18,Living Spport Grants - Financial Assistance 18+
Cambridgeshire County Council,13-Jan-23,51301913146,"£1,483.57",PSA Care LTD,COMPANY,Unaccompanied Asylum Seeking Children,Separated Migrant Children > 18,Living Spport Grants - Financial Assistance 18+
Cambridgeshire County Council,13-Jan-23,51301908191,"£1,500.98",NETWORK RAIL LTD,COMPANY,Highways - Bridges,Highways - Bridges,Highways - Bridges
Cambridgeshire County Council,13-Jan-23,51301913328,"£1,512.00",Askham Services Limited,COMPANY,OPPD - Cost of Care - Fenland - Under 65,OPPD - Under 65 - Fenland,Nursing Care
Cambridgeshire County Council,13-Jan-23,51301913328,"£1,512.00",Askham Services Limited,COMPANY,OPPD - Cost of Care - Fenland - Under 65,OPPD - Under 65 - Fenland,Nursing Care
Cambridgeshire County Council,13-Jan-23,51301913328,"£1,512.00",Askham Services Limited,COMPANY,OPPD - Cost of Care - Fenland - Under 65,OPPD - Under 65 - Fenland,Nursing Care
Cambridgeshire County Council,13-Jan-23,51301913328,"£1,512.00",Askham Services Limited,COMPANY,OPPD - Cost of Care - Fenland - Under 65,OPPD - Under 65 - Fenland,Nursing Care
Cambridgeshire County Council,13-Jan-23,51301913328,"£1,512.00",Askham Services Limited,COMPANY,OPPD - Cost of Care - Fenland - Under 65,OPPD - Under 65 - Fenland,Nursing Care
Cambridgeshire County Council,13-Jan-23,51301913328,"£1,512.00",Askham Services Limited,COMPANY,OPPD - Cost of Care - Fenland - Under 65,OPPD - Under 65 - Fenland,Nursing Care
Cambridgeshire County Council,13-Jan-23,51301913328,"£1,512.00",Askham Services Limited,COMPANY,OPPD - Cost of Care - Fenland - Under 65,OPPD - Under 65 - Fenland,Nursing Care
Cambridgeshire County Council,13-Jan-23,51301913328,"£1,512.00",Askham Services Limited,COMPANY,OPPD - Cost of Care - Fenland - Under 65,OPPD - Under 65 - Fenland,Nursing Care
Cambridgeshire County Council,13-Jan-23,51301913328,"£1,512.00",Askham Services Limited,COMPANY,OPPD - Cost of Care - Fenland - Under 65,OPPD - Under 65 - Fenland,Nursing Care
Cambridgeshire County Council,13-Jan-23,51301913328,"£1,512.00",Askham Services Limited,COMPANY,OPPD - Cost of Care - Fenland - Under 65,OPPD - Under 65 - Fenland,Nursing Care
Cambridgeshire County Council,13-Jan-23,51301913328,"£1,512.00",Askham Services Limited,COMPANY,OPPD - Cost of Care - Fenland - Under 65,OPPD - Under 65 - Fenland,Nursing Care
Cambridgeshire County Council,13-Jan-23,51301913328,"£1,512.00",Askham Services Limited,COMPANY,OPPD - Cost of Care - Fenland - Under 65,OPPD - Under 65 - Fenland,Nursing Care
Cambridgeshire County Council,13-Jan-23,51301913328,"£1,512.00",Askham Services Limited,COMPANY,OPPD - Cost of Care - Fenland - Under 65,OPPD - Under 65 - Fenland,Nursing Care
Cambridgeshire County Council,13-Jan-23,51301908904,"£1,524.00",NATIONAL TEACHING & ADVISORY SERVICE FOR LOOKED AFTER CHILDREN (NT & AS),OTHER PUBLIC BODIES,Out of School Tuition,Out of School Provision - Education and Settings,Independent School Placements
Cambridgeshire County Council,13-Jan-23,51301913210,"£1,576.88",BOTTISHAM VILLAGE COLLEGE,EDUCATION,Cambridgeshire Skills HoS,Cambridgeshire Skills Management Team,Grants
Cambridgeshire County Council,13-Jan-23,51301909167,"£1,587.60",WATERMAN ASPEN LTD,TRADE SUPPLIER,PD - General,Major Infrastructure Delivery,Agency Staff
Cambridgeshire County Council,13-Jan-23,51301912647,"£1,592.50",1-2 Achieve,EDUCATION,Cambridgeshire Alternative Education Service (SchFin),CAES - Salaries,Professional Fees and Hired Services
Cambridgeshire County Council,13-Jan-23,51301913158,"£1,595.21",SEMI INDEPENDENT HOUSE,CARE ESTABLISHMENT,Unaccompanied Asylum Seeking Children,Separated Migrant Children < 18,Asylum Seekers
Cambridgeshire County Council,13-Jan-23,51301913313,"£1,619.38",CARETECH COMMUNITY SERVICES,CARE ESTABLISHMENT,LD - City Locality - Cost of Care,LD - City - Care,Residential Care
Cambridgeshire County Council,13-Jan-23,51301913220,"£1,657.50",CAMBRIDGE ENGLISH LANGUAGE SOCIETY,LOCAL CLUBS & GROUPS,Cambridgeshire Skills HoS,Cambridgeshire Skills Management Team,Grants
Cambridgeshire County Council,13-Jan-23,51301913953,"£1,672.47",EDF ENERGY,COMPANY,County Farms,"Triangle Solar Farm, Soham",Electricity
Cambridgeshire County Council,13-Jan-23,51301898886,"£1,710.00",KINGSFIELD PRIMARY SCHOOL,EDUCATION,Out of School Tuition,Out of School Provision - Education and Settings,Independent School Placements
Cambridgeshire County Council,13-Jan-23,51301913334,"£1,714.29",CROMWELL HOUSE HEALTH CARE,CARE ESTABLISHMENT,OPPD - Cost of Care - Huntingdon - Over 65,Hunts OP Team - Care,Residential Care
Cambridgeshire County Council,13-Jan-23,51301908821,"£1,721.39",Building Blocks Therapy,EDUCATION,Early Years Specialist Support,Procurement - TA Therapy in Schools,Independent School Placements
Cambridgeshire County Council,13-Jan-23,51301913211,"£1,766.74",Groundwork East,COMPANY,Cambridgeshire Skills HoS,Cambridgeshire Skills Management Team,Grants
Cambridgeshire County Council,13-Jan-23,51301913784,"£1,774.80",AVAILL HEALTHCARE,CARE ESTABLISHMENT,LD - Hunts Locality - Cost of Care,LD - Huntingdonshire - Care,Domiciliary Care
Cambridgeshire County Council,13-Jan-23,51301908569,"£1,800.00",LINCOLNSHIRE DRAINAGE CO LTD,COMPANY,Histon Additional Places,Histon Additional Places,Environmental Works
Cambridgeshire County Council,13-Jan-23,51301913115,"£1,817.97",Godmanchester Pre-School,NURSERY,Early Years,SEND Specialist Services - SENIF,Care & Ed Partner Organisations
Cambridgeshire County Council,13-Jan-23,51301913772,"£1,845.00",Destiny Integrated Care Ltd,CARE ESTABLISHMENT,LD - Young Adults Team,LD - Young Adults - Care,Domiciliary Care
Cambridgeshire County Council,13-Jan-23,51301910618,"£1,849.32",NETWORK RAIL LTD,COMPANY,Highways - Bridges,Highways - Bridges,Highways - Bridges
Cambridgeshire County Council,13-Jan-23,51301913578,"£1,861.26",LADYBIRD PRE-SCHOOL,NURSERY,Early Years,SEND Specialist Services - SENIF,Care & Ed Partner Organisations
Cambridgeshire County Council,13-Jan-23,51301912727,"£1,862.50",1-2 Achieve,EDUCATION,Cambridgeshire Alternative Education Service (SchFin),CAES - Salaries,Professional Fees and Hired Services
Cambridgeshire County Council,13-Jan-23,51301912730,"£1,862.50",1-2 Achieve,EDUCATION,Cambridgeshire Alternative Education Service (SchFin),CAES - Salaries,Professional Fees and Hired Services
Cambridgeshire County Council,13-Jan-23,51301912723,"£1,862.50",1-2 Achieve,EDUCATION,Cambridgeshire Alternative Education Service (SchFin),CAES - Salaries,Professional Fees and Hired Services
Cambridgeshire County Council,13-Jan-23,51301913103,"£1,882.90",THE HELPING HANDS GROUP,CARE ESTABLISHMENT,SEND High Needs Top Up,SEND Specialist Services-High needs top-up-Post 16,Independent School Placements
Cambridgeshire County Council,13-Jan-23,51301913101,"£1,882.90",THE HELPING HANDS GROUP,CARE ESTABLISHMENT,SEND High Needs Top Up,SEND Specialist Services-High needs top-up-Post 16,Independent School Placements
Cambridgeshire County Council,13-Jan-23,51301913488,"£1,900.00",Advanced Laparoscopic Surgery Ltd,COMPANY,Coroners,Coroners General,Court Costs
Cambridgeshire County Council,13-Jan-23,51301913225,"£1,923.60",All seasons Children Play CIC,EDUCATION,Early Years Service - HAF,HAF Grant,Care & Ed Childcare Settings
Cambridgeshire County Council,13-Jan-23,51301913139,"£1,926.43",BACA,CHARITY,Unaccompanied Asylum Seeking Children,Separated Migrant Children > 18,Living Spport Grants - Financial Assistance 18+
Cambridgeshire County Council,13-Jan-23,51301893677,"£1,950.00",NOISE SOLUTION,TRADE SUPPLIER,Out of School Tuition,Out of School Provision - Education and Settings,Independent School Placements
Cambridgeshire County Council,13-Jan-23,51301913383,"£1,952.10",CARETECH COMMUNITY SERVICES,CARE ESTABLISHMENT,LD - Hunts Locality - Cost of Care,LD - Huntingdonshire - Care,Supported Living
Cambridgeshire County Council,13-Jan-23,51301912622,"£1,992.00",1-2 Achieve,EDUCATION,Cambridgeshire Alternative Education Service (SchFin),CAES - Salaries,Professional Fees and Hired Services
Cambridgeshire County Council,13-Jan-23,51301913940,"£1,998.00",RADIS COMMUNITY CARE,CARE ESTABLISHMENT,OPPD - Cost of Care - Huntingdon - Over 65,Hunts OP Team - Care,Supported Living
Cambridgeshire County Council,13-Jan-23,51301913940,"£1,998.00",RADIS COMMUNITY CARE,CARE ESTABLISHMENT,OPPD - Cost of Care - Huntingdon - Over 65,Hunts OP Team - Care,Supported Living
Cambridgeshire County Council,13-Jan-23,51301913940,"£1,998.00",RADIS COMMUNITY CARE,CARE ESTABLISHMENT,OPPD - Cost of Care - Huntingdon - Over 65,Hunts OP Team - Care,Supported Living
Cambridgeshire County Council,13-Jan-23,51301909166,"£2,016.00",WATERMAN ASPEN LTD,TRADE SUPPLIER,Highways Development Management,Highways Development Management,Agency Staff
Cambridgeshire County Council,13-Jan-23,51301913012,"£2,040.00",PRG T/A PANORAMIC ASSOCIATES LIMITED,TRADE SUPPLIER,SEND Specialist Services,Statutory Assessment Team - North,Professional Fees and Hired Services
Cambridgeshire County Council,13-Jan-23,51301913549,"£2,044.15",The Oyster Partnership Limited,COMPANY,Waste Disposal incl PFI,Waste PFI,Agency Staff
