company,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Expenditure Description,Type of Expenditure,Line Number,Line Amount
CU,PH4431,APPLEGARTH HEALTHCARE LTD,11/07/2024,379591,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,1,"-2,446.02"
CU,PH4431,APPLEGARTH HEALTHCARE LTD,11/07/2024,379591,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,2,"-2,446.02"
CU,PH4431,APPLEGARTH HEALTHCARE LTD,11/07/2024,379591,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,3,"-2,446.02"
CU,PH4431,APPLEGARTH HEALTHCARE LTD,11/07/2024,379591,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,4,"-2,446.02"
CU,PH4431,APPLEGARTH HEALTHCARE LTD,11/07/2024,379591,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,5,"-2,446.02"
CU,PH4431,APPLEGARTH HEALTHCARE LTD,11/07/2024,379591,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,6,"-2,446.02"
CU,PH4431,APPLEGARTH HEALTHCARE LTD,11/07/2024,379591,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,7,"-2,446.02"
CU,PH158871,RIVERSIDE COURT,11/07/2024,379623,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,2,"-2,427.98"
CU,PH158871,RIVERSIDE COURT,11/07/2024,379623,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,3,"-2,427.98"
CU,PH158871,RIVERSIDE COURT,11/07/2024,379623,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,4,"-2,427.98"
CU,PH158871,RIVERSIDE COURT,11/07/2024,379623,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,5,"-2,427.98"
CU,PH158871,RIVERSIDE COURT,11/07/2024,379623,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,6,"-2,427.98"
CU,PH158871,RIVERSIDE COURT,11/07/2024,379623,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,7,"-2,427.98"
CU,PH158871,RIVERSIDE COURT,11/07/2024,379623,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,9,"-2,427.98"
CU,PH838407,PENNINE LODGE CARE HOME,11/07/2024,379678,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,5,"-2,427.98"
CU,PH1400007,HEALTHCARE HOMES GROUP LIMITED,11/07/2024,379735,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,2,"-2,400.00"
CU,PH158871,RIVERSIDE COURT,11/07/2024,379623,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,1,"-2,243.59"
CU,PH181335,ABBEYFIELD (SEASCALE AND,11/07/2024,379628,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"-2,035.52"
CU,PH181335,ABBEYFIELD (SEASCALE AND,11/07/2024,379628,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,2,"-2,035.52"
CU,PH181335,ABBEYFIELD (SEASCALE AND,11/07/2024,379628,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,3,"-2,035.52"
CU,PH181335,ABBEYFIELD (SEASCALE AND,11/07/2024,379628,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,5,"-2,035.52"
CU,PH181335,ABBEYFIELD (SEASCALE AND,11/07/2024,379628,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,6,"-2,035.52"
CU,PH181335,ABBEYFIELD (SEASCALE AND,11/07/2024,379628,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,7,"-2,035.52"
CU,PH181335,ABBEYFIELD (SEASCALE AND,11/07/2024,379628,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,8,"-2,035.52"
CU,PH12855,BRIARWOOD ANCHOR TRUST,11/07/2024,379594,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,1,"-1,956.22"
CU,PH12855,BRIARWOOD ANCHOR TRUST,11/07/2024,379594,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,3,"-1,956.22"
CU,PH87267,PARKFIELD,11/07/2024,379611,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,1,"-1,956.22"
CU,PH119559,WESTMINSTER CARE HOME,11/07/2024,379618,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,2,"-1,956.22"
CU,PH119559,WESTMINSTER CARE HOME,11/07/2024,379618,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,3,"-1,956.22"
CU,PH158871,RIVERSIDE COURT,11/07/2024,379623,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,8,"-1,909.22"
CU,PH36723,THE GOOD COMPANIONS CUMB L,11/07/2024,379599,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,3,"-1,886.22"
CU,PH115347,VIRGINIA LODGE,11/07/2024,379616,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"-1,886.22"
CU,PH200991,BETHEL HOUSE,11/07/2024,379634,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,2,"-1,886.22"
CU,PH223455,ROSEHILL HOUSE,11/07/2024,379640,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,1,"-1,886.22"
CU,PH223455,ROSEHILL HOUSE,11/07/2024,379640,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,2,"-1,886.22"
