Company,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Expenditure Description,Type of Expenditure,Line Number,Line Amount
CU,SU7239,ABBEY ELECTRICAL,14/06/2024,356981,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,REPAIRS & MAINTENANCE,Revenue,1,420.00
CU,SU11451,ADT FIRE AND SECURITY PLC,06/06/2024,348723,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,INST & MTCE-FIRE EXT & SEC SYS,Revenue,1,277.69
CU,SU11451,ADT FIRE AND SECURITY PLC,11/06/2024,351400,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,INST & MTCE-FIRE EXT & SEC SYS,Revenue,1,316.15
CU,SU11451,ADT FIRE AND SECURITY PLC,26/06/2024,366427,RESOURCES  ,ASSETS & FLEET                ,PROPERTY SECURITY,Revenue,1,395.00
CU,SU33915,THOMAS ARMSTRONG (CONSTRUCTION) LTD,06/06/2024,349049,"PLACE, SUST GROWTH & TRANSPORT",THRIVING PLACE AND INVESTMENT ,CAPITAL PAY TO CONTRACTORS,Capital,1,"74,979.63"
CU,SU33915,THOMAS ARMSTRONG (CONSTRUCTION) LTD,12/06/2024,355188,CAPITAL PROGRAMME,CAPITAL PROG-ECONOMY&HIGHWAYS ,ADDITION LAND & BUILDINGS,Capital,1,"75,765.01"
CU,SU59187,BAY BUILDING SERVICES LTD,03/06/2024,344656,CAPITAL PROGRAMME,CAPITAL PROG-ECONOMY&HIGHWAYS ,ADDITION LAND & BUILDINGS,Capital,1,"2,615.83"
CU,SU71823,BELL DECORATING GROUP LIMITED,04/06/2024,346131,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,20.00
CU,SU71823,BELL DECORATING GROUP LIMITED,04/06/2024,346131,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,"1,472.00"
CU,SU71823,BELL DECORATING GROUP LIMITED,04/06/2024,346131,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,3,320.00
CU,SU71823,BELL DECORATING GROUP LIMITED,04/06/2024,346131,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,4,272.00
CU,SU71823,BELL DECORATING GROUP LIMITED,04/06/2024,346131,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,5,114.00
CU,SU71823,BELL DECORATING GROUP LIMITED,04/06/2024,346131,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,6,725.00
CU,SU71823,BELL DECORATING GROUP LIMITED,04/06/2024,346131,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,7,5.00
CU,SU71823,BELL DECORATING GROUP LIMITED,04/06/2024,346131,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,8,88.00
CU,SU71823,BELL DECORATING GROUP LIMITED,04/06/2024,346131,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,9,975.00
CU,SU71823,BELL DECORATING GROUP LIMITED,04/06/2024,346131,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,10,32.00
CU,SU71823,BELL DECORATING GROUP LIMITED,04/06/2024,346131,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,11,122.00
CU,SU71823,BELL DECORATING GROUP LIMITED,04/06/2024,346131,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,12,245.00
CU,SU71823,BELL DECORATING GROUP LIMITED,12/06/2024,355189,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,18.50
CU,SU71823,BELL DECORATING GROUP LIMITED,12/06/2024,355189,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,32.00
CU,SU71823,BELL DECORATING GROUP LIMITED,12/06/2024,355189,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,3,27.50
CU,SU71823,BELL DECORATING GROUP LIMITED,12/06/2024,355189,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,4,64.00
CU,SU71823,BELL DECORATING GROUP LIMITED,12/06/2024,355189,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,5,5.00
CU,SU71823,BELL DECORATING GROUP LIMITED,12/06/2024,355189,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,6,88.00
CU,SU71823,BELL DECORATING GROUP LIMITED,12/06/2024,355189,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,7,105.50
CU,SU71823,BELL DECORATING GROUP LIMITED,12/06/2024,355189,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,8,40.00
CU,SU71823,BELL DECORATING GROUP LIMITED,12/06/2024,355189,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,9,5.00
CU,SU71823,BELL DECORATING GROUP LIMITED,12/06/2024,355189,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,10,32.00
CU,SU71823,BELL DECORATING GROUP LIMITED,12/06/2024,355189,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,11,122.50
CU,SU71823,BELL DECORATING GROUP LIMITED,12/06/2024,355189,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,12,56.00
CU,SU71823,BELL DECORATING GROUP LIMITED,12/06/2024,355189,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,13,31.50
CU,SU71823,BELL DECORATING GROUP LIMITED,12/06/2024,355189,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,14,32.00
CU,SU71823,BELL DECORATING GROUP LIMITED,12/06/2024,355189,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,15,10.00
CU,SU71823,BELL DECORATING GROUP LIMITED,12/06/2024,355189,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,16,96.00
CU,SU71823,BELL DECORATING GROUP LIMITED,12/06/2024,355189,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,17,10.00
CU,SU71823,BELL DECORATING GROUP LIMITED,12/06/2024,355189,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,18,32.00
CU,SU71823,BELL DECORATING GROUP LIMITED,12/06/2024,355189,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,19,9.50
CU,SU71823,BELL DECORATING GROUP LIMITED,12/06/2024,355189,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,20,72.00
CU,SU71823,BELL DECORATING GROUP LIMITED,12/06/2024,355189,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,21,45.50
CU,SU71823,BELL DECORATING GROUP LIMITED,12/06/2024,355189,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,22,112.00
CU,SU71823,BELL DECORATING GROUP LIMITED,12/06/2024,355189,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,23,13.50
CU,SU71823,BELL DECORATING GROUP LIMITED,12/06/2024,355189,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,24,32.00
CU,SU71823,BELL DECORATING GROUP LIMITED,12/06/2024,355189,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,25,"3,981.25"
CU,SU71823,BELL DECORATING GROUP LIMITED,12/06/2024,355189,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,26,48.00
CU,SU71823,BELL DECORATING GROUP LIMITED,12/06/2024,355189,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,27,32.00
CU,SU71823,BELL DECORATING GROUP LIMITED,12/06/2024,355189,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,28,32.00
CU,SU71823,BELL DECORATING GROUP LIMITED,12/06/2024,355189,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,29,46.00
CU,SU71823,BELL DECORATING GROUP LIMITED,12/06/2024,355189,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,30,48.00
CU,SU71823,BELL DECORATING GROUP LIMITED,12/06/2024,355189,ADULT SOCIAL CARE & HOUSING,SERVICE PROVISION             ,CONTRACTUAL PAYMENTS (MAIN),Revenue,31,5.00
CU,SU71823,BELL DECORATING GROUP LIMITED,12/06/2024,355189,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,32,128.00
CU,SU71823,BELL DECORATING GROUP LIMITED,12/06/2024,355189,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,33,"1,536.00"
CU,SU71823,BELL DECORATING GROUP LIMITED,12/06/2024,355189,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,34,151.00
CU,SU71823,BELL DECORATING GROUP LIMITED,12/06/2024,355189,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,35,32.00
CU,SU71823,BELL DECORATING GROUP LIMITED,12/06/2024,355189,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,36,16.50
CU,SU71823,BELL DECORATING GROUP LIMITED,12/06/2024,355189,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,37,48.00
CU,SU71823,BELL DECORATING GROUP LIMITED,12/06/2024,355189,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,38,15.00
