company,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Expenditure Description,Type of Expenditure,Line Number,Line Amount
CU,PH1326999,BANK HOUSE CARE HOMES LIMITED,27/06/2024,367147,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"-3,082.80"
CU,PH1326999,BANK HOUSE CARE HOMES LIMITED,27/06/2024,367147,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,3,"-3,082.80"
CU,PH1326999,BANK HOUSE CARE HOMES LIMITED,27/06/2024,367147,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,4,"-3,082.80"
CU,PH1326999,BANK HOUSE CARE HOMES LIMITED,27/06/2024,367147,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,5,"-3,082.80"
CU,PH1326999,BANK HOUSE CARE HOMES LIMITED,27/06/2024,367147,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,6,"-3,082.80"
CU,PH1326999,BANK HOUSE CARE HOMES LIMITED,27/06/2024,367147,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,7,"-3,082.80"
CU,PH1349463,SHAW HEALTHCARE (GROUP) LIMITED,27/06/2024,367152,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"-2,608.22"
CU,PH1349463,SHAW HEALTHCARE (GROUP) LIMITED,27/06/2024,367152,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,2,"-2,608.22"
CU,PH1349463,SHAW HEALTHCARE (GROUP) LIMITED,27/06/2024,367152,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,3,"-2,608.22"
CU,PH1349463,SHAW HEALTHCARE (GROUP) LIMITED,27/06/2024,367152,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,4,"-2,608.22"
CU,PH1349463,SHAW HEALTHCARE (GROUP) LIMITED,27/06/2024,367152,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,5,"-2,608.22"
CU,PH1349463,SHAW HEALTHCARE (GROUP) LIMITED,27/06/2024,367152,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,6,"-2,608.22"
CU,PH8643,RIVERWELL BECK CARE HOME,13/06/2024,356159,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,6,"-2,427.98"
CU,PH8643,RIVERWELL BECK CARE HOME,13/06/2024,356159,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,7,"-2,427.98"
CU,PH237495,BETH HAVEN NURSING HOME,27/06/2024,367068,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,2,"-2,427.98"
CU,PH716259,DALTON COURT NURSING HOME,27/06/2024,367094,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,1,"-2,254.55"
CU,PH237495,BETH HAVEN NURSING HOME,13/06/2024,356210,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,1,"-2,172.62"
CU,PH838407,PENNINE LODGE CARE HOME,13/06/2024,356244,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,1,"-2,172.62"
CU,PH243111,CLARENDON GRANGE,13/06/2024,356212,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"-2,027.46"
CU,PH243111,CLARENDON GRANGE,13/06/2024,356212,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,2,"-2,027.46"
CU,PH243111,CLARENDON GRANGE,13/06/2024,356212,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,3,"-2,027.46"
CU,PH243111,CLARENDON GRANGE,13/06/2024,356212,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,4,"-2,027.46"
CU,PH243111,CLARENDON GRANGE,13/06/2024,356212,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,5,"-2,027.46"
CU,PH87267,PARKFIELD,13/06/2024,356179,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,1,"-1,956.22"
CU,PH87267,PARKFIELD,13/06/2024,356179,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,3,"-1,956.22"
CU,PH158871,RIVERSIDE COURT,13/06/2024,356189,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,1,"-1,956.22"
CU,PH158871,RIVERSIDE COURT,13/06/2024,356189,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,2,"-1,956.22"
CU,PH158871,RIVERSIDE COURT,13/06/2024,356189,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,3,"-1,956.22"
CU,PH158871,RIVERSIDE COURT,13/06/2024,356189,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,5,"-1,956.22"
CU,PH200991,BETHEL HOUSE,13/06/2024,356199,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,2,"-1,956.22"
CU,PH212223,NEWLANDS NURSING HOME,27/06/2024,367060,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,1,"-1,956.22"
CU,PH212223,NEWLANDS NURSING HOME,27/06/2024,367060,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,2,"-1,956.22"
CU,PH212223,NEWLANDS NURSING HOME,27/06/2024,367060,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,3,"-1,956.22"
CU,PH212223,NEWLANDS NURSING HOME,27/06/2024,367060,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,4,"-1,956.22"
CU,PH36723,THE GOOD COMPANIONS CUMB L,13/06/2024,356165,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,2,"-1,886.22"
CU,PH53571,HOLMHURST,13/06/2024,356170,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,3,"-1,886.22"
CU,PH74631,MORTON COTTAGE,27/06/2024,367033,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,3,"-1,886.22"
CU,PH129387,THE DALES,13/06/2024,356186,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,1,"-1,886.22"
