company,coded supplier,Date,Directorate Description,Directorate Area,System Reference,Expenditure Description,Type of Expenditure,Line Number,Line Amount
CU,DF18471,05/08/2024,ADULT SOCIAL CARE & HOUSING,QUALITY & RESOURCES - ADULT   ,398518,Private Individuals,Revenue,1,560.00
CU,DP12855,06/08/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,399977,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"3,499.92"
CU,DP52167,06/08/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,399978,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,108.80"
CU,DP130791,06/08/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,399979,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,526.08
CU,DP136407,06/08/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,399980,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,956.60
CU,DP149043,06/08/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,399981,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"3,331.52"
CU,DP154659,06/08/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,399982,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,958.60"
CU,DP219243,06/08/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,399983,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,410.48
CU,DP272595,06/08/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,399984,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,860.40"
CU,DP361047,06/08/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,399985,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"5,123.76"
CU,DP366663,06/08/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,399986,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,340.00
CU,DP415803,06/08/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,399988,INDIVIDUAL SERVICE FUNDS,Revenue,1,"1,560.00"
CU,DP415803,06/08/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,399988,INDIVIDUAL SERVICE FUNDS,Revenue,2,"1,560.00"
CU,DP415803,06/08/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,399988,INDIVIDUAL SERVICE FUNDS,Revenue,3,780.00
CU,DP428439,06/08/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,399989,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"3,111.88"
CU,DP464943,06/08/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,399990,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,520.48"
CU,DP467751,06/08/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,399991,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,380.84
CU,DP469155,06/08/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,399992,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,843.20
CU,DP495831,06/08/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,399993,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"8,990.00"
CU,DP497235,06/08/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,399994,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,325.68
CU,DP509871,06/08/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,399995,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"3,474.16"
CU,DP519699,06/08/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,399996,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"3,258.36"
CU,DP549183,06/08/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,399997,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,777.28"
CU,DP564627,06/08/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,399998,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,108.76"
CU,DP587091,06/08/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,399999,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,389.28"
CU,DP610959,06/08/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,400000,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,500.00"
CU,DP669927,06/08/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,400001,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,264.56
CU,DP692391,06/08/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,400002,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"7,757.12"
CU,DP713451,06/08/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,400003,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,966.60"
CU,DP735915,06/08/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,400004,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"3,668.00"
CU,DP773823,06/08/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,400005,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,546.12"
CU,DP785055,06/08/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,400006,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,869.60
CU,DP815943,06/08/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,400007,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"3,633.84"
CU,DP851043,06/08/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,400008,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,668.36"
