company,coded supplier,Date,Directorate Description,Directorate Area,System Reference,Expenditure Description,Type of Expenditure,Line Number,Line Amount
CU,DP2007939,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521428,DIRECT PAYMENTS TO SERVICE USE,Revenue,3,"-10,845.60"
CU,DP2007939,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521428,DIRECT PAYMENTS TO SERVICE USE,Revenue,4,"-10,845.60"
CU,DP2007939,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521428,DIRECT PAYMENTS TO SERVICE USE,Revenue,5,"-10,845.60"
CU,DP2007939,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521428,DIRECT PAYMENTS TO SERVICE USE,Revenue,6,"-10,845.60"
CU,DP2007939,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521428,DIRECT PAYMENTS TO SERVICE USE,Revenue,7,"-10,845.60"
CU,DP2007939,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521428,DIRECT PAYMENTS TO SERVICE USE,Revenue,8,"-10,845.60"
CU,DP2007939,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521428,DIRECT PAYMENTS TO SERVICE USE,Revenue,9,"-10,845.60"
CU,DP2007939,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521428,DIRECT PAYMENTS TO SERVICE USE,Revenue,10,"-10,845.60"
CU,DP2009343,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521429,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,175.72"
CU,DP2155359,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521430,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,464.00
CU,DP2201691,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521431,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,497.69
CU,DP2288739,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521432,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,706.56
CU,DP2346303,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521433,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,598.48
