Company,Coded Supplier,Date,Directorate Description,Directorate Area,System Reference,Expenditure Description,Type of Expenditure,Line Number,Line Amount
CU,DP12855,26/11/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,497518,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"3,499.92"
CU,DP52167,26/11/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,497519,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,108.80"
CU,DP130791,26/11/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,497520,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,526.08
CU,DP136407,26/11/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,497521,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,956.60
CU,DP149043,26/11/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,497522,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"3,331.52"
CU,DP154659,26/11/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,497523,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,958.60"
CU,DP219243,26/11/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,497524,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,410.48
CU,DP272595,26/11/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,497525,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,860.40"
CU,DP361047,26/11/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,497526,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"5,123.76"
CU,DP366663,26/11/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,497527,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,340.00
CU,DP415803,26/11/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,497529,INDIVIDUAL SERVICE FUNDS,Revenue,1,"1,560.00"
CU,DP428439,26/11/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,497530,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"3,111.88"
CU,DP464943,26/11/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,497531,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,520.48"
CU,DP467751,26/11/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,497532,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,380.84
CU,DP469155,26/11/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,497533,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,843.20
CU,DP495831,26/11/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,497534,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"8,990.00"
CU,DP497235,26/11/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,497535,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,325.68
CU,DP509871,26/11/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,497536,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"3,474.16"
CU,DP519699,26/11/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,497537,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"3,258.36"
CU,DP549183,26/11/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,497538,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,777.28"
CU,DP564627,26/11/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,497539,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,108.76"
CU,DP587091,26/11/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,497540,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,389.28"
CU,DP610959,26/11/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,497541,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,500.00"
CU,DP669927,26/11/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,497542,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,264.56
CU,DP692391,26/11/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,497543,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"8,474.76"
CU,DP713451,26/11/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,497544,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"3,226.76"
CU,DP735915,26/11/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,497545,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"3,668.00"
CU,DP773823,26/11/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,497546,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,546.12"
CU,DP785055,26/11/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,497547,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,869.60
CU,DP815943,26/11/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,497548,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"3,633.84"
CU,DP851043,26/11/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,497549,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,822.96"
CU,DP852447,26/11/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,497550,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,822.96"
