company,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Expenditure Description,Type of Expenditure,Line Number,Line Amount
CU,PH1246971,CROWN CARE IV,14/11/2024,487698,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,1,"-4,896.64"
CU,PH1246971,CROWN CARE IV,14/11/2024,487698,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,2,"-4,896.64"
CU,PH1246971,CROWN CARE IV,14/11/2024,487698,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,3,"-4,896.64"
CU,PH1246971,CROWN CARE IV,14/11/2024,487698,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,4,"-4,896.64"
CU,PH1246971,CROWN CARE IV,14/11/2024,487698,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,5,"-4,896.64"
CU,PH1246971,CROWN CARE IV,14/11/2024,487698,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,6,"-4,896.64"
CU,PH1246971,CROWN CARE IV,14/11/2024,487698,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,7,"-4,896.64"
CU,PH1246971,CROWN CARE IV,14/11/2024,487698,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,8,"-4,896.64"
CU,PH1246971,CROWN CARE IV,14/11/2024,487698,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,9,"-4,896.64"
CU,PH1246971,CROWN CARE IV,14/11/2024,487698,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,11,"-4,896.64"
CU,PH1246971,CROWN CARE IV,14/11/2024,487698,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,12,"-4,896.64"
CU,PH1246971,CROWN CARE IV,14/11/2024,487698,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,13,"-4,896.64"
CU,PH1246971,CROWN CARE IV,14/11/2024,487698,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,14,"-4,896.64"
CU,PH1246971,CROWN CARE IV,14/11/2024,487698,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,15,"-4,896.64"
CU,PH1246971,CROWN CARE IV,14/11/2024,487698,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,16,"-4,896.64"
CU,PH1246971,CROWN CARE IV,14/11/2024,487698,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,17,"-4,896.64"
CU,PH1246971,CROWN CARE IV,14/11/2024,487698,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,10,"-2,448.32"
CU,PH8643,RIVERWELL BECK CARE HOME,14/11/2024,487593,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,1,"-2,427.98"
CU,PH8643,RIVERWELL BECK CARE HOME,14/11/2024,487593,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,2,"-2,427.98"
CU,PH8643,RIVERWELL BECK CARE HOME,14/11/2024,487593,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,3,"-2,172.62"
CU,PH8643,RIVERWELL BECK CARE HOME,14/11/2024,487593,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,4,"-2,172.62"
CU,PH8643,RIVERWELL BECK CARE HOME,14/11/2024,487593,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,6,"-2,172.62"
