Company,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Expenditure Description,Type of Expenditure,Line Number,Line Amount
CU,SU674139,TOP NOTCH CONTRACTORS LTD,02/01/2025,530184,CARLISLE CAPITAL COST CENTRES,,CAPITAL GRANTS OR FIN ASSISTAN,Capital,1,"6,640.00"
CU,SU758379,WW BUILDERS LTD,02/01/2025,530112,CARLISLE CAPITAL COST CENTRES,,CAPITAL GRANTS OR FIN ASSISTAN,Capital,1,"7,000.00"
CU,SU758379,WW BUILDERS LTD,02/01/2025,530112,CARLISLE CAPITAL COST CENTRES,,CAPITAL GRANTS OR FIN ASSISTAN,Capital,2,"9,604.00"
CU,SU800499,NORTHERN CONSTRUCTION & SEC LTD,02/01/2025,530111,CARLISLE CAPITAL COST CENTRES,,CAPITAL GRANTS OR FIN ASSISTAN,Capital,1,"10,000.00"
CU,SU1065855,CLEAR CHANNEL UK LTD,02/01/2025,530052,CAPITAL PROGRAMME,CAPITAL PROG-ECONOMY&HIGHWAYS ,HIGHWAYS: CONTRACTOR,Capital,1,"2,410.00"
CU,SU1442127,IPES LTD,02/01/2025,527599,RESOURCES  ,ASSETS & FLEET                ,PLANT-RUNNING COSTS (RECHARGED,Revenue,1,255
CU,SU1442127,IPES LTD,02/01/2025,527600,RESOURCES  ,ASSETS & FLEET                ,PLANT-RUNNING COSTS (RECHARGED,Revenue,1,960
CU,SU2500743,IAN HOLMES,02/01/2025,527504,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,BUILDING REPAIRS,Revenue,1,"1,025.00"
CU,SU2815239,BAKER HICKS LIMITED,02/01/2025,530188,CAPITAL PROGRAMME,CAPITAL PROG-ECONOMY&HIGHWAYS ,HIGHWAYS: CONTRACTOR,Capital,1,"10,558.00"
CU,TS120963,ALBA TRAVEL LTD,02/01/2025,527649,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",HOME TO SCHOOL/COLLEGE,Revenue,1,"5,550.00"
CU,TS653079,ANTHONY D BATES PARTNERSHIP LLP,02/01/2025,527626,RESOURCES  ,ASSETS & FLEET                ,PLANT-RUNNING COSTS (RECHARGED,Revenue,1,345
CU,TS653079,ANTHONY D BATES PARTNERSHIP LLP,02/01/2025,530180,RESOURCES  ,ASSETS & FLEET                ,PLANT-RUNNING COSTS (RECHARGED,Revenue,1,"1,417.95"
CU,TS1237143,S H BROWNRIGG,02/01/2025,530095,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",HOME TO SCHOOL/COLLEGE,Revenue,1,"2,336.68"
