company,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Expenditure Description,Type of Expenditure,Line Number,Line Amount
CU,PH943707,LIVING FOR LIFE CUMBRIA LTD,12/12/2024,512871,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,2,"-3,945.50"
CU,PH212223,NEWLANDS NURSING HOME,12/12/2024,512824,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,1,"-3,086.00"
CU,PH212223,NEWLANDS NURSING HOME,12/12/2024,512824,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,3,"-3,086.00"
CU,PH212223,NEWLANDS NURSING HOME,12/12/2024,512824,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,4,"-3,086.00"
CU,PH212223,NEWLANDS NURSING HOME,12/12/2024,512824,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,5,"-3,086.00"
CU,PH212223,NEWLANDS NURSING HOME,12/12/2024,512824,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,2,"-2,865.57"
CU,PH87267,PARKFIELD,12/12/2024,512802,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,1,"-2,427.98"
CU,PH87267,PARKFIELD,12/12/2024,512802,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,3,"-2,427.98"
CU,PH87267,PARKFIELD,12/12/2024,512802,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,4,"-2,427.98"
CU,PH212223,NEWLANDS NURSING HOME,12/12/2024,512824,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,6,"-2,427.98"
CU,PH212223,NEWLANDS NURSING HOME,12/12/2024,512824,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,7,"-2,427.98"
CU,PH158871,RIVERSIDE COURT,12/12/2024,512812,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,3,"-2,172.62"
CU,PH1422471,CROWN CARE VI LIMITED,12/12/2024,512923,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,1,"-2,172.62"
CU,PH1422471,CROWN CARE VI LIMITED,12/12/2024,512923,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,2,"-2,172.62"
CU,PH1422471,CROWN CARE VI LIMITED,12/12/2024,512923,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,3,"-2,172.62"
CU,PH1422471,CROWN CARE VI LIMITED,12/12/2024,512923,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,4,"-2,172.62"
CU,PH198183,KINGSTON COURT CARE HOME,12/12/2024,512819,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,1,"-2,017.43"
CU,PH158871,RIVERSIDE COURT,12/12/2024,512812,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,2,"-1,956.22"
CU,PH212223,NEWLANDS NURSING HOME,12/12/2024,512824,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,8,"-1,907.70"
CU,PH115347,VIRGINIA LODGE,12/12/2024,512806,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,2,"-1,886.22"
CU,PH179931,BETHANY HSE,12/12/2024,512815,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"-1,886.22"
CU,PH273999,STILECROFT,12/12/2024,512838,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,2,"-1,886.22"
CU,PH553395,NETHER PLACE NURSING HOME,12/12/2024,512852,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"-1,886.22"
CU,PH719067,WYNDHAM MANOR CARE HOME,12/12/2024,512857,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,1,"-1,886.22"
CU,PH719067,WYNDHAM MANOR CARE HOME,12/12/2024,512857,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,2,"-1,886.22"
CU,PH719067,WYNDHAM MANOR CARE HOME,12/12/2024,512857,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,3,"-1,886.22"
CU,PH1168347,KIRKLANDS CARE LTD,12/12/2024,512887,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,2,"-1,886.22"
CU,PH1286283,INGLEWOOD (CUMBRIA) LTD,12/12/2024,512898,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,1,"-1,886.22"
CU,PH1286283,INGLEWOOD (CUMBRIA) LTD,12/12/2024,512898,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,2,"-1,886.22"
CU,PH1286283,INGLEWOOD (CUMBRIA) LTD,12/12/2024,512898,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,4,"-1,886.22"
CU,PH233283,STANBECK RESIDENTIAL HOME,12/12/2024,512830,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"-1,750.00"
CU,PH87267,PARKFIELD,12/12/2024,512802,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,2,"-1,734.27"
CU,PH43743,GREYSTONE HOUSE,12/12/2024,512791,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"-1,724.00"
CU,PH43743,GREYSTONE HOUSE,12/12/2024,512791,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,2,"-1,724.00"
CU,PH43743,GREYSTONE HOUSE,12/12/2024,512791,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,3,"-1,724.00"
CU,PH43743,GREYSTONE HOUSE,12/12/2024,512791,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,4,"-1,724.00"
