company,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Expenditure Description,Type of Expenditure,Line Number,Line Amount
CU,PH1315767,LESTER HALL APARTMENTS LIMITED,01/08/2024,397917,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"354,527.85"
CU,PH838407,PENNINE LODGE CARE HOME,08/08/2024,403488,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,NURSING CARE SPOT,Revenue,1,"-6,080.94"
CU,PH1349463,SHAW HEALTHCARE (GROUP) LIMITED,08/08/2024,403533,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"-2,698.20"
CU,PH1349463,SHAW HEALTHCARE (GROUP) LIMITED,08/08/2024,403533,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,2,"-2,698.20"
CU,PH1349463,SHAW HEALTHCARE (GROUP) LIMITED,08/08/2024,403533,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,3,"-2,698.20"
CU,PH1349463,SHAW HEALTHCARE (GROUP) LIMITED,08/08/2024,403533,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,4,"-2,698.20"
CU,PH1349463,SHAW HEALTHCARE (GROUP) LIMITED,08/08/2024,403533,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,5,"-2,698.20"
CU,PH1349463,SHAW HEALTHCARE (GROUP) LIMITED,08/08/2024,403533,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,6,"-2,698.20"
CU,PH1349463,SHAW HEALTHCARE (GROUP) LIMITED,08/08/2024,403533,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,7,"-2,698.20"
CU,PH1349463,SHAW HEALTHCARE (GROUP) LIMITED,08/08/2024,403533,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,8,"-2,698.20"
