company,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Expenditure Description,Type of Expenditure,Line Number,Line Amount
CU,PH921243,CYGNET (DH) LIMITED,05/09/2024,425526,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,2,"-11,612.72"
CU,PH935283,MIDTOWN FARM,19/09/2024,437541,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,3,"-7,522.20"
CU,PH935283,MIDTOWN FARM,19/09/2024,437541,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,5,"-7,522.20"
CU,PH935283,MIDTOWN FARM,19/09/2024,437541,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,8,"-7,522.20"
CU,PH935283,MIDTOWN FARM,19/09/2024,437541,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,11,"-7,522.20"
CU,PH935283,MIDTOWN FARM,19/09/2024,437541,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,13,"-7,522.20"
CU,PH935283,MIDTOWN FARM,19/09/2024,437541,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,14,"-7,522.20"
CU,PH935283,MIDTOWN FARM,19/09/2024,437541,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,17,"-7,522.20"
CU,PH935283,MIDTOWN FARM,19/09/2024,437541,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,19,"-7,522.20"
CU,PH935283,MIDTOWN FARM,19/09/2024,437541,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,20,"-7,522.20"
CU,PH935283,MIDTOWN FARM,19/09/2024,437541,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,23,"-7,522.20"
CU,PH935283,MIDTOWN FARM,19/09/2024,437541,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,25,"-7,522.20"
CU,PH935283,MIDTOWN FARM,19/09/2024,437541,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,26,"-7,522.20"
CU,PH935283,MIDTOWN FARM,19/09/2024,437541,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"-6,496.98"
CU,PH935283,MIDTOWN FARM,19/09/2024,437541,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,2,"-6,496.98"
CU,PH935283,MIDTOWN FARM,19/09/2024,437541,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,4,"-6,496.98"
CU,PH935283,MIDTOWN FARM,19/09/2024,437541,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,6,"-6,496.98"
CU,PH935283,MIDTOWN FARM,19/09/2024,437541,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,7,"-6,496.98"
