company,coded supplier,Date,Directorate Description,Directorate Area,System Reference,Expenditure Description,Type of Expenditure,Line Number,Line Amount
CU,DP12554787,09/07/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,376037,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,000.00"
CU,DP12877707,09/07/2024,CHILDREN AND FAMILY WELLBEING,CHILDREN & FAMILIES           ,376616,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,000.88"
CU,DP1440723,09/07/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,375750,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,019.44"
CU,DP4978803,09/07/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,375816,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,019.92"
CU,DP10246611,09/07/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,375936,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,036.80"
CU,DP12873495,09/07/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,376071,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,045.40"
CU,DP12813123,09/07/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,376061,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,048.56"
CU,DP5606391,09/07/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,375838,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,049.92"
CU,DP11115687,09/07/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,375967,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,050.00"
CU,DP13179567,09/07/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,376153,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,070.80"
CU,DP5763639,09/07/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,375844,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,072.12"
CU,DP11298207,09/07/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,375972,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,079.52"
CU,DP5289087,09/07/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,375827,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,080.00"
CU,DP12801891,09/07/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,376058,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,080.00"
CU,DP12801891,09/07/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,376058,DIRECT PAYMENTS TO SERVICE USE,Revenue,2,"1,080.00"
CU,DP10884027,09/07/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,375957,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,081.56"
CU,DP13005471,09/07/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,376104,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,086.68"
CU,DP13070055,09/07/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,376115,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,087.36"
CU,DP12442467,09/07/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,376027,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,088.00"
CU,DP5416851,09/07/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,375829,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,092.00"
CU,DP13166931,09/07/2024,CHILDREN AND FAMILY WELLBEING,CHILDREN & FAMILIES           ,376664,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,102.92"
CU,DP8522499,09/07/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,375902,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,104.56"
CU,DP564627,09/07/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,375726,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,108.76"
CU,DP52167,09/07/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,375707,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,108.80"
CU,DP6650967,09/07/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,375856,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,117.48"
CU,DP10997751,09/07/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,375962,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,117.68"
CU,DP7350159,09/07/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,375873,INDIVIDUAL SERVICE FUNDS,Revenue,1,"1,122.24"
CU,DP12883323,09/07/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,376073,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,122.72"
CU,DP5604987,09/07/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,375837,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,134.00"
CU,DP12723267,09/07/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,376048,DIRECT PAYMENTS TO SERVICE USE,Revenue,2,"1,137.68"
CU,DP6603231,09/07/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,375852,INDIVIDUAL SERVICE FUNDS,Revenue,1,"1,140.00"
