company,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Expenditure Description,Type of Expenditure,Line Number,Line Amount
CU,PH87267,PARKFIELD,01/05/2024,320461,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,2,"-2,427.98"
CU,PH212223,NEWLANDS NURSING HOME,01/05/2024,320485,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,5,"-2,427.98"
CU,PH212223,NEWLANDS NURSING HOME,01/05/2024,320485,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,6,"-2,427.98"
CU,PH36723,THE GOOD COMPANIONS CUMB L,01/05/2024,320450,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,2,"-2,334.00"
CU,PH212223,NEWLANDS NURSING HOME,01/05/2024,320485,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,4,"-2,243.59"
CU,PH1305939,ROSEDALE CARE SERVICES LIMITED,01/05/2024,320563,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,2,"-1,990.00"
CU,PH1305939,ROSEDALE CARE SERVICES LIMITED,01/05/2024,320563,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,3,"-1,990.00"
CU,PH212223,NEWLANDS NURSING HOME,01/05/2024,320485,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,3,"-1,909.22"
CU,PH179931,BETHANY HSE,01/05/2024,320475,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,2,"-1,886.22"
CU,PH179931,BETHANY HSE,01/05/2024,320475,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,3,"-1,886.22"
CU,PH196779,JAH JIREH,01/05/2024,320479,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,2,"-1,886.22"
