Service Unit,Supplier,Dist Amt,Account Name,Period
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,2051.41,Petrol,May-23
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1395.33,Petrol,May-23
Neighbourhood & Partnership Policing Command,ARCO LIMITED,767.7,General Equipment,May-23
Neighbourhood & Partnership Policing Command,ARCO LIMITED,511.8,General Equipment,May-23
Neighbourhood & Partnership Policing Command,ARCO LIMITED,767.7,General Equipment,May-23
Neighbourhood & Partnership Policing Command,INSIGHT DIRECT (UK) LTD,1233.28,General Equipment,May-23
Neighbourhood & Partnership Policing Command,POSTURITE UK LTD,857.5600000000001,General Equipment,May-23
Neighbourhood & Partnership Policing Command,REDACTED,2050,Professional Fees,May-23
Neighbourhood & Partnership Policing Command,REDACTED,1020.5,Alarms,May-23
Neighbourhood & Partnership Policing Command,REDACTED,943,Alarms,May-23
Neighbourhood & Partnership Policing Command,REDACTED,1076.5,Alarms,May-23
Neighbourhood & Partnership Policing Command,ROWLAND COOPER HOSPITALITY,539.4,Subsistence,May-23
Neighbourhood & Partnership Policing Command,SCENESAFE,560,General Equipment,May-23
Neighbourhood & Partnership Policing Command,SCENESAFE,560,General Equipment,May-23
Neighbourhood & Partnership Policing Command,SCENESAFE,1589,General Equipment,May-23
Neighbourhood & Partnership Policing Command,VIZSEC UK LTD T/A VISUAL SECURITY SYSTEMS,1230.28,General Equipment,May-23
Office of Police & Crime Commissioner,4IMPRINT DIRECT LTD,534.99,Consultants Fees,May-23
Office of Police & Crime Commissioner,ARCH TEESSIDE,7362,Professional Fees,May-23
Office of Police & Crime Commissioner,ASSOCIATION OF POLICE AND CRIME COMMISSIONERS,2500,Association Subscriptions,May-23
Office of Police & Crime Commissioner,CLEVELAND FM SERVICES LTD,513992.9,PFI Service Charge,May-23
Office of Police & Crime Commissioner,CORNER HOUSE YOUTH PROJECT,9075,Professional Fees,May-23
Office of Police & Crime Commissioner,CRIMESTOPPERS TRUST,24256,Professional Fees,May-23
Office of Police & Crime Commissioner,GLOBAL MEDIA GROUP SERVICES LTD,1000,Consultants Fees,May-23
Office of Police & Crime Commissioner,HARBOUR SUPPORT SERVICES,251465.2,Professional Fees,May-23
Office of Police & Crime Commissioner,HM PRISON AND PROBATION,9720,Professional Fees,May-23
Office of Police & Crime Commissioner,MFC FOUNDATION,12000,Professional Fees,May-23
Office of Police & Crime Commissioner,MIXD,2880,Information Technology Expenditure - General,May-23
Office of Police & Crime Commissioner,POLICE DIGITAL SERVICE,60000,Professional Fees,May-23
Office of Police & Crime Commissioner,REDACTED,1541.67,Professional Fees,May-23
Office of Police & Crime Commissioner,RSM RISK ASSURANCE SERVICES LLP,25395.25,Management Fees,May-23
Office of Police & Crime Commissioner,SAFER COMMUNITIES,3948.33,Professional Fees,May-23
Office of Police & Crime Commissioner,SERVICE SUPPORT (CLEVELAND) LTD,20337.37,PFI Service Charge,May-23
Office of Police & Crime Commissioner,SOLON SECURITY LTD,500,Consultants Fees,May-23
Office of Police & Crime Commissioner,SUBSTANCE 2005 LTD,5000,Professional Fees,May-23
Office of Police & Crime Commissioner,XEROX UK LTD,4830.75,Leasing Costs,May-23
Office of Police & Crime Commissioner,XEROX UK LTD,1485.27,Leasing Costs,May-23
Prevention Command,CJS EVENT SOLUTIONS LTD,830,Training - Course Fees / Seminars etc - Police,May-23
Prevention Command,REDACTED,2220,Maintenance Agreements - General,May-23
Prevention Command,REDACTED,2220,Maintenance Agreements - General,May-23
Specialist Operations Unit,ALLSTAR BUSINESS SOLUTIONS,1843.94,Petrol,May-23
Specialist Operations Unit,ALLSTAR BUSINESS SOLUTIONS,2043.89,Petrol,May-23
Specialist Operations Unit,ALLSTAR BUSINESS SOLUTIONS,513.28,Petrol,May-23
Specialist Operations Unit,ALLSTAR BUSINESS SOLUTIONS,2012.48,Petrol,May-23
Specialist Operations Unit,ALLSTAR BUSINESS SOLUTIONS,2027.98,Petrol,May-23
Specialist Operations Unit,ALLSTAR BUSINESS SOLUTIONS,1792.92,Petrol,May-23
Specialist Operations Unit,ALLSTAR BUSINESS SOLUTIONS,1546.25,Petrol,May-23
Specialist Operations Unit,ALLSTAR BUSINESS SOLUTIONS,2291.11,Petrol,May-23
Specialist Operations Unit,ALLSTAR BUSINESS SOLUTIONS,1611.4,Petrol,May-23
Specialist Operations Unit,BIDVEST FOODSERVICE,629.4,Prisoner Meals,May-23
Specialist Operations Unit,D TEC INTERNATIONAL,5319,General Equipment,May-23
Specialist Operations Unit,DX NETWORK SERVICES LTD,1442.92,Postage Costs,May-23
Specialist Operations Unit,JET PRESS LTD,717.15,Drugs & Medical Waste,May-23
Specialist Operations Unit,MARTEK DRONES LTD T/A COPTRZ,788,Training - Course Fees / Seminars etc - Police,May-23
Specialist Operations Unit,PFOA TRAINING SERVICES,5100,Association Subscriptions,May-23
Specialist Operations Unit,REDACTED,4500,Purchase of Animals,May-23
Specialist Operations Unit,REDACTED,936.25,Animal Feed,May-23
Specialist Operations Unit,REDACTED,936.25,Animal Feed,May-23
Specialist Operations Unit,REDACTED,11003.5,Dangerous Dogs,May-23
Specialist Operations Unit,REDACTED,2856,Kennelling Costs,May-23
Specialist Operations Unit,REDACTED,1081.3700000000001,Maintenance Agreements - General,May-23
Specialist Operations Unit,REDACTED,707.1,Veterinary Fees,May-23
Specialist Operations Unit,RESTORE STORAGE GROUP (BRUNSWICK),509.47,External Storage Charges,May-23
Specialist Operations Unit,ROWLAND COOPER HOSPITALITY,591.6,Match Feeding,May-23
Specialist Operations Unit,ROWLAND COOPER HOSPITALITY,928,Match Feeding,May-23
Specialist Operations Unit,ROWLAND COOPER HOSPITALITY,1260,Match Feeding,May-23
Specialist Operations Unit,ROWLAND COOPER HOSPITALITY,667,Match Feeding,May-23
Specialist Operations Unit,ROWLAND COOPER HOSPITALITY,1347.8,Training - Expenses - Police,May-23
Specialist Operations Unit,ROWLAND COOPER HOSPITALITY,1222.2,Training - Expenses - Police,May-23
Specialist Operations Unit,ROYAL MAIL,682.95,Postage Costs,May-23
Specialist Operations Unit,ROYAL MAIL,541.14,Postage Costs,May-23
Specialist Operations Unit,SCENESAFE,862.5,Drugs & Medical Waste,May-23
Specialist Operations Unit,SCENESAFE,552,Drugs & Medical Waste,May-23
Specialist Operations Unit,STAGECOACH NORTH EAST T/A BUSWAYS TRAVEL SERVICE LTD,2855,Professional Fees,May-23
Specialist Operations Unit,THE DOCUMENT MANAGEMENT GROUP LTD,750,Maintenance Agreements - General,May-23
,,4715606.580000001,,
,,,,
