Service Unit,Supplier,Dist Amt,Account Name,Period
Balance Sheet,SIGNAGE SOLUTIONS GBR LTD,1950,Asset Clearing,Feb-24
Balance Sheet,SIGNAGE SOLUTIONS GBR LTD,1995,Asset Clearing,Feb-24
Balance Sheet,STOCKTON-ON-TEES BOROUGH COUNCIL,3510,Asset Clearing,Feb-24
Balance Sheet,STOCKTON-ON-TEES BOROUGH COUNCIL,3814.77,Asset Clearing,Feb-24
Business Support,AA BUSINESS SERVICES,1690,Vehicle Recovery,Feb-24
Business Support,ALLIANCE PSYCHOLOGICAL SERVICES,10505,Private Treatment / Health Initiatives,Feb-24
Business Support,ALLIANCE PSYCHOLOGICAL SERVICES,4140,Private Treatment / Health Initiatives,Feb-24
Business Support,ALLIANCE PSYCHOLOGICAL SERVICES,4200,Private Treatment / Health Initiatives,Feb-24
Business Support,ALLIANCE PSYCHOLOGICAL SERVICES,4200,Private Treatment / Health Initiatives,Feb-24
Business Support,ALLIANCE PSYCHOLOGICAL SERVICES,6655,Private Treatment / Health Initiatives,Feb-24
Business Support,ALLIANCE PSYCHOLOGICAL SERVICES,3690,Private Treatment / Health Initiatives,Feb-24
Business Support,ALLIANCE PSYCHOLOGICAL SERVICES,2700,Private Treatment / Health Initiatives,Feb-24
Business Support,ALLSTAR BUSINESS SOLUTIONS,756.5500000000001,Petrol,Feb-24
Business Support,ALLSTAR BUSINESS SOLUTIONS,720.52,Petrol,Feb-24
Business Support,ALLSTAR BUSINESS SOLUTIONS,903.79,Petrol,Feb-24
Business Support,ASSURA PROPERTIES PLC,7175.5,Rent / Lease,Feb-24
Business Support,ASSURA PROPERTIES PLC,2555.94,Rent / Lease,Feb-24
Business Support,AUTO ELECTRICS (TEESSIDE) LTD,1100,Vehicle Repairs & Maintenance - Parts,Feb-24
Business Support,AVISON YOUNG,858.4,Professional Fees,Feb-24
Business Support,BELL TRUCK SALES LTD,627,Vehicle Repairs & Maintenance - Parts,Feb-24
Business Support,BHATT MURPHY SOLICITORS,54000,Insurance - Public Liability,Feb-24
Business Support,BOTTOMLINE,538,Professional Fees,45323
Business Support,BOXXE LIMITED,6311.43,Web Host,Feb-24
Business Support,BRITISH GAS TRADING LTD,739.83,Gas,Feb-24
Business Support,CF MOTORING SERVICES LTD,1219.29,Insurance - Motor Vehicle,Feb-24
Business Support,CF MOTORING SERVICES LTD,4546.93,Insurance - Motor Vehicle,Feb-24
Business Support,CF MOTORING SERVICES LTD,1878.1100000000001,Insurance - Motor Vehicle,Feb-24
Business Support,CF MOTORING SERVICES LTD,2581.7200000000003,Insurance - Motor Vehicle,Feb-24
Business Support,CF MOTORING SERVICES LTD,7148.57,Insurance - Motor Vehicle,Feb-24
Business Support,CF MOTORING SERVICES LTD,2398.19,Insurance - Motor Vehicle,Feb-24
Business Support,CF MOTORING SERVICES LTD,1645.17,Insurance - Motor Vehicle,Feb-24
Business Support,CF MOTORING SERVICES LTD,570,Tyres,Feb-24
Business Support,CF MOTORING SERVICES LTD,577.5,Vehicle Repairs & Maintenance - Labour,Feb-24
Business Support,CF MOTORING SERVICES LTD,3380,Vehicle Repairs & Maintenance - Labour,Feb-24
Business Support,CF MOTORING SERVICES LTD,3380,Vehicle Repairs & Maintenance - Parts,Feb-24
Business Support,CIPFA,620,Training - Course Fees / Seminars etc - Staff,Feb-24
Business Support,CLEVELAND FIRE AUTHORITY,2304.51,Service Charge,Feb-24
Business Support,COOL BREEZE FM LTD,1409,Premises - Planned Maintenance,Feb-24
Business Support,COOL BREEZE FM LTD,2130,Premises - Repairs & Maintenance,Feb-24
Business Support,COPACC LTD,2250,Professional Fees,Feb-24
Business Support,CORNERS ELECTRICAL LTD,1685,Premises - Planned Maintenance,Feb-24
Business Support,CORONA ENERGY,6104.17,Gas,Feb-24
Business Support,CORONA ENERGY,723.32,Gas,Feb-24
Business Support,CORONA ENERGY,4132.06,Gas,Feb-24
Business Support,CORONA ENERGY,724.7,Gas,Feb-24
Business Support,CORONA ENERGY,879.4200000000001,Gas,Feb-24
Business Support,CORONA ENERGY,613.16,Gas,Feb-24
Business Support,CORONA ENERGY,3280.81,Gas,Feb-24
Business Support,CORONA ENERGY,15141.73,Gas,Feb-24
Business Support,CORONA ENERGY,2664,Gas,Feb-24
Business Support,CORONA ENERGY,3510.17,Gas,Feb-24
Business Support,CORONA ENERGY,1102.69,Gas,Feb-24
Business Support,CRAWFORD & COMPANY ADJUSTERS (UK) LIMITED,11967.2,Insurance - Public Liability,Feb-24
Business Support,CRAWFORD & COMPANY ADJUSTERS (UK) LIMITED,6124.6,Insurance - Public Liability,Feb-24
Business Support,CRAWFORD & COMPANY ADJUSTERS (UK) LIMITED,9126,Insurance - Public Liability,Feb-24
Business Support,DEREK SLACK MOTORS LTD,525,Vehicle Repairs & Maintenance - Parts,Feb-24
Business Support,DPP LAW LTD,10500,Insurance - Public Liability,Feb-24
Business Support,E L DENNEY AND SON,540,Vehicle Repairs & Maintenance - Labour,Feb-24
Business Support,ECCO SAFETY GROUP UK LTD,984.23,General Equipment,Feb-24
Business Support,ECCO SAFETY GROUP UK LTD,762.82,General Equipment,Feb-24
Business Support,EDF ENERGY CUSTOMERS LTD,520.48,Electricity,Feb-24
Business Support,EDF ENERGY CUSTOMERS LTD,38550.78,Electricity,Feb-24
Business Support,EDF ENERGY CUSTOMERS LTD,2684.05,Electricity,Feb-24
Business Support,EDF ENERGY CUSTOMERS LTD,10868.97,Electricity,Feb-24
Business Support,EDF ENERGY CUSTOMERS LTD,49842.81,Electricity,Feb-24
Business Support,EDF ENERGY CUSTOMERS LTD,2257.4700000000003,Electricity,Feb-24
Business Support,EDF ENERGY CUSTOMERS LTD,5271.91,Electricity,Feb-24
Business Support,EDF ENERGY CUSTOMERS LTD,8845.16,Electricity,Feb-24
Business Support,EDF ENERGY CUSTOMERS LTD,15798.2,Electricity,Feb-24
Business Support,EDF ENERGY CUSTOMERS LTD,11296.57,Electricity,Feb-24
Business Support,EDF ENERGY CUSTOMERS LTD,2271.58,Electricity,Feb-24
Business Support,EDF ENERGY CUSTOMERS LTD,2495.32,Electricity,Feb-24
Business Support,EE LTD,10859.44,Telephone Charges - Mobile,Feb-24
Business Support,FD LAW LIMITED T/A HAYES CONNOR SOLICITORS,4500,Insurance - Public Liability,Feb-24
Business Support,G4S CASH SERVICES (UK) LIMITED,535.54,Securicor Cash Services,Feb-24
Business Support,GAMMA TELECOMM,4388.06,Telephone Charges - Landlines,Feb-24
Business Support,GOODYEAR TYRES UK LIMITED,10523.95,Tyres,Feb-24
Business Support,HANLEYS MOTOR BODY REPAIRS LTD,510.52000000000004,Insurance - Motor Vehicle,Feb-24
Business Support,HANLEYS MOTOR BODY REPAIRS LTD,2958,Vehicle Repairs & Maintenance - Labour,Feb-24
Business Support,HANLEYS MOTOR BODY REPAIRS LTD,2004.26,Vehicle Repairs & Maintenance - Parts,Feb-24
Business Support,HARTLEPOOL BOROUGH COUNCIL,5419,Rates,45323
Business Support,HARVEY NASH LIMITED,7750,Temporary / Contract Staff Costs,Feb-24
Business Support,HM COURTS,8673,Professional Fees,45323
Business Support,INSIGHT DIRECT (UK) LTD,505,PSNP Maint. Contract,Feb-24
Business Support,INSIGHT DIRECT (UK) LTD,6680,PSNP Maint. Contract,Feb-24
Business Support,JH MECHANICAL SERVICES LTD,550,Premises - Repairs & Maintenance,Feb-24
Business Support,JH MECHANICAL SERVICES LTD,550.04,Premises - Repairs & Maintenance,Feb-24
Business Support,JH MECHANICAL SERVICES LTD,856,Premises - Repairs & Maintenance,Feb-24
Business Support,JH MECHANICAL SERVICES LTD,779.24,Premises - Repairs & Maintenance,Feb-24
Business Support,JH MECHANICAL SERVICES LTD,841.66,Premises - Repairs & Maintenance,Feb-24
Business Support,JH MECHANICAL SERVICES LTD,2565.9,Premises - Repairs & Maintenance,Feb-24
Business Support,JH MECHANICAL SERVICES LTD,705.7,Premises - Repairs & Maintenance,Feb-24
Business Support,MIDDLESBORUGH BOROUGH COUNCIL,1283,Rates,45323
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,651.67,Contract Cleaning,Feb-24
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,8344.92,Contract Cleaning,Feb-24
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,797.25,Contract Cleaning,Feb-24
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,4811.17,Contract Cleaning,Feb-24
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,2427.17,Contract Cleaning,Feb-24
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,740.25,Contract Cleaning,Feb-24
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,503.42,Contract Cleaning,Feb-24
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,603.92,Contract Cleaning,Feb-24
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,2427.58,Contract Cleaning,Feb-24
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,4654.08,Contract Cleaning,Feb-24
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,958.9200000000001,Contract Cleaning,Feb-24
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,2654.17,Contract Cleaning,Feb-24
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,1053.25,Contract Cleaning,Feb-24
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,1053.25,Contract Cleaning,Feb-24
Business Support,NICHE TECHNOLOGY UK LIMITED,670,Training - Accommodation / Travel Costs - Staff,Feb-24
Business Support,NOMINET UK,2590.16,PNN2 / PNN3 Connection,Feb-24
Business Support,NWG BUSINESS LTD,1273.3500000000001,Water,Feb-24
Business Support,NWG BUSINESS LTD,726.48,Water,Feb-24
Business Support,NWG BUSINESS LTD,2249.64,Water,Feb-24
Business Support,NWG BUSINESS LTD,2948.84,Water,Feb-24
Business Support,NWG BUSINESS LTD,7525.97,Water,Feb-24
Business Support,NWG BUSINESS LTD,4863.7,Water,Feb-24
Business Support,NWG BUSINESS LTD,650.2,Water,Feb-24
Business Support,P AND A MEDICAL LTD,948,General Equipment,Feb-24
Business Support,PCC FOR LEICESTERSHIRE,787.86,Professional Fees,Feb-24
Business Support,PCC FOR LEICESTERSHIRE,719.84,Professional Fees,Feb-24
Business Support,PHOENIX SOFTWARE LTD,4815.49,National Enabling Pilot,Feb-24
Business Support,PHOENIX SOFTWARE LTD,4362.24,Professional Fees,Feb-24
Business Support,PORTLAND ESTATES MANAGEMENT LTD,2516.19,Rent / Lease,Feb-24
Business Support,PRINCIPIA LAW LIMITED,2055,Insurance - Other,Feb-24
Business Support,PS ADMINISTRATION LTD (T/A XPS ADMINISTRATION),9350,Management Fees,Feb-24
Business Support,PWLB,249833,Interest,45323
Business Support,QA TRAINING LIMITED,1938,General Equipment,Feb-24
Business Support,QA TRAINING LIMITED,1400,General Equipment,Feb-24
Business Support,QUADIENT,3602,Postage Costs,45323
Business Support,RAPID COMPUTERS LTD T/A RAPID TECHNOLOGIES,3770,Telephone Charges - Landlines,Feb-24
Business Support,REDACTED,774.59,Insurance - Public Liability,Feb-24
Business Support,REDACTED,857,Insurance - Public Liability,Feb-24
Business Support,REDACTED,500,Professional Fees,Feb-24
Business Support,REDACTED,500,Professional Fees,Feb-24
Business Support,REDACTED,750,Professional Fees,Feb-24
Business Support,REDACTED,800,Insurance - Public Liability,Feb-24
Business Support,REDACTED,750,Professional Fees,Feb-24
Business Support,REDACTED,1000,Professional Fees,Feb-24
Business Support,REDACTED,500,Professional Fees,Feb-24
Business Support,REDACTED,1350,Professional Fees,Feb-24
Business Support,REDACTED,1500,Professional Fees,Feb-24
Business Support,REDACTED,2562.46,Professional Fees,Feb-24
Business Support,REDACTED,937.5,Professional Fees,Feb-24
Business Support,REDACTED,675,Professional Fees,Feb-24
Business Support,REDACTED,7230,Professional Fees,Feb-24
Business Support,REDACTED,725,Professional Fees,Feb-24
Business Support,REDACTED,525,Professional Fees,Feb-24
Business Support,REDACTED,812.5,Professional Fees,Feb-24
Business Support,REDACTED,1650,Professional Fees,Feb-24
Business Support,REDACTED,700,Insurance - Public Liability,Feb-24
Business Support,REDACTED,1859,General Equipment,45323
Business Support,REDACTED,925,Rent,45323
Business Support,ROYAL MAIL,570,Postage Costs,Feb-24
Business Support,ROYAL MAIL,570,Postage Costs,45323
Business Support,RS FLEET INSTALLATIONS LTD T/A RS CONNECT,800,Vehicle Repairs & Maintenance - Labour,Feb-24
Business Support,S JENNINGS LTD T/A LOOKERS FORD MIDDLESBROUGH,527,Vehicle Repairs & Maintenance - Labour,Feb-24
Business Support,S JENNINGS LTD T/A LOOKERS FORD MIDDLESBROUGH,720,Vehicle Repairs & Maintenance - Labour,Feb-24
Business Support,S JENNINGS LTD T/A LOOKERS FORD MIDDLESBROUGH,650.7,Vehicle Repairs & Maintenance - Parts,Feb-24
Business Support,SANCUS OPERATIONS LTD,785,Training - Course Fees / Seminars etc - Police,Feb-24
Business Support,SCISCO INVESTIGATIVE & LEGAL TRAINING LTD,1500,Training - Course Fees / Seminars etc - Police,Feb-24
Business Support,SCOT GROUP LTD T/A THRIFTY CAR & VAN RENTAL,637.84,Vehicle Hire,Feb-24
Business Support,SIMON BAILES LTD,768,Vehicle Repairs & Maintenance - Labour,Feb-24
Business Support,SIMON BAILES LTD,616,Vehicle Repairs & Maintenance - Labour,Feb-24
Business Support,SIMON BAILES LTD,540,Vehicle Repairs & Maintenance - Labour,Feb-24
Business Support,SIMON BAILES LTD,875.9300000000001,Vehicle Repairs & Maintenance - Parts,Feb-24
Business Support,SIMON BAILES LTD,670.9,Vehicle Repairs & Maintenance - Parts,Feb-24
Business Support,SIMON BAILES LTD,551.84,Vehicle Repairs & Maintenance - Parts,Feb-24
Business Support,SOCIAL AND MARKET STRATEGIC RESEARCH LTD,1110.2,Professional Fees,Feb-24
Business Support,SOCIAL AND MARKET STRATEGIC RESEARCH LTD,1255.8,Professional Fees,Feb-24
Business Support,SOFTCAT LTD,23328,General Equipment,Feb-24
Business Support,SOPRA STERIA LTD,140193.62,Information Technology Expenditure - General,Feb-24
Business Support,SPECIALIST COMPUTER CENTRES PLC,10311.22,Information Technology Expenditure - General,Feb-24
Business Support,SPECIALIST COMPUTER CENTRES PLC,11907.47,Information Technology Expenditure - General,Feb-24
Business Support,SPECIALIST COMPUTER CENTRES PLC,229467.52000000002,Information Technology Expenditure - General,Feb-24
Business Support,SPENCER WEST LLP,17074.16,Professional Fees,Feb-24
Business Support,SPENCER WEST LLP,50762.340000000004,Professional Fees,Feb-24
Business Support,SPENCER WEST LLP,525,Professional Fees,Feb-24
Business Support,STOCKTON BOROUGH COUNCIL,6849.06,Rates,45323
Business Support,STOCKTON-ON-TEES BOROUGH COUNCIL,500.32,Premises - Planned Maintenance,Feb-24
Business Support,STOCKTON-ON-TEES BOROUGH COUNCIL,500.32,Premises - Planned Maintenance,Feb-24
Business Support,STOCKTON-ON-TEES BOROUGH COUNCIL,781.72,Premises - Planned Maintenance,Feb-24
Business Support,STOCKTON-ON-TEES BOROUGH COUNCIL,1155.3,Premises - Planned Maintenance,Feb-24
Business Support,STOCKTON-ON-TEES BOROUGH COUNCIL,671.61,Premises - Planned Maintenance,Feb-24
Business Support,STOCKTON-ON-TEES BOROUGH COUNCIL,533.61,Premises - Planned Maintenance,Feb-24
Business Support,STOCKTON-ON-TEES BOROUGH COUNCIL,566.6800000000001,Premises - Planned Maintenance,Feb-24
Business Support,STOCKTON-ON-TEES BOROUGH COUNCIL,8687,Premises - Planned Maintenance,Feb-24
Business Support,STOCKTON-ON-TEES BOROUGH COUNCIL,8236.89,Premises - Planned Maintenance,Feb-24
Business Support,STOCKTON-ON-TEES BOROUGH COUNCIL,552.42,Premises - Planned Maintenance,Feb-24
Business Support,STOCKTON-ON-TEES BOROUGH COUNCIL,646.8000000000001,Premises - Repairs & Maintenance,Feb-24
Business Support,SUEZ RECYCLING AND RECOVERY LTD,502.40000000000003,Trade Refuse,Feb-24
Business Support,THE ATACC GROUP LTD,2400,Training - Course Fees / Seminars etc - Police,Feb-24
Business Support,THE ATACC GROUP LTD,3600,Training - Course Fees / Seminars etc - Police,Feb-24
Business Support,THE POLICE TREATMENT CENTRE,2000,Development Fund,Feb-24
Business Support,TS18 LTD,1190,Training - Course Fees / Seminars etc - Police,Feb-24
Business Support,UNIVERSITY OF MANCHESTER,3864,Professional Fees,Feb-24
Business Support,UNIVERSITY OF TEESSIDE,5150.58,Recruitment Expenses,Feb-24
Business Support,VERTU MOTORS LTD TEESSIDE,630.37,Insurance - Motor Vehicle,Feb-24
Business Support,VERTU MOTORS LTD TEESSIDE,512.42,Vehicle Repairs & Maintenance - Parts,Feb-24
Business Support,VICKERS CONSTRUCTION LTD,730,General Equipment,Feb-24
Business Support,VODAFONE,555.5,PNN2 / PNN3 Connection,Feb-24
Business Support,VODAFONE,656.25,PNN2 / PNN3 Connection,Feb-24
Business Support,VODAFONE,776,PNN2 / PNN3 Connection,Feb-24
Business Support,VODAFONE,1982,PNN2 / PNN3 Connection,Feb-24
Business Support,WATSON WOODHOUSE SOLICITORS CLIENT ACCOUNT,18000,Insurance - Public Liability,Feb-24
Business Support,WEIGHTMANS LLP,2764,Insurance - Public Liability,Feb-24
Business Support,WEIGHTMANS LLP,1859,Insurance - Public Liability,Feb-24
Business Support,WEIGHTMANS LLP,1694,Professional Fees,Feb-24
Business Support,ZIP HEATERS UK LTD,1458.96,Premises - Repairs & Maintenance,Feb-24
Central Costs,ASPIRE DEVELOPMENT UK LTD,2100,Project Costs,Feb-24
Central Costs,BEST COMPANIES LTD,29555,Project Costs,Feb-24
Central Costs,CARE & CUSTODY (HEALTH) LTD,151672.26,Custody Services,Feb-24
Central Costs,CARE & CUSTODY (HEALTH) LTD,63067.26,Medical Custody Services,Feb-24
Central Costs,CATH BROWN CONSULTANCY LTD,850,Project Costs,Feb-24
Central Costs,CATH BROWN CONSULTANCY LTD,3750,Project Costs,Feb-24
Central Costs,CLYDE AND CO CLAIMS LLP - CLIENT ACCOUNT,9742.800000000001,General Contributions,Feb-24
Central Costs,DURHAM CONSTABULARY,35533.12,NE Fingerprint Bureau Automatic Fingerprint Recognition (NEFB AFR),Feb-24
Central Costs,NORTH EAST REGIONAL EMPLOYERS ORG,500,Project Costs,Feb-24
Central Costs,PCC FOR WEST MIDLANDS,36395.66,General Contributions,Feb-24
Central Costs,RESTORE STORAGE GROUP (BRUNSWICK),1068.07,External Storage Charges,Feb-24
Central Costs,UNIVERSITY OF TEESSIDE,3927.66,Professional Fees,Feb-24
Collaborations & Regional Units,POLICE AND CRIME COMMISSIONER NORTHUMBRIA,689250,North East Regional Specialist Operations Unit (NERSOU),Feb-24
Crime & Justice Command,ALLSTAR BUSINESS SOLUTIONS,554.48,Petrol,Feb-24
Crime & Justice Command,ALLSTAR BUSINESS SOLUTIONS,538.53,Petrol,Feb-24
Crime & Justice Command,COLLEGE OF POLICING,1608.5,Training - Course Fees / Seminars etc - Police,Feb-24
Crime & Justice Command,COLLEGE OF POLICING,4091.5,Training - Course Fees / Seminars etc - Police,Feb-24
Crime & Justice Command,DAVID NASH,600.6,Intermediary Services,Feb-24
Crime & Justice Command,FRICTIONLESS TRADE SERVICES LTD,634.5500000000001,Uniforms,Feb-24
Crime & Justice Command,FUMECARE LTD,540,Maintenance Agreements - General,Feb-24
Crime & Justice Command,INSIGHT DIRECT (UK) LTD,2169.9,Forensic Telecommunications Charges,Feb-24
Crime & Justice Command,INSIGHT DIRECT (UK) LTD,926.97,Forensic Telecommunications Charges,Feb-24
Crime & Justice Command,MARTA COHEN LTD,1500,Pathologists,Feb-24
Crime & Justice Command,P N COOPER,2909.88,Pathologists,Feb-24
Crime & Justice Command,P N COOPER,3038.7200000000003,Pathologists,Feb-24
Crime & Justice Command,PCC FOR WEST YORKSHIRE,5657,Training - Course Fees / Seminars etc - Police,Feb-24
Crime & Justice Command,POLICE AND CRIME COMMISSIONER NORTHUMBRIA,9693.210000000001,Diving Support,Feb-24
Crime & Justice Command,RADISSON BLU DURHAM,18170,Subsistence,Feb-24
Crime & Justice Command,REDACTED,3041.9900000000002,Pathologists,Feb-24
Crime & Justice Command,REDACTED,2991.94,Pathologists,Feb-24
Crime & Justice Command,REDACTED,3038.7200000000003,Pathologists,Feb-24
Crime & Justice Command,REDACTED,595.65,Intermediary Services,Feb-24
Crime & Justice Command,REDACTED,8829.03,Forensic Charges,Feb-24
Crime & Justice Command,REDACTED,3160,Forensic Charges,Feb-24
Crime & Justice Command,REDACTED,2763.3,Forensic Charges,Feb-24
Crime & Justice Command,REDACTED,1760.08,Forensic Charges,Feb-24
Crime & Justice Command,REDACTED,2888.25,Forensic Charges,Feb-24
Crime & Justice Command,REDACTED,2089,Forensic Charges,Feb-24
Crime & Justice Command,REDACTED,37327,Forensic Charges,Feb-24
Crime & Justice Command,REDACTED,4083,Forensic Charges,Feb-24
Crime & Justice Command,REDACTED,1262,Forensic Charges,Feb-24
Crime & Justice Command,REDACTED,3265,Forensic Charges,Feb-24
Crime & Justice Command,REDACTED,6461,Forensic Charges,Feb-24
Crime & Justice Command,REDACTED,1905.5,Forensic Charges,Feb-24
Crime & Justice Command,REDACTED,2177.52,Forensic Charges,Feb-24
Crime & Justice Command,REDACTED,3543.91,Forensic Charges,Feb-24
Crime & Justice Command,REDACTED,1920.77,Forensic Charges,Feb-24
Crime & Justice Command,REDACTED,2921.62,Forensic Charges,Feb-24
Crime & Justice Command,REDACTED,692.52,Intermediary Services,Feb-24
Crime & Justice Command,REDACTED,523.38,Intermediary Services,Feb-24
Crime & Justice Command,REDACTED,1044.98,Intermediary Services,Feb-24
Crime & Justice Command,REDACTED,515.26,Maintenance Agreements - General,Feb-24
Crime & Justice Command,RESTORE STORAGE GROUP (BRUNSWICK),1035.59,External Storage Charges,Feb-24
Crime & Justice Command,SCOT GROUP LTD T/A THRIFTY CAR & VAN RENTAL,737.9,Vehicle Hire,Feb-24
Crime & Justice Command,SCOT GROUP LTD T/A THRIFTY CAR & VAN RENTAL,637.84,Vehicle Hire,Feb-24
Crime & Justice Command,SCOT GROUP LTD T/A THRIFTY CAR & VAN RENTAL,629.44,Vehicle Hire,Feb-24
Crime & Justice Command,SCOT GROUP LTD T/A THRIFTY CAR & VAN RENTAL,827.4,Vehicle Hire,Feb-24
Crime & Justice Command,SCOT GROUP LTD T/A THRIFTY CAR & VAN RENTAL,827.4,Vehicle Hire,Feb-24
Crime & Justice Command,UNITED KINGDOM ACCREDITATION SERVICE,1336.25,International Standardisation Organisation (ISO) Accreditation,Feb-24
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,528.33,Petrol,Feb-24
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,2015,Petrol,Feb-24
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1561.83,Petrol,Feb-24
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1927.96,Petrol,Feb-24
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,694.22,Petrol,Feb-24
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1033.88,Petrol,Feb-24
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1750.68,Petrol,Feb-24
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1963.44,Petrol,Feb-24
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,2381.02,Petrol,Feb-24
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,909.99,Petrol,Feb-24
