Service Unit,Supplier,Dist Amt,Account Name,Period
Balance Sheet,HARVEY NASH LIMITED,54421.47,Asset Clearing,Jul-23
Balance Sheet,INSIGHT DIRECT (UK) LTD,1125,Asset Clearing,Jul-23
Balance Sheet,INSIGHT DIRECT (UK) LTD,562.5,Asset Clearing,Jul-23
Balance Sheet,INSIGHT DIRECT (UK) LTD,2636.1,Asset Clearing,Jul-23
Balance Sheet,INSIGHT DIRECT (UK) LTD,69021,Asset Clearing,Jul-23
Balance Sheet,INSIGHT DIRECT (UK) LTD,1113.75,Asset Clearing,Jul-23
Balance Sheet,INSIGHT DIRECT (UK) LTD,2679,Asset Clearing,Jul-23
Balance Sheet,MITIE PROPERTY SERVICES UK LTD,895,Asset Clearing,Jul-23
Balance Sheet,MTI TECHNOLOGY LTD,2466.75,Asset Clearing,Jul-23
Balance Sheet,N&N REMOVALS,642.3000000000001,Asset Clearing,Jul-23
Balance Sheet,N&N REMOVALS,610,Asset Clearing,Jul-23
Balance Sheet,N&N REMOVALS,610,Asset Clearing,Jul-23
Balance Sheet,PEUGEOT MOTOR CO (PENTAGON CORPORATE FLEET),12748.67,Asset Clearing,Jul-23
Balance Sheet,PURE AUDIO VISUAL LTD,514.0600000000001,Asset Clearing,Jul-23
Balance Sheet,PURE AUDIO VISUAL LTD,5312.5,Asset Clearing,Jul-23
Balance Sheet,PURE AUDIO VISUAL LTD,600,Asset Clearing,Jul-23
Balance Sheet,PURE AUDIO VISUAL LTD,1053.13,Asset Clearing,Jul-23
Balance Sheet,PURE AUDIO VISUAL LTD,4578,Asset Clearing,Jul-23
Balance Sheet,PURE AUDIO VISUAL LTD,500,Asset Clearing,Jul-23
Balance Sheet,PURE AUDIO VISUAL LTD,1687.5,Asset Clearing,Jul-23
Balance Sheet,PURE AUDIO VISUAL LTD,7968.75,Asset Clearing,Jul-23
Balance Sheet,PURE AUDIO VISUAL LTD,2106.26,Asset Clearing,Jul-23
Balance Sheet,REDACTED,43647,Asset Clearing,Jul-23
Balance Sheet,REDACTED,2995.36,Asset Clearing,Jul-23
Balance Sheet,REDACTED,770.24,Asset Clearing,Jul-23
Balance Sheet,REDACTED,34200,Asset Clearing,Jul-23
Balance Sheet,REDACTED,7776,Asset Clearing,Jul-23
Balance Sheet,REDACTED,135108,Asset Clearing,Jul-23
Balance Sheet,REED SPECIALIST RECRUITMENT LIMITED,1250,Asset Clearing,Jul-23
Balance Sheet,REED SPECIALIST RECRUITMENT LIMITED,1250,Asset Clearing,Jul-23
Balance Sheet,REED SPECIALIST RECRUITMENT LIMITED,1250,Asset Clearing,Jul-23
Balance Sheet,REED SPECIALIST RECRUITMENT LIMITED,1125,Asset Clearing,Jul-23
Balance Sheet,STERON LOCKSMITHS LTD,1150,Asset Clearing,Jul-23
Balance Sheet,STERON LOCKSMITHS LTD,1500,Asset Clearing,Jul-23
Balance Sheet,STERON LOCKSMITHS LTD,500,Asset Clearing,Jul-23
Balance Sheet,STERON LOCKSMITHS LTD,1200,Asset Clearing,Jul-23
Balance Sheet,STOCKTON-ON-TEES BOROUGH COUNCIL,12615,Asset Clearing,Jul-23
Balance Sheet,STOCKTON-ON-TEES BOROUGH COUNCIL,1754,Asset Clearing,Jul-23
Balance Sheet,STOCKTON-ON-TEES BOROUGH COUNCIL,2030,Asset Clearing,Jul-23
Balance Sheet,STOCKTON-ON-TEES BOROUGH COUNCIL,2583,Asset Clearing,Jul-23
Balance Sheet,STOCKTON-ON-TEES BOROUGH COUNCIL,1570,Asset Clearing,Jul-23
Business Support,AA BUSINESS SERVICES,930,Vehicle Recovery,Jul-23
Business Support,ABBOTT TOXICOLOGY LTD,510,Recruitment Expenses,Jul-23
Business Support,ABBOTT TOXICOLOGY LTD,663,Recruitment Expenses,Jul-23
Business Support,ABBOTT TOXICOLOGY LTD,1683,Recruitment Expenses,Jul-23
Business Support,AIRWAVE,32328,General Equipment,45108
Business Support,ALLIANCE PSYCHOLOGICAL SERVICES,9680,Private Treatment / Health Initiatives,Jul-23
Business Support,ALLIANCE PSYCHOLOGICAL SERVICES,11330,Private Treatment / Health Initiatives,Jul-23
Business Support,ALLSTAR BUSINESS SOLUTIONS,511.35,Petrol,Jul-23
Business Support,ALLSTAR BUSINESS SOLUTIONS,688.79,Petrol,Jul-23
Business Support,ALLSTAR BUSINESS SOLUTIONS,675.61,Petrol,Jul-23
Business Support,ALLSTAR BUSINESS SOLUTIONS,619.92,Petrol,Jul-23
Business Support,ALLSTAR BUSINESS SOLUTIONS,732.62,Petrol,Jul-23
Business Support,ALLSTAR BUSINESS SOLUTIONS,645.08,Petrol,Jul-23
Business Support,ALLSTAR BUSINESS SOLUTIONS,837.59,Petrol,Jul-23
Business Support,ALLSTAR BUSINESS SOLUTIONS,521.71,Petrol,Jul-23
Business Support,BELL TRUCK SALES LTD,537.3,Vehicle Repairs & Maintenance - Parts,Jul-23
Business Support,BOTTOMLINE,500,Professional Fees,45108
Business Support,BT (NEWCASTLE),2848.79,Telephone Charges - Landlines,Jul-23
Business Support,BT (NEWCASTLE),131444.43,Telephone Charges - Landlines,Jul-23
Business Support,CAPSTICKSSOLICITORS LLP,7800,Temporary / Contract Staff Costs,Jul-23
Business Support,CAPSTICKSSOLICITORS LLP,650,Temporary / Contract Staff Costs,Jul-23
Business Support,CAPSTICKSSOLICITORS LLP,8400,Temporary / Contract Staff Costs,Jul-23
Business Support,CARPENTERS LIMITED,1395,Insurance - Other,Jul-23
Business Support,CATH BROWN CONSULTANCY LTD,600,Development Fund,Jul-23
Business Support,CF MOTORING SERVICES LTD,3083.73,Insurance - Motor Vehicle,Jul-23
Business Support,CF MOTORING SERVICES LTD,6899.92,Insurance - Motor Vehicle,Jul-23
Business Support,CF MOTORING SERVICES LTD,906.08,Insurance - Motor Vehicle,Jul-23
Business Support,CF MOTORING SERVICES LTD,8874.48,Insurance - Motor Vehicle,Jul-23
Business Support,CF MOTORING SERVICES LTD,6016.13,Insurance - Motor Vehicle,Jul-23
Business Support,CHIEF POLICE OFFICERS STAFF ASSOC,2900,Professional Fees,Jul-23
Business Support,CHIEF POLICE OFFICERS STAFF ASSOC,2900,Professional Fees,Jul-23
Business Support,CHIEF POLICE OFFICERS STAFF ASSOC,2900,Professional Fees,Jul-23
Business Support,CHIEF POLICE OFFICERS STAFF ASSOC,2900,Staff Professional Subscriptions,Jul-23
Business Support,CHIEF POLICE OFFICERS STAFF ASSOC,2900,Staff Professional Subscriptions,Jul-23
Business Support,CITY AND GUILDS,699.3000000000001,Training - Expenses - Police,Jul-23
Business Support,CLEVELAND FIRE AUTHORITY,1970.8300000000002,Service Charge,Jul-23
Business Support,CNS MEDIA LTD,2400,Recruitment Expenses,Jul-23
Business Support,COLLEGE OF POLICING,3601,Training - Course Fees / Seminars etc - Police,Jul-23
Business Support,CONNECTED-IT BUSINESS SERVICES,825,Professional Fees,Jul-23
Business Support,CONNECTED-IT BUSINESS SERVICES,1155,Professional Fees,Jul-23
Business Support,CONNECTED-IT BUSINESS SERVICES,850,Professional Fees,Jul-23
Business Support,COOL BREEZE FM LTD,1146,Premises - Repairs & Maintenance,Jul-23
Business Support,CORONA ENERGY,7462.07,Gas,Jul-23
Business Support,CORONA ENERGY,4804.400000000001,Gas,Jul-23
Business Support,CORONA ENERGY,2425.54,Gas,Jul-23
Business Support,CORONA ENERGY,542.49,Gas,Jul-23
Business Support,CORONA ENERGY,2219.78,Gas,Jul-23
Business Support,CORONA ENERGY,8885.07,Gas,Jul-23
Business Support,CORONA ENERGY,585.1,Gas,Jul-23
Business Support,CORONA ENERGY,586.13,Gas,Jul-23
Business Support,CORONA ENERGY,589.95,Gas,Jul-23
Business Support,DATA TV LTD,2250,Training - Course Fees / Seminars etc - Police,Jul-23
Business Support,DRS DIRECT LIMITED,2700,Occupational Health Contract,Jul-23
Business Support,E L DENNEY AND SON,550,Vehicle Repairs & Maintenance - Parts,Jul-23
Business Support,EDF ENERGY CUSTOMERS LTD,570.04,Electricity,Jul-23
Business Support,EDF ENERGY CUSTOMERS LTD,53760.15,Electricity,Jul-23
Business Support,EDF ENERGY CUSTOMERS LTD,36203.08,Electricity,Jul-23
Business Support,EDF ENERGY CUSTOMERS LTD,1807.94,Electricity,Jul-23
Business Support,EDF ENERGY CUSTOMERS LTD,9084.18,Electricity,Jul-23
Business Support,EDF ENERGY CUSTOMERS LTD,7317.71,Electricity,Jul-23
Business Support,EDF ENERGY CUSTOMERS LTD,9938.35,Electricity,Jul-23
Business Support,EDF ENERGY CUSTOMERS LTD,2318.25,Electricity,Jul-23
Business Support,EDF ENERGY CUSTOMERS LTD,3188.26,Electricity,Jul-23
Business Support,EDF ENERGY CUSTOMERS LTD,1850.97,Electricity,Jul-23
Business Support,EDF ENERGY CUSTOMERS LTD,16691.32,Electricity,Jul-23
Business Support,EDF ENERGY CUSTOMERS LTD,1778.3700000000001,Electricity,Jul-23
Business Support,EDF ENERGY CUSTOMERS LTD,1557.64,Electricity,Jul-23
Business Support,EDF ENERGY CUSTOMERS LTD,7141.29,Electricity,Jul-23
Business Support,EDF ENERGY CUSTOMERS LTD,51989.35,Electricity,Jul-23
Business Support,EDF ENERGY CUSTOMERS LTD,34467.83,Electricity,Jul-23
Business Support,EDF ENERGY CUSTOMERS LTD,1569.66,Electricity,Jul-23
Business Support,EDF ENERGY CUSTOMERS LTD,2447.9900000000002,Electricity,Jul-23
Business Support,EDF ENERGY CUSTOMERS LTD,10019.79,Electricity,Jul-23
Business Support,EDF ENERGY CUSTOMERS LTD,16174.48,Electricity,Jul-23
Business Support,EDF ENERGY CUSTOMERS LTD,2262.23,Electricity,Jul-23
Business Support,EE LTD,10769.77,Telephone Charges - Mobile,Jul-23
Business Support,EE LTD,1667,Telephone Charges - Mobile,Jul-23
Business Support,FISHER GERMAN PROPERTY MANAGEMENT LLP,11139.95,Electricity,Jul-23
Business Support,FISHER GERMAN PROPERTY MANAGEMENT LLP,1073.4,Gas,Jul-23
Business Support,GAMMA TELECOMM,4199.55,Telephone Charges - Landlines,Jul-23
Business Support,GOODYEAR TYRES UK LIMITED,11131.03,Tyres,Jul-23
Business Support,GOWLING WLG (UK) LLP,577.5,Professional Fees,Jul-23
Business Support,GREENHAM TRADING LTD,500.40000000000003,Cleaning Materials & Equipment,Jul-23
Business Support,HANDS FREE COMPUTING LTD,540,General Equipment,Jul-23
Business Support,HANDS FREE COMPUTING LTD,540,General Equipment,Jul-23
Business Support,HANLEYS MOTOR BODY REPAIRS LTD,1037.8700000000001,Insurance - Motor Vehicle,Jul-23
Business Support,HARTLEPOOL BOROUGH COUNCIL,5419,Rates,45108
Business Support,HAYS SPECIALIST RECRUITMENT LTD,903.9300000000001,Temporary / Contract Staff Costs,Jul-23
Business Support,HAYS SPECIALIST RECRUITMENT LTD,903.9300000000001,Temporary / Contract Staff Costs,Jul-23
Business Support,HAYS SPECIALIST RECRUITMENT LTD,751.2,Temporary / Contract Staff Costs,Jul-23
Business Support,HAYS SPECIALIST RECRUITMENT LTD,771.04,Temporary / Contract Staff Costs,Jul-23
Business Support,HAYS SPECIALIST RECRUITMENT LTD,938.71,Temporary / Contract Staff Costs,Jul-23
Business Support,HAYS SPECIALIST RECRUITMENT LTD,938.71,Temporary / Contract Staff Costs,Jul-23
Business Support,HAYS SPECIALIST RECRUITMENT LTD,748.4300000000001,Temporary / Contract Staff Costs,Jul-23
Business Support,HAYS SPECIALIST RECRUITMENT LTD,913.34,Temporary / Contract Staff Costs,Jul-23
Business Support,HAYS SPECIALIST RECRUITMENT LTD,938.71,Temporary / Contract Staff Costs,Jul-23
Business Support,HAYS SPECIALIST RECRUITMENT LTD,761.12,Temporary / Contract Staff Costs,Jul-23
Business Support,HAYS SPECIALIST RECRUITMENT LTD,916.12,Temporary / Contract Staff Costs,Jul-23
Business Support,HEALTHWORK,15415,Occupational Health Contract,Jul-23
Business Support,HIGGS NEWTON KENYON SOLICITORS TRADING NAME OF UK LAW NATIONWIDE,6000,Insurance - Public Liability,Jul-23
Business Support,HM COURTS,5758,Professional Fees,45108
Business Support,INSIGHT DIRECT (UK) LTD,728,General Equipment,Jul-23
Business Support,INSIGHT DIRECT (UK) LTD,102145.44,PSNP Maint. Contract,Jul-23
Business Support,JH MECHANICAL SERVICES LTD,1335.93,Premises - Planned Maintenance,Jul-23
Business Support,JH MECHANICAL SERVICES LTD,693.63,Premises - Planned Maintenance,Jul-23
Business Support,JH MECHANICAL SERVICES LTD,762.99,Premises - Planned Maintenance,Jul-23
Business Support,JH MECHANICAL SERVICES LTD,2543.2400000000002,Premises - Repairs & Maintenance,Jul-23
Business Support,JH MECHANICAL SERVICES LTD,707.73,Premises - Repairs & Maintenance,Jul-23
Business Support,KAYS MEDICAL LTD,3586,General Equipment,Jul-23
Business Support,KONSTRUCT NE LTD,529.65,Premises - Grounds Maintenance,Jul-23
Business Support,KONSTRUCT NE LTD,502.90000000000003,Premises - Grounds Maintenance,Jul-23
Business Support,KONSTRUCT NE LTD,529.65,Premises - Grounds Maintenance,Jul-23
Business Support,KONSTRUCT NE LTD,502.90000000000003,Premises - Grounds Maintenance,Jul-23
Business Support,MAYORS OFFICE FOR POLICING AND CRIME (MET POL),81306.6,Maintenance Agreements - General,Jul-23
Business Support,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,3010.75,Professional Fees,Jul-23
Business Support,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,3010.75,Professional Fees,Jul-23
Business Support,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,3010.75,Professional Fees,Jul-23
Business Support,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,3010.75,Professional Fees,Jul-23
Business Support,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,16760.87,Temporary / Contract Staff Costs,Jul-23
Business Support,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,5967.12,Temporary / Contract Staff Costs,Jul-23
Business Support,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,3021.37,Temporary / Contract Staff Costs,Jul-23
Business Support,MIDDLESBROUGH BOROUGH COUNCIL,65968,Rates,45108
Business Support,MIDDLESBROUGH FOOTBALL CLUB,1112.6000000000001,Development Fund,Jul-23
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,651.67,Contract Cleaning,Jul-23
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,8344.92,Contract Cleaning,Jul-23
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,797.25,Contract Cleaning,Jul-23
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,4811.17,Contract Cleaning,Jul-23
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,2427.17,Contract Cleaning,Jul-23
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,672.42,Contract Cleaning,Jul-23
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,503.42,Contract Cleaning,Jul-23
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,603.92,Contract Cleaning,Jul-23
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,2427.58,Contract Cleaning,Jul-23
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,4654.08,Contract Cleaning,Jul-23
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,958.9200000000001,Contract Cleaning,Jul-23
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,2654.17,Contract Cleaning,Jul-23
Business Support,MY GROUP SOLUTIONS LTD,1192,Maintenance Agreements - General,Jul-23
Business Support,NDI TECHNOLOGIES LTD,11300.41,Consolidata Software,Jul-23
Business Support,NDI TECHNOLOGIES LTD,4133.49,Consolidata Software,Jul-23
Business Support,NESMO VEHICLE CONVERSIONS LTD,696.28,Vehicle Repairs & Maintenance - Labour,Jul-23
Business Support,NORTH EAST DIVERSITY EDUCATION AND SOLIDARITY,1350,Equality Diversion & Inclusion,Jul-23
Business Support,NORTH LAKES HOTEL & SPA,660,Superintendents Association,Jul-23
Business Support,NORTHUMBRIAN WATER AUTHORITY,540.94,Water,Jul-23
Business Support,NTA PSYCHOLOGICAL SCREENING LTD,960,Private Treatment / Health Initiatives,Jul-23
Business Support,NTA PSYCHOLOGICAL SCREENING LTD,720,Private Treatment / Health Initiatives,Jul-23
Business Support,PCC FOR LEICESTERSHIRE,933.76,Professional Fees,Jul-23
Business Support,PLEXUS LAW,2389.5,Insurance - Public Liability,Jul-23
Business Support,PS ADMINISTRATION LTD (T/A XPS ADMINISTRATION),9350,Management Fees,Jul-23
Business Support,PURE AUDIO VISUAL LTD,1175,General Equipment,Jul-23
Business Support,PURE AUDIO VISUAL LTD,596.3000000000001,General Equipment,Jul-23
Business Support,PURE AUDIO VISUAL LTD,1175,General Equipment,Jul-23
Business Support,PURE AUDIO VISUAL LTD,1979.56,General Equipment,Jul-23
Business Support,PWLB INTEREST,6232,Interest,45108
Business Support,QA TRAINING LIMITED,2335,Training - Course Fees / Seminars etc - Staff,Jul-23
Business Support,QUADIENT,4852,Postage Costs,45108
Business Support,QUADIENT LIMITED (SUPPLIES ONLY),615.2,Stationery Costs,Jul-23
Business Support,RED SNAPPER RECRUITMENT LTD,646.34,Temporary / Contract Staff Costs,Jul-23
Business Support,REDACTED,800,Damage to Property,Jul-23
Business Support,REDACTED,1008.58,Professional Fees,Jul-23
Business Support,REDACTED,600,Professional Fees,Jul-23
Business Support,REDACTED,893.75,Insurance - Public Liability,Jul-23
Business Support,REDACTED,750,Professional Fees,Jul-23
Business Support,REDACTED,2375,Professional Fees,Jul-23
Business Support,REDACTED,5598.83,Professional Fees,Jul-23
Business Support,REDACTED,940,Damage to Property,Jul-23
Business Support,REDACTED,750,Insurance - Public Liability,Jul-23
Business Support,REDACTED,11320,Professional Fees,Jul-23
Business Support,REDACTED,900,Professional Fees,Jul-23
Business Support,REDACTED,795,Damage to Property,Jul-23
Business Support,REDACTED,7500,Professional Fees,Jul-23
Business Support,REDACTED,1000,Professional Fees,Jul-23
Business Support,REDACTED,1298,Premises - Repairs & Maintenance,Jul-23
Business Support,REDACTED,750,Insurance - Public Liability,Jul-23
Business Support,REDACTED,625,Professional Fees,Jul-23
Business Support,REDACTED,541.67,Professional Fees,Jul-23
Business Support,REDACTED,2567,Professional Fees,Jul-23
Business Support,REDACTED,875,Professional Fees,Jul-23
Business Support,REDACTED,36875.840000000004,Professional Fees,Jul-23
Business Support,REDACTED,26505,Professional Fees,Jul-23
Business Support,REDACTED,19279.5,Professional Fees,Jul-23
Business Support,REDACTED,537.5,Professional Fees,Jul-23
Business Support,REDACTED,709.86,Training - Course Fees / Seminars etc - Police,Jul-23
Business Support,REDACTED,925,Rent,45108
Business Support,REDCAR BOROUGH COUNCIL,21225,Rates,45108
Business Support,ROWLAND COOPER HOSPITALITY,712.5,Subsistence,Jul-23
Business Support,S JENNINGS LTD T/A LOOKERS FORD MIDDLESBROUGH,1191.63,Vehicle Repairs & Maintenance - Labour,Jul-23
Business Support,SANCUS OPERATIONS LTD,2210,Training - Course Fees / Seminars etc - Staff,Jul-23
Business Support,SCOT GROUP LTD T/A THRIFTY CAR & VAN RENTAL,637.84,Vehicle Hire,Jul-23
Business Support,SIGNAGE SOLUTIONS GBR LTD,500,Insurance - Motor Vehicle,Jul-23
Business Support,SIGNAGE SOLUTIONS GBR LTD,575,Insurance - Motor Vehicle,Jul-23
Business Support,SIMON BAILES LTD,767.69,Vehicle Repairs & Maintenance - Parts,Jul-23
Business Support,SIMON BAILES LTD,546.25,Vehicle Repairs & Maintenance - Parts,Jul-23
Business Support,SOCIAL AND MARKET STRATEGIC RESEARCH LTD,1037.4,Professional Fees,Jul-23
Business Support,SOCIAL AND MARKET STRATEGIC RESEARCH LTD,1092,Professional Fees,Jul-23
Business Support,SOPRA STERIA LTD,133891.17,Information Technology Expenditure - General,Jul-23
Business Support,STOCKTON BOROUGH COUNCIL,39681,Rates,45108
Business Support,STOCKTON-ON-TEES BOROUGH COUNCIL,2387.39,Premises - Repairs & Maintenance,Jul-23
Business Support,SUEZ RECYCLING AND RECOVERY LTD,525.6800000000001,Premises - Repairs & Maintenance,Jul-23
Business Support,SWAINSTON WINDOWS LTD,1869,Premises - Planned Maintenance,Jul-23
Business Support,THE ATACC GROUP LTD,800,Training - Course Fees / Seminars etc - Police,Jul-23
Business Support,THE ATACC GROUP LTD,2800,Training - Course Fees / Seminars etc - Police,Jul-23
Business Support,THE ATACC GROUP LTD,800,Training - Course Fees / Seminars etc - Police,Jul-23
Business Support,THE ATACC GROUP LTD,1600,Training - Course Fees / Seminars etc - Police,Jul-23
Business Support,THE RIGHT CONVERSATION LIMITED,2704.7000000000003,Development Fund,Jul-23
Business Support,TLT SOLICITORS LLP,1000,Professional Fees,Jul-23
Business Support,TS18 LTD,935,Training - Course Fees / Seminars etc - Police,Jul-23
Business Support,UNIVERSITY OF TEESSIDE,5233.52,Recruitment Expenses,Jul-23
Business Support,VERTU MOTORS LTD TEESSIDE,1141.67,Vehicle Repairs & Maintenance - Labour,Jul-23
Business Support,VISIONAID TECHNOLOGIES LTD,1895,General Equipment,Jul-23
Business Support,VISIONAID TECHNOLOGIES LTD,568,General Equipment,Jul-23
Business Support,VIVASOFT,5818,Maintenance Agreements - Telecomms,Jul-23
Business Support,VODAFONE,1776,PNN2 / PNN3 Connection,Jul-23
Business Support,VODAFONE,1776,PNN2 / PNN3 Connection,Jul-23
Business Support,VODAFONE,1776,PNN2 / PNN3 Connection,Jul-23
Business Support,WATSON WOODHOUSE SOLICITORS CLIENT ACCOUNT,1920,Insurance - Public Liability,Jul-23
Business Support,WATSON WOODHOUSE SOLICITORS CLIENT ACCOUNT,3500,Insurance - Public Liability,Jul-23
Central Costs,ASPIRE DEVELOPMENT UK LTD,2200,Project Costs,Jul-23
Central Costs,CARE & CUSTODY (HEALTH) LTD,64881.18,Medical Custody Services,Jul-23
Central Costs,CF MOTORING SERVICES LTD,1287.14,Insurance - Motor Vehicle,Jul-23
Central Costs,CF MOTORING SERVICES LTD,4656.93,Insurance - Motor Vehicle,Jul-23
Central Costs,CF MOTORING SERVICES LTD,1472.68,Insurance - Motor Vehicle,Jul-23
Central Costs,CF MOTORING SERVICES LTD,2688.59,Insurance - Motor Vehicle,Jul-23
Central Costs,DECIDEBLOOM LTD T/A STONEACRE,1784.7,Insurance - Motor Vehicle,Jul-23
Central Costs,DECIDEBLOOM LTD T/A STONEACRE,679.48,Insurance - Motor Vehicle,Jul-23
Central Costs,DURHAM CONSTABULARY,33986.74,NE Fingerprint Bureau Automatic Fingerprint Recognition (NEFB AFR),Jul-23
Central Costs,DURHAM CONSTABULARY,595500,Urlay Nook Tactical Training Centre,Jul-23
Central Costs,MARSH LIMITED,271544,Insurance - Motor Vehicle,Jul-23
Central Costs,MARSH LIMITED,2191.6,Insurance - Other,Jul-23
Central Costs,MARSH LIMITED,6023.150000000001,Insurance - Other,Jul-23
Central Costs,MARSH LIMITED,12045.6,Insurance - Other,Jul-23
Central Costs,MARSH LIMITED,9008.72,Insurance - Other,Jul-23
Central Costs,MARSH LIMITED,6291.62,Insurance - Other,Jul-23
Central Costs,MARSH LIMITED,1680,Insurance - Other,Jul-23
Central Costs,MARSH LIMITED,28657.54,Insurance - Property,Jul-23
Central Costs,MARSH LIMITED,474884.48,Insurance - Public Liability,Jul-23
Central Costs,MEHLER VARIO SYSTEM GMBH,7299.5,Project Costs,Jul-23
Central Costs,PCC FOR WEST MIDLANDS,105303.44,General Contributions,Jul-23
Central Costs,PCC FOR WEST YORKSHIRE,159240,National Police Air Service (NPAS),Jul-23
Central Costs,PS ADMINISTRATION LTD (T/A XPS ADMINISTRATION),500,Project Costs,Jul-23
Central Costs,PS ADMINISTRATION LTD (T/A XPS ADMINISTRATION),500,Project Costs,Jul-23
Central Costs,RESTORE STORAGE GROUP (BRUNSWICK),814.75,External Storage Charges,Jul-23
Central Costs,THE POLICE AND CRIME COMMISSIONER FOR CAMBRIDGESHIRE,952.38,General Contributions,Jul-23
Central Costs,THE POLICE AND CRIME COMMISSIONER FOR CAMBRIDGESHIRE,1095.22,General Contributions,Jul-23
Central Costs,VERTU MOTORS LTD TEESSIDE,4328.92,Insurance - Motor Vehicle,Jul-23
Central Costs,WEISS TECHNIK UK LTD,1568.45,Project Costs,Jul-23
Collaborations & Regional Units,BT (NEWCASTLE),611.04,Telephone Charges - Landlines,Jul-23
Collaborations & Regional Units,DURHAM CONSTABULARY,112156.87,Forensic Collision Investigation Unit (FCIN),Jul-23
Crime & Justice Command,AGNE LTD (ALPHAGRAPHICS),1475.18,Stationery Costs,Jul-23
Crime & Justice Command,AGNE LTD (ALPHAGRAPHICS),1171.42,Stationery Costs,Jul-23
Crime & Justice Command,ALLSTAR BUSINESS SOLUTIONS,736.49,Petrol,Jul-23
Crime & Justice Command,ALLSTAR BUSINESS SOLUTIONS,554.47,Petrol,Jul-23
Crime & Justice Command,ALLSTAR BUSINESS SOLUTIONS,507,Petrol,Jul-23
Crime & Justice Command,ALTIA SOLUTIONS LTD,3420,Maintenance Agreements - General,Jul-23
Crime & Justice Command,BT (NEWCASTLE),630.6,Telephone Charges - Landlines,Jul-23
Crime & Justice Command,CLEVELAND FIRE AUTHORITY,6513.51,Temporary / Contract Staff Costs,Jul-23
