Body name,Directorate,Service Area Categorisation,Supplier Name,Payment Date,Card Transaction,Net Amount,Purpose of Spend,Procurement Classification: ProClass Label
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,24X7 Ltd (Warwickshire),18-12-2023,,8556.73,CLIENTS TRANSPORT COSTS,Taxi - Home to School / College - Special Educational Needs
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,24X7 Ltd (Warwickshire),18-12-2023,,5780.98,CLIENTS TRANSPORT COSTS,Taxi - Home to School / College - Special Educational Needs
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,3PB Barristers,20-12-2023,,1620.00,LEGAL FEES,Legal Services - Other
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,3PB Barristers,20-12-2023,,-1620.00,LEGAL FEES,Legal Services - Other
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,3PB Barristers,20-12-2023,,1350.00,LEGAL FEES,Legal Services - Other
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,3PB Barristers,18-12-2023,,1100.00,LEGAL FEES,Legal Services - Other
Solihull MBC,RESOURCES,Central Services to the Public,3PB Barristers,11-12-2023,,3000.00,LEGAL FEES,Legal Services - Other
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,A Star Care Services,07-12-2023,,1282.50,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,A Star Care Services,07-12-2023,,1333.75,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,A Star Care Services,07-12-2023,,1333.75,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,A Star Care Services,07-12-2023,,1188.25,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,A Star Care Services,07-12-2023,,1188.25,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,A&A Safeguarding In Education,18-12-2023,,500.00,TRAINING,Training
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,A1 Support Limited,21-12-2023,,2368.00,LODGING SEMIINDEP RENT,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,A1 Support Limited,07-12-2023,,2360.00,LODGING SEMIINDEP RENT,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,A1 Support Limited,07-12-2023,,272.88,CLIENTS EXPENSES,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Ability Smart,18-12-2023,,684.00,PROFESSIONAL FEES,Professional & Advisory Services - HR
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Ability Smart,18-12-2023,,295.00,PROFESSIONAL FEES,Professional & Advisory Services - HR
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Ability Smart,18-12-2023,,295.00,PROFESSIONAL FEES,Professional & Advisory Services - HR
Solihull MBC,RESOURCES,Central Services to the Public,ABM Critical Solutions Ltd,20-12-2023,,18255.00,HARDWARE PURCHASE,ICT - Hardware
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Acacia Consultants And Associates,13-12-2023,,1313.70,LODGING SEMIINDEP RENT,Not Classified
Solihull MBC,CHILDRENS SERVICES DSG CENTRAL,Children & Education Services,Accepting Behaviour Ltd,01-12-2023,,744.00,PROFESSIONAL FEES,CSC - Other
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Access UK Ltd,01-12-2023,,4905.00,HARDWARE,Telecoms - Fixed - CAPITAL
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Accora,01-12-2023,,1525.00,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Accora,01-12-2023,,1609.00,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Accora,18-12-2023,,1525.00,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Accora,18-12-2023,,1229.00,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Accora,18-12-2023,,1498,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Accord Housing Asssociation,07-12-2023,,339.09,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Accord Housing Asssociation,07-12-2023,,-1582.42,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Accord Housing Asssociation,07-12-2023,,-3164.84,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Accord Housing Asssociation,07-12-2023,,-3164.84,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Accord Housing Asssociation,07-12-2023,,-3164.84,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Accord Housing Asssociation,07-12-2023,,-3164.84,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,CHILDRENS SERVICES DSG CENTRAL,Children & Education Services,Acornaba Ltd,18-12-2023,,1253.50,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,ACPAS Ltd,21-12-2023,,951.69,PROFESSIONAL FEES,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Acre Wood Housing Ltd,13-12-2023,,9428.57,LODGING SEMIINDEP RENT,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Acre Wood Housing Ltd,13-12-2023,,292.37,CLIENTS EXPENSES,Not Classified
Solihull MBC,ECONOMY AND INFRASTRUCTURE,Central Services to the Public,Act On Energy,18-12-2023,,23654.12,GRANTS & SUBSCRIPTIONS,Grants - Other
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Action First Assessments Ltd,20-12-2023,,325.00,OTHER CONTRACTED SERVICES,ASC - Mental Health Services
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Action First Assessments Ltd,20-12-2023,,265.00,OTHER CONTRACTED SERVICES,ASC - Mental Health Services
Solihull MBC,CHILDRENS SERVICES DSG CENTRAL,Children & Education Services,Active Angels,07-12-2023,,1516.80,GRANTS & SUBSCRIPTIONS,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Active Angels,20-12-2023,,600.00,CLIENTS EXPENSES,ASC - Client Expenses
Solihull MBC,RESOURCES,Central Services to the Public,Adare Ltd,20-12-2023,,1149.17,POSTAGE  COURIER SERVICES,Postage
Solihull MBC,RESOURCES,Central Services to the Public,Adare Ltd,20-12-2023,,6683.50,POSTAGE  COURIER SERVICES,Postage
Solihull MBC,RESOURCES,Central Services to the Public,Adare Ltd,20-12-2023,,-6683.50,POSTAGE  COURIER SERVICES,Postage
Solihull MBC,RESOURCES,Central Services to the Public,Adare Ltd,20-12-2023,,6683.50,POSTAGE  COURIER SERVICES,Postage
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Admax Corporate Ltd,15-12-2023,,5794.29,OTHER CONTRACTED SERVICES,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Admax Corporate Ltd,15-12-2023,,13520.00,OTHER CONTRACTED SERVICES,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Admax Corporate Ltd,15-12-2023,,13520.00,OTHER CONTRACTED SERVICES,Not Classified
Solihull MBC,RESOURCES,Planning & Development Services,ADT Fire And Security PLC,20-12-2023,,1490.43,SECURITY,CCTV - Security
Solihull MBC,RESOURCES,Planning & Development Services,ADT Fire And Security PLC,20-12-2023,,1570.44,SECURITY,CCTV - Security
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Age UK Solihull,01-12-2023,,16770.00,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Age UK Solihull,01-12-2023,,71204.18,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Aidapt Bathrooms Ltd,20-11-2023,,690.00,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Aidapt Bathrooms Ltd,20-11-2023,,1800.00,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Aidapt Bathrooms Ltd,20-11-2023,,680.00,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Aidapt Bathrooms Ltd,20-11-2023,,324.00,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Aidapt Bathrooms Ltd,20-11-2023,,6.00,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Aidapt Bathrooms Ltd,18-12-2023,,1020.80,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Aidapt Bathrooms Ltd,20-12-2023,,1380.00,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Aidapt Bathrooms Ltd,20-12-2023,,900.00,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Aidapt Bathrooms Ltd,20-12-2023,,3000.00,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Aidapt Bathrooms Ltd,20-12-2023,,66.00,PURCHASE OF EQUIPMENT/MACHINERY,Social Community Care - Non Fitted Equipment
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Aidapt Bathrooms Ltd,20-12-2023,,1078.00,PURCHASE OF EQUIPMENT/MACHINERY,Social Community Care - Non Fitted Equipment
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Aidapt Bathrooms Ltd,20-12-2023,,920.00,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Aidapt Bathrooms Ltd,20-12-2023,,1800.00,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Aidapt Bathrooms Ltd,20-12-2023,,680.00,PURCHASE OF EQUIPMENT/MACHINERY,Social Community Care - Non Fitted Equipment
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Aidapt Bathrooms Ltd,20-12-2023,,400.00,PURCHASE OF EQUIPMENT/MACHINERY,Social Community Care - Non Fitted Equipment
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Aidapt Bathrooms Ltd,20-12-2023,,1600.00,PURCHASE OF EQUIPMENT/MACHINERY,Social Community Care - Non Fitted Equipment
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Aidapt Bathrooms Ltd,20-12-2023,,6.00,PURCHASE OF EQUIPMENT/MACHINERY,Social Community Care - Non Fitted Equipment
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Aidapt Bathrooms Ltd,20-12-2023,,324.00,PURCHASE OF EQUIPMENT/MACHINERY,Social Community Care - Non Fitted Equipment
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Aidapt Bathrooms Ltd,20-12-2023,,84.00,PURCHASE OF EQUIPMENT/MACHINERY,Social Community Care - Non Fitted Equipment
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Aidapt Bathrooms Ltd,20-12-2023,,1372.00,PURCHASE OF EQUIPMENT/MACHINERY,Social Community Care - Non Fitted Equipment
Solihull MBC,PUBLIC HEALTH,Planning & Development Services,Alderbrook School,01-12-2023,,500.00,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Alexandra House - SJMT,07-12-2023,,5312.41,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,CHILDRENS SERVICES DSG CENTRAL,Children & Education Services,Allesley Hall Primary School,11-12-2023,,600.00,OTHER CONTRACTED SERVICES,Not Classified
Solihull MBC,CHILDRENS SERVICES DSG CENTRAL,Children & Education Services,Allesley Primary School,18-12-2023,,700.00,OTHER CONTRACTED SERVICES,Not Classified
Solihull MBC,ECONOMY AND INFRASTRUCTURE HRA,Housing Revenue Account,Allpay.net Ltd,18-12-2023,,1450.05,PAYMENT CHARGES,Not Classified
Solihull MBC,RESOURCES,Central Services to the Public,Allpay.net Ltd,18-12-2023,,1407.12,PROFESSIONAL FEES,Not Classified
Solihull MBC,ECONOMY AND INFRASTRUCTURE,Highways & Transport Services,Allwag Promotions Ltd,18-12-2023,,415.00,OTHER FEES & CHARGES,Events
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Alpha Biolaboratories Ltd,21-12-2023,,460.00,PROFESSIONAL FEES,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Alpha Biolaboratories Ltd,21-12-2023,,1020.00,PROFESSIONAL FEES,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Alpha Biolaboratories Ltd,21-12-2023,,1020.00,PROFESSIONAL FEES,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Alpha Biolaboratories Ltd,15-12-2023,,1407.40,PROFESSIONAL FEES,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Alpha Biolaboratories Ltd,21-12-2023,,1688.90,PROFESSIONAL FEES,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Alpha Biolaboratories Ltd,21-12-2023,,630.00,PROFESSIONAL FEES,Not Classified
Solihull MBC,ECONOMY AND INFRASTRUCTURE,Cultural & Related Services,Amazon,12-12-2023,Card Transaction,320.00,PURCHASE OF EQUIPMENT/MACHINERY,Domestic Goods - Not Elsewhere Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Amazon.co.uk,12-12-2023,Card Transaction,241.59,ICT GENERAL,Domestic Goods - Commercial
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Amberleigh Care Ltd,07-12-2023,,11212.29,OTHER CONTRACTED SERVICES,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Amberleigh Care Ltd,07-12-2023,,5379.30,OTHER CONTRACTED SERVICES,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Amberleigh Care Ltd,07-12-2023,,7319.40,OTHER CONTRACTED SERVICES,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Amma Childcare Services,13-12-2023,,6000.00,OTHER CONTRACTED SERVICES,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Amma Childcare Services,13-12-2023,,6000.00,OTHER CONTRACTED SERVICES,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Amma Childcare Services,13-12-2023,,6000.00,OTHER CONTRACTED SERVICES,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Amma Childcare Services,13-12-2023,,6000.00,OTHER CONTRACTED SERVICES,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Amy Sweet Psychology,20-12-2023,,1000.00,PROFESSIONAL FEES,CSC - Other
Solihull MBC,ECONOMY AND INFRASTRUCTURE,Cultural & Related Services,Amznbusiness,12-12-2023,Card Transaction,215.02,MATERIALS,Domestic Goods - Commercial
Solihull MBC,ECONOMY AND INFRASTRUCTURE,Cultural & Related Services,Amznbusiness,12-12-2023,Card Transaction,247.51,MATERIALS,Domestic Goods - Commercial
Solihull MBC,CHILDRENS SERVICES DSG CENTRAL,Children & Education Services,Amznbusiness,12-12-2023,Card Transaction,286.92,CAPITATION,Domestic Goods - Commercial
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Ana Aparicio,18-12-2023,,1000.00,PROFESSIONAL FEES,CSC - Other
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Anchor Fostercare,13-12-2023,,1980.96,EXTERNAL FOSTERING,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Anchor Fostercare,13-12-2023,,3009.20,EXTERNAL FOSTERING,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Angel Housing Ltd,21-12-2023,,1000.00,LODGING SEMIINDEP RENT,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Angel Housing Ltd,21-12-2023,,6048.00,LODGING SEMIINDEP RENT,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Angel Housing Ltd,21-12-2023,,-1512.00,LODGING SEMIINDEP RENT,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Angel Housing Ltd,21-12-2023,,882.00,LODGING SEMIINDEP RENT,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Angel Housing Ltd,21-12-2023,,1000.00,LODGING SEMIINDEP RENT,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Angel Housing Ltd,21-12-2023,,6048.00,LODGING SEMIINDEP RENT,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Angel Housing Ltd,21-12-2023,,-6048.00,LODGING SEMIINDEP RENT,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Angel Housing Ltd,21-12-2023,,3528.00,LODGING SEMIINDEP RENT,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Angel Housing Ltd,21-12-2023,,821.43,LODGING SEMIINDEP RENT,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Angel Housing Ltd,21-12-2023,,1080.00,LODGING SEMIINDEP RENT,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Angel Housing Ltd,21-12-2023,,4968.00,LODGING SEMIINDEP RENT,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Angel Housing Ltd,21-12-2023,,-1080.00,LODGING SEMIINDEP RENT,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Angel Housing Ltd,21-12-2023,,-4968.00,LODGING SEMIINDEP RENT,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Angel Housing Ltd,21-12-2023,,630.00,LODGING SEMIINDEP RENT,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Angel Housing Ltd,21-12-2023,,2898.00,LODGING SEMIINDEP RENT,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Angel Housing Ltd,21-12-2023,,1000.00,LODGING SEMIINDEP RENT,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Angel Housing Ltd,21-12-2023,,6048.00,LODGING SEMIINDEP RENT,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Angel Housing Ltd,21-12-2023,,-6048.00,LODGING SEMIINDEP RENT,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Angel Housing Ltd,21-12-2023,,3528.00,LODGING SEMIINDEP RENT,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Angel Housing Ltd,21-12-2023,,1000.00,LODGING SEMIINDEP RENT,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Angel Housing Ltd,21-12-2023,,6048.00,LODGING SEMIINDEP RENT,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Angel Housing Ltd,21-12-2023,,-6048.00,LODGING SEMIINDEP RENT,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Angel Housing Ltd,21-12-2023,,3528.00,LODGING SEMIINDEP RENT,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Angels Healthcare Ltd,07-12-2023,,1281.28,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Angels Healthcare Ltd,07-12-2023,,1281.28,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Angels Healthcare Ltd,07-12-2023,,686.40,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Angels Healthcare Ltd,07-12-2023,,257.40,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Angels Healthcare Ltd,07-12-2023,,686.40,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Angels Healthcare Ltd,07-12-2023,,572.00,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Angels Healthcare Ltd,07-12-2023,,1281.28,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Angels Healthcare Ltd,07-12-2023,,1441.44,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Angels Healthcare Ltd,07-12-2023,,800.80,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Angels Healthcare Ltd,07-12-2023,,1281.28,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Angels Healthcare Ltd,07-12-2023,,457.60,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Angels Healthcare Ltd,07-12-2023,,800.80,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Angels Healthcare Ltd,07-12-2023,,503.36,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Angels Healthcare Ltd,07-12-2023,,1281.28,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Angels Healthcare Ltd,07-12-2023,,1281.28,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Angels Healthcare Ltd,07-12-2023,,1281.28,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Angels Healthcare Ltd,07-12-2023,,1281.28,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Angels Healthcare Ltd,07-12-2023,,640.64,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Angels Healthcare Ltd,07-12-2023,,640.64,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Angels Healthcare Ltd,07-12-2023,,1441.44,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Angels Healthcare Ltd,07-12-2023,,1441.44,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Angels Healthcare Ltd,07-12-2023,,960.96,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Angels Healthcare Ltd,07-12-2023,,2196.48,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Angels Healthcare Ltd,07-12-2023,,1921.92,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Angels Healthcare Ltd,07-12-2023,,360.36,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Angels Healthcare Ltd,07-12-2023,,1647.36,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Angels Healthcare Ltd,07-12-2023,,1555.84,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Angels Healthcare Ltd,07-12-2023,,1023.88,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Angels Healthcare Ltd,07-12-2023,,286.00,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Angels Healthcare Ltd,07-12-2023,,1510.08,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Angels Healthcare Ltd,07-12-2023,,1510.08,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Angels Healthcare Ltd,07-12-2023,,1178.32,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Angels Healthcare Ltd,07-12-2023,,1624.48,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Angels Healthcare Ltd,07-12-2023,,1441.44,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,Angels Healthcare Ltd,07-12-2023,,777.92,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,RESOURCES - NON MONITORED,Central Services to the Public,Anglian Water Business (National) T/As Wave Utilities,04-12-2023,,32669.61,GENERAL CREDITORS,Bulk Utilities Bills
Solihull MBC,CHILDRENS SERVICES DSG CENTRAL,Children & Education Services,Ann Arbor Publishers Ltd,10-10-2023,,865.00,PURCHASE OF EQUIPMENT/MACHINERY,Furniture - Educational
Solihull MBC,RESOURCES,Central Services to the Public,Anna Valley Ltd,14-12-2023,,315.00,ICT GENERAL,ICT - Leasing
Solihull MBC,RESOURCES,Central Services to the Public,Annodata Business Communications,24-11-2023,,5256.13,GENERAL OFFICE EXPENSES,Printing & Photocopying
Solihull MBC,RESOURCES,Central Services to the Public,Annodata Business Communications,24-11-2023,,-5256.13,GENERAL OFFICE EXPENSES,Printing & Photocopying
Solihull MBC,RESOURCES,Central Services to the Public,Annodata Business Communications,24-11-2023,,5256.13,GENERAL OFFICE EXPENSES,Printing & Photocopying
Solihull MBC,RESOURCES,Central Services to the Public,Annodata Business Communications,20-12-2023,,32088.40,GENERAL OFFICE EXPENSES,Printing & Photocopying
Solihull MBC,RESOURCES,Central Services to the Public,Annodata Business Communications,18-12-2023,,252.00,ICT CONSUMABLES,ICT - Consumables
