Body name,Directorate,Service Area Categorisation,Supplier Name,Payment Date,Card Transaction,Net Amount,Purpose of Spend,Procurement Classification: ProClass Label
Solihull MBC,PUBLIC HEALTH,Central Services to the Public,123 Reg Ltd,12-02-2024,Card Transaction,239.80,OFFICERS EXPENSES,Information Communications Technology - Not Elsewhere Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,24X7 Ltd (Warwickshire),13-02-2024,,8098.10,CLIENTS TRANSPORT COSTS,Taxi - Home to School / College - Special Educational Needs
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,24X7 Ltd (Warwickshire),13-02-2024,,5135.29,CLIENTS TRANSPORT COSTS,Taxi - Home to School / College - Special Educational Needs
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,A Star Care Services,01-02-2024,,1333.75,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,A Star Care Services,01-02-2024,,1333.75,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,A Star Care Services,29-02-2024,,1006.38,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,A Star Care Services,29-02-2024,,1006.38,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,A Star Care Services,29-02-2024,,430.44,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,A Star Care Services,29-02-2024,,442.56,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,A Star Care Services,01-02-2024,,1188.25,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,A Star Care Services,01-02-2024,,1188.25,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,A Star Care Services,29-02-2024,,-961.07,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,A Star Care Services,29-02-2024,,-961.07,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,A Star Care Services,29-02-2024,,961.07,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,A Star Care Services,29-02-2024,,961.07,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,A Star Care Services,29-02-2024,,1188.25,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,ADULT CARE SUPPORT,Adult Social Care,A Star Care Services,29-02-2024,,1188.25,ASC  DOMICLIARY CARE,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,A.E Beckett & Sons Ltd,15-02-2024,,340.00,ROOM HIRE PREMISES HIRE,Room Hire
Solihull MBC,ADULT CARE SUPPORT,Other Housing Services,A1 Risk Solutions Limited,29-02-2024,,4455.00,GRANTS,Grants - Non-charitable - CAPITAL
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,A1 Support Limited,05-02-2024,,272.88,CLIENTS EXPENSES,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,A1 Support Limited,29-02-2024,,272.88,CLIENTS EXPENSES,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,A1 Support Limited,29-02-2024,,2360.00,LODGING SEMIINDEP RENT,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Abacus Fostering Ltd,05-02-2024,,2838.88,EXTERNAL FOSTERING,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Abacus Fostering Ltd,05-02-2024,,2838.88,EXTERNAL FOSTERING,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Abacus Fostering Ltd,05-02-2024,,1013.89,EXTERNAL FOSTERING,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Abacus Fostering Ltd,05-02-2024,,2838.88,EXTERNAL FOSTERING,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Abacus Fostering Ltd,05-02-2024,,2838.88,EXTERNAL FOSTERING,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Abacus Fostering Ltd,05-02-2024,,2838.88,EXTERNAL FOSTERING,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Abacus Fostering Ltd,05-02-2024,,2838.88,EXTERNAL FOSTERING,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Abacus Fostering Ltd,05-02-2024,,2838.88,EXTERNAL FOSTERING,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Abacus Fostering Ltd,05-02-2024,,2838.88,EXTERNAL FOSTERING,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Abacus Fostering Ltd,05-02-2024,,1013.89,EXTERNAL FOSTERING,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Abacus Fostering Ltd,05-02-2024,,2838.88,EXTERNAL FOSTERING,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Abacus Fostering Ltd,05-02-2024,,2838.88,EXTERNAL FOSTERING,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Abacus Fostering Ltd,05-02-2024,,2838.88,EXTERNAL FOSTERING,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Abacus Fostering Ltd,05-02-2024,,2838.88,EXTERNAL FOSTERING,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Abacus Fostering Ltd,05-02-2024,,3069.80,EXTERNAL FOSTERING,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Abacus Fostering Ltd,05-02-2024,,3069.80,EXTERNAL FOSTERING,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Abacus Fostering Ltd,05-02-2024,,3069.80,EXTERNAL FOSTERING,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Abacus Fostering Ltd,05-02-2024,,3069.80,EXTERNAL FOSTERING,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Abacus Fostering Ltd,05-02-2024,,3069.80,EXTERNAL FOSTERING,Not Classified
Solihull MBC,CHILDRENS SERVICES,Children & Education Services,Abacus Fostering Ltd,05-02-2024,,3069.80,EXTERNAL FOSTERING,Not Classified
