SUPPLIER,AMOUNT,TRANSACTION DATE,COST CENTRE,ACCOUNT,DEPARTMENT,SUMMARY OF EXPENDITURE
Autism Initiatives,937.44,01/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,937.44,28/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,945.50,01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,945.50,28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,953.06,01/02/2024,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Autism Initiatives,953.06,01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,953.06,01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,953.06,28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,953.06,28/02/2024,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Autism Initiatives,953.06,28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,953.06,01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,953.06,01/02/2024,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Autism Initiatives,953.06,28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,953.06,28/02/2024,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Autism Initiatives,975.60,01/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,975.60,28/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,983.32,01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,983.32,28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,008.70",01/02/2024,AP05,R4053,Adult Social Care,Physical Support - Adults 18-64 - Day Care
Autism Initiatives,"1,008.70",01/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"1,008.70",28/02/2024,AP05,R4053,Adult Social Care,Physical Support - Adults 18-64 - Day Care
Autism Initiatives,"1,008.70",01/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"1,008.70",28/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"1,008.70",28/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"1,015.80",01/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"1,022.70",01/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"1,022.70",28/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"1,034.88",01/02/2024,AP05,R4054,Adult Social Care,Physical Support - Adults 18-64 - Community Support
Autism Initiatives,"1,034.88",28/02/2024,AP05,R4054,Adult Social Care,Physical Support - Adults 18-64 - Community Support
Autism Initiatives,"1,134.60",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,134.60",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,191.33",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,191.33",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,191.33",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,191.33",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,191.33",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,191.33",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,207.36",01/02/2024,AL05,R4054,Adult Social Care,Learning Disability Support -Adults 18-64 - Community Support
Autism Initiatives,"1,207.36",28/02/2024,AL05,R4054,Adult Social Care,Learning Disability Support -Adults 18-64 - Community Support
Autism Initiatives,"1,220.37",01/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"1,220.37",28/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"1,227.24",01/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"1,227.24",28/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"1,227.24",01/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"1,227.24",28/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"1,319.48",01/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"1,319.48",28/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"1,323.70",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,323.70",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,323.70",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,323.70",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,323.70",01/02/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Autism Initiatives,"1,323.70",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,323.70",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,323.70",28/02/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Autism Initiatives,"1,323.70",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,323.70",01/02/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Autism Initiatives,"1,323.70",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,323.70",28/02/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Autism Initiatives,"1,323.70",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,323.70",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,509.90",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,509.90",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,509.90",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,509.90",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,509.90",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,509.90",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,588.44",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,588.44",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,588.44",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,588.44",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,588.44",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,588.44",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,588.44",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,588.44",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,636.32",01/02/2024,AG25,R4053,Adult Social Care,Social Support : Support For Social Isolation / Other - Day Care
Autism Initiatives,"1,636.32",28/02/2024,AG25,R4053,Adult Social Care,Social Support : Support For Social Isolation / Other - Day Care
Autism Initiatives,"1,664.08",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,664.08",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,722.51",28/02/2024,AL05,R4044,Adult Social Care,Learning Disability Support -Adults 18-64 - Residential - Respite
Autism Initiatives,"1,764.93",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,764.93",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,764.93",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,764.93",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,764.93",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,853.18",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,853.18",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,853.18",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,853.18",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,887.36",01/02/2024,AL05,R3371,Adult Social Care,Learning Disability Support -Adults 18-64 - Transport Other
Autism Initiatives,"1,887.36",28/02/2024,AL05,R3371,Adult Social Care,Learning Disability Support -Adults 18-64 - Transport Other
Autism Initiatives,"2,045.40",01/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"2,045.40",01/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"2,045.40",01/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"2,045.40",28/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"2,045.40",28/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"2,045.40",28/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"2,082.00",01/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"2,082.00",28/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"2,082.80",01/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"2,082.80",28/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"2,191.83",01/02/2024,AH10,R4053,Adult Social Care,Learning Disabilities-Pooled Budget - Day Care
Autism Initiatives,"2,191.83",28/02/2024,AH10,R4053,Adult Social Care,Learning Disabilities-Pooled Budget - Day Care
Autism Initiatives,"2,249.94",01/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"2,249.94",28/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"2,382.66",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"2,382.66",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"2,382.66",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"2,382.66",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"2,437.92",28/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"2,542.14",01/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"2,542.14",28/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"2,647.40",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"2,647.40",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"2,922.00",01/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"2,922.00",28/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"3,019.80",01/02/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Autism Initiatives,"3,019.80",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,019.80",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,019.80",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,019.80",28/02/2024,AH10,R4043,Adult Social Care,Learning Disabilities-Pooled Budget - Supported Living
Autism Initiatives,"3,019.80",28/02/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Autism Initiatives,"3,019.80",01/02/2024,AH10,R4043,Adult Social Care,Learning Disabilities-Pooled Budget - Supported Living
Autism Initiatives,"3,019.80",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,068.80",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,068.80",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,176.88",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,176.88",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,176.88",01/02/2024,AH10,R4043,Adult Social Care,Learning Disabilities-Pooled Budget - Supported Living
Autism Initiatives,"3,176.88",28/02/2024,AH10,R4043,Adult Social Care,Learning Disabilities-Pooled Budget - Supported Living
Autism Initiatives,"3,272.64",01/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"3,272.64",28/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"3,622.08",01/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"3,622.08",28/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"3,706.36",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,706.36",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,706.36",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,706.36",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,706.36",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,706.36",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,971.10",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,971.10",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,971.10",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,971.10",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,971.10",01/02/2024,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Autism Initiatives,"3,971.10",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,971.10",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,971.10",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,971.10",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,971.10",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,971.10",28/02/2024,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Autism Initiatives,"3,971.10",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,971.10",01/02/2024,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Autism Initiatives,"3,971.10",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,971.10",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,971.10",28/02/2024,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Autism Initiatives,"3,971.10",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,971.10",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,971.10",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,971.10",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"4,090.80",01/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"4,090.80",01/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"4,090.80",28/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"4,090.80",28/02/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"4,355.58",28/02/2024,AL05,R4044,Adult Social Care,Learning Disability Support -Adults 18-64 - Residential - Respite
Autism Initiatives,"4,765.32",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"4,765.32",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"4,765.32",28/02/2024,AH10,R4043,Adult Social Care,Learning Disabilities-Pooled Budget - Supported Living
Autism Initiatives,"4,765.32",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"4,765.32",01/02/2024,AH10,R4043,Adult Social Care,Learning Disabilities-Pooled Budget - Supported Living
Autism Initiatives,"4,765.32",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"4,908.96",01/02/2024,AP05,R4053,Adult Social Care,Physical Support - Adults 18-64 - Day Care
Autism Initiatives,"4,908.96",28/02/2024,AP05,R4053,Adult Social Care,Physical Support - Adults 18-64 - Day Care
Autism Initiatives,"5,081.51",01/02/2024,AL05,R4044,Adult Social Care,Learning Disability Support -Adults 18-64 - Residential - Respite
Autism Initiatives,"5,294.80",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"5,294.80",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"5,322.80",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"5,322.80",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"5,373.20",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"5,373.20",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"5,971.02",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"5,971.02",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"5,992.80",01/02/2024,AH10,R4041,Adult Social Care,Learning Disabilities-Pooled Budget - Private Residential Care Rest Homes
Autism Initiatives,"5,992.80",28/02/2024,AH10,R4041,Adult Social Care,Learning Disabilities-Pooled Budget - Private Residential Care Rest Homes
Autism Initiatives,"6,278.12",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"6,278.12",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"6,353.76",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"6,353.76",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"6,353.76",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"6,353.76",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"6,807.60",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"6,807.60",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"6,807.60",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"6,807.60",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"7,032.48",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"7,032.48",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"7,412.72",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"7,412.72",01/02/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Autism Initiatives,"7,412.72",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"7,412.72",28/02/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Autism Initiatives,"7,451.92",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"7,451.92",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"7,743.58",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"8,471.68",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"9,644.08",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"10,060.12",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"10,060.12",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"10,589.60",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"10,589.60",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"11,452.27",01/02/2024,AL05,R4044,Adult Social Care,Learning Disability Support -Adults 18-64 - Residential - Respite
Autism Initiatives,"12,178.04",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"12,178.04",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"15,044.96",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"15,044.96",28/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"15,884.40",01/02/2024,AH10,R4043,Adult Social Care,Learning Disabilities-Pooled Budget - Supported Living
Autism Initiatives,"15,884.40",28/02/2024,AH10,R4043,Adult Social Care,Learning Disabilities-Pooled Budget - Supported Living
Autism Initiatives,"46,291.68",01/02/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Together,"6,252.96",01/02/2024,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
Autism Together,"6,252.96",28/02/2024,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
Autism Together,"6,252.96",28/02/2024,AL05,R4041,Adult Social Care,Learning Disability Support -Adults 18-64 - Private Residential Care Rest Homes
Autism Together,"6,252.96",01/02/2024,AL05,R4041,Adult Social Care,Learning Disability Support -Adults 18-64 - Private Residential Care Rest Homes
Autism Together,"6,437.92",28/02/2024,AL05,R4041,Adult Social Care,Learning Disability Support -Adults 18-64 - Private Residential Care Rest Homes
Autism Together,"6,437.92",01/02/2024,AL05,R4041,Adult Social Care,Learning Disability Support -Adults 18-64 - Private Residential Care Rest Homes
