Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,09/02/2024,1600728032,2371.05,0,2371.05,T/A Manor Academy - The Sovereign T,People (Childrens) Service Group,Payments to Other Local Authorities
Salford City Council,09/02/2024,601514532,21857.14,3642.86,18214.28,Tab Care And Support Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,09/02/2024,601514533,45171.42,7528.57,37642.85,Tab Care And Support Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,09/02/2024,1600728008,1872,0,1872,The Citywall Project Community Inte,People (Childrens) Service Group,Pupil Assistance
Salford City Council,09/02/2024,1600728026,2704,0,2704,The Citywall Project Community Inte,People (Childrens) Service Group,Pupil Assistance
Salford City Council,09/02/2024,1600728025,3978,0,3978,The Citywall Project Community Inte,People (Childrens) Service Group,Pupil Assistance
Salford City Council,09/02/2024,1600728014,5200,0,5200,The Citywall Project Community Inte,People (Childrens) Service Group,Pupil Assistance
Salford City Council,09/02/2024,1600728075,1650,0,1650,The Education Community Partnership,People (Childrens) Service Group,Classroom Supplies Capitation
Salford City Council,09/02/2024,1600728005,3263.77,0,3263.77,Together Trust,People (Childrens) Service Group,Payments to Agencies
Salford City Council,09/02/2024,1600728006,4914.69,0,4914.69,Together Trust,People (Childrens) Service Group,Payments to Agencies
Salford City Council,09/02/2024,1600728004,6009.53,0,6009.53,Together Trust,People (Childrens) Service Group,Payments to Agencies
Salford City Council,09/02/2024,1600727296,18539.32,0,18539.32,Together Trust,People (Childrens) Service Group,Pupil Assistance
Salford City Council,09/02/2024,1600727297,19200.12,0,19200.12,Together Trust,People (Childrens) Service Group,Pupil Assistance
Salford City Council,09/02/2024,1600727295,22220.67,0,22220.67,Together Trust,People (Childrens) Service Group,Pupil Assistance
Salford City Council,09/02/2024,1600727299,22980.17,0,22980.17,Together Trust,People (Childrens) Service Group,Pupil Assistance
Salford City Council,09/02/2024,1600727496,51438,0,51438,Turning Point Residential Childcare,People (Childrens) Service Group,Payments to Agencies
Salford City Council,12/02/2024,601514823,506.82,16.1,490.72,1010 Taxis,People (Childrens) Service Group,Client Travel Expenses
Salford City Council,12/02/2024,601514786,18212.23,0,18212.23,Aba Travels Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,601514787,3642.45,0,3642.45,Aba Travels Ltd,People (Childrens) Service Group,VAT Adjustment
Salford City Council,12/02/2024,601514760,15309,0,15309,Abc Coach Hire Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,601514853,6250,0,6250,Adk 24Hr Building Maintenance Ltd,People (Adults) - CHSC,Contractors
Salford City Council,12/02/2024,1600728123,595.2,99.2,496,Alan Franklin Builders Ltd,Place Directorate,Rechargeable Repairs & Maintenance
Salford City Council,12/02/2024,1600728128,879.01,146.5,732.51,Alan Franklin Builders Ltd,Place Directorate,Rechargeable Repairs & Maintenance
Salford City Council,12/02/2024,1600728124,1763.4,293.9,1469.5,Alan Franklin Builders Ltd,Place Directorate,Rechargeable Repairs & Maintenance
Salford City Council,12/02/2024,601514840,1845,307.5,1537.5,Anglesey Van's,People (Childrens) Service Group,Vehicle Ancillary Costs
Salford City Council,12/02/2024,1600728107,1311.65,218.61,1093.04,Argyle (North West) Construction Lt,Place Directorate,Contractors
Salford City Council,12/02/2024,1600728101,3221.8,536.97,2684.83,Argyle (North West) Construction Lt,Place Directorate,Contractors
Salford City Council,12/02/2024,1600728102,7182.31,1197.05,5985.26,Argyle (North West) Construction Lt,Place Directorate,Contractors
Salford City Council,12/02/2024,1600728103,11374.08,1895.68,9478.4,Argyle (North West) Construction Lt,Place Directorate,Contractors
Salford City Council,12/02/2024,1600728098,29456.58,4909.43,24547.15,Argyle (North West) Construction Lt,Place Directorate,Contractors
Salford City Council,12/02/2024,1600728099,31864.74,5310.79,26553.95,Argyle (North West) Construction Lt,Place Directorate,Contractors
Salford City Council,12/02/2024,1600728106,42843.88,7140.65,35703.23,Argyle (North West) Construction Lt,Place Directorate,Contractors
Salford City Council,12/02/2024,1600728105,53721.5,8953.58,44767.92,Argyle (North West) Construction Lt,Place Directorate,Contractors
Salford City Council,12/02/2024,1600728100,80382.19,13397.03,66985.16,Argyle (North West) Construction Lt,Place Directorate,Contractors
Salford City Council,12/02/2024,1600728109,1116,186,930,Autogate Systems Ltd,People (Childrens) Service Group,non -UV Building Repairs & Maintenance
Salford City Council,12/02/2024,601514628,3000,0,3000,Barnsley Mbc,Service Reform (Corp Bus & Transform),Subscriptions
Salford City Council,12/02/2024,1600728116,3000,0,3000,Barnsley Mbc,Service Reform (Corp Bus & Transform),Subscriptions
Salford City Council,12/02/2024,1600728112,1448.54,241.42,1207.12,Bloom Procurement Services Ltd,Capital Expenditure,Works & Building
Salford City Council,12/02/2024,601514827,4499.3,0,4499.3,Bristow & Sutor,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,12/02/2024,601514792,2730,0,2730,Brittania Minibuses Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,601514731,9446.92,0,9446.92,C Owens Builders/Contractors,Capital Expenditure,Improvement Grants
Salford City Council,12/02/2024,601514733,9935.18,0,9935.18,C Owens Builders/Contractors,Capital Expenditure,Improvement Grants
Salford City Council,12/02/2024,601514729,10780.65,0,10780.65,C Owens Builders/Contractors,Capital Expenditure,Improvement Grants
Salford City Council,12/02/2024,601514725,20970.26,0,20970.26,C Owens Builders/Contractors,Capital Expenditure,Improvement Grants
Salford City Council,12/02/2024,1600728159,511.94,85.32,426.62,Chipside Ltd,Place Directorate,IT  Licence Fees
Salford City Council,12/02/2024,601514795,1743.48,0,1743.48,Colin Mccallion T/A Mc Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,1600728138,600,100,500,Concerto Support Services Ltd,Capital Expenditure,Purchase of Furniture & Equipment
Salford City Council,12/02/2024,1600728139,2880,480,2400,Corporate Project Solutions Ltd,Service Reform (Corp Bus & Transform),Consultants
Salford City Council,12/02/2024,601514841,10714.03,1785.67,8928.36,Da Languages Ltd,Service Reform (Corp Bus & Transform),Translation Services
Salford City Council,12/02/2024,1600728104,780,130,650,Eps Ltd,Capital Expenditure,External Fees - Other
Salford City Council,12/02/2024,1600728130,1200,200,1000,Eps Ltd,Capital Expenditure,Works & Building
Salford City Council,12/02/2024,1600728137,1560,260,1300,Eps Ltd,Capital Expenditure,Works & Building
Salford City Council,12/02/2024,1600728133,2273.77,378.96,1894.81,Exclusec Group Ltd,Place Directorate,Staffed Security Service
Salford City Council,12/02/2024,601514749,4007.04,0,4007.04,Executive Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,601514750,801.41,0,801.41,Executive Travel,People (Childrens) Service Group,VAT Adjustment
Salford City Council,12/02/2024,1600727562,50047.19,0,50047.19,Expanse Group Ltd,People (Childrens) Service Group,Non-Maintained Special Schools
Salford City Council,12/02/2024,601514752,9579.42,0,9579.42,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,601514753,711.4,0,711.4,Fab Travel Ltd,People (Childrens) Service Group,VAT Adjustment
Salford City Council,12/02/2024,601514793,1432,0,1432,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,1600728127,2901.14,483.52,2417.62,General Utilities North West Ltd,Place Directorate,Contractors
Salford City Council,12/02/2024,601514764,38740.51,0,38740.51,H59 Transport Ltd / Paul Mackin,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,601514765,7748.1,0,7748.1,H59 Transport Ltd / Paul Mackin,People (Childrens) Service Group,VAT Adjustment
Salford City Council,12/02/2024,1600728108,5303.18,883.86,4419.32,Helping Hands Minor Repairs Service,Capital Expenditure,Payments to Contractors - Improvements
Salford City Council,12/02/2024,601514756,38807.79,0,38807.79,Home To Schools Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,1600728077,3600,600,3000,Ing Media Ltd,Service Reform (Corp Bus & Transform),Conferences / Seminars
Salford City Council,12/02/2024,601514774,3022.74,0,3022.74,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,601514802,576,96,480,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,12/02/2024,601514805,672,112,560,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,12/02/2024,601514819,672,112,560,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,12/02/2024,601514826,672,112,560,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,12/02/2024,601514828,672,112,560,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,12/02/2024,601514836,672,112,560,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,12/02/2024,601514844,672,112,560,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,12/02/2024,601514801,1188,198,990,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,12/02/2024,601514808,1188,198,990,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,12/02/2024,601514809,1188,198,990,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,12/02/2024,601514812,1188,198,990,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,12/02/2024,601514813,1188,198,990,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,12/02/2024,601514814,1188,198,990,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,12/02/2024,601514815,1188,198,990,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,12/02/2024,601514817,1188,198,990,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,12/02/2024,601514848,1188,198,990,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,12/02/2024,601514800,1764,294,1470,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,12/02/2024,601514806,2376,396,1980,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,12/02/2024,601514821,3072,512,2560,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,12/02/2024,601514803,3948,658,3290,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,12/02/2024,601514847,11268,1878,9390,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,12/02/2024,601514831,12324,2054,10270,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,12/02/2024,601514838,12324,2054,10270,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,12/02/2024,601514798,12996,2166,10830,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,12/02/2024,601514824,13764,2294,11470,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,12/02/2024,601514822,15204,2534,12670,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,12/02/2024,601514799,16770,2795,13975,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,12/02/2024,601514737,16818,2803,14015,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,12/02/2024,601514797,18600,3100,15500,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,12/02/2024,601514736,6000,0,6000,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,12/02/2024,601514735,8000,0,8000,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,12/02/2024,601514717,8034.28,0,8034.28,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,12/02/2024,601514719,10119.99,0,10119.99,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,12/02/2024,601514723,11375.02,0,11375.02,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,12/02/2024,601514721,11986.14,0,11986.14,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,12/02/2024,601514711,12070.48,0,12070.48,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,12/02/2024,601514713,12884.21,0,12884.21,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,12/02/2024,601514727,14493.78,0,14493.78,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,12/02/2024,601514766,1880.16,0,1880.16,Kvn Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,601514757,22198,0,22198,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,601514758,18260.06,0,18260.06,Lindley Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,1600728143,1462.37,0,1462.37,Lucy Willetts And Associates,People (Childrens) Service Group,Other Professional Fees
Salford City Council,12/02/2024,601514771,11211,0,11211,Lynch Private Hire Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,601514772,43683.43,0,43683.43,Mainline 8S Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,1600727569,87131.73,11664.16,75467.57,Manchester City Council,Service Reform (Corp Bus & Transform),Legal Fees
Salford City Council,12/02/2024,601514779,2640,0,2640,Martin J Armson T/A Martins Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,601514788,1184.9,0,1184.9,Mcr Blackcab Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,1600728129,560.67,0,560.67,New Bridge Multi Academy Trust,People (Childrens) Service Group,Payments to Other Local Authorities
Salford City Council,12/02/2024,1600728135,1450.94,241.82,1209.12,North West Timber Treatments,Place Directorate,Equipment Purchase
Salford City Council,12/02/2024,601514674,98463.92,16410.65,82053.27,Nsl Ltd,Place Directorate,Contractors
Salford City Council,12/02/2024,601514754,1050,0,1050,P A Devine T/A Hope Taxis,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,1600722035,-3338.4,0,-3338.4,Patrol,Place Directorate,Mediation Service between SCC and Bolton MBC
Salford City Council,12/02/2024,1600721282,1742.1,0,1742.1,Patrol,Place Directorate,Mediation Service between SCC and Bolton MBC
Salford City Council,12/02/2024,1600728162,2826,0,2826,Patrol,Place Directorate,Mediation Service between SCC and Bolton MBC
Salford City Council,12/02/2024,1600728122,16076.52,0,16076.52,Project Inc Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,601514759,1483.65,0,1483.65,R Hughes Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,601514710,1848.4,0,1848.4,Redacted Data,People (Adults) - CHSC,Adult Placements Long Term
Salford City Council,12/02/2024,601514668,925,0,925,Redacted Data,People (Childrens) Service Group,Client Travel Expenses
Salford City Council,12/02/2024,601514748,1974,0,1974,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,601514794,2040,0,2040,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,601514782,17507.49,0,17507.49,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,601514784,1274.85,0,1274.85,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,601514770,25702.75,0,25702.75,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,601514769,31682.49,0,31682.49,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,601514783,3675,0,3675,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,601514755,72642.5,0,72642.5,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,601514778,6156.2,0,6156.2,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,601514751,11888.75,0,11888.75,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,601514676,783,0,783,Redacted Data,Place Directorate,Refunds
Salford City Council,12/02/2024,1600727565,16560,2760,13800,Reed Talent Solutions,People (Childrens) Service Group,Agency Fees
Salford City Council,12/02/2024,1600727566,16800,2800,14000,Reed Talent Solutions,People (Childrens) Service Group,Agency Fees
Salford City Council,12/02/2024,1600727567,17250,2875,14375,Reed Talent Solutions,People (Childrens) Service Group,Agency Fees
Salford City Council,12/02/2024,1600727570,20664,3444,17220,Reed Talent Solutions,People (Childrens) Service Group,Agency Fees
Salford City Council,12/02/2024,1600728119,2880,480,2400,Round Midnight Ltd,People (Childrens) Service Group,Training of Others
Salford City Council,12/02/2024,601514843,1582.29,0,1582.29,Rundles Enforcement Agents,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,12/02/2024,601514746,29864.68,0,29864.68,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,601514747,5972.94,0,5972.94,Saltax Ltd,People (Childrens) Service Group,VAT Adjustment
Salford City Council,12/02/2024,601514627,624.76,104.13,520.63,Sap (Uk) Limited,Service Reform (Corp Bus & Transform),Computer Maintenance
Salford City Council,12/02/2024,601514763,25072.64,0,25072.64,Schools Direct,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,601514639,727.4,0,727.4,Seirrah Ot,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,1600728110,2208,368,1840,Starfish Search Ltd,Service Reform (Corp Bus & Transform),Other Professional Fees
Salford City Council,12/02/2024,601514768,30602,0,30602,Swinton Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,601514773,8190,0,8190,T/A D & H Enterprises,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,601514785,1959,0,1959,T/A Pal Cars & Bradhsawgate Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,601514775,22417.18,0,22417.18,T/A School Transport Solution,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,601514780,3081.48,0,3081.48,T/A Scotts Cars Manchester Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,601514781,616.3,0,616.3,T/A Scotts Cars Manchester Ltd,People (Childrens) Service Group,VAT Adjustment
Salford City Council,12/02/2024,601514776,51363.37,0,51363.37,Taxis Transfers Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,601514777,10272.67,0,10272.67,Taxis Transfers Ltd,People (Childrens) Service Group,VAT Adjustment
Salford City Council,12/02/2024,1600728164,544.2,90.7,453.5,Teaching Personnel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,601514634,1040,0,1040,The Citywall Project Community Inte,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,1600727563,11033.64,1838.94,9194.7,The Stage Management Company (Uk),Capital Expenditure,Miscellaneous Expenses
Salford City Council,12/02/2024,601514740,3210.9,0,3210.9,Together Trust,People (Childrens) Service Group,Payments to Agencies
Salford City Council,12/02/2024,601514739,3669.6,0,3669.6,Together Trust,People (Childrens) Service Group,Payments to Agencies
Salford City Council,12/02/2024,601514761,20134.11,0,20134.11,Travel By Myles,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,601514762,4026.82,0,4026.82,Travel By Myles,People (Childrens) Service Group,VAT Adjustment
Salford City Council,12/02/2024,601514846,1304.56,70.86,1233.7,Twinkl Ltd,People (Childrens) Service Group,Classroom Supplies Capitation
Salford City Council,12/02/2024,601514715,8471.11,0,8471.11,Ups Building & Maintenance Ltd,Capital Expenditure,Improvement Grants
Salford City Council,12/02/2024,601514790,123449.32,0,123449.32,Valley Luxury Minibuses Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/02/2024,601514791,19524.41,0,19524.41,Valley Luxury Minibuses Ltd,People (Childrens) Service Group,VAT Adjustment
Salford City Council,12/02/2024,1600727591,19287,0,19287,Yesoiday Hatorah School,People (Childrens) Service Group,Release of Provision
Salford City Council,13/02/2024,1600728198,9791.52,311.52,9480,1010 Taxis,People (Childrens) Service Group,Payments to Agencies
Salford City Council,13/02/2024,6003858067,520.8,0,520.8,A. Venning Limited,Place Directorate,Equipment Purchase
Salford City Council,13/02/2024,6003858097,871.2,0,871.2,A. Venning Limited,Place Directorate,Equipment Purchase
Salford City Council,13/02/2024,6003858099,1332.78,0,1332.78,Airbnb * Hmfh8C4T5N,People (Childrens) Service Group,Staff Travel
Salford City Council,13/02/2024,6003857269,71157.6,0,71157.6,Anchor Trust - Beechfield Lodge,People (Adults) - CHSC,Residential Care Home
Salford City Council,13/02/2024,1600728201,1320,220,1100,Anchored Schools Limited,People (Childrens) Service Group,Consultants
Salford City Council,13/02/2024,1600728168,3863.04,643.84,3219.2,Apem Ltd,Place Directorate,General Contractor Work
Salford City Council,13/02/2024,6003858032,699,0,699,Apple.Com/Uk,Service Reform (Corp Bus & Transform),Equipment Purchase
Salford City Council,13/02/2024,6003857359,3128,0,3128,Bamford Grange,People (Adults) - CHSC,Residential Care Home
Salford City Council,13/02/2024,6003857189,64119.08,0,64119.08,Beenstock Home Management Co Ltd,People (Adults) - CHSC,Nursing Home
Salford City Council,13/02/2024,1600728185,1062.91,177.15,885.76,Beesley And Fildes Ltd,Place Directorate,Materials
Salford City Council,13/02/2024,1600728199,3389.8,0,3389.8,Child Action Northwest,People (Childrens) Service Group,Payments to Agencies
Salford City Council,13/02/2024,601514899,1602,267,1335,Clyde & Co Claims Llp,Service Reform (Corp Bus & Transform),Provision for Liability Insurance
Salford City Council,13/02/2024,1600728179,780,130,650,Colin Masters Decorators Ltd,Capital Expenditure,Works & Building
Salford City Council,13/02/2024,6003857103,3037.36,0,3037.36,Croft House Rest Home,People (Adults) - CHSC,Residential Care Home
Salford City Council,13/02/2024,1600727665,11840,0,11840,Digital Advantage,People (Childrens) Service Group,Pupil Assistance
Salford City Council,13/02/2024,6003857969,952.85,0,952.85,Direct2U,Place Directorate,Stationery
Salford City Council,13/02/2024,6003858124,12523.28,0,12523.28,Divrse Ltd,People (Adults) - CHSC,Rents
Salford City Council,13/02/2024,6003858643,549.05,0,549.05,Dunsters Farm Limited,Place Directorate,Food and refreshments
Salford City Council,13/02/2024,6003858202,604.58,10.85,593.73,Dunsters Farm Limited,Place Directorate,Food and refreshments
Salford City Council,13/02/2024,6003858635,644.87,8.12,636.75,Dunsters Farm Limited,Place Directorate,Food and refreshments
Salford City Council,13/02/2024,6003858253,840.68,57.79,782.89,Dunsters Farm Limited,Place Directorate,Food and refreshments
Salford City Council,13/02/2024,6003858601,940.73,64.34,876.39,Dunsters Farm Limited,Place Directorate,Food and refreshments
Salford City Council,13/02/2024,1600727616,14807.7,0,14807.7,Expanse Group Ltd,People (Childrens) Service Group,Non-Maintained Special Schools
Salford City Council,13/02/2024,1600728175,1565.24,260.88,1304.36,Facultatieve Technologies Ltd,Place Directorate,Programme Maintenance & Works
Salford City Council,13/02/2024,6003857077,96201.6,0,96201.6,Franklin Care Group Ltd,People (Adults) - CHSC,Residential Care Home external funding
Salford City Council,13/02/2024,601514923,8926.8,1261.8,7665,G & A Taylor Hotels Ltd,People (Adults) - CHSC,Rents
Salford City Council,13/02/2024,601514924,9016.8,1276.8,7740,G & A Taylor Hotels Ltd,People (Adults) - CHSC,Rents
Salford City Council,13/02/2024,1600727604,77400,12900,64500,Gartner Uk Ltd,Service Reform (Corp Bus & Transform),Other Professional Fees
Salford City Council,13/02/2024,6003857356,36443.83,0,36443.83,Ggs Care Home Limited,People (Adults) - CHSC,Residential Care Home external funding
Salford City Council,13/02/2024,1600726078,13016.08,0,13016.08,Greater Manchester Combined,Capital Expenditure,External Fees - Other
Salford City Council,13/02/2024,1600726076,13975.41,0,13975.41,Greater Manchester Combined,Capital Expenditure,External Fees - Other
Salford City Council,13/02/2024,1600725892,-30367.84,0,-30367.84,Greater Manchester Combined,Place Directorate,Grants
Salford City Council,13/02/2024,1600726081,983.75,0,983.75,Greater Manchester Combined,Capital Expenditure,Other Works
Salford City Council,13/02/2024,1600728176,6247.2,1041.2,5206,Greater Manchester Combined,Service Reform (Corp Bus & Transform),Payments to Other Local Authorities
Salford City Council,13/02/2024,601514874,733.7,30.98,702.72,Harlech Fodservice Ltd,People (Childrens) Service Group,Food and refreshments
Salford City Council,13/02/2024,601514873,23941,0,23941,Hawthorn Hotel,People (Adults) - CHSC,Rents
Salford City Council,13/02/2024,6003857338,106709.09,0,106709.09,Hc One Ltd - Several Homes,People (Adults) - CHSC,Nursing Home
Salford City Council,13/02/2024,6003857145,57102.75,0,57102.75,Heath Cottage Residential Home,People (Adults) - CHSC,Residential Care Home external funding
Salford City Council,13/02/2024,6003858101,5692,0,5692,Hendham Hotels Limited,People (Adults) - CHSC,Staff Travel
Salford City Council,13/02/2024,1600728208,4339.2,723.2,3616,Ijm Electrical Contractors Ltd,Capital Expenditure,Payments to Contractors - Improvements
Salford City Council,13/02/2024,1600728200,9999.6,1666.6,8333,Ing Media Ltd,Service Reform (Corp Bus & Transform),Marketing & Publicity
Salford City Council,13/02/2024,601514868,672,112,560,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,13/02/2024,601514870,672,112,560,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,13/02/2024,601514872,672,112,560,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,13/02/2024,601514869,12324,2054,10270,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,13/02/2024,601514871,12324,2054,10270,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,13/02/2024,1600727961,1032,172,860,Langford Roofing Ltd,Place Directorate,UV Day to Day Repairs
Salford City Council,13/02/2024,6003857996,1072,0,1072,Novotel Manchester West,People (Adults) - CHSC,Staff Travel
Salford City Council,13/02/2024,1600728188,1323.78,220.63,1103.15,Parentpay Ltd T/A Cypad,Place Directorate,Interest & Charges
Salford City Council,13/02/2024,1600728184,1977.25,0,1977.25,Patrol,Place Directorate,Mediation Service between SCC and Bolton MBC
Salford City Council,13/02/2024,1600728186,8196.41,1366.07,6830.34,Pavement Testing Services Ltd (Pts),Place Directorate,Contractors
Salford City Council,13/02/2024,6003857979,795.6,0,795.6,Paypal *Communicati,People (Childrens) Service Group,Other Professional Fees
Salford City Council,13/02/2024,601514881,3447.5,0,3447.5,Paypoint Plc,People (Adults) - CHSC,Gas
Salford City Council,13/02/2024,6003857365,16625.39,0,16625.39,Pro Support Ltd,People (Adults) - CHSC,Supported Tenancies
Salford City Council,13/02/2024,6003857397,1103.52,0,1103.52,Redacted Data,People (Adults) - CHSC,Fees & Charges
Salford City Council,13/02/2024,6003857258,2207.44,0,2207.44,Redacted Data,People (Adults) - CHSC,Fees & Charges
Salford City Council,13/02/2024,601514884,1322.2,0,1322.2,Redacted Data,People (Childrens) Service Group,Grants - Externally Funded
Salford City Council,13/02/2024,601514885,1322.2,0,1322.2,Redacted Data,People (Childrens) Service Group,Grants - Externally Funded
Salford City Council,13/02/2024,601514897,1322.2,0,1322.2,Redacted Data,People (Childrens) Service Group,Grants - Externally Funded
Salford City Council,13/02/2024,601514888,1322.2,0,1322.2,Redacted Data,People (Childrens) Service Group,Grants - Externally Funded
