Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,02/06/2023,1600712097,4127.09,687.85,3439.24,Aecom Ltd - Europe,Place Directorate,Consultants
Salford City Council,02/06/2023,1600711503,18724.75,3120.79,15603.96,Aecom Ltd - Europe,Capital Expenditure,External Fees - Other
Salford City Council,02/06/2023,1600711502,21386.6,3564.43,17822.17,Aecom Ltd - Europe,Capital Expenditure,External Fees - Other
Salford City Council,02/06/2023,1600711504,22470.34,3745.06,18725.28,Aecom Ltd - Europe,Capital Expenditure,External Fees - Other
Salford City Council,02/06/2023,6003714445,5202.6,0,5202.6,Age Concern Salford T/A Age Uk Salf,People (Adults) - CHSC,Day Care
Salford City Council,02/06/2023,1600711718,10800,1800,9000,Agile Applications Ltd,Place Directorate,Other Professional Fees
Salford City Council,02/06/2023,1600712100,6694.48,1115.75,5578.73,Apem Ltd,Place Directorate,General Contractor Work
Salford City Council,02/06/2023,1600712118,3150,525,2625,Bloom Procurement Services Ltd,Capital Expenditure,Works & Building
Salford City Council,02/06/2023,601494688,532.18,14.16,518.02,Brake Bros Ltd,People (Childrens) Service Group,Catering Supplies
Salford City Council,02/06/2023,1600711493,17031.33,0,17031.33,Cambian Childcare Ltd,People (Childrens) Service Group,Non-Maintained Special Schools
Salford City Council,02/06/2023,1600711581,163200,27200,136000,Career Connect,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/06/2023,1600711321,1206.9,201.15,1005.75,Ci Electrics Ltd,People (Childrens) Service Group,non -UV Building Repairs & Maintenance
Salford City Council,02/06/2023,1600712101,1575,262.5,1312.5,City Sitemix Concrete Ltd,Place Directorate,Materials
Salford City Council,02/06/2023,1600712112,1980,330,1650,Envance Ltd,Place Directorate,Contractors
Salford City Council,02/06/2023,1600712113,4115.52,685.92,3429.6,Envance Ltd,Place Directorate,Training expenses
Salford City Council,02/06/2023,1600711567,12328.54,2054.76,10273.78,Exclusec Group Ltd,Place Directorate,Contractors
Salford City Council,02/06/2023,1600711569,27096.21,4516.04,22580.17,Exclusec Group Ltd,Place Directorate,Contractors
Salford City Council,02/06/2023,1600711671,12519.89,0,12519.89,Expanse Group Ltd,People (Childrens) Service Group,Non-Maintained Special Schools
Salford City Council,02/06/2023,601494669,555.36,0,555.36,Folly Brook Nursery Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/06/2023,601494667,750,0,750,Folly Brook Nursery Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/06/2023,601494668,800,0,800,Folly Brook Nursery Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/06/2023,1600711705,15600,0,15600,Greater Manchester Travelcards Ltd,People (Adults) - CHSC,Client Travel Expenses
Salford City Council,02/06/2023,1600711709,21800,0,21800,Greater Manchester Travelcards Ltd,People (Adults) - CHSC,Client Travel Expenses
Salford City Council,02/06/2023,1600712076,8489.52,1414.92,7074.6,Inner Circle Consulting Ltd,Service Reform (Corp Bus & Transform),Consultants
Salford City Council,02/06/2023,1600710267,11400.21,1900.03,9500.18,J. Handford & Sons Ltd,Place Directorate,Materials
Salford City Council,02/06/2023,601494666,934.05,0,934.05,Kidz R Us Nursery Ltd - Swinton,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/06/2023,1600712069,1250,0,1250,Manchester Action On Street Health,Public Health,Payments to Agencies
Salford City Council,02/06/2023,1600711728,231914.4,38652.4,193262,Manchester City Council,Service Reform (Corp Bus & Transform),Other Professional Fees
Salford City Council,02/06/2023,1600712099,4550,0,4550,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,02/06/2023,1600712072,6068,0,6068,Nga National Governance Association,People (Childrens) Service Group,Subscriptions
Salford City Council,02/06/2023,1600711577,27600,0,27600,Northumberland County Council,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/06/2023,1600711575,43500,0,43500,Northumberland County Council,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/06/2023,601494674,2025,0,2025,Paypoint Plc,People (Adults) - CHSC,Gas
Salford City Council,02/06/2023,1600711568,20727,0,20727,Raise The Youth Foundation Cic Ltd,People (Childrens) Service Group,Non-Maintained Special Schools
Salford City Council,02/06/2023,1600711982,1137.6,189.6,948,Randstad Solutions Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,02/06/2023,601494565,1020,0,1020,Redacted Data,Place Directorate,Other Professional Fees
Salford City Council,02/06/2023,601494660,540,0,540,Redacted Data,Place Directorate,Other Professional Fees
Salford City Council,02/06/2023,601494659,560,0,560,Redacted Data,Place Directorate,Other Professional Fees
Salford City Council,02/06/2023,601494679,896,0,896,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,02/06/2023,6003714328,11223.72,0,11223.72,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,02/06/2023,6003714349,17839.36,0,17839.36,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,02/06/2023,6003714463,19583.83,0,19583.83,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,02/06/2023,6003714471,25992.77,0,25992.77,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,02/06/2023,6003714441,30566.71,0,30566.71,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,02/06/2023,6003714486,44183.97,0,44183.97,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,02/06/2023,1600711571,13704,2284,11420,Reed Talent Solutions,People (Childrens) Service Group,Agency Fees
Salford City Council,02/06/2023,1600711572,13704,2284,11420,Reed Talent Solutions,People (Childrens) Service Group,Agency Fees
Salford City Council,02/06/2023,1600711642,17500,0,17500,Royal Bolton Hospital Nhs,Public Health,Payments to Agencies
Salford City Council,02/06/2023,1600711555,18990,3165,15825,Salford Community Leisure Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/06/2023,1600711801,4212.21,0,4212.21,Salford Royal Nhs Foundation Trust,People (Adults) - CHSC,Salaries and Wages reallocated
Salford City Council,02/06/2023,1600708126,17479.51,0,17479.51,Salford Royal Nhs Foundation Trust,People (Adults) - CHSC,Salaries and Wages reallocated
Salford City Council,02/06/2023,1600711563,466936.81,0,466936.81,Seddon Construction Ltd,Capital Expenditure,Other Works
Salford City Council,02/06/2023,1600711562,683323.93,0,683323.93,Seddon Construction Ltd,Capital Expenditure,Other Works
Salford City Council,02/06/2023,1600711554,19200,3200,16000,Social Value Portal Ltd,Service Reform (Corp Bus & Transform),IT  Licence Fees
Salford City Council,02/06/2023,601494672,828,0,828,T/A Holyrood Day Nursery - Media Ci,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/06/2023,1600711879,989.82,164.97,824.85,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,02/06/2023,1600712095,852,142,710,Transport For Greater Manchester,Capital Expenditure,Miscellaneous Expenses
Salford City Council,02/06/2023,1600712020,27457.14,0,27457.14,Vita Spirit Limited,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/06/2023,601494646,75944.4,12657.4,63287,Warrington Borough Council,Service Reform (Corp Bus & Transform),Payments to Other Local Authorities
Salford City Council,02/06/2023,1600708017,2054.4,342.4,1712,Wilde Consultant Engineers Ltd,Capital Expenditure,External Fees - Other
Salford City Council,02/06/2023,1600706033,4365.6,727.6,3638,Wilde Consultant Engineers Ltd,Capital Expenditure,External Fees - Other
Salford City Council,05/06/2023,6003715531,2676.37,0,2676.37,Adobe Acropro Subs,Service Reform (Corp Bus & Transform),ICT License fee
Salford City Council,05/06/2023,1600712201,866.52,144.42,722.1,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,05/06/2023,1600712204,937.87,156.31,781.56,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,05/06/2023,1600712203,957.15,159.52,797.63,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,05/06/2023,1600712198,968.73,161.46,807.27,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,05/06/2023,1600712197,1051.64,175.27,876.37,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,05/06/2023,1600712199,1059.36,176.56,882.8,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,05/06/2023,1600712186,1547.25,257.88,1289.37,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,05/06/2023,1600712187,1833.33,305.56,1527.77,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,05/06/2023,1600712161,4536,756,3780,Bid Group Ltd,Place Directorate,UV Day to Day Repairs
Salford City Council,05/06/2023,6003715522,2700,0,2700,Bkg*Booking.Com Hotel,Service Reform (Corp Bus & Transform),Rents
Salford City Council,05/06/2023,6003715594,1427,0,1427,Bkg*Hotel At Booking.C,Service Reform (Corp Bus & Transform),Rents
Salford City Council,05/06/2023,1600712249,2736,456,2280,Bloom Procurement Services Ltd,Place Directorate,Contract Hire
Salford City Council,05/06/2023,1600712250,3431.84,571.97,2859.87,Bloom Procurement Services Ltd,Capital Expenditure,Works & Building
Salford City Council,05/06/2023,1600712244,1569.2,244.5,1324.7,Bradshaw International,People (Childrens) Service Group,non -UV Building Repairs & Maintenance
Salford City Council,05/06/2023,6003716049,501.73,8.82,492.91,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,05/06/2023,6003716042,509.76,4.48,505.28,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,05/06/2023,6003716072,524.11,11.48,512.63,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,05/06/2023,6003716025,527.64,1.26,526.38,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,05/06/2023,6003715991,585.45,0,585.45,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,05/06/2023,6003716136,593.82,10.77,583.05,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,05/06/2023,6003715955,649.83,8.89,640.94,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,05/06/2023,6003716090,649.9,10.41,639.49,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,05/06/2023,6003716079,723.51,10.95,712.56,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,05/06/2023,6003715995,762.76,8.28,754.48,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,05/06/2023,6003716174,803.6,0,803.6,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,05/06/2023,6003715887,1142.23,61.26,1080.97,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,05/06/2023,6003716188,1883.63,81.22,1802.41,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,05/06/2023,601494750,1013.65,0,1013.65,Bristow & Sutor,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,05/06/2023,1600712185,554.52,92.42,462.1,Brysdales Ltd T/A Railex,Place Directorate,Stationery
Salford City Council,05/06/2023,1600712174,1760.85,83.85,1677,Calor Gas Ltd,Place Directorate,Materials
Salford City Council,05/06/2023,1600712239,6600,1100,5500,Capita Property & Infrastructure Lt,Capital Expenditure,Works & Building
Salford City Council,05/06/2023,1600712240,7800,1300,6500,Capita Property & Infrastructure Lt,Capital Expenditure,Works & Building
Salford City Council,05/06/2023,1600712129,1290,215,1075,Ci Electrics Ltd,People (Childrens) Service Group,non -UV Building Repairs & Maintenance
Salford City Council,05/06/2023,1600712222,606,101,505,Cyclehoop Ltd,Place Directorate,Equipment Repair
Salford City Council,05/06/2023,6003715440,1337.5,0,1337.5,Divrse 1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,05/06/2023,6003715497,1016.5,0,1016.5,Divrse Ltd,People (Adults) - CHSC,Rents
Salford City Council,05/06/2023,6003715503,1092.81,0,1092.81,Divrse Ltd,People (Adults) - CHSC,Rents
Salford City Council,05/06/2023,6003715487,2275,0,2275,Divrse Ltd,People (Adults) - CHSC,Rents
Salford City Council,05/06/2023,6003715616,3185,0,3185,Divrse Ltd,People (Adults) - CHSC,Rents
Salford City Council,05/06/2023,6003715565,802.5,0,802.5,Divrse P1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,05/06/2023,6003715564,2737.28,0,2737.28,Divrse P1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,05/06/2023,6003715602,1611.4,0,1611.4,Eb *Digital Leaders 10,Service Reform (Corp Bus & Transform),Other Professional Fees
Salford City Council,05/06/2023,1600712224,576,96,480,Fieldway Supplies Ltd,Place Directorate,UV Lighting and Fire Detection
Salford City Council,05/06/2023,601494760,4476,636,3840,G & A Taylor Hotels Ltd,People (Adults) - CHSC,Rents
Salford City Council,05/06/2023,601494759,9822,1497,8325,G & A Taylor Hotels Ltd,People (Adults) - CHSC,Rents
Salford City Council,05/06/2023,1600712248,4194,699,3495,Geomatic Surveys Ltd,Capital Expenditure,Other Works
Salford City Council,05/06/2023,6003715452,729.04,150,579.04,Grammarly Cotrrnyfy,Service Reform (Corp Bus & Transform),Computer Software (no annual fee)
Salford City Council,05/06/2023,1600712225,1690.2,281.7,1408.5,Granart Memorials,Place Directorate,General Resaleable Items
Salford City Council,05/06/2023,1600712176,1344,224,1120,Ijm Electrical Contractors Ltd,Capital Expenditure,Works & Building
Salford City Council,05/06/2023,601494744,2943.52,0,2943.52,Irlam & Cadishead Academy,People (Childrens) Service Group,Trade Union Supply Cover
Salford City Council,05/06/2023,1600712092,1145.39,190.9,954.49,J Fletcher Engineers Ltd,Place Directorate,UV Heating Repairs
Salford City Council,05/06/2023,1600712181,537.5,89.58,447.92,K J Lines Ltd,Place Directorate,Contractors
Salford City Council,05/06/2023,1600712206,810.54,135.09,675.45,K J Lines Ltd,Place Directorate,Contractors
Salford City Council,05/06/2023,1600712183,2089.64,348.27,1741.37,K J Lines Ltd,Place Directorate,Contractors
Salford City Council,05/06/2023,1600712211,2904.94,484.16,2420.78,K J Lines Ltd,Place Directorate,Contractors
Salford City Council,05/06/2023,1600712208,3694.39,615.73,3078.66,K J Lines Ltd,Place Directorate,Contractors
Salford City Council,05/06/2023,1600712179,4197.29,699.55,3497.74,K J Lines Ltd,Place Directorate,Contractors
Salford City Council,05/06/2023,1600712177,7091.33,1181.89,5909.44,K J Lines Ltd,Place Directorate,Contractors
Salford City Council,05/06/2023,1600712255,-1200,-200,-1000,Lodge Tyre Co Ltd (The),Place Directorate,Materials
Salford City Council,05/06/2023,1600712257,2160,360,1800,Lodge Tyre Co Ltd (The),Place Directorate,Materials
Salford City Council,05/06/2023,1600712145,596.22,99.37,496.85,Medgen Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,05/06/2023,1600712147,596.22,99.37,496.85,Medgen Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,05/06/2023,1600712148,596.22,99.37,496.85,Medgen Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,05/06/2023,1600712146,2025.8,337.63,1688.17,Medgen Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,05/06/2023,1600712122,2861.66,0,2861.66,Next Stage For Fostering Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,05/06/2023,1600712121,3732.6,0,3732.6,Next Stage For Fostering Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,05/06/2023,601494764,50000,0,50000,Nhs Greater Manchester Icb,Public Health,Payments to Agencies
Salford City Council,05/06/2023,6003715455,3080,0,3080,Park View Residence,People (Adults) - CHSC,Rents
Salford City Council,05/06/2023,6003715498,3080,0,3080,Park View Residence,People (Adults) - CHSC,Rents
Salford City Council,05/06/2023,6003715434,4620,0,4620,Park View Residence,People (Adults) - CHSC,Rents
Salford City Council,05/06/2023,1600712173,4977.16,829.53,4147.63,Pavement Testing Services Ltd (Pts),Place Directorate,Contractors
Salford City Council,05/06/2023,601494704,1067.39,0,1067.39,Redacted Data,Place Directorate,Tenants Rental
Salford City Council,05/06/2023,601494739,1848.4,0,1848.4,Redacted Data,People (Adults) - CHSC,Adult Placements Long Term
Salford City Council,05/06/2023,1600711767,13800,2300,11500,Reed Talent Solutions,People (Childrens) Service Group,Agency Fees
Salford City Council,05/06/2023,1600712191,1168.56,194.76,973.8,Saint-Gobain Building Distribution,Place Directorate,Materials
Salford City Council,05/06/2023,1600712216,2081.76,346.96,1734.8,Schofield & Sons Ltd,Place Directorate,UV Day to Day Repairs
Salford City Council,05/06/2023,6003715375,660,0,660,Sumup *All Green Gard,People (Adults) - CHSC,General Repairs
Salford City Council,05/06/2023,6003715612,660,0,660,Sumup *All Green Gard,People (Adults) - CHSC,General Repairs
Salford City Council,05/06/2023,6003715344,650,0,650,Sumup *Jf Services,People (Adults) - CHSC,General Repairs
Salford City Council,05/06/2023,6003715575,1220,0,1220,Sumup *Jf Services,People (Adults) - CHSC,General Repairs
Salford City Council,05/06/2023,1600712245,840,140,700,Support In Sport (Uk) Ltd,Capital Expenditure,Other Works
Salford City Council,05/06/2023,6003715474,3024,0,3024,Suresolutionsgroupltd,People (Adults) - CHSC,General Repairs
Salford City Council,05/06/2023,601494743,1584,264,1320,Time Recruitment Solutions Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,05/06/2023,601494742,3702.6,617.1,3085.5,Time Recruitment Solutions Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,05/06/2023,1600712143,3324.76,0,3324.76,Together Trust,People (Childrens) Service Group,Payments to Agencies
Salford City Council,05/06/2023,1600712138,3688.59,0,3688.59,Together Trust,People (Childrens) Service Group,Payments to Agencies
Salford City Council,05/06/2023,1600712141,3693.68,0,3693.68,Together Trust,People (Childrens) Service Group,Payments to Agencies
Salford City Council,05/06/2023,1600712136,4124.83,0,4124.83,Together Trust,People (Childrens) Service Group,Payments to Agencies
Salford City Council,05/06/2023,1600712139,4874.44,0,4874.44,Together Trust,People (Childrens) Service Group,Payments to Agencies
Salford City Council,05/06/2023,1600712256,1152.84,192.15,960.69,Tts Group Ltd,People (Childrens) Service Group,Classroom Supplies Capitation
Salford City Council,05/06/2023,1600712194,5161.63,860.27,4301.36,Valmont Stainton Ltd,Place Directorate,Delivery Charges
Salford City Council,05/06/2023,1600712209,528.26,88.04,440.22,Valtech Ltd,Service Reform (Corp Bus & Transform),Other Professional Fees
Salford City Council,05/06/2023,1600712189,4262.4,710.4,3552,Viatec (Uk) Ltd,Place Directorate,Materials
Salford City Council,05/06/2023,601494681,750.24,0,750.24,Vision For Education Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,05/06/2023,601492298,504,84,420,Welcare Secure Escorts Ltd,People (Childrens) Service Group,Staffed Security Service
Salford City Council,05/06/2023,1600712231,1673.63,278.94,1394.69,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,05/06/2023,1600712241,995.1,165.85,829.25,Wilde Consultant Engineers Ltd,Capital Expenditure,External Fees - Other
Salford City Council,05/06/2023,6003716147,575.39,0,575.39,Wilds Of Oldham,Place Directorate,Equipment Purchase
Salford City Council,05/06/2023,6003715356,1480,0,1480,Zettle_*Kevin Booth Pa,People (Adults) - CHSC,Other Professional Fees
Salford City Council,06/06/2023,6003715200,34778.25,0,34778.25,Abbeydale Nursing Home,People (Adults) - CHSC,Residential Care Home external funding
Salford City Council,06/06/2023,6003715196,54188.15,0,54188.15,Amadeus Residential Home,People (Adults) - CHSC,Residential Care Home
Salford City Council,06/06/2023,6003715246,91218.62,0,91218.62,Anchor Trust - Beechfield Lodge,People (Adults) - CHSC,Residential Care Home external funding
Salford City Council,06/06/2023,6003715282,2776,0,2776,Bamford Grange,People (Adults) - CHSC,Residential Care Home
Salford City Council,06/06/2023,1600711779,16847.7,2807.95,14039.75,Bloom Procurement Services Ltd,Capital Expenditure,Miscellaneous Expenses
Salford City Council,06/06/2023,1600712275,1800,300,1500,Capita Property & Infrastructure Lt,Place Directorate,Other Professional Fees
Salford City Council,06/06/2023,1600712274,819,136.5,682.5,Capita Property & Infrastructure Lt,Capital Expenditure,Works & Building
Salford City Council,06/06/2023,1600712281,2145,0,2145,Csin Cic,People (Childrens) Service Group,Pupil Assistance
Salford City Council,06/06/2023,1600712276,3500,0,3500,Csin Cic,People (Childrens) Service Group,Pupil Assistance
Salford City Council,06/06/2023,601494846,220749.86,0,220749.86,Electricity North West Ltd,Capital Expenditure,Other Works
Salford City Council,06/06/2023,6003715177,103743.49,0,103743.49,Franklin Care Group Ltd,People (Adults) - CHSC,Residential Care Home external funding
Salford City Council,06/06/2023,601494827,526.99,87.83,439.16,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,06/06/2023,601494800,528.83,88.14,440.69,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,06/06/2023,601494817,545.02,90.84,454.18,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
