Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Supplier Type,Expense Area,Cost Centre Description,Expense Type
North Northamptonshire Council,07-Jun-23,51200468594,"£1,900.00",CREATIVE SUPPORT,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Day Care
North Northamptonshire Council,07-Jun-23,51200468592,"£2,375.00",CREATIVE SUPPORT,CARE ESTABLISHMENT,TR Transitions CCP LT,Learning Disability Support CCP Long Term TR,Day Care
North Northamptonshire Council,07-Jun-23,51200468612,"£2,375.00",CREATIVE SUPPORT,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Day Care
North Northamptonshire Council,07-Jun-23,51200468595,"£2,375.00",CREATIVE SUPPORT,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Day Care
North Northamptonshire Council,07-Jun-23,51200468607,"£2,375.00",CREATIVE SUPPORT,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Day Care
North Northamptonshire Council,07-Jun-23,51200468600,"£2,375.00",CREATIVE SUPPORT,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Day Care
North Northamptonshire Council,07-Jun-23,51200468456,"£16,232.00",Robyn House (Vista Care),CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Domiciliary Care
North Northamptonshire Council,07-Jun-23,51200467585,"£64,075.00",NORTHAMPTONSHIRE CARERS,CARE ESTABLISHMENT,Carers Service,Carers Contracts,Private Contractors
North Northamptonshire Council,07-Jun-23,51200468434,"£1,246.79",RUSH 2The DEN,CHARITY,Democratic Services [NCC],Members,Grants
North Northamptonshire Council,07-Jun-23,51200468450,"£3,000.00",The Wildlife Trust for Bedfordshire Cambridgeshire and Northamptonshire,CHARITY,Voluntary sector support [BCW],Shared Prosperity Fund Grants,Grants
North Northamptonshire Council,07-Jun-23,51200468448,"£4,800.00",North Northants CFR,CHARITY,Voluntary sector support [BCW],Shared Prosperity Fund Grants,Grants
North Northamptonshire Council,07-Jun-23,51200463002,"£288,750.00",CGL,CHARITY,Substance Misuse [NCC],Substance Misuse Structured Treatment-CRI Contract,Professional Fees and Hired Services
North Northamptonshire Council,07-Jun-23,51200463873,"-£4,244.75",VEOLIA ENVIRONMENTAL SERVICES,COMPANY,Soft FM [NCC],Soft Facilities Management,Waste and Refuse collections
North Northamptonshire Council,07-Jun-23,51200419539,"-£1,560.00",ORIGIN AMENITY SOLUTIONS LTD (FORMERLY RIGBY TAYLOR LTD),COMPANY,Grounds maintenance [KBC],Parks & Open Spaces,Equipment and Tools
North Northamptonshire Council,07-Jun-23,51200456203,£520.14,Inter County Cleaning Services Ltd,COMPANY,Property Management [KBC],Haylock House,Cleaning and Domestic Supplies
North Northamptonshire Council,07-Jun-23,51200468331,£544.52,Equita Limited,COMPANY,Balance Sheet [ENC],Vat,Input Tax - Manual Adjustment
North Northamptonshire Council,07-Jun-23,51200467976,£565.00,Sharlene Lynch - SSL Plumbing & Heating Ltd,COMPANY,HRA (Capital) [CBC],Central Heating Boilers,Construction - External Professional Fees
North Northamptonshire Council,07-Jun-23,51200468435,£575.00,Oakley Vale Community Centre,COMPANY,Democratic Services [NCC],Members,Grants
North Northamptonshire Council,07-Jun-23,51200456205,£624.00,Emmitt Plant Ltd,COMPANY,Grounds maintenance [KBC],Parks & Open Spaces,Vehicle and Plant hire
North Northamptonshire Council,07-Jun-23,51200468682,£650.86,MG Recycling Ltd,COMPANY,Grounds maintenance [KBC],Parks & Open Spaces,Waste Disposal
North Northamptonshire Council,07-Jun-23,51200463869,£657.95,VEOLIA ENVIRONMENTAL SERVICES,COMPANY,Soft FM [NCC],Soft Facilities Management,Waste and Refuse collections
North Northamptonshire Council,07-Jun-23,51200456906,£676.00,TDS Roofing Ltd,COMPANY,Homelessness [KBC],Homelessness,Private Contractors
North Northamptonshire Council,07-Jun-23,51200468359,£711.52,City Plumbing Supplies Limited,COMPANY,Stores [KBC],Stores,Inventories
North Northamptonshire Council,07-Jun-23,51200458042,£763.20,FOLGATE SAFETY LIMITED,COMPANY,Hard FM [NCC],Hard Facilities Management,Building Repair and Maintenance
North Northamptonshire Council,07-Jun-23,51200463872,£764.21,VEOLIA ENVIRONMENTAL SERVICES,COMPANY,Soft FM [NCC],Soft Facilities Management,Waste and Refuse collections
North Northamptonshire Council,07-Jun-23,51200467996,£802.08,NIC Services Group,COMPANY,Depot (KBC),Depot,Cleaning and Domestic Supplies
North Northamptonshire Council,07-Jun-23,51200455170,£834.00,ESSENTIAL SAFETY LTD,COMPANY,Street lighting [KBC],Highways & Roads,Private Contractors
North Northamptonshire Council,07-Jun-23,51200468014,£855.00,Business Smart Solutions Ltd,COMPANY,Housing benefits administration [ENC],Revenues & Benefits,Agency Staff
North Northamptonshire Council,07-Jun-23,51200468455,£914.95,Parkrun Trading Ltd,COMPANY,Public Services (Capital) [KBC],Community Centre Improvements,Expenditure on Grants
North Northamptonshire Council,07-Jun-23,51200458670,£960.00,Alpha Tanker Services Limited,COMPANY,Depot (KBC),Depot,Building Repair and Maintenance
North Northamptonshire Council,07-Jun-23,51200456904,£977.12,TDS Roofing Ltd,COMPANY,HRA Repairs and Maintenance [KBC],Tenants Requests,Private Contractors
North Northamptonshire Council,07-Jun-23,51200468665,"£1,020.00",AECOM Infrastructure & Environment UK Limited,COMPANY,Planning Policy (ENC),Local Development Framework,Professional Fees and Hired Services
North Northamptonshire Council,07-Jun-23,51200468424,"£1,025.38",Perfect Circle JV Ltd,COMPANY,Housing and Homelessness (Capital) [KBC],Pre Contract Works,Construction - External Professional Fees
North Northamptonshire Council,07-Jun-23,51200456895,"£1,135.00",TDS Roofing Ltd,COMPANY,HRA Repairs and Maintenance [KBC],Tenants Requests,Private Contractors
North Northamptonshire Council,07-Jun-23,51200467381,"£1,264.80",Rise Technical Recruitment Ltd,COMPANY,HRA (Capital) [KBC],Central Heating Renewal,"New Construction, Conversion and Renovation"
North Northamptonshire Council,07-Jun-23,51200468251,"£1,300.00",Jennifer Coles t/a JMC Consulting,COMPANY,Northamptonshire Safeguarding Children Partnership [NCC],NSCP Business Management,Consultancy
North Northamptonshire Council,07-Jun-23,51200456854,"£1,494.58",HEINEKEN UK LTD,COMPANY,Golf Course,Catering Services - Golf Course,Catering Provisions
North Northamptonshire Council,07-Jun-23,51200455908,"£1,530.00",Perfect Associates Ltd T/A PAL Hire Ltd,COMPANY,Knuston Hall [NCC],Knuston Hall,Building Repair and Maintenance
North Northamptonshire Council,07-Jun-23,51200456851,"£1,539.56",TDS Roofing Ltd,COMPANY,HRA Repairs and Maintenance [KBC],Tenants Requests,Private Contractors
North Northamptonshire Council,07-Jun-23,51200456161,"£1,753.04",Balfour Beatty Living Places Limited,COMPANY,Street cleansing [BCW],Environmental Works,Specialist Works and Repairs
North Northamptonshire Council,07-Jun-23,51200458637,"£1,927.80",STORMSAVER LTD,COMPANY,Facilities management [CBC],Corby Cube,Building Repair and Maintenance
North Northamptonshire Council,07-Jun-23,51200458100,"£1,988.77",Daniel Owen Ltd,COMPANY,HRA Repairs and Maintenance [KBC],Tenants Requests,Agency Staff
North Northamptonshire Council,07-Jun-23,51200462275,"£2,172.19",BHR Pharmaceuticals Ltd,COMPANY,PH - Health Protection [NCC],Health Check Programme,Specialist Equipment For Service Delivery
North Northamptonshire Council,07-Jun-23,51200457984,"£2,265.85",VEOLIA ENVIRONMENTAL SERVICES,COMPANY,Soft FM [NCC],Soft Facilities Management,Waste and Refuse collections
North Northamptonshire Council,07-Jun-23,51200468264,"£2,400.00",Vivid Resourcing - a division of G2V Recruitment Group,COMPANY,Development Services [CBC],Development Management,Agency Staff
North Northamptonshire Council,07-Jun-23,51200467660,"£2,470.07",VEOLIA ENVIRONMENTAL SERVICES,COMPANY,Soft FM [NCC],Soft Facilities Management,Waste and Refuse collections
North Northamptonshire Council,07-Jun-23,51200468340,"£2,491.50",Places Leisure-  Waendel Leisure Centre,COMPANY,Sport & Play,Free Swimming Programme,Equipment and Tools
North Northamptonshire Council,07-Jun-23,51200468013,"£2,700.00",Business Smart Solutions Ltd,COMPANY,Housing benefits administration [ENC],Revenues & Benefits,Agency Staff
North Northamptonshire Council,07-Jun-23,51200468453,"£3,161.42",Laugh Out Loud Theatre Company,COMPANY,Voluntary sector support [BCW],Shared Prosperity Fund Grants,Grants
North Northamptonshire Council,07-Jun-23,51200461443,"£4,137.50",Liftability Limited,COMPANY,Disabled Facilities Grants,Disabled Facilities Grant NNC,Expenditure on Grants
North Northamptonshire Council,07-Jun-23,51200468363,"£4,165.00",Oakley Vale Community Centre,COMPANY,Voluntary sector support [CBC],Grants,Grants
North Northamptonshire Council,07-Jun-23,51200468425,"£4,177.15",Perfect Circle JV Ltd,COMPANY,HRA (Capital) [KBC],Former Grange Methodist Church - New Build,Construction - External Professional Fees
North Northamptonshire Council,07-Jun-23,51200456897,"£4,444.24",TDS Roofing Ltd,COMPANY,Homelessness [KBC],Homelessness,Private Contractors
North Northamptonshire Council,07-Jun-23,51200456146,"£4,500.00",ORIGIN AMENITY SOLUTIONS LTD (FORMERLY RIGBY TAYLOR LTD),COMPANY,Grounds maintenance [KBC],Parks & Open Spaces,Equipment and Tools
North Northamptonshire Council,07-Jun-23,51200468442,"£4,687.00",Whistl UK Limited,COMPANY,Printing and postage [ENC],Postage,Postage & Carriage
North Northamptonshire Council,07-Jun-23,51200456256,"£4,701.82",Sigma Pharmaceuticals plc,COMPANY,Commissioned Health [NCC],Smoking Cessation,Equipment and Tools
North Northamptonshire Council,07-Jun-23,51200468263,"£4,800.00",Vivid Resourcing - a division of G2V Recruitment Group,COMPANY,Development Services [CBC],Development Management,Agency Staff
North Northamptonshire Council,07-Jun-23,51200467719,"£5,118.46",S P Marks (Services) Ltd,COMPANY,Disabled Facilities Grants,Disabled Facilities Grant NNC,Expenditure on Grants
North Northamptonshire Council,07-Jun-23,51200468671,"£6,038.30",RENTOKIL UK LTD,COMPANY,Short Breaks Service,Short Breaks Service - In House,Waste and Refuse collections
North Northamptonshire Council,07-Jun-23,51200468372,"£11,760.00",Exclusive Housing Solutions Ltd,COMPANY,Homelessness [KBC],Homelessness,Homelessness Services
North Northamptonshire Council,07-Jun-23,51200468621,"£12,056.00",Wealden Leisure Limited T/A Freedom Leisure,COMPANY,Sport & Play,Free Swimming Programme,Equipment and Tools
North Northamptonshire Council,07-Jun-23,51200468252,"£79,863.95",MERCER BUILDING SOLUTIONS,COMPANY,HRA (Capital) [CBC],LA New Builds,Construction - External Professional Fees
North Northamptonshire Council,07-Jun-23,51200455280,"£194,702.40",Northamptonshire Children’s Trust Ltd,COMPANY,Intelligent Client Function,Children's Trust,Consultancy
North Northamptonshire Council,07-Jun-23,51200468208,£930.00,Marpal Limited,EDUCATION,Organisational Development & Technology [NCC],L&D Management and Core,Professional Fees and Hired Services
North Northamptonshire Council,07-Jun-23,51200468016,"£6,048.00",KETTERING BUCCLEUCH ACADEMY,EDUCATION,De-delegation - Union Facilities,Union Facilities,Payments to Other Establishments
North Northamptonshire Council,07-Jun-23,51200468112,"£1,320.60",Redacted Personal Data,FOSTER PARENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,07-Jun-23,51200468090,"£1,746.60",Redacted Personal Data,FOSTER PARENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,07-Jun-23,51200468089,"£1,746.60",Redacted Personal Data,FOSTER PARENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,07-Jun-23,51200468088,"£2,172.60",Redacted Personal Data,FOSTER PARENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Suppported Living
North Northamptonshire Council,07-Jun-23,51200468115,£511.20,Redacted Personal Data,INDIVIDUAL,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,07-Jun-23,51200468098,£800.00,Redacted Personal Data,INDIVIDUAL,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,07-Jun-23,51200468190,"£1,100.00",Redacted Personal Data,INDIVIDUAL,HRA General Management - Homelessness [CBC],Homelessness And Advice Team,Homelessness Services
North Northamptonshire Council,07-Jun-23,51200468095,"£1,320.60",Redacted Personal Data,INDIVIDUAL,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,07-Jun-23,51200468111,"£1,320.60",Redacted Personal Data,INDIVIDUAL,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,07-Jun-23,51200468092,"£1,320.60",Redacted Personal Data,INDIVIDUAL,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,07-Jun-23,51200468105,"£1,320.60",Redacted Personal Data,INDIVIDUAL,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,07-Jun-23,51200468083,"£1,320.60",Redacted Personal Data,INDIVIDUAL,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,07-Jun-23,51200468084,"£1,320.60",Redacted Personal Data,INDIVIDUAL,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,07-Jun-23,51200468110,"£1,320.60",Redacted Personal Data,INDIVIDUAL,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,07-Jun-23,51200468100,"£1,520.60",Redacted Personal Data,INDIVIDUAL,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,07-Jun-23,51200468106,"£1,520.60",Redacted Personal Data,INDIVIDUAL,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,07-Jun-23,51200468093,"£1,746.60",Redacted Personal Data,INDIVIDUAL,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,07-Jun-23,51200468091,"£1,746.60",Redacted Personal Data,INDIVIDUAL,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,07-Jun-23,51200468107,"£1,746.60",Redacted Personal Data,INDIVIDUAL,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,07-Jun-23,51200468108,"£1,746.60",Redacted Personal Data,INDIVIDUAL,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,07-Jun-23,51200468094,"£1,746.60",Redacted Personal Data,INDIVIDUAL,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,07-Jun-23,51200468103,"£1,746.60",Redacted Personal Data,INDIVIDUAL,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,07-Jun-23,51200468085,"£1,746.60",Redacted Personal Data,INDIVIDUAL,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,07-Jun-23,51200468113,"£1,746.60",Redacted Personal Data,INDIVIDUAL,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,07-Jun-23,51200468109,"£1,746.60",Redacted Personal Data,INDIVIDUAL,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Suppported Living
North Northamptonshire Council,07-Jun-23,51200468081,"£1,789.20",Redacted Personal Data,INDIVIDUAL,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,07-Jun-23,51200468082,"£1,789.20",Redacted Personal Data,INDIVIDUAL,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,07-Jun-23,51200468196,"£2,000.00",Redacted Personal Data,INDIVIDUAL,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,07-Jun-23,51200468104,"£2,146.60",Redacted Personal Data,INDIVIDUAL,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,07-Jun-23,51200468086,"£2,172.60",Redacted Personal Data,INDIVIDUAL,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,07-Jun-23,51200468364,"£2,960.00",Redacted Personal Data,INDIVIDUAL,Voluntary sector,Ukraine resettlement scheme,Payments to Other Establishments
North Northamptonshire Council,07-Jun-23,51200468432,£600.00,Wollaston Community Library Ltd,LOCAL CLUBS & GROUPS,Democratic Services [NCC],Members,Grants
North Northamptonshire Council,07-Jun-23,51200468451,"£5,000.00",Sywell Village Hall Management,LOCAL CLUBS & GROUPS,Voluntary sector support [BCW],Shared Prosperity Fund Grants,Grants
North Northamptonshire Council,07-Jun-23,51200468449,"£5,000.00",KHL Community Workshop,LOCAL CLUBS & GROUPS,Voluntary sector support [BCW],Shared Prosperity Fund Grants,Grants
North Northamptonshire Council,07-Jun-23,51200455188,£840.00,West Northamptonshire Council,OTHER PUBLIC BODIES,Adult Learning [NCC],Adult Learning_09-Adult Skills Budget,Casual hire of facilities
North Northamptonshire Council,07-Jun-23,51200468117,"£1,250.00",Kettering Town Council,OTHER PUBLIC BODIES,Commercial (Capital) [KBC],High Street - Heritage Action Zone,Expenditure on Grants
North Northamptonshire Council,07-Jun-23,51200468454,"£2,500.00",Hemington Luddington & Thurning,OTHER PUBLIC BODIES,Voluntary sector support [BCW],Shared Prosperity Fund Grants,Grants
North Northamptonshire Council,07-Jun-23,51200468431,"£3,600.00",Corby Town Council,OTHER PUBLIC BODIES,Democratic Services [NCC],Members,Grants
North Northamptonshire Council,07-Jun-23,51200468452,"£4,700.00",Corby Town Council,OTHER PUBLIC BODIES,Voluntary sector support [BCW],Shared Prosperity Fund Grants,Grants
North Northamptonshire Council,07-Jun-23,51200467959,"£14,321.56",West Northamptonshire Council,OTHER PUBLIC BODIES,Substance Misuse [NCC],Homesless DNA,Homelessness Services
North Northamptonshire Council,07-Jun-23,51200468443,"£18,310.72","LASER, KENT COUNTY COUNCIL",OTHER PUBLIC BODIES,Utility Services [NCC],Utility Services,Electricity
North Northamptonshire Council,07-Jun-23,51200467863,"£5,421.00",Integra Developments,SOLETRADER,Disabled Facilities Grants,Disabled Facilities Grant NNC,Expenditure on Grants
North Northamptonshire Council,07-Jun-23,51200468248,"£5,865.00",Karen Perry Consultancy,SOLETRADER,Northamptonshire Safeguarding Children Partnership [NCC],Serious Case Reviews,Consultancy
North Northamptonshire Council,07-Jun-23,51200458669,£540.00,STANAIR LTD,TRADE SUPPLIER,Hard FM [NCC],Hard Facilities Management,Building Repair and Maintenance
North Northamptonshire Council,07-Jun-23,51200468070,£548.24,HAYS RECRUITING EXPERTS WORLDWIDE,TRADE SUPPLIER,HRA Repairs and Maintenance [KBC],Kettering Gas Repairs,Agency Staff
North Northamptonshire Council,07-Jun-23,51200458737,£648.00,Phoenix Safetywear LTD,TRADE SUPPLIER,Grounds maintenance [KBC],Parks & Open Spaces,Clothing / Uniform
North Northamptonshire Council,07-Jun-23,51200468464,£712.56,ACTIVE SUPPORT SERVICE,TRADE SUPPLIER,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Day Care
North Northamptonshire Council,07-Jun-23,51200468465,£712.56,ACTIVE SUPPORT SERVICE,TRADE SUPPLIER,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Day Care
North Northamptonshire Council,07-Jun-23,51200468466,£712.56,ACTIVE SUPPORT SERVICE,TRADE SUPPLIER,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Day Care
North Northamptonshire Council,07-Jun-23,51200455286,£744.00,GARY TAYLOR BUILDERS LTD,TRADE SUPPLIER,Bereavement services [KBC],Cemeteries,Building Repair and Maintenance
North Northamptonshire Council,07-Jun-23,51200468468,£783.72,ACTIVE SUPPORT SERVICE,TRADE SUPPLIER,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Day Care
North Northamptonshire Council,07-Jun-23,51200467908,£810.30,HAYS RECRUITING EXPERTS WORLDWIDE,TRADE SUPPLIER,PH - Health Protection [NCC],Household Support Fund,Agency Staff
North Northamptonshire Council,07-Jun-23,51200467912,£810.30,HAYS RECRUITING EXPERTS WORLDWIDE,TRADE SUPPLIER,PH - Health Protection [NCC],Household Support Fund,Agency Staff
North Northamptonshire Council,07-Jun-23,51200467914,£810.30,HAYS RECRUITING EXPERTS WORLDWIDE,TRADE SUPPLIER,PH - Health Protection [NCC],Household Support Fund,Agency Staff
North Northamptonshire Council,07-Jun-23,51200467907,£810.30,HAYS RECRUITING EXPERTS WORLDWIDE,TRADE SUPPLIER,PH - Health Protection [NCC],Household Support Fund,Agency Staff
North Northamptonshire Council,07-Jun-23,51200455287,£816.00,GARY TAYLOR BUILDERS LTD,TRADE SUPPLIER,Property Management [CBC],Shops & Commercial Offices,Building Repair and Maintenance
North Northamptonshire Council,07-Jun-23,51200467952,£830.70,HAYS RECRUITING EXPERTS WORLDWIDE,TRADE SUPPLIER,PH - Health Protection [NCC],Household Support Fund,Agency Staff
North Northamptonshire Council,07-Jun-23,51200467986,£950.16,HAYS RECRUITING EXPERTS WORLDWIDE,TRADE SUPPLIER,Homelessness [KBC],Homelessness,Agency Staff
North Northamptonshire Council,07-Jun-23,51200468064,£950.16,HAYS RECRUITING EXPERTS WORLDWIDE,TRADE SUPPLIER,Homelessness [KBC],Homelessness,Agency Staff
North Northamptonshire Council,07-Jun-23,51200455919,£995.00,CENTRAL ENGLAND CO-OPERATIVE FUNERALS,TRADE SUPPLIER,Bereavement services [KBC],Crematorium,Professional Fees and Hired Services
North Northamptonshire Council,07-Jun-23,51200467983,"£1,042.08",HAYS RECRUITING EXPERTS WORLDWIDE,TRADE SUPPLIER,HRA Repairs and Maintenance [CBC],Responsive Repairs,Agency Staff
North Northamptonshire Council,07-Jun-23,51200467905,"£1,093.54",THE MOWER SHOP,TRADE SUPPLIER,Golf Course,Golf Course,Vehicle Repairs and maintenance
North Northamptonshire Council,07-Jun-23,51200468069,"£1,186.37",HAYS RECRUITING EXPERTS WORLDWIDE,TRADE SUPPLIER,Homelessness [KBC],Homelessness,Agency Staff
North Northamptonshire Council,07-Jun-23,51200468066,"£1,186.37",HAYS RECRUITING EXPERTS WORLDWIDE,TRADE SUPPLIER,Homelessness [KBC],Homelessness,Agency Staff
North Northamptonshire Council,07-Jun-23,51200455319,"£1,200.00",BIONICAL SOLUTIONS LIMITED,TRADE SUPPLIER,Commissioned Health [NCC],Smoking Cessation,Printing
North Northamptonshire Council,07-Jun-23,51200447679,"£1,218.13",PILGRIM FOODSERVICE,TRADE SUPPLIER,Country Parks [NCC],Countryside Services-Skylark Cafe,Catering Provisions
North Northamptonshire Council,07-Jun-23,51200467926,"£1,385.28",HAYS RECRUITING EXPERTS WORLDWIDE,TRADE SUPPLIER,HRA (Capital) [KBC],Future Schemes,"New Construction, Conversion and Renovation"
North Northamptonshire Council,07-Jun-23,51200455288,"£1,428.00",FINESSE GROUNDWORKS LTD,TRADE SUPPLIER,Non Functioning Estate [NCC],Non Functioning Estate,Building Repair and Maintenance
North Northamptonshire Council,07-Jun-23,51200467927,"£1,500.26",HAYS RECRUITING EXPERTS WORLDWIDE,TRADE SUPPLIER,PH - Health Protection [NCC],Covid Recovery Programme - Support,Agency Staff
North Northamptonshire Council,07-Jun-23,51200468657,"£1,513.92",CITY ELECTRICAL FACTORS LTD,TRADE SUPPLIER,HRA Repairs and Maintenance [KBC],Kettering Gas Services,Equipment and Tools
North Northamptonshire Council,07-Jun-23,51200468433,"£1,600.00",GROUNDWORK NORTHAMPTONSHIRE,TRADE SUPPLIER,Democratic Services [NCC],Members,Grants
North Northamptonshire Council,07-Jun-23,51200456168,"£1,623.60",HAYS RECRUITING EXPERTS WORLDWIDE,TRADE SUPPLIER,Professional Finance [NCC],FINANCE,Agency Staff
North Northamptonshire Council,07-Jun-23,51200467973,"£1,672.99",HAYS RECRUITING EXPERTS WORLDWIDE,TRADE SUPPLIER,HRA Repairs and Maintenance [KBC],Repairs & Maintenance,Agency Staff
North Northamptonshire Council,07-Jun-23,51200467922,"£1,731.60",HAYS RECRUITING EXPERTS WORLDWIDE,TRADE SUPPLIER,HRA (Capital) [KBC],Future Schemes,"New Construction, Conversion and Renovation"
North Northamptonshire Council,07-Jun-23,51200467990,"£1,800.00",UNDERWOODS,TRADE SUPPLIER,Place Strategic Assets [NCC],Estates Management,Professional Fees and Hired Services
North Northamptonshire Council,07-Jun-23,51200456132,"£1,910.59",ENTERPRISE FLEX-E-RENT,TRADE SUPPLIER,Complex,Day Services,Vehicle and Plant hire
North Northamptonshire Council,07-Jun-23,51200468034,"£2,220.00",UNDERWOODS,TRADE SUPPLIER,Property Management [BCW],Industrial Estates General,Professional Fees and Hired Services
North Northamptonshire Council,07-Jun-23,51200468458,"£2,761.90",LIFEWAYS FINANCE LTD,TRADE SUPPLIER,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,07-Jun-23,51200468713,"£4,266.16",MUTCH BUILDING AND CARPENTRY LIMITED,TRADE SUPPLIER,HRA Repairs and Maintenance [CBC],Responsive Repairs,Building Repair and Maintenance
North Northamptonshire Council,07-Jun-23,51200466068,"£4,986.94",SBK NORTHAMPTON LTD,TRADE SUPPLIER,Disabled Facilities Grants,Disabled Facilities Grant NNC,Expenditure on Grants
North Northamptonshire Council,07-Jun-23,51200468427,"£5,869.61",ARTHUR J GALLAGHER,TRADE SUPPLIER,Insurance [NCC],Administration Costs,Insurance Premiums
North Northamptonshire Council,07-Jun-23,51200468429,"£14,543.20",ARTHUR J GALLAGHER,TRADE SUPPLIER,Insurance [NCC],Administration Costs,Insurance Premiums
North Northamptonshire Council,07-Jun-23,51200468426,"£19,845.28",ARTHUR J GALLAGHER,TRADE SUPPLIER,Insurance [NCC],Administration Costs,Insurance Premiums
North Northamptonshire Council,07-Jun-23,51200468674,"£43,134.00",Tamara Enterprise Limited,TRADE SUPPLIER,Homelessness [KBC],Homelessness,Homelessness Services
North Northamptonshire Council,07-Jun-23,51200468430,"£68,206.29",ARTHUR J GALLAGHER,TRADE SUPPLIER,Insurance [NCC],Administration Costs,Insurance Premiums
North Northamptonshire Council,07-Jun-23,51200468546,-£850.22,TEAMWORK KETTERING,TRUST (OTHER),LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Day Care
North Northamptonshire Council,07-Jun-23,51200468474,-£774.65,TEAMWORK KETTERING,TRUST (OTHER),LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Day Care
North Northamptonshire Council,07-Jun-23,51200468587,-£536.93,TEAMWORK KETTERING,TRUST (OTHER),LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Day Care
North Northamptonshire Council,07-Jun-23,51200468669,£667.44,TEAMWORK KETTERING,TRUST (OTHER),MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Day Care
North Northamptonshire Council,07-Jun-23,51200468586,£738.28,TEAMWORK KETTERING,TRUST (OTHER),LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Day Care
North Northamptonshire Council,07-Jun-23,51200468517,£774.65,TEAMWORK KETTERING,TRUST (OTHER),LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Day Care
