Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Supplier Type,Expense Area,Cost Centre Description,Expense Type
North Northamptonshire Council,08-Sep-23,51200524386,"£2,433.76",GEMINI EXCLUSIVE CARE LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524379,"£2,460.80",Profad Care Agency Limited,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524788,"£2,460.80",24/7 STAFFING SUPPORT LTD,TRADE SUPPLIER,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200525031,"£2,460.80",Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524279,"£2,460.92",GEMINI EXCLUSIVE CARE LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524284,"£2,460.92",GEMINI EXCLUSIVE CARE LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524276,"£2,460.92",GEMINI EXCLUSIVE CARE LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200525110,"£2,460.92",THE CARE BUREAU,CARE ESTABLISHMENT,OP North Older People CCP LT,Support with Memory & Cognition CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200525053,"£2,460.92",Alpha Health & Social Care Services Ltd,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524272,"£2,460.92",GEMINI EXCLUSIVE CARE LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200525062,"£2,460.92",Balmoral Place (Northampton) Ltd t/a LAC Northampton,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524776,"£2,460.92",PRECIOUS HOPE HEALTH AND HOMECARE LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524968,"£2,460.92",GEMINI EXCLUSIVE CARE LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524287,"£2,460.92",GEMINI EXCLUSIVE CARE LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524961,"£2,460.92",GEMINI EXCLUSIVE CARE LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200525004,"£2,460.92",Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200525054,"£2,460.92",Alpha Health & Social Care Services Ltd,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524782,"£2,460.92",24/7 STAFFING SUPPORT LTD,TRADE SUPPLIER,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200525072,"£2,460.92",THE CARE BUREAU,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524960,"£2,460.92",GEMINI EXCLUSIVE CARE LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524971,"£2,460.92",GEMINI EXCLUSIVE CARE LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524970,"£2,460.92",GEMINI EXCLUSIVE CARE LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524289,"£2,460.92",GEMINI EXCLUSIVE CARE LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524271,"£2,460.92",GEMINI EXCLUSIVE CARE LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524270,"£2,460.92",GEMINI EXCLUSIVE CARE LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524274,"£2,460.92",GEMINI EXCLUSIVE CARE LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524767,"£2,460.92",MEGA RESOURCES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524247,"£2,460.92",LAVENDER SUPPORT SERVICES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524796,"£2,460.92",GEMINI EXCLUSIVE CARE LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524242,"£2,460.92",LAVENDER SUPPORT SERVICES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200525073,"£2,460.92",THE CARE BUREAU,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200525055,"£2,460.92",ProField Care T/A J.M. KAMAU LIMITED,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524874,"£2,460.92",Alpha Health & Social Care Services Ltd,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524976,"£2,460.92",GEMINI EXCLUSIVE CARE LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524794,"£2,460.92",GEMINI EXCLUSIVE CARE LTD,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524858,"£2,460.92",Aroma Care People,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524993,"£2,460.92",Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200525022,"£2,460.92",Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524937,"£2,460.92",PRECIOUS HOPE HEALTH AND HOMECARE LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200525102,"£2,460.92",THE CARE BUREAU,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524888,"£2,460.92",Balmoral Place (Northampton) Ltd t/a LAC Northampton,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524923,"£2,460.92",ALPHA-IMPERIAL CARE SERVICES,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200525049,"£2,460.92",Alpha Health & Social Care Services Ltd,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524792,"£2,460.92",GEMINI EXCLUSIVE CARE LTD,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524804,"£2,460.92",Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524285,"£2,460.92",GEMINI EXCLUSIVE CARE LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524504,"£2,470.40",GOGOMADU CARE LIMITED,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524681,"£2,470.40",KINDER HOME CARE SERVICES,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524076,"£2,493.40",SPOT-ON HEALTHCARE LIMITED,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524305,"£2,499.84",Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200525061,"£2,501.20",Balmoral Place (Northampton) Ltd t/a LAC Northampton,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524841,"£2,539.00",Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Support with Memory & Cognition CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200523895,"£2,570.12",SPOT-ON HEALTHCARE LIMITED,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524302,"£2,578.04",Aroma Care People,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524618,"£2,605.54",UNIVERSAL CARE SERVICES UK LIMITED,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524766,"£2,617.16",MEGA RESOURCES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524580,"£2,624.80",Nobilis Care East Ltd,CARE ESTABLISHMENT,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200523951,"£2,685.20",UNIVERSAL CARE SERVICES UK LIMITED,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200523873,"£2,685.20",ENLIGHTENMENT CARE SERVICES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Support with Memory & Cognition CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200523898,"£2,685.20",SPOT-ON HEALTHCARE LIMITED,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524083,"£2,685.20",SPOT-ON HEALTHCARE LIMITED,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524493,"£2,702.00",24/7 STAFFING SUPPORT LTD,TRADE SUPPLIER,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524660,"£2,702.00",THE CARE BUREAU,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524559,"£2,702.00",Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524609,"£2,702.00",UNIVERSAL CARE SERVICES UK LIMITED,CARE ESTABLISHMENT,OP North Older People CCP LT,Support with Memory & Cognition CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524465,"£2,718.40",CHERRY CARE SERVICES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200525043,"£2,734.20",Alpha Health & Social Care Services Ltd,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524262,"£2,734.20",PASSION CARE STAFFING LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524931,"£2,734.20",MEGA RESOURCES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Support with Memory & Cognition CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524258,"£2,734.20",PASSION CARE STAFFING LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524975,"£2,734.20",GEMINI EXCLUSIVE CARE LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Support with Memory & Cognition CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524286,"£2,734.20",GEMINI EXCLUSIVE CARE LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524890,"£2,734.20",Balmoral Place (Northampton) Ltd t/a LAC Northampton,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524956,"£2,734.20",24/7 STAFFING SUPPORT LTD,TRADE SUPPLIER,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524780,"£2,734.20",24/7 STAFFING SUPPORT LTD,TRADE SUPPLIER,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524795,"£2,734.20",GEMINI EXCLUSIVE CARE LTD,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524314,"£2,734.20",Aroma Care People,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524273,"£2,734.20",GEMINI EXCLUSIVE CARE LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524175,"£2,738.00",ENLIGHTENMENT CARE SERVICES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524145,"£2,738.00",ENLIGHTENMENT CARE SERVICES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524192,"£2,738.00",Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524120,"£2,738.12",PASSION CARE STAFFING LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524162,"£2,738.12",PASSION CARE STAFFING LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524141,"£2,738.12",ENLIGHTENMENT CARE SERVICES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524173,"£2,738.12",ENLIGHTENMENT CARE SERVICES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524134,"£2,738.12",ENLIGHTENMENT CARE SERVICES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524617,"£2,740.60",UNIVERSAL CARE SERVICES UK LIMITED,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524821,"£2,773.40",Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524576,"£2,779.20",Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524233,"£2,812.32",LAVENDER SUPPORT SERVICES LTD,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524500,"£2,837.10",GOGOMADU CARE LIMITED,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524980,"£2,890.44",Aroma Care People,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524708,"£2,895.00",DESTINY HEALTH CARE SERVICES LIMITED,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200525338,"£2,924.57",JEWSON LIMITED T/A SAINT-GOBAIN BUILDING DISTRIBUTION LTD,TRADE SUPPLIER,HRA (Capital) [CBC],Disabled Adaptations,Construction - External Professional Fees
North Northamptonshire Council,08-Sep-23,51200523875,"£2,953.72",ENLIGHTENMENT CARE SERVICES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200525085,"£2,968.56",THE CARE BUREAU,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524671,"£2,972.20",MEGA RESOURCES LTD,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524614,"£2,972.20",UNIVERSAL CARE SERVICES UK LIMITED,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524728,"£2,972.20",Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524495,"£2,972.20",24/7 STAFFING SUPPORT LTD,TRADE SUPPLIER,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524908,"£3,007.64",THE CARE BUREAU,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524949,"£3,007.76",PRECIOUS HOPE HEALTH AND HOMECARE LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Support with Memory & Cognition CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524920,"£3,007.76",ALPHA-IMPERIAL CARE SERVICES,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524969,"£3,007.76",GEMINI EXCLUSIVE CARE LTD,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524298,"£3,007.76",Peartree1 Ltd,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524185,"£3,042.20",ENLIGHTENMENT CARE SERVICES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524167,"£3,042.20",ENLIGHTENMENT CARE SERVICES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524773,"£3,046.68",PRECIOUS HOPE HEALTH AND HOMECARE LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200525324,"£3,092.58",VEOLIA ENVIRONMENTAL SERVICES,COMPANY,Grounds maintenance [KBC],Parks & Open Spaces,Cleaning and Domestic Supplies
North Northamptonshire Council,08-Sep-23,51200524256,"£3,124.80",PASSION CARE STAFFING LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524115,"£3,145.52",Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200523904,"£3,183.88",SPOT-ON HEALTHCARE LIMITED,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200523884,"£3,222.24",CRYSTAL CARE SERVICES (LEICESTER) LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200523912,"£3,222.24",Ashvic 24/7 Quality Care Services Ltd,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524024,"£3,222.24",UNIVERSAL CARE SERVICES UK LIMITED,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524674,"£3,242.40",KINDER HOME CARE SERVICES,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524759,"£3,281.00",Nobilis Care East Ltd,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524250,"£3,281.04",PASSION CARE STAFFING LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524965,"£3,281.04",GEMINI EXCLUSIVE CARE LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524979,"£3,281.04",Aroma Care People,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524873,"£3,281.04",Alpha Health & Social Care Services Ltd,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524984,"£3,281.04",Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200525032,"£3,281.04",Profad Care Agency Limited,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524719,"£3,319.60",Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200521766,"£3,374.53",Home Farm Nurseries Ltd,COMPANY,Place (Capital) [BCW],Croyland Gardens landscaping & public realm improvement,Environmental Works
North Northamptonshire Council,08-Sep-23,51200524505,"£3,387.15",GOGOMADU CARE LIMITED,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524196,"£3,390.00",Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Support with Memory & Cognition CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524673,"£3,425.76",KINDER HOME CARE SERVICES,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524121,"£3,433.44",PASSION CARE STAFFING LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200523891,"£3,490.76",SPOT-ON HEALTHCARE LIMITED,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524571,"£3,512.60",Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524331,"£3,554.60",Profad Care Agency Limited,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200525424,"£3,643.20",MAB Commercial Contract Ltd,COMPANY,Property Management [BCW],Town Centre - Others,Service Charges
North Northamptonshire Council,08-Sep-23,51200510939,"£3,770.89",Colonial Construction,COMPANY,Property Management [BCW],Property Management,Building Structural Maintenance - Reactive
North Northamptonshire Council,08-Sep-23,51200524683,"£3,782.80",KINDER HOME CARE SERVICES,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524825,"£3,827.88",Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200524957,"£3,827.88",24/7 STAFFING SUPPORT LTD,TRADE SUPPLIER,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,08-Sep-23,51200525140,"£3,840.00",COLEMAN FENCING,SOLETRADER,HRA Repairs and Maintenance [CBC],Voids Service Provision,Building Repair and Maintenance
