company,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Expenditure Description,Type of Expenditure,Line Number,Line Amount
WF,PH1310151,SOUTH COAST NURSING HOME LTD,05/12/2024,592990,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"3,058.46"
WF,PH1152903,ARDEN COLLEGE PRIORY GROUP,11/12/2024,597670,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,EDUCSPECIAL NEEDS COSTS,Revenue,1,300
WF,PH1020927,APPLEBY GRANGE,12/12/2024,599788,ADULT SERVICES,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,4,"-2,427.98"
WF,PH1020927,APPLEBY GRANGE,12/12/2024,599788,ADULT SERVICES,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,3,"-2,172.62"
WF,PH537951,CARE LTD,12/12/2024,599764,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"-2,155.03"
WF,PH519699,RISEDALE RETIREMENT HOME,12/12/2024,599762,ADULT SERVICES,OPERATIONS                    ,NURSING CARE BLOCK,Revenue,22,"-2,026.08"
WF,PH348411,HERON HILL CARE HOME,12/12/2024,599736,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,1,"-1,956.22"
WF,PH348411,HERON HILL CARE HOME,12/12/2024,599736,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,2,"-1,956.22"
WF,PH716259,DALTON COURT NURSING HOME,12/12/2024,599771,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,2,"-1,956.22"
WF,PH469155,OSTLEY HOUSE VISION SUPPORT,12/12/2024,599757,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,2,"-1,886.22"
WF,PH1147287,HC-ONE OVAL LTD,12/12/2024,599797,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"-1,886.22"
WF,PH1311555,CROFT AVENUE CARE HOME LIMITED,12/12/2024,599815,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,2,"-1,800.86"
WF,PH469155,OSTLEY HOUSE VISION SUPPORT,12/12/2024,599757,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"-1,751.49"
WF,PH306291,CARTMEL GRANGE NURSING HME,12/12/2024,599725,ADULT SERVICES,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,1,"-1,700.86"
WF,PH306291,CARTMEL GRANGE NURSING HME,12/12/2024,599725,ADULT SERVICES,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,2,"-1,700.86"
WF,PH334371,GILLING REANE RES HOME,12/12/2024,599731,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"-1,700.86"
WF,PH716259,DALTON COURT NURSING HOME,12/12/2024,599771,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,4,"-1,700.86"
WF,PH1147287,HC-ONE OVAL LTD,12/12/2024,599797,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,3,"-1,700.86"
WF,PH417207,SILVER HOWE,12/12/2024,599748,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,2,"-1,670.00"
WF,PH345603,HILLCROFT NURSING HOME,12/12/2024,599734,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"-1,579.37"
WF,PH904395,ABBEY HEALTHCARE WESTMORELAND LTD,12/12/2024,599781,ADULT SERVICES,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,1,"-1,482.03"
WF,PH519699,RISEDALE RETIREMENT HOME,12/12/2024,599762,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,2,"-1,448.16"
WF,PH519699,RISEDALE RETIREMENT HOME,12/12/2024,599762,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,3,"-1,448.16"
WF,PH519699,RISEDALE RETIREMENT HOME,12/12/2024,599762,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,4,"-1,448.16"
WF,PH519699,RISEDALE RETIREMENT HOME,12/12/2024,599762,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,5,"-1,448.16"
WF,PH519699,RISEDALE RETIREMENT HOME,12/12/2024,599762,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,6,"-1,448.16"
WF,PH519699,RISEDALE RETIREMENT HOME,12/12/2024,599762,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,7,"-1,448.16"
WF,PH519699,RISEDALE RETIREMENT HOME,12/12/2024,599762,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,8,"-1,448.16"
WF,PH519699,RISEDALE RETIREMENT HOME,12/12/2024,599762,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,9,"-1,448.16"
WF,PH519699,RISEDALE RETIREMENT HOME,12/12/2024,599762,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,10,"-1,448.16"
WF,PH519699,RISEDALE RETIREMENT HOME,12/12/2024,599762,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,11,"-1,448.16"
WF,PH519699,RISEDALE RETIREMENT HOME,12/12/2024,599762,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,13,"-1,448.16"
WF,PH519699,RISEDALE RETIREMENT HOME,12/12/2024,599762,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,14,"-1,448.16"
WF,PH519699,RISEDALE RETIREMENT HOME,12/12/2024,599762,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,15,"-1,448.16"
WF,PH519699,RISEDALE RETIREMENT HOME,12/12/2024,599762,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,16,"-1,448.16"
WF,PH519699,RISEDALE RETIREMENT HOME,12/12/2024,599762,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,17,"-1,448.16"
