Company,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Expenditure Description,Type of Expenditure,Line Number,Line Amount
WF,SU11451,ADT FIRE AND SECURITY PLC,25/07/2024,461009,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,"3,167.71"
WF,SU52167,BARMAC ELECTRICAL,24/07/2024,458754,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,BUSINESS & PROFESSIONAL SERV,Revenue,1,483
WF,SU71823,BELL DECORATING GROUP LIMITED,23/07/2024,456443,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,"1,290.00"
WF,SU71823,BELL DECORATING GROUP LIMITED,24/07/2024,459967,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,"7,357.00"
WF,SU71823,BELL DECORATING GROUP LIMITED,30/07/2024,463493,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,595
WF,SU84459,B & K BUILDERS LTD,02/07/2024,435027,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,400
WF,SU84459,B & K BUILDERS LTD,02/07/2024,435028,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,130.84
WF,SU84459,B & K BUILDERS LTD,02/07/2024,435028,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,535.28
WF,SU84459,B & K BUILDERS LTD,02/07/2024,435031,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,"2,244.00"
WF,SU84459,B & K BUILDERS LTD,02/07/2024,435031,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,400
WF,SU84459,B & K BUILDERS LTD,02/07/2024,435032,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,"2,644.00"
WF,SU84459,B & K BUILDERS LTD,02/07/2024,435033,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,270
WF,SU84459,B & K BUILDERS LTD,02/07/2024,435033,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,648
WF,SU84459,B & K BUILDERS LTD,02/07/2024,435034,ADULT SERVICES,SERVICE PROVISION             ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,74
WF,SU84459,B & K BUILDERS LTD,02/07/2024,435034,ADULT SERVICES,SERVICE PROVISION             ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,432
WF,SU84459,B & K BUILDERS LTD,02/07/2024,435037,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,180
WF,SU84459,B & K BUILDERS LTD,02/07/2024,435037,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,104
WF,SU84459,B & K BUILDERS LTD,02/07/2024,435038,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,352
WF,SU84459,B & K BUILDERS LTD,02/07/2024,435038,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,"2,088.00"
WF,SU84459,B & K BUILDERS LTD,02/07/2024,435039,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,120
WF,SU84459,B & K BUILDERS LTD,02/07/2024,435039,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,792
WF,SU84459,B & K BUILDERS LTD,02/07/2024,435042,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,648
WF,SU84459,B & K BUILDERS LTD,02/07/2024,435042,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,396
WF,SU84459,B & K BUILDERS LTD,04/07/2024,439119,CAPITAL COST CENTRES,CAPITAL - CHILDRENS           ,CAPITAL ADDITIONS - OTHER,Capital,1,"14,048.60"
WF,SU84459,B & K BUILDERS LTD,04/07/2024,439121,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,216
WF,SU84459,B & K BUILDERS LTD,04/07/2024,439121,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,140.43
WF,SU84459,B & K BUILDERS LTD,04/07/2024,439123,ADULT SERVICES,SERVICE PROVISION             ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,360
WF,SU84459,B & K BUILDERS LTD,04/07/2024,439123,ADULT SERVICES,SERVICE PROVISION             ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,18
WF,SU84459,B & K BUILDERS LTD,04/07/2024,439125,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,48
WF,SU84459,B & K BUILDERS LTD,04/07/2024,439125,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,216
WF,SU84459,B & K BUILDERS LTD,09/07/2024,442356,CAPITAL COST CENTRES,CAPITAL - RESOURCES           ,CAPITAL ADDITIONS - OTHER,Capital,1,"9,009.60"
WF,SU84459,B & K BUILDERS LTD,09/07/2024,442356,CAPITAL COST CENTRES,CAPITAL - RESOURCES           ,CAPITAL ADDITIONS - OTHER,Capital,2,"2,983.00"
WF,SU84459,B & K BUILDERS LTD,09/07/2024,442357,CAPITAL COST CENTRES,CAPITAL - RESOURCES           ,CAPITAL ADDITIONS - OTHER,Capital,1,"2,431.18"
