company,coded supplier,Date,Directorate Description,Directorate Area,System Reference,Expenditure Description,Type of Expenditure,Line Number,Line Amount
WF,FP2636931,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348157,STD FOSTERING ALLOWANCES,Revenue,1,60.57
WF,FP5909655,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348937,STD FOSTERING ALLOWANCES,Revenue,2,115.7
WF,FP2636931,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348157,STD FOSTERING ALLOWANCES,Revenue,2,120.48
WF,FP2636931,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348157,STD FOSTERING ALLOWANCES,Revenue,3,120.48
WF,FP5544615,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348865,STD FOSTERING ALLOWANCES,Revenue,2,146.15
WF,FP5544615,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348866,STD FOSTERING ALLOWANCES,Revenue,2,146.15
WF,FP182739,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347661,STD FOSTERING ALLOWANCES,Revenue,2,161.98
WF,FP1751007,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347930,FOST ALLOW SUMM/XMAS/BDAY,Revenue,2,161.98
WF,FP182739,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347661,STD FOSTERING ALLOWANCES,Revenue,1,172.9
WF,FP1751007,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347930,STD FOSTERING ALLOWANCES,Revenue,1,172.9
WF,FP3418959,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348372,STD FOSTERING ALLOWANCES,Revenue,1,172.9
WF,FP5909655,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348937,STD FOSTERING ALLOWANCES,Revenue,1,172.9
WF,FP2516187,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348122,F & R SUMM/XMAS/BDAY,Revenue,2,204.61
WF,FP4714851,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348656,FOST ALLOW SUMM/XMAS/BDAY,Revenue,2,204.61
WF,FP2516187,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348122,RELATIVES AS APPROVED CARERS,Revenue,1,218.33
WF,FP4714851,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348656,STD FOSTERING ALLOWANCES,Revenue,1,218.33
WF,FP5544615,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348865,STD FOSTERING ALLOWANCES,Revenue,1,218.33
WF,FP5544615,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348866,STD FOSTERING ALLOWANCES,Revenue,1,218.33
WF,FP5544615,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348867,FOST PROFESSIONAL FEES ADD,Revenue,2,220.3
WF,FP5544615,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348868,FOST PROFESSIONAL FEES ADD,Revenue,2,220.3
WF,FP3997407,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348508,STD FOSTERING ALLOWANCES,Revenue,1,258.86
WF,FP1623,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347617,PWAY SERV RENTS,Revenue,1,265.44
WF,FP12855,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347623,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP12855,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347624,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP12855,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347625,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP50763,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347636,PWAY SERV RENTS,Revenue,1,265.44
WF,FP92883,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347643,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP160275,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347654,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP172911,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347658,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP327351,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347681,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP368067,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347690,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP369471,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347693,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP427035,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347710,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP438267,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347715,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP633423,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347763,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP685371,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347777,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP685371,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347778,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP762591,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347784,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP1303131,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347830,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP1338231,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347842,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP1338231,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347843,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP1541811,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347876,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP1654131,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347904,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP1654131,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347907,PWAY SERV RENTS,Revenue,1,265.44
WF,FP1679403,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347913,RELATIVES AS APPROVED CARERS,Revenue,1,265.44
WF,FP1692039,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347914,RELATIVES AS APPROVED CARERS,Revenue,1,265.44
WF,FP1765047,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347940,PWAY SERV RENTS,Revenue,1,265.44
WF,FP1845075,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347965,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP1901235,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347979,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP2034615,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348001,PWAY SERV RENTS,Revenue,1,265.44
WF,FP2107623,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348025,PWAY SERV RENTS,Revenue,1,265.44
WF,FP2368767,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348082,PWAY SERV RENTS,Revenue,1,265.44
WF,FP2516187,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348123,RELATIVES AS APPROVED CARERS,Revenue,1,265.44
WF,FP2545671,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348142,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP2669223,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348167,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP2669223,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348168,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP2933175,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348215,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP3000567,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348243,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP3219591,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348308,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP3219591,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348309,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP3249075,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348317,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP3345951,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348344,PWAY SERV RENTS,Revenue,1,265.44
WF,FP3368415,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348348,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP3619731,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348407,RELATIVES AS APPROVED CARERS,Revenue,1,265.44
WF,FP3793827,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348456,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP4174311,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348559,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP4258551,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348583,RELATIVES AS APPROVED CARERS,Revenue,1,265.44
WF,FP4742931,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348671,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP4992843,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348722,RELATIVES AS APPROVED CARERS,Revenue,1,265.44
WF,FP5209059,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348779,RELATIVES AS APPROVED CARERS,Revenue,1,265.44
WF,FP3306639,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348327,STD FOSTERING ALLOWANCES,Revenue,1,276.79
WF,FP3306639,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348328,STD FOSTERING ALLOWANCES,Revenue,1,276.79
WF,FP5127627,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348758,STD FOSTERING ALLOWANCES,Revenue,1,276.79
WF,FP5574099,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,348871,SPECIAL GUARDIANSHIP PAYMENTS,Revenue,1,290.01
WF,FP182739,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347662,FOST PROFESSIONAL FEES ADD,Revenue,2,308.42
WF,FP1623,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347618,PWAY SERV RENTS,Revenue,1,329.14
WF,FP12855,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347627,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP12855,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347628,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP12855,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347629,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP12855,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347630,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP24087,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347633,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP24087,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347634,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP50763,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347635,FOST PROF RETAINER FEES,Revenue,1,329.14
WF,FP50763,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347637,PWAY SERV RENTS,Revenue,1,329.14
WF,FP83055,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347640,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP90075,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347642,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP92883,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347644,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP108327,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347647,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP108327,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347648,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP160275,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347655,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP160275,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347656,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP172911,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347659,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP172911,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347660,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP182739,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347662,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP254343,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347672,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP254343,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347673,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP262767,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347676,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP262767,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347677,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP327351,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347682,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP327351,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347683,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP368067,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347691,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP368067,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347692,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP369471,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347694,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP384915,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347697,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP384915,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347698,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP407379,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347700,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP410187,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347706,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP410187,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347707,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP410187,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347708,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP410187,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347709,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP435459,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347712,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP438267,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347716,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP438267,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347717,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP438267,03/04/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,347718,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
