Company,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Expenditure Description,Type of Expenditure,Line Number,Line Amount
WF,SU674139,TOP NOTCH CONTRACTORS LTD,02/01/2025,618766,CAPITAL COST CENTRES,CAPITAL - CHILDRENS           ,CAPITAL ADDITIONS - OTHER,Capital,1,"12,644.26"
WF,SU1154307,RUDDICK LANDSCAPE SERVICES,02/01/2025,616739,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,HIGHWAYS: CONTRACTOR,Capital,1,"2,900.00"
WF,SU1154307,RUDDICK LANDSCAPE SERVICES,02/01/2025,616739,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,HIGHWAYS: CONTRACTOR,Capital,2,"2,226.00"
WF,SU1607799,METCALFE BROS LTD,02/01/2025,618791,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,"1,755.65"
WF,SU1607799,METCALFE BROS LTD,02/01/2025,618792,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,HIGHWAYS: PLANT,Capital,1,922.05
WF,SU1607799,METCALFE BROS LTD,02/01/2025,618793,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,"4,707.00"
WF,SU1607799,METCALFE BROS LTD,02/01/2025,618793,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,2,50.24
WF,SU1607799,METCALFE BROS LTD,02/01/2025,618795,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,"2,071.08"
WF,SU1607799,METCALFE BROS LTD,02/01/2025,618795,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,2,62.8
WF,SU1607799,METCALFE BROS LTD,02/01/2025,618795,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,3,"1,600.38"
WF,SU1607799,METCALFE BROS LTD,02/01/2025,618795,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,4,18.84
WF,SU1607799,METCALFE BROS LTD,02/01/2025,618796,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,"6,401.86"
WF,SU1607799,METCALFE BROS LTD,02/01/2025,618796,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,2,15.38
WF,SU1607799,METCALFE BROS LTD,02/01/2025,618797,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,"3,511.30"
WF,SU1607799,METCALFE BROS LTD,02/01/2025,618799,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,HIGHWAYS: PLANT,Capital,1,870.96
WF,SU1607799,METCALFE BROS LTD,02/01/2025,618799,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,HIGHWAYS: PLANT,Capital,2,5.44
WF,SU1607799,METCALFE BROS LTD,02/01/2025,618800,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,HIGHWAYS: PLANT,Capital,1,"1,152.75"
WF,SU1607799,METCALFE BROS LTD,02/01/2025,618801,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,HIGHWAYS: PLANT,Capital,1,"2,161.58"
WF,SU1607799,METCALFE BROS LTD,02/01/2025,618801,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,HIGHWAYS: PLANT,Capital,2,4.81
WF,SU3135351,DLP SERVICES (NORTHERN) LTD,02/01/2025,618809,THRIVING COMMUNITIES,HOUSING                       ,BBC HRA Adaptations,Revenue,1,"24,136.58"
WF,SU3164835,HUGHES BROTHERS BUILDING & JOINERY LTD,02/01/2025,618794,THRIVING COMMUNITIES,HOUSING                       ,BBC HRA Void repairs,Revenue,1,"15,104.35"
WF,SU3164835,HUGHES BROTHERS BUILDING & JOINERY LTD,02/01/2025,618806,THRIVING COMMUNITIES,HOUSING                       ,BBC HRA Void repairs,Revenue,1,"21,742.95"
WF,SU3313659,PROCAST BUILDING CONTRACTORS,02/01/2025,616752,THRIVING COMMUNITIES,HOUSING                       ,MISC SUPPLIES & SRVCS,Revenue,1,"9,295.22"
WF,SU3313659,PROCAST BUILDING CONTRACTORS,02/01/2025,616752,THRIVING COMMUNITIES,HOUSING                       ,MISC SUPPLIES & SRVCS,Revenue,2,"26,514.10"
WF,SU3313659,PROCAST BUILDING CONTRACTORS,02/01/2025,616752,THRIVING COMMUNITIES,HOUSING                       ,MISC SUPPLIES & SRVCS,Revenue,3,"7,712.44"
WF,TS4705023,JOEYS AT MILNTHORPE FAMILY CENTRE,02/01/2025,618822,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,541.58
WF,TS4806111,K CARS (KENDAL) LTD,02/01/2025,616735,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,VAT CONTROL - AP,Capital,1,"3,826.35"
WF,TS4806111,K CARS (KENDAL) LTD,02/01/2025,616738,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,VAT CONTROL - AP,Capital,1,"1,800.00"
WF,TS4806111,K CARS (KENDAL) LTD,02/01/2025,616751,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,VAT CONTROL - AP,Capital,1,"2,625.00"
WF,TS4806111,K CARS (KENDAL) LTD,02/01/2025,618744,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,1,"2,577.75"
WF,TS4806111,K CARS (KENDAL) LTD,02/01/2025,618744,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,ESCORT DUTY PAY(RECHARGED),Revenue,2,687.45
WF,TS4806111,K CARS (KENDAL) LTD,02/01/2025,618744,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,3,"3,420.00"
WF,TS4806111,K CARS (KENDAL) LTD,02/01/2025,618744,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,ESCORT DUTY PAY(RECHARGED),Revenue,4,773.55
WF,TS4806111,K CARS (KENDAL) LTD,02/01/2025,618744,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,5,"2,577.75"
WF,TS4806111,K CARS (KENDAL) LTD,02/01/2025,618744,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,ESCORT DUTY PAY(RECHARGED),Revenue,6,687.45
WF,TS4806111,K CARS (KENDAL) LTD,02/01/2025,618744,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,7,"3,248.10"
WF,TS4806111,K CARS (KENDAL) LTD,02/01/2025,618744,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,ESCORT DUTY PAY(RECHARGED),Revenue,8,687.45
WF,TS4806111,K CARS (KENDAL) LTD,02/01/2025,618745,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,1,"2,046.90"
WF,TS4806111,K CARS (KENDAL) LTD,02/01/2025,618745,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,2,630
WF,TS4806111,K CARS (KENDAL) LTD,02/01/2025,618745,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,3,"3,420.00"
WF,TS4806111,K CARS (KENDAL) LTD,02/01/2025,618745,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,ESCORT DUTY PAY(RECHARGED),Revenue,4,859.35
WF,TS4806111,K CARS (KENDAL) LTD,02/01/2025,618745,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,5,"1,253.40"
WF,TS4943703,BARROW DAY NURSERY,02/01/2025,618823,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,485.39
WF,TS5383155,LITTLE VIPS DAYCARE,02/01/2025,618824,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,833.83
WF,TS6896667,P & A MEDICAL LTD,02/01/2025,618817,ENABLER SERVICES,HR/OD                         ,SPECIALIST EQUIPT,Revenue,1,"3,386.00"
WF,TS8532327,SMIRTHWAITE LTD,02/01/2025,618721,ADULT SERVICES,SERVICE PROVISION             ,CSDP EQUIPMENT,Revenue,1,294
WF,TS8532327,SMIRTHWAITE LTD,02/01/2025,618722,ADULT SERVICES,SERVICE PROVISION             ,CSDP EQUIPMENT,Revenue,1,567
WF,TS8532327,SMIRTHWAITE LTD,02/01/2025,618723,ADULT SERVICES,SERVICE PROVISION             ,CSDP EQUIPMENT,Revenue,1,"2,388.00"
WF,TS8532327,SMIRTHWAITE LTD,02/01/2025,618739,ADULT SERVICES,SERVICE PROVISION             ,CSDP EQUIPMENT,Revenue,1,"2,350.00"
WF,TS9693435,VAISALA LTD,02/01/2025,618807,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,HIGHWAYS: CONTRACTOR,Capital,1,"5,664.00"
WF,TS9971427,WEST HOUSE,02/01/2025,616726,THRIVING COMMUNITIES,SAFE & STRONG COMMUNITIES     ,OTHR PYTS TO INSTITUTIONS,Revenue,1,294.24
WF,TS9971427,WEST HOUSE,02/01/2025,616727,THRIVING COMMUNITIES,SAFE & STRONG COMMUNITIES     ,OTHR PYTS TO INSTITUTIONS,Revenue,1,550.56
WF,TS10503543,EDINGTON CENTRE P/C,02/01/2025,616759,ADULT SERVICES,SERVICE PROVISION             ,PURCH OP TOOLS & MATLS,Revenue,1,37.55
WF,TS10503543,EDINGTON CENTRE P/C,02/01/2025,616759,ADULT SERVICES,SERVICE PROVISION             ,OPERATIONAL MATERIALS OTHR,Revenue,2,39.91
WF,TS10503543,EDINGTON CENTRE P/C,02/01/2025,616759,ADULT SERVICES,SERVICE PROVISION             ,SOCIAL CARE PERS SUPPLIES,Revenue,3,6.3
WF,TS10503543,EDINGTON CENTRE P/C,02/01/2025,616759,ADULT SERVICES,SERVICE PROVISION             ,GENERAL FOOD,Revenue,4,27.3
WF,TS10503543,EDINGTON CENTRE P/C,02/01/2025,616759,ADULT SERVICES,OPERATIONS                    ,SOCIAL CARE PERS SUPPLIES,Revenue,5,180.4
WF,TS10589187,WHINFELL CENTRE P.C,02/01/2025,616755,ADULT SERVICES,OPERATIONS                    ,SOCIAL CARE PERS SUPPLIES,Revenue,1,609.2
WF,TS10589187,WHINFELL CENTRE P.C,02/01/2025,616755,ADULT SERVICES,SERVICE PROVISION             ,GENERAL FOOD,Revenue,2,75.87
WF,TS10589187,WHINFELL CENTRE P.C,02/01/2025,616755,ADULT SERVICES,SERVICE PROVISION             ,GENERAL FOOD,Revenue,3,167.8
WF,TS10589187,WHINFELL CENTRE P.C,02/01/2025,616755,ADULT SERVICES,SERVICE PROVISION             ,GENERAL FOOD,Revenue,4,96.09
WF,TS10589187,WHINFELL CENTRE P.C,02/01/2025,616755,ADULT SERVICES,SERVICE PROVISION             ,GENERAL FOOD,Revenue,5,162.26
WF,TS10589187,WHINFELL CENTRE P.C,02/01/2025,616755,ADULT SERVICES,SERVICE PROVISION             ,OPERATIONAL MATERIALS OTHR,Revenue,6,31.13
WF,TS10589187,WHINFELL CENTRE P.C,02/01/2025,616755,ADULT SERVICES,SERVICE PROVISION             ,PURCH OP TOOLS & MATLS,Revenue,7,141
WF,TS10589187,WHINFELL CENTRE P.C,02/01/2025,616755,ADULT SERVICES,SERVICE PROVISION             ,PURCH OP TOOLS & MATLS,Revenue,8,47.9
WF,TS10589187,WHINFELL CENTRE P.C,02/01/2025,616755,ADULT SERVICES,SERVICE PROVISION             ,MILES/FARES GENERAL,Revenue,9,57
WF,TS10589187,WHINFELL CENTRE P.C,02/01/2025,616755,ADULT SERVICES,SERVICE PROVISION             ,MILES/FARES GENERAL,Revenue,10,78.18
WF,TS10801191,LOCAL GOVERNMENT ASSOC,02/01/2025,618798,MANAGEMENT EXPENSES,MANAGEMENT                    ,SUBSCRIPTIONS,Revenue,1,"7,036.00"
WF,TS10805403,LYNWOOD DAY NURSERY,02/01/2025,618825,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,901.66
WF,TS10811019,N B M HIRE LIMITED,02/01/2025,618747,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,HIRED TRANSPORT CNTRCT ROUTE,Revenue,1,"7,739.52"
WF,TS10811019,N B M HIRE LIMITED,02/01/2025,618748,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,1,"2,373.73"
WF,TS10811019,N B M HIRE LIMITED,02/01/2025,618751,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,1,"5,967.11"
WF,TS10811019,N B M HIRE LIMITED,02/01/2025,618757,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,1,"2,960.68"
WF,TS10811019,N B M HIRE LIMITED,02/01/2025,618758,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,1,"3,884.55"
WF,TS10811019,N B M HIRE LIMITED,02/01/2025,618760,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,1,"2,928.22"
WF,TS11020215,DAISIES DAY NURSERY,02/01/2025,618826,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,995.57
WF,TS11023023,DINKY DALES NURSERY LTD,02/01/2025,618827,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,760.07
WF,TS11028639,BURTON MOREWOOD SCHOOL,02/01/2025,618828,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,539.52
WF,TS11063739,THE ARCO GROUP,02/01/2025,616716,THRIVING PLACES,WASTE & ENVIRONMENTAL SERVICES,STFF PROTECTIVE CLOTH/UNIFRM,Revenue,1,125.8
WF,TS11063739,THE ARCO GROUP,02/01/2025,616716,THRIVING PLACES,WASTE & ENVIRONMENTAL SERVICES,STFF PROTECTIVE CLOTH/UNIFRM,Revenue,2,98.68
WF,TS11063739,THE ARCO GROUP,02/01/2025,616716,THRIVING PLACES,WASTE & ENVIRONMENTAL SERVICES,STFF PROTECTIVE CLOTH/UNIFRM,Revenue,3,55.8
WF,TS11063739,THE ARCO GROUP,02/01/2025,616716,THRIVING PLACES,WASTE & ENVIRONMENTAL SERVICES,STFF PROTECTIVE CLOTH/UNIFRM,Revenue,4,40
WF,TS11063739,THE ARCO GROUP,02/01/2025,618803,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,STOCKS AND STORES,Capital,1,575.3
WF,TS11084799,ACORN MONTESSORI,02/01/2025,618829,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,335.72
WF,TS11090415,ALSTON PRE SCH PLAYGROUP,02/01/2025,618830,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,756.62
WF,TS11096031,ARNSIDE NATIONAL SCHOOL,02/01/2025,618831,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,304.87
WF,TS11125515,BLOSSOM TREE NURSERY,02/01/2025,618832,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,967.06
WF,TS11128323,BOLTON NURSERY LTD,02/01/2025,618833,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,689.94
WF,TS11152191,FIRST CLASS KIDS,02/01/2025,618834,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,720.52
WF,TS11162019,THE MULBERRY BUSH AT CASTERTON,02/01/2025,618835,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,984.22
WF,TS11164827,CASTLE PARK SCHOOL,02/01/2025,618836,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,"1,228.85"
WF,TS11169039,CHETWYNDE SCHOOL,02/01/2025,618837,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,920.85
WF,TS11170443,CHURCH WALK PRE SCHOOL NURSERY,02/01/2025,618838,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,849.34
WF,TS11211159,WINDERMERE PREPARATORY SCHOOL,02/01/2025,618839,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,306.78
WF,TS11243451,PENNYBRIDGE NURSERY,02/01/2025,618840,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,"1,000.57"
WF,TS11263107,HOLLINGARTH LTD,02/01/2025,618841,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,"1,398.57"
WF,TS11265915,HUNTER HALL SCHOOL,02/01/2025,618842,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,680.46
WF,TS11267319,IVEGILL NURSERY,02/01/2025,618843,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,452.68
WF,TS11284167,KIDDLYWINKS PRE-SCHOOL & DAY NURSERY,02/01/2025,618844,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,"1,560.27"
WF,TS11301015,K & K CHILDCARE,02/01/2025,618845,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,673.48
WF,TS11368407,RED SQUIRRELS NURSERY,02/01/2025,618847,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,527.32
WF,TS11372619,OLD VICARAGE DAY NURSERY,02/01/2025,618848,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,"1,346.59"
WF,TS11388063,PENRITH PRE SCHOOL NURSERY,02/01/2025,618849,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,948.63
WF,TS11400699,QUARRY BROW NURSERY,02/01/2025,618850,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,"1,080.89"
WF,TS11404911,QUEEN STREET NURSERY,02/01/2025,618851,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,439.62
WF,TS11409123,RAMSDEN PRESCHOOL NURSERY,02/01/2025,618852,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,631.9
WF,TS11428779,SMILE DAY NURSERY,02/01/2025,618853,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,418.6
