company,coded supplier,Date,Directorate Description,Directorate Area,System Reference,Expenditure Description,Type of Expenditure,Line Number,Line Amount
WF,DP8643,05/07/2024,ADULT SERVICES,OPERATIONS                    ,439687,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"5,712.00"
WF,DP8643,09/07/2024,ADULT SERVICES,OPERATIONS                    ,441603,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,157.14"
WF,DP32511,09/07/2024,ADULT SERVICES,OPERATIONS                    ,441604,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,384.24
WF,DP53571,09/07/2024,ADULT SERVICES,OPERATIONS                    ,441605,INDIVIDUAL SERVICE FUNDS,Revenue,1,"3,539.92"
WF,DP97095,09/07/2024,ADULT SERVICES,OPERATIONS                    ,441607,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"6,745.33"
WF,DP97095,09/07/2024,ADULT SERVICES,OPERATIONS                    ,441607,DIRECT PAYMENTS TO SERVICE USE,Revenue,2,"11,804.32"
WF,DP97095,09/07/2024,ADULT SERVICES,OPERATIONS                    ,441607,DIRECT PAYMENTS TO SERVICE USE,Revenue,3,25.00
WF,DP97095,09/07/2024,ADULT SERVICES,OPERATIONS                    ,441607,DIRECT PAYMENTS TO SERVICE USE,Revenue,4,"11,804.32"
WF,DP97095,09/07/2024,ADULT SERVICES,OPERATIONS                    ,441607,DIRECT PAYMENTS TO SERVICE USE,Revenue,5,"11,804.32"
WF,DP97095,09/07/2024,ADULT SERVICES,OPERATIONS                    ,441607,DIRECT PAYMENTS TO SERVICE USE,Revenue,6,"11,804.32"
WF,DP106923,09/07/2024,ADULT SERVICES,OPERATIONS                    ,441609,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,321.52
WF,DP113943,09/07/2024,ADULT SERVICES,OPERATIONS                    ,441610,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,207.88"
WF,DP146235,09/07/2024,ADULT SERVICES,OPERATIONS                    ,441611,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,494.90"
WF,DP146235,09/07/2024,ADULT SERVICES,OPERATIONS                    ,441611,DIRECT PAYMENTS TO SERVICE USE,Revenue,2,25.00
WF,DP146235,09/07/2024,ADULT SERVICES,OPERATIONS                    ,441611,DIRECT PAYMENTS TO SERVICE USE,Revenue,3,"2,989.80"
WF,DP161679,09/07/2024,ADULT SERVICES,OPERATIONS                    ,441613,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,508.28
WF,DP184143,09/07/2024,ADULT SERVICES,OPERATIONS                    ,441614,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,089.24"
WF,DP189759,09/07/2024,ADULT SERVICES,OPERATIONS                    ,441615,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"14,560.00"
WF,DP198183,09/07/2024,ADULT SERVICES,OPERATIONS                    ,441616,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,025.72"
