Company,Coded Supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Expenditure Description,Type of Expenditure,Line Number,Line Amount
WF,SU11451,ADT FIRE AND SECURITY PLC,13/11/2024,570891,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,INST & MTCE-FIRE EXT & SEC SYS,Revenue,1,468.69
WF,SU11451,ADT FIRE AND SECURITY PLC,13/11/2024,570893,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,INST & MTCE-FIRE EXT & SEC SYS,Revenue,1,449.18
WF,SU11451,ADT FIRE AND SECURITY PLC,21/11/2024,578220,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,INST & MTCE-FIRE EXT & SEC SYS,Revenue,1,411.17
WF,SU46551,ATKINSON BUILDING CONTRACTORS LTD,05/11/2024,560695,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,BUILDING REPAIRS,Revenue,1,259.70
WF,SU59187,BAY BUILDING SERVICES LTD,28/11/2024,586585,CAPITAL COST CENTRES,CAPITAL - CHILDRENS           ,CAPITAL ADDITIONS - OTHER,Capital,1,"1,774.81"
WF,SU71823,BELL DECORATING GROUP LIMITED,06/11/2024,564249,CAPITAL COST CENTRES,CAPITAL - RESOURCES           ,CAPITAL ADDITIONS - OTHER,Capital,1,"3,215.00"
WF,SU71823,BELL DECORATING GROUP LIMITED,06/11/2024,564250,CAPITAL COST CENTRES,CAPITAL - RESOURCES           ,CAPITAL ADDITIONS - OTHER,Capital,1,"5,187.00"
WF,SU71823,BELL DECORATING GROUP LIMITED,08/11/2024,566069,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,990.00
WF,SU71823,BELL DECORATING GROUP LIMITED,27/11/2024,585706,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,"1,095.00"
WF,SU71823,BELL DECORATING GROUP LIMITED,27/11/2024,585707,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,260.00
WF,SU84459,B & K BUILDERS LTD,08/11/2024,565961,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,375.64
WF,SU84459,B & K BUILDERS LTD,08/11/2024,566072,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,792.00
WF,SU84459,B & K BUILDERS LTD,12/11/2024,567287,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,"1,736.67"
WF,SU84459,B & K BUILDERS LTD,14/11/2024,571697,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,296.00
WF,SU84459,B & K BUILDERS LTD,19/11/2024,574161,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,314.00
WF,SU84459,B & K BUILDERS LTD,19/11/2024,574162,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,562.00
WF,SU84459,B & K BUILDERS LTD,20/11/2024,577680,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,273.60
WF,SU84459,B & K BUILDERS LTD,21/11/2024,578358,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,BUILDING REPAIRS,Revenue,1,"2,625.80"
WF,SU84459,B & K BUILDERS LTD,21/11/2024,578369,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,642.00
WF,SU84459,B & K BUILDERS LTD,22/11/2024,579158,CAPITAL COST CENTRES,CAPITAL - CHILDRENS           ,CAPITAL ADDITIONS - OTHER,Capital,1,"7,805.00"
WF,SU84459,B & K BUILDERS LTD,25/11/2024,579903,CAPITAL COST CENTRES,CAPITAL - CHILDRENS           ,CAPITAL ADDITIONS - OTHER,Capital,1,"83,027.90"
WF,SU84459,B & K BUILDERS LTD,27/11/2024,585708,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,740.29
WF,SU97095,BORDER FOOD MACHINERY LTD,11/11/2024,566525,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,MEAL COSTS,Revenue,1,371.00
WF,SU97095,BORDER FOOD MACHINERY LTD,18/11/2024,573654,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,REPAIRS & MAINTENANCE,Revenue,1,362.59
WF,SU112539,BRAMPTON WOODWORKS,30/10/2024,557673,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,GROUNDS MAINTENANCE,Revenue,1,395.00
WF,SU112539,BRAMPTON WOODWORKS,18/11/2024,573583,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,GROUNDS MAINTENANCE,Revenue,1,"3,000.00"
WF,SU112539,BRAMPTON WOODWORKS,21/11/2024,578484,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,GROUNDS MAINTENANCE,Revenue,1,568.80
WF,SU126579,CAPSTICK CARPETS,05/11/2024,560666,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,BUILDING REPAIRS,Revenue,1,"1,273.74"
WF,SU126579,CAPSTICK CARPETS,27/11/2024,585550,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,BUILDING REPAIRS,Revenue,1,"1,097.08"
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577685,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,203.17
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577685,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,80.00
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577685,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,3,123.17
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577685,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,4,80.00
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577685,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,5,369.57
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577685,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,6,120.00
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577685,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,7,80.00
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577685,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,8,80.00
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577685,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,9,80.00
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577685,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,10,527.82
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577685,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,11,80.00
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577685,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,12,80.00
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577685,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,13,159.12
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577685,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,14,322.49
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577685,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,15,142.14
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577685,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,16,336.74
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577685,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,17,120.00
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577685,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,18,108.50
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577685,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,19,197.03
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577685,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,20,257.03
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577685,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,21,120.00
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577685,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,22,90.95
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577685,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,23,"1,426.83"
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577685,ADULT SERVICES,SERVICE PROVISION             ,CONTRACTUAL PAYMENTS (MAIN),Revenue,24,172.10
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577686,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,80.00
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577686,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,102.70
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577686,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,3,198.95
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577686,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,4,137.40
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577686,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,5,283.45
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577686,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,6,135.68
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577686,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,7,80.00
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577686,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,8,80.00
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577686,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,9,102.35
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577686,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,10,90.00
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577686,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,11,80.00
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577686,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,12,198.75
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577686,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,13,306.00
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577686,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,14,266.47
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577686,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,15,243.94
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577686,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,16,80.00
WF,SU129387,CARLISLE JOINERY LTD,20/11/2024,577686,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,17,279.43
