company,coded supplier,Date,Directorate Description,Directorate Area,System Reference,Expenditure Description,Type of Expenditure,Line Number,Line Amount
WF,DP9805755,03/03/2025,ADULT SERVICES,OPERATIONS                    ,676331,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,772.04
WF,DP13343835,03/03/2025,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,676540,EDUCSPECIAL NEEDS COSTS,Revenue,1,"1,260.00"
WF,FP3282771,03/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,675831,PWAY SERV UNIVERSITY/ FE COSTS,Revenue,1,500.00
WF,FP4241703,03/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,675832,CYP S17 - OTHER AGENCY COSTS,Revenue,1,300.00
WF,NT13583919,03/03/2025,ADULT SERVICES,OPERATIONS                    ,676717,HOME CARE SPOT,Revenue,1,750.00
WF,DP10201683,04/03/2025,ADULT SERVICES,OPERATIONS                    ,677234,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,845.32"
WF,DP10201683,04/03/2025,ADULT SERVICES,OPERATIONS                    ,677234,DIRECT PAYMENTS TO SERVICE USE,Revenue,2,"2,845.32"
WF,DP10201683,04/03/2025,ADULT SERVICES,OPERATIONS                    ,677234,DIRECT PAYMENTS TO SERVICE USE,Revenue,3,"1,321.04"
WF,DP10201683,04/03/2025,ADULT SERVICES,OPERATIONS                    ,677234,DIRECT PAYMENTS TO SERVICE USE,Revenue,4,175.00
WF,DP13756611,04/03/2025,ADULT SERVICES,OPERATIONS                    ,677235,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,440.00"
WF,DP13756611,04/03/2025,ADULT SERVICES,OPERATIONS                    ,677235,DIRECT PAYMENTS TO SERVICE USE,Revenue,2,"1,440.00"
WF,DP13756611,04/03/2025,ADULT SERVICES,OPERATIONS                    ,677235,DIRECT PAYMENTS TO SERVICE USE,Revenue,3,205.71
WF,NT12560403,04/03/2025,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,677447,HOME TO SCHOOL GRANTS,Revenue,1,254.25
WF,NT13112175,04/03/2025,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,677448,HOME TO SCHOOL GRANTS,Revenue,1,290.00
WF,NT13262403,04/03/2025,THRIVING COMMUNITIES,HOUSING                       ,677415,BBC HRA Rent Control,Revenue,1,500.00
WF,NT13308735,04/03/2025,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,677449,HOME TO SCHOOL GRANTS,Revenue,1,360.00
WF,NT13433691,04/03/2025,THRIVING COMMUNITIES,HOUSING                       ,677615,BBC HRA Rent Control,Revenue,1,415.00
WF,NT13590939,04/03/2025,ADULT SERVICES,OPERATIONS                    ,677114,CONTROCC REFUNDS,Capital,1,293.90
WF,FP108327,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677743,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP108327,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677744,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP172911,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677747,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP172911,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677748,STD FOSTERING ALLOWANCES,Revenue,1,329.14
WF,FP172911,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677749,PWAY SERV RENTS,Revenue,1,265.44
WF,FP172911,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677750,PWAY SERV RENTS,Revenue,1,329.14
WF,FP182739,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677751,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP182739,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677752,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP254343,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677755,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP262767,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677758,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP262767,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677759,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP502851,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677766,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP502851,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677767,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP532335,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677769,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP554799,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677773,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP554799,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677774,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP566031,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677776,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP566031,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677777,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP623595,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677780,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP633423,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677782,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP633423,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677783,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP633423,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677784,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP675543,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677785,STD FOSTERING ALLOWANCES,Revenue,1,172.90
WF,FP675543,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677785,FOST ALLOW SUMM/XMAS/BDAY,Revenue,2,172.90
WF,FP675543,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677788,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP675543,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677789,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP675543,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677790,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP685371,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677795,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP1268031,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677815,RELATIVES AS APPROVED CARERS,Revenue,1,265.44
WF,FP1294707,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677822,FOST PROFESSIONAL FEES ADD,Revenue,1,529.13
WF,FP1303131,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677827,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP1303131,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677828,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP1303131,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677829,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP1303131,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677830,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP1338231,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677839,PWAY SERV RENTS,Revenue,1,265.44
WF,FP1338231,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677840,PWAY SERV RENTS,Revenue,1,329.14
WF,FP1359291,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677845,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP1359291,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677846,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP1543215,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677860,RELATIVES AS APPROVED CARERS,Revenue,1,265.44
WF,FP1602183,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677865,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP1602183,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677866,FOST PROFESSIONAL FEES ADD,Revenue,1,529.13
WF,FP1649919,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677874,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP1649919,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677875,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP1649919,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677876,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP1649919,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677877,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP1654131,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677879,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP1654131,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677880,FOST PROFESSIONAL FEES ADD,Revenue,1,529.13
WF,FP1654131,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677881,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP1692039,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677888,RELATIVES AS APPROVED CARERS,Revenue,1,265.44
WF,FP1692039,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677889,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP1706079,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677895,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP1706079,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677896,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP1706079,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677897,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP1706079,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677898,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP1751007,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677907,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP1751007,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677908,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP1751007,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677909,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP1765047,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677915,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP1798743,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677928,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP1798743,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677929,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP1812783,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677933,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP1812783,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677934,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP1845075,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677938,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP1845075,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677939,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP1845075,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677940,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP1847883,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677943,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP1847883,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677944,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP1881579,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677947,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP1901235,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677951,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP1901235,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677952,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP1964415,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677958,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP1964415,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677959,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2006535,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677969,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2006535,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677970,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2017767,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677972,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2061291,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677984,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2061291,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677985,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2061291,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,677986,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2137107,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678004,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2137107,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678005,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2285931,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678026,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2285931,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678027,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2333667,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678035,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2333667,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678036,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2335071,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678037,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP2356131,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678046,RELATIVES AS APPROVED CARERS,Revenue,1,265.44
WF,FP2356131,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678047,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2356131,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678048,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2406675,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678058,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2406675,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678059,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2461431,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678071,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2507763,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678085,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2507763,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678086,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2516187,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678088,RELATIVES AS APPROVED CARERS,Revenue,1,265.44
WF,FP2516187,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678089,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2516187,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678090,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2516187,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678091,PWAY SERV RENTS,Revenue,1,265.44
WF,FP2516187,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678092,PWAY SERV RENTS,Revenue,1,329.14
WF,FP2545671,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678101,FOST PROFESSIONAL FEES ADD,Revenue,1,494.69
WF,FP2545671,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678106,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP2545671,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678107,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP2545671,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678108,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2545671,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678109,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2545671,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678110,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2545671,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678111,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2545671,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678112,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2545671,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678112,FOST RESPITE PROF FEE,Revenue,2,94.04
WF,FP2639739,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678123,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2669223,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678131,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP2669223,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678132,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP2669223,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678133,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP2669223,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678134,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2669223,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678135,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2669223,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678136,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2669223,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678137,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2711343,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678145,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2711343,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678146,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2872803,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678177,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2872803,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678178,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2886843,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678179,RELATIVES AS APPROVED CARERS,Revenue,1,265.44
WF,FP2933175,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678186,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP2933175,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678187,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2952831,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678194,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2952831,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678195,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2952831,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678196,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2983719,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678203,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP2983719,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678204,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP3000567,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678208,STD FOSTERING ALLOWANCES,Revenue,1,265.44
WF,FP3000567,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678209,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP3041283,05/03/2025,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,678215,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
