company,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Expenditure Description,Type of Expenditure,Line Number,Line Amount
WF,PH4431,APPLEGARTH HEALTHCARE LTD,09/01/2025,625106,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"1,700.86"
WF,PH4431,APPLEGARTH HEALTHCARE LTD,23/01/2025,639212,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"1,700.86"
WF,PH8643,RIVERWELL BECK CARE HOME,09/01/2025,625107,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,1,"1,956.22"
WF,PH8643,RIVERWELL BECK CARE HOME,09/01/2025,625107,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,2,"1,956.22"
WF,PH8643,RIVERWELL BECK CARE HOME,23/01/2025,639213,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,1,"1,956.22"
WF,PH8643,RIVERWELL BECK CARE HOME,23/01/2025,639213,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,2,"1,956.22"
WF,PH8643,RIVERWELL BECK CARE HOME,23/01/2025,639213,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,3,"1,700.86"
WF,PH8643,RIVERWELL BECK CARE HOME,23/01/2025,639213,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,4,673.65
WF,PH8643,RIVERWELL BECK CARE HOME,23/01/2025,639213,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,5,"1,886.22"
WF,PH8643,RIVERWELL BECK CARE HOME,23/01/2025,639213,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,6,"1,700.86"
WF,PH8643,RIVERWELL BECK CARE HOME,23/01/2025,639213,ADULT SERVICES,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,7,"1,886.22"
WF,PH8643,RIVERWELL BECK CARE HOME,23/01/2025,639213,ADULT SERVICES,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,8,808.38
WF,PH8643,RIVERWELL BECK CARE HOME,23/01/2025,639213,ADULT SERVICES,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,9,"1,886.22"
WF,PH10047,BOARBANK HALL NURS HOME,09/01/2025,625108,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"3,200.00"
WF,PH10047,BOARBANK HALL NURS HOME,23/01/2025,639214,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"3,200.00"
