company,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Expenditure Description,Type of Expenditure,Line Number,Line Amount
WF,PH1402815,CUERDEN DEVELOPMENTS LTD.,05/09/2024,502534,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,2,"-3,800.00"
WF,PH1391583,BIRCHWOOD CARE HOME,05/09/2024,502527,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"-2,001.40"
WF,PH1391583,BIRCHWOOD CARE HOME,05/09/2024,502527,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,2,"-2,001.40"
WF,PH1391583,BIRCHWOOD CARE HOME,05/09/2024,502527,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,4,"-2,001.40"
WF,PH1391583,BIRCHWOOD CARE HOME,05/09/2024,502527,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,5,"-2,001.40"
WF,PH1391583,BIRCHWOOD CARE HOME,05/09/2024,502527,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,6,"-2,001.40"
WF,PH1391583,BIRCHWOOD CARE HOME,05/09/2024,502527,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,7,"-2,001.40"
WF,PH1391583,BIRCHWOOD CARE HOME,05/09/2024,502527,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,8,"-2,001.40"
WF,PH1391583,BIRCHWOOD CARE HOME,05/09/2024,502527,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,9,"-2,001.40"
WF,PH1391583,BIRCHWOOD CARE HOME,05/09/2024,502527,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,10,"-2,001.40"
WF,PH1391583,BIRCHWOOD CARE HOME,05/09/2024,502527,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,11,"-2,001.40"
WF,PH1391583,BIRCHWOOD CARE HOME,05/09/2024,502527,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,12,"-2,001.40"
WF,PH306291,CARTMEL GRANGE NURSING HME,05/09/2024,502424,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,2,"-1,956.22"
WF,PH306291,CARTMEL GRANGE NURSING HME,05/09/2024,502424,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,3,"-1,956.22"
WF,PH1402815,CUERDEN DEVELOPMENTS LTD.,05/09/2024,502534,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"-1,900.00"
WF,PH354027,HOLLY BANK REST HOME,05/09/2024,502435,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,2,"-1,886.22"
WF,PH1242759,ABBOTSFIELD RESIDENTIAL CARE HOME,05/09/2024,502502,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"-1,886.22"
WF,PH1242759,ABBOTSFIELD RESIDENTIAL CARE HOME,05/09/2024,502502,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,2,"-1,886.22"
WF,PH1242759,ABBOTSFIELD RESIDENTIAL CARE HOME,05/09/2024,502502,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,4,"-1,886.22"
WF,PH1242759,ABBOTSFIELD RESIDENTIAL CARE HOME,05/09/2024,502502,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,5,"-1,886.22"
WF,PH519699,RISEDALE RETIREMENT HOME,05/09/2024,502459,ADULT SERVICES,OPERATIONS                    ,NURSING CARE BLOCK,Revenue,3,"-1,769.88"
WF,PH432651,ST GREGORYS HOUSE,05/09/2024,502449,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,2,"-1,700.86"
WF,PH1147287,HC-ONE OVAL LTD,05/09/2024,502492,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,2,"-1,700.86"
WF,PH1147287,HC-ONE OVAL LTD,05/09/2024,502492,ADULT SERVICES,OPERATIONS                    ,RESPITE RESIDENTIAL,Revenue,4,"-1,700.86"
