company,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Expenditure Description,Type of Expenditure,Line Number,Line Amount
WF,PH1152903,ARDEN COLLEGE PRIORY GROUP,02/07/2024,435099,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,EDUCSPECIAL NEEDS COSTS,Revenue,1,800
WF,PH519699,RISEDALE RETIREMENT HOME,11/07/2024,447839,ADULT SERVICES,OPERATIONS                    ,NURSING CARE BLOCK,Revenue,1,"-2,026.08"
WF,PH519699,RISEDALE RETIREMENT HOME,11/07/2024,447839,ADULT SERVICES,OPERATIONS                    ,NURSING CARE BLOCK,Revenue,2,"-2,026.08"
WF,PH519699,RISEDALE RETIREMENT HOME,11/07/2024,447839,ADULT SERVICES,OPERATIONS                    ,NURSING CARE BLOCK,Revenue,3,"-2,026.08"
WF,PH519699,RISEDALE RETIREMENT HOME,11/07/2024,447839,ADULT SERVICES,OPERATIONS                    ,NURSING CARE BLOCK,Revenue,4,"-2,026.08"
WF,PH519699,RISEDALE RETIREMENT HOME,11/07/2024,447839,ADULT SERVICES,OPERATIONS                    ,NURSING CARE BLOCK,Revenue,6,"-2,026.08"
WF,PH519699,RISEDALE RETIREMENT HOME,11/07/2024,447839,ADULT SERVICES,OPERATIONS                    ,NURSING CARE BLOCK,Revenue,8,"-2,026.08"
WF,PH519699,RISEDALE RETIREMENT HOME,11/07/2024,447839,ADULT SERVICES,OPERATIONS                    ,NURSING CARE BLOCK,Revenue,9,"-2,026.08"
WF,PH519699,RISEDALE RETIREMENT HOME,11/07/2024,447839,ADULT SERVICES,OPERATIONS                    ,NURSING CARE BLOCK,Revenue,11,"-2,026.08"
WF,PH519699,RISEDALE RETIREMENT HOME,11/07/2024,447839,ADULT SERVICES,OPERATIONS                    ,NURSING CARE BLOCK,Revenue,12,"-2,026.08"
WF,PH519699,RISEDALE RETIREMENT HOME,11/07/2024,447839,ADULT SERVICES,OPERATIONS                    ,NURSING CARE BLOCK,Revenue,14,"-2,026.08"
WF,PH519699,RISEDALE RETIREMENT HOME,11/07/2024,447839,ADULT SERVICES,OPERATIONS                    ,NURSING CARE BLOCK,Revenue,16,"-2,026.08"
WF,PH519699,RISEDALE RETIREMENT HOME,11/07/2024,447839,ADULT SERVICES,OPERATIONS                    ,NURSING CARE BLOCK,Revenue,18,"-2,026.08"
WF,PH519699,RISEDALE RETIREMENT HOME,11/07/2024,447839,ADULT SERVICES,OPERATIONS                    ,NURSING CARE BLOCK,Revenue,20,"-2,026.08"
WF,PH519699,RISEDALE RETIREMENT HOME,11/07/2024,447839,ADULT SERVICES,OPERATIONS                    ,NURSING CARE BLOCK,Revenue,22,"-2,026.08"
WF,PH519699,RISEDALE RETIREMENT HOME,11/07/2024,447839,ADULT SERVICES,OPERATIONS                    ,NURSING CARE BLOCK,Revenue,24,"-2,026.08"
WF,PH519699,RISEDALE RETIREMENT HOME,11/07/2024,447839,ADULT SERVICES,OPERATIONS                    ,NURSING CARE BLOCK,Revenue,25,"-2,026.08"
WF,PH519699,RISEDALE RETIREMENT HOME,11/07/2024,447839,ADULT SERVICES,OPERATIONS                    ,NURSING CARE BLOCK,Revenue,26,"-2,026.08"
WF,PH1345251,CRYSTAL HALL LIMITED,11/07/2024,447900,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,1,"-1,970.00"
WF,PH1345251,CRYSTAL HALL LIMITED,11/07/2024,447900,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,2,"-1,970.00"
WF,PH1345251,CRYSTAL HALL LIMITED,11/07/2024,447900,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,3,"-1,970.00"
WF,PH1345251,CRYSTAL HALL LIMITED,11/07/2024,447900,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,4,"-1,970.00"
WF,PH1345251,CRYSTAL HALL LIMITED,11/07/2024,447900,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,5,"-1,970.00"
WF,PH1345251,CRYSTAL HALL LIMITED,11/07/2024,447900,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,6,"-1,970.00"
WF,PH1345251,CRYSTAL HALL LIMITED,11/07/2024,447900,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,7,"-1,970.00"
WF,PH1345251,CRYSTAL HALL LIMITED,11/07/2024,447900,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,8,"-1,970.00"
WF,PH1345251,CRYSTAL HALL LIMITED,11/07/2024,447900,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,9,"-1,970.00"
WF,PH1345251,CRYSTAL HALL LIMITED,11/07/2024,447900,ADULT SERVICES,OPERATIONS                    ,RESIDENTIAL CARE SPOT,Revenue,11,"-1,970.00"
WF,PH904395,ABBEY HEALTHCARE WESTMORELAND LTD,11/07/2024,447858,ADULT SERVICES,OPERATIONS                    ,NURSING CARE SPOT,Revenue,2,"-1,956.22"
