company,coded supplier,Date,Directorate Description,Directorate Area,System Reference,Expenditure Description,Type of Expenditure,Line Number,Line Amount
WF,DP8643,21/01/2025,ADULT SERVICES,OPERATIONS                    ,634172,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,200.00"
WF,DP32511,21/01/2025,ADULT SERVICES,OPERATIONS                    ,634173,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,384.24
WF,DP53571,21/01/2025,ADULT SERVICES,OPERATIONS                    ,634174,INDIVIDUAL SERVICE FUNDS,Revenue,1,"3,873.24"
WF,DP97095,21/01/2025,ADULT SERVICES,OPERATIONS                    ,634176,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"11,804.32"
WF,DP106923,21/01/2025,ADULT SERVICES,OPERATIONS                    ,634177,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,321.52
WF,DP113943,21/01/2025,ADULT SERVICES,OPERATIONS                    ,634178,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,792.28"
WF,DP146235,21/01/2025,ADULT SERVICES,OPERATIONS                    ,634179,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,989.80"
WF,DP161679,21/01/2025,ADULT SERVICES,OPERATIONS                    ,634180,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,023.48"
WF,DP184143,21/01/2025,ADULT SERVICES,OPERATIONS                    ,634181,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,089.24"
WF,DP189759,21/01/2025,ADULT SERVICES,OPERATIONS                    ,634182,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"14,560.00"
WF,DP198183,21/01/2025,ADULT SERVICES,OPERATIONS                    ,634183,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,025.72"
WF,DP226263,21/01/2025,ADULT SERVICES,OPERATIONS                    ,634184,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,576.00"
WF,DP237495,21/01/2025,ADULT SERVICES,OPERATIONS                    ,634185,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,516.24"
WF,DP266979,21/01/2025,ADULT SERVICES,OPERATIONS                    ,634186,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,853.20
WF,DP306291,21/01/2025,ADULT SERVICES,OPERATIONS                    ,634187,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,346.04"
WF,DP309099,21/01/2025,ADULT SERVICES,OPERATIONS                    ,634188,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,854.36
WF,DP313311,21/01/2025,ADULT SERVICES,OPERATIONS                    ,634189,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"5,128.20"
WF,DP327351,21/01/2025,ADULT SERVICES,OPERATIONS                    ,634190,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,114.44"
WF,DP390531,21/01/2025,ADULT SERVICES,OPERATIONS                    ,634191,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,464.32"
WF,DP390531,21/01/2025,ADULT SERVICES,OPERATIONS                    ,634191,DIRECT PAYMENTS TO SERVICE USE,Revenue,2,980.00
