SERVICE_AREA,PORTFOLIO,SUBJECTIVE,SUBJ_DESCRIPTION,SUPPLIER_NAME_REDACTED,SUPPLIER_NUMBER,PAYMENT_NUMBER,PAYMENT_DATE,Net Amount,VENDOR_TYPE_LOOKUP_CODE
 Basic Needs,CEF Capital Total,68159,Survey Fees,IDVERDE LTD,3137441,5051282,45196,18810.86,TCR SUPPLIER GENERAL
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,INDEPENDENCE BROKERAGE SERVICES CIC,3147130,5051284,45196,838.71,TCR SUPPLIER GENERAL
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,REDACTED PERSONAL DATA,3148946,5048721,45175,5495,IND GRANTS
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,ASCENDIT LIFTS LTD * 3004910,3004910,5048651,45175,3313,OTHER CREDS
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,REDACTED PERSONAL DATA,3136501,5048797,45175,13105,SUB-CONTRACTOR
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,RAPID RAMP LTD,3120766,5051003,45195,3496,TCR SUPPLIER GENERAL
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,PJS BUILDING SERVICES * 3027067,3027067,5050158,45188,11480.8,OTHER CREDS
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,REDACTED PERSONAL DATA,3136501,5050351,45189,6659,SUB-CONTRACTOR
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,ACCESSIBLE SOLUTIONS LTD,3134335,5050194,45189,7139.5,TCR SUPPLIER GENERAL
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,REDACTED PERSONAL DATA,1458264,5050282,45189,610,SUB-CONTRACTOR
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,HIGHER ELEVATION LTD,3113225,5049857,45183,15347,TCR SUPPLIER GENERAL
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,HOME ADAPTATIONS SOUTHEAST LTD,3138428,5049859,45183,7447,TCR SUPPLIER GENERAL
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,ACCESSIBLE SOLUTIONS LTD,3134335,5049825,45183,6439.5,TCR SUPPLIER GENERAL
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,REDACTED PERSONAL DATA,3203277,5050117,45188,2274,TCR SUPPLIER GENERAL
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,REDACTED PERSONAL DATA,3148946,5050288,45189,4000,IND GRANTS
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,REDACTED PERSONAL DATA,3136501,5048588,45174,18394.5,SUB-CONTRACTOR
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,ACCESSIBLE SOLUTIONS LTD,3134335,5048534,45174,6605.25,TCR SUPPLIER GENERAL
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,LIBRA CONSTRUCTION SERVICES LTD,3101497,5048788,45175,10368,SUB-CONTRACTOR
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,LIBRA CONSTRUCTION SERVICES LTD,3101497,5049744,45182,8331,SUB-CONTRACTOR
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,HIGHER ELEVATION LTD,3113225,5049856,45183,4937,TCR SUPPLIER GENERAL
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,INDEPENDENCE BROKERAGE SERVICES CIC,3147130,5049537,45180,1198.55,TCR SUPPLIER GENERAL
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,ASCENDIT LIFTS LTD * 3004910,3004910,5049696,45182,5576,OTHER CREDS
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,REDACTED PERSONAL DATA,3136501,5049653,45181,6295,SUB-CONTRACTOR
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,REDACTED PERSONAL DATA,3136501,5048383,45173,12067.5,SUB-CONTRACTOR
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,REDACTED PERSONAL DATA,3027499,5048252,45170,4848.91,SUB-CONTRACTOR
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,KEN NEIL BUILDING DESIGN,3146738,5048229,45170,1936,TCR SUPPLIER GENERAL
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,HOME ADAPTATIONS SOUTHEAST LTD,3138428,5051277,45196,7043,TCR SUPPLIER GENERAL
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,L H BRIDGE LTD,3146043,5048361,45173,7538,TCR SUPPLIER GENERAL
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,INDEPENDENCE BROKERAGE SERVICES CIC,3147130,5049864,45183,1189.2,TCR SUPPLIER GENERAL
 LIP Formula Funding,ECS Capital Total,68143,Traffic Surveys,EDI SURVEYS LTD,3132288,5050010,45187,2950,SUB-CONTRACTOR
 LIP Formula Funding,ECS Capital Total,68154,Capital Main Works,JB RINEY & CO LTD (MINOR WORKS),3144147,5050309,45189,14617.109999999999,SUB-CONTRACTOR
 LIP Formula Funding,ECS Capital Total,68154,Capital Main Works,JB RINEY & CO LTD (LIGHTING),3144148,5049545,45180,23547.08,SUB-CONTRACTOR
 LIP Formula Funding,ECS Capital Total,68154,Capital Main Works,JB RINEY & CO LTD (MAJOR WORKS),3144146,5049546,45180,2975.12,SUB-CONTRACTOR
 LIP Formula Funding,ECS Capital Total,68154,Capital Main Works,EDI SURVEYS LTD,3132288,5050273,45189,2600,SUB-CONTRACTOR
 TfL Streetspace Plan (LSP) Fund,ECS Capital Total,68112,Construction and Conversion Costs,JB RINEY & CO LTD (LIGHTING),3144148,5049545,45180,4969.5,SUB-CONTRACTOR
 Civic Centre Development Strategy,RCCM Capital Total,68117,Building Acquisition Costs,CBRE LIMITED,3143578,5051584,45198,7500,TCR SUPPLIER GENERAL
 Civic Centre Development Strategy,RCCM Capital Total,68117,Building Acquisition Costs,INFOTRACK,3152007,5050026,45187,11,TCR SUPPLIER GENERAL
 Civic Centre Development Strategy,RCCM Capital Total,68154,Capital Main Works,PELLINGS LLP,1401602,5051371,45196,2076.9,VENDOR
 Civic Centre Development Strategy,RCCM Capital Total,68154,Capital Main Works,360 VIEW TECH LTD,3201412,5049689,45182,720,TCR CONSULTANT
 Civic Centre Development Strategy,RCCM Capital Total,68154,Capital Main Works,BT GLOBAL SERVICES,3136575,5049839,45183,350565.04000000004,TCR SUPPLIER GENERAL
 Civic Centre Development Strategy,RCCM Capital Total,68154,Capital Main Works,BROMLEY BRUSH CO (KENT) LTD,1003879,5049993,45187,701.41,OTHER CREDS
 Civic Centre Development Strategy,RCCM Capital Total,68154,Capital Main Works,PELLINGS LLP,1401602,5049248,45175,39043.31,VENDOR
 Civic Centre Development Strategy,RCCM Capital Total,68154,Capital Main Works,PELLINGS LLP,1401602,5048614,45174,6853.12,VENDOR
 Civic Centre Development Strategy,RCCM Capital Total,68154,Capital Main Works,PELLINGS LLP,1401602,5048613,45174,2076.9,VENDOR
 Civic Centre Development Strategy,RCCM Capital Total,68155,Consultants Costs,MONTAGU EVANS LLP,3128502,5049469,45177,5145,TCR CONSULTANT
 OPR Churchill Theatre,RCCM Capital Total,68155,Consultants Costs,LANDMARK CHAMBERS,3109955,5051523,45197,2000,TCR LEGAL
 OPR leisure centres (group 2),RCCM Capital Total,68154,Capital Main Works,CURL LA TOURELLE & HEAD LTD,3203229,5050257,45189,21575.65,COMPANY
 OPR leisure centres (group 2),RCCM Capital Total,68155,Consultants Costs,ALLIANCE LEISURE SERVICES LTD,3201585,5049421,45177,85770,COMPANY
 OPR leisure centres (group 2),RCCM Capital Total,68155,Consultants Costs,ALLIANCE LEISURE SERVICES LTD,3201585,5049422,45177,178232,COMPANY
 OPR leisure centres (group 2),RCCM Capital Total,68155,Consultants Costs,ALLIANCE LEISURE SERVICES LTD,3201585,5049507,45180,4000,COMPANY
 Bromley High Street Improvements,ECS Capital Total,68155,Consultants Costs,REDACTED PERSONAL DATA,3152377,5049650,45181,1000,TCR SUPPLIER GENERAL
 Bromley High Street Improvements,ECS Capital Total,68155,Consultants Costs,JB RINEY & CO LTD (LIGHTING),3144148,5049545,45180,4471.66,SUB-CONTRACTOR
 Modular Build York Rise,RRH Capital Total,68155,Consultants Costs,MODULE-AR LTD,3134214,5051527,45197,122933.8,SUB-CONTRACTOR
 Replacement of District Heating System Boilers & Works to Walnut Leisure Centre,RCCM Capital Total,68154,Capital Main Works,A D ENVIRONMENTAL LTD,3202830,5051474,45197,97201.82,SUB-CONTRACTOR
 Replacement of District Heating System Boilers & Works to Walnut Leisure Centre,RCCM Capital Total,68155,Consultants Costs,REDACTED PERSONAL DATA,3022718,5050795,45191,1741.89,OTHER CREDS
 Depot Improvement Works,ECS Capital Total,68154,Capital Main Works,ALGECO UK GROUP LTD,1985175,5049901,45184,307.77,SUB-CONTRACTOR
 Depot Improvement Works,ECS Capital Total,68155,Consultants Costs,PICK EVERARD,3130760,5050892,45194,14694.06,TCR SUPPLIER GENERAL
 PIL - Housing Zone Bid and Site G,RRH Capital Total,68122,Legal Fees,INFOTRACK,3152007,5050026,45187,846.08,TCR SUPPLIER GENERAL
 Social Care Management System,RCCM Capital Total,68155,Consultants Costs,BT GLOBAL SERVICES,3136575,5049839,45183,12194.61,TCR SUPPLIER GENERAL
 Anerley Site Development,RRH Capital Total,68154,Capital Main Works,PLAYLE & PARTNERS LLP,3122920,5049475,45177,1235.58,TCR CONSULTANT
 Anerley Site Development,RRH Capital Total,68154,Capital Main Works,PLAYLE & PARTNERS LLP,3122920,5050567,45189,1107.34,TCR CONSULTANT
 Crystal Palace subway,RRH Capital Total,68154,Capital Main Works,REDACTED PERSONAL DATA,3125749,5049850,45183,56996.75,SUB-CONTRACTOR
 Crystal Palace subway,RRH Capital Total,68154,Capital Main Works,DR ROLAND B HARRIS,3152946,5049350,45176,600,TCR SUPPLIER GENERAL
 Crystal Palace subway,RRH Capital Total,68154,Capital Main Works,THOMAS FORD & PARTNERS * 1987968,1987968,5049681,45181,4498.4,OTHER CREDS
 Financial Systems Replacement,RCCM Capital Total,68154,Capital Main Works,LIBERATA UK LIMITED,3020486,5049464,45177,3857.42,OTHER CREDS
 Property Management System,RCCM Capital Total,68154,Capital Main Works,REDACTED PERSONAL DATA,3151724,5050255,45189,402.78,TCR SUPPLIER GENERAL
 Street lighting conversion project,ECS Capital Total,68154,Capital Main Works,JB RINEY & CO LTD (LIGHTING),3144148,5049545,45180,94219.06,SUB-CONTRACTOR
 Oracle HR Payroll Software,RCCM Capital Total,68115,Professional Services (external fees),NAMOS SOLUTIONS LTD,3150967,5051618,45198,11850,TCR SUPPLIER GENERAL
 Oracle HR Payroll Software,RCCM Capital Total,68158,Staff Fees,LIBERATA UK LIMITED,3020486,5050966,45195,24145.55,OTHER CREDS
 Oracle HR Payroll Software,RCCM Capital Total,68158,Staff Fees,LIBERATA UK LIMITED,3020486,5049945,45184,17865.9,OTHER CREDS
 Provision of Housing and Library Improvement Works in West Wickham ,RRH Capital Total,68112,Construction and Conversion Costs,GREENWICH LEISURE LTD,3107407,5050872,45194,27903.98,TCR SUPPLIER GENERAL
 Provision of Housing and Library Improvement Works in West Wickham ,RRH Capital Total,68155,Consultants Costs,BUXTON BUILDING CONTRACTORS LTD,3202082,5049436,45177,54597.98,SUB-CONTRACTOR
 Provision of Housing and Library Improvement Works in West Wickham ,RRH Capital Total,68155,Consultants Costs,WILDE CARTER CLACK LTD,3202513,5049316,45175,1175,COMPANY
 Adventure Kingdom,RCCM Capital Total,68155,Consultants Costs,GARDNER STEWART AND STEWART LTD,3150124,5050284,45189,0,TCR SUPPLIER GENERAL
 Crystal Palace Park - Regeneration,RRH Capital Total,68122,Legal Fees,WOMBLE BOND DICKINSON UK LLP,3150897,5049686,45181,1836.9,TCR LEGAL
 Crystal Palace Park - Regeneration,RRH Capital Total,68155,Consultants Costs,VIKKI THOMPSON CONSULTING,3203042,5050619,45189,2250,COMPANY
 HWBC co-location,RRH Capital Total,68155,Consultants Costs,GARDNER STEWART AND STEWART LTD,3150124,5050284,45189,22642,TCR SUPPLIER GENERAL
 Insur.Fund-Employees Liability,Insurance Fund Holding Account Total,68611,Insurance Fund Claims,DAC BEACHCROFT CLAIMS LTD,3128528,5049711,45182,4400,TCR LEGAL
 Insur.Fund-Public Liability,Insurance Fund Holding Account Total,68611,Insurance Fund Claims,DWF LLP,3117003,5048559,45174,2870,TCR SUPPLIER GENERAL
 Insur.Fund-Public Liability,Insurance Fund Holding Account Total,68611,Insurance Fund Claims,DEPARTMENT FOR WORK & PENSIONS,3028194,5049632,45181,725,PCS GOVT DEPT
 Insur.Fund-Public Liability,Insurance Fund Holding Account Total,68611,Insurance Fund Claims,GIRLINGS PERSONAL INJURY CLAIMS LTD,3203089,5049358,45176,12323.2,TCR INSURANCE
 Insur.Fund-Public Liability,Insurance Fund Holding Account Total,68611,Insurance Fund Claims,DWF LLP,3117003,5050934,45195,2224,TCR SUPPLIER GENERAL
 Insur.Fund-Public Liability,Insurance Fund Holding Account Total,68611,Insurance Fund Claims,HARRIS PRIMARY ACADEMY ORPINGTON,3141093,5049646,45181,18775,TCR IND SCHOOL
 Insur.Fund-Public Liability,Insurance Fund Holding Account Total,68611,Insurance Fund Claims,DAC BEACHCROFT CLAIMS LTD,3128528,5049525,45180,1830,TCR LEGAL
 Insur.Fund-Public Liability,Insurance Fund Holding Account Total,68611,Insurance Fund Claims,DAC BEACHCROFT CLAIMS LTD,3128528,5049630,45181,1215,TCR LEGAL
 Insur.Fund-Public Liability,Insurance Fund Holding Account Total,68611,Insurance Fund Claims,DEPARTMENT FOR WORK & PENSIONS,3028194,5048307,45173,967,PCS GOVT DEPT
 Insur.Fund-Public Liability,Insurance Fund Holding Account Total,68611,Insurance Fund Claims,REDACTED PERSONAL DATA,3203207,5051412,45196,571.96,IND INSURANCE
 Insur.Fund-Public Liability,Insurance Fund Holding Account Total,68611,Insurance Fund Claims,REDACTED PERSONAL DATA,3203290,5050138,45188,1191,IND INSURANCE
 Insur.Fund-Public Liability,Insurance Fund Holding Account Total,68611,Insurance Fund Claims,KENNEDYS LAW LLP,3202687,5050876,45194,1807.5,TCR LEGAL
 Insur.Fund-Public Liability,Insurance Fund Holding Account Total,68611,Insurance Fund Claims,ENABLE LAW,3200277,5050113,45188,105000,INSURANCE
 Insur.Fund-Public Liability,Insurance Fund Holding Account Total,68611,Insurance Fund Claims,REDACTED PERSONAL DATA,3203322,5050720,45190,630,IND INSURANCE
 Insur.Fund-Public Liability,Insurance Fund Holding Account Total,68611,Insurance Fund Claims,REDACTED PERSONAL DATA,3203250,5049496,45180,2306.16,IND INSURANCE
 Insur.Fund-Public Liability,Insurance Fund Holding Account Total,68611,Insurance Fund Claims,REDACTED PERSONAL DATA,3203067,5049644,45181,2883.73,IND INSURANCE
 Insur.Fund-Vehicle Claims,Insurance Fund Holding Account Total,68611,Insurance Fund Claims,ALPHABET GB LTD,3112353,5049829,45183,248.44,TCR SUPPLIER GENERAL
 Insur.Fund-Vehicle Claims,Insurance Fund Holding Account Total,68611,Insurance Fund Claims,MAXXIA LTD,3147858,5051526,45197,1655,TCR SUPPLIER GENERAL
 Insur.Fund-Vehicle Claims,Insurance Fund Holding Account Total,68611,Insurance Fund Claims,GROVE AUTOS LTD,3137927,5049453,45177,6492.65,TCR SUPPLIER GENERAL
 Insur.Fund-Vehicle Claims,Insurance Fund Holding Account Total,68611,Insurance Fund Claims,NATIONAL WINDSCREENS (REPLACEMENTS) LTD,3152313,5050542,45189,640.95,TCR SUPPLIER GENERAL
 Insur. Premium Holding Acct,Insurance Fund Holding Account Total,68612,Insurance Fund Policies,CRAWFORD & CO ADJUSTERS (UK) LTD,3146902,5051205,45196,2297,TCR SUPPLIER GENERAL
 Insur. Premium Holding Acct,Insurance Fund Holding Account Total,68612,Insurance Fund Policies,ZURICH MUNICIPAL,3001001,5050844,45191,41496.56,TCR SUPPLIER GENERAL
 Superannuation Fund,Pension Rev Total,61619,Transfer Values Paid Out,LONDON BOROUGH OF LEWISHAM,2028590,1000824,45184,11193.52,PCS LOCAL AUTH
 Superannuation Fund,Pension Rev Total,61619,Transfer Values Paid Out,KENT COUNTY COUNCIL,2167220,1000834,45189,11525.08,PCS LOCAL AUTH
 Superannuation Fund,Pension Rev Total,61619,Transfer Values Paid Out,DORSET COUNTY COUNCIL,2188236,5050271,45189,1315.81,OTHER CREDS
 Superannuation Fund,Pension Rev Total,64340,Fund Management Fees,BAILLIE GIFFORD  CO,3026068,1000831,45187,160632.38,OTHER CREDS
 Superannuation Fund,Pension Rev Total,64341,Investment and Advisors Fees,MERCER LTD,3128837,1000817,45174,10125,TCR SUPPLIER GENERAL
 Investment and Non-Operational Property,"Resources, Commissioning and Contracts Management",62112,Major Repairs and Structural,RUSSELL TREW LTD,3200673,5051631,45198,19842.34,SUB-CONTRACTOR
 Investment and Non-Operational Property,"Resources, Commissioning and Contracts Management",62112,Major Repairs and Structural,RUSSELL TREW LTD,3200673,5048618,45174,16177.88,SUB-CONTRACTOR
 Town Centre Management & Business Support,"Renewal, Recreation and Housing",65556,Third Party Payment Not Government,SOS CREATIVITY,3151562,5049484,45177,10000,TCR SUPPLIER GENERAL
 Culture,"Renewal, Recreation and Housing",64216,Land Line Telephone Costs,DAISY CORPORATE SERVICES,3135691,5051213,45196,31.42,TCR SUPPLIER GENERAL
 Culture,"Renewal, Recreation and Housing",64331,Miscellaneous Expenses,DR ROLAND B HARRIS,3152946,5049351,45176,600,TCR SUPPLIER GENERAL
