SERVICE_AREA,PORTFOLIO,SUBJECTIVE,SUBJ_DESCRIPTION,SUPPLIER_NAME_REDACTED,SUPPLIER_NUMBER,PAYMENT_NUMBER,PAYMENT_DATE,Net Amount,VENDOR_TYPE_LOOKUP_CODE
 AR Refunds Holding Acct,Control Balance Sheet Total,15753,Other Debtor Entities and Individuals,REDACTED PERSONAL DATA,3204205,5068939,45331,1019.31,IND REFUND
 AR Refunds Holding Acct,Control Balance Sheet Total,15753,Other Debtor Entities and Individuals,REDACTED PERSONAL DATA,3204189,5068969,45331,2410.26,IND REFUND
 AR Refunds Holding Acct,Control Balance Sheet Total,15753,Other Debtor Entities and Individuals,REDACTED PERSONAL DATA,3204204,5068900,45331,1125.42,IND REFUND
 IT Stock,Corporate Balance Sheet Total,15511,Consumable Stores,BT GLOBAL SERVICES,3136575,5065510,45314,53286.11,TCR SUPPLIER GENERAL
 P&A - Returning Officers - GLA Mayor Election,Corporate Balance Sheet Total,15753,Other Debtor Entities and Individuals,LONDON INTERNATIONAL EXHIBITION CENTRE,3203968,5064719,45303,138701.64,TCR SUPPLIER GENERAL
 P&A - Returning Officers - GLA Mayor Election,Corporate Balance Sheet Total,15753,Other Debtor Entities and Individuals,LONDON INTERNATIONAL EXHIBITION CENTRE,3203968,5065328,45310,59443.56,TCR SUPPLIER GENERAL
 P&A - Returning Officers-By Election,Corporate Balance Sheet Total,15753,Other Debtor Entities and Individuals,THE ASSOCIATION OF ELECTORAL ADMINISTRATORS,3102464,5065476,45313,899,PCS GOVT DEPT
 P&A - Returning Officers-By Election,Corporate Balance Sheet Total,15753,Other Debtor Entities and Individuals,CIVICA ELECTION SERVICES LTD,3150995,5066784,45316,12901.54,TCR SUPPLIER GENERAL
 P&A - Returning Officers-By Election,Corporate Balance Sheet Total,15753,Other Debtor Entities and Individuals,VICTORY SOCIAL CLUB LTD,3018481,5065651,45314,575,TCR SUPPLIER GENERAL
 P&A - Returning Officers-By Election,Corporate Balance Sheet Total,15753,Other Debtor Entities and Individuals,HAYES FREE CHURCH,1948105,5065567,45314,750,OTHER CREDS
 P&A - Returning Officers-By Election,Corporate Balance Sheet Total,15753,Other Debtor Entities and Individuals,ROYAL MAIL GROUP PLC,3007848,5066867,45316,1729.7,VENDOR
 Env Serv - Rech Works C Jobs,Enviromnent Balance Sheet Total,15753,Other Debtor Entities and Individuals,JB RINEY & CO LTD (LIGHTING),3144148,5065105,45308,5143.16,SUB-CONTRACTOR
 Env Serv - Rech Works C Jobs,Enviromnent Balance Sheet Total,15753,Other Debtor Entities and Individuals,JB RINEY & CO LTD (LIGHTING),3144148,5064920,45307,2933.7,SUB-CONTRACTOR
 Env Serv - Rech Works C Jobs,Enviromnent Balance Sheet Total,15753,Other Debtor Entities and Individuals,JB RINEY & CO LTD (LIGHTING),3144148,5067625,45323,1726.53,SUB-CONTRACTOR
 Env Serv - Rech Works D Jobs,Enviromnent Balance Sheet Total,15753,Other Debtor Entities and Individuals,JB RINEY & CO LTD (LIGHTING),3144148,5065105,45308,2361.3199999999997,SUB-CONTRACTOR
 Env Serv - Rech Works E Jobs,Enviromnent Balance Sheet Total,15753,Other Debtor Entities and Individuals,LONDON HIRE LIMITED,3150929,5064595,45302,598.23,TCR SUPPLIER GENERAL
 Env Serv - Rech Works E Jobs,Enviromnent Balance Sheet Total,15753,Other Debtor Entities and Individuals,MARK TRANSPORT CO LTD,1018140,5066294,45315,656,OTHER CREDS
 Env Serv - Rech Works E Jobs,Enviromnent Balance Sheet Total,15753,Other Debtor Entities and Individuals,LONDON HIRE LIMITED,3150929,5069044,45334,556.75,TCR SUPPLIER GENERAL
 Env Serv - Vehicle Crossings,Enviromnent Balance Sheet Total,15753,Other Debtor Entities and Individuals,IDVERDE LTD,3137441,5064574,45302,377,TCR SUPPLIER GENERAL
 Env Serv - Vehicle Crossings,Enviromnent Balance Sheet Total,15753,Other Debtor Entities and Individuals,REDACTED PERSONAL DATA,3204023,5064689,45303,2223.4,IND REFUND
 Env Serv - Vehicle Crossings,Enviromnent Balance Sheet Total,15753,Other Debtor Entities and Individuals,JB RINEY & CO LTD (LIGHTING),3144148,5065105,45308,1694.4,SUB-CONTRACTOR
 Env Serv - Vehicle Crossings,Enviromnent Balance Sheet Total,15753,Other Debtor Entities and Individuals,JB RINEY & CO LTD (MINOR WORKS),3144147,5065107,45308,2197.2,SUB-CONTRACTOR
 Env Serv - Vehicle Crossings,Enviromnent Balance Sheet Total,15753,Other Debtor Entities and Individuals,JB RINEY & CO LTD (LIGHTING),3144148,5067625,45323,141.22,SUB-CONTRACTOR
 Env Serv - Vehicle Crossings,Enviromnent Balance Sheet Total,15753,Other Debtor Entities and Individuals,JB RINEY & CO LTD (MINOR WORKS),3144147,5067629,45323,2383.1099999999997,SUB-CONTRACTOR
 Env Serv - Vehicle Crossings,Enviromnent Balance Sheet Total,15753,Other Debtor Entities and Individuals,JB RINEY & CO LTD (MINOR WORKS),3144147,5067628,45323,4923.39,SUB-CONTRACTOR
 Env Serv - Vehicle Crossings,Enviromnent Balance Sheet Total,15754,Third Party Payroll Debtor,JB RINEY & CO LTD (MINOR WORKS),3144147,5067628,45323,897.32,SUB-CONTRACTOR
 Orpington BID,Enviromnent Balance Sheet Total,15741,Debtor Accruals Other Entities and Individuals,ORPINGTON FIRST LTD,3128672,5067209,45321,3344,TCR SUPPLIER GENERAL
 Penge BID,Enviromnent Balance Sheet Total,15741,Debtor Accruals Other Entities and Individuals,PENGE SE20 BID LTD,3144055,5068098,45327,10089.34,TCR SUPPLIER GENERAL
 Env Serv - Section 38 agreements,Enviromnent Balance Sheet Total,15753,Other Debtor Entities and Individuals,JB RINEY & CO LTD (MAJOR WORKS),3144146,5065106,45308,1386.27,SUB-CONTRACTOR
 Env Serv - Section 38 agreements,Enviromnent Balance Sheet Total,15753,Other Debtor Entities and Individuals,JB RINEY & CO LTD (MAJOR WORKS),3144146,5064921,45307,-10364.35,SUB-CONTRACTOR
 Env Serv - Section 278 Agreements,Enviromnent Balance Sheet Total,15753,Other Debtor Entities and Individuals,JB RINEY & CO LTD (MAJOR WORKS),3144146,5064921,45307,-7535.8,SUB-CONTRACTOR
 Community Infrastructure Levy (CIL),Enviromnent Balance Sheet Total,15753,Other Debtor Entities and Individuals,TFL GENERAL ACCOUNT,3127743,5064984,45307,242564.32,TCR SUPPLIER GENERAL
 Passenger Transport Recharge Account,Adults Balance Sheet Total,15753,Other Debtor Entities and Individuals,CANNON CARS,1664360,5067130,45321,66,TCR TRANSPORT
 Adult Social Care Transport Holding Account,Adults Balance Sheet Total,15753,Other Debtor Entities and Individuals,CENTAUR OVERLAND TRAVEL LTD,1005162,5063537,45299,3358.8000000000006,TCR TRANSPORT
 Adult Social Care Transport Holding Account,Adults Balance Sheet Total,15753,Other Debtor Entities and Individuals,REDACTED PERSONAL DATA,3150060,5063386,45295,17690,TCR TRANSPORT
 Adult Social Care Transport Holding Account,Adults Balance Sheet Total,15753,Other Debtor Entities and Individuals,CENTAUR OVERLAND TRAVEL LTD,1005162,5064791,45306,2612.4,TCR TRANSPORT
 Adult Social Care Transport Holding Account,Adults Balance Sheet Total,15753,Other Debtor Entities and Individuals,EAGLE ONE TRANSPORT LTD,3203464,5064544,45302,4871,TCR TRANSPORT
 Adult Social Care Transport Holding Account,Adults Balance Sheet Total,15753,Other Debtor Entities and Individuals,CANNON CARS,1664360,5064521,45302,8346.6,TCR TRANSPORT
 Adult Social Care Transport Holding Account,Adults Balance Sheet Total,15753,Other Debtor Entities and Individuals,REDACTED PERSONAL DATA,3148214,5065329,45310,11432.5,TCR TRANSPORT
 Adult Social Care Transport Holding Account,Adults Balance Sheet Total,15753,Other Debtor Entities and Individuals,REDACTED PERSONAL DATA,3150060,5064534,45302,14008,TCR TRANSPORT
 SS&H - Burial Accounts,Adults Balance Sheet Total,15753,Other Debtor Entities and Individuals,ROWLAND BROTHERS LTD,3132717,5063333,45294,881,TCR SUPPLIER GENERAL
 Rent Collections Account,Housing Balance Sheet Total,15811,Petty Cash Issued,REDACTED PERSONAL DATA,3204022,5064726,45303,815,IND REFUND
 Rent Collections Account,Housing Balance Sheet Total,15811,Petty Cash Issued,REDACTED PERSONAL DATA,3204083,5067800,45323,501.54,REFUNDS
 Rent Collections Account,Housing Balance Sheet Total,15811,Petty Cash Issued,REDACTED PERSONAL DATA,3204154,5067740,45323,520.42,IND OTHER
 Supply Teacher (Matrix DPS) Holding Account,CEF Balance Sheet Total,15753,Other Debtor Entities and Individuals,REDACTED PERSONAL DATA,3138010,5064478,45302,11383.8,IND OTHER
 Supply Teacher (Matrix DPS) Holding Account,CEF Balance Sheet Total,15753,Other Debtor Entities and Individuals,REDACTED PERSONAL DATA,3138010,5065170,45309,14961.41,IND OTHER
 Supply Teacher (Matrix DPS) Holding Account,CEF Balance Sheet Total,15753,Other Debtor Entities and Individuals,REDACTED PERSONAL DATA,3138010,5066755,45316,18431.58,IND OTHER
 Supply Teacher (Matrix DPS) Holding Account,CEF Balance Sheet Total,15753,Other Debtor Entities and Individuals,REDACTED PERSONAL DATA,3138010,5068736,45330,7786.61,IND OTHER
 Supply Teacher (Matrix DPS) Holding Account,CEF Balance Sheet Total,15753,Other Debtor Entities and Individuals,REDACTED PERSONAL DATA,3138010,5067482,45323,8190.41,IND OTHER
 Bromley Safeguarding Children Partnership,CEF Balance Sheet Total,15753,Other Debtor Entities and Individuals,INEQE GROUP LTD,3135212,5066954,45317,1950,TCR SUPPLIER GENERAL
 Bromley Safeguarding Children Partnership,CEF Balance Sheet Total,15753,Other Debtor Entities and Individuals,REDACTED PERSONAL DATA,3019304,5066622,45315,560,IND TRAINING
 Bromley Safeguarding Children Partnership,CEF Balance Sheet Total,15753,Other Debtor Entities and Individuals,REDACTED PERSONAL DATA,3019304,5068222,45328,560,IND TRAINING
 Capital Maintenance in Schools,CEF Capital Total,68154,Capital Main Works,DEPARTMENT FOR EDUCATION (DFE),3149766,5066140,45315,99213.31,PCS GOVT DEPT
 Basic Needs,CEF Capital Total,68154,Capital Main Works,BICKLEY PRIMARY SCHOOL,2155974,5068584,45329,3328,LBB SCHOOL
 Basic Needs,CEF Capital Total,68154,Capital Main Works,NEXUS EDUCATION SCHOOOLS TRUST,3200586,5065459,45313,6434,TRUST
 Basic Needs,CEF Capital Total,68154,Capital Main Works,TRINITY C OF E PRIMARY SCHOOL,3136844,5065479,45313,1664,TCR IND SCHOOL
 Basic Needs,CEF Capital Total,68154,Capital Main Works,REDACTED PERSONAL DATA,3136450,5066583,45315,65278,TCR IND SCHOOL
 Basic Needs,CEF Capital Total,68154,Capital Main Works,PARISH C.E. PRIMARY SCHOOL,1299433,5065464,45313,1425,LBB SCHOOL
 Basic Needs,CEF Capital Total,68154,Capital Main Works,HOLY INNOCENTS CATHOLIC PRIMARY SCHOOL,3144738,5065573,45314,1664,TCR NURSERY
 Basic Needs,CEF Capital Total,68154,Capital Main Works,WARREN ROAD PRIMARY SCHOOL (ACADEMY),3123473,5064651,45302,8098,TCR IND SCHOOL
 Basic Needs,CEF Capital Total,68154,Capital Main Works,RIVERSIDE SCHOOL,3108492,5068712,45329,950,LBB SCHOOL
 Basic Needs,CEF Capital Total,68155,Consultants Costs,BAILY GARNER LLP,3033397,5064671,45303,9012.13,OTHER CREDS
 Basic Needs,CEF Capital Total,68155,Consultants Costs,BAILY GARNER LLP,3033397,5066913,45317,7010.85,OTHER CREDS
 Basic Needs,CEF Capital Total,68155,Consultants Costs,BAILEY PARTNERSHIP,3126576,5067116,45321,1960,TCR CONSULTANT
 Basic Needs,CEF Capital Total,68155,Consultants Costs,BAILEY PARTNERSHIP,3126576,5067118,45321,12631.58,TCR CONSULTANT
 Basic Needs,CEF Capital Total,68155,Consultants Costs,BAILEY PARTNERSHIP,3126576,5067117,45321,5577.02,TCR CONSULTANT
 Basic Needs,CEF Capital Total,68155,Consultants Costs,BAILY GARNER LLP,3033397,5064670,45303,6738.11,OTHER CREDS
 Basic Needs,CEF Capital Total,68159,Survey Fees,BAILY GARNER LLP,3033397,5067282,45322,2995,OTHER CREDS
 Basic Needs,CEF Capital Total,68159,Survey Fees,BAILY GARNER LLP,3033397,5067281,45322,420,OTHER CREDS
 Basic Needs,CEF Capital Total,68159,Survey Fees,ARC GROUP LONDON LIMITED,3147279,5068874,45331,59159.35,SUB-CONTRACTOR
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,ACCESSIBLE SOLUTIONS LTD,3134335,5063128,45293,2950,TCR SUPPLIER GENERAL
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,LIBRA CONSTRUCTION SERVICES LTD,3101497,5064393,45301,12316.91,SUB-CONTRACTOR
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,REDACTED PERSONAL DATA,3136501,5063794,45300,10935.14,SUB-CONTRACTOR
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,ASCENDIT LIFTS LTD * 3004910,3004910,5063607,45300,5300,OTHER CREDS
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,PJS BUILDING SERVICES * 3027067,3027067,5064956,45307,9904.5,OTHER CREDS
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,INDEPENDENCE BROKERAGE SERVICES CIC,3147130,5064577,45302,1568.11,TCR SUPPLIER GENERAL
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,REDACTED PERSONAL DATA,3136501,5063272,45294,4437.4,SUB-CONTRACTOR
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,RAPID RAMP LTD,3120766,5064616,45302,750,TCR SUPPLIER GENERAL
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,ACCESSIBLE SOLUTIONS LTD,3134335,5064771,45306,7084.95,TCR SUPPLIER GENERAL
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,WATERSIDE & ASSOCIATES LTD,3143705,5064836,45306,3831.1,SUB-CONTRACTOR
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,LIBRA CONSTRUCTION SERVICES LTD,3101497,5064394,45301,26696,SUB-CONTRACTOR
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,ACCESSIBLE SOLUTIONS LTD,3134335,5064772,45306,7814.5,TCR SUPPLIER GENERAL
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,REDACTED PERSONAL DATA,3150253,5064826,45306,5000,IND OTHER
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,DG SERVICING LTD,3122390,5064895,45307,1978.4,SUB-CONTRACTOR
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,REDACTED PERSONAL DATA,3136501,5066281,45315,6350,SUB-CONTRACTOR
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,WATERSIDE & ASSOCIATES LTD,3143705,5066737,45315,7547.5,SUB-CONTRACTOR
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,WATERSIDE & ASSOCIATES LTD,3143705,5066738,45315,7747,SUB-CONTRACTOR
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,REDACTED PERSONAL DATA,3203256,5065223,45309,9730,TCR TRANSPORT
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,FREEWAY LIFT SERVICES LTD,3003222,5065563,45314,13470,OTHER CREDS
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,L H BRIDGE LTD,3146043,5067186,45321,1650,TCR SUPPLIER GENERAL
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,L H BRIDGE LTD,3146043,5067059,45320,6424,TCR SUPPLIER GENERAL
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,L H BRIDGE LTD,3146043,5067187,45321,7538,TCR SUPPLIER GENERAL
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,ACCESSIBLE SOLUTIONS LTD,3134335,5067104,45321,5892.1,TCR SUPPLIER GENERAL
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,INDEPENDENCE BROKERAGE SERVICES CIC,3147130,5067339,45322,892.5,TCR SUPPLIER GENERAL
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,REDACTED PERSONAL DATA,3136501,5067366,45322,9786,SUB-CONTRACTOR
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,L H BRIDGE LTD,3146043,5066827,45316,7814.5,TCR SUPPLIER GENERAL
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,REDACTED PERSONAL DATA,3136501,5067196,45321,4995,SUB-CONTRACTOR
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,ACCESSIBLE SOLUTIONS LTD,3134335,5068555,45329,2500,TCR SUPPLIER GENERAL
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,ACCESSIBLE SOLUTIONS LTD,3134335,5068556,45329,9000,TCR SUPPLIER GENERAL
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,REDACTED PERSONAL DATA,3027499,5068733,45329,5331.13,SUB-CONTRACTOR
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,REDACTED PERSONAL DATA,3027499,5068018,45324,3799.55,SUB-CONTRACTOR
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,HIGHER ELEVATION LTD,3113225,5068630,45329,2520,TCR SUPPLIER GENERAL
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,REDACTED PERSONAL DATA,3027499,5067262,45321,8490.44,SUB-CONTRACTOR
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,REDACTED PERSONAL DATA,3136501,5067197,45321,7266.78,SUB-CONTRACTOR
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,FREEWAY LIFT SERVICES LTD,3003222,5068625,45329,2310,OTHER CREDS
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,REDACTED PERSONAL DATA,3136501,5068931,45331,1870.5,SUB-CONTRACTOR
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,L H BRIDGE LTD,3146043,5067060,45320,7084,TCR SUPPLIER GENERAL
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,SOUTH EAST BUILDING CONTRACTORS LTD,3204184,5069171,45335,13045,CONTRACTOR
