LONDON BOROUGH OF ENFIELD,Service Area Categorisation ,Expenses Type,Payment Date,Transaction Number,Net Amount,Supplier Name
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45083,7003228891,2976.48,SSA STAR CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Security/Safety Eqpm,45083,4100779803,404.5,GREATER LONDON LOCKSMITHS LTD
LONDON BOROUGH OF ENFIELD,CEX,Marketing&Advertisng,45083,4100782044,956.57,GLOBAL OUTDOOR MEDIA LTD
LONDON BOROUGH OF ENFIELD,PLACE,Capital,45083,4100781678,4300,CARBON BUILDING CONSULTANCY LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Translate/Lang Srvcs,45083,4100779562,1830.78,GLOBAL VOICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45083,7003228892,6300,"ELSYNG HOUSE CARE HOME, OAKLAND"
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45083,4100782008,455,HORNBECK LTD T/A LANDMARK
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45083,4100779140,427.5,THE PLACE OF DREAMS GLOBAL CIC
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45083,7003228765,2198.4,JOHNSTONS HOME CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45083,7003228767,952.64,JOHNSTONS HOME CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45083,7003228769,1538.88,JOHNSTONS HOME CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45083,7003228772,2894.56,JOHNSTONS HOME CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45083,7003228775,1154.16,JOHNSTONS HOME CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45083,7003228778,1007.6,JOHNSTONS HOME CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45083,4100779685,1000,SIDLOFF ASSOCIATES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45083,3300307280,3129.96,A CLASS NURSERY LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45083,4100782320,789,SPORT 4 KIDS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45083,7003228893,3758.4,HARLEE&HAYLEE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45083,7003228894,3241.72,HARLEE&HAYLEE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45083,7003228895,3265.92,HARLEE&HAYLEE LTD
LONDON BOROUGH OF ENFIELD,PLACE,Transport/Mail Srvcs,45083,4100782057,4995,RENAULT TRUCKS UK
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45083,7003228781,1538.88,JURICHEZ LTD (TRADING NAME-JC CARE)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45083,7003228784,1282.4,JURICHEZ LTD (TRADING NAME-JC CARE)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45083,7003228787,512.96,JURICHEZ LTD (TRADING NAME-JC CARE)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45083,7003228790,792.34,JURICHEZ LTD (TRADING NAME-JC CARE)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45083,7003228793,769.44,JURICHEZ LTD (TRADING NAME-JC CARE)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45083,7003228796,2748,JURICHEZ LTD (TRADING NAME-JC CARE)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45083,7003228799,824.4,JURICHEZ LTD (TRADING NAME-JC CARE)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45083,7003228802,307.36,JURICHEZ LTD (TRADING NAME-JC CARE)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45083,7003228808,315.84,JURICHEZ LTD (TRADING NAME-JC CARE)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45083,7003228811,615.4,JURICHEZ LTD (TRADING NAME-JC CARE)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45083,7003228814,3040,EATING DISORDERS HOME CARE GRP LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45083,7003228817,1392.32,HARLEE&HAYLEE CARE LTD
LONDON BOROUGH OF ENFIELD,CEX,Legal services,45083,4100782072,450,DEKA CHAMBERS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45083,4100781604,1650,FRESH START INDPENDENCE PROJECT
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45083,7003228820,476.32,INSPIRE SUPPORT WORKERS LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45083,7003228823,1374,INSPIRE SUPPORT WORKERS LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45083,7003228826,476.32,INSPIRE SUPPORT WORKERS LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Rents Payable,45083,3300306960,867.95,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45083,4100782312,590.93,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45083,4100782309,1385.74,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45083,4100782319,5286.9,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45083,3300307290,3346.46,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45083,3300307042,264.15,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45083,7003228908,535.5,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45083,7003228909,1668,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45083,3300307096,299.91,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45083,3300307091,264.15,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45083,3300307092,349.58,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45083,3300307282,2200,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45083,3300307117,670,REDACTED
LONDON BOROUGH OF ENFIELD,HRA,Parks/Sports/Recreation,45083,3300305122,275,LEAPING LILY CASTLES
LONDON BOROUGH OF ENFIELD,HRA,Parks/Sports/Recreation,45083,3300305127,275,LEAPING LILY CASTLES
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45083,3300307257,333.33,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45083,7003228913,389.26,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45083,4100781961,907.52,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45083,3300307025,519,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45083,3300307112,336.1,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45083,7003228914,252,REDACTED
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45083,5200007990,1296,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45083,5200007991,3014.4,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45083,5200007992,1486.2,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45083,5200007993,468.78,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45083,5200007994,328.5,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45083,5200007995,451.8,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45083,5200007996,286.56,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45083,5200007997,396.08,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45083,5200007999,2411.25,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45083,5200008000,308.04,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45083,5200008001,208.96,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45083,5200008002,502.32,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45083,5200008006,291.66,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45083,5200008008,432,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45083,5200008013,3818.24,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45083,5200008014,1882.52,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45083,5200008015,1328.21,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45083,5200008016,602.25,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45083,5200008017,1016.55,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45083,5200008018,644.76,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45083,5200008019,1188.24,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45083,5200008020,1212.1,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45083,5200008021,1383.72,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45083,5200008022,872.78,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45083,5200008023,817.29,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45083,5200008024,279.09,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45083,5200008026,208.96,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45083,5200008027,1423.24,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45083,5200008028,2268,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45083,5200008036,337.4,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45083,5200008038,378.3,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45083,5200008039,855.6,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45083,5200008041,648,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45083,5200008042,1015.69,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45083,5200008043,211.89,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Facilities Managemnt,45083,4100782022,19959.39,WATES PROPERTY SERVICE LTD
LONDON BOROUGH OF ENFIELD,PLACE,Facilities Managemnt,45083,4100782028,11713.26,WATES PROPERTY SERVICE LTD
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45083,4100781985,6875,RAAM CONSTRUCTION LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Cultural & Leisure services,45083,3300307266,360,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Cultural & Leisure services,45083,3300307267,3000,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Cultural & Leisure services,45083,3300307269,759,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Cultural & Leisure services,45083,3300307270,934.76,Carbon Theatre
LONDON BOROUGH OF ENFIELD,PLACE,Cultural & Leisure services,45083,3300307271,810.13,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Cultural & Leisure services,45083,3300307274,350,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Cultural & Leisure services,45083,3300307276,637,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Refund - Fees & Charges,45083,3300307241,320,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Telecommunications,45084,4100782407,5094.69,MAINTEL EUROPE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45084,7003229517,868,ASHDALE SERVICES LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Transport Servcs,45084,4100781820,20899.2,ENFIELD CARS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Transport/Mail Srvcs,45084,4100781821,264.55,ENFIELD CARS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Transport Servcs,45084,4100781822,21262.64,ENFIELD CARS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Housing Repairs,45084,7003229283,3976.43,S.W.BRUCE & CO.LTD
LONDON BOROUGH OF ENFIELD,PLACE,Housing Repairs,45084,7003229284,1247,S.W.BRUCE & CO.LTD
LONDON BOROUGH OF ENFIELD,HRD,Housing Repairs,45084,7003229285,248.46,S.W.BRUCE & CO.LTD
LONDON BOROUGH OF ENFIELD,HRD,Housing Repairs,45084,7003229287,213.52,S.W.BRUCE & CO.LTD
LONDON BOROUGH OF ENFIELD,HRD,Housing Repairs,45084,7003229288,433.21,S.W.BRUCE & CO.LTD
LONDON BOROUGH OF ENFIELD,HRD,Housing Repairs,45084,7003229290,223,S.W.BRUCE & CO.LTD
LONDON BOROUGH OF ENFIELD,HRD,Housing Repairs,45084,7003229291,260.15,S.W.BRUCE & CO.LTD
LONDON BOROUGH OF ENFIELD,HRD,Housing Repairs,45084,7003229293,346.77,S.W.BRUCE & CO.LTD
LONDON BOROUGH OF ENFIELD,HRD,Housing Repairs,45084,7003229294,244.56,S.W.BRUCE & CO.LTD
LONDON BOROUGH OF ENFIELD,HRD,Housing Repairs,45084,7003229296,236.21,S.W.BRUCE & CO.LTD
LONDON BOROUGH OF ENFIELD,HRD,Housing Repairs,45084,7003229297,210.84,S.W.BRUCE & CO.LTD
LONDON BOROUGH OF ENFIELD,HRD,Housing Repairs,45084,7003229300,281.15,S.W.BRUCE & CO.LTD
LONDON BOROUGH OF ENFIELD,HRD,Housing Repairs,45084,7003229301,962.65,S.W.BRUCE & CO.LTD
LONDON BOROUGH OF ENFIELD,HRD,Housing Repairs,45084,7003229302,524.6,S.W.BRUCE & CO.LTD
LONDON BOROUGH OF ENFIELD,PLACE,Housing Repairs,45084,7003229306,361.37,S.W.BRUCE & CO.LTD
LONDON BOROUGH OF ENFIELD,PLACE,Housing Repairs,45084,7003229309,208.82,S.W.BRUCE & CO.LTD
LONDON BOROUGH OF ENFIELD,HRD,Housing Repairs,45084,7003229310,455.64,S.W.BRUCE & CO.LTD
LONDON BOROUGH OF ENFIELD,HRD,Housing Repairs,45084,7003229311,543.68,S.W.BRUCE & CO.LTD
LONDON BOROUGH OF ENFIELD,PLACE,Housing Repairs,45084,7003229314,656.43,S.W.BRUCE & CO.LTD
LONDON BOROUGH OF ENFIELD,HRD,Housing Repairs,45084,7003229317,276.3,S.W.BRUCE & CO.LTD
LONDON BOROUGH OF ENFIELD,HRD,Housing Repairs,45084,7003229327,499.06,S.W.BRUCE & CO.LTD
LONDON BOROUGH OF ENFIELD,HRD,Housing Repairs,45084,7003229330,222.91,S.W.BRUCE & CO.LTD
LONDON BOROUGH OF ENFIELD,PLACE,Housing Repairs,45084,7003229332,324.44,S.W.BRUCE & CO.LTD
LONDON BOROUGH OF ENFIELD,HRA,Utilities,45084,3300307296,7855.56,THAMES WATER UTILITIES LTD
LONDON BOROUGH OF ENFIELD,PLACE,Transport Servcs,45084,4100782446,2967.12,Greater London Hire Ltd
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45084,7003229605,979.2,BURFORD PRE-SCHOOL
LONDON BOROUGH OF ENFIELD,PLACE,IT Equip/Services,45084,4100782374,575,ALL SAFE & SOUND
LONDON BOROUGH OF ENFIELD,PLACE,Food beverages,45084,4100779696,489.13,BIDVEST FOOD SERVICE
LONDON BOROUGH OF ENFIELD,PEOPLE,Property/Land Srvcs,45084,4100782381,1666.67,CHRISTIAN ACTION (ENFIELD) HOUSING
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45084,4100782465,767.39,ATLANTIC LODGE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45084,4100782468,1550,ATLANTIC LODGE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45084,4100782469,1036.76,ATLANTIC LODGE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45084,4100782473,1108.48,ATLANTIC LODGE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45084,4100782477,1550,ATLANTIC LODGE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45084,4100782478,1108.48,ATLANTIC LODGE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45084,4100782479,1550,ATLANTIC LODGE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45084,4100782480,1035.51,ATLANTIC LODGE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45084,4100782481,1771.34,ATLANTIC LODGE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45084,7003229519,812,GEORGE LONDON HOUSING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45084,7003229333,2021.76,MEDSTAR DOMICILIARY CARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45084,7003229335,2099.52,MEDSTAR DOMICILIARY CARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45084,7003229521,2386.8,MEDSTAR DOMICILIARY CARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45084,7003229523,2527.2,MEDSTAR DOMICILIARY CARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45084,7003229343,339.99,GRACE
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45084,4100781897,8401,THE NATIONAL FOSTERING AGENCY LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45084,4100781903,4557,THE NATIONAL FOSTERING AGENCY LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45084,4100781907,6009.66,THE NATIONAL FOSTERING AGENCY LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45084,4100782470,23126.4,MCRAE RESIDENTIAL CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Food beverages,45084,4100780609,2634.91,THOMAS RIDLEY & SON LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45084,7003229610,1958.4,LITTLE WELLINGTONS PRE-SCHOOL
LONDON BOROUGH OF ENFIELD,HRA,Telecommunications,45084,4100779220,307.09,DELTA COMMUNICATIONS
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45084,4100782356,2250,JORDAN XAVIER LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45084,4100782357,1757.63,JORDAN XAVIER LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45084,4100782386,2678.57,JORDAN XAVIER LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45084,4100782387,1552.32,JORDAN XAVIER LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45084,4100782408,1829.83,JORDAN XAVIER LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45084,4100782412,2678.57,JORDAN XAVIER LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45084,4100782413,1825.82,JORDAN XAVIER LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45084,4100782419,2400,JORDAN XAVIER LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,BusinessConsult Serv,45084,4100778669,525,SHARED LIVES PLUS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45084,4100765935,3324.11,DAWSONGROUP SWEEPERS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45084,4100765936,2585.42,DAWSONGROUP SWEEPERS
LONDON BOROUGH OF ENFIELD,PLACE,Security/Safety Eqpm,45084,4100781588,425,RUSHTON WORKWEAR LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45084,7003204308,22129.92,NURSERY ON THE GREEN LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45084,7003229611,2937.6,MERRY DAYS LTD
LONDON BOROUGH OF ENFIELD,HRD,Catering services,45084,7003229709,546.35,MILLERS CATERING EQUIPMENT
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45084,4100781833,3299,TAYLOR DOLMAN LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45084,7003229607,2415.36,INSPIRATIONS MONTESSORI NURSERY SCH
LONDON BOROUGH OF ENFIELD,PLACE,Capital,45084,4100782445,1662.5,HOME CONNECTIONS LETTINGS LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Transport/Mail Srvcs,45084,4100782056,954.29,LONDON HIRE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,BusinessConsult Serv,45084,4100781398,480,CACI LIMITED
LONDON BOROUGH OF ENFIELD,CEX,Marketing&Advertisng,45084,4100782442,549.63,PENNA PLC
LONDON BOROUGH OF ENFIELD,CEX,Marketing&Advertisng,45084,4100782450,1414.7,PENNA PLC
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45084,7003229347,1089.48,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45084,7003229349,453.1,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45084,7003229351,413.58,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45084,7003229353,307.24,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45084,7003229355,275.72,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45084,7003229357,1506.26,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45084,7003229359,736.2,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45084,7003229361,611.52,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45084,7003229363,689.3,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45084,7003229365,434.84,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45084,7003229367,275.72,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45084,7003229369,381.76,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45084,7003229371,477.2,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45084,7003229373,613.12,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45084,7003229375,1792.16,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45084,7003229377,1105.7,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45084,7003229379,402.88,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45084,7003229381,1087.1,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45084,7003229383,1379.84,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45084,7003229385,1378.6,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45084,7003229387,768.1,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45084,7003229389,1019.28,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45084,7003229391,1148.04,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45084,7003229393,917.28,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45084,7003229395,286.32,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45084,4100781418,4985,NOTTINGHAM REHAB LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45084,4100781578,811.96,NOTTINGHAM REHAB LTD
LONDON BOROUGH OF ENFIELD,HRA,Utilities,45084,3300307300,508.84,SOUTHERN ELECTRIC
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45084,4100782367,14298,ATKINS LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45084,4100782484,2461,TURNFORD PIPELINES LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45084,4100781613,8504.1,TRAVIS PERKINS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45084,4100781614,14795.74,TRAVIS PERKINS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Environ/Waste Srvcs,45084,4100779585,4150,IMPERIAL POLYTHENE PRODUCTS LIMITED
LONDON BOROUGH OF ENFIELD,RESOURCES,Property/Land Srvcs,45084,4100780899,30000,AVISON YOUNG (UK) LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45084,7003229614,3916.8,TODDLERS AT THE BRIDGE
LONDON BOROUGH OF ENFIELD,PLACE,Transport/Mail Srvcs,45084,4100782333,5163.04,ROYAL MAIL GROUP LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45084,4100782443,342.9,RYAN FOSTERING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Security/Safety Eqpm,45084,4100781458,44879.97,OCS GROUP UK LTD
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45084,4100782334,4989.16,BAILY GARNER LLP
LONDON BOROUGH OF ENFIELD,PEOPLE,Training Services,45084,4100775848,575,LEARNING CREATORS T/A PRINCIPAL
LONDON BOROUGH OF ENFIELD,PEOPLE,Training Services,45084,4100775850,575,LEARNING CREATORS T/A PRINCIPAL
LONDON BOROUGH OF ENFIELD,PEOPLE,Training Services,45084,4100775851,575,LEARNING CREATORS T/A PRINCIPAL
LONDON BOROUGH OF ENFIELD,PEOPLE,Training Services,45084,4100775852,575,LEARNING CREATORS T/A PRINCIPAL
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45084,7003229604,596.7,ANGEL PLACE NURSERY LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45084,4100782384,2100,RIGHT CHOICE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45084,4100782385,1800,RIGHT CHOICE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45084,4100782409,2100,RIGHT CHOICE SERVICES LTD
