LONDON BOROUGH OF ENFIELD,Service Area Categorisation ,Expenses Type,Payment Date,Transaction Number,Net Amount,Supplier Name
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400805,1080.88,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400820,1135.84,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400785,1154.16,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400815,1154.16,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400825,1154.16,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400801,1374,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400824,1442.7,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400779,1483.92,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400830,1538.88,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400793,1795.36,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400799,1795.36,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400818,1795.36,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400769,1850.32,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400829,1923.6,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400822,2198.4,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400761,2308.32,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400771,2564.8,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400811,2638.08,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400806,3151.04,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400775,3590.72,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400833,4927.84,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PLACE,Print/ Photo /AudioV,45181,4100792465,518,JUST DISPLAYS LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,4100795574,1465.78,NEO PROPERTIES (UK) LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,4100795555,2539.35,NEO PROPERTIES (UK) LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45181,4100793509,1074,NOTTINGHAM REHAB LTD
LONDON BOROUGH OF ENFIELD,HRD,Capital,45181,4100795536,12300,ECHELON CONSULTANCY LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45181,3300314704,5219.3,OASIS ACADEMY HADLEY
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45181,4100795670,240,LONDON TEACHING SUPPLY
LONDON BOROUGH OF ENFIELD,PEOPLE,Politic/Civil Srvcs,45181,4100795193,445,ENFIELD CARERS CENTRE
LONDON BOROUGH OF ENFIELD,RESOURCES,Build/Constrct Srvcs,45181,4100792469,1500,ENGLISH SPORTS COUNCIL
LONDON BOROUGH OF ENFIELD,PEOPLE,Engineering services,45181,4100795583,22075,HTA ARCHITECTS
LONDON BOROUGH OF ENFIELD,HRA,Build/Construction,45181,7003400898,3708.14,COMPLETE BUILDING SERVICES (HERTS)
LONDON BOROUGH OF ENFIELD,HRA,Build/Construction,45181,7003400897,4228.62,COMPLETE BUILDING SERVICES (HERTS)
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45181,7003401615,209.15,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45181,7003401269,210.27,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45181,7003401775,211.35,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45181,7003401480,211.36,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45181,7003401177,213.51,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45181,7003401202,214.62,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45181,7003401242,215.79,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45181,7003401258,215.78,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45181,7003401604,215.8,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45181,7003400938,218.29,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45181,7003400942,218.29,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45181,7003401049,218.29,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45181,7003401053,218.29,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45181,7003401062,219.26,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45181,7003401174,222.95,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45181,7003401273,224.09,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45181,7003401465,224.64,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45181,7003401139,226.79,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45181,7003401074,228.48,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45181,7003401243,232.39,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45181,7003401102,233.49,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45181,7003400975,233.79,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45181,7003401664,235.71,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45181,7003401708,237.93,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45181,7003401772,237.93,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45181,7003401259,246.23,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45181,7003400944,248.74,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45181,7003401314,248.99,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45181,7003401324,248.99,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45181,7003401358,248.99,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45181,7003400932,482.34,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45181,3300314707,16657.98,PINEWOOD SCHOOL
LONDON BOROUGH OF ENFIELD,HRD,Land / Buildings Cap,45181,4100793624,1000,TROWERS & HAMLINS LLP
LONDON BOROUGH OF ENFIELD,PLACE,Legal services,45181,4100793626,1347.5,TROWERS & HAMLINS LLP
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400751,500,SPRINGCARE SUPPORT SERVICES
LONDON BOROUGH OF ENFIELD,HRD,Capital,45181,4100787521,2790,PICKFORDS MOVE MANAGEMENT LTD
LONDON BOROUGH OF ENFIELD,HRD,Capital,45181,4100789036,8289,PICKFORDS MOVE MANAGEMENT LTD
LONDON BOROUGH OF ENFIELD,HRD,Capital,45181,4100789035,13262,PICKFORDS MOVE MANAGEMENT LTD
LONDON BOROUGH OF ENFIELD,CEX,Print/ Photo /AudioV,45181,4100792522,582,FULL SPECTRUM PRINT MEDIA LTD
LONDON BOROUGH OF ENFIELD,HRA,Parks/Sport/Recreatn,45181,4100795557,1261.32,GLENDALE COUNTRYSIDE LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45181,4100795108,12352.92,GLENDALE COUNTRYSIDE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45181,3300314706,8401.56,ELLERN MEDE SCHOOL
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45181,4100795533,15528.46,DGT SERVICES LTD
LONDON BOROUGH OF ENFIELD,PLACE,Tools & Machinery,45181,4100792702,870.98,LANDSCAPE SUPPLY COMPANY
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45181,3300314705,22535.92,OAKLEIGH SCHOOL
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45181,4100793619,697,SOUTHWEST SEATING & REHAB LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400846,901.9,MIDSHIRES CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400845,1078.85,MIDSHIRES CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400834,1250.31,MIDSHIRES CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400844,1961.42,MIDSHIRES CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400838,1999.32,MIDSHIRES CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400839,1999.32,MIDSHIRES CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400842,1999.32,MIDSHIRES CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400843,1999.32,MIDSHIRES CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400840,2003.67,MIDSHIRES CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400835,2028.9,MIDSHIRES CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400841,2028.9,MIDSHIRES CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400836,2058.48,MIDSHIRES CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400837,2058.48,MIDSHIRES CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400856,2143.36,MIDSHIRES CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400859,2143.36,MIDSHIRES CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400855,2155.56,MIDSHIRES CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400858,2155.56,MIDSHIRES CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400847,2230.96,MIDSHIRES CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400848,2230.96,MIDSHIRES CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400853,2251.16,MIDSHIRES CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400851,2358.96,MIDSHIRES CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400849,2418.2,MIDSHIRES CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400850,3607.6,MIDSHIRES CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400852,3896.64,MIDSHIRES CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400854,3896.64,MIDSHIRES CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400857,3896.64,MIDSHIRES CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400860,3896.64,MIDSHIRES CARE LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45181,4100795594,710,VEHICLE TECHNOLOGY SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45181,4100794041,580.3,HARLOW TRUCK CENTRE LTD
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45181,4100794036,1086.87,HARLOW TRUCK CENTRE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400861,512.96,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400862,787.76,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,4100795576,495,CACHET CLEANING & ENVIRONMENTAL SVS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,4100795629,650,CACHET CLEANING & ENVIRONMENTAL SVS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,4100795631,1100,CACHET CLEANING & ENVIRONMENTAL SVS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,3300314711,2200,WALTHAM FOREST COMMUNITY TRANSPORT
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45181,7003400931,329.18,RYDWELL SERVICES LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45181,4100789062,5234.2,EMERGENT CROWN CONTRACT OFFICE
LONDON BOROUGH OF ENFIELD,PLACE,Print/ Photo /AudioV,45181,4100792468,819,BRAVO PRINT LTD T/A ALPHAPRINT
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45181,4100795584,1886.5,ALPHA BIOLABORATORIES LEGAL LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,3300314710,2500.68,LOYAL CARE CONSORTIUM LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,3300314709,3425.84,LOYAL CARE CONSORTIUM LIMITED
LONDON BOROUGH OF ENFIELD,HRA,BusinessConsult Serv,45181,4100795582,1209.43,SILVER DCC LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45181,4100795577,2020,DOODLE DESIGNS
LONDON BOROUGH OF ENFIELD,RESOURCES,Organz/Subs/Licences,45181,4100795258,1000,CIFAS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45181,4100792677,444,G&S TYRE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45181,4100792676,447.11,G&S TYRE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45181,4100792507,1819,G&S TYRE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400888,1663.2,COGIE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400729,1848,COGIE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400727,1965.32,COGIE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400725,2100,COGIE LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Cleaning Supps Srvcs,45181,4100795634,250,GLOW CLEAN ENVIRONMENTAL SRVCS LTD
LONDON BOROUGH OF ENFIELD,HRA,Cleaning Supps Srvcs,45181,4100795632,3016,GLOW CLEAN ENVIRONMENTAL SRVCS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Security/Safety Eqpm,45181,4100793331,650,GREATER LONDON LOCKSMITHS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45181,3300314708,41262,MUNTHAM HOUSE SCHOOL
LONDON BOROUGH OF ENFIELD,PLACE,Fuel and Oil,45181,4100794220,27777.39,NEW ERA FUELS LTD
LONDON BOROUGH OF ENFIELD,HRD,Other Disb Capital,45181,4100795693,1000,AVEO GROUP LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,4100795648,277.12,ELLIOT LEIGH TLC LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,4100785880,1500,ELLIOT LEIGH TLC LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,4100790555,1550,ELLIOT LEIGH TLC LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,4100790554,2037.01,ELLIOT LEIGH TLC LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,4100790556,2320.35,ELLIOT LEIGH TLC LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45181,4100795672,1000,PATHFINDER CARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45181,4100795680,1550,PATHFINDER CARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45181,4100795681,1550,PATHFINDER CARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45181,4100795679,3426.63,PATHFINDER CARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,4100794491,333.32,FLEX360 LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,4100794493,499.98,FLEX360 LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,BusinessConsult Serv,45181,4100790605,3678,BMT UK LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,BusinessConsult Serv,45181,4100795559,4948,BMT UK LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400864,646.7,DIVINE CARE CONNECTIONS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400863,1685.44,DIVINE CARE CONNECTIONS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400871,512.96,CATCY CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400870,696.16,CATCY CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400868,714.44,CATCY CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400873,769.44,CATCY CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400869,842.72,CATCY CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400874,1025.92,CATCY CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400867,1245.76,CATCY CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400872,1428.72,CATCY CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400865,1685.04,CATCY CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400866,1758.72,CATCY CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400889,5808,CATCY CARE LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Facilities Managemnt,45181,4100792802,5489.92,RAPID ELECTRICAL DISTRIBUTORS LTD
LONDON BOROUGH OF ENFIELD,HRD,Capital,45181,4100795626,1350,PERFORMING PETS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400753,457.76,CAPAAN DAY SERVICE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400757,2174.2,CAPAAN DAY SERVICE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400755,3799.4,CAPAAN DAY SERVICE
LONDON BOROUGH OF ENFIELD,PLACE,BusinessConsult Serv,45181,4100792679,385,POST OFFICE LTD - AR
LONDON BOROUGH OF ENFIELD,PLACE,Transport/Mail Srvcs,45181,4100795116,5287.55,RENAULT TRUCKS UK
LONDON BOROUGH OF ENFIELD,PLACE,Transport/Mail Srvcs,45181,4100793567,5487.55,RENAULT TRUCKS UK
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400879,1557.2,GENUINE CARERS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400875,1630.48,GENUINE CARERS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400876,2051.84,GENUINE CARERS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400877,2363.28,GENUINE CARERS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400880,407.04,ELEGANT EXCELLENCY HEALTH & SOCIAL
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400881,1071.72,ELEGANT EXCELLENCY HEALTH & SOCIAL
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45181,4100795644,579.62,THE GARDEN NURSERY
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45181,4100795646,579.62,THE GARDEN NURSERY
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45181,4100795647,579.62,THE GARDEN NURSERY
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45181,4100795624,2688,PARKS COMMUNITY PROGRAMME C.I.C
LONDON BOROUGH OF ENFIELD,PEOPLE,Training Services,45181,4100792534,2400,OYSTER WORKFORCE SOLUTIONS
LONDON BOROUGH OF ENFIELD,CEX,Arts/Music/Entertnmt,45181,4100792466,11155.5,SOUND INDUCTION SYSTEMS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Security/Safety Eqpm,45181,4100795553,296,GUARDING PROFESSIONALS LTD
LONDON BOROUGH OF ENFIELD,HRA,Engineering services,45181,4100795543,3000,MCCE
LONDON BOROUGH OF ENFIELD,HRA,Engineering services,45181,4100795544,5000,MCCE
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45181,4100795692,1231.87,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45181,3300314423,299.91,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,3300314419,349.58,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45181,3300314451,670,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,7003400893,918.88,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,3300314359,519,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45181,3300314403,466.91,REDACTED
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45181,7003400899,12577,EFFECTABLE LTD
LONDON BOROUGH OF ENFIELD,PLACE,Build/Constrct Srvcs,45181,7003400904,5930.71,LURA CONSTRUCTIONS LTD-CIS
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45181,7003400905,1445.47,PCJ OPERATIONAL SUPPORT SERVICES
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45181,7003400912,5465.14,PRESTIGE DOMESTIC PROPERTY
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45181,7003400906,6503.32,PRESTIGE DOMESTIC PROPERTY
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45181,7003400911,6671.67,PRESTIGE DOMESTIC PROPERTY
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45181,7003400907,14346.54,PRESTIGE DOMESTIC PROPERTY
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45181,4100795078,2047,SWALE HEATING LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45181,4100795081,2300,SWALE HEATING LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45181,4100795082,2387,SWALE HEATING LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45181,4100795080,2392,SWALE HEATING LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45181,4100795083,2675,SWALE HEATING LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45181,4100795084,2675,SWALE HEATING LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45181,4100795077,3230,SWALE HEATING LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45181,4100795079,4512,SWALE HEATING LTD
LONDON BOROUGH OF ENFIELD,PLACE,Build/Constrct Srvcs,45181,4100795397,795,EDGE BUILDING PROJECTS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45182,7003402109,11915.96,HAZELWOOD LODGE
LONDON BOROUGH OF ENFIELD,PEOPLE,Transport Servcs,45182,4100796018,526.5,ENFIELD CARS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Cleaning Supps Srvcs,45182,4100795961,338.68,PHS GROUP PLC
LONDON BOROUGH OF ENFIELD,PLACE,Cleaning Supps Srvcs,45182,4100793307,471.3,THE BELL BRUSH COMPANY
LONDON BOROUGH OF ENFIELD,PLACE,Environ/Waste Srvcs,45182,4100792786,9534.8,GLASDON U.K. LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Environ/Waste Srvcs,45182,4100792792,9534.8,GLASDON U.K. LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45182,4100795939,3100,ATLANTIC LODGE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45182,7003402111,157381.6,STAMFORD CARE HOME
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45182,7003402112,4587.72,ST. CECILIA'S CHESHIRE HOME
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45182,7003402008,335.68,CROSSROADS CARE ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45182,7003402002,678.96,CROSSROADS CARE ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45182,7003402010,1032,CROSSROADS CARE ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45182,7003402000,1400.41,CROSSROADS CARE ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45182,7003402012,4120.88,CROSSROADS CARE ENFIELD
