LONDON BOROUGH OF ENFIELD,Service Area Categorisation ,Expenses Type,Payment Date,Transaction Number,Net Amount,Supplier Name
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45048,3300304693,2034.45,JOLLY KIDS DAY NURSERY LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45048,3300304694,2000,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45048,3300304695,879.29,MOUNT HOUSE SCHOOL
LONDON BOROUGH OF ENFIELD,PLACE,Professional services,45048,3300304697,462,PORTALPLANQUEST LTD
LONDON BOROUGH OF ENFIELD,PLACE,Professional services,45048,3300304701,462,PORTALPLANQUEST LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45048,3300304705,5889.34,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45048,3300304706,8460,PALMERS GREEN HIGH SCHOOL
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45048,3300304707,14797.8,LONDON BOROUGH OF HARINGEY
LONDON BOROUGH OF ENFIELD,PLACE,Rents Payable,45048,3300304708,1089.86,LONDON PROPERTY DEVELOPERS
LONDON BOROUGH OF ENFIELD,PLACE,Rents Payable,45048,3300304709,1089.86,LONDON PROPERTY DEVELOPERS
LONDON BOROUGH OF ENFIELD,PLACE,Rents Payable,45048,3300304710,1350,LONDON PROPERTY DEVELOPERS
LONDON BOROUGH OF ENFIELD,PLACE,Rents Payable,45048,3300304711,1350,LONDON PROPERTY DEVELOPERS
LONDON BOROUGH OF ENFIELD,PLACE,Rents Payable,45048,3300304717,5000,COTTAGE FIELDS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Cultural Services,45048,3300304722,561,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Cultural Services,45048,3300304725,637,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Cultural Services,45048,3300304727,3378,i Dance UK Performing Arts
LONDON BOROUGH OF ENFIELD,PLACE,Accommodation services,45048,3300304732,25000,TRAVELODGE HOTELS LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Accommodation services,45048,3300304733,200000,TRAVELODGE HOTELS LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Accommodation services,45048,3300304734,200000,TRAVELODGE HOTELS LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Accommodation services,45048,3300304735,200000,TRAVELODGE HOTELS LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Cultural Services,45048,3300304744,884,REDACTED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45048,3300304750,8906.8,COMPLETE BUILDING SERVICES (HERTS)
LONDON BOROUGH OF ENFIELD,PLACE,Refund - Fees & Charges,45048,3300304751,859.76,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45048,4100774230,3638.97,RUDOLPH WALKER FOUNDATION
LONDON BOROUGH OF ENFIELD,RESOURCES,Training Services,45048,4100774866,39987,PSI 2000 LTD
LONDON BOROUGH OF ENFIELD,PLACE,Cleaning Supps Srvcs,45048,4100774867,4302,WNV-SYSTEMS
LONDON BOROUGH OF ENFIELD,RESOURCES,IT Equip/Services,45048,4100774916,7537.56,INSIGHT MEDIA INTERNET LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,IT Equip/Services,45048,4100774917,3125,KAINOS SOFTWARE LTD
LONDON BOROUGH OF ENFIELD,CEX,Marketing&Advertisng,45048,4100775048,12950,JGP RESOURCING LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45048,4100775052,2256,REHABILITATION MANUFAC SERVS LTD
LONDON BOROUGH OF ENFIELD,CEX,IT Equip/Services,45048,4100775058,18477.36,GALTEC SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Clothes/Persnal/Lugg,45048,4100775070,984.8,SMI INT GROUP LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Security/Safety Eqpm,45048,4100775072,170029.34,OPENVIEW SECURITY SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Paper Products,45048,4100775075,390.19,PREMIERBESWICK- PREMIER PAPER GRP LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45048,4100775091,1366,AVANCE LTD T/A AVANCE CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45048,4100775100,3064,AVANCE LTD T/A AVANCE CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45048,4100775101,3392.29,AVANCE LTD T/A AVANCE CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Politic/Civil Srvcs,45048,4100775120,28396.86,LONDON BOROUGH OF HARINGEY
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45048,4100775131,560,ALPHA BIOLABORATORIES LEGAL LTD
LONDON BOROUGH OF ENFIELD,HRA,Clothes/Persnal/Lugg,45048,4100775132,546.15,SMI INT GROUP LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45048,4100775135,345.98,EXPERT IN MIND
LONDON BOROUGH OF ENFIELD,PLACE,Clothes/Persnal/Lugg,45048,4100775408,3300.76,SMI INT GROUP LTD
LONDON BOROUGH OF ENFIELD,PLACE,Food Catering/Supply,45048,4100775424,445.73,THOMAS RIDLEY & SON LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45048,4100775430,6500.8,MEDICUS HEALTH PARTNERS
LONDON BOROUGH OF ENFIELD,PEOPLE,Legal Services,45048,4100775467,725,33 BEDFORD ROW CHAMBERS
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45048,4100775470,244.5,RECARE LTD
LONDON BOROUGH OF ENFIELD,PLACE,BusinessConsult Serv,45048,4100775562,500,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45048,4100775720,2348.4,GILLAN HOUSE SURGERY
LONDON BOROUGH OF ENFIELD,PLACE,Capital,45048,4100775792,4396.75,METIS CONSULTANTS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45048,4100775801,499.98,FLEX360 LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Legal Services,45048,4100776182,555,FIVE PAPER CHAMBERS
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45048,4100776225,406,MEDIGOLD HEALTH CONSULTANCY LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Transport/Mail Srvcs,45048,4100776432,253.11,ROYAL MAIL GROUP LTD
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45048,4100776538,293.34,C.P DAVIDSON & SONS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45048,4100776561,3595.8,CAPSTONE FOSTER CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45048,4100776562,3818.7,CAPSTONE FOSTER CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45048,4100776614,1638,MEDICAL EXPERT WITNESS ALLIANCE LLP
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45048,4100776628,4028.7,FLOURISH FOSTERING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45048,4100776629,3827.1,FLOURISH FOSTERING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Security/Safety Eqpm,45048,4100776864,675,GREATER LONDON LOCKSMITHS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45048,4100776899,350,GILLAN HOUSE SURGERY
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45048,4100776940,3595.8,CAPSTONE FOSTER CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45048,4100776972,1750,FIRST RUNG LTD
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45048,4100776988,250,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45048,4100776989,1550,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45048,4100776998,898.51,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,CEX,Legal Services,45048,4100777032,657.5,THE 36 GROUP
LONDON BOROUGH OF ENFIELD,CEX,Legal Services,45048,4100777045,550,NEW COURT CHAMBERS
LONDON BOROUGH OF ENFIELD,PEOPLE,Storage/Removal,45048,4100777096,240.3,SAFESTORE PLC
LONDON BOROUGH OF ENFIELD,PLACE,Engineering services,45048,4100777112,4830,A.H.NICHOLLS & SONS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Engineering services,45048,4100777113,1572.22,A.H.NICHOLLS & SONS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45048,4100777159,585,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45048,4100777228,696,DELICHON LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45048,4100777275,4624.9,POSITIVE CARING HOMES LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45048,4100777326,2064,ST ANDREWS YOUTH DEVELOPMENTS TRUST
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45048,4100777329,709.71,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45048,4100777331,5701.2,HEATH FARM FAMILY SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,BusinessConsult Serv,45048,4100777333,16654.05,INGLETON WOOD LLP
LONDON BOROUGH OF ENFIELD,PEOPLE,Cleaning Supps Srvcs,45048,4100777340,352.5,GREENHAM TRADING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45048,4100777343,698.33,CANSFORD LABORATORIES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45048,4100777349,339.75,CANSFORD LABORATORIES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45048,4100777350,339.75,CANSFORD LABORATORIES LTD
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45048,4100777352,133955,WILLMOTT DIXON INTERIORS LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45048,4100777354,1500,OAK TREE CARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45048,4100777355,26350,CORNERWAYS CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45048,4100777356,28542.14,DESTINY HOUSE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45048,4100777357,12400,STRIDES CHILDCARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45048,4100777358,1500,OAK TREE CARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45048,4100777359,1500,OAK TREE CARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45048,4100777360,29378.57,CAMBIAN CHILDCARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45048,4100777361,1500,OAK TREE CARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45048,4100777362,1188.33,OAK TREE CARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45048,4100777364,223.94,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45048,4100777368,260.58,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45048,4100777371,410,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45048,4100777373,240,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45048,4100777375,392.91,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45048,4100777385,4704,FIRST KICKS SPORTS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Facilities Managemnt,45048,4100777390,4515.69,WATES PROPERTY SERVICE LTD
LONDON BOROUGH OF ENFIELD,PLACE,Transport services,45048,4100777400,996.43,LONDON HIRE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45048,4100777401,2016,SSS EDUCATION GROUP LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45048,4100777404,4480,SAMAFAL
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45048,4100777408,19178.68,PRIOR'S COURT FOUNDATION
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45048,4100777409,3573.72,FAMILY FIRST FOSTERING
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45048,4100777410,38357.35,PRIOR'S COURT FOUNDATION
LONDON BOROUGH OF ENFIELD,PLACE,Adult Social Care,45048,4100777411,650829.94,ACCESS UK LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45048,4100777413,354.29,FAMILY FIRST FOSTERING
LONDON BOROUGH OF ENFIELD,PLACE,Adult Social Care,45048,4100777415,11250,ACCESS UK LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Capital,45048,4100777421,4150.4,VENTRO LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Storage/Removal,45048,4100777423,3179,J A STEEL & SON LTD
LONDON BOROUGH OF ENFIELD,PLACE,Capital,45048,4100777426,4150.4,VENTRO LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Storage/Removal,45048,4100777427,3225.86,CROWN PROMOTIONS AND REMOVALS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Property/Land Srvcs,45048,4100777428,4073.93,GRANGE HOMES ESTATE AGENTS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Capital,45048,4100777429,4150.4,VENTRO LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45048,4100777434,1410,STRAINSTALL UK LTD T/A
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45048,4100777437,27621.43,DESTINY HOUSE LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45048,4100777445,783.83,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45048,4100777449,2824.41,DAWSONGROUP SWEEPERS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45048,4100777452,1803.28,DAWSONGROUP SWEEPERS
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45048,4100777453,19714.2,ACORN HOMES UK LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45048,4100777682,3324.11,DAWSONGROUP SWEEPERS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45048,4100777683,2333.4,DAWSONGROUP SWEEPERS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45048,4100777686,2333.4,DAWSONGROUP SWEEPERS
LONDON BOROUGH OF ENFIELD,PEOPLE,Bio/Chems & Gas Mat,45048,4100777687,310.75,PRISM MEDICAL UK
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45048,4100777688,2585.42,DAWSONGROUP SWEEPERS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45048,4100777689,2585.42,DAWSONGROUP SWEEPERS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45048,4100777690,4301.79,DAWSONGROUP SWEEPERS
LONDON BOROUGH OF ENFIELD,PEOPLE,Build/Constrct Srvcs,45048,4100777693,280,OAKWOOD PLANT LTD
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45048,4100777696,2611,CS2 LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Politic/Civil Srvcs,45048,4100777699,25000,ENFIELD CITIZENS ADVICE BUREAU SERV
LONDON BOROUGH OF ENFIELD,PEOPLE,Cleaning Supps Srvcs,45048,4100777700,1318.07,GREENHAM TRADING LTD
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45048,4100777710,4341.16,C.P DAVIDSON & SONS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45048,4100777712,3514.5,BRIGHTER FUTURES FOSTER CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45048,4100777718,2550,REED TALENT SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45048,4100777719,3235.8,BRIGHTER FUTURES FOSTER CARE LTD
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45048,5200006458,1450,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,PLACE,Housing Repairs,45048,5200006461,220,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Housing Repairs,45048,5200006462,220,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45048,7003198310,31555.63,MARCUS & MARCUS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45048,7003198311,2492.05,PERSON CENTRED CARE HOMES (RESIDENT
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45048,7003198312,5739.49,EDENVALE CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45048,7003198313,1308.75,HOLTWHITES LTD PERSON CENTRED CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45048,7003198315,121688.74,HOLTWHITES LTD PERSON CENTRED CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45048,7003198317,4234.4,NOCTURNAL RECRUITMENT SOLUTIONS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45048,7003198323,8000,AZALEA COURT
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45048,7003198325,6000,AZALEA COURT
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45048,7003198327,8742.86,ALBANY PARK NURSING HOME
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45048,7003198329,7160,ALBANY PARK NURSING HOME
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45048,7003198330,11400,ALBANY PARK NURSING HOME
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45048,7003198332,6250,AZALEA COURT
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45048,7003198334,4516,AZALEA COURT
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45048,7003198336,6750,AZALEA COURT
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45048,7003198338,8000,AZALEA COURT
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45048,7003198340,6000,AZALEA COURT
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45048,7003198342,6250,AZALEA COURT
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45048,7003198366,427.3,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Education services,45048,7003198368,321.03,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45048,7003198370,3633.16,REDACTED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45048,7003198543,360.41,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45048,7003198544,594,THE HOLLIES NURSERY
LONDON BOROUGH OF ENFIELD,PLACE,Refund - Fees & Charges,45049,3300304729,8918.91,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Refund - Fees & Charges,45049,3300304730,11231.22,ONCU FOOD CENTRE
LONDON BOROUGH OF ENFIELD,PLACE,Rents Payable,45049,3300304736,1000,ASSURED PROPERTY SERVICES LTD
LONDON BOROUGH OF ENFIELD,PLACE,Rents Payable,45049,3300304737,1000,COTTAGE FIELDS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45049,3300304752,277.33,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Build/Constrct Srvcs,45049,3300304765,9175,STREAMLINE BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45049,3300304766,10896,EFFECTABLE CONSTRUCTION SERV LTD
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45049,3300304767,10602.2,HUNTLEY CONTRACTORS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Refund - Fees & Charges,45049,3300304768,1008,J S Estates LTD
LONDON BOROUGH OF ENFIELD,PLACE,Build/Constrct Srvcs,45049,3300304769,3732.56,STREAMLINE BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Rents Payable,45049,3300304770,3957,ROMPA
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45049,3300304771,3466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Rents Payable,45049,3300304774,1060.27,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Rents Payable,45049,3300304775,1282.19,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Rents Payable,45049,3300304776,1048.77,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Rents Payable,45049,3300304777,1100,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45049,3300304778,134017.71,GRANGEWOOD EDUCATIONAL ASSOCIATION
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45049,4100763677,4995,RENAULT TRUCKS UK
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45049,4100775045,960,FORTUNA MOBILITY
LONDON BOROUGH OF ENFIELD,PLACE,Food Catering/Supply,45049,4100775105,549.15,BIDVEST FOOD SERVICE
LONDON BOROUGH OF ENFIELD,PLACE,Food Catering/Supply,45049,4100775106,907.14,BIDVEST FOOD SERVICE
LONDON BOROUGH OF ENFIELD,PLACE,Furniture/Furnishing,45049,4100775130,681,MYERS IDEAL SUPPLIES
LONDON BOROUGH OF ENFIELD,HRA,Cleaning Supps Srvcs,45049,4100775133,411,THE BELL BRUSH COMPANY
LONDON BOROUGH OF ENFIELD,PLACE,Arts/Music/Entertnmt,45049,4100775134,350,VSL PRODUCTIONS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Build/Constrct Srvcs,45049,4100775140,25430,DIAMOND BUILD PLC
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45049,4100775141,532893.12,BARNET & SOUTHGATE COLLEGE
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45049,4100775469,4830,SUMO SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Marketing&Advertisng,45049,4100775491,3570,UK MEDIA GROUP LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45049,4100775538,2225.04,HIGHLANDS PRACTICE
LONDON BOROUGH OF ENFIELD,PLACE,Cleaning Supps Srvcs,45049,4100775555,462.2,WNV-SYSTEMS
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45049,4100775740,24084.8,NOTTINGHAM REHAB LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45049,4100775749,270,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45049,4100775750,330,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Transport/Mail Srvcs,45049,4100776424,8189.54,ROYAL MAIL GROUP LTD
LONDON BOROUGH OF ENFIELD,PLACE,Capital,45049,4100776490,2079.17,CARBON BUILDING CONSULTANCY LTD
LONDON BOROUGH OF ENFIELD,PLACE,Capital,45049,4100776594,2079.17,CARBON BUILDING CONSULTANCY LTD
LONDON BOROUGH OF ENFIELD,PLACE,Trees/Plants/Seeds,45049,4100776595,3447.5,NOMIX ENVIRO LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Security/Safety Eqpm,45049,4100776863,506,GREATER LONDON LOCKSMITHS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45049,4100776874,1155,MORECAMBE SURGERY
LONDON BOROUGH OF ENFIELD,PLACE,Capital,45049,4100776913,841.5,STACE LLP
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45049,4100776996,225,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,CEX,Legal Services,45049,4100777033,700,4 BRICK COURT
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45049,4100777269,1400,SOROS VENTURES LTD
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45049,4100777281,2654.4,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Security/Safety Eqpm,45049,4100777282,3325,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45049,4100777305,225,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Property/Land Srvcs,45049,4100777325,5000,REDACTED
LONDON BOROUGH OF ENFIELD,CEX,Advertising- Recruit,45049,4100777339,7500,VERCIDA LTD
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45049,4100777446,25940.73,S.W.BRUCE & CO LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45049,4100777462,412.91,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45049,4100777463,504.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45049,4100777464,466.79,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45049,4100777466,504.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45049,4100777467,504.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45049,4100777471,299.91,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45049,4100777472,698.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45049,4100777473,412.91,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45049,4100777474,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45049,4100777475,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45049,4100777476,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45049,4100777477,639.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45049,4100777478,344.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45049,4100777479,365.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45049,4100777480,365.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45049,4100777481,365.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45049,4100777482,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45049,4100777483,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45049,4100777485,466.79,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45049,4100777486,466.79,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45049,4100777487,504.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45049,4100777488,504.66,REDACTED
