LONDON BOROUGH OF ENFIELD,Service Area Categorisation ,Expenses Type,Payment Date,Transaction Number,Net Amount,Supplier Name
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45113,7003249378,1428.96,TRINITY HEALTHCARE PLUS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45113,7003249380,329.76,TRINITY HEALTHCARE PLUS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45113,7003249382,897.68,TRINITY HEALTHCARE PLUS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45113,7003249384,2564.8,TRINITY HEALTHCARE PLUS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45113,7003249386,645.78,TRINITY HEALTHCARE PLUS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45113,7003249388,1538.88,TRINITY HEALTHCARE PLUS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Training Services,45113,4100785578,5490,WORK WORKS TRAINING SOLUTIONS C.I.C
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45113,4100784350,42787.93,PILON LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Environ/Waste Srvcs,45113,4100785267,772.87,THE LONDON BOROUGH OF MERTON
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45113,4100786477,18600,COMPASS CHILDREN'S HOMES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45113,4100783614,3825,THE SAFETY BOX YOUTH PROGRAMS CIC
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45113,4100786407,1600,EXPLORE INDEPENDENCE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45113,4100786410,500,EXPLORE INDEPENDENCE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45113,4100786459,32256,ANYTIMECHILDCARE CIC
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45113,4100785763,2654.4,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Security/Safety Eqpm,45113,4100785764,1184,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Security/Safety Eqpm,45113,4100785765,3325,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45113,7003249568,828,AWE & WONDER LTD
LONDON BOROUGH OF ENFIELD,PLACE,BusinessConsult Serv,45113,4100783613,14800,MONDREM CIC
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45113,7003249390,1154.16,ST MARGARET HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45113,7003249392,3004.48,ST MARGARET HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45113,7003249394,494.64,ST MARGARET HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45113,7003249396,2509.84,ST MARGARET HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45113,7003249398,673.26,ST MARGARET HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45113,7003249400,604.56,ST MARGARET HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45113,7003249402,274.8,ST MARGARET HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45113,7003249404,512.96,ST MARGARET HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45113,7003249408,641.2,ST MARGARET HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45113,7003249410,641.2,ST MARGARET HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45113,7003249412,659.52,ST MARGARET HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45113,7003249418,3422.64,SPRINGFIELDS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45113,4100786490,2294.75,FENIX RECRUITMENT SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45113,4100786456,2152.5,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Print/ Photo /AudioV,45113,4100786471,1155,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Rents Payable,45113,3300309690,776.71,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45113,4100786493,1170,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45113,4100786438,1087.14,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45113,4100786419,363.93,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45113,4100786417,1008,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45113,4100786412,4082.69,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45113,4100786420,559.9,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45113,4100786431,928.25,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45113,4100786421,1553.7,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45113,4100786418,3205.31,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45113,4100786439,820.89,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45113,4100786440,1143.96,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45113,7003249424,3096.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45113,7003249426,3087.2,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45113,7003249428,3859,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45113,4100786437,657.82,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Marketing&Advertisng,45113,4100786424,1560,NG MEDIA
LONDON BOROUGH OF ENFIELD,PLACE,Education services,45113,7003249432,350,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45113,4100786429,747,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45113,4100786428,289.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45113,3300309708,331.8,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45113,4100786436,883.07,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Housing Repairs,45113,3300309698,8955,R.H.WHITE LTD
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45113,7003249544,4706.86,LURA CONSTRUCTIONS LTD-CIS
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45113,7003249545,4668.07,LURA CONSTRUCTIONS LTD-CIS
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45113,7003249542,3498.24,BRADDERS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45113,7003249546,1051.17,PRESTIGE DOMESTIC PROPERTY
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45113,7003249547,1004.67,PRESTIGE DOMESTIC PROPERTY
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45113,7003249548,1681.99,PRESTIGE DOMESTIC PROPERTY
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45113,7003249549,224.79,PRESTIGE DOMESTIC PROPERTY
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45113,7003249550,224.79,PRESTIGE DOMESTIC PROPERTY
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45113,7003249551,224.79,PRESTIGE DOMESTIC PROPERTY
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45113,7003249552,224.79,PRESTIGE DOMESTIC PROPERTY
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45113,7003249553,739.65,PRESTIGE DOMESTIC PROPERTY
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45113,7003249554,986.19,PRESTIGE DOMESTIC PROPERTY
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45113,7003249555,1044.21,PRESTIGE DOMESTIC PROPERTY
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45113,7003249556,1044.21,PRESTIGE DOMESTIC PROPERTY
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45113,7003249557,696.14,PRESTIGE DOMESTIC PROPERTY
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45113,7003249562,6459.08,PRESTIGE DOMESTIC PROPERTY
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45113,7003249563,5792.56,PRESTIGE DOMESTIC PROPERTY
LONDON BOROUGH OF ENFIELD,PLACE,Housing Repairs,45113,7003249564,2540.94,PRESTIGE DOMESTIC PROPERTY
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45113,5200009413,518.9,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45113,5200009414,2017.92,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45113,5200009416,3292.8,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45113,5200009417,25250.1,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Refund - Fees & Charges,45113,3300309670,265,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Refund - Fees & Charges,45113,3300309707,1375,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45114,4100783811,4428.7,RGE SERVICES
LONDON BOROUGH OF ENFIELD,PLACE,Transport/Mail Srvcs,45114,4100786282,465.4,ENFIELD CARS LTD
LONDON BOROUGH OF ENFIELD,HRA,Transport/Mail Srvcs,45114,4100786338,226.2,ENFIELD CARS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45114,4100785845,23516.44,KISIMUL GROUP LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Transport/Mail Srvcs,45114,4100784776,250,BENJAMIN OSWALD REMOVALS LTD
LONDON BOROUGH OF ENFIELD,CEX,Marketing&Advertisng,45114,4100783684,920,SNAP SURVEYS
LONDON BOROUGH OF ENFIELD,PLACE,Furniture/Furnishing,45114,4100783018,295,MYERS IDEAL SUPPLIES
LONDON BOROUGH OF ENFIELD,PLACE,Food beverages,45114,4100783768,601.43,BIDVEST FOOD SERVICE
LONDON BOROUGH OF ENFIELD,PLACE,Parks/Sport/Recreatn,45114,4100783758,3240,ORIGIN AMENITY SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250033,550,GRACE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250185,999,BULLSMOOR LODGE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250159,3600,AVON LODGE UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250161,4000,AVON LODGE UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250163,3800,AVON LODGE UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250165,3400,AVON LODGE UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250167,4000,AVON LODGE UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250187,1117.33,AVON LODGE UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45114,4100786561,4483,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45114,4100786563,4483,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45114,4100786564,4483,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45114,4100786565,4483,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45114,4100786567,3842.58,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45114,4100786568,4483,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45114,4100786569,4483,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45114,4100786570,4483,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45114,4100786571,4483,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45114,4100786573,4483,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45114,4100786575,4483,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45114,4100786576,4483,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Security/Safety Eqpm,45114,4100783010,1198.23,OPENVIEW SECURITY SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,4100785152,275,OCCUPATIONAL THERAPY PARTNERSHIP
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250039,2601.44,DYNAMIC PEOPLE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45114,7003250225,979.2,MERRY DAYS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Telecommunications,45114,4100784664,2168.52,NETWORK BUSINESS CALL
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45114,4100786583,4070,TAYLOR DOLMAN LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45114,4100783450,10760,NOTTINGHAM REHAB LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45114,4100783451,2082.84,NOTTINGHAM REHAB LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45114,4100783602,10760,NOTTINGHAM REHAB LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45114,4100783656,1820.4,NOTTINGHAM REHAB LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45114,4100783657,3242.16,NOTTINGHAM REHAB LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,BusinessConsult Serv,45114,4100783562,400,FORWARD4FAMILIES
LONDON BOROUGH OF ENFIELD,PEOPLE,BusinessConsult Serv,45114,4100783563,3160,FORWARD4FAMILIES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250041,2308.32,CYPRIAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250043,1099.2,CYPRIAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250045,2564.8,CYPRIAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250047,2308.32,CYPRIAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250049,1465.6,CYPRIAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250051,2564.8,CYPRIAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250053,2161.76,CYPRIAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250055,622.88,CYPRIAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250057,329.76,CYPRIAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250059,879.36,CYPRIAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250061,1209.12,CYPRIAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250067,641.2,CYPRIAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Paper Products,45114,4100783489,1117.27,PREMIERBESWICK- PREMIER PAPER GRP LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Food beverages,45114,4100785562,583.66,WEST COUNTRY MILK CONSORTIUM
LONDON BOROUGH OF ENFIELD,PEOPLE,Recruitment services,45114,4100786566,360,LONDON TEACHING SUPPLY
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250189,2000,TALLIS HOUSE
LONDON BOROUGH OF ENFIELD,RESOURCES,Travel/Food/Ent srvc,45114,4100783455,4400,PLATINUM PERFORMING ARTS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250171,1344,CHRISTOPHER HOUSE (LONDON) LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250173,1344,CHRISTOPHER HOUSE (LONDON) LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45114,7003250217,2559.91,COMPLETE BUILDING SERVICES (HERTS)
LONDON BOROUGH OF ENFIELD,PLACE,Burial services,45114,4100783316,289.8,WELTERS ORGANISATION WORLDWIDE
LONDON BOROUGH OF ENFIELD,PLACE,Burial services,45114,4100783321,571.92,WELTERS ORGANISATION WORLDWIDE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250037,673.84,VIPS (VERY IMPORTANT PEOPLE SERVS)
LONDON BOROUGH OF ENFIELD,PEOPLE,Food beverages,45114,4100783031,312.75,RIDGEWAY CATERING COMPANY
LONDON BOROUGH OF ENFIELD,PEOPLE,Parks/Sport/Recreatn,45114,4100777190,950,5 STAR PET CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250073,1822.84,ZAMSS LTD T/A KARE PLUS ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250075,659.52,ZAMSS LTD T/A KARE PLUS ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250175,3500,GOLD CARE HOMES-(PEREGRINE HOUSE) LTD
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45114,4100786455,18812.6,GLENDALE COUNTRYSIDE LTD
LONDON BOROUGH OF ENFIELD,PLACE,Food beverages,45114,4100783397,280.71,HILLS PROSPECT LTD
LONDON BOROUGH OF ENFIELD,PLACE,Finance / Ins Srvcs,45114,4100786592,1060,PATERSON ENTERPRISES T/A MORRIS LUB
LONDON BOROUGH OF ENFIELD,PLACE,Finance / Ins Srvcs,45114,4100786593,1800,PATERSON ENTERPRISES T/A MORRIS LUB
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250177,6220,ALEXANDRA HOMES (BRISTOL) LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45114,4100785721,15528.46,DGT SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45114,4100786496,3642.9,FAMILY WORKS FOSTERING AGENCY
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45114,4100785243,250,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45114,4100785416,273.79,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45114,4100785507,378,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45114,4100785510,422.16,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45114,7003250229,2005.2,ELT T/A GRANGE PARK PRIMARY SCHOOL
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250077,1376,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250079,1457.12,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250081,1640.88,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250083,1458.56,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250085,1458.56,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250087,1376,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250088,1376,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250090,1376,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250092,1458.56,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250094,729.28,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250098,686.28,UNIQUE RESOURCING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250100,1795.36,UNIQUE RESOURCING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250102,499.22,UNIQUE RESOURCING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250106,302.28,UNIQUE RESOURCING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250108,1538.88,UNIQUE RESOURCING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250110,1483.92,UNIQUE RESOURCING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45114,7003250227,1392.3,ARISTA KIDS NURSERY
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45114,4100786382,291.6,PREFERRED LIVING LTD.
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250179,12311.04,CHOSEN CARE GROUP LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250112,476.32,BLOWINGPOINT ENTERPRISES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250114,916,BLOWINGPOINT ENTERPRISES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250116,274.8,BLOWINGPOINT ENTERPRISES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250118,2546.48,BLOWINGPOINT ENTERPRISES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250120,2564.8,BLOWINGPOINT ENTERPRISES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250122,279.38,BLOWINGPOINT ENTERPRISES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250126,1108.36,BLOWINGPOINT ENTERPRISES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250128,256.48,BLOWINGPOINT ENTERPRISES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250130,256.48,BLOWINGPOINT ENTERPRISES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250132,293.12,BLOWINGPOINT ENTERPRISES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250134,700.74,FOREMOST CARE UK LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45114,4100783279,2501.51,G&S TYRE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45114,7003250223,979.2,LADYBUG PRESCHOOL LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,IT Equip/Services,45114,4100786572,9945,DESIGNLINKS INTERNATIONAL LTD
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45114,4100783416,383.51,WASTEPARTS UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250181,1663.2,COGIE LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Cleaning Supps Srvcs,45114,4100786574,1200,GLOW CLEAN ENVIRONMENTAL SRVCS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250136,879.36,SSA STAR CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Security/Safety Eqpm,45114,4100783452,315,GREATER LONDON LOCKSMITHS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45114,4100786586,10752,BLUE BEARS PLAYSCHEME LTD
LONDON BOROUGH OF ENFIELD,PLACE,Food beverages,45114,4100783750,317,SAMP CORP LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45114,4100786587,14336,PRO TOUCH SA COMMUNITY INTEREST CO
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45114,4100786579,280,BLEER TRAINING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45114,4100783861,1083.6,EXPERT IN MIND
LONDON BOROUGH OF ENFIELD,PLACE,Housing Repairs,45114,5200009570,627,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Housing Repairs,45114,5200009572,423.85,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Housing Repairs,45114,5200009573,262.74,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45114,4100786585,6720,NON STOP SPORTS EDUCATION
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45114,4100786467,20832,SSS EDUCATION GROUP LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250138,970.96,ST VIEVE HEALTHCARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250140,1795.36,ST VIEVE HEALTHCARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250142,512.96,ST VIEVE HEALTHCARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250144,512.96,ST VIEVE HEALTHCARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250146,549.6,ST VIEVE HEALTHCARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250150,1346.12,JURICHEZ LTD (TRADING NAME-JC CARE)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250152,1025.92,JURICHEZ LTD (TRADING NAME-JC CARE)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250154,1795.36,JURICHEZ LTD (TRADING NAME-JC CARE)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250156,256.48,ST MARGARET HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PLACE,Accommodation,45114,3300309739,200000,TRAVELODGE HOTELS LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Accommodation,45114,3300309756,200000,TRAVELODGE HOTELS LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45114,7003250224,979.2,LITTLE WELLINGTONS CHILDCARE
LONDON BOROUGH OF ENFIELD,PEOPLE,IT Equip/Services,45114,4100783715,10080.95,CHIPTECH INTERNATIONAL LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45114,7003250157,1428.96,SUPPORTING CARE
