Body Name,Body Id,Month,Source,Date,Department,Beneficiary,Purpose,Merchant Category, Amounts 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,15/01/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 13.28 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,16/01/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure, 12.50 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,16/01/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 8.55 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,18/01/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 22.23 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,07/01/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 15.35 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,31/01/2024,Adult Social Care & Health,Redacted,Supplies and Services,Professional Fees, 90.00 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,31/01/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 485.75 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,01/02/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 62.78 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,26/01/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 81.00 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,30/01/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure, 30.00 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,30/01/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 157.42 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,25/01/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 38.99 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,29/01/2024,Adult Social Care & Health,Redacted,Supplies and Services,Professional Fees, 90.00 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,29/01/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 13.32 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,19/01/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 34.20 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,06/01/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 4.50 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,21/01/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 16.25 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,24/01/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 3.65 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,20/01/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 12.38 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,27/01/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 18.54 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,29/02/2024,Adult Social Care & Health,Redacted,Third Party Payments,Day Care Independent Sector, 678.64 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,29/02/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure, 30.00 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,29/02/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances," 1,629.99 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,23/02/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 154.60 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,27/02/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure, 3.10 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,27/02/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 491.06 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,10/02/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 96.75 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,14/02/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 35.28 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,28/02/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure, 2.70 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,28/02/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 554.90 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,20/02/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 11.25 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,15/02/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 11.25 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,26/02/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure, 96.00 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,26/02/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 127.42 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,13/02/2024,Adult Social Care & Health,Redacted,Supplies and Services,Subsistence Allowance Staff, 12.00 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,13/02/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 13.95 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,22/02/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 319.50 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,06/02/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 10.80 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,16/02/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 42.39 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,07/02/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 63.30 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,09/02/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 6.08 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,12/02/2024,Adult Social Care & Health,Redacted,Supplies and Services,Subsistence Allowance Staff, 13.09 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,12/02/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure, 10.00 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,12/02/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 198.46 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,21/02/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 142.20 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,08/02/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 147.87 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,05/02/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 10.80 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,19/02/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 75.16 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,25/02/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 97.65 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,01/03/2024,Adult Social Care & Health,Redacted,Supplies and Services,Contributions to Local Authorities," 2,064.00 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,01/03/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 43.34 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,17/02/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure, 1.70 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,17/02/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 36.19 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,04/03/2024,Adult Social Care & Health,Redacted,Supplies and Services,Professional Fees, 90.00 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,04/03/2024,Adult Social Care & Health,Redacted,Transfer Payments,Direct Payments," 190,776.40 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,04/03/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 230.43 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,05/03/2024,Adult Social Care & Health,Redacted,Supplies and Services,Consultant Fees," 3,250.00 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,05/03/2024,Adult Social Care & Health,Redacted,Supplies and Services,Project Work, 400.00 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,05/03/2024,Adult Social Care & Health,Redacted,Third Party Payments,Private Contractors," 1,988.00 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,05/03/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 292.95 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,14/03/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 115.20 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,13/03/2024,Adult Social Care & Health,Redacted,Third Party Payments,Supported Living," 15,942.99 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,13/03/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 99.54 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,15/03/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure, 22.24 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,15/03/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 30.65 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,03/03/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure, 157.48 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,03/03/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 7.70 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,12/03/2024,Adult Social Care & Health,Redacted,Supplies and Services,Project Work," 1,424.00 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,12/03/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 161.55 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,08/03/2024,Adult Social Care & Health,Redacted,Supplies and Services,Project Work," 2,765.00 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,08/03/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 217.83 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,07/03/2024,Adult Social Care & Health,Redacted,Supplies and Services,Subsistence Allowance Staff, 58.50 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,07/03/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure, 23.84 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,07/03/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 3.34 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,17/03/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 16.52 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,24/03/2024,Adult Social Care & Health,Redacted,Supplies and Services,Project Work, 570.60 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,06/03/2024,Adult Social Care & Health,Redacted,Supplies and Services,Project Work, 350.00 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,06/03/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure, 25.00 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,06/03/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 254.27 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,02/03/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 203.40 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,19/03/2024,Adult Social Care & Health,Redacted,Supplies and Services,Subsistence Allowance Staff, 33.50 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,19/03/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 98.59 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,20/03/2024,Adult Social Care & Health,Redacted,Supplies and Services,Consultant Fees," 2,000.00 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,20/03/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 273.06 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,11/03/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 17.38 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,18/03/2024,Adult Social Care & Health,Redacted,Third Party Payments,Private Contractors, 937.44 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,18/03/2024,Adult Social Care & Health,Redacted,Third Party Payments,Residential Homes Independent Sector," 56,762.79 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,18/03/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 127.40 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,26/01/2023,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 17.10 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,21/03/2024,Adult Social Care & Health,Redacted,Supplies and Services,Professional Fees, 90.00 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,21/03/2024,Adult Social Care & Health,Redacted,Third Party Payments,Private Contractors," 1,064.00 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,21/03/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure, 90.00 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,21/03/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 199.58 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,22/03/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure, 212.43 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,22/03/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 353.69 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,25/03/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Fuel and Oil, 45.20 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,26/03/2024,Adult Social Care & Health,Redacted,Supplies and Services,Professional Fees, 90.00 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,26/03/2024,Adult Social Care & Health,Redacted,Third Party Payments,Private Contractors, 440.00 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,26/03/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 45.10 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,23/03/2024,Adult Social Care & Health,Redacted,Third Party Payments,Additional Expenditure, 14.82 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,23/03/2024,Adult Social Care & Health,Redacted,Transport Related Expenditure,Car Allowances, 66.38 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,30/03/2022,Adult Social Care & Health,Redacted,Supplies and Services,Professional Fees, 90.00 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,18/03/2024,Adult Social Care & Health,Thurrock Council,Employees Costs,Seminars And Courses, 600.00 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,01/03/2024,Adult Social Care & Health,Merrie Loots Rest Home,Third Party Payments,Residential Homes Independent Sector," 30,398.05 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,01/03/2024,Adult Social Care & Health,Merrie Loots Rest Home,Third Party Payments,Respite Care," 2,937.12 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,01/02/2024,Adult Social Care & Health,Bluebell Place Ltd,Third Party Payments,Nursing Homes Independent Sector," 37,114.09 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,01/02/2024,Adult Social Care & Health,Bluebell Place Ltd,Third Party Payments,Residential Homes Independent Sector," 104,581.84 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,28/02/2024,Adult Social Care & Health,Christian Care Homes,Third Party Payments,Residential Homes Independent Sector," 17,334.27 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,28/02/2024,Adult Social Care & Health,Christian Care Homes,Third Party Payments,Respite Care, 355.56 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,06/03/2024,Adult Social Care & Health,Christian Care Homes,Third Party Payments,Home Care Independent Sector," 11,949.14 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,04/03/2024,Adult Social Care & Health,Purple Conversation Cic,Transfer Payments,Direct Payments," 520,694.84 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,04/01/2024,Adult Social Care & Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector," 5,987.59 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,31/01/2024,Adult Social Care & Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector, 694.55 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,01/03/2024,Adult Social Care & Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector," 187,752.90 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,01/03/2024,Adult Social Care & Health,John Stanleys Care Agency Ltd,Third Party Payments,24 Hour Care," 11,061.12 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,14/03/2024,Adult Social Care & Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector,"-2,466.41 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,13/03/2024,Adult Social Care & Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector," 6,576.04 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,13/03/2024,Adult Social Care & Health,John Stanleys Care Agency Ltd,Third Party Payments,Private Contractors," 7,482.00 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,15/03/2024,Adult Social Care & Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector," 2,335.82 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,08/03/2024,Adult Social Care & Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector,-10.84 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,20/03/2024,Adult Social Care & Health,John Stanleys Care Agency Ltd,Third Party Payments,24 Hour Care," 11,061.12 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,18/03/2024,Adult Social Care & Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector,-392.46 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,21/03/2024,Adult Social Care & Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector," 190,769.31 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,15/10/2023,Adult Social Care & Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector, 205.80 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,26/02/2024,Adult Social Care & Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector," 1,119.16 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,04/02/2024,Adult Social Care & Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector," 3,921.20 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,03/02/2024,Adult Social Care & Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector, 164.64 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,18/02/2024,Adult Social Care & Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector, 370.44 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,03/03/2024,Adult Social Care & Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector," 133,673.79 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,08/03/2024,Adult Social Care & Health,Pineapple Care Services Ltd,Third Party Payments,Private Contractors," 7,221.00 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,02/03/2024,Adult Social Care & Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector," 20,160.05 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,01/03/2024,Adult Social Care & Health,Akaba Social Uk Ltd,Third Party Payments,Home Care Independent Sector," 3,729.33 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,01/03/2024,Adult Social Care & Health,Akaba Social Uk Ltd,Third Party Payments,Supported Living," 57,327.16 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,19/03/2024,Adult Social Care & Health,Amazing Solutions,Supplies and Services,Promotions and Publicity, 158.00 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,06/03/2024,Adult Social Care & Health,A K Supported Housing Ltd,Third Party Payments,Supported Living," 64,838.23 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,19/02/2024,Adult Social Care & Health,Oasis Young Peoples Services Uk Ltd,Third Party Payments,Supported Living, 326.40 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,04/03/2024,Adult Social Care & Health,Mears Ltd,Premises Costs,Building Maintenance Day To Day, 190.92 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,14/03/2024,Adult Social Care & Health,Mears Ltd,Premises Costs,Building Maintenance Day To Day," 1,124.49 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,13/03/2024,Adult Social Care & Health,Mears Ltd,Premises Costs,Building Maintenance Day To Day, 458.89 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,19/03/2024,Adult Social Care & Health,Mears Ltd,Premises Costs,Building Maintenance Day To Day, 776.89 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,18/03/2024,Adult Social Care & Health,Mears Ltd,Supplies and Services,Materials Purchase, 959.33 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,18/03/2024,Adult Social Care & Health,Mears Ltd,Premises Costs,Building Maintenance Day To Day, 222.14 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,05/03/2024,Adult Social Care & Health,H M Land Registry,Supplies and Services,Land Registry Fees, 6.00 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,12/03/2024,Adult Social Care & Health,H M Land Registry,Supplies and Services,Land Registry Fees, 6.00 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,19/03/2024,Adult Social Care & Health,H M Land Registry,Supplies and Services,Land Registry Fees, 3.00 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,19/01/2023,Adult Social Care & Health,Lyreco Uk Ltd,Supplies and Services,Stationery,-34.91 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,01/03/2024,Adult Social Care & Health,Lyreco Uk Ltd,Supplies and Services,Stationery, 114.00 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,15/03/2024,Adult Social Care & Health,Lyreco Uk Ltd,Supplies and Services,Stationery, 181.30 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,08/03/2024,Adult Social Care & Health,Lyreco Uk Ltd,Supplies and Services,Stationery, 421.24 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,08/03/2024,Adult Social Care & Health,Peabody,Third Party Payments,Supported Living," 1,003.48 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,11/03/2024,Adult Social Care & Health,Peabody,Third Party Payments,Private Contractors," 9,996.23 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,21/03/2024,Adult Social Care & Health,Peabody,Third Party Payments,Preserve Rights," 4,493.50 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,21/03/2024,Adult Social Care & Health,Peabody,Third Party Payments,Residential Homes Independent Sector," 67,497.79 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,25/03/2024,Adult Social Care & Health,Peabody,Third Party Payments,Private Contractors," 18,035.08 "
THURROCK BC,E1502X,Mar-24,Purchase Invoices,01/03/2024,Adult Social Care & Health,The Fantastic Chop Shop,Supplies and Services,Provisions Food, 206.41 
THURROCK BC,E1502X,Mar-24,Purchase Invoices,15/03/2024,Adult Social Care & Health,The Fantastic Chop Shop,Supplies and Services,Provisions Food, 287.84 
