Body Name,Body Id,Month,Date,Department,Beneficiary,Purpose,Merchant Category, Amounts 
THURROCK BC,E1502X,Jul-23,06/10/2022,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 34.99 
THURROCK BC,E1502X,Jul-23,01/06/2023,Adults; Housing and Health,Redacted,Supplies and Services,Equipment Purchase,-37.42 
THURROCK BC,E1502X,Jul-23,01/06/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 18.00 
THURROCK BC,E1502X,Jul-23,17/06/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 161.55 
THURROCK BC,E1502X,Jul-23,23/06/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 136.62 
THURROCK BC,E1502X,Jul-23,21/06/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 22.05 
THURROCK BC,E1502X,Jul-23,20/06/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 34.74 
THURROCK BC,E1502X,Jul-23,07/06/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 15.70 
THURROCK BC,E1502X,Jul-23,13/06/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 96.25 
THURROCK BC,E1502X,Jul-23,12/06/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 3.60 
THURROCK BC,E1502X,Jul-23,02/06/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 39.65 
THURROCK BC,E1502X,Jul-23,02/06/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 191.89 
THURROCK BC,E1502X,Jul-23,11/06/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 4.50 
THURROCK BC,E1502X,Jul-23,06/06/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 19.53 
THURROCK BC,E1502X,Jul-23,08/06/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 5.85 
THURROCK BC,E1502X,Jul-23,05/06/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 22.90 
THURROCK BC,E1502X,Jul-23,26/06/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 70.67 
THURROCK BC,E1502X,Jul-23,27/06/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 22.50 
THURROCK BC,E1502X,Jul-23,27/06/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 262.80 
THURROCK BC,E1502X,Jul-23,28/06/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 28.79 
THURROCK BC,E1502X,Jul-23,28/06/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 708.38 
THURROCK BC,E1502X,Jul-23,01/07/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 14.95 
THURROCK BC,E1502X,Jul-23,01/07/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 13.73 
THURROCK BC,E1502X,Jul-23,22/06/2023,Adults; Housing and Health,Redacted,Supplies and Services,Subsistence Allowance Staff, 14.70 
THURROCK BC,E1502X,Jul-23,22/06/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 34.60 
THURROCK BC,E1502X,Jul-23,22/06/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 61.60 
THURROCK BC,E1502X,Jul-23,19/06/2023,Adults; Housing and Health,Redacted,Third Party Payments,Residential Homes Independent Sector," 7,436.85 "
THURROCK BC,E1502X,Jul-23,19/06/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 11.70 
THURROCK BC,E1502X,Jul-23,15/06/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 23.25 
THURROCK BC,E1502X,Jul-23,14/06/2023,Adults; Housing and Health,Redacted,Supplies and Services,Project Work, 712.00 
THURROCK BC,E1502X,Jul-23,14/06/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 110.93 
THURROCK BC,E1502X,Jul-23,10/06/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 5.94 
THURROCK BC,E1502X,Jul-23,18/06/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 212.17 
THURROCK BC,E1502X,Jul-23,04/06/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 9.90 
THURROCK BC,E1502X,Jul-23,29/06/2023,Adults; Housing and Health,Redacted,Supplies and Services,Professional Fees, 90.00 
THURROCK BC,E1502X,Jul-23,29/06/2023,Adults; Housing and Health,Redacted,Supplies and Services,Subsistence Allowance Staff, 4.95 
THURROCK BC,E1502X,Jul-23,29/06/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 30.15 
THURROCK BC,E1502X,Jul-23,29/06/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances," 1,326.32 "
THURROCK BC,E1502X,Jul-23,30/06/2023,Adults; Housing and Health,Redacted,Supplies and Services,Subsistence Allowance Staff, 11.44 
THURROCK BC,E1502X,Jul-23,30/06/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 5.30 
THURROCK BC,E1502X,Jul-23,30/06/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances," 2,489.14 "
THURROCK BC,E1502X,Jul-23,03/06/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 2.70 
THURROCK BC,E1502X,Jul-23,25/06/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 96.04 
THURROCK BC,E1502X,Jul-23,14/01/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 15.00 
THURROCK BC,E1502X,Jul-23,29/06/2022,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 55.70 
THURROCK BC,E1502X,Jul-23,19/07/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 407.51 
THURROCK BC,E1502X,Jul-23,19/07/2023,Adults; Housing and Health,Redacted,Capital Schemes,Improvement Grants," 1,490.00 "
THURROCK BC,E1502X,Jul-23,07/07/2023,Adults; Housing and Health,Redacted,Supplies and Services,Project Work, 175.00 
THURROCK BC,E1502X,Jul-23,07/07/2023,Adults; Housing and Health,Redacted,Supplies and Services,Subsistence Allowance Staff, 226.20 
THURROCK BC,E1502X,Jul-23,07/07/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 8.00 
THURROCK BC,E1502X,Jul-23,07/07/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 213.03 
THURROCK BC,E1502X,Jul-23,14/07/2023,Adults; Housing and Health,Redacted,Supplies and Services,Project Work, 525.00 
THURROCK BC,E1502X,Jul-23,14/07/2023,Adults; Housing and Health,Redacted,Third Party Payments,Private Contractors, 588.00 
THURROCK BC,E1502X,Jul-23,14/07/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 115.20 
THURROCK BC,E1502X,Jul-23,14/07/2023,Adults; Housing and Health,Redacted,Premises Costs,Rent Payable, 525.00 
THURROCK BC,E1502X,Jul-23,05/07/2023,Adults; Housing and Health,Redacted,Supplies and Services,Legal Fees, 900.00 
THURROCK BC,E1502X,Jul-23,05/07/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 189.24 
THURROCK BC,E1502X,Jul-23,15/07/2023,Adults; Housing and Health,Redacted,Third Party Payments,Residential Homes Independent Sector," 28,146.32 "
THURROCK BC,E1502X,Jul-23,15/07/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 2.88 
THURROCK BC,E1502X,Jul-23,21/07/2023,Adults; Housing and Health,Redacted,Transfer Payments,Direct Payments," 194,570.50 "
THURROCK BC,E1502X,Jul-23,21/07/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 150.07 
THURROCK BC,E1502X,Jul-23,21/07/2023,Adults; Housing and Health,Redacted,Capital Schemes,Improvement Grants," 18,925.00 "
THURROCK BC,E1502X,Jul-23,20/07/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 63.00 
THURROCK BC,E1502X,Jul-23,22/07/2023,Adults; Housing and Health,Redacted,Supplies and Services,Project Work, 175.00 
THURROCK BC,E1502X,Jul-23,22/07/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 28.77 
THURROCK BC,E1502X,Jul-23,17/07/2023,Adults; Housing and Health,Redacted,Third Party Payments,Residential Homes Independent Sector," 56,762.79 "
THURROCK BC,E1502X,Jul-23,17/07/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 489.69 
THURROCK BC,E1502X,Jul-23,12/07/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 131.62 
THURROCK BC,E1502X,Jul-23,16/07/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 8.28 
THURROCK BC,E1502X,Jul-23,18/07/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 2.50 
THURROCK BC,E1502X,Jul-23,18/07/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 388.08 
THURROCK BC,E1502X,Jul-23,04/07/2023,Adults; Housing and Health,Redacted,Supplies and Services,Subsistence Allowance Staff, 17.36 
THURROCK BC,E1502X,Jul-23,10/07/2023,Adults; Housing and Health,Redacted,Supplies and Services,Project Work, 943.00 
THURROCK BC,E1502X,Jul-23,10/07/2023,Adults; Housing and Health,Redacted,Supplies and Services,Subsistence Allowance Staff, 25.20 
THURROCK BC,E1502X,Jul-23,10/07/2023,Adults; Housing and Health,Redacted,Third Party Payments,Supported Living," 15,942.99 "
THURROCK BC,E1502X,Jul-23,10/07/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 2.25 
THURROCK BC,E1502X,Jul-23,11/07/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 47.57 
THURROCK BC,E1502X,Jul-23,26/07/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 63.59 
THURROCK BC,E1502X,Jul-23,29/07/2023,Adults; Housing and Health,Redacted,Supplies and Services,Project Work, 175.00 
THURROCK BC,E1502X,Jul-23,28/07/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 96.75 
THURROCK BC,E1502X,Jul-23,30/07/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 131.85 
THURROCK BC,E1502X,Jul-23,27/07/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 144.00 
THURROCK BC,E1502X,Jul-23,25/07/2023,Adults; Housing and Health,Redacted,Supplies and Services,Project Work, 708.40 
THURROCK BC,E1502X,Jul-23,25/07/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 244.93 
THURROCK BC,E1502X,Jul-23,13/09/2022,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 36.00 
THURROCK BC,E1502X,Jul-23,02/07/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 6.80 
THURROCK BC,E1502X,Jul-23,02/07/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 56.25 
THURROCK BC,E1502X,Jul-23,13/07/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 152.29 
THURROCK BC,E1502X,Jul-23,06/07/2023,Adults; Housing and Health,Redacted,Supplies and Services,Project Work, 949.00 
THURROCK BC,E1502X,Jul-23,06/07/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 217.67 
THURROCK BC,E1502X,Jul-23,24/07/2023,Adults; Housing and Health,Redacted,Supplies and Services,Subsistence Allowance Staff, 100.00 
THURROCK BC,E1502X,Jul-23,03/07/2023,Adults; Housing and Health,Redacted,Supplies and Services,Professional Fees, 90.00 
THURROCK BC,E1502X,Jul-23,03/07/2023,Adults; Housing and Health,Redacted,Third Party Payments,Supported Living," 3,069.31 "
THURROCK BC,E1502X,Jul-23,03/07/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 11.37 
THURROCK BC,E1502X,Jul-23,03/07/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 163.58 
THURROCK BC,E1502X,Jul-23,26/09/2022,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 33.42 
THURROCK BC,E1502X,Jul-23,11/01/2023,Adults; Housing and Health,Redacted,Supplies and Services,Professional Fees, 670.00 
THURROCK BC,E1502X,Jul-23,18/03/2022,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 62.00 
THURROCK BC,E1502X,Jul-23,06/01/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 5.85 
THURROCK BC,E1502X,Jul-23,25/01/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 36.20 
THURROCK BC,E1502X,Jul-23,28/02/2022,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 80.96 
THURROCK BC,E1502X,Jul-23,21/09/2022,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 22.77 
THURROCK BC,E1502X,Jul-23,21/07/2023,Adults; Housing and Health,Thurrock Council,Employees Costs,Superannuation," 7,239.14 "
THURROCK BC,E1502X,Jul-23,08/07/2023,Adults; Housing and Health,Footsteps Care Residential Childrens Home,Third Party Payments,Supported Living," 10,629.28 "
THURROCK BC,E1502X,Jul-23,01/07/2023,Adults; Housing and Health,Merrie Loots Rest Home,Third Party Payments,Residential Homes Independent Sector," 27,460.93 "
THURROCK BC,E1502X,Jul-23,01/07/2023,Adults; Housing and Health,Merrie Loots Rest Home,Third Party Payments,Respite Care," 1,326.44 "
THURROCK BC,E1502X,Jul-23,01/05/2023,Adults; Housing and Health,Bluebell Place Ltd,Third Party Payments,Residential Homes Independent Sector," 2,534.16 "
THURROCK BC,E1502X,Jul-23,01/05/2023,Adults; Housing and Health,Bluebell Place Ltd,Third Party Payments,Respite Care," 1,438.26 "
THURROCK BC,E1502X,Jul-23,01/06/2023,Adults; Housing and Health,Bluebell Place Ltd,Third Party Payments,Nursing Homes Independent Sector," 35,145.10 "
THURROCK BC,E1502X,Jul-23,01/06/2023,Adults; Housing and Health,Bluebell Place Ltd,Third Party Payments,Residential Homes Independent Sector," 97,093.03 "
THURROCK BC,E1502X,Jul-23,01/06/2023,Adults; Housing and Health,Bluebell Place Ltd,Third Party Payments,Respite Care," 4,859.21 "
THURROCK BC,E1502X,Jul-23,26/06/2023,Adults; Housing and Health,Christian Care Homes,Third Party Payments,Residential Homes Independent Sector," 17,152.61 "
THURROCK BC,E1502X,Jul-23,04/07/2023,Adults; Housing and Health,Christian Care Homes,Third Party Payments,Home Care Independent Sector," 15,644.55 "
THURROCK BC,E1502X,Jul-23,21/07/2023,Adults; Housing and Health,Purple Conversation Cic,Transfer Payments,Direct Payments," 475,805.17 "
THURROCK BC,E1502X,Jul-23,22/03/2023,Adults; Housing and Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector, 568.29 
THURROCK BC,E1502X,Jul-23,19/04/2023,Adults; Housing and Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector," 1,060.62 "
THURROCK BC,E1502X,Jul-23,05/06/2023,Adults; Housing and Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector, 52.83 
THURROCK BC,E1502X,Jul-23,14/06/2023,Adults; Housing and Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector," 1,152.48 "
THURROCK BC,E1502X,Jul-23,12/07/2023,Adults; Housing and Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector," 153,825.53 "
THURROCK BC,E1502X,Jul-23,12/07/2023,Adults; Housing and Health,John Stanleys Care Agency Ltd,Third Party Payments,24 Hour Care," 11,061.12 "
THURROCK BC,E1502X,Jul-23,05/03/2023,Adults; Housing and Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector, 713.69 
THURROCK BC,E1502X,Jul-23,31/03/2023,Adults; Housing and Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector," 1,098.52 "
THURROCK BC,E1502X,Jul-23,28/05/2023,Adults; Housing and Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector," 3,128.93 "
THURROCK BC,E1502X,Jul-23,26/06/2023,Adults; Housing and Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector, 10.29 
THURROCK BC,E1502X,Jul-23,27/06/2023,Adults; Housing and Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector, 368.56 
THURROCK BC,E1502X,Jul-23,25/06/2023,Adults; Housing and Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector, 493.92 
THURROCK BC,E1502X,Jul-23,26/07/2023,Adults; Housing and Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector," 133,011.21 "
THURROCK BC,E1502X,Jul-23,07/01/2023,Adults; Housing and Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector, 303.01 
THURROCK BC,E1502X,Jul-23,04/02/2023,Adults; Housing and Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector, 321.86 
THURROCK BC,E1502X,Jul-23,01/06/2023,Adults; Housing and Health,Akaba Social Uk Ltd,Third Party Payments,Home Care Independent Sector," 3,338.10 "
THURROCK BC,E1502X,Jul-23,01/06/2023,Adults; Housing and Health,Akaba Social Uk Ltd,Third Party Payments,Supported Living," 57,791.48 "
THURROCK BC,E1502X,Jul-23,12/07/2023,Adults; Housing and Health,A K Supported Housing Ltd,Third Party Payments,Supported Living, 157.50 
THURROCK BC,E1502X,Jul-23,06/07/2023,Adults; Housing and Health,A K Supported Housing Ltd,Third Party Payments,Supported Living," 69,395.04 "
THURROCK BC,E1502X,Jul-23,30/06/2023,Adults; Housing and Health,Hamelin Trust,Third Party Payments,Respite Care," 2,475.00 "
THURROCK BC,E1502X,Jul-23,30/06/2023,Adults; Housing and Health,Hamelin Trust,Third Party Payments,Supported Living, 648.00 
THURROCK BC,E1502X,Jul-23,10/07/2023,Adults; Housing and Health,Oasis Young Peoples Services Uk Ltd,Third Party Payments,Supported Living," 3,930.04 "
THURROCK BC,E1502X,Jul-23,07/07/2023,Adults; Housing and Health,Besure Build And Maintai Svc Ltd,Premises Costs,Building Maintenance Day To Day, 500.00 
THURROCK BC,E1502X,Jul-23,18/07/2023,Adults; Housing and Health,Oakray Ltd,Premises Costs,Building Maintenance Day To Day, 48.00 
THURROCK BC,E1502X,Jul-23,18/07/2023,Adults; Housing and Health,H M Land Registry,Supplies and Services,Land Registry Fees, 6.00 
THURROCK BC,E1502X,Jul-23,04/07/2023,Adults; Housing and Health,H M Land Registry,Supplies and Services,Land Registry Fees, 3.00 
THURROCK BC,E1502X,Jul-23,25/07/2023,Adults; Housing and Health,H M Land Registry,Supplies and Services,Land Registry Fees, 3.00 
THURROCK BC,E1502X,Jul-23,14/07/2023,Adults; Housing and Health,Lyreco Uk Ltd,Supplies and Services,Stationery, 138.75 
THURROCK BC,E1502X,Jul-23,21/07/2023,Adults; Housing and Health,Lyreco Uk Ltd,Supplies and Services,Stationery, 236.72 
THURROCK BC,E1502X,Jul-23,07/07/2023,Adults; Housing and Health,Peabody,Third Party Payments,Supported Living," 2,638.63 "
THURROCK BC,E1502X,Jul-23,21/07/2023,Adults; Housing and Health,Peabody,Third Party Payments,Preserve Rights," 5,499.01 "
THURROCK BC,E1502X,Jul-23,21/07/2023,Adults; Housing and Health,Peabody,Third Party Payments,Residential Homes Independent Sector," 56,870.21 "
THURROCK BC,E1502X,Jul-23,04/07/2023,Adults; Housing and Health,Peabody,Third Party Payments,Private Contractors," 9,756.58 "
THURROCK BC,E1502X,Jul-23,31/07/2023,Adults; Housing and Health,Peabody,Third Party Payments,Private Contractors," 9,756.58 "
THURROCK BC,E1502X,Jul-23,06/07/2023,Adults; Housing and Health,Peabody,Third Party Payments,Private Contractors," 18,035.08 "
THURROCK BC,E1502X,Jul-23,24/07/2023,Adults; Housing and Health,Peabody,Third Party Payments,Private Contractors," 18,035.08 "
THURROCK BC,E1502X,Jul-23,30/09/2022,Adults; Housing and Health,Peabody,Third Party Payments,Preserve Rights,-382.72 
THURROCK BC,E1502X,Jul-23,30/09/2022,Adults; Housing and Health,Peabody,Third Party Payments,Residential Homes Independent Sector,-921.94 
THURROCK BC,E1502X,Jul-23,31/10/2019,Adults; Housing and Health,Peabody,Third Party Payments,Supported Living,-660.60 
THURROCK BC,E1502X,Jul-23,30/06/2023,Adults; Housing and Health,The Fantastic Chop Shop,Supplies and Services,Provisions Food, 201.73 
THURROCK BC,E1502X,Jul-23,07/07/2023,Adults; Housing and Health,The Fantastic Chop Shop,Supplies and Services,Provisions Food, 240.59 
THURROCK BC,E1502X,Jul-23,14/07/2023,Adults; Housing and Health,The Fantastic Chop Shop,Supplies and Services,Provisions Food, 281.93 
THURROCK BC,E1502X,Jul-23,21/07/2023,Adults; Housing and Health,The Fantastic Chop Shop,Supplies and Services,Provisions Food, 252.95 
THURROCK BC,E1502X,Jul-23,28/07/2023,Adults; Housing and Health,The Fantastic Chop Shop,Supplies and Services,Provisions Food, 262.00 
THURROCK BC,E1502X,Jul-23,09/05/2023,Adults; Housing and Health,Sunnyside House Ltd,Third Party Payments,Residential Homes Independent Sector," 2,378.25 "
THURROCK BC,E1502X,Jul-23,11/07/2023,Adults; Housing and Health,Sunnyside House Ltd,Third Party Payments,Home Care Independent Sector, 335.33 
THURROCK BC,E1502X,Jul-23,11/07/2023,Adults; Housing and Health,Sunnyside House Ltd,Third Party Payments,Residential Homes Independent Sector," 59,817.20 "
THURROCK BC,E1502X,Jul-23,11/07/2023,Adults; Housing and Health,Sunnyside House Ltd,Third Party Payments,Supported Living," 43,071.32 "
THURROCK BC,E1502X,Jul-23,03/07/2023,Adults; Housing and Health,Sunnyside House Ltd,Third Party Payments,Residential Homes Independent Sector," 4,042.30 "
THURROCK BC,E1502X,Jul-23,21/07/2023,Adults; Housing and Health,Aaron Services,Premises Costs,Building Maintenance Day To Day, 92.50 
THURROCK BC,E1502X,Jul-23,03/07/2023,Adults; Housing and Health,Bradbury House Organisation,Third Party Payments,Residential Homes Independent Sector," 3,307.70 "
THURROCK BC,E1502X,Jul-23,20/07/2023,Adults; Housing and Health,Bwt Uk Ltd,Third Party Payments,Private Contractors, 129.30 
THURROCK BC,E1502X,Jul-23,18/07/2023,Adults; Housing and Health,Bwt Uk Ltd,Supplies and Services,Equipment Purchase, 112.07 
THURROCK BC,E1502X,Jul-23,15/03/2023,Adults; Housing and Health,Guardian Homecare Uk Ltd,Third Party Payments,Home Care Independent Sector, 814.12 
THURROCK BC,E1502X,Jul-23,26/04/2023,Adults; Housing and Health,Guardian Homecare Uk Ltd,Third Party Payments,Home Care Independent Sector, 785.77 
THURROCK BC,E1502X,Jul-23,23/05/2023,Adults; Housing and Health,Guardian Homecare Uk Ltd,Third Party Payments,Home Care Independent Sector, 766.77 
THURROCK BC,E1502X,Jul-23,19/07/2023,Adults; Housing and Health,Guardian Homecare Uk Ltd,Third Party Payments,Home Care Independent Sector," 64,109.00 "
THURROCK BC,E1502X,Jul-23,28/03/2023,Adults; Housing and Health,Guardian Homecare Uk Ltd,Third Party Payments,Home Care Independent Sector, 814.15 
THURROCK BC,E1502X,Jul-23,01/07/2023,Adults; Housing and Health,Meadow View Residential Home,Third Party Payments,Residential Homes Independent Sector," 9,133.84 "
THURROCK BC,E1502X,Jul-23,03/07/2023,Adults; Housing and Health,Meadow View Residential Home,Third Party Payments,Residential Homes Independent Sector," 80,142.73 "
THURROCK BC,E1502X,Jul-23,05/07/2023,Adults; Housing and Health,The Barn & Coach House,Third Party Payments,Residential Homes Independent Sector," 14,503.35 "
THURROCK BC,E1502X,Jul-23,30/06/2023,Adults; Housing and Health,Charleys,Supplies and Services,Provisions Food, 224.35 
