Body Name,Body Id,Month,Date,Department,Beneficiary,Purpose,Merchant Category, Amounts 
THURROCK BC,E1502X,May-23,29/05/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 71.06 
THURROCK BC,E1502X,May-23,17/05/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 381.44 
THURROCK BC,E1502X,May-23,26/05/2023,Adults; Housing and Health,Redacted,Transfer Payments,Direct Payments," 176,158.19 "
THURROCK BC,E1502X,May-23,26/05/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 119.84 
THURROCK BC,E1502X,May-23,23/05/2023,Adults; Housing and Health,Redacted,Supplies and Services,Professional Fees, 225.00 
THURROCK BC,E1502X,May-23,23/05/2023,Adults; Housing and Health,Redacted,Supplies and Services,Subsistence Allowance Staff, 22.93 
THURROCK BC,E1502X,May-23,23/05/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 72.00 
THURROCK BC,E1502X,May-23,19/05/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 249.08 
THURROCK BC,E1502X,May-23,29/04/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 59.09 
THURROCK BC,E1502X,May-23,18/05/2023,Adults; Housing and Health,Redacted,Third Party Payments,Private Contractors," 33,631.25 "
THURROCK BC,E1502X,May-23,18/05/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 16.80 
THURROCK BC,E1502X,May-23,18/05/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 129.88 
THURROCK BC,E1502X,May-23,18/05/2023,Adults; Housing and Health,Redacted,Capital Schemes,Improvement Grants, 450.00 
THURROCK BC,E1502X,May-23,20/05/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 2.39 
THURROCK BC,E1502X,May-23,02/05/2023,Adults; Housing and Health,Redacted,Supplies and Services,Subsistence Allowance Staff, 13.50 
THURROCK BC,E1502X,May-23,02/05/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 104.96 
THURROCK BC,E1502X,May-23,02/05/2023,Adults; Housing and Health,Redacted,Capital Schemes,Improvement Grants," 6,763.08 "
THURROCK BC,E1502X,May-23,03/05/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 262.51 
THURROCK BC,E1502X,May-23,04/05/2023,Adults; Housing and Health,Redacted,Supplies and Services,Project Work, 525.00 
THURROCK BC,E1502X,May-23,04/05/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 412.26 
THURROCK BC,E1502X,May-23,11/05/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 243.18 
THURROCK BC,E1502X,May-23,09/05/2023,Adults; Housing and Health,Redacted,Supplies and Services,Subsistence Allowance Staff, 11.63 
THURROCK BC,E1502X,May-23,09/05/2023,Adults; Housing and Health,Redacted,Transfer Payments,Direct Payments," 4,500.00 "
THURROCK BC,E1502X,May-23,09/05/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 111.56 
THURROCK BC,E1502X,May-23,18/02/2023,Adults; Housing and Health,Redacted,Supplies and Services,Professional Fees, 90.00 
THURROCK BC,E1502X,May-23,18/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 93.91 
THURROCK BC,E1502X,May-23,07/05/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 130.93 
THURROCK BC,E1502X,May-23,05/05/2023,Adults; Housing and Health,Redacted,Supplies and Services,Project Work, 350.00 
THURROCK BC,E1502X,May-23,05/05/2023,Adults; Housing and Health,Redacted,Third Party Payments,Private Contractors," 1,316.00 "
THURROCK BC,E1502X,May-23,05/05/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 110.25 
THURROCK BC,E1502X,May-23,05/05/2023,Adults; Housing and Health,Redacted,Capital Schemes,Improvement Grants, 120.00 
THURROCK BC,E1502X,May-23,16/05/2023,Adults; Housing and Health,Redacted,Third Party Payments,Residential Homes Independent Sector," 49,078.04 "
THURROCK BC,E1502X,May-23,16/05/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 176.60 
THURROCK BC,E1502X,May-23,16/05/2023,Adults; Housing and Health,Redacted,Capital Schemes,Improvement Grants," 5,015.54 "
THURROCK BC,E1502X,May-23,12/05/2023,Adults; Housing and Health,Redacted,Supplies and Services,Project Work, 707.20 
THURROCK BC,E1502X,May-23,12/05/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 74.12 
THURROCK BC,E1502X,May-23,15/05/2023,Adults; Housing and Health,Redacted,Supplies and Services,Project Work," 1,842.00 "
THURROCK BC,E1502X,May-23,15/05/2023,Adults; Housing and Health,Redacted,Third Party Payments,Supported Living," 15,942.99 "
THURROCK BC,E1502X,May-23,15/05/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 36.68 
THURROCK BC,E1502X,May-23,06/05/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 21.60 
THURROCK BC,E1502X,May-23,06/05/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 15.57 
THURROCK BC,E1502X,May-23,13/05/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 17.10 
THURROCK BC,E1502X,May-23,22/05/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 88.29 
THURROCK BC,E1502X,May-23,14/05/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 60.06 
THURROCK BC,E1502X,May-23,21/05/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 190.32 
THURROCK BC,E1502X,May-23,08/05/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 7.65 
THURROCK BC,E1502X,May-23,12/12/2022,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 3.41 
THURROCK BC,E1502X,May-23,17/06/2023,Adults; Housing and Health,Redacted,Capital Schemes,Improvement Grants, -   
THURROCK BC,E1502X,May-23,26/05/2023,Adults; Housing and Health,Thurrock Council,Third Party Payments,Residential Homes Independent Sector," 41,746.54 "
THURROCK BC,E1502X,May-23,26/05/2023,Adults; Housing and Health,Thurrock Council,Transfer Payments,Direct Payments, 60.00 
THURROCK BC,E1502X,May-23,11/05/2023,Adults; Housing and Health,Footsteps Care Residential Childrens Home,Third Party Payments,Supported Living," 10,629.28 "
THURROCK BC,E1502X,May-23,01/03/2023,Adults; Housing and Health,Merrie Loots Rest Home,Third Party Payments,Residential Homes Independent Sector, 209.93 
THURROCK BC,E1502X,May-23,01/04/2023,Adults; Housing and Health,Merrie Loots Rest Home,Third Party Payments,Residential Homes Independent Sector, 308.31 
THURROCK BC,E1502X,May-23,01/05/2023,Adults; Housing and Health,Merrie Loots Rest Home,Third Party Payments,Residential Homes Independent Sector," 29,288.69 "
THURROCK BC,E1502X,May-23,01/03/2023,Adults; Housing and Health,Bluebell Place Ltd,Third Party Payments,Residential Homes Independent Sector, 572.23 
THURROCK BC,E1502X,May-23,01/04/2023,Adults; Housing and Health,Bluebell Place Ltd,Third Party Payments,Nursing Homes Independent Sector," 32,487.18 "
THURROCK BC,E1502X,May-23,01/04/2023,Adults; Housing and Health,Bluebell Place Ltd,Third Party Payments,Residential Homes Independent Sector," 95,550.47 "
THURROCK BC,E1502X,May-23,01/04/2023,Adults; Housing and Health,Bluebell Place Ltd,Third Party Payments,Respite Care," 7,191.31 "
THURROCK BC,E1502X,May-23,04/05/2023,Adults; Housing and Health,Bluebell Place Ltd,Third Party Payments,Respite Care, 584.15 
THURROCK BC,E1502X,May-23,28/04/2023,Adults; Housing and Health,Christian Care Homes,Third Party Payments,Home Care Independent Sector," 10,498.10 "
THURROCK BC,E1502X,May-23,28/04/2023,Adults; Housing and Health,Christian Care Homes,Third Party Payments,Residential Homes Independent Sector," 26,859.68 "
THURROCK BC,E1502X,May-23,04/05/2023,Adults; Housing and Health,Christian Care Homes,Third Party Payments,Home Care Independent Sector," 3,066.66 "
THURROCK BC,E1502X,May-23,08/05/2023,Adults; Housing and Health,Christian Care Homes,Third Party Payments,Residential Homes Independent Sector," 1,288.32 "
THURROCK BC,E1502X,May-23,28/04/2023,Adults; Housing and Health,Purple Conversation Cic,Transfer Payments,Direct Payments," 441,949.88 "
THURROCK BC,E1502X,May-23,26/05/2023,Adults; Housing and Health,Purple Conversation Cic,Transfer Payments,Direct Payments," 546,586.22 "
THURROCK BC,E1502X,May-23,06/02/2023,Adults; Housing and Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector, 37.86 
THURROCK BC,E1502X,May-23,10/05/2023,Adults; Housing and Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector, 975.38 
THURROCK BC,E1502X,May-23,17/05/2023,Adults; Housing and Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector," 23,184.00 "
THURROCK BC,E1502X,May-23,17/05/2023,Adults; Housing and Health,John Stanleys Care Agency Ltd,Third Party Payments,24 Hour Care, 225.72 
THURROCK BC,E1502X,May-23,05/05/2023,Adults; Housing and Health,John Stanleys Care Agency Ltd,Third Party Payments,24 Hour Care," 10,579.67 "
THURROCK BC,E1502X,May-23,05/03/2023,Adults; Housing and Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector, 691.31 
THURROCK BC,E1502X,May-23,31/03/2023,Adults; Housing and Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector, 795.48 
THURROCK BC,E1502X,May-23,30/04/2023,Adults; Housing and Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector," 1,239.90 "
THURROCK BC,E1502X,May-23,29/04/2023,Adults; Housing and Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector," 122,911.80 "
THURROCK BC,E1502X,May-23,11/12/2022,Adults; Housing and Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector, 378.61 
THURROCK BC,E1502X,May-23,01/05/2023,Adults; Housing and Health,Akaba Social Uk Ltd,Third Party Payments,Home Care Independent Sector, 926.10 
THURROCK BC,E1502X,May-23,01/05/2023,Adults; Housing and Health,Akaba Social Uk Ltd,Third Party Payments,Supported Living," 27,689.52 "
THURROCK BC,E1502X,May-23,25/05/2023,Adults; Housing and Health,Amazing Solutions,Third Party Payments,Private Contractors, 320.00 
THURROCK BC,E1502X,May-23,10/05/2023,Adults; Housing and Health,A K Supported Housing Ltd,Third Party Payments,Supported Living," 71,502.04 "
THURROCK BC,E1502X,May-23,30/04/2023,Adults; Housing and Health,Hamelin Trust,Third Party Payments,Respite Care," 3,465.00 "
THURROCK BC,E1502X,May-23,30/04/2023,Adults; Housing and Health,Hamelin Trust,Third Party Payments,Supported Living," 1,254.00 "
THURROCK BC,E1502X,May-23,17/04/2023,Adults; Housing and Health,Oasis Young Peoples Services Uk Ltd,Third Party Payments,Supported Living, 432.48 
THURROCK BC,E1502X,May-23,16/05/2023,Adults; Housing and Health,Mears Ltd,Premises Costs,Building Maintenance Day To Day," 1,648.65 "
THURROCK BC,E1502X,May-23,15/05/2023,Adults; Housing and Health,Mears Ltd,Premises Costs,Building Maintenance Day To Day, 330.91 
THURROCK BC,E1502X,May-23,23/05/2023,Adults; Housing and Health,Besure Build And Maintai Svc Ltd,Premises Costs,Building Maintenance Day To Day," 1,050.00 "
THURROCK BC,E1502X,May-23,16/05/2023,Adults; Housing and Health,Besure Build And Maintai Svc Ltd,Premises Costs,Building Maintenance Day To Day, 260.00 
THURROCK BC,E1502X,May-23,10/05/2023,Adults; Housing and Health,Oakray Ltd,Supplies and Services,Equipment Purchase, 48.00 
THURROCK BC,E1502X,May-23,25/04/2023,Adults; Housing and Health,H M Land Registry,Supplies and Services,Land Registry Fees, 3.00 
THURROCK BC,E1502X,May-23,10/05/2023,Adults; Housing and Health,H M Land Registry,Supplies and Services,Land Registry Fees, 9.00 
THURROCK BC,E1502X,May-23,17/05/2023,Adults; Housing and Health,H M Land Registry,Supplies and Services,Land Registry Fees, 6.00 
THURROCK BC,E1502X,May-23,23/05/2023,Adults; Housing and Health,H M Land Registry,Supplies and Services,Land Registry Fees, 12.00 
THURROCK BC,E1502X,May-23,28/04/2023,Adults; Housing and Health,Lyreco Uk Ltd,Supplies and Services,Stationery, 336.16 
THURROCK BC,E1502X,May-23,19/05/2023,Adults; Housing and Health,Lyreco Uk Ltd,Supplies and Services,Stationery, 32.16 
THURROCK BC,E1502X,May-23,05/05/2023,Adults; Housing and Health,Lyreco Uk Ltd,Supplies and Services,Stationery, 33.25 
THURROCK BC,E1502X,May-23,11/05/2023,Adults; Housing and Health,Peabody,Third Party Payments,Supported Living," 2,638.63 "
THURROCK BC,E1502X,May-23,22/05/2023,Adults; Housing and Health,Peabody,Third Party Payments,Preserve Rights," 5,499.01 "
THURROCK BC,E1502X,May-23,22/05/2023,Adults; Housing and Health,Peabody,Third Party Payments,Residential Homes Independent Sector," 56,870.21 "
THURROCK BC,E1502X,May-23,28/04/2023,Adults; Housing and Health,The Fantastic Chop Shop,Supplies and Services,Provisions Food, 228.97 
THURROCK BC,E1502X,May-23,26/05/2023,Adults; Housing and Health,The Fantastic Chop Shop,Supplies and Services,Provisions Food, 158.65 
THURROCK BC,E1502X,May-23,19/05/2023,Adults; Housing and Health,The Fantastic Chop Shop,Supplies and Services,Provisions Food, 356.89 
THURROCK BC,E1502X,May-23,12/05/2023,Adults; Housing and Health,The Fantastic Chop Shop,Supplies and Services,Provisions Food, 332.90 
THURROCK BC,E1502X,May-23,11/04/2023,Adults; Housing and Health,Sunnyside House Ltd,Third Party Payments,Residential Homes Independent Sector," 14,254.76 "
THURROCK BC,E1502X,May-23,09/05/2023,Adults; Housing and Health,Sunnyside House Ltd,Third Party Payments,Home Care Independent Sector, 335.33 
THURROCK BC,E1502X,May-23,09/05/2023,Adults; Housing and Health,Sunnyside House Ltd,Third Party Payments,Residential Homes Independent Sector," 55,403.31 "
THURROCK BC,E1502X,May-23,09/05/2023,Adults; Housing and Health,Sunnyside House Ltd,Third Party Payments,Supported Living," 35,177.96 "
THURROCK BC,E1502X,May-23,04/05/2023,Adults; Housing and Health,Aaron Services,Premises Costs,Building Maintenance Day To Day, 198.00 
THURROCK BC,E1502X,May-23,09/05/2023,Adults; Housing and Health,Bradbury House Organisation,Third Party Payments,Residential Homes Independent Sector," 3,307.70 "
THURROCK BC,E1502X,May-23,26/04/2023,Adults; Housing and Health,Guardian Homecare Uk Ltd,Third Party Payments,Home Care Independent Sector," 65,441.93 "
THURROCK BC,E1502X,May-23,22/05/2023,Adults; Housing and Health,Guardian Homecare Uk Ltd,Third Party Payments,Home Care Independent Sector,-511.11 
THURROCK BC,E1502X,May-23,01/05/2023,Adults; Housing and Health,Meadow View Residential Home,Third Party Payments,Residential Homes Independent Sector," 68,064.70 "
THURROCK BC,E1502X,May-23,15/05/2023,Adults; Housing and Health,The Barn & Coach House,Third Party Payments,Residential Homes Independent Sector," 14,035.50 "
THURROCK BC,E1502X,May-23,22/05/2023,Adults; Housing and Health,Charleys,Supplies and Services,Provisions Food," 1,000.38 "
THURROCK BC,E1502X,May-23,27/04/2023,Adults; Housing and Health,L & Q Living Limited,Third Party Payments,Residential Homes Independent Sector," 23,114.18 "
THURROCK BC,E1502X,May-23,19/05/2023,Adults; Housing and Health,Thurrock Cvs,Third Party Payments,Private Contractors," 17,565.00 "
THURROCK BC,E1502X,May-23,02/05/2023,Adults; Housing and Health,Thurrock Cvs,Supplies and Services,Grants to Voluntary Organisations," 18,000.00 "
THURROCK BC,E1502X,May-23,15/05/2023,Adults; Housing and Health,Thurrock Cvs,Supplies and Services,Grants to Voluntary Organisations," 9,900.00 "
THURROCK BC,E1502X,May-23,15/05/2023,Adults; Housing and Health,Thurrock Cvs,Third Party Payments,Private Contractors," 32,996.81 "
THURROCK BC,E1502X,May-23,02/05/2023,Adults; Housing and Health,Bupa Care Homes,Third Party Payments,Nursing Homes Independent Sector," 2,977.37 "
THURROCK BC,E1502X,May-23,02/05/2023,Adults; Housing and Health,Bupa Care Homes,Third Party Payments,Residential Homes Independent Sector," 15,500.00 "
THURROCK BC,E1502X,May-23,02/05/2023,Adults; Housing and Health,Pgs Healthcare Limited,Third Party Payments,Supported Living," 7,280.80 "
THURROCK BC,E1502X,May-23,01/05/2023,Adults; Housing and Health,Larchwood Care South Ltd,Third Party Payments,Residential Homes Independent Sector," 2,590.71 "
THURROCK BC,E1502X,May-23,23/04/2023,Adults; Housing and Health,Larchwood Care South Ltd,Third Party Payments,Residential Homes Independent Sector," 1,197.13 "
THURROCK BC,E1502X,May-23,01/05/2023,Adults; Housing and Health,Elysium Healthcare,Third Party Payments,Residential Homes Independent Sector," 8,097.82 "
THURROCK BC,E1502X,May-23,02/04/2023,Adults; Housing and Health,Kynite Rescue Kennels,Supplies and Services,Vet Fees," 1,701.93 "
THURROCK BC,E1502X,May-23,09/05/2023,Adults; Housing and Health,Longcroft,Third Party Payments,Residential Homes Independent Sector," 8,688.85 "
THURROCK BC,E1502X,May-23,01/05/2023,Adults; Housing and Health,Ranc Care Homes Ltd,Third Party Payments,Residential Homes Independent Sector," 3,321.43 "
THURROCK BC,E1502X,May-23,02/12/2022,Adults; Housing and Health,Regents Care Services,Third Party Payments,Supported Living," 10,859.45 "
THURROCK BC,E1502X,May-23,02/05/2023,Adults; Housing and Health,Regents Care Services,Third Party Payments,Supported Living," 5,914.28 "
THURROCK BC,E1502X,May-23,02/05/2023,Adults; Housing and Health,Maple Health Uk Ltd,Third Party Payments,Residential Homes Independent Sector," 7,457.14 "
THURROCK BC,E1502X,May-23,02/05/2023,Adults; Housing and Health,Janith Homes Ltd,Third Party Payments,Preserve Rights," 10,066.40 "
THURROCK BC,E1502X,May-23,02/05/2023,Adults; Housing and Health,Janith Homes Ltd,Third Party Payments,Residential Homes Independent Sector," 2,498.21 "
THURROCK BC,E1502X,May-23,02/05/2023,Adults; Housing and Health,Janith Homes Ltd,Income,Preserve Rights,"-2,439.62 "
