Body Name,Body Id,Month,Date,Department,Beneficiary,Purpose,Merchant Category, Amounts 
THURROCK BC,E1502X,Sep-23,21/07/2023,Adults; Housing and Health,Essex County Council,Third Party Payments,Recharges from Other Local Authorities," 213,088.00 "
THURROCK BC,E1502X,Sep-23,30/07/2023,Adults; Housing and Health,Essex County Council,Supplies and Services,Project Work," 16,286.59 "
THURROCK BC,E1502X,Sep-23,30/07/2023,Adults; Housing and Health,Essex County Council,Third Party Payments,Recharges from Other Local Authorities," 142,534.92 "
THURROCK BC,E1502X,Sep-23,13/09/2023,Adults; Housing and Health,Essex County Council,Third Party Payments,Recharges from Other Local Authorities," 17,500.00 "
THURROCK BC,E1502X,Sep-23,22/06/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 3.30 
THURROCK BC,E1502X,Sep-23,15/06/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 28.20 
THURROCK BC,E1502X,Sep-23,01/01/2023,Adults; Housing and Health,Redacted,Supplies and Services,Professional Fees, 150.00 
THURROCK BC,E1502X,Sep-23,08/08/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 107.00 
THURROCK BC,E1502X,Sep-23,24/08/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 318.22 
THURROCK BC,E1502X,Sep-23,23/08/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances," 3,851.34 "
THURROCK BC,E1502X,Sep-23,15/08/2023,Adults; Housing and Health,Redacted,Third Party Payments,Residential Homes Independent Sector," 28,146.32 "
THURROCK BC,E1502X,Sep-23,31/08/2023,Adults; Housing and Health,Redacted,Supplies and Services,Project Work, 712.40 
THURROCK BC,E1502X,Sep-23,31/08/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances," 1,127.39 "
THURROCK BC,E1502X,Sep-23,25/08/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 3.10 
THURROCK BC,E1502X,Sep-23,25/08/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 284.56 
THURROCK BC,E1502X,Sep-23,30/08/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 366.62 
THURROCK BC,E1502X,Sep-23,26/08/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 2.88 
THURROCK BC,E1502X,Sep-23,01/09/2023,Adults; Housing and Health,Redacted,Supplies and Services,Professional Fees, 90.00 
THURROCK BC,E1502X,Sep-23,01/09/2023,Adults; Housing and Health,Redacted,Supplies and Services,Project Work, 898.20 
THURROCK BC,E1502X,Sep-23,01/09/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 159.29 
THURROCK BC,E1502X,Sep-23,07/03/2023,Adults; Housing and Health,Redacted,Supplies and Services,Subsistence Allowance Staff, 12.00 
THURROCK BC,E1502X,Sep-23,06/09/2023,Adults; Housing and Health,Redacted,Supplies and Services,Subsistence Allowance Staff, 8.20 
THURROCK BC,E1502X,Sep-23,06/09/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 121.72 
THURROCK BC,E1502X,Sep-23,07/09/2023,Adults; Housing and Health,Redacted,Supplies and Services,Subsistence Allowance Staff, 24.80 
THURROCK BC,E1502X,Sep-23,07/09/2023,Adults; Housing and Health,Redacted,Third Party Payments,Private Contractors, 924.00 
THURROCK BC,E1502X,Sep-23,07/09/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 13.50 
THURROCK BC,E1502X,Sep-23,04/09/2023,Adults; Housing and Health,Redacted,Supplies and Services,Subsistence Allowance Staff, 21.25 
THURROCK BC,E1502X,Sep-23,04/09/2023,Adults; Housing and Health,Redacted,Third Party Payments,Supported Living," 2,970.30 "
THURROCK BC,E1502X,Sep-23,04/09/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 132.53 
THURROCK BC,E1502X,Sep-23,04/09/2023,Adults; Housing and Health,Redacted,Capital Schemes,Improvement Grants," 12,645.05 "
THURROCK BC,E1502X,Sep-23,05/09/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 142.93 
THURROCK BC,E1502X,Sep-23,08/09/2023,Adults; Housing and Health,Redacted,Supplies and Services,Professional Fees, 110.50 
THURROCK BC,E1502X,Sep-23,08/09/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 129.49 
THURROCK BC,E1502X,Sep-23,13/09/2023,Adults; Housing and Health,Redacted,Third Party Payments,Private Contractors, 637.00 
THURROCK BC,E1502X,Sep-23,13/09/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 287.35 
THURROCK BC,E1502X,Sep-23,12/09/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 75.50 
THURROCK BC,E1502X,Sep-23,11/09/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 4.95 
THURROCK BC,E1502X,Sep-23,28/09/2023,Adults; Housing and Health,Redacted,Capital Schemes,Improvement Grants," 4,960.00 "
THURROCK BC,E1502X,Sep-23,17/09/2023,Adults; Housing and Health,Redacted,Third Party Payments,Residential Homes Independent Sector," 6,264.12 "
THURROCK BC,E1502X,Sep-23,14/09/2023,Adults; Housing and Health,Redacted,Supplies and Services,Project Work, 712.00 
THURROCK BC,E1502X,Sep-23,14/09/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 32.60 
THURROCK BC,E1502X,Sep-23,14/09/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 241.43 
THURROCK BC,E1502X,Sep-23,20/09/2023,Adults; Housing and Health,Redacted,Supplies and Services,Project Work, 756.00 
THURROCK BC,E1502X,Sep-23,20/09/2023,Adults; Housing and Health,Redacted,Supplies and Services,Subsistence Allowance Staff, 20.40 
THURROCK BC,E1502X,Sep-23,20/09/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 2.70 
THURROCK BC,E1502X,Sep-23,22/09/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 266.94 
THURROCK BC,E1502X,Sep-23,22/09/2023,Adults; Housing and Health,Redacted,Capital Schemes,Improvement Grants," 5,695.00 "
THURROCK BC,E1502X,Sep-23,19/09/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 45.90 
THURROCK BC,E1502X,Sep-23,19/09/2023,Adults; Housing and Health,Redacted,Premises Costs,Rent Payable, 840.00 
