Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Capital Code,Capital Code Name,Total (excludes VAT)
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,10/02/2025,BROWN & ILLINGWORTH LTD,9280926,revenue,1VH26,Housing Advice Centre,#N/A,,276.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,13/02/2025,BROWN & ILLINGWORTH LTD,9321371,revenue,1BT05,Staying Close,#N/A,,441.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,18/02/2025,BROWN & ILLINGWORTH LTD,9330735,revenue,1VH26,Housing Advice Centre,#N/A,,294.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,18/02/2025,BROWN & ILLINGWORTH LTD,9329116,Capital,2HE01,Capital Citywide,HL105,INT0038 One-Off Rewires,335.60
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,18/02/2025,BROWN & ILLINGWORTH LTD,9329787,Capital,2HE01,Capital Citywide,HL103,INT0037 Kitchen Programme,300.00
HRA Expenditure,General Management,Revenue Expenditure,18/02/2025,BROWN & ILLINGWORTH LTD,9329789,revenue,1HRA3,Misc Feasibility Study/Survey,#N/A,,474.00
HRA Expenditure,General Management,Revenue Expenditure,18/02/2025,BROWN & ILLINGWORTH LTD,9329788,revenue,1HRA3,Misc Feasibility Study/Survey,#N/A,,294.00
HRA Expenditure,General Management,Revenue Expenditure,04/02/2025,BROWN & ILLINGWORTH LTD,9316210,revenue,1HRA3,Misc Feasibility Study/Survey,#N/A,,288.00
HRA Expenditure,General Management,Revenue Expenditure,04/02/2025,BROWN & ILLINGWORTH LTD,9316434,revenue,1HRA8,HRA - Investment Related Expe,#N/A,,520.00
HRA Expenditure,General Management,Revenue Expenditure,04/02/2025,BROWN & ILLINGWORTH LTD,9315198,revenue,1HRA8,HRA - Investment Related Expe,#N/A,,643.50
HRA Expenditure,General Management,Revenue Expenditure,04/02/2025,BROWN & ILLINGWORTH LTD,9316318,revenue,1HRA8,HRA - Investment Related Expe,#N/A,,1003.00
HRA Expenditure,Repairs & Maintenance,Revenue Expenditure,18/02/2025,BROWN & ILLINGWORTH LTD,9329792,revenue,1HA01,R&M Gen - Citywide,#N/A,,417.00
HRA Expenditure,Repairs & Maintenance,Revenue Expenditure,04/02/2025,BROWN & ILLINGWORTH LTD,9316209,revenue,1HA01,R&M Gen - Citywide,#N/A,,808.00
HRA Expenditure,Repairs & Maintenance,Revenue Expenditure,04/02/2025,BROWN & ILLINGWORTH LTD,9318005,revenue,1HA01,R&M Gen - Citywide,#N/A,,899.60
HRA Expenditure,Repairs & Maintenance,Revenue Expenditure,04/02/2025,BROWN & ILLINGWORTH LTD,9316317,revenue,1HA01,R&M Gen - Citywide,#N/A,,588.00
HRA Expenditure,Repairs & Maintenance,Revenue Expenditure,04/02/2025,BROWN & ILLINGWORTH LTD,9316313,revenue,1HA01,R&M Gen - Citywide,#N/A,,1038.60
HRA Expenditure,Repairs & Maintenance,Revenue Expenditure,04/02/2025,BROWN & ILLINGWORTH LTD,9316308,revenue,1HA01,R&M Gen - Citywide,#N/A,,1060.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/02/2025,BRUNSWICK HOUSE,9337005,revenue,1MG10,Nursing Care OP,#N/A,,66452.66
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/02/2025,BRUNSWICK HOUSE,9337005,revenue,1MG20,Residential Care OP,#N/A,,3499.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/02/2025,BRUNSWICK HOUSE,9336945,revenue,1MG10,Nursing Care OP,#N/A,,1887.04
Public Health Service,Public Health,Revenue Expenditure,14/02/2025,BRUNTON PARK HEALTH CENTRE,9323119,revenue,1ML03,PH - NHS Health Checks,#N/A,,648.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,19/02/2025,BRUSH TECHNOLOGY LTD,9332610,revenue,1KW00,Localised Working,#N/A,,2002.50
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,11/02/2025,BRUSH TECHNOLOGY LTD,9324535,revenue,1KE69,City Centre Cleansing,#N/A,,2002.50
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,11/02/2025,BRUSH TECHNOLOGY LTD,9324533,revenue,1KW27,Localised Working East,#N/A,,2002.50
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,21/02/2025,BSQUARE CONTROLS LIMITED,9330286,revenue,1KVEE,Construction Electrical,#N/A,,5865.77
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,21/02/2025,BSQUARE CONTROLS LIMITED,9296408,revenue,1KVEE,Construction Electrical,#N/A,,2009.49
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,21/02/2025,BSQUARE CONTROLS LIMITED,9224255,revenue,1KVEE,Construction Electrical,#N/A,,628.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,21/02/2025,BSQUARE CONTROLS LIMITED,9224252,revenue,1KVEE,Construction Electrical,#N/A,,19338.07
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,21/02/2025,BSS GROUP LTD,9314251,revenue,1KR05,District Heating,#N/A,,482.99
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,07/02/2025,BUILDING COST INFORMATION SERVICE LTD,9298268,revenue,1KEW1,Estate Management Team,#N/A,,5400.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,07/02/2025,BUILDROUTE LIMITED,9314247,revenue,1KVWC,Construction Services,#N/A,,10560.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,04/02/2025,BUILDROUTE LIMITED,9315123,revenue,1KVWC,Construction Services,#N/A,,1350.20
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,20/02/2025,BUNZL GREENHAM,9309989,revenue,1MG25,Connie Lewcock House OP,#N/A,,551.28
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,21/02/2025,BUNZL GREENHAM,9311749,revenue,1MW02,Nature's Landscape,#N/A,,441.36
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,21/02/2025,BUNZL GREENHAM,9309971,revenue,1MX01,Welford Resource Centre LD,#N/A,,656.56
Children & Families,Early Help and Family Support,Revenue Expenditure,07/02/2025,BUNZL GREENHAM,9309346,revenue,1E462,Castle Nursery Dunstanburgh,#N/A,,291.45
Children & Families,Early Help and Family Support,Revenue Expenditure,07/02/2025,BUNZL GREENHAM,9298267,revenue,1E465,Castle Nursery Willow Ave,#N/A,,771.37
Children & Families,Early Help and Family Support,Revenue Expenditure,11/02/2025,BUNZL GREENHAM,9323668,revenue,1E462,Castle Nursery Dunstanburgh,#N/A,,518.77
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,20/02/2025,BUNZL GREENHAM,9309304,revenue,1KFE1,Broadwood Primary School,#N/A,,335.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,20/02/2025,BUNZL GREENHAM,9309309,revenue,1KFK9,West Jesmond Primary School,#N/A,,250.78
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,05/02/2025,BUNZL GREENHAM,9296178,revenue,1KFJ5,Christ Church C of E Primary,#N/A,,290.42
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,12/02/2025,BUNZL GREENHAM,9301963,revenue,1KG13,Westerhope Primary School,#N/A,,661.50
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,12/02/2025,BUNZL GREENHAM,9301960,revenue,1KKK8,Civic Centre Cleaners,#N/A,,1798.68
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,13/02/2025,BUNZL GREENHAM,9303877,revenue,1KFK5,St Teresas RC Prim,#N/A,,278.54
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,07/02/2025,BUNZL GREENHAM,9301684,revenue,1KFC6,Archibald First School,#N/A,,803.35
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,07/02/2025,BUNZL GREENHAM,9301807,revenue,1KFF2,Stocksfield Ave Prim,#N/A,,334.10
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,07/02/2025,BUNZL GREENHAM,9301806,revenue,1KFG2,Kenton Bar Primary,#N/A,,328.69
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,07/02/2025,BUNZL GREENHAM,9301683,revenue,1KFG3,Kingston Park,#N/A,,442.58
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,07/02/2025,BUNZL GREENHAM,9301808,revenue,1KFT5,Thomas Bewick Secondary,#N/A,,323.24
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,07/02/2025,BUNZL GREENHAM,9302111,revenue,1KG45,Wingrove Primary,#N/A,,640.70
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,07/02/2025,BUNZL GREENHAM,9295950,revenue,1KG45,Wingrove Primary,#N/A,,494.40
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,07/02/2025,BUNZL GREENHAM,9298361,revenue,1KG92,Westgate Community College,#N/A,,349.25
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,07/02/2025,BUNZL GREENHAM,9309362,revenue,1KG93,St Cuthberts RC High Academy,#N/A,,563.53
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,07/02/2025,BUNZL GREENHAM,9301809,revenue,1KH34,Ravenswood Primary,#N/A,,296.99
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,07/02/2025,BUNZL GREENHAM,9286369,revenue,1KH97,Jesmond Park Academy,#N/A,,1485.33
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,07/02/2025,BUNZL GREENHAM,9301781,revenue,1KH97,Jesmond Park Academy,#N/A,,1561.28
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,14/02/2025,BUNZL GREENHAM,9306311,revenue,1KFJ5,Christ Church C of E Primary,#N/A,,262.55
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,14/02/2025,BUNZL GREENHAM,9328493,revenue,1KFWC,Welford Day Centre,#N/A,,309.97
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,14/02/2025,BUNZL GREENHAM,9306382,revenue,1KGCF,Condercum Road,#N/A,,926.78
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,14/02/2025,BUNZL GREENHAM,9306310,revenue,1KH96,Walker School,#N/A,,254.13
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,14/02/2025,BUNZL GREENHAM,9328491,revenue,1KH98,Grainger Market,#N/A,,418.80
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,14/02/2025,BUNZL GREENHAM,9304729,revenue,1KJ10,Caretakers Team,#N/A,,1661.54
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,21/02/2025,BUNZL GREENHAM,9309695,revenue,1KFF7,St Michaels Primary,#N/A,,681.06
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,21/02/2025,BUNZL GREENHAM,9309697,revenue,1KFP6,Walbottle Campus,#N/A,,954.18
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,21/02/2025,BUNZL GREENHAM,9309965,revenue,1KFP9,Gosforth Academy,#N/A,,580.04
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,21/02/2025,BUNZL GREENHAM,9309694,revenue,1KFWC,Welford Day Centre,#N/A,,269.91
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,21/02/2025,BUNZL GREENHAM,9311201,revenue,1KG09,Throckley Primary School,#N/A,,1206.92
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,21/02/2025,BUNZL GREENHAM,9310410,revenue,1KG45,Wingrove Primary,#N/A,,941.25
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,21/02/2025,BUNZL GREENHAM,9310124,revenue,1KG92,Westgate Community College,#N/A,,292.65
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,21/02/2025,BUNZL GREENHAM,9309701,revenue,1KH94,Kenton Comprehensive,#N/A,,608.63
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,21/02/2025,BUNZL GREENHAM,9310120,revenue,1KH96,Walker School,#N/A,,292.65
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,21/02/2025,BUNZL GREENHAM,9309973,revenue,1KH97,Jesmond Park Academy,#N/A,,292.65
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,21/02/2025,BUNZL GREENHAM,9310409,revenue,1KH98,Grainger Market,#N/A,,516.30
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,21/02/2025,BUNZL GREENHAM,9310411,revenue,1KH98,Grainger Market,#N/A,,418.80
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,21/02/2025,BUNZL GREENHAM,9309966,revenue,1KJ10,Caretakers Team,#N/A,,776.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,21/02/2025,BUNZL GREENHAM,9309972,revenue,1KKK8,Civic Centre Cleaners,#N/A,,292.65
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,18/02/2025,BUNZL GREENHAM,9324794,revenue,1KFG5,Mountfield Primary School,#N/A,,862.08
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,17/02/2025,BUNZL GREENHAM,9287012,revenue,1KFR1,Kenton School Academy,#N/A,,748.39
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,17/02/2025,BUNZL GREENHAM,9328098,revenue,1KG94,Walbottle Campus,#N/A,,917.87
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,17/02/2025,BUNZL GREENHAM,9328489,revenue,1KGC6,BCT - Byker Wall,#N/A,,404.70
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,14/02/2025,BUNZL GREENHAM,9306314,revenue,1KENG,MOT,#N/A,,276.55
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,14/02/2025,BUNZL GREENHAM,9306381,revenue,1V104,On Street Car Parking,#N/A,,252.69
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,14/02/2025,BUNZL GREENHAM,9304728,revenue,1V609,Sage Building,#N/A,,856.70
Adult Social Care & Prevention,Community Support,Revenue Expenditure,11/02/2025,BURN BRAE LODGE,9324589,revenue,1MG20,Residential Care OP,#N/A,,3206.52
Adult Social Care & Prevention,Community Support,Revenue Income,11/02/2025,BURN BRAE LODGE,9324589,revenue,1MG20,Residential Care OP,#N/A,,-1549.72
Children & Families,Education Schools/DSG,Revenue Expenditure,03/02/2025,BUSY BEES GREAT PARK NURSERY,9316908,revenue,1E20C,SEN EY Panel Inclusion Fund,#N/A,,1400.00
Children & Families,Education Schools/DSG,Revenue Expenditure,26/02/2025,BUSY BEES GREAT PARK NURSERY,9338634,revenue,1E201,3- and 4-Year-Old,#N/A,,22339.13
Children & Families,Education Schools/DSG,Revenue Expenditure,26/02/2025,BUSY BEES GREAT PARK NURSERY,9338633,revenue,1EEP5,2Yr Old Learning & Childcare,#N/A,,11353.04
Children & Families,Education Schools/DSG,Revenue Expenditure,26/02/2025,BUSY BEES GREAT PARK NURSERY,9338635,revenue,1EEYH,Under 2YO,#N/A,,18856.34
Adult Social Care & Prevention,Community Support,Revenue Expenditure,11/02/2025,BYKER HALL N H (FELLINGATE CC LTD),9324612,revenue,1MG10,Nursing Care OP,#N/A,,48743.85
Adult Social Care & Prevention,Community Support,Revenue Expenditure,11/02/2025,BYKER HALL N H (FELLINGATE CC LTD),9324612,revenue,1MG20,Residential Care OP,#N/A,,183322.87
Adult Social Care & Prevention,Community Support,Revenue Expenditure,11/02/2025,BYKER HALL N H (FELLINGATE CC LTD),9324612,revenue,1MH10,Nursing Care PD,#N/A,,16828.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,11/02/2025,BYKER HALL N H (FELLINGATE CC LTD),9324612,revenue,1MH20,Residential Care PD,#N/A,,3745.28
Adult Social Care & Prevention,Community Support,Revenue Expenditure,11/02/2025,BYKER HALL N H (FELLINGATE CC LTD),9324612,revenue,1MK10,Nursing Care LD,#N/A,,9829.52
Adult Social Care & Prevention,Community Support,Revenue Expenditure,11/02/2025,BYKER HALL N H (FELLINGATE CC LTD),9324612,revenue,1MK20,Residential Care LD,#N/A,,3499.48
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,20/02/2025,C & D ACCESS,9291516,revenue,1KR01,Responsive Maintenance,#N/A,,3950.00
Children & Families,Children's Social Care,Revenue Expenditure,07/02/2025,CACI LTD,9322184,revenue,1EM10,Youth Justice Service,#N/A,,8900.00
Children & Families,Education,Revenue Expenditure,05/02/2025,CAITLIN HEDLEY,9306680,revenue,1E558,SB Music Service,#N/A,,1884.80
Children & Families,Children's Social Care,Revenue Expenditure,25/02/2025,CALDERDALE CARE HOME,9337267,revenue,1MD67,S17 Children in Need,#N/A,,5123.86
Children & Families,Children's Social Care,Revenue Expenditure,24/02/2025,CAMBIAN CHILDCARE LTD,9336125,revenue,1MC02,External Residential Placement,#N/A,,21800.00
Children & Families,Children's Social Care,Revenue Expenditure,24/02/2025,CAMBIAN CHILDCARE LTD,9336124,revenue,1MC02,External Residential Placement,#N/A,,23800.00
Children & Families,Education Schools/DSG,Revenue Expenditure,04/02/2025,CAMBIAN WHINFELL SCHOOL LTD,9318024,revenue,1E20P,High Needs Post16 Funding,#N/A,,16725.64
Children & Families,Education,Revenue Expenditure,05/02/2025,CAMPBELLS MINI BUS HIRE,9319098,revenue,1E212,Transport Special,#N/A,,6152.60
Children & Families,Education,Revenue Expenditure,03/02/2025,CAMPBELLS MINI BUS HIRE,9316921,revenue,1E212,Transport Special,#N/A,,6152.60
Children & Families,Education,Revenue Expenditure,21/02/2025,CAMPBELLS MINI BUS HIRE,9335442,revenue,1E212,Transport Special,#N/A,,6152.60
Children & Families,Education,Revenue Expenditure,21/02/2025,CAMPBELLS MINI BUS HIRE,9335443,revenue,1E212,Transport Special,#N/A,,6152.60
Children & Families,Education,Revenue Expenditure,25/02/2025,CAMPBELLS MINI BUS HIRE,9337054,revenue,1E212,Transport Special,#N/A,,5698.60
Children & Families,Education,Revenue Expenditure,26/02/2025,CAMPBELLS MINI BUS HIRE,9339100,revenue,1E212,Transport Special,#N/A,,25672.40
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/02/2025,CAMPHILL VILLAGE COMMUNITY LIMITED,9330956,revenue,1MK50,Supported Living LD,#N/A,,9227.92
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/02/2025,CANDLEWOOD HOUSE LTD,9336931,revenue,1MG10,Nursing Care OP,#N/A,,6732.00
Adult Social Care & Prevention,Community Support,Revenue Income,25/02/2025,CANDLEWOOD HOUSE LTD,9336931,revenue,1MG10,Nursing Care OP,#N/A,,-744.72
CFO Directorate,Procurement,Revenue Expenditure,07/02/2025,CANON UK  LTD,9302924,revenue,1CP60,Resources Comm & Procurement,#N/A,,16851.92
CFO Directorate,Procurement,Revenue Expenditure,07/02/2025,CANON UK  LTD,9302926,revenue,1CP60,Resources Comm & Procurement,#N/A,,13230.75
CFO Directorate,Procurement,Revenue Expenditure,25/02/2025,CANON UK  LTD,9337077,revenue,1CP60,Resources Comm & Procurement,#N/A,,14246.39
Children & Families,Children's Social Care,Revenue Expenditure,07/02/2025,CANON UK  LTD,9303246,revenue,1MB14,Social Care Strategic Mngment,#N/A,,1257.07
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,03/02/2025,CAPABILITIES/ECBO TEAM,9316629,revenue,1MW03,Foodworks Enterprise,#N/A,,1361.79
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/02/2025,CARE SOLUTIONS LTD,9330941,revenue,1MK50,Supported Living LD,#N/A,,153490.84
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/02/2025,CARE SOLUTIONS LTD,9330973,revenue,1MK50,Supported Living LD,#N/A,,11271.68
Adult Social Care & Prevention,Community Support,Revenue Income,18/02/2025,CARE SOLUTIONS LTD,9330941,revenue,1MK50,Supported Living LD,#N/A,,-11515.60
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/02/2025,CARE UK COMMUNITY PARTNERSHIP LTS,9337001,revenue,1MG20,Residential Care OP,#N/A,,8076.20
Adult Social Care & Prevention,Community Support,Revenue Income,25/02/2025,CARE UK COMMUNITY PARTNERSHIP LTS,9337001,revenue,1MG20,Residential Care OP,#N/A,,-1624.44
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/02/2025,CARE VISIONS,9337017,revenue,1MM20,Residential Care MH,#N/A,,33870.32
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/02/2025,CARELINE LIFESTYLES LTD,9331005,revenue,1MG10,Nursing Care OP,#N/A,,9412.80
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/02/2025,CARELINE LIFESTYLES LTD,9331005,revenue,1MH10,Nursing Care PD,#N/A,,5941.92
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/02/2025,CARELINE LIFESTYLES LTD,9331005,revenue,1MH20,Residential Care PD,#N/A,,626.92
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/02/2025,CARELINE LIFESTYLES LTD,9331005,revenue,1MK20,Residential Care LD,#N/A,,24341.37
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/02/2025,CARELINE LIFESTYLES LTD,9331005,revenue,1MM10,Nursing Care MH,#N/A,,5108.72
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/02/2025,CARELINE LIFESTYLES LTD,9331005,revenue,1MM20,Residential Care MH,#N/A,,6992.72
Adult Social Care & Prevention,Community Support,Revenue Expenditure,11/02/2025,CARELINE LIFESTYLES LTD,9324581,revenue,1MG20,Residential Care OP,#N/A,,12327.43
Adult Social Care & Prevention,Community Support,Revenue Expenditure,11/02/2025,CARELINE LIFESTYLES LTD,9324580,revenue,1MH10,Nursing Care PD,#N/A,,11149.96
Adult Social Care & Prevention,Community Support,Revenue Expenditure,11/02/2025,CARELINE LIFESTYLES LTD,9324580,revenue,1MH20,Residential Care PD,#N/A,,9158.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,11/02/2025,CARELINE LIFESTYLES LTD,9324580,revenue,1MK20,Residential Care LD,#N/A,,120044.29
Adult Social Care & Prevention,Community Support,Revenue Expenditure,11/02/2025,CARELINE LIFESTYLES LTD,9324580,revenue,1MM10,Nursing Care MH,#N/A,,17427.20
Adult Social Care & Prevention,Community Support,Revenue Expenditure,11/02/2025,CARELINE LIFESTYLES LTD,9324580,revenue,1MM20,Residential Care MH,#N/A,,19073.48
Adult Social Care & Prevention,Community Support,Revenue Income,11/02/2025,CARELINE LIFESTYLES LTD,9324580,revenue,1MK20,Residential Care LD,#N/A,,-3089.13
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/02/2025,CAREMARK NEWCASTLE UPON TYNE,9331017,revenue,1MG50,Home Care OP,#N/A,,6273.18
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/02/2025,CAREMARK NEWCASTLE UPON TYNE,9331017,revenue,1MM50,Home Care MH,#N/A,,1810.72
Children & Families,Education Schools/DSG,Revenue Expenditure,26/02/2025,CAROL LUMSDEN,9338541,revenue,1EEP5,2Yr Old Learning & Childcare,#N/A,,1364.30
Children & Families,Education Schools/DSG,Revenue Expenditure,26/02/2025,CAROL LUMSDEN,9338544,revenue,1EEYH,Under 2YO,#N/A,,412.91
Investment & Growth,Transport,Revenue Expenditure,24/02/2025,CARRS AGRICULTURE LTD,9334806,revenue,1KEMC,Highways,#N/A,,290.40
Investment & Growth,Transport,Revenue Expenditure,14/02/2025,CARRS AGRICULTURE LTD,9321612,revenue,1KEMC,Highways,#N/A,,302.02
Investment & Growth,Transport,Revenue Expenditure,06/02/2025,CARRS BILLINGTON AGRICULTURE,9321611,revenue,1KEMC,Highways,#N/A,,587.89
Operations & Regulatory Services ,Operations,Revenue Expenditure,13/02/2025,CARRS BILLINGTON AGRICULTURE,9327472,revenue,3KES1,City Transport Stock,#N/A,,318.97
Operations & Regulatory Services ,Operations,Revenue Expenditure,13/02/2025,CARRS BILLINGTON AGRICULTURE,9327471,revenue,3KES1,City Transport Stock,#N/A,,3071.32
Operations & Regulatory Services ,Operations,Revenue Expenditure,13/02/2025,CARRS BILLINGTON AGRICULTURE,9327473,revenue,3KES1,City Transport Stock,#N/A,,326.34
Operations & Regulatory Services ,Operations,Revenue Expenditure,14/02/2025,CARRS BILLINGTON AGRICULTURE,9327475,revenue,3KES1,City Transport Stock,#N/A,,1794.64
Operations & Regulatory Services ,Operations,Revenue Expenditure,21/02/2025,CARRS BILLINGTON AGRICULTURE,9333801,revenue,3KES1,City Transport Stock,#N/A,,489.51
Operations & Regulatory Services ,Operations,Revenue Expenditure,19/02/2025,CARRS BILLINGTON AGRICULTURE,9329160,revenue,3KES1,City Transport Stock,#N/A,,3275.41
Operations & Regulatory Services ,Operations,Revenue Expenditure,25/02/2025,CARRS BILLINGTON AGRICULTURE,9327478,revenue,3KES1,City Transport Stock,#N/A,,393.08
Investment & Growth,Capital Investment & Growth,Revenue Expenditure,21/02/2025,CARSON OFFICE ENVIRONMENTAL LTD,9335267,revenue,1FQ02,Office Accommodation Review,#N/A,,485.00
Housing & Communities,Head Housing Services,Revenue Expenditure,25/02/2025,CASE MANAGEMENT SOLUTIONS GROUP LTD,9333877,revenue,1BL01,Safe Living Team,#N/A,,5666.85
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,19/02/2025,CASTLEDENE,9332593,revenue,1MK21,Castle Dene Resource Centre LD,#N/A,,1385.93
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,19/02/2025,CASTLEDENE,9332593,revenue,1MK34,Shared Lives - Adult LD,#N/A,,45.96
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,07/02/2025,CCS MEDIA LTD,9299213,revenue,1BR02,Young Persons Sup & Prog,#N/A,,530.05
Adult Social Care & Prevention,Community Support,Revenue Expenditure,11/02/2025,CEDARDS END,9324636,revenue,1MK20,Residential Care LD,#N/A,,11473.20
