Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
Adult Social Care & Prevention,Community Support,Revenue Income,07/05/2024,EASTBOURNE HOUSE CARE HOME,9119922,revenue,1MG20,Residential Care OP,-726.20
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/05/2024,EASTSIDE GARDENS,9119975,revenue,1MG10,Nursing Care OP,5370.12
Adult Social Care & Prevention,Community Support,Revenue Income,07/05/2024,EASTSIDE GARDENS,9119975,revenue,1MG10,Nursing Care OP,-1058.48
"City Ops, Nghbrhds & Reg Srvcs",Repairs & Construction Service,Revenue Expenditure,14/05/2024,EASYFIT BLINDS LTD T/A A1 BLINDS,9124899,revenue,1KR59,Ad Hoc Extnl Contract Mgt Exp,643.33
Workforce & Development,Health and Safety,Revenue Expenditure,15/05/2024,EBIS,9126343,revenue,1FP40,Health & Safety Team,1725.00
CFO Directorate,Finance,Revenue Expenditure,31/05/2024,ECHO AM LIMITED,9137280,revenue,1FF51,Finance,1295.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,14/05/2024,ECODRIVE CPC TRAINING LTD,9122506,revenue,1KE23,Sandhills,350.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,14/05/2024,ECODRIVE CPC TRAINING LTD,9122506,revenue,1KE41,Domestic Refuse Collection,1750.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,14/05/2024,ECODRIVE CPC TRAINING LTD,9122506,revenue,1KE69,City Centre Cleansing,350.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,14/05/2024,ECODRIVE CPC TRAINING LTD,9122506,revenue,1KW27,Localised Working East,700.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,14/05/2024,ECODRIVE CPC TRAINING LTD,9122506,revenue,1KE42,Trade Waste Collections,700.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,14/05/2024,ECODRIVE CPC TRAINING LTD,9122506,revenue,1KW35,Citywide Motorbrush,350.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,14/05/2024,ECODRIVE CPC TRAINING LTD,9122507,revenue,1KEFA,Grounds Maintenance,350.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,14/05/2024,ECODRIVE CPC TRAINING LTD,9122507,revenue,1KE69,City Centre Cleansing,350.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,14/05/2024,ECODRIVE CPC TRAINING LTD,9122507,revenue,1KW27,Localised Working East,700.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,14/05/2024,ECODRIVE CPC TRAINING LTD,9122507,revenue,1KE42,Trade Waste Collections,1050.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,14/05/2024,ECODRIVE CPC TRAINING LTD,9122507,revenue,1KW35,Citywide Motorbrush,350.00
Investment & Growth,Transport,Revenue Expenditure,14/05/2024,ECODRIVE CPC TRAINING LTD,9122507,revenue,1KEMC,Highways,1400.00
Corporate Budgets,Corporate Budgets,Revenue Expenditure,30/05/2024,EDF ENERGY,9136070,revenue,3KS01,Utilities Control,804681.07
Corporate Budgets,Corporate Budgets,Revenue Expenditure,29/05/2024,EDF ENERGY,9136162,revenue,3KS01,Utilities Control,21613.69
Corporate Budgets,Corporate Budgets,Revenue Expenditure,01/05/2024,EDF ENERGY,9116840,revenue,3KS01,Utilities Control,941479.74
HRA Expenditure,General Management,Revenue Expenditure,28/05/2024,EDF ENERGY,9133953,revenue,1HE01,HRA NHD Mngmnt - Citywide,495.87
HRA Expenditure,General Management,Revenue Expenditure,31/05/2024,EDF ENERGY,9137300,revenue,1HE01,HRA NHD Mngmnt - Citywide,703.82
HRA Expenditure,General Management,Revenue Expenditure,09/05/2024,EDF ENERGY,9113259,revenue,1HRA6,HRA - Surplus Properties,288.77
HRA Expenditure,General Management,Revenue Expenditure,10/05/2024,EDF ENERGY,9113257,revenue,1HE01,HRA NHD Mngmnt - Citywide,380.19
Investment & Growth,Transport,Revenue Expenditure,30/05/2024,EDMUNDSON ELECTRICAL LTD,9134309,revenue,1KELA,Traffic Sig General O/H,4830.00
"City Ops, Nghbrhds & Reg Srvcs",ICT,Revenue Expenditure,09/05/2024,EE LTD,9122019,revenue,1CN00,Mobile Telecommunications,4455.41
"City Ops, Nghbrhds & Reg Srvcs",ICT,Revenue Expenditure,09/05/2024,EE LTD,9122011,revenue,1CN00,Mobile Telecommunications,1333.80
Children & Families,Children's Social Care,Revenue Expenditure,16/05/2024,ELDON BUREAU,9127441,revenue,1MD68,Legal Fees Care,547.53
Children & Families,Children's Social Care,Revenue Expenditure,02/05/2024,ELDON BUREAU,9117555,revenue,1MD68,Legal Fees Care,450.00
Children & Families,Children's Social Care,Revenue Expenditure,30/05/2024,ELDON BUREAU,9136761,revenue,1MD68,Legal Fees Care,323.10
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,30/05/2024,ELECTIONS PAYMENT BACS,9136621,revenue,1FL03,Elections Delivery,400.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,30/05/2024,ELECTIONS PAYMENT BACS,9136622,revenue,1FL03,Elections Delivery,600.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,30/05/2024,ELECTIONS PAYMENT BACS,9136623,revenue,1FL03,Elections Delivery,300.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121655,revenue,1FL03,Elections Delivery,650.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121656,revenue,1FL03,Elections Delivery,600.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121657,revenue,1FL03,Elections Delivery,300.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121658,revenue,1FL03,Elections Delivery,320.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121659,revenue,1FL03,Elections Delivery,650.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121662,revenue,1FL03,Elections Delivery,340.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121664,revenue,1FL03,Elections Delivery,300.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121665,revenue,1FL03,Elections Delivery,400.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121666,revenue,1FL03,Elections Delivery,280.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121668,revenue,1FL03,Elections Delivery,500.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121669,revenue,1FL03,Elections Delivery,675.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121670,revenue,1FL03,Elections Delivery,440.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121671,revenue,1FL03,Elections Delivery,800.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121672,revenue,1FL03,Elections Delivery,500.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121675,revenue,1FL03,Elections Delivery,775.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121676,revenue,1FL03,Elections Delivery,320.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121679,revenue,1FL03,Elections Delivery,410.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121680,revenue,1FL03,Elections Delivery,835.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121681,revenue,1FL03,Elections Delivery,350.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121682,revenue,1FL03,Elections Delivery,270.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121683,revenue,1FL03,Elections Delivery,350.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121684,revenue,1FL03,Elections Delivery,300.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121688,revenue,1FL03,Elections Delivery,500.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121689,revenue,1FL03,Elections Delivery,350.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121690,revenue,1FL03,Elections Delivery,325.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121691,revenue,1FL03,Elections Delivery,300.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121693,revenue,1FL03,Elections Delivery,450.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121694,revenue,1FL03,Elections Delivery,370.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121695,revenue,1FL03,Elections Delivery,525.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121697,revenue,1FL03,Elections Delivery,345.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121699,revenue,1FL03,Elections Delivery,650.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121700,revenue,1FL03,Elections Delivery,400.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121701,revenue,1FL03,Elections Delivery,400.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121702,revenue,1FL03,Elections Delivery,300.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121704,revenue,1FL03,Elections Delivery,640.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121705,revenue,1FL03,Elections Delivery,450.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121707,revenue,1FL03,Elections Delivery,500.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121709,revenue,1FL03,Elections Delivery,260.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121710,revenue,1FL03,Elections Delivery,400.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121733,revenue,1FL03,Elections Delivery,300.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121734,revenue,1FL03,Elections Delivery,300.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121738,revenue,1FL03,Elections Delivery,520.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS PAYMENT BACS,9121740,revenue,1FL03,Elections Delivery,780.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,10/05/2024,ELECTIONS PAYMENT BACS,9122377,revenue,1FL03,Elections Delivery,416.67
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,10/05/2024,ELECTIONS PAYMENT BACS,9122378,revenue,1FL03,Elections Delivery,320.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS RETAINED CHQ,9121663,revenue,1FL03,Elections Delivery,300.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/05/2024,ELECTIONS RETAINED CHQ,9121686,revenue,1FL03,Elections Delivery,490.00
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,29/05/2024,ELECTRIC CENTER,9134513,revenue,1MR58,Transport Function,382.18
Adult Social Care & Prevention,Community Support,Revenue Expenditure,21/05/2024,ELLA MCCAMBRIDGE,9129663,revenue,1MG20,Residential Care OP,168394.98
Adult Social Care & Prevention,Community Support,Revenue Expenditure,21/05/2024,ELLA MCCAMBRIDGE,9129663,revenue,1MH20,Residential Care PD,3887.86
Adult Social Care & Prevention,Community Support,Revenue Expenditure,21/05/2024,ELLA MCCAMBRIDGE,9129663,revenue,1MM20,Residential Care MH,8048.82
Adult Social Care & Prevention,"Quality, Strategy & Innovation",Revenue Expenditure,31/05/2024,ELLIE DEWAR,9135571,revenue,1MB26,Complaints&Customer Relations,1313.50
Adult Social Care & Prevention,"Quality, Strategy & Innovation",Revenue Expenditure,31/05/2024,ELLIE DEWAR,9135572,revenue,1MB26,Complaints&Customer Relations,453.25
Adult Social Care & Prevention,"Quality, Strategy & Innovation",Revenue Expenditure,02/05/2024,ELLIE DEWAR,9117545,revenue,1MB26,Complaints&Customer Relations,379.25
Adult Social Care & Prevention,"Quality, Strategy & Innovation",Revenue Expenditure,02/05/2024,ELLIE DEWAR,9117544,revenue,1MB26,Complaints&Customer Relations,379.25
Adult Social Care & Prevention,"Quality, Strategy & Innovation",Revenue Expenditure,02/05/2024,ELLIE DEWAR,9117554,revenue,1MB26,Complaints&Customer Relations,481.00
Children & Families,Education Schools/DSG,Revenue Expenditure,16/05/2024,ELLIS SIGNS,9126568,revenue,1E23C,Tree House EY SEND Centre,551.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/05/2024,ELPHA LODGE,9119938,revenue,1MM20,Residential Care MH,11001.08
Public Health Service,Public Health,Revenue Expenditure,20/05/2024,ELSWICK HEALTH CENTRE,9127394,revenue,1ML03,PH - NHS Health Checks,672.00
Adult Social Care & Prevention,Prevention,Revenue Expenditure,01/05/2024,EMMA TOMINEY,9102934,revenue,1MR92,Newcastle Neighbourhoods,5500.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,21/05/2024,EMPOWERED LIVES LTD,9129728,revenue,1MM20,Residential Care MH,13398.00
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,30/05/2024,ENERTECH NF LTD,9124910,revenue,1DV01,Charlotte Sq,720.83
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,30/05/2024,ENERTECH NF LTD,9124911,revenue,1DV01,Charlotte Sq,720.83
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,30/05/2024,ENERTECH NF LTD,9124908,revenue,1DV03,Old Eldon Square,720.84
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,30/05/2024,ENERTECH NF LTD,9124909,revenue,1DY54,Blackfriars,682.91
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,30/05/2024,ENERTECH NF LTD,9124912,revenue,1V075,Guildhall,695.83
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,08/05/2024,ENERTECH NF LTD,9121050,revenue,1DV01,Charlotte Sq,720.83
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,08/05/2024,ENERTECH NF LTD,9121054,revenue,1DV01,Charlotte Sq,720.83
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,08/05/2024,ENERTECH NF LTD,9121053,revenue,1DV03,Old Eldon Square,720.84
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,08/05/2024,ENERTECH NF LTD,9121051,revenue,1DY54,Blackfriars,682.91
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,08/05/2024,ENERTECH NF LTD,9121103,revenue,1DY85,Higham House,19074.64
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,08/05/2024,ENERTECH NF LTD,9121052,revenue,1V075,Guildhall,695.83
"City Ops, Nghbrhds & Reg Srvcs",Parking Services,Capital Expenditure,15/05/2024,ENERVEO LIMITED,9079425,Capital,2CAPI,Capital Investment,6942.91
"City Ops, Nghbrhds & Reg Srvcs",Repairs & Construction Service,Revenue Expenditure,31/05/2024,ENERVEO LIMITED,9137295,revenue,1KVWC,Minor Works Contracts,4569.46
"City Ops, Nghbrhds & Reg Srvcs",Repairs & Construction Service,Revenue Expenditure,31/05/2024,ENERVEO LIMITED,9073153,revenue,1KVWC,Minor Works Contracts,2494.82
Investment & Growth,Major Projects,Capital Expenditure,13/05/2024,ENERVEO LIMITED,9110215,Capital,2CAPI,Capital Investment,2334.57
Investment & Growth,Transport,Capital Expenditure,28/05/2024,ENERVEO LIMITED,9109852,Capital,2CAPI,Capital Investment,4094.54
Investment & Growth,Transport,Revenue Expenditure,28/05/2024,ENERVEO LIMITED,9109842,revenue,1KEMF,Street Lighting PFI,1494.30
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9117870,revenue,1KESY,External Hires,452.70
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9117871,revenue,1KESY,External Hires,435.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9117872,revenue,1KESY,External Hires,452.70
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9117873,revenue,1KESY,External Hires,735.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9117874,revenue,1KESY,External Hires,452.70
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9117875,revenue,1KESY,External Hires,735.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9117876,revenue,1KESY,External Hires,738.30
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9117877,revenue,1KESY,External Hires,735.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9117878,revenue,1KESY,External Hires,735.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9117879,revenue,1KESY,External Hires,1710.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9117880,revenue,1KESY,External Hires,692.70
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9117881,revenue,1KESY,External Hires,735.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9117882,revenue,1KESY,External Hires,738.30
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9117883,revenue,1KESY,External Hires,738.30
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9117884,revenue,1KESY,External Hires,738.30
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9117885,revenue,1KESY,External Hires,738.30
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9117886,revenue,1KESY,External Hires,541.07
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9117887,revenue,1KESY,External Hires,692.70
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9117888,revenue,1KESY,External Hires,1710.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9117889,revenue,1KESY,External Hires,1503.16
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9117890,revenue,1KESY,External Hires,901.56
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9117891,revenue,1KESY,External Hires,637.23
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9118292,revenue,1KESY,External Hires,452.70
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9118293,revenue,1KESY,External Hires,452.70
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9118294,revenue,1KESY,External Hires,452.70
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9118295,revenue,1KESY,External Hires,506.40
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9118296,revenue,1KESY,External Hires,506.40
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9118297,revenue,1KESY,External Hires,735.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9118298,revenue,1KESY,External Hires,1440.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9118299,revenue,1KESY,External Hires,506.40
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9118300,revenue,1KESY,External Hires,738.30
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9118301,revenue,1KESY,External Hires,735.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9118302,revenue,1KESY,External Hires,549.50
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9118303,revenue,1KESY,External Hires,505.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9118304,revenue,1KESY,External Hires,592.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9118305,revenue,1KESY,External Hires,1527.30
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9118306,revenue,1KESY,External Hires,692.70
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9118307,revenue,1KESY,External Hires,506.40
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9118308,revenue,1KESY,External Hires,735.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9118309,revenue,1KESY,External Hires,692.70
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9118310,revenue,1KESY,External Hires,512.70
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9118311,revenue,1KESY,External Hires,610.64
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9118312,revenue,1KESY,External Hires,506.40
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9118313,revenue,1KESY,External Hires,523.50
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9118314,revenue,1KESY,External Hires,735.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9118315,revenue,1KESY,External Hires,506.40
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9118316,revenue,1KESY,External Hires,1710.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9118317,revenue,1KESY,External Hires,738.30
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9118318,revenue,1KESY,External Hires,452.70
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/05/2024,ENTERPRISE RENT-A-CAR UK,9118319,revenue,1KESY,External Hires,452.70
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,17/05/2024,ENTERPRISE RENT-A-CAR UK,9128026,revenue,1KESY,External Hires,379.56
"City Ops, Nghbrhds & Reg Srvcs",Repairs & Construction Service,Revenue Expenditure,13/05/2024,ENTROTEC LTD,9123179,revenue,1KVEE,Electrical Stand Alone Works,22743.59
"City Ops, Nghbrhds & Reg Srvcs",Repairs & Construction Service,Revenue Expenditure,20/05/2024,ENTROTEC LTD,9125108,revenue,1KVEE,Electrical Stand Alone Works,2053.77
