Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Capital Code,Capital Code Name,Total (excludes VAT)
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,07/11/2024,BRITISH TELECOMMUNICATIONS PLC,9253097,revenue,1KFB9,Knop Law Primary School,#N/A,,-35.12
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,07/11/2024,BRITISH TELECOMMUNICATIONS PLC,9253097,revenue,1KFWC,Welford Day Centre,#N/A,,-44.34
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,07/11/2024,BRITISH TELECOMMUNICATIONS PLC,9253097,revenue,1KFR5,St Marys RC School,#N/A,,160.58
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,07/11/2024,BRITISH TELECOMMUNICATIONS PLC,9253097,revenue,1KFMH,Meals at Home,#N/A,,238.08
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,07/11/2024,BRITISH TELECOMMUNICATIONS PLC,9253097,revenue,1KFE2,Canning Street Primary,#N/A,,145.02
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,07/11/2024,BRITISH TELECOMMUNICATIONS PLC,9253097,revenue,1KFK9,West Jesmond Primary School,#N/A,,125.55
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,07/11/2024,BRITISH TELECOMMUNICATIONS PLC,9253097,revenue,1KFS1,Walker Technology College,#N/A,,160.58
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,07/11/2024,BRITISH TELECOMMUNICATIONS PLC,9253097,revenue,1KFT2,Trinity Catering,#N/A,,125.55
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,07/11/2024,BRITISH TELECOMMUNICATIONS PLC,9253097,revenue,1EJ62,Cruddas Park Library and Hub,#N/A,,126.10
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,07/11/2024,BRITISH TELECOMMUNICATIONS PLC,9253097,revenue,1KFT3,Sir Charles Parsons School,#N/A,,160.58
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,07/11/2024,BRITISH TELECOMMUNICATIONS PLC,9253097,revenue,1KL3A,City Hall,#N/A,,125.55
"City Ops, Nghbrhds & Reg Srvcs",ICT,Revenue Expenditure,07/11/2024,BRITISH TELECOMMUNICATIONS PLC,9253097,revenue,1CCTP,Telephones Project,#N/A,,7315.28
"City Ops, Nghbrhds & Reg Srvcs",ICT,Revenue Expenditure,07/11/2024,BRITISH TELECOMMUNICATIONS PLC,9253097,revenue,1MR53,Care First,#N/A,,125.55
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,07/11/2024,BRITISH TELECOMMUNICATIONS PLC,9253097,revenue,1KE23,Sandhills,#N/A,,171.48
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,07/11/2024,BRITISH TELECOMMUNICATIONS PLC,9253097,revenue,1KL60,Parks - Premises Costs,#N/A,,251.10
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,07/11/2024,BRITISH TELECOMMUNICATIONS PLC,9253097,revenue,1KL6N,Seasonal Events,#N/A,,215.52
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,07/11/2024,BRITISH TELECOMMUNICATIONS PLC,9253097,revenue,1KTDX,Architecture Building Design,#N/A,,-44.34
"City Ops, Nghbrhds & Reg Srvcs",Operations Management,Revenue Expenditure,07/11/2024,BRITISH TELECOMMUNICATIONS PLC,9253097,revenue,1DG01,Director of Communities,#N/A,,125.55
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,07/11/2024,BRITISH TELECOMMUNICATIONS PLC,9253097,revenue,1V204,Car Parking Infrastructure,#N/A,,1494.33
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,07/11/2024,BRITISH TELECOMMUNICATIONS PLC,9253097,revenue,1DE49,i4- Quayside NEC,#N/A,,1525.32
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,07/11/2024,BRITISH TELECOMMUNICATIONS PLC,9253097,revenue,1DE50,i6- Charlotte Square NEC,#N/A,,1626.66
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,07/11/2024,BRITISH TELECOMMUNICATIONS PLC,9253097,revenue,1DR03,Grainger Market,#N/A,,125.55
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,07/11/2024,BRITISH TELECOMMUNICATIONS PLC,9253097,revenue,1FRAA,Westgate,#N/A,,225.34
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,07/11/2024,BRITISH TELECOMMUNICATIONS PLC,9253097,revenue,1V075,Guildhall,#N/A,,29.00
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,07/11/2024,BRITISH TELECOMMUNICATIONS PLC,9253097,revenue,1DF71,High Bridge Studios & Gallery,#N/A,,1231.05
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,07/11/2024,BRITISH TELECOMMUNICATIONS PLC,9253097,revenue,1DT15,Chillingham Rd Ind Est,#N/A,,125.55
Deputy Chief Executive,Education & Skills Services,Revenue Expenditure,07/11/2024,BRITISH TELECOMMUNICATIONS PLC,9253097,revenue,1EA06,Westgate ASB,#N/A,,196.65
Deputy Chief Executive,Education & Skills Services,Revenue Expenditure,07/11/2024,BRITISH TELECOMMUNICATIONS PLC,9253097,revenue,1EA15,Newcastle City Learning Main,#N/A,,160.38
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,07/11/2024,BRITISH TELECOMMUNICATIONS PLC,9253097,revenue,1VH22,Temporary Accommodation Prem,#N/A,,354.30
HRA Expenditure,Special Services,Revenue Expenditure,07/11/2024,BRITISH TELECOMMUNICATIONS PLC,9253097,revenue,1HP01,Comm. Centres - Citywide,#N/A,,145.02
Public Health Service,Public Health,Revenue Expenditure,07/11/2024,BRITISH TELECOMMUNICATIONS PLC,9253097,revenue,1KL0A,Leisure Concession Contract,#N/A,,71.10
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/11/2024,BROOKE HOUSE CARE HOME,9251479,revenue,1MG10,Nursing Care OP,#N/A,,86154.25
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/11/2024,BROOKE HOUSE CARE HOME,9251479,revenue,1MG20,Residential Care OP,#N/A,,29073.07
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/11/2024,BROOKE HOUSE CARE HOME,9251479,revenue,1MH10,Nursing Care PD,#N/A,,6498.53
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/11/2024,BROOKE HOUSE CARE HOME,9251479,revenue,1MK10,Nursing Care LD,#N/A,,3745.28
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/11/2024,BROOKE HOUSE CARE HOME,9251480,revenue,1MG10,Nursing Care OP,#N/A,,3966.97
Housing & Communities,Head Housing Services,Revenue Expenditure,26/11/2024,BROWN & ILLINGWORTH LTD,9265817,revenue,1BH04,Tenancy Mgmt Team,#N/A,,432.00
HRA Expenditure,General Management,Revenue Expenditure,21/11/2024,BROWN & ILLINGWORTH LTD,9231642,revenue,1HRA8,HRA - Investment Related Expe,#N/A,,392.00
HRA Expenditure,General Management,Revenue Expenditure,21/11/2024,BROWN & ILLINGWORTH LTD,9231650,revenue,1HRA8,HRA - Investment Related Expe,#N/A,,1137.50
HRA Expenditure,General Management,Revenue Expenditure,21/11/2024,BROWN & ILLINGWORTH LTD,9237123,revenue,1HRA8,HRA - Investment Related Expe,#N/A,,392.00
HRA Expenditure,General Management,Revenue Expenditure,21/11/2024,BROWN & ILLINGWORTH LTD,9249544,revenue,1HRA8,HRA - Investment Related Expe,#N/A,,401.00
HRA Expenditure,General Management,Revenue Expenditure,21/11/2024,BROWN & ILLINGWORTH LTD,9249545,revenue,1HRA8,HRA - Investment Related Expe,#N/A,,1103.90
HRA Expenditure,General Management,Revenue Expenditure,21/11/2024,BROWN & ILLINGWORTH LTD,9258292,revenue,1HRA8,HRA - Investment Related Expe,#N/A,,343.00
HRA Expenditure,Repairs & Maintenance,Revenue Expenditure,21/11/2024,BROWN & ILLINGWORTH LTD,9249546,revenue,1HA01,R&M Gen - Citywide,#N/A,,313.00
HRA Expenditure,Repairs & Maintenance,Revenue Expenditure,21/11/2024,BROWN & ILLINGWORTH LTD,9253766,revenue,1HA01,R&M Gen - Citywide,#N/A,,3279.80
HRA Expenditure,Repairs & Maintenance,Revenue Expenditure,21/11/2024,BROWN & ILLINGWORTH LTD,9258294,revenue,1HA01,R&M Gen - Citywide,#N/A,,1578.20
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Income,21/11/2024,BROWN MEMORIALS,9262959,revenue,1KE27,Bereavement Services Overhead,#N/A,,745.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/11/2024,BRUNSWICK HOUSE,9251473,revenue,1MG10,Nursing Care OP,#N/A,,96567.61
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/11/2024,BRUNSWICK HOUSE,9251473,revenue,1MG20,Residential Care OP,#N/A,,3499.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/11/2024,BRUNSWICK HOUSE,9251521,revenue,1MG10,Nursing Care OP,#N/A,,1887.04
Adult Social Care & Prevention,Community Support,Revenue Expenditure,06/11/2024,BRUNSWICK HOUSE,9252277,revenue,1MG10,Nursing Care OP,#N/A,,5553.75
Adult Social Care & Prevention,Community Support,Revenue Expenditure,12/11/2024,BRUNSWICK HOUSE,9256251,revenue,1MG10,Nursing Care OP,#N/A,,3553.20
Public Health Service,Public Health,Revenue Expenditure,01/11/2024,BRUNTON PARK HEALTH CENTRE,9248176,revenue,1ML03,PH - NHS Health Checks,#N/A,,936.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,28/11/2024,BRUSH TECHNOLOGY LTD,9268003,revenue,1KE69,City Centre Cleansing,#N/A,,2952.58
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,06/11/2024,BRUSH TECHNOLOGY LTD,9224421,revenue,1KW00,Localised Working,#N/A,,1761.50
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,20/11/2024,BSI,9262150,revenue,1EJ13,Stock Services,#N/A,,2838.15
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,15/11/2024,BSS GROUP LTD,9248055,revenue,1KR05,District Heating,#N/A,,744.59
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,15/11/2024,BSS GROUP LTD,9248057,revenue,1KR05,District Heating,#N/A,,549.78
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,29/11/2024,BSS GROUP LTD,9253760,revenue,1KR8L,Wide District Heating,#N/A,,766.12
Operations & Regulatory Services ,Operations,Revenue Expenditure,22/11/2024,BUCHER MUNICIPAL LIMITED,9244466,revenue,3KES1,City Transport Stock,#N/A,,309.28
Operations & Regulatory Services ,Operations,Revenue Expenditure,22/11/2024,BUCHER MUNICIPAL LIMITED,9247075,revenue,3KES1,City Transport Stock,#N/A,,1073.22
Operations & Regulatory Services ,Operations,Revenue Expenditure,22/11/2024,BUCHER MUNICIPAL LIMITED,9251899,revenue,3KES1,City Transport Stock,#N/A,,300.13
Deputy Chief Executive,Inclusive Employment,Revenue Expenditure,22/11/2024,BUILDING FUTURES EAST,9263446,revenue,1FN39,Talent Pools and Pathways,#N/A,,22109.25
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,28/11/2024,BUILDROUTE LIMITED,9267744,revenue,1KVWC,Minor Works Contracts,#N/A,,12550.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,22/11/2024,BUILDROUTE LIMITED,9263531,revenue,1KVWC,Minor Works Contracts,#N/A,,23539.00
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,21/11/2024,BUNZL GREENHAM,9246996,revenue,1MK21,Castle Dene Resource Centre LD,#N/A,,397.60
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,21/11/2024,BUNZL GREENHAM,9246962,revenue,1MM23,Recovery & Support MH,#N/A,,268.85
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,27/11/2024,BUNZL GREENHAM,9253411,revenue,1MG26,Byker Lodge Resource Centre OP,#N/A,,361.64
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,13/11/2024,BUNZL GREENHAM,9240524,revenue,1MX01,Welford Resource Centre LD,#N/A,,260.58
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,13/11/2024,BUNZL GREENHAM,9240525,revenue,1MX01,Welford Resource Centre LD,#N/A,,693.59
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,29/11/2024,BUNZL GREENHAM,9253418,revenue,1MG26,Byker Lodge Resource Centre OP,#N/A,,426.60
Children & Families,Children's Social Care,Revenue Expenditure,01/11/2024,BUNZL GREENHAM,9228860,revenue,1MC41,Bedeburn Short Break Unit,#N/A,,391.34
Children & Families,Early Help and Family Support,Revenue Expenditure,18/11/2024,BUNZL GREENHAM,9240571,revenue,1E462,Castle Nursery Dunstanburgh,#N/A,,547.13
Children & Families,Early Help and Family Support,Revenue Expenditure,18/11/2024,BUNZL GREENHAM,9240458,revenue,1E46H,Castle Nursery Montagu,#N/A,,290.45
Children & Families,Early Help and Family Support,Revenue Expenditure,08/11/2024,BUNZL GREENHAM,9233014,revenue,1E462,Castle Nursery Dunstanburgh,#N/A,,686.42
Children & Families,Early Help and Family Support,Revenue Expenditure,08/11/2024,BUNZL GREENHAM,9240505,revenue,1E463,Castle Nursery Ryehill,#N/A,,254.24
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,18/11/2024,BUNZL GREENHAM,9231883,revenue,1KFJ3,West Denton Primary,#N/A,,929.47
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,18/11/2024,BUNZL GREENHAM,9240457,revenue,1KGCF,Condercum Road,#N/A,,706.47
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,01/11/2024,BUNZL GREENHAM,9231284,revenue,1KF07,Banqueting Suite,#N/A,,357.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,01/11/2024,BUNZL GREENHAM,9230135,revenue,1KFE6,Hawthorn Primary,#N/A,,277.95
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,01/11/2024,BUNZL GREENHAM,9228866,revenue,1KG03,Knoplaw Primary School,#N/A,,276.12
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,01/11/2024,BUNZL GREENHAM,9228864,revenue,1KG09,Throckley Primary School,#N/A,,1050.69
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,01/11/2024,BUNZL GREENHAM,9231291,revenue,1KH94,Kenton Comprehensive,#N/A,,685.02
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,01/11/2024,BUNZL GREENHAM,9231296,revenue,1KH97,Jesmond Park Academy,#N/A,,1246.40
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,01/11/2024,BUNZL GREENHAM,9231294,revenue,1KHT7,Gosforth Library,#N/A,,308.94
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,26/11/2024,BUNZL GREENHAM,9247146,revenue,1KFB4,Walbottle Village Primary Sch,#N/A,,335.82
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,26/11/2024,BUNZL GREENHAM,9247514,revenue,1KFR1,Kenton School Academy,#N/A,,468.92
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,26/11/2024,BUNZL GREENHAM,9241819,revenue,1KH40,St Lawrences Primary,#N/A,,296.94
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,26/11/2024,BUNZL GREENHAM,9247515,revenue,1KH96,Walker School,#N/A,,862.81
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,15/11/2024,BUNZL GREENHAM,9239043,revenue,1KH5Y,YHN Sheltered East,#N/A,,330.93
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,15/11/2024,BUNZL GREENHAM,9239107,revenue,1KH73,Kenton College/N.Block,#N/A,,326.82
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,15/11/2024,BUNZL GREENHAM,9239102,revenue,1KH94,Kenton Comprehensive,#N/A,,1124.64
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,15/11/2024,BUNZL GREENHAM,9239110,revenue,1KH98,Grainger Market,#N/A,,418.80
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,21/11/2024,BUNZL GREENHAM,9241828,revenue,1KG93,St Cuthberts RC High Academy,#N/A,,559.33
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,27/11/2024,BUNZL GREENHAM,9241816,revenue,1KFB2,Newburn Manor Primary School,#N/A,,376.39
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,27/11/2024,BUNZL GREENHAM,9246945,revenue,1KFE1,Broadwood Primary School,#N/A,,495.54
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,27/11/2024,BUNZL GREENHAM,9246980,revenue,1KFH1,St Marks RC Primary,#N/A,,269.31
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,27/11/2024,BUNZL GREENHAM,9246977,revenue,1KFW5,Westerhope,#N/A,,268.96
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,27/11/2024,BUNZL GREENHAM,9240569,revenue,1KH08,Sth Gosforth First,#N/A,,331.16
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,27/11/2024,BUNZL GREENHAM,9241862,revenue,1KH4Y,YHN Public East,#N/A,,434.76
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,27/11/2024,BUNZL GREENHAM,9245910,revenue,1KH97,Jesmond Park Academy,#N/A,,374.08
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,27/11/2024,BUNZL GREENHAM,9246972,revenue,1KH97,Jesmond Park Academy,#N/A,,2381.46
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,22/11/2024,BUNZL GREENHAM,9254096,revenue,1KFF7,St Michaels Primary,#N/A,,363.08
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,22/11/2024,BUNZL GREENHAM,9240570,revenue,1KFG6,Nth Fawdon Primary,#N/A,,260.78
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,22/11/2024,BUNZL GREENHAM,9241855,revenue,1KFS1,Walker Technology College,#N/A,,840.46
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,22/11/2024,BUNZL GREENHAM,9247145,revenue,1KG71,Hadrian School,#N/A,,398.18
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,22/11/2024,BUNZL GREENHAM,9247513,revenue,1KH38,St Charles Primary,#N/A,,329.19
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,22/11/2024,BUNZL GREENHAM,9246949,revenue,1KH5Y,YHN Sheltered East,#N/A,,355.82
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,22/11/2024,BUNZL GREENHAM,9246960,revenue,1KH61,Gosforth Central Middle,#N/A,,429.20
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,22/11/2024,BUNZL GREENHAM,9251546,revenue,1KKK8,Civic Centre Cleaners,#N/A,,1663.31
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,22/11/2024,BUNZL GREENHAM,9251547,revenue,1KKK8,Civic Centre Cleaners,#N/A,,1138.59
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,13/11/2024,BUNZL GREENHAM,9240510,revenue,1KFWC,Welford Day Centre,#N/A,,358.87
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,13/11/2024,BUNZL GREENHAM,9240514,revenue,1KG09,Throckley Primary School,#N/A,,1229.76
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,13/11/2024,BUNZL GREENHAM,9240513,revenue,1KG72,Thomas Bewick,#N/A,,358.49
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,13/11/2024,BUNZL GREENHAM,9240522,revenue,1KG72,Thomas Bewick,#N/A,,282.81
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,13/11/2024,BUNZL GREENHAM,9240521,revenue,1KH73,Kenton College/N.Block,#N/A,,488.58
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,13/11/2024,BUNZL GREENHAM,9240464,revenue,1KH91,Benfield Comprehensive,#N/A,,376.20
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,13/11/2024,BUNZL GREENHAM,9240507,revenue,1KH98,Grainger Market,#N/A,,501.93
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,05/11/2024,BUNZL GREENHAM,9225717,revenue,1KE27,Bereavement Services Overhead,#N/A,,729.79
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,29/11/2024,BUNZL GREENHAM,9253400,revenue,1KH73,Kenton College/N.Block,#N/A,,354.82
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,29/11/2024,BUNZL GREENHAM,9253416,revenue,1KH95,St Marys RC School,#N/A,,2339.59
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,08/11/2024,BUNZL GREENHAM,9233006,revenue,1EJ20,City Library and Hub,#N/A,,331.27
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,08/11/2024,BUNZL GREENHAM,9233015,revenue,1EJ20,City Library and Hub,#N/A,,632.55
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,08/11/2024,BUNZL GREENHAM,9233010,revenue,1KFW3,Gosforth East Middle,#N/A,,262.49
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,08/11/2024,BUNZL GREENHAM,9233008,revenue,1KG09,Throckley Primary School,#N/A,,1229.76
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,08/11/2024,BUNZL GREENHAM,9233009,revenue,1KG13,Westerhope Primary School,#N/A,,962.64
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,08/11/2024,BUNZL GREENHAM,9251042,revenue,1KH98,Grainger Market,#N/A,,806.86
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,01/11/2024,BUNZL GREENHAM,9228867,revenue,1KENB,Fleet Workshops OH,#N/A,,0.19
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,01/11/2024,BUNZL GREENHAM,9228867,revenue,1KB41,Central Stores,#N/A,,851.55
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,01/11/2024,BUNZL GREENHAM,9228859,revenue,1KENG,MOT,#N/A,,318.72
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,29/11/2024,BUNZL GREENHAM,9253396,revenue,1KENB,Fleet Workshops OH,#N/A,,1058.93
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,21/11/2024,BUNZL GREENHAM,9246975,revenue,1DE50,i6- Charlotte Square NEC,#N/A,,535.86
Deputy Chief Executive,Education & Skills Services,Revenue Expenditure,15/11/2024,BUNZL GREENHAM,9239041,revenue,1EA06,Westgate ASB,#N/A,,2124.80
Adult Social Care & Prevention,Community Support,Revenue Expenditure,19/11/2024,BURN BRAE LODGE,9260983,revenue,1MG20,Residential Care OP,#N/A,,3206.52
Adult Social Care & Prevention,Community Support,Revenue Income,19/11/2024,BURN BRAE LODGE,9260983,revenue,1MG20,Residential Care OP,#N/A,,-1549.72
Adult Social Care & Prevention,Community Support,Revenue Expenditure,19/11/2024,BYKER HALL N H (FELLINGATE CC LTD),9261002,revenue,1MG10,Nursing Care OP,#N/A,,52212.25
Adult Social Care & Prevention,Community Support,Revenue Expenditure,19/11/2024,BYKER HALL N H (FELLINGATE CC LTD),9261002,revenue,1MG20,Residential Care OP,#N/A,,208775.65
Adult Social Care & Prevention,Community Support,Revenue Expenditure,19/11/2024,BYKER HALL N H (FELLINGATE CC LTD),9261002,revenue,1MH10,Nursing Care PD,#N/A,,12385.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,19/11/2024,BYKER HALL N H (FELLINGATE CC LTD),9261002,revenue,1MK10,Nursing Care LD,#N/A,,4443.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,19/11/2024,BYKER HALL N H (FELLINGATE CC LTD),9261002,revenue,1MK20,Residential Care LD,#N/A,,3499.48
Workforce & Development,Operational HR,Revenue Expenditure,18/11/2024,C4 SIGHTCARE NEWCASTLE LTD,9259209,revenue,1FP30,Occupational Health,#N/A,,327.00
Workforce & Development,Operational HR,Revenue Expenditure,21/11/2024,C4 SIGHTCARE NEWCASTLE LTD,9262930,revenue,1FP30,Occupational Health,#N/A,,414.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,26/11/2024,CALDERDALE CARE HOME,9265618,revenue,1MG50,Home Care OP,#N/A,,12655.67
Adult Social Care & Prevention,Community Support,Revenue Expenditure,26/11/2024,CALDERDALE CARE HOME,9265618,revenue,1MH50,Home Care PD,#N/A,,4408.08
Adult Social Care & Prevention,Community Support,Revenue Expenditure,26/11/2024,CALDERDALE CARE HOME,9265618,revenue,1MK50,Supported Living LD,#N/A,,1931.08
Adult Social Care & Prevention,Community Support,Revenue Expenditure,26/11/2024,CALDERDALE CARE HOME,9265618,revenue,1MM50,Home Care MH,#N/A,,167.92
Children & Families,Children's Social Care,Revenue Expenditure,27/11/2024,CALDERDALE CARE HOME,9266870,revenue,1MD67,S17 Children in Need,#N/A,,4552.08
