Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
Adult Social Care & Prevention,Community Support,Revenue Income,27/08/2024,Redacted Personal Data,9199336,revenue,1MK40,Direct Payments LD,-277.80
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199366,revenue,1MK40,Direct Payments LD,2201.04
Adult Social Care & Prevention,Community Support,Revenue Income,27/08/2024,Redacted Personal Data,9199366,revenue,1MK40,Direct Payments LD,-220.88
Children & Families,Education Schools/DSG,Revenue Expenditure,15/08/2024,Redacted Personal Data,9192308,revenue,1E25V,EOTAS EHCP Bespoke Package,270.00
Children & Families,Education Schools/DSG,Revenue Expenditure,20/08/2024,Redacted Personal Data,9195747,revenue,1E25V,EOTAS EHCP Bespoke Package,5385.00
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9200080,revenue,1MK34,Shared Lives - Adult LD,2162.28
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199413,revenue,1MK40,Direct Payments LD,257.52
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199519,revenue,1MK40,Direct Payments LD,3444.12
Adult Social Care & Prevention,Community Support,Revenue Expenditure,13/08/2024,Redacted Personal Data,9190951,revenue,1MK40,Direct Payments LD,1239.26
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199371,revenue,1MK40,Direct Payments LD,586.08
Adult Social Care & Prevention,Community Support,Revenue Income,27/08/2024,Redacted Personal Data,9199371,revenue,1MK40,Direct Payments LD,-277.80
Adult Social Care & Prevention,Community Support,Revenue Expenditure,16/08/2024,Redacted Personal Data,9193037,revenue,1MG43,Carers Support Payments OP,2604.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199550,revenue,1MK40,Direct Payments LD,1208.20
Adult Social Care & Prevention,Community Support,Revenue Income,27/08/2024,Redacted Personal Data,9199550,revenue,1MK40,Direct Payments LD,-365.04
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199570,revenue,1MG40,Direct Payments OP,2309.24
Adult Social Care & Prevention,Community Support,Revenue Income,27/08/2024,Redacted Personal Data,9199570,revenue,1MG40,Direct Payments OP,-1178.56
Adult Social Care & Prevention,Community Support,Revenue Expenditure,16/08/2024,Redacted Personal Data,9193025,revenue,1MG43,Carers Support Payments OP,1736.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199619,revenue,1MH40,Direct Payments PD,4509.12
Children & Families,Children's Social Care,Revenue Expenditure,28/08/2024,Redacted Personal Data,9201314,revenue,1MF01,CIC & Care Leaver Team,924.00
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9200059,revenue,1MK34,Shared Lives - Adult LD,2162.28
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199607,revenue,1MK40,Direct Payments LD,928.80
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199452,revenue,1MK40,Direct Payments LD,2064.20
Adult Social Care & Prevention,Community Support,Revenue Income,27/08/2024,Redacted Personal Data,9199452,revenue,1MK40,Direct Payments LD,-91.24
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199537,revenue,1MK40,Direct Payments LD,763.68
Children & Families,Education,Revenue Expenditure,01/08/2024,Redacted Personal Data,9182411,revenue,1E212,Transport Special,451.14
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199541,revenue,1MG40,Direct Payments OP,3645.44
Adult Social Care & Prevention,Community Support,Revenue Income,27/08/2024,Redacted Personal Data,9199541,revenue,1MG40,Direct Payments OP,-761.84
Children & Families,Children's Social Care,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199496,revenue,1MD66,CWD Care Packages,769.00
Children & Families,Children's Social Care,Revenue Expenditure,19/08/2024,Redacted Personal Data,9194218,revenue,1MF01,CIC & Care Leaver Team,255.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199848,revenue,1MM94,Mental Capacity Act,3521.97
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/08/2024,Redacted Personal Data,9184509,revenue,1MM94,Mental Capacity Act,3875.65
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199608,revenue,1MG40,Direct Payments OP,1867.28
Adult Social Care & Prevention,Community Support,Revenue Income,27/08/2024,Redacted Personal Data,9199608,revenue,1MG40,Direct Payments OP,-322.36
Children & Families,Children's Social Care,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199499,revenue,1MD66,CWD Care Packages,341.64
Children & Families,Education Schools/DSG,Revenue Expenditure,06/08/2024,Redacted Personal Data,9185888,revenue,1E25V,EOTAS EHCP Bespoke Package,555.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,16/08/2024,Redacted Personal Data,9193022,revenue,1MK43,Carers Support Payments LD,2604.00
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199993,revenue,1MK34,Shared Lives - Adult LD,1928.32
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199341,revenue,1MH40,Direct Payments PD,2103.64
Adult Social Care & Prevention,Community Support,Revenue Expenditure,13/08/2024,Redacted Personal Data,9190930,revenue,1MH40,Direct Payments PD,756.80
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199376,revenue,1MK40,Direct Payments LD,2659.16
Adult Social Care & Prevention,Community Support,Revenue Income,27/08/2024,Redacted Personal Data,9199376,revenue,1MK40,Direct Payments LD,-277.00
Children & Families,Children's Social Care,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199573,revenue,1MD66,CWD Care Packages,1500.00
Children & Families,Children's Social Care,Revenue Expenditure,02/08/2024,Redacted Personal Data,9183504,revenue,1MF01,CIC & Care Leaver Team,316.12
Children & Families,Children's Social Care,Revenue Expenditure,20/08/2024,Redacted Personal Data,9195753,revenue,1MF01,CIC & Care Leaver Team,340.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199611,revenue,1MG40,Direct Payments OP,1616.24
Adult Social Care & Prevention,Community Support,Revenue Income,27/08/2024,Redacted Personal Data,9199611,revenue,1MG40,Direct Payments OP,-598.16
Adult Social Care & Prevention,Community Support,Revenue Expenditure,16/08/2024,Redacted Personal Data,9193030,revenue,1MG43,Carers Support Payments OP,3472.00
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9200048,revenue,1MK34,Shared Lives - Adult LD,2162.28
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199536,revenue,1MH40,Direct Payments PD,15962.68
Adult Social Care & Prevention,Community Support,Revenue Expenditure,13/08/2024,Redacted Personal Data,9190954,revenue,1MH40,Direct Payments PD,5743.54
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199465,revenue,1MK40,Direct Payments LD,1888.88
Adult Social Care & Prevention,Community Support,Revenue Expenditure,13/08/2024,Redacted Personal Data,9190946,revenue,1MK40,Direct Payments LD,679.80
Children & Families,Education Schools/DSG,Revenue Expenditure,28/08/2024,Redacted Personal Data,9201609,revenue,1EEP5,2Yr Old Learning & Childcare,2264.85
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199348,revenue,1MK40,Direct Payments LD,628.48
Adult Social Care & Prevention,Community Support,Revenue Income,27/08/2024,Redacted Personal Data,9199348,revenue,1MK40,Direct Payments LD,-230.60
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199461,revenue,1MK40,Direct Payments LD,3238.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,13/08/2024,Redacted Personal Data,9190945,revenue,1MK40,Direct Payments LD,1165.12
Adult Social Care & Prevention,Community Support,Revenue Income,27/08/2024,Redacted Personal Data,9199461,revenue,1MK40,Direct Payments LD,-271.80
Adult Social Care & Prevention,Community Support,Revenue Expenditure,16/08/2024,Redacted Personal Data,9193034,revenue,1MK43,Carers Support Payments LD,1240.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199560,revenue,1MG40,Direct Payments OP,1520.36
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199964,revenue,1MK34,Shared Lives - Adult LD,2162.28
Adult Social Care & Prevention,Community Support,Revenue Expenditure,16/08/2024,Redacted Personal Data,9193019,revenue,1MK43,Carers Support Payments LD,2356.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/08/2024,Redacted Personal Data,9187380,revenue,1MK40,Direct Payments LD,781.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199356,revenue,1MK40,Direct Payments LD,2170.76
Adult Social Care & Prevention,Community Support,Revenue Income,27/08/2024,Redacted Personal Data,9199356,revenue,1MK40,Direct Payments LD,-245.92
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199331,revenue,1MK40,Direct Payments LD,2893.88
Adult Social Care & Prevention,Community Support,Revenue Expenditure,13/08/2024,Redacted Personal Data,9190926,revenue,1MK40,Direct Payments LD,1041.26
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199438,revenue,1MH40,Direct Payments PD,1511.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199358,revenue,1MK40,Direct Payments LD,10471.16
Adult Social Care & Prevention,Community Support,Revenue Income,27/08/2024,Redacted Personal Data,9199358,revenue,1MK40,Direct Payments LD,-541.20
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199489,revenue,1MH40,Direct Payments PD,1811.12
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199443,revenue,1MK40,Direct Payments LD,2099.28
Adult Social Care & Prevention,Community Support,Revenue Income,27/08/2024,Redacted Personal Data,9199443,revenue,1MK40,Direct Payments LD,-198.64
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199548,revenue,1MH40,Direct Payments PD,1719.56
Adult Social Care & Prevention,Community Support,Revenue Income,27/08/2024,Redacted Personal Data,9199548,revenue,1MH40,Direct Payments PD,-348.12
Adult Social Care & Prevention,Community Support,Revenue Expenditure,16/08/2024,Redacted Personal Data,9193026,revenue,1MK43,Carers Support Payments LD,2604.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/08/2024,Redacted Personal Data,9187387,revenue,1MK40,Direct Payments LD,946.44
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199434,revenue,1MK40,Direct Payments LD,5042.92
Adult Social Care & Prevention,Community Support,Revenue Income,07/08/2024,Redacted Personal Data,9187387,revenue,1MK40,Direct Payments LD,0.00
Adult Social Care & Prevention,Community Support,Revenue Income,27/08/2024,Redacted Personal Data,9199434,revenue,1MK40,Direct Payments LD,-190.92
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/08/2024,Redacted Personal Data,9187394,revenue,1MH40,Direct Payments PD,382.80
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199595,revenue,1MH40,Direct Payments PD,1063.76
Adult Social Care & Prevention,Community Support,Revenue Expenditure,16/08/2024,Redacted Personal Data,9193029,revenue,1MK43,Carers Support Payments LD,1860.00
Children & Families,Education Schools/DSG,Revenue Expenditure,28/08/2024,Redacted Personal Data,9201620,revenue,1EEYH,Under 2YO,4729.73
Children & Families,Children's Social Care,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199506,revenue,1MD66,CWD Care Packages,9600.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199394,revenue,1MK40,Direct Payments LD,1167.72
Adult Social Care & Prevention,Community Support,Revenue Income,27/08/2024,Redacted Personal Data,9199394,revenue,1MK40,Direct Payments LD,-234.76
Children & Families,Education,Revenue Expenditure,01/08/2024,Redacted Personal Data,9182396,revenue,1E212,Transport Special,250.04
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/08/2024,Redacted Personal Data,9187392,revenue,1MK40,Direct Payments LD,266.64
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199528,revenue,1MK40,Direct Payments LD,740.96
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199468,revenue,1MH40,Direct Payments PD,15079.28
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199370,revenue,1MK40,Direct Payments LD,520.00
Adult Social Care & Prevention,Community Support,Revenue Income,27/08/2024,Redacted Personal Data,9199370,revenue,1MK40,Direct Payments LD,-55.72
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199421,revenue,1MM40,Direct Payments MH,294.72
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199417,revenue,1MK40,Direct Payments LD,493.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199542,revenue,1MG40,Direct Payments OP,286.12
Children & Families,Education,Revenue Expenditure,01/08/2024,Redacted Personal Data,9182401,revenue,1E212,Transport Special,361.76
Children & Families,Education Schools/DSG,Revenue Expenditure,28/08/2024,Redacted Personal Data,9201795,revenue,1EEP5,2Yr Old Learning & Childcare,4529.70
Children & Families,Education Schools/DSG,Revenue Expenditure,28/08/2024,Redacted Personal Data,9201794,revenue,1E201,3- and 4-Year-Old,1260.00
Children & Families,Children's Social Care,Revenue Expenditure,29/08/2024,Redacted Personal Data,9202557,revenue,1MF01,CIC & Care Leaver Team,320.00
Children & Families,Children's Social Care,Revenue Expenditure,29/08/2024,Redacted Personal Data,9202560,revenue,1MF01,CIC & Care Leaver Team,1890.00
Children & Families,Children's Social Care,Revenue Expenditure,15/08/2024,Redacted Personal Data,9192231,revenue,1MF01,CIC & Care Leaver Team,1500.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199386,revenue,1MK40,Direct Payments LD,8762.20
Adult Social Care & Prevention,Community Support,Revenue Expenditure,13/08/2024,Redacted Personal Data,9190941,revenue,1MK40,Direct Payments LD,3152.82
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199402,revenue,1MK40,Direct Payments LD,829.68
Adult Social Care & Prevention,Community Support,Revenue Income,27/08/2024,Redacted Personal Data,9199402,revenue,1MK40,Direct Payments LD,-266.08
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199347,revenue,1MH40,Direct Payments PD,1100.92
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/08/2024,Redacted Personal Data,9187382,revenue,1MK40,Direct Payments LD,1199.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199378,revenue,1MK40,Direct Payments LD,3332.16
Children & Families,Education Schools/DSG,Revenue Expenditure,20/08/2024,Redacted Personal Data,9195751,revenue,1E25V,EOTAS EHCP Bespoke Package,1560.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199600,revenue,1MG40,Direct Payments OP,3358.96
Adult Social Care & Prevention,Community Support,Revenue Income,27/08/2024,Redacted Personal Data,9199600,revenue,1MG40,Direct Payments OP,-354.72
Children & Families,Education,Revenue Expenditure,01/08/2024,Redacted Personal Data,9182437,revenue,1E212,Transport Special,513.76
Children & Families,Children's Social Care,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199476,revenue,1MD66,CWD Care Packages,1092.28
Children & Families,Education,Revenue Expenditure,28/08/2024,Redacted Personal Data,9201486,revenue,1E296,16-19 Bursary Scheme,300.00
Children & Families,Children's Social Care,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199592,revenue,1MD66,CWD Care Packages,800.00
Children & Families,Education Schools/DSG,Revenue Expenditure,20/08/2024,Redacted Personal Data,9195749,revenue,1E25V,EOTAS EHCP Bespoke Package,3680.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199493,revenue,1MK40,Direct Payments LD,344.48
Children & Families,Children's Social Care,Revenue Expenditure,20/08/2024,Redacted Personal Data,9195713,revenue,1MF35,Special Guardianship Allow,340.10
Children & Families,Children's Social Care,Revenue Expenditure,06/08/2024,Redacted Personal Data,9185361,revenue,1MF35,Special Guardianship Allow,340.10
Children & Families,Education,Revenue Expenditure,01/08/2024,Redacted Personal Data,9182458,revenue,1E212,Transport Special,471.92
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9200081,revenue,1MK34,Shared Lives - Adult LD,2162.28
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199453,revenue,1MM40,Direct Payments MH,616.32
Children & Families,Education Schools/DSG,Revenue Expenditure,28/08/2024,Redacted Personal Data,9201834,revenue,1EEYH,Under 2YO,3153.15
Children & Families,Education Schools/DSG,Revenue Expenditure,28/08/2024,Redacted Personal Data,9201833,revenue,1E201,3- and 4-Year-Old,1575.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199345,revenue,1MK40,Direct Payments LD,860.12
Adult Social Care & Prevention,Community Support,Revenue Income,27/08/2024,Redacted Personal Data,9199345,revenue,1MK40,Direct Payments LD,-269.68
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199346,revenue,1MH40,Direct Payments PD,11477.76
Adult Social Care & Prevention,Community Support,Revenue Expenditure,13/08/2024,Redacted Personal Data,9190932,revenue,1MH40,Direct Payments PD,1226.88
Adult Social Care & Prevention,Community Support,Revenue Income,27/08/2024,Redacted Personal Data,9199346,revenue,1MH40,Direct Payments PD,-266.68
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199392,revenue,1MK40,Direct Payments LD,1807.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199397,revenue,1MK40,Direct Payments LD,655.52
Adult Social Care & Prevention,Community Support,Revenue Income,27/08/2024,Redacted Personal Data,9199397,revenue,1MK40,Direct Payments LD,-266.52
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199584,revenue,1MH40,Direct Payments PD,1708.80
Investment & Growth,Development Management,Capital Expenditure,28/08/2024,Redacted Personal Data,9201401,Capital,2CAPI,Capital Investment,1121.22
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199441,revenue,1MG40,Direct Payments OP,439.04
Children & Families,Education,Revenue Expenditure,01/08/2024,Redacted Personal Data,9182394,revenue,1E212,Transport Special,340.48
Children & Families,Education,Revenue Expenditure,01/08/2024,Redacted Personal Data,9182445,revenue,1E212,Transport Special,340.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199603,revenue,1MG40,Direct Payments OP,824.04
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199357,revenue,1MK40,Direct Payments LD,3084.12
Adult Social Care & Prevention,Community Support,Revenue Expenditure,16/08/2024,Redacted Personal Data,9193031,revenue,1MG43,Carers Support Payments OP,3472.00
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,13/08/2024,Redacted Personal Data,9190858,revenue,1MK34,Shared Lives - Adult LD,2162.28
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/08/2024,Redacted Personal Data,9187397,revenue,1MK43,Carers Support Payments LD,868.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199601,revenue,1MG40,Direct Payments OP,597.80
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/08/2024,Redacted Personal Data,9187395,revenue,1MG43,Carers Support Payments OP,3472.00
Children & Families,Children's Social Care,Revenue Expenditure,13/08/2024,Redacted Personal Data,9190959,revenue,1MD66,CWD Care Packages,1522.84
Children & Families,Education,Revenue Expenditure,01/08/2024,Redacted Personal Data,9182441,revenue,1E212,Transport Special,688.90
Children & Families,Education,Revenue Expenditure,28/08/2024,Redacted Personal Data,9201109,revenue,1E212,Transport Special,466.15
Children & Families,Children's Social Care,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199508,revenue,1MD66,CWD Care Packages,930.76
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199559,revenue,1MG40,Direct Payments OP,305.16
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199521,revenue,1MH40,Direct Payments PD,503.84
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199562,revenue,1MG40,Direct Payments OP,2939.00
Children & Families,Education,Revenue Expenditure,01/08/2024,Redacted Personal Data,9182415,revenue,1E212,Transport Special,585.20
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199564,revenue,1MG40,Direct Payments OP,1486.20
Adult Social Care & Prevention,Community Support,Revenue Income,27/08/2024,Redacted Personal Data,9199564,revenue,1MG40,Direct Payments OP,-659.40
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199518,revenue,1MM40,Direct Payments MH,330.80
Adult Social Care & Prevention,Community Support,Revenue Expenditure,16/08/2024,Redacted Personal Data,9193036,revenue,1MK43,Carers Support Payments LD,3472.00
Children & Families,Children's Social Care,Revenue Expenditure,28/08/2024,Redacted Personal Data,9201031,revenue,1MF01,CIC & Care Leaver Team,3000.00
Children & Families,Education,Revenue Expenditure,01/08/2024,Redacted Personal Data,9182438,revenue,1E212,Transport Special,274.82
Adult Social Care & Prevention,"Quality, Strategy & Innovation",Revenue Expenditure,15/08/2024,Redacted Personal Data,9192279,revenue,1MB26,Complaints&Customer Relations,300.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199568,revenue,1MH40,Direct Payments PD,1364.52
Adult Social Care & Prevention,Community Support,Revenue Income,27/08/2024,Redacted Personal Data,9199568,revenue,1MH40,Direct Payments PD,-287.64
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199571,revenue,1MG40,Direct Payments OP,905.64
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199524,revenue,1MK43,Carers Support Payments LD,1860.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199354,revenue,1MK40,Direct Payments LD,9233.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,13/08/2024,Redacted Personal Data,9190934,revenue,1MK40,Direct Payments LD,3322.22
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199479,revenue,1MG40,Direct Payments OP,966.20
Adult Social Care & Prevention,Community Support,Revenue Income,27/08/2024,Redacted Personal Data,9199479,revenue,1MG40,Direct Payments OP,-227.44
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199593,revenue,1MG40,Direct Payments OP,906.28
Children & Families,Children's Social Care,Revenue Expenditure,08/08/2024,Redacted Personal Data,9188004,revenue,1MF01,CIC & Care Leaver Team,336.00
Children & Families,Education Schools/DSG,Revenue Expenditure,06/08/2024,Redacted Personal Data,9185895,revenue,1E25V,EOTAS EHCP Bespoke Package,285.00
Children & Families,Education Schools/DSG,Revenue Expenditure,14/08/2024,Redacted Personal Data,9191651,revenue,1E25V,EOTAS EHCP Bespoke Package,615.00
Children & Families,Education,Revenue Expenditure,01/08/2024,Redacted Personal Data,9182391,revenue,1E212,Transport Special,338.66
Children & Families,Children's Social Care,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199502,revenue,1MD66,CWD Care Packages,1173.04
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199442,revenue,1MK40,Direct Payments LD,2118.88
Children & Families,Children's Social Care,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199482,revenue,1MD66,CWD Care Packages,2915.36
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199425,revenue,1MH40,Direct Payments PD,3609.12
Adult Social Care & Prevention,Community Support,Revenue Income,27/08/2024,Redacted Personal Data,9199425,revenue,1MH40,Direct Payments PD,-522.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,16/08/2024,Redacted Personal Data,9193035,revenue,1MK43,Carers Support Payments LD,5208.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199389,revenue,1MK40,Direct Payments LD,602.52
Adult Social Care & Prevention,Community Support,Revenue Income,27/08/2024,Redacted Personal Data,9199389,revenue,1MK40,Direct Payments LD,-209.64
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199351,revenue,1MG40,Direct Payments OP,1548.20
Adult Social Care & Prevention,Community Support,Revenue Income,27/08/2024,Redacted Personal Data,9199351,revenue,1MG40,Direct Payments OP,-524.80
Children & Families,Education Schools/DSG,Revenue Expenditure,28/08/2024,Redacted Personal Data,9201811,revenue,1E201,3- and 4-Year-Old,315.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199408,revenue,1MK40,Direct Payments LD,1217.84
Adult Social Care & Prevention,Community Support,Revenue Income,27/08/2024,Redacted Personal Data,9199408,revenue,1MK40,Direct Payments LD,-265.16
Children & Families,Children's Social Care,Revenue Expenditure,08/08/2024,Redacted Personal Data,9187997,revenue,1MF01,CIC & Care Leaver Team,387.99
Children & Families,Children's Social Care,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199481,revenue,1MD66,CWD Care Packages,526.92
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199337,revenue,1MK40,Direct Payments LD,5679.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,13/08/2024,Redacted Personal Data,9190929,revenue,1MK40,Direct Payments LD,2043.58
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199363,revenue,1MH40,Direct Payments PD,1555.84
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199475,revenue,1MK40,Direct Payments LD,1913.84
Adult Social Care & Prevention,Community Support,Revenue Income,27/08/2024,Redacted Personal Data,9199475,revenue,1MK40,Direct Payments LD,-295.44
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199454,revenue,1MK40,Direct Payments LD,1091.60
Adult Social Care & Prevention,Community Support,Revenue Income,27/08/2024,Redacted Personal Data,9199454,revenue,1MK40,Direct Payments LD,-621.80
Children & Families,Education,Revenue Expenditure,01/08/2024,Redacted Personal Data,9182412,revenue,1E212,Transport Special,459.65
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,Redacted Personal Data,9199507,revenue,1MG40,Direct Payments OP,1238.60
