Body Name,Service Area Categorisation,Service Area Division,Purpose of Expenditure,Payment Date,Trans No,Amount in £,Unrecoverable vat £,Capital or Revenue,Beneficiary ID,Beneficiary,Merchant Category
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,800,,Revenue,511016,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,800,,Revenue,511016,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,1158.24,,Revenue,511179,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,612.24,,Revenue,511179,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,1106.88,,Revenue,511179,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,546,,Revenue,511179,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,844.48,,Revenue,500592,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,656,,Revenue,500602,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,656,,Revenue,500602,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,788,,Revenue,501295,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,788,,Revenue,501295,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,788,,Revenue,501295,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,882.42,,Revenue,501287,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,656,,Revenue,500807,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,592,,Revenue,500807,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,6479,,Revenue,500741,Nexus Fostering Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,3816.1,,Revenue,500741,Nexus Fostering Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,3816.1,,Revenue,500741,Nexus Fostering Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,3596,,Revenue,500741,Nexus Fostering Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,722,,Revenue,500792,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,656,,Revenue,500792,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,656,,Revenue,500792,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,546,,Revenue,500863,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,898,,Revenue,500148,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,898,,Revenue,500148,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,940,,Revenue,500148,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,940,,Revenue,500148,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,940,,Revenue,500148,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,993.02,,Revenue,500209,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,788,,Revenue,500209,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,788,,Revenue,500274,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,788,,Revenue,500274,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,722,,Revenue,500380,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,722,,Revenue,500394,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,656,,Revenue,500394,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,632.38,,Revenue,502638,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,940,,Revenue,502841,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,788,,Revenue,503029,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,940,,Revenue,503029,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,940,,Revenue,503029,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,940,,Revenue,503029,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,940,,Revenue,502546,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,940,,Revenue,502546,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,940,,Revenue,502546,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,592,,Revenue,502548,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,940,,Revenue,502555,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,788,,Revenue,502555,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,940,,Revenue,502601,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,940,,Revenue,502601,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,940,,Revenue,502601,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,940,,Revenue,502601,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,898,,Revenue,502601,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,940,,Revenue,502640,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,940,,Revenue,502644,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,940,,Revenue,502644,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,898,,Revenue,502068,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,898,,Revenue,502063,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,940,,Revenue,502063,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,940,,Revenue,502063,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,722,,Revenue,502038,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,1473.08,,Revenue,501956,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,1576.2,,Revenue,501956,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,592,,Revenue,502225,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,584.96,,Revenue,502225,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,501.72,,Revenue,502129,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,646.16,,Revenue,502536,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,646.16,,Revenue,502536,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,546,,Revenue,502479,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,940,,Revenue,502480,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,656,,Revenue,502433,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,656,,Revenue,502354,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,541.98,,Revenue,502334,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,722,,Revenue,506239,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,546,,Revenue,503950,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,940,,Revenue,503939,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,898,,Revenue,503137,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,504,,Revenue,502965,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,656,,Revenue,503069,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,722,,Revenue,503069,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,923.66,,Revenue,503636,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,898,,Revenue,503636,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,1000,,Revenue,503222,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,940,,Revenue,503222,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,940,,Revenue,503222,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,788,,Revenue,503676,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,656,,Revenue,503722,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,993.02,,Revenue,503722,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,898,,Revenue,503762,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,940,,Revenue,503762,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,940,,Revenue,503762,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,940,,Revenue,503762,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,4207.14,,Revenue,508165,Futures For Children,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,-0.13,,Revenue,508165,Futures For Children,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,4526,,Revenue,508165,Futures For Children,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,0.93,,Revenue,508165,Futures For Children,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,898,,Revenue,508227,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,788,,Revenue,508227,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,940,,Revenue,508227,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,3780.23,,Revenue,507802,Compass Fostering Central Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,0.22,,Revenue,507802,Compass Fostering Central Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,3576.16,,Revenue,507802,Compass Fostering Central Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,3576.16,,Revenue,507802,Compass Fostering Central Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,592,,Revenue,506901,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,546,,Revenue,506901,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,656,,Revenue,506901,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,656,,Revenue,506901,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,680,,Revenue,507447,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,680,,Revenue,507330,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,788,,Revenue,507446,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,788,,Revenue,507446,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,898,,Revenue,507446,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,31114.97,,Revenue,524756,Next Steps Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000314483,504,,Revenue,524673,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,Adult & Children Safeguarding Board,Services,45296,30433867,2250.4,,Revenue,524396,Redacted Personal Information,Purchased Social Care Services
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45296,30435855,17069.8,,Revenue,502261,Thomas Deacon Education Trust,Grant Payment
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45296,30435868,5326.2,,Revenue,509086,The Peterborough School Limited,Grant Payment
Peterborough City Council,Place & Economy,Regulatory Services,Interview & Training Expenses,45296,30435991,3900,,Revenue,504706,University Of Derby,Training
Peterborough City Council,Corporate Services,Finance,Agency Staff,45296,30436071,2805.9,,Revenue,501423,Sellick Partnership Limited,External Temporary Staff
Peterborough City Council,Corporate Services,HR,Agency Staff,45296,30436094,2012.5,,Revenue,501423,Sellick Partnership Limited,External Temporary Staff
Peterborough City Council,Children and Young People,External Education Placements,Schools,45296,30436113,14766.67,,Revenue,510222,The Beeches UK Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45296,30436114,8000,,Revenue,510222,The Beeches UK Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45296,30436121,14766.67,,Revenue,510222,The Beeches UK Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45296,30436124,14766.67,,Revenue,510222,The Beeches UK Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45296,30436127,16500,,Revenue,510222,The Beeches UK Limited,Boarding Out Fees
Peterborough City Council,Place & Economy,Parking Services,"Tools, Equipment, Furniture & Materials",45296,30436178,9405.36,,Revenue,500693,Flowbird Smart City UK Limited,Furniture And Equipment Repairs
Peterborough City Council,Place & Economy,Parking Services,Services,45296,30436179,1804.04,,Revenue,500693,Flowbird Smart City UK Limited,Contractors
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Interview & Training Expenses,45296,30436254,2120,,Revenue,500323,The National Autistic Society,Training
Peterborough City Council,Corporate,Corporate,Non Revenue,45296,30436416,8720,,Capital,524705,Right Action Limited,Building And Site Works / Bus Passes
Peterborough City Council,Corporate Services,PSSP Retained Services,Services,45296,30436419,660.71,,Revenue,507454,Whistl UK Ltd,Postage
Peterborough City Council,Corporate Services,PSSP Retained Services,Services,45296,30436420,1382.19,,Revenue,507454,Whistl UK Ltd,Postage
Peterborough City Council,Place & Economy,Director of Housing,Services,45296,30436424,780,,Revenue,503817,Housing Reviews Ltd,Legal Costs
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45296,30436603,2805,,Revenue,522394,Oak Activities Ltd,Education Expenses
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45296,30436603,1485,,Revenue,522394,Oak Activities Ltd,Education Expenses
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45296,30436605,824.98,,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45296,30436606,920.07,,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45296,30436607,670.15,,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45296,30436608,755.4,,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Place & Economy,Growth & Regen AD,Services,45296,30436726,6500,,Revenue,523669,Black Sail Red Sky Limited,Sponsorship
Peterborough City Council,Corporate Services,Democratic Services,Contract Hire and Operating Leases,45296,30436753,-877.53,-79.5,Revenue,507527,Northumbria Healthcare NHS Foundation Trust,Hired Transport
Peterborough City Council,Place & Economy,Director of Housing,Services,45296,30436822,21025,,Revenue,500548,Eastfield Guesthouse,Temporary Accommodation Costs
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45296,30436835,3236.09,,Revenue,507694,TCHC Group Limited,Education Expenses
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45296,30436835,1523.88,,Revenue,507694,TCHC Group Limited,Education Expenses
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45296,30436835,863.53,,Revenue,507694,TCHC Group Limited,Education Expenses
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45296,30436835,1533.33,,Revenue,507694,TCHC Group Limited,Education Expenses
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45296,30436835,1479.47,,Revenue,507694,TCHC Group Limited,Education Expenses
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45296,30436835,1910.28,,Revenue,507694,TCHC Group Limited,Education Expenses
Peterborough City Council,Place & Economy,Community Capacity,Services,45296,30436876,1600,,Revenue,508315,Futuwwa Initiative Ltd,Property Maintenance
Peterborough City Council,Corporate,Corporate,Non Revenue,45296,30436880,14000,,Capital,504484,AtkinsRéalis UK Limited,Professional/Legal Fees
Peterborough City Council,Children and Young People,Children's Commissioning,Services,45296,30437030,2851.55,,Revenue,522845,Santillo Solutions Ltd,Purchased Social Care Services
Peterborough City Council,Children and Young People,Clare Lodge,Catering,45296,30437075,581.02,,Revenue,500315,Histon Produce Co Ltd,Catering Equipment / Catering Provisions
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45296,30437120,20973.58,,Revenue,500788,"Eyrescroft Preschool, Early Years Alliance",Grant Payment
Peterborough City Council,Place & Economy,Director of Housing,Agency Staff,45296,30437145,755.54,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Director of Housing,Agency Staff,45296,30437147,722.93,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Director of Housing,Agency Staff,45296,30437162,772.78,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Growth & Regen AD,Agency Staff,45296,30437168,2565.4,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Services,45296,30437180,500,,Revenue,510991,Redacted Personal Information,Financial Assistance
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45296,30437192,11983.95,,Revenue,502477,Castor & Ailsworth Pre School,Grant Payment
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45296,30437195,2376.33,,Revenue,523057,Redacted Personal Information,Grant Payment
Peterborough City Council,Place & Economy,Waste Management,Services,45296,30437224,17735.08,,Revenue,511475,AWO Recycling Limited,Recycling
Peterborough City Council,Adult Social Care,Community Team,Agency Staff,45296,30437229,714.17,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45296,30437260,1554.35,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45296,30437275,3441.24,,Revenue,522577,leduc8 Pre-School,Grant Payment
Peterborough City Council,Corporate Services,IT & Digital Services,Members Allowances,45296,30437277,1179.74,,Revenue,524258,EE Ltd,Mobile Telephones
Peterborough City Council,Corporate Services,Finance,Agency Staff,45296,30437314,3162.5,,Revenue,501423,Sellick Partnership Limited,External Temporary Staff
Peterborough City Council,Children and Young People,IFD and Assessment,Agency Staff,45296,30437330,763.31,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45296,30437357,1777.08,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45296,30437382,1560,,Revenue,523075,1-2 Achieve LTD,Education Expenses
Peterborough City Council,Corporate Services,Commercial - Office,Energy Costs,45296,30437393,1155.67,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Network and Traffic Management,Energy Costs,45296,30437393,552.58,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45296,30437393,952.55,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Vivacity,Energy Costs,45296,30437394,9450.52,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Corporate Services,Commercial - Office,Energy Costs,45296,30437394,22391.8,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Corporate Services,Bereavement Service,Energy Costs,45296,30437394,5282.14,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Vivacity,Energy Costs,45296,30437394,7780.63,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Corporate Services,Commercial - Office,Energy Costs,45296,30437394,50969.07,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Children and Young People,Clare Lodge,Energy Costs,45296,30437394,23113.16,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Vivacity,Energy Costs,45296,30437394,17995.27,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Vivacity,Energy Costs,45296,30437394,10364.35,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Vivacity,Energy Costs,45296,30437394,10654.36,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Corporate Services,Community - CAT,Energy Costs,45296,30437395,573.64,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,"City Centre, Markets and Events",Energy Costs,45296,30437395,4643.24,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Corporate Services,Commercial - Retail,Energy Costs,45296,30437396,507.03,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Environmental Enforcement & CCTV,Energy Costs,45296,30437396,1091.07,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Parking Services,Energy Costs,45296,30437396,729.85,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Network and Traffic Management,Energy Costs,45296,30437396,562.42,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45296,30437397,677.58,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45296,30437397,10135.61,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45296,30437397,492.66,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Westcombe Engineering,Energy Costs,45296,30437397,1890.39,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Corporate Services,Commercial - Industrial,Energy Costs,45296,30437397,953.47,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Vivacity,Energy Costs,45296,30437397,4903.43,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Vivacity,Energy Costs,45296,30437397,6021.63,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45296,30437398,875.01,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Corporate Services,Commercial - Office,Energy Costs,45296,30437399,616.94,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45296,30437399,861.99,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45296,30437399,606.76,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,"City Centre, Markets and Events",Energy Costs,45296,30437399,554.34,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,"City Centre, Markets and Events",Energy Costs,45296,30437399,482.09,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Corporate Services,IT & Digital Services,Members Allowances,45296,30437422,14406,,Revenue,502050,Iken Business Ltd,Computer Software
Peterborough City Council,Corporate Services,IT & Digital Services,Members Allowances,45296,30437423,15630.6,,Revenue,502050,Iken Business Ltd,Computer Software
