Body Name,Service Area Categorisation,Service Area Division,Purpose of Expenditure,Payment Date,Trans No,Amount in £,Unrecoverable vat £,Capital or Revenue,Beneficiary ID,Beneficiary,Merchant Category
Peterborough City Council,Children and Young People,External Education Placements,Schools,45200,30430732,18000,,Revenue,523092,Bridge House Independent School Limited,Boarding Out Fees
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45200,8000301748,1270.5,,Revenue,522157,Redacted Personal Information,Home Care
Peterborough City Council,Corporate,Corporate,Non Revenue,45201,30428177,2383,,Capital,509420,CMS Accommodating People Ltd,Building And Site Works / Bus Passes
Peterborough City Council,Children and Young People,IFD and Assessment,Agency Staff,45201,30428291,112128,,Revenue,502507,Cambridgeshire County Council,External Temporary Staff
Peterborough City Council,Place & Economy,Regulatory Services,Interview & Training Expenses,45201,30428305,2565,,Revenue,515444,Chartered Trading Standards Institute,Training
Peterborough City Council,Place & Economy,Environmental Enforcement & CCTV,Services,45201,30428332,3454.8,,Revenue,500919,Synectics Security Ltd,CCTV
Peterborough City Council,Place & Economy,Parking Services,Services,45201,30428342,3257,,Revenue,500919,Synectics Security Ltd,Security
Peterborough City Council,Corporate,Corporate,Non Revenue,45201,30428355,1800,,Capital,523542,Joule Infrastructure Ltd,Consultants Fees
Peterborough City Council,Place & Economy,Regulatory Services,Interview & Training Expenses,45201,30428359,505,,Revenue,515444,Chartered Trading Standards Institute,Training
Peterborough City Council,Corporate Services,IT & Digital Services,Services,45201,30428365,640,  ,Revenue,511734,CDW Ltd,Materials
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,30428708,1633.5,,Revenue,502258,Transition Care Peterborough Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,30428709,1562.7,,Revenue,502258,Transition Care Peterborough Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,30428710,1633.5,,Revenue,502258,Transition Care Peterborough Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,30429322,1633.5,,Revenue,502258,Transition Care Peterborough Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,30429323,1562.7,,Revenue,502258,Transition Care Peterborough Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,30429324,1633.5,,Revenue,502258,Transition Care Peterborough Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,30429650,17121.42,,Revenue,510222,The Beeches UK Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,30429804,1633.5,,Revenue,502258,Transition Care Peterborough Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,30429806,1562.7,,Revenue,502258,Transition Care Peterborough Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,30429807,1633.5,,Revenue,502258,Transition Care Peterborough Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,30429827,25692.9,,Revenue,510222,The Beeches UK Limited,Boarding Out Fees
Peterborough City Council,Place & Economy,Growth & Regen AD,Agency Staff,45201,30430035,8250,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Growth & Regen AD,Agency Staff,45201,30430042,3826.65,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Block Contracts,Other Establishments,45201,30430048,8020,,Revenue,508715,Enabling Independence Service,Third Party Payments - Contract
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Other Establishments,45201,30430050,491091.55,,Revenue,510447,Peterborough Limited,Third Party Payments - Contract
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,29565.73,,Revenue,506405,Arnfield Care Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,-0.43,,Revenue,506405,Arnfield Care Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,29565.73,,Revenue,506405,Arnfield Care Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,-0.43,,Revenue,506405,Arnfield Care Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,3428.57,,Revenue,514849,Bridging Gaps Ltd (t/a Bridging Gaps Fostering Agy),Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,3542.86,,Revenue,514849,Bridging Gaps Ltd (t/a Bridging Gaps Fostering Agy),Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,3428.57,,Revenue,514849,Bridging Gaps Ltd (t/a Bridging Gaps Fostering Agy),Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,3542.86,,Revenue,514849,Bridging Gaps Ltd (t/a Bridging Gaps Fostering Agy),Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,4285.71,,Revenue,514849,Bridging Gaps Ltd (t/a Bridging Gaps Fostering Agy),Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,4428.57,,Revenue,514849,Bridging Gaps Ltd (t/a Bridging Gaps Fostering Agy),Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,-137.7,,Revenue,502641,By The Bridge,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,4470,,Revenue,502641,By The Bridge,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,4433.4,,Revenue,502641,By The Bridge,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,4433.4,,Revenue,502641,By The Bridge,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,-137.7,,Revenue,502641,By The Bridge,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,4280.7,,Revenue,502641,By The Bridge,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,5100,,Revenue,508005,Byrne House Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,5270,,Revenue,508005,Byrne House Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,5270,,Revenue,508005,Byrne House Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,4280.06,,Revenue,509141,Caretech Community Services Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Services,45201,8000304240,535.71,,Revenue,509141,Caretech Community Services Limited,Financial Assistance
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,3658.29,,Revenue,507802,Compass Fostering Central Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,3658.29,,Revenue,507802,Compass Fostering Central Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,0.21,,Revenue,507802,Compass Fostering Central Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,3460.8,,Revenue,507802,Compass Fostering Central Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,3460.8,,Revenue,507802,Compass Fostering Central Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,0.21,,Revenue,507802,Compass Fostering Central Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,3646.2,,Revenue,515506,Compass Fostering East Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,3572.36,,Revenue,515506,Compass Fostering East Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,-0.26,,Revenue,515506,Compass Fostering East Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,3572.36,,Revenue,515506,Compass Fostering East Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,-0.26,,Revenue,515506,Compass Fostering East Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,3752.19,,Revenue,510862,Compass Fostering South Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,-0.09,,Revenue,510862,Compass Fostering South Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,3752.19,,Revenue,510862,Compass Fostering South Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,-0.09,,Revenue,510862,Compass Fostering South Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,0.04,,Revenue,510795,Dreamers Global Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,-399.77,,Revenue,510795,Dreamers Global Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,4242.86,,Revenue,510795,Dreamers Global Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,5528.57,,Revenue,510795,Dreamers Global Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,5528.57,,Revenue,510795,Dreamers Global Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,0.13,,Revenue,510795,Dreamers Global Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,4242.86,,Revenue,510795,Dreamers Global Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,5528.57,,Revenue,510795,Dreamers Global Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,-399.77,,Revenue,510795,Dreamers Global Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,4242.86,,Revenue,510795,Dreamers Global Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,0.04,,Revenue,510795,Dreamers Global Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,5528.57,,Revenue,510795,Dreamers Global Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,4242.86,,Revenue,510795,Dreamers Global Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,0.04,,Revenue,510795,Dreamers Global Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,0.04,,Revenue,510795,Dreamers Global Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,0.13,,Revenue,510795,Dreamers Global Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,4179.3,,Revenue,502850,Eastern Family Services,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,14738.57,,Revenue,500939,Ethelbert Childrens Services,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,15403.29,,Revenue,500939,Ethelbert Childrens Services,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,16331.83,,Revenue,500939,Ethelbert Childrens Services,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,4272.86,,Revenue,500939,Ethelbert Childrens Services,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,14738.57,,Revenue,500939,Ethelbert Childrens Services,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,3385.71,,Revenue,510685,Fostering UK Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,0.09,,Revenue,510685,Fostering UK Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,2837.4,,Revenue,510685,Fostering UK Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,3385.71,,Revenue,510685,Fostering UK Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,0.09,,Revenue,510685,Fostering UK Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,2837.4,,Revenue,510685,Fostering UK Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45201,8000304240,2325,,Revenue,502112,PCH Integration Services Ltd,Boarding Out Fees
Peterborough City Council,Place & Economy,Transport & Infrastructure Commissioning,Services,45203,30423054,1985,982.39,Revenue,523695,Ove Arup & Partners Limited,Professional Services
Peterborough City Council,Children and Young People,CSC Placements,Schools,45203,30426671,2945,,Revenue,502791,Sixteen Plus Limited,Boarding Out Fees
Peterborough City Council,Corporate Services,HR,Employee Related Expenses,45203,30428357,6272.4,,Revenue,522914,SME HCI Limited,Third Party Payments - Contract
Peterborough City Council,Corporate,Corporate,Non Revenue,45203,30428406,1262.5,,Capital,504410,Nene Park Trust,Professional/Legal Fees
Peterborough City Council,Corporate,Corporate,Non Revenue,45203,30428412,5159.36,,Capital,500942,Serco Ltd,Consultants Fees
Peterborough City Council,Corporate Services,Bereavement Service,"Tools, Equipment, Furniture & Materials",45203,30428414,9160,,Revenue,500241,The Columbaria Company,Memorials
Peterborough City Council,Corporate Services,Peterborough Serco Strategic Partnership,Services,45203,30428425,7443.4,,Revenue,500853,Wilkin Chapman LLP,Legal Costs
Peterborough City Council,Children and Young People,HTS & CSC Transport,"Tools, Equipment, Furniture & Materials",45203,30428431,7333.56,,Revenue,510913,BraunAbility UK Ltd,Equipment
Peterborough City Council,Children and Young People,Service Director Education,Agency Staff,45203,30428464,9251,,Revenue,512024,Tile Hill Interim & Executive Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45203,30428465,12180,,Revenue,512024,Tile Hill Interim & Executive Ltd,External Temporary Staff
Peterborough City Council,Corporate Services,Strategic Projects,Agency Staff,45203,30428466,9735,,Revenue,512024,Tile Hill Interim & Executive Ltd,External Temporary Staff
Peterborough City Council,Corporate Services,Corporate Services,Agency Staff,45203,30428467,15616,,Revenue,512024,Tile Hill Interim & Executive Ltd,External Temporary Staff
Peterborough City Council,Corporate Services,Corporate Services,Agency Staff,45203,30428467,4880,,Revenue,512024,Tile Hill Interim & Executive Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45203,30428468,5520,,Revenue,512024,Tile Hill Interim & Executive Ltd,External Temporary Staff
Peterborough City Council,Corporate Services,Corporate Services,Agency Staff,45203,30428469,6800,,Revenue,512024,Tile Hill Interim & Executive Ltd,External Temporary Staff
Peterborough City Council,Corporate Services,Corporate Services,Services,45203,30428470,13640,,Revenue,512024,Tile Hill Interim & Executive Ltd,Consultants Fees
Peterborough City Council,Corporate Services,IT & Digital Services,Services,45203,30428484,5895,,Revenue,511734,CDW Ltd,Materials
Peterborough City Council,Place & Economy,Highway Services - HoS,Advertising,45203,30428498,785,,Revenue,503396,Penna Plc,Recruitment Advertising
Peterborough City Council,Corporate Services,IT & Digital Services,Members Allowances,45203,30428505,7948.8,,Revenue,511723,Softwareone UK Ltd,Computer Software
Peterborough City Council,Children and Young People,Clare Lodge,Catering,45203,30428516,529.19,,Revenue,500069,King Bros Lady Lodge Ltd,Catering Equipment / Catering Provisions
Peterborough City Council,Corporate Services,Legal Services,Services,45203,30428562,750,,Revenue,504788,Redacted Personal Information,Legal Costs
Peterborough City Council,Corporate Services,IT & Digital Services,Services,45203,30428649,3630.43,,Revenue,511734,CDW Ltd,Materials
Peterborough City Council,Corporate Services,Legal Services,Services,45203,30428650,2700,,Revenue,504788,Redacted Personal Information,Legal Costs
Peterborough City Council,Corporate Services,Legal Services,Agency Staff,45203,30428660,1161.8,,Revenue,501423,Sellick Partnership Limited,External Temporary Staff
Peterborough City Council,Corporate Services,Legal Services,Agency Staff,45203,30428661,3665.04,,Revenue,501423,Sellick Partnership Limited,External Temporary Staff
Peterborough City Council,Children and Young People,School Improvement,Services,45203,30428907,750,,Revenue,507864,National Ass. Virtual School Heads,Grant Payment
Peterborough City Council,Corporate Services,Legal Services,Services,45203,30429047,650,,Revenue,504634,Redacted Personal Information,Legal Costs
Peterborough City Council,Corporate Services,Peterborough Serco Strategic Partnership,Services,45203,30429185,13000,,Revenue,507823,Inform CPI Ltd,Consultants Fees
Peterborough City Council,Children and Young People,Children's Commissioning,Services,45203,30429318,509.39,,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,Purchased Social Care Services
Peterborough City Council,Children and Young People,Children's Commissioning,Services,45203,30429319,509.39,,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,Purchased Social Care Services
Peterborough City Council,Corporate Services,Legal Services,Services,45203,30429351,550,,Revenue,524462,Fenners Chambers,Legal Costs
Peterborough City Council,Corporate Services,HR WFD & Training,Services,45203,30429362,875,,Revenue,502507,Cambridgeshire County Council,Course Instructors Fees / Courses And Seminars
Peterborough City Council,Corporate Services,Finance,Agency Staff,45203,30429424,1981.08,,Revenue,504124,HAYS Working for your tomorrow,External Temporary Staff
Peterborough City Council,Corporate Services,Finance,Agency Staff,45203,30429425,1323.39,,Revenue,504124,HAYS Working for your tomorrow,External Temporary Staff
Peterborough City Council,Children and Young People,CSC Placements,Schools,45203,30429514,44635.58,,Revenue,522397,Bethel Children's Care Ltd,Boarding Out Fees
Peterborough City Council,Place & Economy,Regulatory Services,Services,45203,30429780,2000,,Revenue,511064,Reacted Personal Information,Legal Costs
Peterborough City Council,Children and Young People,Commissioning Team,Contract Hire and Operating Leases,45203,30429843,-756.09,-64.32,Revenue,507527,Northumbria Healthcare NHS Foundation Trust,Hired Transport
Peterborough City Council,Place & Economy,Community Capacity,Other Establishments,45203,30430014,34700,,Revenue,522882,Good Neighbours - Rural Peterborough,Grant-Third Party
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45203,30430015,881,,Revenue,500647,Kiddi Caru Day Nursery,Grant Payment
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45203,30430062,881,,Revenue,501187,Shiny Stars Pre-School,Grant Payment
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45203,30430063,881,,Revenue,501353,Shining Stars Pre-School Nursery,Grant Payment
Peterborough City Council,Adult Social Care,Mental Health,Agency Staff,45203,30430070,3122.9,450.65,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Corporate Services,Commercial Propety,Repair & Maintenance of Buildings,45203,30430153,515,,Revenue,509766,Smooth Removals,Other Occupancy Costs
Peterborough City Council,Children and Young People,CSC Placements,Schools,45203,30430162,68972.64,,Revenue,523963,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Place & Economy,Director of Housing,Contract Hire and Operating Leases,45203,30430194,8809.48,773.45,Revenue,507527,Northumbria Healthcare NHS Foundation Trust,Hired Transport
Peterborough City Council,Place & Economy,Director of Housing,Services,45203,30430197,639.8,,Revenue,508919,Accent Housing Limited,Financial Assistance
Peterborough City Council,Children and Young People,CSC Placements,Schools,45203,8000304240,4992.86,,Revenue,510567,The Cambridge Housing Society Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45203,8000304240,4992.86,,Revenue,510567,The Cambridge Housing Society Limited,Boarding Out Fees
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304248,4386.52,,Revenue,506138,Clearwater Care ( Hackney) Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304249,4386.52,,Revenue,506138,Clearwater Care ( Hackney) Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304250,1074.8,,Revenue,504560,Mencap,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304251,1053.46,,Revenue,506138,Clearwater Care ( Hackney) Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304253,1626.23,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304254,1925.84,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304255,2555.44,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304256,1493.56,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304257,2201.36,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304259,1120.6,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304260,1759.16,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304261,864.6,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304264,1650.88,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304265,1238.44,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304267,1513.4,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304268,629,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304269,1533.12,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304270,1198.72,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304271,894.28,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304272,825.44,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304273,825.72,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304275,943.2,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304276,1906.19,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304278,1336.6,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304280,943.12,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304281,687.96,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304283,1316.76,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304284,2869.2,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304285,825.44,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304286,550.48,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304287,550.2,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304288,550.48,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304289,963.2,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304290,1926.4,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304291,3301.76,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304292,1061.12,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304293,963.06,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304294,3734,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304295,1182,,Revenue,520019,Easy Like Sunday Morning Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304296,3615,,Revenue,520019,Easy Like Sunday Morning Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304297,1807.5,,Revenue,520019,Easy Like Sunday Morning Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304298,15624,,Revenue,520019,Easy Like Sunday Morning Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304299,1929,,Revenue,520019,Easy Like Sunday Morning Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304300,1548,,Revenue,520019,Easy Like Sunday Morning Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304301,1113,,Revenue,520019,Easy Like Sunday Morning Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304303,1155.6,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304304,1398.38,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304305,715.2,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304306,1251.6,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304309,513.21,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304310,748.8,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304311,1445.49,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304314,2924.91,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304315,2145.6,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304316,1532.57,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45203,8000304318,1397.53,,Revenue,511067,Longhurst Group Limited,Home Care
