Body Name,Service Area Categorisation,Service Area Division,Purpose of Expenditure,Payment Date,Trans No,Amount in £,Capital or Revenue,Beneficiary ID,Beneficiary,Merchant Category
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286144,-10.56,Revenue,507820,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286144,1550.52,Revenue,507820,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286145,592.48,Revenue,508082,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286146,-416.6,Revenue,508424,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286146,1230.48,Revenue,508424,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286147,3468.4,Revenue,508425,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286148,759.48,Revenue,508582,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286150,3017.12,Revenue,508777,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286152,4721.72,Revenue,508780,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286152,-136.35,Revenue,508780,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286153,608.52,Revenue,508849,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286154,2596.48,Revenue,508779,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286154,-299.97,Revenue,508779,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286156,706.48,Revenue,501707,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286156,-156.8,Revenue,501707,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286157,1052.16,Revenue,509444,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286157,-174.56,Revenue,509444,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286158,1282.28,Revenue,509490,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286158,-170.6,Revenue,509490,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286162,2682.4,Revenue,503081,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286164,-138.4,Revenue,510353,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286164,2002,Revenue,510353,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286165,533.68,Revenue,510525,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286168,3637.12,Revenue,503130,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286169,8274.48,Revenue,503053,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286169,-507.25,Revenue,503053,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286170,-208.74,Revenue,501720,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286170,5499.48,Revenue,501720,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286172,-208.74,Revenue,502770,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286172,10477.04,Revenue,502770,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286173,3521.84,Revenue,502940,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286174,1593.44,Revenue,502921,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286176,-487.25,Revenue,502478,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286176,11035.68,Revenue,502478,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286177,-507.25,Revenue,502746,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286177,1878.48,Revenue,502746,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286178,-95.66,Revenue,502407,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286178,1855,Revenue,502407,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286179,-75.03,Revenue,502881,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286179,8580.48,Revenue,502881,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286180,1827.92,Revenue,511866,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286181,2090.6,Revenue,501718,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286181,-180.1,Revenue,501718,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286182,640.2,Revenue,501775,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286183,-384.45,Revenue,501582,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286183,9010.68,Revenue,501582,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286185,1206.48,Revenue,516181,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286186,-507.25,Revenue,516176,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286186,1026.48,Revenue,516176,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286188,1625.16,Revenue,503052,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286189,774.48,Revenue,519568,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286190,901.56,Revenue,502666,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286190,-175.39,Revenue,502666,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286192,964.96,Revenue,519123,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286193,-487.61,Revenue,508048,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286193,10434.48,Revenue,508048,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286194,502.6,Revenue,520741,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286196,1593.48,Revenue,502490,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286197,723.48,Revenue,503148,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286198,976.8,Revenue,522246,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286198,-119.85,Revenue,522246,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286201,854.4,Revenue,510756,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286202,1358.48,Revenue,510876,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286202,-254.84,Revenue,510876,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286205,648.48,Revenue,511618,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286206,6016.44,Revenue,502939,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286206,-470.61,Revenue,502939,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286207,-381.93,Revenue,511891,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286207,5049,Revenue,511891,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286208,3433.36,Revenue,502768,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286208,-507.25,Revenue,502768,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286209,706.48,Revenue,501716,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286209,-150.38,Revenue,501716,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286210,1023.68,Revenue,515057,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286210,-26.12,Revenue,515057,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286211,-507.25,Revenue,503479,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286211,6349.04,Revenue,503479,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286212,-239.46,Revenue,511970,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286212,1160.88,Revenue,511970,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286213,-93.19,Revenue,501776,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286213,2125.88,Revenue,501776,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286215,-432.75,Revenue,501577,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286215,5193.57,Revenue,501577,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286216,-321.73,Revenue,502987,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286216,10578.28,Revenue,502987,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286217,8040.48,Revenue,502885,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286219,2643.52,Revenue,501849,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286220,4402.08,Revenue,503202,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286222,1744.8,Revenue,501845,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286223,1249.08,Revenue,501882,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286225,-135.94,Revenue,522415,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286225,2492,Revenue,522415,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286227,-190.43,Revenue,515054,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286227,1313.08,Revenue,515054,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286228,-391.05,Revenue,522954,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286228,1344.64,Revenue,522954,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286229,1488,Revenue,501666,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286230,-344.77,Revenue,522999,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286230,1370.6,Revenue,522999,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286231,-150.84,Revenue,522907,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286231,1171.34,Revenue,522907,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286232,1869,Revenue,523129,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286232,-645.37,Revenue,523129,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286233,2479.92,Revenue,503177,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286233,-507.25,Revenue,503177,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286236,2826.32,Revenue,511929,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286236,-430.98,Revenue,511929,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286237,-175.42,Revenue,501793,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286237,2689.08,Revenue,501793,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286239,8284.08,Revenue,501850,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286239,-482.08,Revenue,501850,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286240,1469.16,Revenue,516921,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286241,10322.48,Revenue,515767,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286242,1278.48,Revenue,516046,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286243,1826.32,Revenue,501583,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286243,-25.27,Revenue,501583,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286244,7954.64,Revenue,501614,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286244,-237.65,Revenue,501614,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286245,3352.24,Revenue,503127,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286245,-529.94,Revenue,503127,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286246,914.48,Revenue,518210,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286247,559.44,Revenue,518386,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286248,5071.8,Revenue,501934,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286248,-504.25,Revenue,501934,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286249,2313.2,Revenue,519122,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286251,1253.28,Revenue,520750,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286252,1223.2,Revenue,521583,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286254,950.88,Revenue,501846,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286255,618.24,Revenue,502431,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286256,668.48,Revenue,501895,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286257,-213.59,Revenue,502314,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286257,924.24,Revenue,502314,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286259,3040,Revenue,501675,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286260,1723.04,Revenue,522281,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286260,-154.8,Revenue,522281,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286261,1364.88,Revenue,501663,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286261,-421.94,Revenue,501663,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286262,4132.48,Revenue,512630,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286263,-110.76,Revenue,522636,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286263,942.48,Revenue,522636,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286265,1512.56,Revenue,502721,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286268,2903.2,Revenue,523453,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286269,-110,Revenue,501674,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286269,1089.08,Revenue,501674,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286270,5170.48,Revenue,501585,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286270,-507.25,Revenue,501585,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286271,-288.17,Revenue,501773,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286271,838.4,Revenue,501773,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286275,5663.28,Revenue,502830,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286276,5917.52,Revenue,502985,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286277,-534.5,Revenue,503044,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286277,1486.8,Revenue,503044,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286279,8264.48,Revenue,503944,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286279,-507.25,Revenue,503944,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286281,4403.2,Revenue,501659,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286282,2174.8,Revenue,507797,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286283,-28.71,Revenue,508203,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286283,2491.44,Revenue,508203,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286284,-175.42,Revenue,501722,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286284,2748,Revenue,501722,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286285,-193.17,Revenue,501898,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286285,2506.48,Revenue,501898,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286287,-80.96,Revenue,508732,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286287,2337,Revenue,508732,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286288,1227.12,Revenue,508728,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286289,744,Revenue,509371,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286290,6493.48,Revenue,509367,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286290,-227.8,Revenue,509367,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286291,3766,Revenue,501834,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286291,-23.97,Revenue,501834,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286292,1794.96,Revenue,509604,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286292,-502.85,Revenue,509604,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286293,3235.44,Revenue,501758,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286293,-153.42,Revenue,501758,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286294,1418.48,Revenue,509819,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286295,739.76,Revenue,501657,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286296,1692.48,Revenue,510209,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286297,-292.79,Revenue,510140,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286297,3595.16,Revenue,510140,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286298,7529.48,Revenue,501733,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286298,-237.81,Revenue,501733,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286299,10111.76,Revenue,501751,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286299,-456.09,Revenue,501751,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286302,1375.88,Revenue,522745,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286302,-517.4,Revenue,522745,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286303,-332.75,Revenue,522858,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286303,8673.84,Revenue,522858,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45049,8000286304,-430.4,Revenue,501672,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45049,8000286304,2242.57,Revenue,501672,Redacted Personal Information,Direct Payments
