Body Name,Service Area Categorisation,Service Area Division,Purpose of Expenditure,Payment Date,Trans No,Amount in £,Unrecoverable vat £,Capital or Revenue,Beneficiary ID,Beneficiary,Merchant Category
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308088,-507.68,,Revenue,501885,Craegmoor Conquest Lodge Priory,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308089,4658.56,,Revenue,501885,Craegmoor Conquest Lodge Priory,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308089,-404.92,,Revenue,501885,Craegmoor Conquest Lodge Priory,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308090,4828.64,,Revenue,501885,Craegmoor Conquest Lodge Priory,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308091,21624,,Revenue,501508,Decoy Farm,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308092,3058.68,,Revenue,510792,Hatley Court Haven Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308093,7125.12,,Revenue,506927,Heathcotes M Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308094,7125.12,,Revenue,506927,Heathcotes M Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308095,4556.4,,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308095,-1587.6,,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308096,4077.56,,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308096,-1203.36,,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308097,-483,,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308097,4686.84,,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308098,4237.24,,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308099,3997.24,,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308100,11004.4,,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308100,-483,,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308101,3200,,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308101,-911.76,,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308102,4575,,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308102,-754.8,,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308103,-299,,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308103,4686.84,,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308104,-990.6,,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308104,4004.6,,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308105,-483,,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308105,3594.04,,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308106,4373.56,,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308107,3337.8,,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308107,-678.88,,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308108,4394.04,,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308109,-483,,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308109,4204.6,,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308110,4170.84,,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308111,3786.84,,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308112,4876.4,,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308112,-1344.16,,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308113,4921.24,,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308113,-648.8,,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308114,4199.64,,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308115,4837.24,,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308116,-1069.52,,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308116,4919.64,,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308117,3433.24,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308118,-593.84,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308118,3156.4,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308119,-711.04,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308119,3456.4,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308120,3433.24,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308121,3156.4,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308121,-807.16,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308122,3156.4,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308123,3297.24,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308124,-817.6,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308124,3433.24,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308125,3433.24,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308125,-1030.56,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308126,3376,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308127,3360,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308127,-1243.12,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308128,3017.24,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308129,3017.24,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308129,-747.04,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308130,3433.24,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308131,3297.24,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308132,3470.68,,Revenue,501557,STAR RESIDENTIAL HOME LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308133,3164.4,,Revenue,501557,STAR RESIDENTIAL HOME LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308133,-806.92,,Revenue,501557,STAR RESIDENTIAL HOME LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308134,3721.16,,Revenue,501557,STAR RESIDENTIAL HOME LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308135,3963.24,,Revenue,501557,STAR RESIDENTIAL HOME LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308135,-1017.16,,Revenue,501557,STAR RESIDENTIAL HOME LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308136,4119.64,,Revenue,501557,STAR RESIDENTIAL HOME LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308136,-987.68,,Revenue,501557,STAR RESIDENTIAL HOME LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308137,3486.84,,Revenue,501557,STAR RESIDENTIAL HOME LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308137,-960.28,,Revenue,501557,STAR RESIDENTIAL HOME LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308138,3164.4,,Revenue,501557,STAR RESIDENTIAL HOME LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308138,-483,,Revenue,501557,STAR RESIDENTIAL HOME LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308139,4341.28,,Revenue,501557,STAR RESIDENTIAL HOME LTD,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308140,6200,,Revenue,523127,Southborough Home (Moulsham Home Ltd),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308141,20286,,Revenue,502507,Cambridgeshire County Council,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308142,-1295.36,,Revenue,522398,Cedars Health Care Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308142,3600,,Revenue,522398,Cedars Health Care Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308143,3214.29,,Revenue,522297,Nellsar Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308144,3321.43,,Revenue,522297,Nellsar Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308145,3556.87,,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308145,-1164.47,,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308146,3600,,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308146,-800.6,,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308147,-800.6,,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308147,3600,,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308148,-695.24,,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308148,2956.4,,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308149,3037.24,,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308149,-808.64,,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308150,2764.4,,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308150,-678.2,,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308151,2956.4,,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308151,-691.2,,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308152,3037.24,,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308153,-335.2,,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308153,2956.4,,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308155,3237.24,,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308156,-688.52,,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308156,2956.4,,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308157,2900,,Revenue,510920,RBL Field House Care LTD,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308158,3156.4,,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308159,-1421.48,,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308159,2800,,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308160,2764.4,,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308161,2800,,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308162,3000,,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308163,-671.6,,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308163,3237.24,,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308164,2800,,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308164,-691.2,,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308165,3037.24,,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308166,3352.96,,Revenue,501511,ADR CARE HOMES LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308166,-334.49,,Revenue,501511,ADR CARE HOMES LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308167,2989.28,,Revenue,501511,ADR CARE HOMES LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308167,-759.32,,Revenue,501511,ADR CARE HOMES LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308168,3200,,Revenue,522609,Nene Valley Care Homes/ Florence House,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308169,1714.29,,Revenue,522609,Nene Valley Care Homes/ Florence House,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308170,1485.71,,Revenue,522609,Nene Valley Care Homes/ Florence House,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308171,3188.57,,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308172,3720,,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308173,3720,,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308174,3720,,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308175,3720,,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308176,3560.57,,Revenue,523537,SEABROOKE MANOR LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308177,4320,,Revenue,522609,Nene Valley Care Homes/ Florence House,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308178,3417.2,,Revenue,511813,RCH Care HomesLLtd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308179,6000,,Revenue,523127,Southborough Home (Moulsham Home Ltd),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308180,9317.14,,Revenue,523100,Woodrowe Healthcare Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308181,3000,,Revenue,524532,Wellbeing Residential Ltd - Harrington House,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308182,9099,,Revenue,500580,Sense,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308182,-483,,Revenue,500580,Sense,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45236,8000308183,12103.88,,Revenue,500580,Sense,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45236,8000308183,-417,,Revenue,500580,Sense,Residential Care
Peterborough City Council,Children and Young People,IFD and Assessment,Services,45236,8000308187,-355.3,,Revenue,500021,Peterborough Womens Aid CIO,Financial Assistance
Peterborough City Council,Children and Young People,IFD and Assessment,Services,45236,8000308187,1668.55,,Revenue,500021,Peterborough Womens Aid CIO,Financial Assistance
Peterborough City Council,Children and Young People,IFD and Assessment,Services,45236,8000308187,1668.55,,Revenue,500021,Peterborough Womens Aid CIO,Financial Assistance
Peterborough City Council,Children and Young People,IFD and Assessment,Services,45236,8000308187,-355.3,,Revenue,500021,Peterborough Womens Aid CIO,Financial Assistance
Peterborough City Council,Children and Young People,Short Breaks - one to one support,Services,45236,8000308187,9424,,Revenue,524127,Redacted Personal Information,Financial Assistance
Peterborough City Council,Children and Young People,CSC Placements,Schools,45238,30424637,2255.4,,Revenue,509707,Horizon Supported Accommodation Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45238,30429787,2330.58,,Revenue,509707,Horizon Supported Accommodation Limited,Boarding Out Fees
Peterborough City Council,Place & Economy,Emergency Resilience and Planning,Salaries & Wages,45238,30431137,35646,,Revenue,502507,Cambridgeshire County Council,Shared Services Staff Costs
Peterborough City Council,Corporate Services,HR,Salaries & Wages,45238,30431138,13730,,Revenue,502507,Cambridgeshire County Council,Shared Services Staff Costs
Peterborough City Council,Place & Economy,Community Capacity,Salaries & Wages,45238,30431138,1409,,Revenue,502507,Cambridgeshire County Council,Shared Services Staff Costs
Peterborough City Council,Corporate Services,HR,Salaries & Wages,45238,30431138,10649,,Revenue,502507,Cambridgeshire County Council,Shared Services Staff Costs
Peterborough City Council,Place & Economy,Regulatory Services,Services,45238,30431146,17000,,Revenue,523003,Redacted Personal Information,Legal Costs
Peterborough City Council,Place & Economy,Network and Traffic Management,Services,45238,30431147,844.16,,Revenue,501536,PeopleScout Ltd,Advertising
Peterborough City Council,Place & Economy,Westcombe Engineering,Services,45238,30431153,4536,,Revenue,507976,BWC Aluminium Ltd,Materials
Peterborough City Council,Corporate Services,Legal Services,Services,45238,30431157,3150,,Revenue,504788,Redacted Personal Information,Legal Costs
Peterborough City Council,Corporate Services,IT & Digital Services,Members Allowances,45238,30431173,1288.62,,Revenue,511302,Softcat Plc,Computer Software
Peterborough City Council,Children and Young People,CSSB-Delivery,Members Allowances,45238,30431184,1806.93,,Revenue,511565,Access UK Ltd,Computer Software
Peterborough City Council,Corporate Services,Bereavement Service,Services,45238,30431187,660,,Revenue,501786,Acton Security LTD,Security
Peterborough City Council,Place & Economy,Parking Enforcement,Direct Transport Costs,45238,30431249,523.27,,Revenue,502220,F.P. Smiths Motors Ltd,Vehicle repairs
Peterborough City Council,Place & Economy,Westcombe Engineering,Services,45238,30431252,2281.5,,Revenue,503608,AALCO,Materials
Peterborough City Council,Place & Economy,"City Centre, Markets and Events",Other Establishments,45238,30431253,21000,,Revenue,522389,Good Running Events Ltd,Third Party Payments - Contract
Peterborough City Council,Corporate,Corporate,Non Revenue,45238,30431300,13316.5,,Capital,503234,Redacted Personal Information,Professional/Legal Fees
Peterborough City Council,Children and Young People,Clare Lodge,Interview & Training Expenses,45238,30431301,500,,Revenue,502507,Cambridgeshire County Council,Training
Peterborough City Council,Place & Economy,Coroners Service,Services,45238,30431302,1623,,Revenue,502507,Cambridgeshire County Council,Contract Services
Peterborough City Council,Place & Economy,Coroners Service,Services,45238,30431303,267386,,Revenue,502507,Cambridgeshire County Council,Contract Services
Peterborough City Council,Corporate Services,Democratic Services,Services,45238,30431304,3000,,Revenue,502507,Cambridgeshire County Council,Civic Events
Peterborough City Council,Children and Young People,Children's Commissioning,Services,45238,30431328,2400,,Revenue,502360,BDP Social Care Ltd,Purchased Social Care Services
Peterborough City Council,Children and Young People,Clare Lodge,Catering,45238,30431339,615.59,,Revenue,500069,King Bros Lady Lodge Ltd,Catering Equipment / Catering Provisions
Peterborough City Council,Children and Young People,Short Breaks - one to one support,Services,45238,30431347,837.5,,Revenue,502507,Cambridgeshire County Council,Purchased Social Care Services
Peterborough City Council,Children and Young People,Short Breaks - one to one support,Services,45238,30431348,1575,,Revenue,502507,Cambridgeshire County Council,Purchased Social Care Services
Peterborough City Council,Children and Young People,Short Breaks - one to one support,Services,45238,30431353,2544.25,,Revenue,502507,Cambridgeshire County Council,Purchased Social Care Services
Peterborough City Council,Place & Economy,Westcombe Engineering,Services,45238,30431386,523.28,,Revenue,511663,Hytec Castings Ltd,Materials
Peterborough City Council,Place & Economy,Westcombe Engineering,Services,45238,30431387,4425,,Revenue,511663,Hytec Castings Ltd,Materials
Peterborough City Council,Place & Economy,Westcombe Engineering,Services,45238,30431388,1753.46,,Revenue,511663,Hytec Castings Ltd,Materials
Peterborough City Council,Corporate,Corporate,Non Revenue,45238,30431394,10561,,Capital,503080,IIC by Education (P'boro) Ltd,Furniture And Equipment Purchase
Peterborough City Council,Corporate,Corporate,Non Revenue,45238,30431395,20502.71,,Capital,503080,IIC by Education (P'boro) Ltd,Furniture And Equipment Purchase
Peterborough City Council,Children and Young People,PFI,Services,45238,30431396,18025.59,,Revenue,503080,IIC by Education (P'boro) Ltd,Service Charge
Peterborough City Council,Adult Social Care,Community Team,Services,45238,30431397,8776.6,,Revenue,508229,Dr Nauman Khalil Ltd,Materials
Peterborough City Council,Corporate Services,Finance,Agency Staff,45238,30431405,2805.9,,Revenue,501423,Sellick Partnership Limited,External Temporary Staff
Peterborough City Council,Corporate Services,HR WFD & Training,Interview & Training Expenses,45238,30431407,1850,,Revenue,508497,Interface Enterprises Ltd,Training
Peterborough City Council,Corporate Services,Legal Services,Agency Staff,45238,30431408,1161.8,,Revenue,501423,Sellick Partnership Limited,External Temporary Staff
Peterborough City Council,Corporate Services,Legal Services,Agency Staff,45238,30431409,4581.3,,Revenue,501423,Sellick Partnership Limited,External Temporary Staff
Peterborough City Council,Corporate Services,HR WFD & Training,Interview & Training Expenses,45238,30431433,1200,,Revenue,523430,Cornerstone Ltd,Training
Peterborough City Council,Corporate Services,HR,Services,45238,30431436,528,,Revenue,501063,AXA Health Services Limited,Consultants Fees
Peterborough City Council,Corporate Services,Commercial Propety,Other Establishments,45238,30431451,2625,,Revenue,524371,Doors Plus Ltd,Third Party Payments - Contract
Peterborough City Council,Place & Economy,Network and Traffic Management,Services,45238,30431452,5137.04,,Revenue,507692,Swarco UK & Ireland Ltd,Contractors
Peterborough City Council,Place & Economy,Network and Traffic Management,Services,45238,30431453,4488.62,,Revenue,507692,Swarco UK & Ireland Ltd,Contractors
Peterborough City Council,Place & Economy,"City Centre, Markets and Events",Services,45238,30431456,1065,,Revenue,524288,The Fountain Company Ltd.,Contractors
