Body Name,Body,Directorate,Service Area,Sub-Service Area,Sub-description,Payment Date,Sub Amount,Invoice Amount,Supplier Name
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46120-Homecare Exceptional Rate,13/09/2023,1779.92,1779.92,A1 CARE IPSWICH
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,23101-Passenger Transport Hire,18/09/2023,420,1305,A1 CARS (SUFFOLK) LTD
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,23101-Passenger Transport Hire,20/09/2023,630,2520,A1 CARS (SUFFOLK) LTD
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,24200-Non-Staff Travel Expenses,18/09/2023,7.5,1305,A1 CARS (SUFFOLK) LTD
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,23101-Passenger Transport Hire,07/09/2023,440,648,A1 CARS (SUFFOLK) LTD
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,23101-Passenger Transport Hire,18/09/2023,660,1305,A1 CARS (SUFFOLK) LTD
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,23101-Passenger Transport Hire,20/09/2023,1470,2520,A1 CARS (SUFFOLK) LTD
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,23101-Passenger Transport Hire,28/09/2023,1650,2038.98,A1 CARS (SUFFOLK) LTD
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,24200-Non-Staff Travel Expenses,28/09/2023,49.15,2038.98,A1 CARS (SUFFOLK) LTD
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,24202-Family Contact Travel Expenses,07/09/2023,100,648,A1 CARS (SUFFOLK) LTD
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,24200-Non-Staff Travel Expenses,28/09/2023,450,540,A1 CARS (SUFFOLK) LTD
,,"GROWTH, HIGHWAYS AND INFRASTRUCTURE",S4_GD-Passenger Transport,S5_GDC-Travel Services,23101-Passenger Transport Hire,25/09/2023,343,343,A1 CARS (SUFFOLK) LTD
,,CYP,S4_BH-Education & Learning,S5_BHD-Early Years and Childcare Function,49104-Early Years Provision,01/09/2023,17163.64,17163.64,A1 FUN CLUB
,,FIRE AND PUBLIC SAFETY,S4_FA-Suffolk Fire and Rescue Service,S5_FAD-Support Services,31103-Equipment Repairs & Maintenance,21/09/2023,212.24,254.69,A1 PRESSURE WASHERS LTD
,,FIRE AND PUBLIC SAFETY,S4_FA-Suffolk Fire and Rescue Service,S5_FAD-Support Services,21201-Plant & Vehicle - Repairs & Maintenance,11/09/2023,363.8,436.56,A1 SUPPLIES LTD
,,FIRE AND PUBLIC SAFETY,S4_FA-Suffolk Fire and Rescue Service,S5_FAD-Support Services,31116-Equipment Purchase - Firefighting,13/09/2023,416.85,500.22,A1 SUPPLIES LTD
,,FIRE AND PUBLIC SAFETY,S4_FA-Suffolk Fire and Rescue Service,S5_FAD-Support Services,31116-Equipment Purchase - Firefighting,15/09/2023,795.4,954.48,A1 SUPPLIES LTD
,,FIRE AND PUBLIC SAFETY,S4_FA-Suffolk Fire and Rescue Service,S5_FAD-Support Services,31116-Equipment Purchase - Firefighting,15/09/2023,230.04,276.05,A1 SUPPLIES LTD
,,FIRE AND PUBLIC SAFETY,S4_FA-Suffolk Fire and Rescue Service,S5_FAD-Support Services,31116-Equipment Purchase - Firefighting,25/09/2023,211.9,254.28,A1 SUPPLIES LTD
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,50001-Direct Payments,04/09/2023,397.16,397.16,REDACTED PERSONAL DATA
,,CORPORATE SERVICES,S4_Z-Balance Sheet,S5_Z-Balance Sheet,BA800-Works in Progress (CAPEX),08/09/2023,75182.83,90219.4,ABACUS BUILD (UK) LTD
,,CORPORATE SERVICES,S4_Z-Balance Sheet,S5_Z-Balance Sheet,BM910-Withholding Tax - Construct.Indust (Taxable Element),08/09/2023,0,90219.4,ABACUS BUILD (UK) LTD
,,PUBLIC HEALTH & COMMUNITIES,"S4_PQ-Infrastructure, Health Behaviours, Mental Health and Children and Families","S5_PQA-Infrastructure, Health Behaviours, Mental Health and Children and Families (Public Health Grant Funded)",31303-Medical Supplies & Services,20/09/2023,1140,1368,ABBEYCROFT LEISURE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,13100-Rent Payments - Property,12/09/2023,919.4,919.4,ABBEYFIELD ORWELL EXTRA CARE SOCIETY LTD
,,CYP,S4_BH-Education & Learning,S5_BHD-Early Years and Childcare Function,49104-Early Years Provision,01/09/2023,20876.52,20876.52,ABC CHILDCARE LTD (IPSWICH)
,,CYP,S4_BH-Education & Learning,S5_BHD-Early Years and Childcare Function,49104-Early Years Provision,01/09/2023,10674.3,10674.3,ABC WONDERLAND CHILDCARE
,,"GROWTH, HIGHWAYS AND INFRASTRUCTURE",S4_GI-Waste and Environment,S5_GIB-Environment Strategy,23101-Passenger Transport Hire,08/09/2023,419.9,419.9,ABELLIO GREATER ANGLIA
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,"49100-Care Agencies, Trusts & Foundations",28/09/2023,3806.97,3806.97,ABICARE SERVICES LTD
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,"49100-Care Agencies, Trusts & Foundations",28/09/2023,4263.8,4263.8,ABICARE SERVICES LTD
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,"49100-Care Agencies, Trusts & Foundations",28/09/2023,4263.8,4263.8,ABICARE SERVICES LTD
,,"GROWTH, HIGHWAYS AND INFRASTRUCTURE",S4_GD-Passenger Transport,S5_GDB-Home to School Transport,23101-Passenger Transport Hire,05/09/2023,639.08,639.08,REDACTED PERSONAL DATA
,,ACS,S4_AH-Family Carers Support,S5_AHA-SPAR Family Carers,50001-Direct Payments,15/09/2023,480,480,REDACTED PERSONAL DATA
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,13/09/2023,1463.49,1463.49,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,13/09/2023,743.36,743.36,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,13/09/2023,743.36,743.36,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,13/09/2023,975.66,975.66,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,13/09/2023,487.83,487.83,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,13/09/2023,650.44,650.44,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,13/09/2023,714.32,714.32,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,13/09/2023,813.05,813.05,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,13/09/2023,813.05,813.05,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,13/09/2023,975.66,975.66,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,13/09/2023,1463.49,1463.49,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,13/09/2023,1556.41,1556.41,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,13/09/2023,2601.76,2601.76,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,13/09/2023,2601.76,2601.76,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,13/09/2023,2926.98,2926.98,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,13/09/2023,557.52,557.52,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,46117-External Home Care,13/09/2023,371.68,371.68,ABOVE AND BEYOND CARE
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,31200-Equipment Purchase - Furniture and Fittings,13/09/2023,255,255,ACCESS COMMUNITY TRUST
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,15101-External Contract Cleaning & Caretaking,14/09/2023,900,900,ACCESS COMMUNITY TRUST
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,15101-External Contract Cleaning & Caretaking,21/09/2023,1000,1000,ACCESS COMMUNITY TRUST
,,ACS,"S4_AC-Reablement, Equipment & Assistive Technology",S5_ACA-Homefirst Service,15300-Contract Cleaning,19/09/2023,300,300,ACCESS COMMUNITY TRUST
,,CORPORATE SERVICES,"S4_RH-Customer Experience, Coroners, Registrars and Service Improvement",S5_RHA-Customer and Online Services Operations,49110-Assessments,15/09/2023,1862,2234.4,ACCESS INDEPENDENT LTD
,,CYP,S4_BC-Directorate Teams & Central Support,S5_BCA-Directorate Teams,36809-Software Licences Renewals - Under 1 year,27/09/2023,44086.51,52903.81,ACCESS UK LTD
,,"GROWTH, HIGHWAYS AND INFRASTRUCTURE",S4_GD-Passenger Transport,S5_GDD-Home to School Transport Programme Transformation,23101-Passenger Transport Hire,28/09/2023,744519.6,829279.23,ACCESS UK LTD
,,"GROWTH, HIGHWAYS AND INFRASTRUCTURE",S4_GD-Passenger Transport,S5_GDD-Home to School Transport Programme Transformation,23101-Passenger Transport Hire,01/09/2023,209572.46,209262.51,ACCESS UK LTD
,,"GROWTH, HIGHWAYS AND INFRASTRUCTURE",S4_GD-Passenger Transport,S5_GDD-Home to School Transport Programme Transformation,23101-Passenger Transport Hire,08/09/2023,74737.03,78858.31,ACCESS UK LTD
,,"GROWTH, HIGHWAYS AND INFRASTRUCTURE",S4_GD-Passenger Transport,S5_GDD-Home to School Transport Programme Transformation,23101-Passenger Transport Hire,19/09/2023,129038.19,136178.07,ACCESS UK LTD
,,"GROWTH, HIGHWAYS AND INFRASTRUCTURE",S4_GD-Passenger Transport,S5_GDD-Home to School Transport Programme Transformation,23101-Passenger Transport Hire,29/09/2023,868739.02,986723.81,ACCESS UK LTD
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,46111-Residential Care Exceptional Rate,05/09/2023,6693.28,6693.28,ACCOMPLISH GROUP LTD
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,83692-Charges - Residential Special Needs,05/09/2023,-621.4,-621.4,ACCOMPLISH GROUP LTD
,,ACS,S4_AA-Care Purchasing,S5_AAE-MH Care Purchasing,46111-Residential Care Exceptional Rate,05/09/2023,8718.36,8718.36,ACCOMPLISH GROUP LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,19/09/2023,650.44,650.44,ACE 24 CONSULTANCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,19/09/2023,650.44,650.44,ACE 24 CONSULTANCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,19/09/2023,5853.96,5853.96,ACE 24 CONSULTANCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46120-Homecare Exceptional Rate,19/09/2023,1140,1140,ACE 24 CONSULTANCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46120-Homecare Exceptional Rate,19/09/2023,3360,3360,ACE 24 CONSULTANCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,19/09/2023,339.36,339.36,ACE 24 CONSULTANCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,19/09/2023,339.36,339.36,ACE 24 CONSULTANCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46120-Homecare Exceptional Rate,19/09/2023,420,420,ACE 24 CONSULTANCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,46117-External Home Care,19/09/2023,572.16,572.16,ACE 24 CONSULTANCY LTD
,,CORPORATE SERVICES,S4_Z-Balance Sheet,S5_Z-Balance Sheet,BA800-Works in Progress (CAPEX),19/09/2023,1205.19,1446.23,ACE CATERING ENGINEERS LTD
,,CORPORATE SERVICES,S4_Z-Balance Sheet,S5_Z-Balance Sheet,BA800-Works in Progress (CAPEX),21/09/2023,23225,27870,ACE CATERING ENGINEERS LTD
,,CORPORATE SERVICES,S4_Z-Balance Sheet,S5_Z-Balance Sheet,BA800-Works in Progress (CAPEX),25/09/2023,15715,18858,ACE CATERING ENGINEERS LTD
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,46105-Nursing Care Exceptional Rate,05/09/2023,3873.8,3873.8,ACHIEVE TOGETHER LTD
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,46111-Residential Care Exceptional Rate,05/09/2023,3072.8,3072.8,ACHIEVE TOGETHER LTD
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,46111-Residential Care Exceptional Rate,05/09/2023,3072.8,3072.8,ACHIEVE TOGETHER LTD
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,46111-Residential Care Exceptional Rate,05/09/2023,4496.4,4496.4,ACHIEVE TOGETHER LTD
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,46111-Residential Care Exceptional Rate,05/09/2023,5073.52,5073.52,ACHIEVE TOGETHER LTD
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,46111-Residential Care Exceptional Rate,05/09/2023,9304.4,9304.4,ACHIEVE TOGETHER LTD
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,46116-Supported Housing,18/09/2023,312,312,ACHIEVE TOGETHER LTD
