Body Name,Body,Directorate,Service Area,Sub-Service Area,Sub-description,Payment Date,Sub Amount,Invoice Amount,Supplier Name
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46121-External Day Services,16/08/2023,261.80,261.80,1 OAK HOME CARE
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46121-External Day Services,16/08/2023,"1,309.00","1,309.00",1 OAK HOME CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46121-External Day Services,16/08/2023,523.60,523.60,1 OAK HOME CARE
,,CYP,S4_BA-Inclusion,S5_BAG-SEND High Needs,46128-Non Staff - Education & Training,01/08/2023,"3,000.00","3,600.00",1ST STAFF
,,CYP,S4_BA-Inclusion,S5_BAG-SEND High Needs,46128-Non Staff - Education & Training,31/08/2023,"2,250.00","2,700.00",1ST STAFF
,,CYP,S4_BA-Inclusion,S5_BAG-SEND High Needs,46133-Residential School,01/08/2023,"2,000.00","2,400.00",1ST STAFF
,,CYP,S4_BA-Inclusion,S5_BAG-SEND High Needs,46133-Residential School,01/08/2023,"3,000.00","3,600.00",1ST STAFF
,,CYP,S4_BA-Inclusion,S5_BAG-SEND High Needs,46133-Residential School,03/08/2023,"5,250.00","6,300.00",1ST STAFF
,,CYP,S4_BA-Inclusion,S5_BAG-SEND High Needs,46133-Residential School,03/08/2023,"2,700.00","3,240.00",1ST STAFF
,,CYP,S4_BA-Inclusion,S5_BAG-SEND High Needs,46133-Residential School,03/08/2023,"3,000.00","3,600.00",1ST STAFF
,,CYP,S4_BA-Inclusion,S5_BAG-SEND High Needs,46133-Residential School,23/08/2023,"1,000.00","1,200.00",1ST STAFF
,,CYP,S4_BA-Inclusion,S5_BAG-SEND High Needs,46133-Residential School,23/08/2023,"1,000.00","1,200.00",1ST STAFF
,,CYP,S4_BA-Inclusion,S5_BAG-SEND High Needs,46133-Residential School,23/08/2023,"1,500.00","1,800.00",1ST STAFF
,,CYP,S4_BA-Inclusion,S5_BAG-SEND High Needs,46133-Residential School,23/08/2023,"2,250.00","2,700.00",1ST STAFF
,,CYP,S4_BA-Inclusion,S5_BAG-SEND High Needs,46133-Residential School,23/08/2023,"2,250.00","2,700.00",1ST STAFF
,,CORPORATE SERVICES,S4_RA-Assets and Investment,S5_RAC-Corporate Property,31100-Equipment Purchase - Under 1 year,25/08/2023,885.00,885.00,3GEN
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46125-Homecare Live in Care,21/08/2023,"4,263.80","4,263.80",3HA LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/08/2023,"1,946.56","1,946.56",3HA LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46125-Homecare Live in Care,21/08/2023,"4,263.80","4,263.80",3HA LTD
,,ACS,S4_AA-Care Purchasing,S5_AAE-MH Care Purchasing,46117-External Home Care,21/08/2023,796.32,796.32,3HA LTD
,,CYP,S4_BC-Directorate Teams & Central Support,S5_BCC-QUEP,01300-Training,03/08/2023,"1,370.00","1,644.00",3SPIRIT UK
,,CYP,S4_BC-Directorate Teams & Central Support,S5_BCC-QUEP,01300-Training,21/08/2023,370.00,444.00,3SPIRIT UK
,,CORPORATE SERVICES,S4_RU-Information Technology,S5_RUA-Council and Third Party Provision,36809-Software Licences Renewals - Under 1 year,29/08/2023,"15,113.42","18,136.10",8X8 UK LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46117-External Home Care,16/08/2023,"-4,263.80","-4,263.80",A CLASS CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46117-External Home Care,16/08/2023,"-2,131.90","-2,131.90",A CLASS CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46117-External Home Care,16/08/2023,"3,045.53","3,045.53",A CLASS CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46117-External Home Care,16/08/2023,"4,263.80","4,263.80",A CLASS CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46117-External Home Care,16/08/2023,"4,263.80","4,263.80",A CLASS CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46125-Homecare Live in Care,16/08/2023,"5,142.90","5,142.90",A CLASS CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46117-External Home Care,16/08/2023,"3,350.07","3,350.07",A CLASS CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46125-Homecare Live in Care,16/08/2023,"4,364.72","4,364.72",A CLASS CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46125-Homecare Live in Care,16/08/2023,"4,263.80","4,263.80",A CLASS CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46117-External Home Care,16/08/2023,"4,263.80","4,263.80",A CLASS CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,"4,263.80","4,263.80",A CLASS CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46125-Homecare Live in Care,16/08/2023,"4,263.80","4,263.80",A CLASS CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,"4,263.80","4,263.80",A CLASS CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46125-Homecare Live in Care,16/08/2023,"4,263.40","4,263.40",A CLASS CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,"4,263.80","4,263.80",A CLASS CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46125-Homecare Live in Care,16/08/2023,609.06,609.06,A CLASS CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46125-Homecare Live in Care,16/08/2023,"4,263.60","4,263.60",A CLASS CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46125-Homecare Live in Care,16/08/2023,"4,263.80","4,263.80",A CLASS CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,46120-Homecare Exceptional Rate,16/08/2023,"1,200.00","1,200.00",A CLASS CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,46125-Homecare Live in Care,16/08/2023,"7,200.00","7,200.00",A CLASS CARE LTD
,,FIRE AND PUBLIC SAFETY,S4_FA-Suffolk Fire and Rescue Service,S5_FAC-Prevention / Protection / Risk and Resilience,31402-Food and Drink Provisions,18/08/2023,415.20,498.24,A PIECE OF CAKE
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,50001-Direct Payments,07/08/2023,841.28,841.28,REDACTED PERSONAL DATA
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,46116-Supported Housing,21/08/2023,"4,989.60","4,989.60",A&A HEALTHCARE SERVICES LTD
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,46116-Supported Housing,21/08/2023,"8,358.00","8,358.00",A&A HEALTHCARE SERVICES LTD
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,46117-External Home Care,21/08/2023,900.06,900.06,A&A HEALTHCARE SERVICES LTD
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,46117-External Home Care,21/08/2023,"1,650.11","1,650.11",A&A HEALTHCARE SERVICES LTD
,,"GROWTH, HIGHWAYS AND INFRASTRUCTURE","S4_GE-Housing, Growth, Planning and Suffolk Archives",S5_GEI-Economic Development and Archives,23300-Equipment - Operational Leases,29/08/2023,732.77,879.32,A&S COACHWORKS LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46120-Homecare Exceptional Rate,16/08/2023,"2,940.00","2,940.00",A1 CARE IPSWICH
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46120-Homecare Exceptional Rate,16/08/2023,420.00,420.00,A1 CARE IPSWICH
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46120-Homecare Exceptional Rate,16/08/2023,840.00,840.00,A1 CARE IPSWICH
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46120-Homecare Exceptional Rate,16/08/2023,"1,680.00","1,680.00",A1 CARE IPSWICH
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46120-Homecare Exceptional Rate,16/08/2023,"2,520.00","2,520.00",A1 CARE IPSWICH
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,667.52,667.52,A1 CARE IPSWICH
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,"1,163.52","1,163.52",A1 CARE IPSWICH
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46137-Reablement,16/08/2023,"1,018.08","1,018.08",A1 CARE IPSWICH
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,"-3,096.80","-3,096.80",A1 CARE IPSWICH
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,"-3,096.80","-3,096.80",A1 CARE IPSWICH
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,"-2,322.60","-2,322.60",A1 CARE IPSWICH
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,"-1,224.00","-1,224.00",A1 CARE IPSWICH
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,-714.00,-714.00,A1 CARE IPSWICH
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,257.16,257.16,A1 CARE IPSWICH
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,522.68,522.68,A1 CARE IPSWICH
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,650.44,650.44,A1 CARE IPSWICH
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,900.06,900.06,A1 CARE IPSWICH
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,"1,308.96","1,308.96",A1 CARE IPSWICH
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,"1,357.44","1,357.44",A1 CARE IPSWICH
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,"1,542.96","1,542.96",A1 CARE IPSWICH
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,"2,926.98","2,926.98",A1 CARE IPSWICH
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,"3,337.60","3,337.60",A1 CARE IPSWICH
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,"3,577.42","3,577.42",A1 CARE IPSWICH
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,"3,902.64","3,902.64",A1 CARE IPSWICH
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,"3,902.64","3,902.64",A1 CARE IPSWICH
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46120-Homecare Exceptional Rate,16/08/2023,"1,620.00","1,620.00",A1 CARE IPSWICH
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46120-Homecare Exceptional Rate,16/08/2023,666.60,666.60,A1 CARE IPSWICH
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,24200-Non-Staff Travel Expenses,04/08/2023,250.00,300.00,A1 CARS (SUFFOLK) LTD
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,23101-Passenger Transport Hire,02/08/2023,495.00,714.00,A1 CARS (SUFFOLK) LTD
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,24202-Family Contact Travel Expenses,02/08/2023,100.00,714.00,A1 CARS (SUFFOLK) LTD
,,"GROWTH, HIGHWAYS AND INFRASTRUCTURE",S4_GD-Passenger Transport,S5_GDC-Travel Services,23101-Passenger Transport Hire,24/08/2023,437.00,437.00,A1 CARS (SUFFOLK) LTD
,,FIRE AND PUBLIC SAFETY,S4_FA-Suffolk Fire and Rescue Service,S5_FAD-Support Services,31103-Equipment Repairs & Maintenance,24/08/2023,231.05,277.26,A1 PRESSURE WASHERS LTD
,,FIRE AND PUBLIC SAFETY,S4_FA-Suffolk Fire and Rescue Service,S5_FAD-Support Services,21201-Plant & Vehicle - Repairs & Maintenance,22/08/2023,386.65,463.98,A1 SUPPLIES LTD
,,FIRE AND PUBLIC SAFETY,S4_FA-Suffolk Fire and Rescue Service,S5_FAD-Support Services,31116-Equipment Purchase - Firefighting,21/08/2023,739.10,886.92,A1 SUPPLIES LTD
,,FIRE AND PUBLIC SAFETY,S4_FA-Suffolk Fire and Rescue Service,S5_FAD-Support Services,31116-Equipment Purchase - Firefighting,30/08/2023,"1,172.55","1,407.06",A1 SUPPLIES LTD
,,CYP,S4_BH-Education & Learning,S5_BHG-Skills,35303-Professional Fees,16/08/2023,"1,085.00","1,302.00",AAETO
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,50001-Direct Payments,07/08/2023,397.16,397.16,REDACTED PERSONAL DATA
,,"GROWTH, HIGHWAYS AND INFRASTRUCTURE",S4_GH-Transport Strategy,S5_GHC-Strategic Transport,23101-Passenger Transport Hire,07/08/2023,"1,297.86","1,297.86",AARON TAFFERA
,,FIRE AND PUBLIC SAFETY,S4_FA-Suffolk Fire and Rescue Service,S5_FAD-Support Services,31116-Equipment Purchase - Firefighting,16/08/2023,224.60,269.52,AB SPORTS NUTRITION
,,FIRE AND PUBLIC SAFETY,S4_FA-Suffolk Fire and Rescue Service,S5_FAD-Support Services,31116-Equipment Purchase - Firefighting,16/08/2023,449.20,539.04,AB SPORTS NUTRITION
,,CORPORATE SERVICES,S4_Z-Balance Sheet,S5_Z-Balance Sheet,BA800-Works in Progress (CAPEX),15/08/2023,"83,431.44","100,117.73",ABACUS BUILD (UK) LTD
,,CORPORATE SERVICES,S4_Z-Balance Sheet,S5_Z-Balance Sheet,BM910-Withholding Tax - Construct.Indust (Taxable Element),15/08/2023,0.00,"100,117.73",ABACUS BUILD (UK) LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46105-Nursing Care Exceptional Rate,07/08/2023,"2,702.76","2,702.76",ABBEY HEALTHCARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83684-Charges - Nursing Special Needs,07/08/2023,-428.60,-428.60,ABBEY HEALTHCARE LTD
,,PUBLIC HEALTH & COMMUNITIES,"S4_PQ-Infrastructure, Health Behaviours, Mental Health and Children and Families","S5_PQA-Infrastructure, Health Behaviours, Mental Health and Children and Families (Public Health Grant Funded)",31303-Medical Supplies & Services,16/08/2023,720.00,864.00,ABBEYCROFT LEISURE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,13100-Rent Payments - Property,15/08/2023,"1,149.25","1,149.25",ABBEYFIELD ORWELL EXTRA CARE SOCIETY LTD
,,CYP,S4_BA-Inclusion,S5_BAC-Specialist Education Services,35432-Therapeutic Activities,16/08/2023,756.60,756.60,ABBIE SINFIELD 
,,FIRE AND PUBLIC SAFETY,S4_FE-Trading Standards,S5_FE-Trading Standards,01300-Training,09/08/2023,450.00,540.00,ABC FOOD LAW LTD
,,"GROWTH, HIGHWAYS AND INFRASTRUCTURE",S4_GI-Waste and Environment,S5_GIB-Environment Strategy,23101-Passenger Transport Hire,23/08/2023,613.35,613.35,ABELLIO GREATER ANGLIA
,,"GROWTH, HIGHWAYS AND INFRASTRUCTURE",S4_GI-Waste and Environment,S5_GIB-Environment Strategy,23101-Passenger Transport Hire,23/08/2023,326.10,326.10,ABELLIO GREATER ANGLIA
,,"GROWTH, HIGHWAYS AND INFRASTRUCTURE",S4_GI-Waste and Environment,S5_GIB-Environment Strategy,23101-Passenger Transport Hire,30/08/2023,297.15,297.15,ABELLIO GREATER ANGLIA
,,"GROWTH, HIGHWAYS AND INFRASTRUCTURE",S4_GI-Waste and Environment,S5_GIB-Environment Strategy,23101-Passenger Transport Hire,23/08/2023,"1,208.95","1,208.95",ABELLIO GREATER ANGLIA
,,CYP,S4_BA-Inclusion,S5_BAG-SEND High Needs,46128-Non Staff - Education & Training,11/08/2023,"2,437.53","2,437.53",REDACTED PERSONAL DATA
,,CYP,S4_BA-Inclusion,S5_BAC-Specialist Education Services,31118-Special Equipment Purchase - For Customers,14/08/2023,"1,036.00","1,036.00",ABILITY WORLD LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,"1,647.45","1,647.45",ABOUT CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46120-Homecare Exceptional Rate,16/08/2023,480.00,480.00,ABOUT CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46120-Homecare Exceptional Rate,16/08/2023,840.00,840.00,ABOUT CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,272.95,272.95,ABOUT CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,"1,004.70","1,004.70",ABOUT CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,325.22,325.22,ABOUT CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,"1,300.88","1,300.88",ABOUT CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,"1,463.49","1,463.49",ABOUT CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,"2,508.84","2,508.84",ABOUT CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46137-Reablement,16/08/2023,278.76,278.76,ABOUT CARE
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,46117-External Home Care,16/08/2023,441.37,441.37,ABOUT CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,"1,463.49","1,463.49",ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,743.36,743.36,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,743.36,743.36,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,975.66,975.66,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,441.37,441.37,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,487.83,487.83,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,487.83,487.83,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,621.40,621.40,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,650.44,650.44,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,813.05,813.05,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,813.05,813.05,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,888.55,888.55,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,975.66,975.66,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,"2,601.76","2,601.76",ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,"2,601.76","2,601.76",ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,"2,926.98","2,926.98",ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,16/08/2023,557.52,557.52,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,46117-External Home Care,16/08/2023,371.68,371.68,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,46117-External Home Care,16/08/2023,511.06,511.06,ABOVE AND BEYOND CARE
,,CORPORATE SERVICES,S4_Z-Balance Sheet,S5_Z-Balance Sheet,BA800-Works in Progress (CAPEX),09/08/2023,540.00,648.00,ABREHART ECOLOGY
,,CYP,S4_BA-Inclusion,S5_BAC-Specialist Education Services,31118-Special Equipment Purchase - For Customers,16/08/2023,290.05,354.06,ACADEMIA LTD
,,CYP,S4_BA-Inclusion,S5_BAC-Specialist Education Services,36303-P2P Additional Charges,16/08/2023,5.00,354.06,ACADEMIA LTD
