Body Name,Body,Directorate,Service Area,Sub-Service Area,Sub-description,Payment Date,Sub Amount,Invoice Amount,Supplier Name
,,PUBLIC HEALTH & COMMUNITIES,"S4_PQ-Infrastructure, Health Behaviours, Mental Health and Children and Families","S5_PQA-Infrastructure, Health Behaviours, Mental Health and Children and Families (Public Health Grant Funded)",31303-Medical Supplies & Services,28/04/2023,990.00,990.00,CUTLERS HILL SURGERY
,,CORPORATE SERVICES,"S4_RN-Governance, Legal and Assurance",S5_RNE-Legal Services,35200-Legal Services,17/04/2023,540.00,648.00,CY4OR LEGAL LTD
,,CORPORATE SERVICES,"S4_RN-Governance, Legal and Assurance",S5_RNE-Legal Services,35200-Legal Services,19/04/2023,303.95,364.74,CY4OR LEGAL LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,18/04/2023,"1,427.14","1,427.14",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,18/04/2023,"2,695.71","2,695.71",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,18/04/2023,"3,012.86","3,012.86",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,18/04/2023,"4,440.00","4,440.00",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,18/04/2023,"4,440.00","4,440.00",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,18/04/2023,"1,478.57","1,478.57",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,18/04/2023,"2,464.29","2,464.29",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,18/04/2023,"3,121.43","3,121.43",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,18/04/2023,"4,600.00","4,600.00",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,18/04/2023,"-3,599.14","-3,599.14",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,18/04/2023,"-1,704.86","-1,704.86",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,18/04/2023,"1,414.29","1,414.29",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,18/04/2023,"1,735.71","1,735.71",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,18/04/2023,"1,735.71","1,735.71",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,18/04/2023,"2,200.00","2,200.00",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,18/04/2023,"2,985.71","2,985.71",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,18/04/2023,"3,664.29","3,664.29",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,18/04/2023,"3,664.29","3,664.29",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,18/04/2023,"3,857.14","3,857.14",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,18/04/2023,"4,400.00","4,400.00",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,18/04/2023,"4,400.00","4,400.00",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,18/04/2023,"4,400.00","4,400.00",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,18/04/2023,"4,628.57","4,628.57",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,18/04/2023,"5,330.00","5,330.00",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,18/04/2023,"5,400.00","5,400.00",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,18/04/2023,"5,400.00","5,400.00",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,18/04/2023,"5,400.00","5,400.00",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,18/04/2023,"5,400.00","5,400.00",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,18/04/2023,"5,400.00","5,400.00",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,18/04/2023,"5,400.00","5,400.00",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,18/04/2023,"5,400.00","5,400.00",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83692-Charges - Residential Special Needs,18/04/2023,"-1,848.96","-1,848.96",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83692-Charges - Residential Special Needs,18/04/2023,"-1,359.94","-1,359.94",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83692-Charges - Residential Special Needs,18/04/2023,"-1,136.16","-1,136.16",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83692-Charges - Residential Special Needs,18/04/2023,-562.90,-562.90,CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83692-Charges - Residential Special Needs,18/04/2023,-985.78,-985.78,CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83692-Charges - Residential Special Needs,18/04/2023,-896.88,-896.88,CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83692-Charges - Residential Special Needs,18/04/2023,-862.08,-862.08,CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83692-Charges - Residential Special Needs,18/04/2023,-862.08,-862.08,CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83692-Charges - Residential Special Needs,18/04/2023,-738.96,-738.96,CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83692-Charges - Residential Special Needs,18/04/2023,-584.98,-584.98,CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83692-Charges - Residential Special Needs,18/04/2023,-561.60,-561.60,CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83692-Charges - Residential Special Needs,18/04/2023,-554.74,-554.74,CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83692-Charges - Residential Special Needs,18/04/2023,-277.10,-277.10,CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83692-Charges - Residential Special Needs,18/04/2023,602.06,602.06,CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83692-Charges - Residential Special Needs,18/04/2023,"1,271.02","1,271.02",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83694-Charges - Third Party Top Up,18/04/2023,"-2,416.00","-2,416.00",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83694-Charges - Third Party Top Up,18/04/2023,"-2,416.00","-2,416.00",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83694-Charges - Third Party Top Up,18/04/2023,"-2,416.00","-2,416.00",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83694-Charges - Third Party Top Up,18/04/2023,"-2,416.00","-2,416.00",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83694-Charges - Third Party Top Up,18/04/2023,"-2,416.00","-2,416.00",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83694-Charges - Third Party Top Up,18/04/2023,"-2,416.00","-2,416.00",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83694-Charges - Third Party Top Up,18/04/2023,"-2,416.00","-2,416.00",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83694-Charges - Third Party Top Up,18/04/2023,"-2,070.86","-2,070.86",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83694-Charges - Third Party Top Up,18/04/2023,"-1,725.71","-1,725.71",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83694-Charges - Third Party Top Up,18/04/2023,"-1,639.43","-1,639.43",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83694-Charges - Third Party Top Up,18/04/2023,"-1,639.43","-1,639.43",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83694-Charges - Third Party Top Up,18/04/2023,-776.57,-776.57,CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83694-Charges - Third Party Top Up,18/04/2023,-776.57,-776.57,CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,18/04/2023,"-1,542.86","-1,542.86",CYGNET CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,18/04/2023,-857.14,-857.14,CYGNET CARE LTD
,,CYP,S4_BH-Education & Learning,S5_BHD-Early Years and Childcare Function,49104-Early Years Provision,14/04/2023,"9,296.56","9,296.56",CYGNETS CHILDCARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,50001-Direct Payments,17/04/2023,481.68,481.68,REDACTED PERSONAL DATA
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,83703-Charges - Fairer Charging Policy - Direct Payments,17/04/2023,-275.60,-275.60,REDACTED PERSONAL DATA
,,CYP,S4_BA-Inclusion,S5_BAC-Specialist Education Services,35313-Interpreter Fees,19/04/2023,"1,365.00","1,365.00",D COX
,,PUBLIC HEALTH & COMMUNITIES,"S4_PN-Community Safety, Inclusion, Substance Misuse and Sexual Health","S5_PNA-Community Safety, Inclusion, Substance Misuse and Sexual Health (Public Health Grant Funded)",31303-Medical Supplies & Services,19/04/2023,"1,015.00","1,015.00",D PATEL
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49102-Adoption Allowances,28/04/2023,394.93,394.93,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,24200-Non-Staff Travel Expenses,03/04/2023,480.00,576.00,D R FOSDIKE LTD
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,23101-Passenger Transport Hire,05/04/2023,350.00,420.00,D R FOSDIKE LTD
,,CYP,S4_BA-Inclusion,S5_BAG-SEND High Needs,50001-Direct Payments,11/04/2023,800.00,800.00,REDACTED PERSONAL DATA
,,CYP,S4_BH-Education & Learning,S5_BHD-Early Years and Childcare Function,49104-Early Years Provision,14/04/2023,"5,197.92","5,197.92",DAISY CHAIN PRE SCHOOL
,,FIRE AND PUBLIC SAFETY,S4_FA-Suffolk Fire and Rescue Service,S5_FAA-People and Performance,36102-Communications & TV Licence Charges,26/04/2023,"2,212.58","2,655.10",DAISY CORPORATE SERVICES TRADING LTD
,,CYP,S4_BH-Education & Learning,"S5_BHB-Performance, Partnership and Development",35303-Professional Fees,26/04/2023,100.00,435.50,DALE BANHAM
,,CYP,S4_BH-Education & Learning,"S5_BHB-Performance, Partnership and Development",35303-Professional Fees,26/04/2023,330.00,435.50,DALE BANHAM
,,CYP,S4_BH-Education & Learning,"S5_BHB-Performance, Partnership and Development",35303-Professional Fees,26/04/2023,5.50,435.50,DALE BANHAM
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,18/04/2023,"4,345.04","4,345.04",DALMENY HOUSE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83692-Charges - Residential Special Needs,18/04/2023,-587.40,-587.40,DALMENY HOUSE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAE-MH Care Purchasing,46111-Residential Care Exceptional Rate,18/04/2023,"3,106.92","3,106.92",DALMENY HOUSE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAE-MH Care Purchasing,46111-Residential Care Exceptional Rate,18/04/2023,"4,111.92","4,111.92",DALMENY HOUSE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAE-MH Care Purchasing,46111-Residential Care Exceptional Rate,18/04/2023,"5,164.00","5,164.00",DALMENY HOUSE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAE-MH Care Purchasing,46111-Residential Care Exceptional Rate,18/04/2023,"1,843.92","1,843.92",DALMENY HOUSE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAE-MH Care Purchasing,46111-Residential Care Exceptional Rate,18/04/2023,"5,508.00","5,508.00",DALMENY HOUSE LTD
,,CYP,S4_BA-Inclusion,S5_BAG-SEND High Needs,38100-Grants to Organisations,13/04/2023,"3,000.00","3,000.00",DANCEEAST
,,CYP,S4_BA-Inclusion,S5_BAG-SEND High Needs,50001-Direct Payments,11/04/2023,400.00,400.00,REDACTED PERSONAL DATA
,,"GROWTH, HIGHWAYS AND INFRASTRUCTURE","S4_GE-Housing, Growth, Planning and Suffolk Archives",S5_GEI-Economic Development and Archives,31123-Equipment Purchase - Tools,19/04/2023,295.00,378.00,DAUPHIN ACRYLIC DESIGN LIMITED
,,"GROWTH, HIGHWAYS AND INFRASTRUCTURE","S4_GE-Housing, Growth, Planning and Suffolk Archives",S5_GEI-Economic Development and Archives,36303-P2P Additional Charges,19/04/2023,20.00,378.00,DAUPHIN ACRYLIC DESIGN LIMITED
,,CORPORATE SERVICES,"S4_RN-Governance, Legal and Assurance",S5_RNB-Coroners,24200-Non-Staff Travel Expenses,12/04/2023,360.00,360.00,DAVID BUTTON INDEP FUNERAL DIR
,,FIRE AND PUBLIC SAFETY,S4_FA-Suffolk Fire and Rescue Service,S5_FAC-Prevention / Protection / Risk and Resilience,35200-Legal Services,26/04/2023,"7,562.24","9,074.69",DAVID C STOTESBURY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,48131-Customer Allowance Payment,06/04/2023,314.86,314.86,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,48131-Customer Allowance Payment,21/04/2023,314.86,314.86,REDACTED PERSONAL DATA
,,CYP,S4_BH-Education & Learning,"S5_BHB-Performance, Partnership and Development",35303-Professional Fees,12/04/2023,75.00,322.70,DAVID CUBBIN
,,CYP,S4_BH-Education & Learning,"S5_BHB-Performance, Partnership and Development",35303-Professional Fees,12/04/2023,187.50,322.70,DAVID CUBBIN
,,CYP,S4_BH-Education & Learning,"S5_BHB-Performance, Partnership and Development",35303-Professional Fees,12/04/2023,25.00,322.70,DAVID CUBBIN
,,CYP,S4_BH-Education & Learning,"S5_BHB-Performance, Partnership and Development",35303-Professional Fees,12/04/2023,35.20,322.70,DAVID CUBBIN
,,"GROWTH, HIGHWAYS AND INFRASTRUCTURE",S4_GI-Waste and Environment,S5_GIB-Environment Strategy,35304-Performance and Entertainment,19/04/2023,"3,500.00","4,200.00",DAVID FOSTER MANAGEMENT
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,50001-Direct Payments,17/04/2023,862.92,862.92,REDACTED PERSONAL DATA
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83703-Charges - Fairer Charging Policy - Direct Payments,17/04/2023,-455.76,-455.76,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,06/04/2023,302.00,302.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,06/04/2023,302.00,302.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,06/04/2023,302.00,302.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,14/04/2023,302.00,302.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,14/04/2023,302.00,302.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,14/04/2023,302.00,302.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,21/04/2023,302.00,302.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,21/04/2023,302.00,302.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,21/04/2023,302.00,302.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,28/04/2023,302.00,302.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,28/04/2023,302.00,302.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,28/04/2023,302.00,302.00,REDACTED PERSONAL DATA
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,50001-Direct Payments,17/04/2023,581.08,581.08,REDACTED PERSONAL DATA
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,50001-Direct Payments,17/04/2023,"2,676.20","2,676.20",REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,48131-Customer Allowance Payment,06/04/2023,318.00,318.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,48131-Customer Allowance Payment,21/04/2023,318.00,318.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,48131-Customer Allowance Payment,06/04/2023,253.56,253.56,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,48131-Customer Allowance Payment,21/04/2023,253.56,253.56,REDACTED PERSONAL DATA
,,CYP,S4_BH-Education & Learning,S5_BHD-Early Years and Childcare Function,49104-Early Years Provision,14/04/2023,783.51,783.51,DAWN PRITCHARD
,,"GROWTH, HIGHWAYS AND INFRASTRUCTURE",S4_GI-Waste and Environment,S5_GIC-Natural and Historic Environment,38100-Grants to Organisations,19/04/2023,"1,905.02","1,905.02",DAWS HALL TRUST
,,"GROWTH, HIGHWAYS AND INFRASTRUCTURE",S4_GF-Highways,S5_GFD-Operational Highways Management,23300-Equipment - Operational Leases,26/04/2023,"14,510.16","17,412.18",DAYS FLEET
,,CYP,S4_BC-Directorate Teams & Central Support,S5_BCC-QUEP,01300-Training,03/04/2023,"1,700.00","2,040.00",DCC INTERACTIVE LTD
,,CYP,S4_BC-Directorate Teams & Central Support,S5_BCC-QUEP,01300-Training,05/04/2023,850.00,"1,020.00",DCC INTERACTIVE LTD
,,PUBLIC HEALTH & COMMUNITIES,"S4_PN-Community Safety, Inclusion, Substance Misuse and Sexual Health","S5_PNB-Community Safety, Inclusion, Substance Misuse and Sexual Health (SCC Base Budget Funded)",35313-Interpreter Fees,19/04/2023,"8,320.60","9,984.72",DCVS TRADING LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,31200-Equipment Purchase - Furniture and Fittings,05/04/2023,245.00,294.00,DD ALGER & PARTNERS
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,31200-Equipment Purchase - Furniture and Fittings,05/04/2023,295.00,354.00,DD ALGER & PARTNERS
,,CORPORATE SERVICES,"S4_RN-Governance, Legal and Assurance",S5_RNE-Legal Services,35200-Legal Services,28/04/2023,244.75,293.70,DE SUDOR INVESTIGATIONS
,,CORPORATE SERVICES,"S4_RN-Governance, Legal and Assurance",S5_RNE-Legal Services,35200-Legal Services,28/04/2023,307.05,368.46,DE SUDOR INVESTIGATIONS
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,48131-Customer Allowance Payment,06/04/2023,276.00,276.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,48131-Customer Allowance Payment,06/04/2023,276.00,276.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,48131-Customer Allowance Payment,06/04/2023,303.70,303.70,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,48131-Customer Allowance Payment,21/04/2023,276.00,276.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,48131-Customer Allowance Payment,21/04/2023,276.00,276.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,48131-Customer Allowance Payment,21/04/2023,303.70,303.70,REDACTED PERSONAL DATA
,,CYP,S4_BA-Inclusion,S5_BAG-SEND High Needs,50001-Direct Payments,11/04/2023,400.00,400.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,48131-Customer Allowance Payment,06/04/2023,303.70,303.70,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,48131-Customer Allowance Payment,21/04/2023,303.70,303.70,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,06/04/2023,417.00,417.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,14/04/2023,417.00,417.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,21/04/2023,417.00,417.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,28/04/2023,417.00,417.00,REDACTED PERSONAL DATA
,,CORPORATE SERVICES,S4_RR-Human Resources,S5_RRA-Human Resources,35303-Professional Fees,26/04/2023,"6,000.00","6,000.00",DEBEN HR LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46120-Homecare Exceptional Rate,26/04/2023,527.76,527.76,DEBEN WILLOW CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46120-Homecare Exceptional Rate,26/04/2023,"4,523.52","4,523.52",DEBEN WILLOW CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46120-Homecare Exceptional Rate,26/04/2023,"6,860.88","6,860.88",DEBEN WILLOW CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,26/04/2023,670.80,670.80,DEBEN WILLOW CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,26/04/2023,714.68,714.68,DEBEN WILLOW CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,26/04/2023,"1,037.16","1,037.16",DEBEN WILLOW CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,26/04/2023,"1,230.12","1,230.12",DEBEN WILLOW CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,26/04/2023,307.86,307.86,DEBEN WILLOW CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,26/04/2023,385.92,385.92,DEBEN WILLOW CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,26/04/2023,769.65,769.65,DEBEN WILLOW CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,26/04/2023,783.90,783.90,DEBEN WILLOW CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,26/04/2023,"1,429.35","1,429.35",DEBEN WILLOW CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,26/04/2023,257.14,257.14,DEBEN WILLOW CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,26/04/2023,728.62,728.62,DEBEN WILLOW CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,26/04/2023,-900.06,-900.06,DEBEN WILLOW CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,26/04/2023,-296.87,-296.87,DEBEN WILLOW CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,26/04/2023,-281.04,-281.04,DEBEN WILLOW CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,26/04/2023,257.14,257.14,DEBEN WILLOW CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,26/04/2023,257.16,257.16,DEBEN WILLOW CARE LTD
