Body Name,Body,Directorate,Service Area,Sub-Service Area,Sub-description,Payment Date,Sub Amount,Invoice Amount,Supplier Name
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46121-External Day Services,19/07/2023,719.95,719.95,1 OAK HOME CARE
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46121-External Day Services,19/07/2023,785.40,785.40,1 OAK HOME CARE
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46121-External Day Services,19/07/2023,458.15,458.15,1 OAK HOME CARE
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46121-External Day Services,19/07/2023,523.60,523.60,1 OAK HOME CARE
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46121-External Day Services,19/07/2023,"1,243.55","1,243.55",1 OAK HOME CARE
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46121-External Day Services,19/07/2023,261.80,261.80,1 OAK HOME CARE
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46121-External Day Services,19/07/2023,"1,243.55","1,243.55",1 OAK HOME CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46121-External Day Services,19/07/2023,458.15,458.15,1 OAK HOME CARE
,,CORPORATE SERVICES,S4_UF-Locality Budgets,S5_UF-Locality Budgets,38403-Grants paid from Locality Budgets,11/07/2023,"1,000.00","1,000.00",1ST KEDINGTON BROWNIES
,,CYP,S4_BA-Inclusion,S5_BAG-SEND High Needs,46128-Non Staff - Education & Training,03/07/2023,"2,700.00","3,240.00",1ST STAFF
,,CYP,S4_BA-Inclusion,S5_BAG-SEND High Needs,46133-Residential School,03/07/2023,750.00,900.00,1ST STAFF
,,CYP,S4_BA-Inclusion,S5_BAG-SEND High Needs,46133-Residential School,03/07/2023,"1,000.00","1,200.00",1ST STAFF
,,PUBLIC HEALTH & COMMUNITIES,"S4_PN-Community Safety, Inclusion, Substance Misuse and Sexual Health","S5_PNB-Community Safety, Inclusion, Substance Misuse and Sexual Health (Externally Grant Funded)",38100-Grants to Organisations,26/07/2023,"5,569.56","6,683.47",24/7 LOCKS
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,38100-Grants to Organisations,11/07/2023,"19,946.00","23,935.20",31TEN CONSULTING LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46125-Homecare Live in Care,25/07/2023,"4,263.80","4,263.80",3HA LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,25/07/2023,"1,902.32","1,902.32",3HA LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46125-Homecare Live in Care,25/07/2023,"4,263.80","4,263.80",3HA LTD
,,ACS,S4_AA-Care Purchasing,S5_AAE-MH Care Purchasing,46117-External Home Care,25/07/2023,729.96,729.96,3HA LTD
,,CYP,S4_BC-Directorate Teams & Central Support,S5_BCC-QUEP,01300-Training,05/07/2023,"1,370.00","1,644.00",3SPIRIT UK
,,CYP,S4_BC-Directorate Teams & Central Support,S5_BCC-QUEP,01300-Training,11/07/2023,750.00,900.00,3SPIRIT UK
,,CYP,S4_BC-Directorate Teams & Central Support,S5_BCC-QUEP,01300-Training,12/07/2023,685.00,822.00,3SPIRIT UK
,,CYP,S4_BC-Directorate Teams & Central Support,S5_BCC-QUEP,01300-Training,21/07/2023,370.00,444.00,3SPIRIT UK
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDF-Youth Justice,46122-Leisure Activities,07/07/2023,250.00,250.00,4YP
,,CORPORATE SERVICES,S4_RU-Information Technology,S5_RUA-Council and Third Party Provision,36809-Software Licences Renewals - Under 1 year,26/07/2023,"-1,508.15","-1,809.78",8X8 UK LTD
,,CORPORATE SERVICES,S4_RU-Information Technology,S5_RUA-Council and Third Party Provision,36809-Software Licences Renewals - Under 1 year,26/07/2023,"15,114.90","18,137.88",8X8 UK LTD
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,07/07/2023,308.00,308.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,07/07/2023,318.00,318.00,REDACTED PERSONAL DATA
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46117-External Home Care,19/07/2023,"4,263.80","4,263.80",A CLASS CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46125-Homecare Live in Care,19/07/2023,"6,000.00","6,000.00",A CLASS CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46125-Homecare Live in Care,19/07/2023,385.70,385.70,A CLASS CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46117-External Home Care,19/07/2023,"4,263.80","4,263.80",A CLASS CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46125-Homecare Live in Care,19/07/2023,"4,364.72","4,364.72",A CLASS CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46125-Homecare Live in Care,19/07/2023,"4,263.80","4,263.80",A CLASS CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46117-External Home Care,19/07/2023,"4,263.80","4,263.80",A CLASS CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,19/07/2023,"4,263.80","4,263.80",A CLASS CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46125-Homecare Live in Care,19/07/2023,"4,263.80","4,263.80",A CLASS CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,19/07/2023,"4,263.80","4,263.80",A CLASS CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46125-Homecare Live in Care,19/07/2023,"4,263.40","4,263.40",A CLASS CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,19/07/2023,"4,263.80","4,263.80",A CLASS CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46125-Homecare Live in Care,19/07/2023,"1,550.00","1,550.00",A CLASS CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46125-Homecare Live in Care,19/07/2023,"3,100.00","3,100.00",A CLASS CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46125-Homecare Live in Care,19/07/2023,"4,263.80","4,263.80",A CLASS CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,46120-Homecare Exceptional Rate,19/07/2023,"1,200.00","1,200.00",A CLASS CARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,46125-Homecare Live in Care,19/07/2023,"7,200.00","7,200.00",A CLASS CARE LTD
,,CORPORATE SERVICES,S4_Z-Balance Sheet,S5_Z-Balance Sheet,TA004-Amenity Funds Expenditure,17/07/2023,450.00,450.00,A DODGSON AND C NEAL
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,50001-Direct Payments,10/07/2023,841.28,841.28,REDACTED PERSONAL DATA
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,46116-Supported Housing,25/07/2023,"4,989.60","4,989.60",A&A HEALTHCARE SERVICES LTD
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,46116-Supported Housing,25/07/2023,"8,358.00","8,358.00",A&A HEALTHCARE SERVICES LTD
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,46117-External Home Care,24/07/2023,278.76,278.76,A&A HEALTHCARE SERVICES LTD
,,"GROWTH, HIGHWAYS AND INFRASTRUCTURE","S4_GE-Housing, Growth, Planning and Suffolk Archives",S5_GEI-Economic Development and Archives,31400-Operational Equipment Leases,26/07/2023,732.77,879.32,A&S COACHWORKS LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46120-Homecare Exceptional Rate,19/07/2023,"2,940.00","2,940.00",A1 CARE IPSWICH
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46120-Homecare Exceptional Rate,19/07/2023,360.00,360.00,A1 CARE IPSWICH
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46120-Homecare Exceptional Rate,19/07/2023,420.00,420.00,A1 CARE IPSWICH
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46120-Homecare Exceptional Rate,19/07/2023,840.00,840.00,A1 CARE IPSWICH
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46120-Homecare Exceptional Rate,19/07/2023,"1,680.00","1,680.00",A1 CARE IPSWICH
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46120-Homecare Exceptional Rate,19/07/2023,"5,040.00","5,040.00",A1 CARE IPSWICH
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,19/07/2023,650.44,650.44,A1 CARE IPSWICH
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,19/07/2023,"1,357.44","1,357.44",A1 CARE IPSWICH
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,19/07/2023,"1,369.56","1,369.56",A1 CARE IPSWICH
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,19/07/2023,"3,096.80","3,096.80",A1 CARE IPSWICH
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,19/07/2023,"3,337.60","3,337.60",A1 CARE IPSWICH
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,23101-Passenger Transport Hire,20/07/2023,495.00,"1,550.76",A1 CARS (SUFFOLK) LTD
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,23101-Passenger Transport Hire,20/07/2023,135.00,678.00,A1 CARS (SUFFOLK) LTD
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,23101-Passenger Transport Hire,13/07/2023,495.00,714.00,A1 CARS (SUFFOLK) LTD
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,23101-Passenger Transport Hire,14/07/2023,800.00,960.00,A1 CARS (SUFFOLK) LTD
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,23101-Passenger Transport Hire,14/07/2023,495.00,594.00,A1 CARS (SUFFOLK) LTD
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,23101-Passenger Transport Hire,20/07/2023,605.00,"1,550.76",A1 CARS (SUFFOLK) LTD
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,23101-Passenger Transport Hire,20/07/2023,330.00,678.00,A1 CARS (SUFFOLK) LTD
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,24202-Family Contact Travel Expenses,13/07/2023,100.00,714.00,A1 CARS (SUFFOLK) LTD
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,24202-Family Contact Travel Expenses,20/07/2023,100.00,"1,550.76",A1 CARS (SUFFOLK) LTD
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,24202-Family Contact Travel Expenses,20/07/2023,100.00,678.00,A1 CARS (SUFFOLK) LTD
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,24200-Non-Staff Travel Expenses,20/07/2023,92.30,"1,550.76",A1 CARS (SUFFOLK) LTD
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,23101-Passenger Transport Hire,13/07/2023,326.40,391.68,A1 CARS (SUFFOLK) LTD
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,23101-Passenger Transport Hire,13/07/2023,326.40,391.68,A1 CARS (SUFFOLK) LTD
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,23101-Passenger Transport Hire,28/07/2023,408.00,489.60,A1 CARS (SUFFOLK) LTD
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,23101-Passenger Transport Hire,28/07/2023,448.80,538.56,A1 CARS (SUFFOLK) LTD
,,"GROWTH, HIGHWAYS AND INFRASTRUCTURE",S4_GD-Passenger Transport,S5_GDC-Travel Services,23101-Passenger Transport Hire,21/07/2023,775.00,775.00,A1 CARS (SUFFOLK) LTD
,,CYP,S4_BH-Education & Learning,S5_BHD-Early Years and Childcare Function,49104-Early Years Provision,19/07/2023,400.00,400.00,A1 FUN CLUB
,,FIRE AND PUBLIC SAFETY,S4_FA-Suffolk Fire and Rescue Service,S5_FAD-Support Services,31103-Equipment Repairs & Maintenance,06/07/2023,263.16,315.79,A1 PRESSURE WASHERS LTD
,,FIRE AND PUBLIC SAFETY,S4_FA-Suffolk Fire and Rescue Service,S5_FAD-Support Services,31100-Equipment Purchase - Under 1 year,17/07/2023,492.25,590.70,A1 SUPPLIES LTD
,,FIRE AND PUBLIC SAFETY,S4_FA-Suffolk Fire and Rescue Service,S5_FAD-Support Services,31116-Equipment Purchase - Firefighting,21/07/2023,"1,692.75","2,031.30",A1 SUPPLIES LTD
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,50001-Direct Payments,10/07/2023,397.16,397.16,REDACTED PERSONAL DATA
,,CORPORATE SERVICES,S4_Z-Balance Sheet,S5_Z-Balance Sheet,BA800-Works in Progress (CAPEX),13/07/2023,"76,551.65","91,861.98",ABACUS BUILD (UK) LTD
,,CORPORATE SERVICES,S4_Z-Balance Sheet,S5_Z-Balance Sheet,BA800-Works in Progress (CAPEX),14/07/2023,"30,910.00","37,092.00",ABACUS BUILD (UK) LTD
,,CORPORATE SERVICES,S4_Z-Balance Sheet,S5_Z-Balance Sheet,BM910-Withholding Tax - Construct.Indust (Taxable Element),13/07/2023,0.00,"91,861.98",ABACUS BUILD (UK) LTD
,,CORPORATE SERVICES,S4_Z-Balance Sheet,S5_Z-Balance Sheet,BM910-Withholding Tax - Construct.Indust (Taxable Element),14/07/2023,0.00,"37,092.00",ABACUS BUILD (UK) LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46105-Nursing Care Exceptional Rate,11/07/2023,"-2,441.28","-2,441.28",ABBEY HEALTHCARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46105-Nursing Care Exceptional Rate,11/07/2023,"-2,441.28","-2,441.28",ABBEY HEALTHCARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46105-Nursing Care Exceptional Rate,11/07/2023,"-2,441.28","-2,441.28",ABBEY HEALTHCARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46105-Nursing Care Exceptional Rate,11/07/2023,-610.32,-610.32,ABBEY HEALTHCARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46105-Nursing Care Exceptional Rate,11/07/2023,675.69,675.69,ABBEY HEALTHCARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46105-Nursing Care Exceptional Rate,11/07/2023,"2,702.76","2,702.76",ABBEY HEALTHCARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46105-Nursing Care Exceptional Rate,11/07/2023,"2,702.76","2,702.76",ABBEY HEALTHCARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46105-Nursing Care Exceptional Rate,11/07/2023,"2,702.76","2,702.76",ABBEY HEALTHCARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46105-Nursing Care Exceptional Rate,11/07/2023,"2,702.76","2,702.76",ABBEY HEALTHCARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83684-Charges - Nursing Special Needs,11/07/2023,-428.60,-428.60,ABBEY HEALTHCARE LTD
,,CYP,S4_BA-Inclusion,S5_BAG-SEND High Needs,38100-Grants to Organisations,19/07/2023,"2,651.50","2,651.50",ABBEYCROFT LEISURE
,,CYP,S4_BA-Inclusion,S5_BAG-SEND High Needs,38100-Grants to Organisations,19/07/2023,"1,575.00","1,575.00",ABBEYCROFT LEISURE
,,PUBLIC HEALTH & COMMUNITIES,"S4_PQ-Infrastructure, Health Behaviours, Mental Health and Children and Families","S5_PQA-Infrastructure, Health Behaviours, Mental Health and Children and Families (Public Health Grant Funded)",31303-Medical Supplies & Services,19/07/2023,810.00,972.00,ABBEYCROFT LEISURE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,13100-Rent Payments - Property,03/07/2023,919.40,919.40,ABBEYFIELD ORWELL EXTRA CARE SOCIETY LTD
,,CYP,S4_BH-Education & Learning,S5_BHD-Early Years and Childcare Function,49104-Early Years Provision,13/07/2023,450.00,450.00,ABC CHILDCARE LTD (IPSWICH)
,,CYP,S4_BH-Education & Learning,S5_BHD-Early Years and Childcare Function,49104-Early Years Provision,21/07/2023,717.60,717.60,ABC CHILDCARE LTD (IPSWICH)
,,CORPORATE SERVICES,S4_UF-Locality Budgets,S5_UF-Locality Budgets,38403-Grants paid from Locality Budgets,11/07/2023,950.00,950.00,ABC CHILDCARE LTD (IPSWICH)
,,CORPORATE SERVICES,S4_Z-Balance Sheet,S5_Z-Balance Sheet,BA800-Works in Progress (CAPEX),17/07/2023,"5,000.00","5,000.00",ABELLIO EAST ANGLIA LTD
,,CORPORATE SERVICES,S4_Z-Balance Sheet,S5_Z-Balance Sheet,BA800-Works in Progress (CAPEX),17/07/2023,"15,000.00","15,000.00",ABELLIO EAST ANGLIA LTD
,,"GROWTH, HIGHWAYS AND INFRASTRUCTURE",S4_GI-Waste and Environment,S5_GIB-Environment Strategy,23101-Passenger Transport Hire,05/07/2023,322.65,322.65,ABELLIO GREATER ANGLIA
,,"GROWTH, HIGHWAYS AND INFRASTRUCTURE",S4_GI-Waste and Environment,S5_GIB-Environment Strategy,23101-Passenger Transport Hire,31/07/2023,307.45,307.45,ABELLIO GREATER ANGLIA
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,19/07/2023,"1,647.45","1,647.45",ABOUT CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46120-Homecare Exceptional Rate,19/07/2023,480.00,480.00,ABOUT CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46120-Homecare Exceptional Rate,19/07/2023,840.00,840.00,ABOUT CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,19/07/2023,"1,068.58","1,068.58",ABOUT CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,19/07/2023,325.22,325.22,ABOUT CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,19/07/2023,"1,300.88","1,300.88",ABOUT CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,19/07/2023,"1,463.49","1,463.49",ABOUT CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,19/07/2023,"2,305.58","2,305.58",ABOUT CARE
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,46117-External Home Care,19/07/2023,464.60,464.60,ABOUT CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,19/07/2023,"1,463.49","1,463.49",ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,19/07/2023,743.36,743.36,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,19/07/2023,743.36,743.36,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,19/07/2023,975.66,975.66,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,19/07/2023,278.76,278.76,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,19/07/2023,650.44,650.44,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,19/07/2023,813.05,813.05,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,19/07/2023,813.05,813.05,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,19/07/2023,975.66,975.66,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,19/07/2023,"1,463.49","1,463.49",ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,19/07/2023,"2,601.76","2,601.76",ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,19/07/2023,"2,624.99","2,624.99",ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,19/07/2023,"2,926.98","2,926.98",ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,19/07/2023,557.52,557.52,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,46117-External Home Care,19/07/2023,371.68,371.68,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,46117-External Home Care,19/07/2023,511.06,511.06,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,46117-External Home Care,19/07/2023,557.52,557.52,ABOVE AND BEYOND CARE
,,ACS,S4_AA-Care Purchasing,S5_AAE-MH Care Purchasing,46117-External Home Care,19/07/2023,278.76,278.76,ABOVE AND BEYOND CARE
,,CORPORATE SERVICES,S4_Z-Balance Sheet,S5_Z-Balance Sheet,BA800-Works in Progress (CAPEX),17/07/2023,720.00,864.00,ABREHART ECOLOGY
,,CYP,S4_BA-Inclusion,S5_BAG-SEND High Needs,39220-Payments to Other Schools,18/07/2023,"30,533.33","30,533.33",ACADEMY TRANSFORMATION TRUST
,,CYP,S4_BA-Inclusion,S5_BAG-SEND High Needs,39220-Payments to Other Schools,18/07/2023,"17,633.33","17,633.33",ACADEMY TRANSFORMATION TRUST
,,CYP,S4_BA-Inclusion,S5_BAG-SEND High Needs,39220-Payments to Other Schools,18/07/2023,"62,266.67","62,266.67",ACADEMY TRANSFORMATION TRUST
,,CYP,S4_BH-Education & Learning,"S5_BHB-Performance, Partnership and Development",38100-Grants to Organisations,27/07/2023,"2,040.00","2,040.00",ACADEMY TRANSFORMATION TRUST
