Payment Date,Transaction Number,Net Amount,Supplier (Beneficiary) Name,Local Supplier Internal Reference,Directorate / Service Where Expenditure Incurred,Service Category Label,Service Category URI,SeRCOP Expenditure Category,SeRCOP Expenditure Code,Purpose of Spend,SeRCOP Detailed Expenditure Code,Capital/Revenue,Procurement Classification
07/08/2023,2649217,692.44,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,692.44,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,692.44,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,692.44,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,692.44,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,692.44,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,692.44,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,692.44,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,692.44,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,692.44,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,692.44,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,692.44,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,692.44,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,692.44,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,692.44,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,692.44,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,692.44,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,692.44,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,692.44,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,692.44,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,692.44,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,692.44,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,692.44,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,692.44,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,692.44,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,692.44,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,692.44,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,692.44,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,692.44,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,692.44,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,692.44,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,542.86,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,533.58,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,439.42,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,321.80,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,227.85,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,219.71,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,219.71,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,219.71,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,219.71,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,219.71,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,219.71,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,219.71,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,219.71,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,219.71,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,219.71,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,219.71,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,219.71,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,219.71,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,219.71,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Public Health,112,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,197.84,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,135.71,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,,,,,,,,,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,93.82,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,93.82,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,93.82,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,93.82,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Public Health,112,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,62.77,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,26.81,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,-989.20,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649217,-1285.96,HUNTER HALL FOUR SEASONS HEALTH CARE,253473,,,,,,,,,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649218,1636.32,QUALITY CARE HOMES PLC (264596),264596,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649218,787.16,QUALITY CARE HOMES PLC (264596),264596,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649218,787.16,QUALITY CARE HOMES PLC (264596),264596,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649219,832.65,WESTWOOD LODGE RES CARE HOME,272039,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649219,832.65,WESTWOOD LODGE RES CARE HOME,272039,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649219,-219.71,WESTWOOD LODGE RES CARE HOME,272039,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649220,830.25,Redacted Personal Data,224173,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649220,785.46,Redacted Personal Data,224173,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649220,785.46,Redacted Personal Data,224173,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649220,785.46,Redacted Personal Data,224173,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649220,785.46,Redacted Personal Data,224173,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649220,785.46,Redacted Personal Data,224173,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649220,785.46,Redacted Personal Data,224173,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649220,785.46,Redacted Personal Data,224173,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649220,785.46,Redacted Personal Data,224173,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649220,785.46,Redacted Personal Data,224173,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649220,785.46,Redacted Personal Data,224173,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649220,785.46,Redacted Personal Data,224173,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649220,785.46,Redacted Personal Data,224173,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649220,785.46,Redacted Personal Data,224173,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649220,785.46,Redacted Personal Data,224173,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649220,785.46,Redacted Personal Data,224173,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649221,810.14,LITTLE SISTERS OF THE POOR,256458,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649222,1304.68,PARKSIDE CARE LIMITED T/A HOLMLEA CARE HOME,224275,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649222,830.25,PARKSIDE CARE LIMITED T/A HOLMLEA CARE HOME,224275,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649222,785.46,PARKSIDE CARE LIMITED T/A HOLMLEA CARE HOME,224275,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649222,785.46,PARKSIDE CARE LIMITED T/A HOLMLEA CARE HOME,224275,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649222,785.46,PARKSIDE CARE LIMITED T/A HOLMLEA CARE HOME,224275,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649222,785.46,PARKSIDE CARE LIMITED T/A HOLMLEA CARE HOME,224275,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649222,785.46,PARKSIDE CARE LIMITED T/A HOLMLEA CARE HOME,224275,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649222,785.46,PARKSIDE CARE LIMITED T/A HOLMLEA CARE HOME,224275,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649222,785.46,PARKSIDE CARE LIMITED T/A HOLMLEA CARE HOME,224275,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649222,785.46,PARKSIDE CARE LIMITED T/A HOLMLEA CARE HOME,224275,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649222,785.46,PARKSIDE CARE LIMITED T/A HOLMLEA CARE HOME,224275,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649222,785.46,PARKSIDE CARE LIMITED T/A HOLMLEA CARE HOME,224275,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649223,743.38,METHODIST HOMES FOR THE AGED,256176,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649223,679.68,METHODIST HOMES FOR THE AGED,256176,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649224,769.80,FOUR SEASONS HEALTH CARE RE. EAST RIDING CLINIC,277754,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649225,590.50,CROWS NEST RESIDENTAL CARE HOME,236869,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649225,590.50,CROWS NEST RESIDENTAL CARE HOME,236869,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649225,548.58,CROWS NEST RESIDENTAL CARE HOME,236869,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649225,548.58,CROWS NEST RESIDENTAL CARE HOME,236869,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649225,-120.80,CROWS NEST RESIDENTAL CARE HOME,236869,Adults,Adult Social Care,101,Income,509,Customer and Client Receipts,5064,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649225,-120.80,CROWS NEST RESIDENTAL CARE HOME,236869,Adults,Adult Social Care,101,Income,509,Customer and Client Receipts,5064,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649225,-120.80,CROWS NEST RESIDENTAL CARE HOME,236869,Adults,Adult Social Care,101,Income,509,Customer and Client Receipts,5064,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649225,-120.80,CROWS NEST RESIDENTAL CARE HOME,236869,Adults,Adult Social Care,101,Income,509,Customer and Client Receipts,5064,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649226,2481.87,RESOLVE CARE NORTHERN LIMITED,383736,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
07/08/2023,2649226,2297.74,RESOLVE CARE NORTHERN LIMITED,383736,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
07/08/2023,2649226,2297.74,RESOLVE CARE NORTHERN LIMITED,383736,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
07/08/2023,2649227,867.04,ST CUTHBERTS CARE,248775,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649229,763.46,RMBI,300699,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
07/08/2023,2649229,763.46,RMBI,300699,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
07/08/2023,2649229,707.71,RMBI,300699,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
07/08/2023,2649229,707.71,RMBI,300699,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
07/08/2023,2649229,219.71,RMBI,300699,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
07/08/2023,2649229,219.71,RMBI,300699,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
07/08/2023,2649230,2096.68,MENTAL HEALTH CONCERN,351067,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649231,1857.47,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649231,1253.01,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649231,1006.06,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649231,916.87,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649231,905.46,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649231,896.52,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649231,896.52,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649231,896.44,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649231,896.44,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649231,792.32,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649231,792.32,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649231,597.80,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
07/08/2023,2649231,597.80,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
