Transparency Report - August 2024,,,,,
Date,Supplier,Department ,CC Description,Ledger Code,Value £
 15-Aug-2024,Groundwork Luton & Bedfordshire,Population Wellbeing,Healthy Weight,Healthy weights projects,"£6,209.00"
 20-Aug-2024,Groundwork Luton & Bedfordshire,Population Wellbeing,Healthy Weight,Healthy weights projects,"£6,209.00"
 16-Aug-2024,NHS BLMK ICB,Population Wellbeing,Physical Activity Pathways - adults,Integrated Wellbeing -  Physical Activity Pathways,"£16,729.33"
 19-Aug-2024,NHS BLMK ICB,Population Wellbeing,Physical Activity Pathways - adults,Integrated Wellbeing -  Physical Activity Pathways,"£24,244.15"
 19-Aug-2024,NHS BLMK ICB,Population Wellbeing,Physical Activity Pathways - adults,Integrated Wellbeing -  Physical Activity Pathways,"£42,673.17"
 16-Aug-2024,NHS BLMK ICB,Population Wellbeing,Physical Activity - Children,Integrated Well Being -  Physical Activity Children,"£11,729.17"
 19-Aug-2024,NHS BLMK ICB,Population Wellbeing,Physical Activity - Children,Integrated Well Being -  Physical Activity Children,"£46,916.68"
 28-Aug-2024,Redacted Personal Payment,Population Wellbeing,Sports and Physical Activity,Sports and physical activity projects,£602.00
 16-Aug-2024,NHS BLMK ICB,Population Wellbeing,National Child Measurement Programme,Integrated Well Being  -National Child Measurement Programme,"£1,925.08"
 19-Aug-2024,NHS BLMK ICB,Population Wellbeing,National Child Measurement Programme,Integrated Well Being  -National Child Measurement Programme,"£7,700.32"
 05-Aug-2024,Change Grow Live (CGL),Population Wellbeing,Alcohol Services - prevention,ResoLUTiON (CLG),"£45,370.00"
 05-Aug-2024,Change Grow Live (CGL),Population Wellbeing,Alcohol Services - treatment,ResoLUTiON (CLG),"£181,475.00"
 05-Aug-2024,Change Grow Live (CGL),Population Wellbeing,Drug Services - treatment,ResoLUTiON (CGL),"£499,055.00"
 05-Aug-2024,Change Grow Live (CGL),Population Wellbeing,Drug Services - prevention,ResoLUTiON (CGL),"£90,737.50"
 05-Aug-2024,Change Grow Live (CGL),Population Wellbeing,Drug & Alc Serv - Young People (PH),ResoLUTiON (CLG),"£90,737.50"
 16-Aug-2024,NHS BLMK ICB,Population Wellbeing,Wellness Service - smoking,Integrated Well Being - wellness,"£38,028.41"
 19-Aug-2024,NHS BLMK ICB,Population Wellbeing,Wellness Service - smoking,Integrated Well Being - wellness,"£9,659.98"
 19-Aug-2024,NHS BLMK ICB,Population Wellbeing,Wellness Service - smoking,Integrated Well Being - wellness,"£132,513.83"
 19-Aug-2024,NHS BLMK ICB,Population Wellbeing,Wellness Service - smoking,Integrated Well Being - wellness,"£9,939.83"
 16-Aug-2024,NHS BLMK ICB,Population Wellbeing,Wellness Service - smoking,Stop smoking services and support,"£28,736.25"
 19-Aug-2024,NHS BLMK ICB,Population Wellbeing,Wellness Service - smoking,Stop smoking services and support,"£114,945.00"
 09-Aug-2024,Love2Shop,Population Wellbeing,Wellness Service - smoking,Other Government Grants - stop smoking services and support,£950.00
 16-Aug-2024,NHS BLMK ICB,Population Wellbeing,Tobacco Control,Integrated Well Being - Tobacco Control,"£1,907.25"
 19-Aug-2024,NHS BLMK ICB,Population Wellbeing,Tobacco Control,Integrated Well Being - Tobacco Control,"£7,629.00"
 01-Aug-2024,NHS Supply Chain Coordination Limited,Population Wellbeing,Healthy Start Vitamin Scheme,Healthy Vitamins Scheme Purchase,£275.20
 15-Aug-2024,The Podcast Studio Milton Keynes,Population Wellbeing,Integrated HIV,Sexual Health incl. HIV,"£2,500.00"
 09-Aug-2024,Champion Health Plus Ltd,Population Wellbeing,Employee Wellnesss,Pysiotherapy HETS MS Theropy,"£1,085.00"
 09-Aug-2024,Champion Health Plus Ltd,Population Wellbeing,Employee Wellnesss,Pysiotherapy HETS MS Theropy,"£1,085.00"
 29-Aug-2024,Champion Health Plus Ltd,Population Wellbeing,Employee Wellnesss,Pysiotherapy HETS MS Theropy,"£1,085.00"
 02-Aug-2024,NHS BLMK ICB,Population Wellbeing,Public Mental Health -  Children,SCOUTS,"£4,488.00"
 12-Aug-2024,Blenheim Medical Centre,Population Wellbeing,COVID 19 - COMF,Test Centres,"£1,080.00"
 28-Aug-2024,Youthscape Luton,Population Wellbeing,COVID 19 - COMF,Test Centres,£422.50
 29-Aug-2024,Blenheim Medical Centre,Population Wellbeing,COVID 19 - COMF,Test Centres,"£1,080.00"
 08-Aug-2024,PVSL,Population Wellbeing,COVID 19 - COMF,Behavioural Intervention,"£2,915.00"
 08-Aug-2024,PVSL,Population Wellbeing,COVID 19 - COMF,Behavioural Intervention,"£3,116.74"
 29-Aug-2024,FrameWorks UK Research & Communications,Population Wellbeing,COVID 19 - COMF,Disparities in health impact,"£3,500.00"
 05-Aug-2024,The Trauma Healing Collective CIC,Population Wellbeing,COVID 19 - COMF,Covid recovery - commissioned service,"£4,998.00"
 15-Aug-2024,Red Snapper Managed Services Ltd,Population Wellbeing,COVID 19 - COMF,Covid recovery - commissioned service,£330.00
 20-Aug-2024,Red Snapper Managed Services Ltd,Population Wellbeing,COVID 19 - COMF,Covid recovery - commissioned service,£330.00
 21-Aug-2024,JNB Publishing Limited,Population Wellbeing,Family Hubs and Start for Life Programme,Public Health Services,"£3,403.50"
 11-Aug-2024,East London NHS Foundation Trust,Population Wellbeing,Family Hubs and Start for Life Programme,Public Health Services - Perinatal mental health and parent-,"£37,804.00"
 15-Aug-2024,Unicef UK,Population Wellbeing,Family Hubs and Start for Life Programme,Public Health Services - Infant feeding support,"£2,700.00"
 15-Aug-2024,Bartham Press,Population Wellbeing,Family Hubs and Start for Life Programme,Public Health Services - Home learning environment services,£393.00
 09-Aug-2024,AMS Sanderson limited,Population Wellbeing,Dental Public Health,Public Health Services -,"£1,335.00"
 02-Aug-2024,Blenheim Medical Centre,Population Wellbeing,GP Prescribing -Sexual Health- treatment,GP Sexual Health - pharmacy,"£3,125.00"
 02-Aug-2024,Redacted (Doctors),Population Wellbeing,GP Prescribing -Sexual Health- treatment,GP Sexual Health - pharmacy,"£9,369.00"
 11-Aug-2024,AP Sampson Ltd,Population Wellbeing,GP Prescribing -Sexual Health- treatment,GP Sexual Health - pharmacy,£379.56
 11-Aug-2024,AP Sampson Ltd,Population Wellbeing,GP Prescribing -Sexual Health- treatment,GP Sexual Health - pharmacy,"£1,037.00"
 11-Aug-2024,AP Sampson Ltd,Population Wellbeing,GP Prescribing -Sexual Health- treatment,GP Sexual Health - pharmacy,"£1,003.00"
 11-Aug-2024,AP Sampson Ltd,Population Wellbeing,GP Prescribing -Sexual Health- treatment,GP Sexual Health - pharmacy,£348.47
 11-Aug-2024,Biscot Pharmacy,Population Wellbeing,GP Prescribing -Sexual Health- treatment,GP Sexual Health - pharmacy,£321.69
 11-Aug-2024,Biscot Pharmacy,Population Wellbeing,GP Prescribing -Sexual Health- treatment,GP Sexual Health - pharmacy,"£1,275.00"
 11-Aug-2024,AP Sampson Ltd,Population Wellbeing,GP Prescribing -Sexual Health- treatment,GP Sexual Health - pharmacy,£391.51
 11-Aug-2024,AP Sampson Ltd,Population Wellbeing,GP Prescribing -Sexual Health- treatment,GP Sexual Health - pharmacy,"£1,248.00"
 11-Aug-2024,Calverton Pharmacy,Population Wellbeing,GP Prescribing -Sexual Health- treatment,GP Sexual Health - pharmacy,£306.00
 11-Aug-2024,Westbourne Pharmacy,Population Wellbeing,GP Prescribing -Sexual Health- treatment,GP Sexual Health - pharmacy,£295.05
 11-Aug-2024,Westbourne Pharmacy,Population Wellbeing,GP Prescribing -Sexual Health- treatment,GP Sexual Health - pharmacy,£357.00
 02-Aug-2024,Central & North West London NHS Trust,Population Wellbeing,Sexual Health - Out of Area,GUM Service OOA,"£1,067.00"
 15-Aug-2024,Barts Health NHS Trust,Population Wellbeing,Sexual Health - Out of Area,GUM Service OOA,£272.00
 15-Aug-2024,Buckinghamshire Healthcare NHS Trust,Population Wellbeing,Sexual Health - Out of Area,GUM Service OOA,£924.00
 22-Aug-2024,Northamptonshire Healthcare NHS Foundation Trust,Population Wellbeing,Sexual Health - Out of Area,GUM Service OOA,£350.00
 22-Aug-2024,North Middlesex University Hospital NHS Trust,Population Wellbeing,Sexual Health - Out of Area,GUM Service OOA,£321.30
 12-Aug-2024,HSBC,Other Corporate Accounts,Treasury Management Expenses,Credit Card Charges,"£23,853.61"
 12-Aug-2024,HSBC,Other Corporate Accounts,Treasury Management Expenses,Credit Card Charges,£319.08
 12-Aug-2024,Allpay Limited,Other Corporate Accounts,Treasury Management Expenses,Bank Charges,"£2,755.93"
 05-Aug-2024,True Commerce (Coventry) Ltd,Other Corporate Accounts,Treasury Management Expenses,Miscellaneous Expenses,£818.09
 15-Aug-2024,Imperial Treasury Services Ltd,Other Corporate Accounts,Treasury Management Expenses,Commission & Brokerage,"£1,963.01"
 15-Aug-2024,BGC European Holding LP,Other Corporate Accounts,Treasury Management Expenses,Commission & Brokerage,£465.75
 15-Aug-2024,BGC European Holding LP,Other Corporate Accounts,Treasury Management Expenses,Commission & Brokerage,£849.32
 22-Aug-2024,Jacobs UK Limited,Other Corporate Accounts,Debenture Loan - Professional Services,Consultancy Fees,"£21,556.25"
 23-Aug-2024,Deloitte LLP,Other Corporate Accounts,Debenture Loan - Professional Services,Consultancy Fees,"£55,294.00"
 14-Aug-2024,Agiito Limited,Other Corporate Accounts,Capita Accommodation Control,Total Paid,"£6,779.80"
 14-Aug-2024,Agiito Limited,Other Corporate Accounts,Capita Accommodation Control,Total Paid,"£11,081.01"
 14-Aug-2024,Agiito Limited,Other Corporate Accounts,Capita Accommodation Control,Total Paid,"£6,679.55"
 19-Aug-2024,British Telecommunications Plc,Other Corporate Accounts,BT One Bill Control,Total Paid to BT for Telephone Bulk Bill,"£2,042.64"
 15-Aug-2024,Total Gas & Power Ltd,Other Corporate Accounts,Gas Control,Total Paid,"£36,234.67"
 15-Aug-2024,Total Gas & Power Ltd,Other Corporate Accounts,Gas Control,Total Paid,"£16,794.62"
 08-Aug-2024,Castle Water Limited,Other Corporate Accounts,Water Charges Control,Total Paid,"£20,792.94"
 19-Aug-2024,Vodafone Corporate Limited,Other Corporate Accounts,Vodafone Invoice Recharge Control,Bulk Bill Payment for Mobile Phones,£416.00
 19-Aug-2024,Vodafone Corporate Limited,Other Corporate Accounts,Vodafone Invoice Recharge Control,Bulk Bill Payment for Mobile Phones,"£1,050.69"
 19-Aug-2024,Pluxee UK Ltd,Other Corporate Accounts,Childcare Vouchers Control,Total Paid,£754.00
 19-Aug-2024,Pluxee UK Ltd,Other Corporate Accounts,Childcare Vouchers Control,Total Paid,£791.00
 02-Aug-2024,LUTON & KENT COMMERCIAL SERVICES LLP,Other Corporate Accounts,Connect2Luton Control,Total Paid to Connect2Luton,"£286,219.41"
 09-Aug-2024,LUTON & KENT COMMERCIAL SERVICES LLP,Other Corporate Accounts,Connect2Luton Control,Total Paid to Connect2Luton,"£290,317.13"
 16-Aug-2024,LUTON & KENT COMMERCIAL SERVICES LLP,Other Corporate Accounts,Connect2Luton Control,Total Paid to Connect2Luton,"£245,229.21"
 23-Aug-2024,LUTON & KENT COMMERCIAL SERVICES LLP,Other Corporate Accounts,Connect2Luton Control,Total Paid to Connect2Luton,"£304,180.24"
 30-Aug-2024,LUTON & KENT COMMERCIAL SERVICES LLP,Other Corporate Accounts,Connect2Luton Control,Total Paid to Connect2Luton,"£228,150.13"
 09-Aug-2024,DA Languages,Other Corporate Accounts,Interpretation Services Control,Single Bill Payment for Interpretation Services,"£16,375.04"
 06-Aug-2024,Redacted Personal Payment,Other Corporate Accounts,Public Liability 2023/24,Settlement of Uninsured Losses,"£2,721.60"
 14-Aug-2024,Redacted Personal Payment,Other Corporate Accounts,Public Liability 2023/24,Settlement of Uninsured Losses,"£4,000.00"
 15-Aug-2024,Insurance claims Accommodation Bureau,Other Corporate Accounts,Public Liability 2023/24,Settlement of Uninsured Losses,"£2,262.00"
 15-Aug-2024,Insurance claims Accommodation Bureau,Other Corporate Accounts,Public Liability 2023/24,Settlement of Uninsured Losses,"£2,358.00"
 30-Aug-2024,Braithwaite Court Management Ltd,Other Corporate Accounts,Public Liability 2023/24,Settlement of Uninsured Losses,£909.88
 23-Aug-2024,Polygon UK Ltd,Other Corporate Accounts,Housing Property 2023/24,Settlement of Uninsured Losses,"£1,718.75"
 23-Aug-2024,Polygon UK Ltd,Other Corporate Accounts,Housing Property 2023/24,Settlement of Uninsured Losses,£435.50
 16-Aug-2024,Specialist Computer Centres Plc,Chief Executive,Secretarial Services,Software Rental Licence Fee,£421.78
 30-Aug-2024,AVC WISE LTD,Population Wellbeing,Pay and Reward  Team,AVCWise invoices,"£2,314.31"
 01-Aug-2024,Penna plc,Population Wellbeing,Recruitment Team,Staff Advertising,£360.50
 06-Aug-2024,Penna plc,Population Wellbeing,Recruitment Team,Staff Advertising,£854.00
 22-Aug-2024,Penna plc,Population Wellbeing,Recruitment Team,Staff Advertising,£993.12
 27-Aug-2024,Penna plc,Population Wellbeing,Recruitment Team,Staff Advertising,£724.76
 30-Aug-2024,Love2Shop,Population Wellbeing,Recruitment Team,Long Service Awards  - Cost of Bonds,"£13,490.00"
 30-Aug-2024,Love2Shop,Population Wellbeing,Recruitment Team,Long Service Awards  - Cost of Bonds,£760.00
 01-Aug-2024,Kingsley Knight Law Ltd,Population Wellbeing,Central Training Fund-Unallocated,External Trainers Fees,"£1,095.00"
 06-Aug-2024,First Response Training & Consultancy Services Ltd,Population Wellbeing,Central Training Fund-Unallocated,External Trainers Fees,£271.00
 07-Aug-2024,First Response Training & Consultancy Services Ltd,Population Wellbeing,Central Training Fund-Unallocated,External Trainers Fees,£271.00
 09-Aug-2024,Deafblind UK,Population Wellbeing,Central Training Fund-Unallocated,External Trainers Fees,£250.00
 16-Aug-2024,First Response Training & Consultancy Services Ltd,Population Wellbeing,Central Training Fund-Unallocated,External Trainers Fees,£300.00
 21-Aug-2024,Herts Handling Training Ltd,Population Wellbeing,Central Training Fund-Unallocated,External Trainers Fees,"£1,400.00"
 15-Aug-2024,Redacted Personal Payment,Population Wellbeing,Central Training Fund-Unallocated,Practice Education/Practice Assessor Payments - see 6191,£930.00
 28-Aug-2024,Thomas Associates,Population Wellbeing,Central Training Fund-Unallocated,Practice Education/Practice Assessor Payments - see 6191,£980.00
 08-Aug-2024,LeasePlan UK Ltd,Population Wellbeing,Goodson Eddie Mr,Costs,£400.27
 16-Aug-2024,Specialist Computer Centres Plc,Chief Executive,Legal Admin Unit,Software Rental Licence Fee,£421.94
 09-Aug-2024,Iken Business Ltd,Chief Executive,Legal Services (General),Software Rental Licence Fee,"£15,653.76"
 16-Aug-2024,Specialist Computer Centres Plc,Chief Executive,Legal Services (General),Software Rental Licence Fee,£421.94
 16-Aug-2024,Specialist Computer Centres Plc,Chief Executive,Legal Services (Children`s Services),Software Rental Licence Fee,£632.67
 16-Aug-2024,Specialist Computer Centres Plc,Chief Executive,Legal Services (Adult Care),Software Rental Licence Fee,£421.78
 12-Aug-2024,A1 Security Home Counties(UK)Limited,Inclusive Economy,Wholly Owned Housing Company,Services - Professional,"£12,297.23"
 12-Aug-2024,Waterstone Design Building Services & Environments,Inclusive Economy,Wholly Owned Housing Company,Services - Professional,"£1,500.00"
 12-Aug-2024,DeterTech UK Ltd,Inclusive Economy,Wholly Owned Housing Company,Services - Professional,"£41,352.75"
 22-Aug-2024,Dalrod,Inclusive Economy,Wholly Owned Housing Company,Services - Professional,£320.00
 23-Aug-2024,Colin Toms and Partner LLP,Inclusive Economy,Wholly Owned Housing Company,Services - Professional,"£3,100.00"
 23-Aug-2024,John Rowan and Partners,Inclusive Economy,Wholly Owned Housing Company,Services - Professional,"£9,581.60"
 19-Aug-2024,DLA Town Planning Ltd,Inclusive Economy,Management & Support,Relocation Of Premises,"£4,000.00"
 22-Aug-2024,CIPFA,Inclusive Economy,Commercial Investment & Dev.Strategy,Services - Professional,"£1,645.00"
 23-Aug-2024,Redacted (Legal),Inclusive Economy,Traded Design Consultancy Service-School,Professional Services,"£6,114.00"
 23-Aug-2024,John Rowan and Partners,Inclusive Economy,Traded Design & Maintenance-Non Schools,Professional Services,"£1,962.00"
 23-Aug-2024,John Rowan and Partners,Inclusive Economy,Traded Design & Maintenance-Non Schools,Professional Services,"£1,046.40"
 16-Aug-2024,Specialist Computer Centres Plc,Inclusive Economy,Traded Design & Maintenance-Non Schools,Software Rental Licence Fee,"£1,265.34"
 22-Aug-2024,CIPFA Business Limited,Inclusive Economy,Corporate Landlord Hard Services Team,Services - Professional,£495.00
 16-Aug-2024,Specialist Computer Centres Plc,Inclusive Economy,Corporate Landlord Hard Services Team,Software Rental Licence Fee,£421.78
 21-Aug-2024,MEES Solutions Limited,Inclusive Economy,"The Grange, 2 Grange Crt,Wolverton,MK",Services - Professional,"£1,260.00"
 21-Aug-2024,Caxton Commercial Ltd,Inclusive Economy,"CapitaHse,2 Abbey Wood Rd,W.Malling Kent",Reactive Repair & Maintenance  - General,"£6,292.00"
 22-Aug-2024,NPower Ltd,Inclusive Economy,"CapitaHse,2 Abbey Wood Rd,W.Malling Kent",Electricity,"£29,816.38"
 22-Aug-2024,NPower Ltd,Inclusive Economy,"CapitaHse,2 Abbey Wood Rd,W.Malling Kent",Electricity,"£30,810.26"
 01-Aug-2024,Ashford Borough Council,Inclusive Economy,"CapitaHse,2 Abbey Wood Rd,W.Malling Kent",Rates,"£11,411.00"
 01-Aug-2024,Tonbridge & Malling Borough Council,Inclusive Economy,"CapitaHse,2 Abbey Wood Rd,W.Malling Kent",Rates,"£23,615.00"
 21-Aug-2024,MEES Solutions Limited,Inclusive Economy,"CapitaHse,2 Abbey Wood Rd,W.Malling Kent",Services - Professional fees,£720.00
 22-Aug-2024,MEES Solutions Limited,Inclusive Economy,"High Street 117-119, Crawley, W Sussex",Services - Professional,£720.00
 21-Aug-2024,MEES Solutions Limited,Inclusive Economy,"The Galleries,KD Tower,H-Hampstead, HP1",Services - Professional,"£1,900.00"
 22-Aug-2024,H Goodsell & Son  Ltd,Inclusive Economy,"Eureka Park 100, Ashford.Kent",Reactive Repair & Maintenance  - General,"£25,230.94"
 08-Aug-2024,Redacted (Legal),Inclusive Economy,"Howardsgate 34/47, Welwyn Garden City",Reactive Repair & Maintenance  - General,"£3,000.00"
 21-Aug-2024,MEES Solutions Limited,Inclusive Economy,"Kettering Parkway, 2700",Services - Professional,£720.00
 21-Aug-2024,NPower Ltd,Inclusive Economy,Cadence Hse Eaton Green Rd (0ld Eaton Hs,Electricity,£882.08
 21-Aug-2024,NPower Ltd,Inclusive Economy,"Portland Court Mngd Workspace,19-50",Electricity,£490.57
 28-Aug-2024,BT Events Ltd,Inclusive Economy,Sundry Properties - Pooled Budgets only,General Repair & Maint (use appropriate CC),"£2,745.50"
 09-Aug-2024,Dalrod,Inclusive Economy,Sundry Properties - Pooled Budgets only,Mechanical Incl.Heating & Plumbing,£385.00
 21-Aug-2024,NPower Ltd,Inclusive Economy,Sundry Properties - Pooled Budgets only,Electricity (use appropriate CC),£416.35
 19-Aug-2024,The Sports Consultancy Limited,Inclusive Economy,Sundry Properties - Pooled Budgets only,Disposal Programme Advice (use specific property CC),"£5,541.67"
 21-Aug-2024,Source For Business,Inclusive Economy,Wigmore Pavilion (Shamrock Boxing),Water Charges,£273.43
 08-Aug-2024,E.on Next,Inclusive Economy,E-Learning Centre,Electricity,£362.33
 14-Aug-2024,Castle Water Limited,Inclusive Economy,E-Learning Centre,Water Charges,£307.03
 02-Aug-2024,Mackay Associates,Inclusive Economy,Ex-HRA Shops,Reactive Repair & Maintenance  - General,£375.00
 02-Aug-2024,David Nott & Sons Ltd,Inclusive Economy,Ex-HRA Shops,Reactive Repair & Maintenance  - General,"£10,101.55"
 22-Aug-2024,Luton Environmental Ltd,Inclusive Economy,Ex-HRA Shops,Reactive Repair & Maintenance  - General,£900.00
 02-Aug-2024,Mackay Associates,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal","£1,375.00"
 02-Aug-2024,Mackay Associates,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal","£1,375.00"
 02-Aug-2024,Mackay Associates,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal",£525.00
 02-Aug-2024,Mackay Associates,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal",£375.00
 02-Aug-2024,Mackay Associates,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal",£375.00
 02-Aug-2024,Mackay Associates,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal",£475.00
 02-Aug-2024,Mackay Associates,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal",£375.00
 02-Aug-2024,Mackay Associates,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal",£395.00
 02-Aug-2024,Mackay Associates,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal",£875.00
 02-Aug-2024,Mackay Associates,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal",£325.00
 02-Aug-2024,Mackay Associates,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal","£1,275.00"
 02-Aug-2024,Mackay Associates,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal","£1,475.00"
 09-Aug-2024,Luton Environmental Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal",£900.00
 09-Aug-2024,Luton Environmental Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal",£900.00
 22-Aug-2024,On Advice Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal","£2,903.34"
 22-Aug-2024,On Advice Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal",£453.00
 22-Aug-2024,On Advice Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal",£850.74
 22-Aug-2024,On Advice Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal",£427.68
 22-Aug-2024,On Advice Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal","£1,611.72"
 22-Aug-2024,On Advice Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal","£1,902.78"
 22-Aug-2024,On Advice Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal",£852.06
 22-Aug-2024,Luton Environmental Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal",£900.00
 02-Aug-2024,SMS Environmental Ltd,Inclusive Economy,Outlying Offices Pooled Costs,Legionella Risk Assessments,£325.00
 09-Aug-2024,GES Water,Inclusive Economy,Outlying Offices Pooled Costs,Legionella Risk Assessments,£502.50
 09-Aug-2024,GES Water,Inclusive Economy,Outlying Offices Pooled Costs,Legionella Risk Assessments,£670.00
 09-Aug-2024,GES Water,Inclusive Economy,Outlying Offices Pooled Costs,Legionella Risk Assessments,£502.50
 09-Aug-2024,GES Water,Inclusive Economy,Outlying Offices Pooled Costs,Legionella Risk Assessments,£670.00
 09-Aug-2024,GES Water,Inclusive Economy,Outlying Offices Pooled Costs,Legionella Risk Assessments,£350.00
 09-Aug-2024,GES Water,Inclusive Economy,Outlying Offices Pooled Costs,Legionella Risk Assessments,£670.00
 09-Aug-2024,GES Water,Inclusive Economy,Outlying Offices Pooled Costs,Legionella Risk Assessments,£502.50
 09-Aug-2024,GES Water,Inclusive Economy,Outlying Offices Pooled Costs,Legionella Risk Assessments,£502.50
 09-Aug-2024,GES Water,Inclusive Economy,Outlying Offices Pooled Costs,Legionella Risk Assessments,£502.50
 09-Aug-2024,GES Water,Inclusive Economy,Outlying Offices Pooled Costs,Legionella Risk Assessments,£502.50
 09-Aug-2024,GES Water,Inclusive Economy,Outlying Offices Pooled Costs,Legionella Risk Assessments,£502.50
 09-Aug-2024,GES Water,Inclusive Economy,Outlying Offices Pooled Costs,Legionella Risk Assessments,£350.00
 09-Aug-2024,GES Water,Inclusive Economy,Outlying Offices Pooled Costs,Legionella Risk Assessments,£350.00
 22-Aug-2024,Oakleaf Surveying Ltd,Inclusive Economy,Outlying Offices Pooled Costs,Legionella Risk Assessments,£675.00
 02-Aug-2024,Stark Software International Limited,Inclusive Economy,Outlying Offices Pooled Costs,Electricity,£628.64
 02-Aug-2024,Stark Software International Limited,Inclusive Economy,Outlying Offices Pooled Costs,Electricity,"£1,356.05"
 02-Aug-2024,Mackay Associates,Inclusive Economy,Town Hall,General Repair & Maintenance,£325.00
 02-Aug-2024,MRER Ltd,Inclusive Economy,Town Hall,General Repair & Maintenance,"£1,156.00"
 07-Aug-2024,Doree Bonner International / Kelerbay Limited,Inclusive Economy,Town Hall,General Repair & Maintenance,£320.00
 09-Aug-2024,Luton Environmental Ltd,Inclusive Economy,Town Hall,General Repair & Maintenance,"£2,900.00"
 22-Aug-2024,David Nott & Sons Ltd,Inclusive Economy,Town Hall,General Repair & Maintenance,"£1,955.00"
 30-Aug-2024,David Nott & Sons Ltd,Inclusive Economy,Town Hall,General Repair & Maintenance,"£1,084.10"
 21-Aug-2024,Lynx Networks Plc,Inclusive Economy,Town Hall,Electrical Works,£630.00
 09-Aug-2024,Dalrod,Inclusive Economy,Town Hall,Mechanical Incl.Heating & Plumbing,"£5,229.00"
 22-Aug-2024,Constant Cooling Limited,Inclusive Economy,Town Hall,Mechanical Incl.Heating & Plumbing,"£3,837.75"
 22-Aug-2024,Constant Cooling Limited,Inclusive Economy,Town Hall,Mechanical Incl.Heating & Plumbing,£336.00
 22-Aug-2024,Churches Fire Security,Inclusive Economy,Town Hall,Mechanical Incl.Heating & Plumbing,£310.00
 30-Aug-2024,Reliance High-Tech Ltd,Inclusive Economy,Town Hall,Mechanical Incl.Heating & Plumbing,£792.50
 02-Aug-2024,SMS Environmental Ltd,Inclusive Economy,Town Hall,Service Contracts,£405.00
 02-Aug-2024,T F Tull Ltd,Inclusive Economy,Town Hall,Service Contracts,"£1,000.00"
 09-Aug-2024,Lift Specialists Limited,Inclusive Economy,Town Hall,Service Contracts,£612.50
 22-Aug-2024,Constant Cooling Limited,Inclusive Economy,Town Hall,Service Contracts,"£3,837.75"
 22-Aug-2024,Lift Specialists Limited,Inclusive Economy,Town Hall,Service Contracts,£612.50
 22-Aug-2024,Churches Fire Security,Inclusive Economy,Town Hall,Service Contracts,"£9,495.32"
 30-Aug-2024,Formula Aluminium Systems Ltd,Inclusive Economy,Town Hall,Maintenance Auto Doors Shutters Barriers,£829.00
 30-Aug-2024,Formula Aluminium Systems Ltd,Inclusive Economy,Town Hall,Maintenance Auto Doors Shutters Barriers,£452.00
 30-Aug-2024,Formula Aluminium Systems Ltd,Inclusive Economy,Town Hall,Maintenance Auto Doors Shutters Barriers,"£1,998.75"
 30-Aug-2024,Formula Aluminium Systems Ltd,Inclusive Economy,Town Hall,Maintenance Auto Doors Shutters Barriers,£861.78
 30-Aug-2024,Formula Aluminium Systems Ltd,Inclusive Economy,Town Hall,Maintenance Auto Doors Shutters Barriers,£972.80
 30-Aug-2024,Formula Aluminium Systems Ltd,Inclusive Economy,Town Hall,Maintenance Auto Doors Shutters Barriers,£876.00
 30-Aug-2024,Formula Aluminium Systems Ltd,Inclusive Economy,Town Hall,Maintenance Auto Doors Shutters Barriers,"£1,331.00"
 30-Aug-2024,Formula Aluminium Systems Ltd,Inclusive Economy,Town Hall,Maintenance Auto Doors Shutters Barriers,£674.35
 21-Aug-2024,NPower Ltd,Inclusive Economy,Town Hall,Electricity,"£15,390.21"
 22-Aug-2024,Churches Fire Security,Inclusive Economy,Apex House,Service Contracts,"£2,098.64"
