Transparency Report - November 2024,,,,,
Date,Supplier,Department ,CC Description,Ledger Code,Value £
 28-Nov-2024,Redacted Personal Payments,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,100.00"
 28-Nov-2024,Redacted Personal Payments,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£775.00
 28-Nov-2024,Redacted Personal Payments,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,400.00"
 29-Nov-2024,OYO Technology Hospitality,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£81,861.67"
 04-Nov-2024,Student accommodation in Cheltenham Limited,Population Wellbeing,Homelessness,Unaffordable Rent,£899.00
 04-Nov-2024,Countrywide Residential Lettings Ltd,Population Wellbeing,Homelessness,Unaffordable Rent,"£3,076.00"
 05-Nov-2024,Redacted Personal Payments,Population Wellbeing,Homelessness,Unaffordable Rent,"£1,800.00"
 06-Nov-2024,Marcel Mediation LTD,Population Wellbeing,Homelessness,Unaffordable Rent,"£1,300.00"
 06-Nov-2024,"Luton Community Housing Ltd t/a Squared, division",Population Wellbeing,Homelessness,Unaffordable Rent,"£2,868.92"
 06-Nov-2024,Luton Heights Limited,Population Wellbeing,Homelessness,Unaffordable Rent,"£1,300.00"
 11-Nov-2024,Bridge Housing Solutions Ltd,Population Wellbeing,Homelessness,Unaffordable Rent,"£4,000.00"
 11-Nov-2024,Bridge Housing Solutions Ltd,Population Wellbeing,Homelessness,Unaffordable Rent,£275.16
 14-Nov-2024,Hightown Housing Association,Population Wellbeing,Homelessness,Unaffordable Rent,"£2,597.93"
 14-Nov-2024,HELP2HOME LTD,Population Wellbeing,Homelessness,Unaffordable Rent,"£7,500.00"
 15-Nov-2024,Redacted Personal Payments,Population Wellbeing,Homelessness,Unaffordable Rent,"£2,825.00"
 21-Nov-2024,Redacted Personal Payments,Population Wellbeing,Homelessness,Unaffordable Rent,"£1,550.00"
 22-Nov-2024,Lotus Property Consultancy Ltd,Population Wellbeing,Homelessness,Unaffordable Rent,"£1,500.00"
 22-Nov-2024,Venture Residential Estate Agents,Population Wellbeing,Homelessness,Unaffordable Rent,"£2,550.00"
 22-Nov-2024,Redacted Personal Payments,Population Wellbeing,Homelessness,Unaffordable Rent,"£2,700.00"
 22-Nov-2024,Lotus Property Consultancy Ltd,Population Wellbeing,Homelessness,Unaffordable Rent,"£1,500.00"
 26-Nov-2024,Redacted Personal Payments,Population Wellbeing,Homelessness,Unaffordable Rent,"£2,369.00"
 11-Nov-2024,Locata housing solutions Limited,Population Wellbeing,Homelessness,Purchase Of Software,"£11,600.64"
 04-Nov-2024,LIZB & CHE PROPERTIES LTD,Population Wellbeing,Homelessness,HB Assessors Payment,"£4,541.88"
 04-Nov-2024,LIZB & CHE PROPERTIES LTD,Population Wellbeing,Homelessness,HB Assessors Payment,"£4,518.99"
 04-Nov-2024,LIZB & CHE PROPERTIES LTD,Population Wellbeing,Homelessness,HB Assessors Payment,"£5,404.76"
 04-Nov-2024,LIZB & CHE PROPERTIES LTD,Population Wellbeing,Homelessness,HB Assessors Payment,"£3,314.00"
 08-Nov-2024,Focus Furnishing,Population Wellbeing,Homelessness,HB Assessors Payment,£431.96
 11-Nov-2024,Joe Graham & Son Ltd,Population Wellbeing,Homelessness,HB Assessors Payment,£424.98
 11-Nov-2024,Joe Graham & Son Ltd,Population Wellbeing,Homelessness,HB Assessors Payment,£391.65
 11-Nov-2024,Joe Graham & Son Ltd,Population Wellbeing,Homelessness,HB Assessors Payment,£391.65
 11-Nov-2024,Joe Graham & Son Ltd,Population Wellbeing,Homelessness,HB Assessors Payment,£391.65
 12-Nov-2024,Focus Furnishing,Population Wellbeing,Homelessness,HB Assessors Payment,£431.96
 12-Nov-2024,Sams & S Company LTD,Population Wellbeing,Homelessness,HB Assessors Payment,"£1,800.00"
 12-Nov-2024,Sams & S Company LTD,Population Wellbeing,Homelessness,HB Assessors Payment,"£1,400.00"
 14-Nov-2024,Bedfordshire Accomm Bureau Limited,Population Wellbeing,Homelessness,HB Assessors Payment,"£2,000.00"
 14-Nov-2024,Bedfordshire Accomm Bureau Limited,Population Wellbeing,Homelessness,HB Assessors Payment,"£2,000.00"
 14-Nov-2024,Sams & S Company LTD,Population Wellbeing,Homelessness,HB Assessors Payment,"£1,800.00"
 19-Nov-2024,Redacted Personal Payments,Population Wellbeing,Homelessness,HB Assessors Payment,£620.00
 19-Nov-2024,Redacted Personal Payments,Population Wellbeing,Homelessness,HB Assessors Payment,£620.00
 21-Nov-2024,LIZB & CHE PROPERTIES LTD,Population Wellbeing,Homelessness,HB Assessors Payment,"£3,402.96"
 26-Nov-2024,LIZB & CHE PROPERTIES LTD,Population Wellbeing,Homelessness,HB Assessors Payment,"£4,477.00"
 26-Nov-2024,Sams & S Company LTD,Population Wellbeing,Homelessness,HB Assessors Payment,£795.00
 26-Nov-2024,Sams & S Company LTD,Population Wellbeing,Homelessness,HB Assessors Payment,"£1,300.00"
 08-Nov-2024,NowMedical,Population Wellbeing,Homelessness,Storage Facility,"£1,160.00"
 28-Nov-2024,Flat 2 Houses Consultants Limited,Population Wellbeing,Homelessness,Storage Facility,"£1,300.00"
 04-Nov-2024,Park Avenue,Population Wellbeing,Homelessness,Miscellaneous Expense,"£2,750.00"
 04-Nov-2024,Park Avenue,Population Wellbeing,Homelessness,Miscellaneous Expense,"£2,750.00"
 04-Nov-2024,Park Avenue,Population Wellbeing,Homelessness,Miscellaneous Expense,"£2,750.00"
 21-Nov-2024,Park Avenue,Population Wellbeing,Homelessness,Miscellaneous Expense,"£2,750.00"
 04-Nov-2024,Keystone Luton Estate Agents,Population Wellbeing,MHCLG Rapid Rehousing Pathway Fund,PRS Personalisation fund,"£1,900.00"
 05-Nov-2024,Oxen Court Limited,Population Wellbeing,MHCLG Rapid Rehousing Pathway Fund,PRS Personalisation fund,"£1,700.00"
 20-Nov-2024,Flat 2 Houses Consultants Limited,Population Wellbeing,MHCLG Rapid Rehousing Pathway Fund,PRS Personalisation fund,"£2,000.00"
 26-Nov-2024,Keystone Luton Estate Agents,Population Wellbeing,MHCLG Rapid Rehousing Pathway Fund,PRS Personalisation fund,"£1,750.00"
 27-Nov-2024,Keystone Luton Estate Agents,Population Wellbeing,MHCLG Rapid Rehousing Pathway Fund,PRS Personalisation fund,"£1,800.00"
 27-Nov-2024,Luton Accommodation Ltd,Population Wellbeing,MHCLG Rapid Rehousing Pathway Fund,PRS Personalisation fund,"£1,400.00"
 27-Nov-2024,Keystone Luton Estate Agents,Population Wellbeing,MHCLG Rapid Rehousing Pathway Fund,PRS Personalisation fund,"£1,400.00"
 04-Nov-2024,Signposts (Luton),Population Wellbeing,MHCLG Rapid Rehousing Pathway Fund,Signposts Outreach/inreach,"£18,251.33"
 06-Nov-2024,Scutum East Ltd,Population Wellbeing,TAPS,Reactive Repair & Maintenance  - General,£308.64
 25-Nov-2024,Scutum East Ltd,Population Wellbeing,TAPS,Reactive Repair & Maintenance  - General,£272.95
 11-Nov-2024,Pinewest Limited,Population Wellbeing,Accommodation for Ex Offenders,PRS Personalisation Fund,"£1,800.00"
 01-Nov-2024,Redacted Personal Payments,Population Wellbeing,Homelessness for Ukraine,Accommodation related payments,£500.00
 01-Nov-2024,Redacted Personal Payments,Population Wellbeing,Homelessness for Ukraine,Accommodation related payments,£500.00
 03-Nov-2024,Redacted Personal Payments,Population Wellbeing,Homelessness for Ukraine,Accommodation related payments,£500.00
 04-Nov-2024,Redacted Personal Payments,Population Wellbeing,Homelessness for Ukraine,Accommodation related payments,£500.00
 06-Nov-2024,Redacted Personal Payments,Population Wellbeing,Homelessness for Ukraine,Accommodation related payments,£500.00
 06-Nov-2024,Redacted Personal Payments,Population Wellbeing,Homelessness for Ukraine,Accommodation related payments,£350.00
 07-Nov-2024,Redacted Personal Payments,Population Wellbeing,Homelessness for Ukraine,Accommodation related payments,£500.00
 08-Nov-2024,Redacted Personal Payments,Population Wellbeing,Homelessness for Ukraine,Accommodation related payments,£350.00
 09-Nov-2024,Redacted Personal Payments,Population Wellbeing,Homelessness for Ukraine,Accommodation related payments,£350.00
 10-Nov-2024,Redacted Personal Payments,Population Wellbeing,Homelessness for Ukraine,Accommodation related payments,£350.00
 11-Nov-2024,Redacted Personal Payments,Population Wellbeing,Homelessness for Ukraine,Accommodation related payments,£500.00
 11-Nov-2024,Redacted Personal Payments,Population Wellbeing,Homelessness for Ukraine,Accommodation related payments,£350.00
 16-Nov-2024,Redacted Personal Payments,Population Wellbeing,Homelessness for Ukraine,Accommodation related payments,£350.00
 17-Nov-2024,Redacted Personal Payments,Population Wellbeing,Homelessness for Ukraine,Accommodation related payments,£500.00
 18-Nov-2024,Redacted Personal Payments,Population Wellbeing,Homelessness for Ukraine,Accommodation related payments,£500.00
 18-Nov-2024,Redacted Personal Payments,Population Wellbeing,Homelessness for Ukraine,Accommodation related payments,£500.00
 20-Nov-2024,Redacted Personal Payments,Population Wellbeing,Homelessness for Ukraine,Accommodation related payments,£350.00
 20-Nov-2024,Redacted Personal Payments,Population Wellbeing,Homelessness for Ukraine,Accommodation related payments,£500.00
 25-Nov-2024,Keystone Luton Estate Agents,Population Wellbeing,Rent Deposit Scheme,Homeless Prevention - Recoverable,"£4,584.00"
 27-Nov-2024,Redacted Personal Payments,Population Wellbeing,Rent Deposit Scheme,Homeless Relief - Recoverable,"£2,600.00"
 29-Nov-2024,Redacted Personal Payments,Population Wellbeing,Rent Deposit Scheme,Homeless Relief - Recoverable,"£1,250.00"
 01-Nov-2024,Redacted Personal Payments,Population Wellbeing,Housing Social Letting Agency,SLA Landlord Rent Payments,£810.00
 01-Nov-2024,Redacted Personal Payments,Population Wellbeing,Housing Social Letting Agency,SLA Landlord Rent Payments,£900.00
 01-Nov-2024,Redacted Personal Payments,Population Wellbeing,Housing Social Letting Agency,SLA Landlord Rent Payments,"£1,200.00"
 01-Nov-2024,Redacted Personal Payments,Population Wellbeing,Housing Social Letting Agency,SLA Landlord Rent Payments,£510.00
 01-Nov-2024,Redacted Personal Payments,Population Wellbeing,Housing Social Letting Agency,SLA Landlord Rent Payments,£700.00
 01-Nov-2024,Redacted Personal Payments,Population Wellbeing,Housing Social Letting Agency,SLA Landlord Rent Payments,£700.00
 01-Nov-2024,Reds Property Maintenance Ltd,Population Wellbeing,Housing Social Letting Agency,SLA Landlord Rent Payments,£750.00
 02-Nov-2024,Redacted Personal Payments,Population Wellbeing,Housing Social Letting Agency,SLA Landlord Rent Payments,"£1,300.00"
 04-Nov-2024,Redacted Personal Payments,Population Wellbeing,Housing Social Letting Agency,SLA Landlord Rent Payments,£720.00
 05-Nov-2024,Redacted Personal Payments,Population Wellbeing,Housing Social Letting Agency,SLA Landlord Rent Payments,"£1,150.00"
 06-Nov-2024,Smokes Real Estate LLP,Population Wellbeing,Housing Social Letting Agency,SLA Landlord Rent Payments,£975.00
 07-Nov-2024,Redacted Personal Payments,Population Wellbeing,Housing Social Letting Agency,SLA Landlord Rent Payments,£800.00
 08-Nov-2024,Redacted Personal Payments,Population Wellbeing,Housing Social Letting Agency,SLA Landlord Rent Payments,"£1,400.00"
 10-Nov-2024,Redacted Personal Payments,Population Wellbeing,Housing Social Letting Agency,SLA Landlord Rent Payments,£875.00
 13-Nov-2024,Redacted Personal Payments,Population Wellbeing,Housing Social Letting Agency,SLA Landlord Rent Payments,"£1,100.00"
 15-Nov-2024,Redacted Personal Payments,Population Wellbeing,Housing Social Letting Agency,SLA Landlord Rent Payments,"£1,200.00"
 16-Nov-2024,Redacted Personal Payments,Population Wellbeing,Housing Social Letting Agency,SLA Landlord Rent Payments,"£1,300.00"
 18-Nov-2024,Redacted Personal Payments,Population Wellbeing,Housing Social Letting Agency,SLA Landlord Rent Payments,£725.00
 20-Nov-2024,Redacted Personal Payments,Population Wellbeing,Housing Social Letting Agency,SLA Landlord Rent Payments,£380.00
 20-Nov-2024,Redacted Personal Payments,Population Wellbeing,Housing Social Letting Agency,SLA Landlord Rent Payments,£391.00
 21-Nov-2024,Chapel Green Properties Ltd,Population Wellbeing,Housing Social Letting Agency,SLA Landlord Rent Payments,"£1,400.00"
 23-Nov-2024,Lewsey Muslim Cultural Society,Population Wellbeing,Housing Social Letting Agency,SLA Landlord Rent Payments,"£1,300.00"
 23-Nov-2024,Redacted Personal Payments,Population Wellbeing,Housing Social Letting Agency,SLA Landlord Rent Payments,£850.00
 24-Nov-2024,Redacted Personal Payments,Population Wellbeing,Housing Social Letting Agency,SLA Landlord Rent Payments,£850.00
 27-Nov-2024,Redacted Personal Payments,Population Wellbeing,Housing Social Letting Agency,SLA Landlord Rent Payments,£930.00
 28-Nov-2024,Redacted Personal Payments,Population Wellbeing,Housing Social Letting Agency,SLA Landlord Rent Payments,"£1,100.00"
 21-Nov-2024,Heattreat Ltd,Population Wellbeing,Assured Shorthold Tenancy,Reactive Repair & Maintenance  - General,£360.00
 25-Nov-2024,Scutum East Ltd,Population Wellbeing,Assured Shorthold Tenancy,Reactive Repair & Maintenance  - General,£406.15
 07-Nov-2024,Redacted Personal Payments,Population Wellbeing,Rent Debit,National Giro Rent Charges,"£1,575.50"
 04-Nov-2024,Xerox UK Ltd,Population Wellbeing,Housing Needs,Photocopying and Network Printing,£478.49
 18-Nov-2024,Xerox UK Ltd,Population Wellbeing,Housing Needs,Photocopying and Network Printing,£586.04
 14-Nov-2024,Green & Burton ASB Associates,Population Wellbeing,Tenancy Enforcement Team,Legal Expenses,£375.00
 14-Nov-2024,University of Bedfordshire,Population Wellbeing,Tenant Participation,Tenant Events,£262.44
 11-Nov-2024,Joe Graham & Son Ltd,Population Wellbeing,Housing Management,Purchase Of Furniture,£519.99
 04-Nov-2024,Housemark Ltd,Population Wellbeing,Housing Management,Miscellaneous Expenses,"£13,960.00"
 27-Nov-2024,Redacted Personal Payments,Population Wellbeing,Housing Management,Miscellaneous Expenses,£550.00
 27-Nov-2024,Doree Bonner International / Kelerbay Limited,Population Wellbeing,Housing Management,Tenants Removal Expenses,£968.00
 25-Nov-2024,FirstPort Property Services Limited,Population Wellbeing,Service Charge Team,NSAP Service charge,"£1,743.64"
 29-Nov-2024,FirstPort Property Services Limited,Population Wellbeing,Service Charge Team,NSAP Service charge,"£1,692.80"
 13-Nov-2024,Financial Data Management Ltd,Population Wellbeing,Rent Arrears,Printing,£431.52
 13-Nov-2024,Financial Data Management Ltd,Population Wellbeing,Rent Arrears,Printing,"£1,042.93"
 04-Nov-2024,Xerox UK Ltd,Population Wellbeing,Rent Arrears,Photocopying and Network Printing,£439.07
 18-Nov-2024,Xerox UK Ltd,Population Wellbeing,Rent Arrears,Photocopying and Network Printing,£287.15
 25-Nov-2024,Reds Property Maintenance Ltd,Population Wellbeing,Rent Arrears,Legal Expenses,"£1,297.50"
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,£255.69
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,£267.61
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,£269.05
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,£271.90
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,£285.78
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,£285.78
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,£288.05
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,£286.16
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,£338.36
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,£302.88
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,£306.76
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,£327.76
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,£332.89
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,£336.62
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,£367.01
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,£383.84
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,£393.83
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,£517.19
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,£525.74
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,£528.38
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,£569.90
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,£580.71
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,£586.46
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,£656.28
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,£660.49
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,£686.67
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,£767.11
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,£785.42
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,£821.35
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,£854.10
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,£863.61
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,£898.43
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,£900.79
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,£913.53
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,"£1,004.38"
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,"£1,050.93"
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,"£1,054.33"
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,"£1,067.81"
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,"£1,083.88"
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,"£1,092.46"
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,"£1,177.31"
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,"£1,501.01"
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,"£1,842.38"
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,"£2,077.26"
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,"£2,244.88"
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,"£2,485.29"
 20-Nov-2024,NPower Ltd,Population Wellbeing,Grounds Maint/Cleansing/Waste Management,Communal Lighting,"£5,126.59"
 04-Nov-2024,Chubb Fire and Security Ltd,Population Wellbeing,Sheltered Accomodation,Purchase Of Equipment,£861.80
 26-Nov-2024,Redacted Personal Payments,Population Wellbeing,Sheltered Accomodation,Services - Projects - HSF Payments,£453.00
 19-Nov-2024,Lisa Roberts Catering,Population Wellbeing,Sheltered Accomodation,Abigail Court,"£1,200.00"
 07-Nov-2024,The Grove Theatre,Population Wellbeing,Sheltered Accomodation,Lewsey Park Court,£250.00
 28-Nov-2024,MK Promotions Limited,Population Wellbeing,Sheltered Accomodation,Lewsey Park Court,£590.00
 25-Nov-2024,Lisa Roberts Catering,Population Wellbeing,Sheltered Accomodation,Pastures Court,£400.00
 28-Nov-2024,M & M Catering,Population Wellbeing,Sheltered Accomodation,Quantock Court,£324.00
 07-Nov-2024,Theobolds Coaches & Holidays Ltd,Population Wellbeing,Sheltered Accomodation,Wheatfield Court,£526.50
 26-Nov-2024,The Grove Theatre,Population Wellbeing,Sheltered Accomodation,Bert Collins Court,£279.22
 18-Nov-2024,Xerox UK Ltd,Population Wellbeing,Property Maintenance,Photocopying and Network Printing,£640.52
 07-Nov-2024,The Oyster Partnership Ltd,Population Wellbeing,Property Maintenance,Services - Agency Property Maintenance,"£2,375.00"
 19-Nov-2024,EC Energy Ltd T/A Energy Council,Population Wellbeing,Capital Development Costs,Services - Projects,£400.00
 26-Nov-2024,SWECO UK LIMITED,Population Wellbeing,Capital Development Costs,Services - Projects,"£7,200.00"
 04-Nov-2024,Shades Printing Limited,Population Wellbeing,South East Area,Photocopying and Network Printing,£525.00
 18-Nov-2024,Xerox UK Ltd,Population Wellbeing,South East Area,Photocopying and Network Printing,£252.17
 07-Nov-2024,Guardforce Security Services Ltd,Population Wellbeing,Estate Officer Service,Services - Security,"£4,091.48"
 07-Nov-2024,Guardforce Security Services Ltd,Population Wellbeing,Estate Officer Service,Services - Security,"£4,091.48"
 08-Nov-2024,Guardforce Security Services Ltd,Population Wellbeing,Estate Officer Service,Services - Security,"£4,354.88"
 08-Nov-2024,Guardforce Security Services Ltd,Population Wellbeing,Estate Officer Service,Services - Security,£370.00
 08-Nov-2024,Guardforce Security Services Ltd,Population Wellbeing,Estate Officer Service,Services - Security,£780.00
 01-Nov-2024,Driscoll Kingston Solicitors,Population Wellbeing,Responsive Repairs,Disrepair Work,"£1,550.00"
 22-Nov-2024,ClaimSmiths Law,Population Wellbeing,Responsive Repairs,Disrepair Work,"£8,750.00"
 29-Nov-2024,Antony Hodari Solicitors,Population Wellbeing,Responsive Repairs,Disrepair Work,"£1,400.00"
 14-Nov-2024,Heattreat Ltd,Population Wellbeing,Responsive Repairs,Domestic Services & Appliances,£900.00
 28-Nov-2024,Volker Highways Crowley Ltd,Population Wellbeing,Responsive Repairs,Miscellaneous,"£3,672.56"
 14-Nov-2024,Lonsdale Painting & Decorating,Population Wellbeing,Planned Repairs,Internal Decoration,"£7,800.00"
 14-Nov-2024,Lonsdale Painting & Decorating,Population Wellbeing,Planned Repairs,Internal Decoration,"£4,200.00"
 14-Nov-2024,Lonsdale Painting & Decorating,Population Wellbeing,Planned Repairs,Internal Decoration,"£3,800.00"
 14-Nov-2024,Corgi Technical Services Limited,Population Wellbeing,Planned Repairs,Gas Servicing,"£1,180.00"
 14-Nov-2024,Heattreat Ltd,Population Wellbeing,Planned Repairs,Gas Servicing,"£1,734.00"
 14-Nov-2024,Heattreat Ltd,Population Wellbeing,Planned Repairs,Gas Servicing,"£1,765.00"
 14-Nov-2024,Heattreat Ltd,Population Wellbeing,Planned Repairs,Gas Servicing,"£1,899.70"
 14-Nov-2024,Heattreat Ltd,Population Wellbeing,Planned Repairs,Gas Servicing,"£1,048.00"
 14-Nov-2024,Heattreat Ltd,Population Wellbeing,Planned Repairs,Gas Servicing,£870.00
 14-Nov-2024,Heattreat Ltd,Population Wellbeing,Planned Repairs,Gas Servicing,"£1,920.00"
 14-Nov-2024,Heattreat Ltd,Population Wellbeing,Planned Repairs,Gas Servicing,"£1,676.00"
 14-Nov-2024,Heattreat Ltd,Population Wellbeing,Planned Repairs,Gas Servicing,£956.00
 14-Nov-2024,Heattreat Ltd,Population Wellbeing,Planned Repairs,Gas Servicing,"£1,920.00"
 07-Nov-2024,Fixatex Ltd,Population Wellbeing,Planned Repairs,Domestic Services & Appliances,"£1,410.00"
 11-Nov-2024,Corgi Technical Services Limited,Population Wellbeing,Planned Repairs,Domestic Services & Appliances,£980.00
 21-Nov-2024,Fixatex Ltd,Population Wellbeing,Planned Repairs,Domestic Services & Appliances,"£2,257.16"
 07-Nov-2024,CME Heating Ltd,Population Wellbeing,Planned Repairs,Boiler Room Heating Maintce,"£1,214.98"
 06-Nov-2024,Churches Fire Security,Population Wellbeing,Planned Repairs,Fire Fighting Appliances,£362.76
 11-Nov-2024,Churches Fire Security,Population Wellbeing,Planned Repairs,Fire Fighting Appliances,£360.00
 11-Nov-2024,Churches Fire Security,Population Wellbeing,Planned Repairs,Fire Fighting Appliances,£360.00
 11-Nov-2024,Churches Fire Security,Population Wellbeing,Planned Repairs,Fire Fighting Appliances,£360.00
 11-Nov-2024,Churches Fire Security,Population Wellbeing,Planned Repairs,Fire Fighting Appliances,£392.40
 11-Nov-2024,Reliance High-Tech Ltd,Population Wellbeing,Planned Repairs,CCTV Security Maintenance,"£1,362.04"
 14-Nov-2024,Reliance High-Tech Ltd,Population Wellbeing,Planned Repairs,CCTV Security Maintenance,"£1,633.96"
 25-Nov-2024,Scutum East Ltd,Population Wellbeing,Planned Repairs,CCTV Security Maintenance,£315.00
 06-Nov-2024,County Security Services Ltd,Population Wellbeing,Planned Repairs,High Rise Upgrade Entry Systems,£258.00
 06-Nov-2024,County Security Services Ltd,Population Wellbeing,Planned Repairs,High Rise Upgrade Entry Systems,"£1,316.48"
 06-Nov-2024,County Security Services Ltd,Population Wellbeing,Planned Repairs,High Rise Upgrade Entry Systems,£387.00
 14-Nov-2024,County Security Services Ltd,Population Wellbeing,Planned Repairs,High Rise Upgrade Entry Systems,£258.00
 14-Nov-2024,County Security Services Ltd,Population Wellbeing,Planned Repairs,High Rise Upgrade Entry Systems,£311.53
 21-Nov-2024,County Security Services Ltd,Population Wellbeing,Planned Repairs,High Rise Upgrade Entry Systems,£536.50
 21-Nov-2024,County Security Services Ltd,Population Wellbeing,Planned Repairs,High Rise Upgrade Entry Systems,"£1,710.00"
 21-Nov-2024,County Security Services Ltd,Population Wellbeing,Planned Repairs,High Rise Upgrade Entry Systems,£252.54
 21-Nov-2024,County Security Services Ltd,Population Wellbeing,Planned Repairs,High Rise Upgrade Entry Systems,£866.00
 25-Nov-2024,County Security Services Ltd,Population Wellbeing,Planned Repairs,High Rise Upgrade Entry Systems,"£5,145.37"
 27-Nov-2024,County Security Services Ltd,Population Wellbeing,Planned Repairs,High Rise Upgrade Entry Systems,£536.50
 27-Nov-2024,County Security Services Ltd,Population Wellbeing,Planned Repairs,High Rise Upgrade Entry Systems,£264.86
 27-Nov-2024,County Security Services Ltd,Population Wellbeing,Planned Repairs,High Rise Upgrade Entry Systems,"£2,884.78"
 27-Nov-2024,Angle Scaffolding Ltd,Population Wellbeing,Planned Repairs,Reroofing,"£1,246.00"
 14-Nov-2024,Pennington Choices,Population Wellbeing,Planned Repairs,"Asbestos, Management/Removal",£596.75
