Transparency Report April 2024,,,,,
Date,Supplier,Department,CC Description,Ledger Code,Value £
 05-Apr-2024,Lyreco Uk Ltd,Chief Executive,Luton 2040 - Strategy (was Luton Invest.,Services - Projects for Luton 2040,£256.50
 17-Apr-2024,Desi Arts Development Group,Chief Executive,Luton 2040 - Strategy (was Luton Invest.,Services re Cultural Enabler,"£25,200.00"
 17-Apr-2024,Desi Arts Development Group,Chief Executive,Luton 2040 - Strategy (was Luton Invest.,Services re Cultural Enabler,"£5,400.00"
 19-Apr-2024,Radiant Media Limited,Chief Executive,Luton 2040 - Strategy (was Luton Invest.,Services re Cultural Enabler,"£1,000.00"
 02-Apr-2024,Redacted Personal Payment,Chief Executive,Social Justice Unit,Fairness Taskforce Expenditure - COMF £11k,£500.00
 02-Apr-2024,Bedfordshire & Luton Community Foundation,Chief Executive,Social Justice Unit,Fairness Taskforce Expenditure - COMF £11k,"£10,000.00"
 25-Apr-2024,The Young Foundation,Chief Executive,Social Justice Unit,Fairness Taskforce Expenditure - COMF £11k,"£4,167.00"
 26-Apr-2024,The Young Foundation,Chief Executive,Social Justice Unit,Fairness Taskforce Expenditure - COMF £11k,"£4,166.50"
 26-Apr-2024,The Young Foundation,Chief Executive,Social Justice Unit,Fairness Taskforce Expenditure - COMF £11k,"£4,166.50"
 04-Apr-2024,CACI Ltd,Population Wellbeing,Business Intelligence,Software Rental & Licence Fees,"£7,333.56"
 15-Apr-2024,The Copyright Licensing Agency Ltd,Population Wellbeing,Service Director Customer and Org Develo,Other Licences,"£1,425.93"
 30-Apr-2024,NOMINET UK,Inclusive Economy,Procurement,Software Rental & Licence Fees,£425.24
 08-Apr-2024,NTA Monitor Ltd,Inclusive Economy,ICT,Consultancy Fees,"£2,589.95"
 15-Apr-2024,Civica UK Ltd,Inclusive Economy,ICT,Contract Payments Civica,"£66,811.00"
 22-Apr-2024,Civica UK Ltd,Inclusive Economy,ICT,Contract Payments Civica,"£459,189.42"
 11-Apr-2024,Gamma Network Solutions Limited,Inclusive Economy,ICT,Telephones,"£5,389.61"
 29-Apr-2024,Bytes Software Services Ltd,Inclusive Economy,ICT,Maintenance Of Hardware,"£1,122.72"
 22-Apr-2024,Civica UK Ltd,Inclusive Economy,ICT,Purchase Of Software,"£1,367.57"
 23-Apr-2024,Civica UK Ltd,Inclusive Economy,ICT,Purchase Of Software,"-£1,367.57"
 23-Apr-2024,Civica UK Ltd,Inclusive Economy,ICT,Purchase Of Software,"£1,367.57"
 24-Apr-2024,Civica UK Ltd,Inclusive Economy,ICT,Purchase Of Software,"£16,475.68"
 24-Apr-2024,Civica UK Ltd,Inclusive Economy,ICT,Purchase Of Software,"-£16,475.68"
 24-Apr-2024,Civica UK Ltd,Inclusive Economy,ICT,Purchase Of Software,"£16,475.68"
 18-Apr-2024,NOMINET UK,Inclusive Economy,ICT,Software Maintenance & Licence Fees,"£1,009.61"
 30-Apr-2024,Faronics,Inclusive Economy,ICT,Software Maintenance & Licence Fees,"£2,755.02"
 23-Apr-2024,Specops Software Limited,Inclusive Economy,ICT,Software Maintenance,"£18,429.75"
 11-Apr-2024,Xerox UK Ltd,Inclusive Economy,Xerox Photocopiers,Photocopying Contract Direct Costs,"£2,889.00"
 11-Apr-2024,Xerox UK Ltd,Inclusive Economy,Xerox Photocopiers,Photocopying Contract Direct Costs,"£8,119.75"
 22-Apr-2024,Xerox UK Ltd,Inclusive Economy,Xerox Photocopiers,Photocopying Contract Direct Costs,"£14,806.63"
 26-Apr-2024,Alemba Ltd,Inclusive Economy,Future ICT Programme - Civica Insource,Services - Professional - External Assurance,"£2,550.00"
 26-Apr-2024,Alemba Ltd,Inclusive Economy,Future ICT Programme - Civica Insource,Services - Professional - External Assurance,"£2,550.00"
 22-Apr-2024,Civica UK Ltd,Inclusive Economy,Future ICT Programme - Civica Insource,Services - Projects - Service Desk,"£4,760.90"
 11-Apr-2024,Probrand Limited,Inclusive Economy,ICT Equipment Holding Account,Purchases,"£4,177.95"
 15-Apr-2024,Dell Computer Corporation Ltd,Inclusive Economy,ICT Equipment Holding Account,Purchases,£635.80
 24-Apr-2024,Civica UK Ltd,Inclusive Economy,ICT Equipment Holding Account,Purchases,"£2,689.95"
 24-Apr-2024,Civica UK Ltd,Inclusive Economy,ICT Equipment Holding Account,Purchases,"-£2,689.95"
 24-Apr-2024,Civica UK Ltd,Inclusive Economy,ICT Equipment Holding Account,Purchases,"£2,689.95"
 24-Apr-2024,Dell Computer Corporation Ltd,Inclusive Economy,ICT Equipment Holding Account,Purchases,"£1,136.00"
 26-Apr-2024,Probrand Limited,Inclusive Economy,ICT Equipment Holding Account,Purchases,£558.44
 26-Apr-2024,Specialist Computer Centres Plc,Inclusive Economy,ICT Equipment Holding Account,Purchases,£401.24
 29-Apr-2024,Specialist Computer Centres Plc,Inclusive Economy,ICT Equipment Holding Account,Purchases,£286.60
 12-Apr-2024,Workmates & Daniel Owen Ltd,Population Wellbeing,Planned Contracts - Bathrooms,Miscellaneous Expenses,£740.00
 16-Apr-2024,Workmates & Daniel Owen Ltd,Population Wellbeing,Planned Contracts - Bathrooms,Miscellaneous Expenses,-£740.00
 16-Apr-2024,Workmates & Daniel Owen Ltd,Population Wellbeing,Planned Contracts - Bathrooms,Miscellaneous Expenses,£740.00
 16-Apr-2024,Workmates & Daniel Owen Ltd,Population Wellbeing,Planned Contracts - Bathrooms,Miscellaneous Expenses,£725.00
 15-Apr-2024,T & L Flooring Ltd,Population Wellbeing,Planned Contracts - Bathrooms,Sub-Contractors,"£1,750.00"
 15-Apr-2024,T & L Flooring Ltd,Population Wellbeing,Planned Contracts - Bathrooms,Sub-Contractors,£430.00
 15-Apr-2024,T & L Flooring Ltd,Population Wellbeing,Planned Contracts - Bathrooms,Sub-Contractors,£430.00
 09-Apr-2024,Benchmarx Kitchens and Joinery Limited,Population Wellbeing,Planned Contracts - Kitchens,Purchase Of Materials,"£1,545.27"
 24-Apr-2024,Benchmarx Kitchens and Joinery Limited,Population Wellbeing,Planned Contracts - Kitchens,Purchase Of Materials,"£1,184.24"
 24-Apr-2024,Benchmarx Kitchens and Joinery Limited,Population Wellbeing,Planned Contracts - Kitchens,Purchase Of Materials,"£1,083.71"
 26-Apr-2024,Benchmarx Kitchens and Joinery Limited,Population Wellbeing,Planned Contracts - Kitchens,Purchase Of Materials,£310.43
 15-Apr-2024,T & L Flooring Ltd,Population Wellbeing,Planned Contracts - Kitchens,Sub-Contractors,£474.00
 25-Apr-2024,T & L Flooring Ltd,Population Wellbeing,Planned Contracts - Kitchens,Sub-Contractors,£390.00
 22-Apr-2024,Joe Graham & Son Ltd,Population Wellbeing,Property Services,Purchase Of Materials,£366.66
 22-Apr-2024,Howden Joinery Limited,Population Wellbeing,Property Services,Purchase Of Materials,£865.20
 03-Apr-2024,K F Horn Building Contractors Ltd,Population Wellbeing,Property Architects,Sub-Contractors,"£1,575.00"
 03-Apr-2024,K F Horn Building Contractors Ltd,Population Wellbeing,Property Architects,Sub-Contractors,£975.00
 15-Apr-2024,K F Horn Building Contractors Ltd,Population Wellbeing,Property Architects,Sub-Contractors,£390.00
 15-Apr-2024,K F Horn Building Contractors Ltd,Population Wellbeing,Property Architects,Sub-Contractors,"£1,260.00"
 22-Apr-2024,Lonsdale Painting & Decorating,Population Wellbeing,Property Architects,Sub-Contractors,"£3,993.00"
 22-Apr-2024,K F Horn Building Contractors Ltd,Population Wellbeing,Property Architects,Sub-Contractors,£520.00
 25-Apr-2024,K F Horn Building Contractors Ltd,Population Wellbeing,Property Architects,Sub-Contractors,"£1,575.00"
 25-Apr-2024,K F Horn Building Contractors Ltd,Population Wellbeing,Property Architects,Sub-Contractors,£520.00
 11-Apr-2024,3B Training,Population Wellbeing,Overheads,Staff Training,£356.25
 11-Apr-2024,3B Training,Population Wellbeing,Overheads,Staff Training,£356.25
 11-Apr-2024,3B Training,Population Wellbeing,Overheads,Staff Training,"-£1,895.00"
 12-Apr-2024,Kaplan Financial,Population Wellbeing,Overheads,Staff Training,"£1,320.83"
 18-Apr-2024,Certsure LLP (NICEIC),Population Wellbeing,Overheads,Staff Training,"£3,375.00"
 18-Apr-2024,Certsure LLP (NICEIC),Population Wellbeing,Overheads,Staff Training,"£2,250.00"
 23-Apr-2024,3B Training,Population Wellbeing,Overheads,Staff Training,"£1,495.00"
 23-Apr-2024,3B Training,Population Wellbeing,Overheads,Staff Training,"£1,495.00"
 23-Apr-2024,3B Training,Population Wellbeing,Overheads,Staff Training,"£1,495.00"
 23-Apr-2024,3B Training,Population Wellbeing,Overheads,Staff Training,"£1,495.00"
 23-Apr-2024,3B Training,Population Wellbeing,Overheads,Staff Training,"£1,495.00"
 23-Apr-2024,3B Training,Population Wellbeing,Overheads,Staff Training,"£1,495.00"
 23-Apr-2024,3B Training,Population Wellbeing,Overheads,Staff Training,"£1,495.00"
 23-Apr-2024,3B Training,Population Wellbeing,Overheads,Staff Training,"£1,495.00"
 23-Apr-2024,3B Training,Population Wellbeing,Overheads,Staff Training,"£1,495.00"
 23-Apr-2024,3B Training,Population Wellbeing,Overheads,Staff Training,"£1,495.00"
 23-Apr-2024,3B Training,Population Wellbeing,Overheads,Staff Training,"£1,495.00"
 23-Apr-2024,3B Training,Population Wellbeing,Overheads,Staff Training,"£1,495.00"
 23-Apr-2024,3B Training,Population Wellbeing,Overheads,Staff Training,"£1,495.00"
 23-Apr-2024,3B Training,Population Wellbeing,Overheads,Staff Training,"£1,495.00"
 23-Apr-2024,3B Training,Population Wellbeing,Overheads,Staff Training,"£1,495.00"
 08-Apr-2024,Certsure LLP (NICEIC),Population Wellbeing,Overheads,Direct Purchases - Supplies,"£1,095.00"
 22-Apr-2024,Shades Printing Limited,Population Wellbeing,Overheads,Internal Printing,£895.00
 11-Apr-2024,Direct Works Forum,Population Wellbeing,Overheads,Subscriptions,"£1,400.00"
 12-Apr-2024,Workmates & Daniel Owen Ltd,Population Wellbeing,Overheads,Other Expenses,£537.50
 12-Apr-2024,Workmates & Daniel Owen Ltd,Population Wellbeing,Overheads,Other Expenses,£600.00
 12-Apr-2024,Workmates & Daniel Owen Ltd,Population Wellbeing,Overheads,Other Expenses,£650.00
 16-Apr-2024,Workmates & Daniel Owen Ltd,Population Wellbeing,Overheads,Other Expenses,£590.00
 23-Apr-2024,Workmates & Daniel Owen Ltd,Population Wellbeing,Overheads,Other Expenses,£760.00
 23-Apr-2024,Workmates & Daniel Owen Ltd,Population Wellbeing,Overheads,Other Expenses,"£1,110.00"
 23-Apr-2024,Workmates & Daniel Owen Ltd,Population Wellbeing,Overheads,Other Expenses,£483.75
 25-Apr-2024,Heattreat Ltd,Population Wellbeing,Overheads,Other Expenses,£339.88
 24-Apr-2024,New Century Doors Ltd,Population Wellbeing,Aids and Adaptations,Purchase Of Materials,£913.52
 10-Apr-2024,Furlong & Higgs Ltd,Population Wellbeing,Aids and Adaptations,Sub-Contractors,"£4,360.00"
 11-Apr-2024,T & L Flooring Ltd,Population Wellbeing,Aids and Adaptations,Sub-Contractors,£430.00
 15-Apr-2024,T & L Flooring Ltd,Population Wellbeing,Aids and Adaptations,Sub-Contractors,£430.00
 08-Apr-2024,Furlong & Higgs Ltd,Population Wellbeing,Grant Work,Sub-Contractors,"£1,661.60"
 10-Apr-2024,Dycol Ltd,Population Wellbeing,Grant Work,Sub-Contractors,"£1,000.00"
 10-Apr-2024,Dycol Ltd,Population Wellbeing,Grant Work,Sub-Contractors,"£3,134.00"
 29-Apr-2024,The Dwelling Doctors LTD,Population Wellbeing,Grant Work,Sub-Contractors,"£1,120.00"
 08-Apr-2024,Benchmarx Kitchens and Joinery Limited,Population Wellbeing,Voids,Purchase Of Materials,£850.98
 09-Apr-2024,Benchmarx Kitchens and Joinery Limited,Population Wellbeing,Voids,Purchase Of Materials,£833.88
 15-Apr-2024,Kingsway Products Limited,Population Wellbeing,Voids,Purchase Of Materials,£599.80
 15-Apr-2024,Butterfield Timber & Safety Supplies,Population Wellbeing,Voids,Purchase Of Materials,£325.50
 24-Apr-2024,Benchmarx Kitchens and Joinery Limited,Population Wellbeing,Voids,Purchase Of Materials,"£1,394.87"
 24-Apr-2024,Benchmarx Kitchens and Joinery Limited,Population Wellbeing,Voids,Purchase Of Materials,"£1,178.37"
 26-Apr-2024,Benchmarx Kitchens and Joinery Limited,Population Wellbeing,Voids,Purchase Of Materials,£290.76
 12-Apr-2024,Workmates & Daniel Owen Ltd,Population Wellbeing,Voids,Miscellaneous Expenses,£888.00
 12-Apr-2024,Workmates & Daniel Owen Ltd,Population Wellbeing,Voids,Miscellaneous Expenses,£870.00
 03-Apr-2024,Dycol Ltd,Population Wellbeing,Voids,Sub-Contractors,£450.00
 10-Apr-2024,T & L Flooring Ltd,Population Wellbeing,Voids,Sub-Contractors,£865.00
 10-Apr-2024,T & L Flooring Ltd,Population Wellbeing,Voids,Sub-Contractors,£435.00
 10-Apr-2024,T & L Flooring Ltd,Population Wellbeing,Voids,Sub-Contractors,£285.00
 10-Apr-2024,T & L Flooring Ltd,Population Wellbeing,Voids,Sub-Contractors,£745.00
 11-Apr-2024,T & L Flooring Ltd,Population Wellbeing,Voids,Sub-Contractors,£660.00
 15-Apr-2024,Lonsdale Painting & Decorating,Population Wellbeing,Voids,Sub-Contractors,"£3,778.01"
 15-Apr-2024,Lonsdale Painting & Decorating,Population Wellbeing,Voids,Sub-Contractors,"£1,880.35"
 25-Apr-2024,Lonsdale Painting & Decorating,Population Wellbeing,Voids,Sub-Contractors,"£1,916.89"
 25-Apr-2024,Lonsdale Painting & Decorating,Population Wellbeing,Voids,Sub-Contractors,"£3,146.58"
 29-Apr-2024,Dycol Ltd,Population Wellbeing,Voids,Sub-Contractors,"£1,500.00"
 29-Apr-2024,Dycol Ltd,Population Wellbeing,Voids,Sub-Contractors,£750.00
 29-Apr-2024,Dycol Ltd,Population Wellbeing,Voids,Sub-Contractors,£830.00
 29-Apr-2024,Dycol Ltd,Population Wellbeing,Voids,Sub-Contractors,£500.00
 29-Apr-2024,Dycol Ltd,Population Wellbeing,Voids,Sub-Contractors,£350.00
 29-Apr-2024,T & L Flooring Ltd,Population Wellbeing,Voids,Sub-Contractors,£660.00
 29-Apr-2024,T & L Flooring Ltd,Population Wellbeing,Voids,Sub-Contractors,£660.00
 29-Apr-2024,T & L Flooring Ltd,Population Wellbeing,Voids,Sub-Contractors,£675.00
 29-Apr-2024,T & L Flooring Ltd,Population Wellbeing,Voids,Sub-Contractors,£660.00
 29-Apr-2024,T & L Flooring Ltd,Population Wellbeing,Voids,Sub-Contractors,£865.00
 29-Apr-2024,T & L Flooring Ltd,Population Wellbeing,Voids,Sub-Contractors,£660.00
 29-Apr-2024,Homebase Ltd,Population Wellbeing,Voids,Sub-Contractors,£458.33
 29-Apr-2024,Homebase Ltd,Population Wellbeing,Voids,Sub-Contractors,£348.71
 29-Apr-2024,Homebase Ltd,Population Wellbeing,Voids,Sub-Contractors,£349.67
 29-Apr-2024,Homebase Ltd,Population Wellbeing,Voids,Sub-Contractors,£416.67
 29-Apr-2024,Homebase Ltd,Population Wellbeing,Voids,Sub-Contractors,£466.67
 29-Apr-2024,Homebase Ltd,Population Wellbeing,Voids,Sub-Contractors,£333.33
 29-Apr-2024,Homebase Ltd,Population Wellbeing,Voids,Sub-Contractors,£308.33
 05-Apr-2024,Window Parts Ltd,Population Wellbeing,Repairs - Aldenham,Direct Purchases - Supplies,£290.32
 12-Apr-2024,Window Parts Ltd,Population Wellbeing,Repairs - Aldenham,Direct Purchases - Supplies,£281.29
 18-Apr-2024,New Century Doors Ltd,Population Wellbeing,Repairs - Aldenham,Direct Purchases - Supplies,£541.99
 18-Apr-2024,New Century Doors Ltd,Population Wellbeing,Repairs - Aldenham,Direct Purchases - Supplies,£553.40
 18-Apr-2024,New Century Doors Ltd,Population Wellbeing,Repairs - Aldenham,Direct Purchases - Supplies,£530.00
 18-Apr-2024,Direct Glazing Limited,Population Wellbeing,Repairs - Aldenham,Direct Purchases - Supplies,"£1,800.00"
 22-Apr-2024,Window Parts Ltd,Population Wellbeing,Repairs - Aldenham,Direct Purchases - Supplies,£407.67
 23-Apr-2024,Window Parts Ltd,Population Wellbeing,Repairs - Aldenham,Direct Purchases - Supplies,£346.66
 23-Apr-2024,Window Parts Ltd,Population Wellbeing,Repairs - Aldenham,Direct Purchases - Supplies,£417.92
 24-Apr-2024,Glazerite Windows Ltd,Population Wellbeing,Repairs - Aldenham,Direct Purchases - Supplies,£286.61
 24-Apr-2024,New Century Doors Ltd,Population Wellbeing,Repairs - Aldenham,Direct Purchases - Supplies,£530.00
 03-Apr-2024,Access Security (Luton) Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£600.00
 03-Apr-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,"£1,295.00"
 03-Apr-2024,Garage Doors (Luton),Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£901.00
 03-Apr-2024,Garage Doors (Luton),Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£700.50
 03-Apr-2024,Garage Doors (Luton),Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£672.00
 03-Apr-2024,Interglow (Contracts) Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£380.00
 03-Apr-2024,Interglow (Contracts) Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£560.00
 03-Apr-2024,Interglow (Contracts) Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£620.00
 03-Apr-2024,Robert Hilson Scaffolding,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£500.00
 03-Apr-2024,Robert Hilson Scaffolding,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£500.00
 03-Apr-2024,Lonsdale Painting & Decorating,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,"£3,150.00"
 03-Apr-2024,Walpole Design and Build Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,"£1,165.00"
 03-Apr-2024,Renral Roofing Felt & Asphelt Specialist,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£350.00
 03-Apr-2024,The Dwelling Doctors LTD,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,"£2,710.45"
 03-Apr-2024,The Dwelling Doctors LTD,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,"£1,694.19"
 03-Apr-2024,Advanced Group PM LTD,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,"£1,160.00"
 03-Apr-2024,Advanced Group PM LTD,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£780.00
 03-Apr-2024,Advanced Group PM LTD,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£980.00
 03-Apr-2024,Bearings Structural Solutions Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,"£5,408.50"
 08-Apr-2024,Advanced Group PM LTD,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£816.00
 08-Apr-2024,Robert Hilson Scaffolding,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£400.00
 08-Apr-2024,Robert Hilson Scaffolding,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£600.00
 08-Apr-2024,T & L Flooring Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£435.00
 08-Apr-2024,T & L Flooring Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£430.00
 08-Apr-2024,T & L Flooring Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£430.00
 08-Apr-2024,T & L Flooring Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£430.00
 08-Apr-2024,T & L Flooring Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£435.00
 08-Apr-2024,Renral Roofing Felt & Asphelt Specialist,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£375.00
 08-Apr-2024,Advanced Group PM LTD,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,"£1,972.00"
 08-Apr-2024,Advanced Group PM LTD,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£680.00
 08-Apr-2024,Furlong & Higgs Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,"£2,100.00"
 08-Apr-2024,Furlong & Higgs Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,"£6,739.64"
 08-Apr-2024,Furlong & Higgs Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,"£2,352.00"
 08-Apr-2024,Furlong & Higgs Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,"£3,672.00"
 08-Apr-2024,Furlong & Higgs Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,"£12,597.23"
 08-Apr-2024,Furlong & Higgs Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,"£4,429.52"
 10-Apr-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£450.00
 10-Apr-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£350.00
 10-Apr-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£850.00
 10-Apr-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,"£1,380.00"
 10-Apr-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£250.00
 10-Apr-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£350.00
 10-Apr-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£440.00
 10-Apr-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£300.00
 10-Apr-2024,Metro Rod Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£296.00
 10-Apr-2024,Interglow (Contracts) Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£740.00
 10-Apr-2024,EnviroVent Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,"£2,735.39"
 10-Apr-2024,T & L Flooring Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,"£1,286.00"
 10-Apr-2024,T & L Flooring Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£265.00
 10-Apr-2024,T & L Flooring Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£435.00
 10-Apr-2024,T & L Flooring Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£420.00
 11-Apr-2024,Lonsdale Painting & Decorating,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£726.00
 11-Apr-2024,Lonsdale Painting & Decorating,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£950.00
 11-Apr-2024,Renral Roofing Felt & Asphelt Specialist,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£475.00
 11-Apr-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,"£1,200.00"
 11-Apr-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,"£1,150.00"
 11-Apr-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£300.00
 11-Apr-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£425.00
 11-Apr-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£500.00
 11-Apr-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£595.00
 11-Apr-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£400.00
 11-Apr-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£415.00
 11-Apr-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£500.00
 11-Apr-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£465.00
 11-Apr-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£300.00
 11-Apr-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£325.00
 11-Apr-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£400.00
 11-Apr-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£520.00
 15-Apr-2024,The Dwelling Doctors LTD,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£450.00
 15-Apr-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£400.00
 15-Apr-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£440.00
 15-Apr-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£550.00
 15-Apr-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£630.00
 15-Apr-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£450.00
 15-Apr-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£560.00
 15-Apr-2024,Renral Roofing Felt & Asphelt Specialist,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£750.00
 15-Apr-2024,Furlong & Higgs Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£684.00
 15-Apr-2024,Robert Hilson Scaffolding,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£500.00
