Transparency Report - January 2024 ,,,,,
Date,Supplier,Department ,CC Description,Ledger Code,Value £
 18-Jan-2024,RICS,Inclusive Economy,Commercial Investment & Dev.Strategy,Services - Professional,£539.00
 17-Jan-2024,Ricardo-AEA Ltd,Inclusive Economy,Corporate Landlord Hard Services Team,Services - Professional,"£4,420.00"
 25-Jan-2024,Luton Learning & Community Partnership Ltd,Inclusive Economy,Corporate Landlord Hard Services Team,Services - Professional,"£6,085.00"
 25-Jan-2024,CB Richard Ellis Limited,Inclusive Economy,The Mall,Service Charge,"£21,243.04"
 04-Jan-2024,Kings Hill Management,Inclusive Economy,"CapitaHse,2 Abbey Wood Rd,W.Malling Kent",Reactive Repair & Maintenance  - General,"£2,258.41"
 18-Jan-2024,Caxton Commercial Ltd,Inclusive Economy,"CapitaHse,2 Abbey Wood Rd,W.Malling Kent",Reactive Repair & Maintenance  - General,"£5,000.00"
 25-Jan-2024,Kings Hill Management,Inclusive Economy,"CapitaHse,2 Abbey Wood Rd,W.Malling Kent",Reactive Repair & Maintenance  - General,"£2,024.01"
 10-Jan-2024,Kings Hill Estate Management Company Ltd,Inclusive Economy,"CapitaHse,2 Abbey Wood Rd,W.Malling Kent",Service Charge,"£3,568.66"
 26-Jan-2024,Dacorum Borough Council,Inclusive Economy,"The Galleries,KD Tower,H-Hampstead, HP1",Rates,"£1,533.00"
 05-Jan-2024,Ashford Borough Council,Inclusive Economy,"Eureka Park 100, Ashford.Kent",Rates,"£10,379.00"
 10-Jan-2024,Swindon Borough Council,Inclusive Economy,"Arclite House, SWINDON",Rates,"£3,891.00"
 10-Jan-2024,Swindon Borough Council,Inclusive Economy,"Arclite House, SWINDON",Rates,"£69,312.00"
 04-Jan-2024,Redacted (Legal),Inclusive Economy,"Arclite House, SWINDON",Service Charge,"£2,637.38"
 04-Jan-2024,Redacted (Legal),Inclusive Economy,"Arclite House, SWINDON",Service Charge,£847.41
 25-Jan-2024,Redacted (Legal),Inclusive Economy,"Freebournes Rd, Witham, Essex",Services - Professional,"£6,117.00"
 05-Jan-2024,Welwyn Hatfield Borough Council,Inclusive Economy,"Howardsgate 34/47, Welwyn Garden City",Rates,£553.00
 08-Jan-2024,ANNSAA LTD,Inclusive Economy,"Howardsgate 34/47, Welwyn Garden City",Services - Professional,"£15,600.00"
 25-Jan-2024,Kettering Venture Park Management Ltd,Inclusive Economy,"Kettering Parkway, 2700",Service Charge,-£404.68
 10-Jan-2024,Wyeth Project Services Ltd,Inclusive Economy,"Eaton Green Rd, Shell PFS",Services - Professional,"£1,675.00"
 19-Jan-2024,Quantec Consultants Limited,Inclusive Economy,Cadence Hse Eaton Green Rd (0ld Eaton Hs,Reactive Repair & Maintenance  - General,"£2,670.00"
 18-Jan-2024,NPower Ltd,Inclusive Economy,Cadence Hse Eaton Green Rd (0ld Eaton Hs,Electricity,£303.81
 18-Jan-2024,Gate House Chambers,Inclusive Economy,"High St. 132-142, Gillingham",Services - Professional fees,"£2,000.00"
 09-Jan-2024,Luton Creative Community CIC,Inclusive Economy,Sundry Properties - Pooled Budgets only,General Repair & Maint (use appropriate CC),"£1,860.00"
 19-Jan-2024,David Nott & Sons Ltd,Inclusive Economy,Sundry Properties - Pooled Budgets only,General Repair & Maint (use appropriate CC),"£1,177.60"
 19-Jan-2024,David Nott & Sons Ltd,Inclusive Economy,Wigmore Pavilion (Shamrock Boxing),Reactive Repair & Maintenance  - General,£663.00
 08-Jan-2024,Drax Energy Solutions Limited,Inclusive Economy,Wigmore Pavilion (Shamrock Boxing),Electricity,£337.22
 18-Jan-2024,NPower Ltd,Inclusive Economy,E-Learning Centre,Electricity,£536.96
 10-Jan-2024,Castle Water Limited,Inclusive Economy,E-Learning Centre,Water Charges,"£1,646.89"
 10-Jan-2024,Castle Water Limited,Inclusive Economy,E-Learning Centre,Water Charges,"£2,473.58"
 10-Jan-2024,Castle Water Limited,Inclusive Economy,E-Learning Centre,Water Charges,"£1,155.86"
 10-Jan-2024,Castle Water Limited,Inclusive Economy,E-Learning Centre,Water Charges,"£1,707.31"
 10-Jan-2024,Castle Water Limited,Inclusive Economy,E-Learning Centre,Water Charges,£565.91
 10-Jan-2024,Castle Water Limited,Inclusive Economy,E-Learning Centre,Water Charges,"£1,035.71"
 17-Jan-2024,Redacted Personal Payment,Inclusive Economy,Ex-HRA Shops,Reactive Repair & Maintenance  - General,"£1,647.30"
 19-Jan-2024,David Nott & Sons Ltd,Inclusive Economy,Ex-HRA Shops,Reactive Repair & Maintenance  - General,"£1,076.76"
 04-Jan-2024,British Gas Business,Inclusive Economy,Ex-HRA Shops,Electricity,£983.79
 04-Jan-2024,British Gas Business,Inclusive Economy,Ex-HRA Shops,Electricity,"£2,161.18"
 22-Jan-2024,Mackay Associates,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal","£1,495.00"
 22-Jan-2024,Mackay Associates,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal","£1,200.00"
 31-Jan-2024,On Advice Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal","£30,845.36"
 31-Jan-2024,C D S Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal",£710.00
 31-Jan-2024,On Advice Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal","£1,787.54"
 31-Jan-2024,On Advice Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal","£1,378.48"
 31-Jan-2024,On Advice Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal",£520.00
 31-Jan-2024,On Advice Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal",£331.00
 31-Jan-2024,On Advice Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal",£306.00
 31-Jan-2024,On Advice Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal",£545.00
 31-Jan-2024,On Advice Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal",£385.00
 31-Jan-2024,Luton Environmental Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal",£300.00
 31-Jan-2024,Luton Environmental Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal","£3,200.00"
 31-Jan-2024,Luton Environmental Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal","£2,800.00"
 31-Jan-2024,Luton Environmental Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal","£1,200.00"
 31-Jan-2024,Luton Environmental Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal","£1,200.00"
 31-Jan-2024,Luton Environmental Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal",£750.00
 31-Jan-2024,Luton Environmental Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal",£900.00
 31-Jan-2024,Luton Environmental Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal",£950.00
 31-Jan-2024,On Advice Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal",£385.00
 31-Jan-2024,On Advice Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal",£385.00
 31-Jan-2024,On Advice Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal",£385.00
 31-Jan-2024,On Advice Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal",£675.00
 31-Jan-2024,On Advice Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal",£680.00
 31-Jan-2024,On Advice Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal",£385.00
 31-Jan-2024,On Advice Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal",£560.00
 31-Jan-2024,On Advice Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal",£728.00
 31-Jan-2024,On Advice Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal",£680.00
 31-Jan-2024,On Advice Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal",£331.00
 31-Jan-2024,RSK Environment Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal","£1,044.50"
 31-Jan-2024,RSK Environment Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal",£955.00
 31-Jan-2024,RSK Environment Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal",£288.00
 31-Jan-2024,RSK Environment Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal",£535.00
 31-Jan-2024,RSK Environment Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal",£926.50
 31-Jan-2024,RSK Environment Ltd,Inclusive Economy,Outlying Offices Pooled Costs,"Asbestos, Management/Removal","£1,377.50"
 22-Jan-2024,Oakleaf Surveying Ltd,Inclusive Economy,Outlying Offices Pooled Costs,Legionella Risk Assessments,"£1,159.00"
 22-Jan-2024,Oakleaf Surveying Ltd,Inclusive Economy,Outlying Offices Pooled Costs,Legionella Risk Assessments,"£1,950.00"
 10-Jan-2024,E.on Next,Inclusive Economy,Outlying Offices Pooled Costs,Electricity,£759.07
 10-Jan-2024,E.on Next,Inclusive Economy,Outlying Offices Pooled Costs,Electricity,£774.71
 19-Jan-2024,ESOS Energy Ltd,Inclusive Economy,Outlying Offices Pooled Costs,Electricity,"£3,565.00"
 31-Jan-2024,ESOS Energy Ltd,Inclusive Economy,Outlying Offices Pooled Costs,Electricity,"£1,550.00"
 31-Jan-2024,Demma Energy Ltd,Inclusive Economy,Outlying Offices Pooled Costs,Electricity,"£1,030.99"
 17-Jan-2024,Redacted Personal Payment,Inclusive Economy,Town Hall,General Repair & Maintenance,"£1,253.00"
 17-Jan-2024,Redacted Personal Payment,Inclusive Economy,Town Hall,General Repair & Maintenance,"£1,288.00"
 17-Jan-2024,Redacted Personal Payment,Inclusive Economy,Town Hall,General Repair & Maintenance,£980.00
 17-Jan-2024,Alltask Ltd,Inclusive Economy,Town Hall,General Repair & Maintenance,"£1,639.32"
 17-Jan-2024,Alltask Ltd,Inclusive Economy,Town Hall,General Repair & Maintenance,"£1,600.29"
 31-Jan-2024,Redacted Personal Payment,Inclusive Economy,Town Hall,General Repair & Maintenance,"£1,356.35"
 31-Jan-2024,Luton Environmental Ltd,Inclusive Economy,Town Hall,General Repair & Maintenance,"£1,700.00"
 31-Jan-2024,Luton Environmental Ltd,Inclusive Economy,Town Hall,General Repair & Maintenance,£900.00
 19-Jan-2024,Churches Fire Security,Inclusive Economy,Town Hall,Mechanical Incl.Heating & Plumbing,£453.03
 19-Jan-2024,Churches Fire Security,Inclusive Economy,Town Hall,Mechanical Incl.Heating & Plumbing,£283.00
 22-Jan-2024,T F Tull Ltd,Inclusive Economy,Town Hall,Mechanical Incl.Heating & Plumbing,£550.00
 05-Jan-2024,Thorlux Lighting,Inclusive Economy,Town Hall,Service Contracts,"£1,356.00"
 17-Jan-2024,Churchill Specialist Contracting Ltd,Inclusive Economy,Town Hall,Service Contracts,"£1,250.00"
 19-Jan-2024,Churches Fire Security,Inclusive Economy,Town Hall,Service Contracts,£395.13
 19-Jan-2024,Churches Fire Security,Inclusive Economy,Town Hall,Service Contracts,"£5,830.34"
 19-Jan-2024,Formula Aluminium Systems Ltd,Inclusive Economy,Town Hall,Maintenance Auto Doors Shutters Barriers,£383.25
 19-Jan-2024,Formula Aluminium Systems Ltd,Inclusive Economy,Town Hall,Maintenance Auto Doors Shutters Barriers,"£1,131.00"
 17-Jan-2024,Digital Energy,Inclusive Economy,Town Hall,Electricity,"£5,980.00"
 18-Jan-2024,NPower Ltd,Inclusive Economy,Town Hall,Electricity,"£23,063.61"
 03-Jan-2024,Shred Station,Inclusive Economy,Town Hall,Shredding,£281.60
 19-Jan-2024,Churches Fire Security,Inclusive Economy,Apex House,Mechanical Incl.Heating & Plumbing,£376.89
 19-Jan-2024,Churches Fire Security,Inclusive Economy,Apex House,Service Contracts,"£2,335.64"
 19-Jan-2024,Formula Aluminium Systems Ltd,Inclusive Economy,Apex House,Maintenance Auto Doors Shutters Barriers,£300.00
 18-Jan-2024,NPower Ltd,Inclusive Economy,Apex House,Electricity,"£3,210.46"
 19-Jan-2024,Churches Fire Security,Inclusive Economy,Clemitson House,Service Contracts,"£2,088.95"
 18-Jan-2024,NPower Ltd,Inclusive Economy,Clemitson House,Electricity,"£5,283.27"
 19-Jan-2024,Churches Fire Security,Inclusive Economy,4 Cardiff Road (YOS) The Albany,Service Contracts,"£1,418.92"
 18-Jan-2024,NPower Ltd,Inclusive Economy,4 Cardiff Road (YOS) The Albany,Electricity,"£2,384.99"
 08-Jan-2024,Redacted Personal Payment,Inclusive Economy,4 Cardiff Road (YOS) The Albany,Service Charge,"-£16,317.02"
 08-Jan-2024,Redacted Personal Payment,Inclusive Economy,4 Cardiff Road (YOS) The Albany,Service Charge,"-£4,022.49"
 08-Jan-2024,Redacted Personal Payment,Inclusive Economy,4 Cardiff Road (YOS) The Albany,Service Charge,"-£16,405.26"
 18-Jan-2024,R Hardy Properties Ltd,Inclusive Economy,4 Cardiff Road (YOS) The Albany,Service Charge,"£11,340.00"
 19-Jan-2024,Churches Fire Security,Inclusive Economy,Central Depot,Mechanical Incl.Heating & Plumbing,£694.54
 31-Jan-2024,Asgard Biomass Tecnical Services,Inclusive Economy,Central Depot,Mechanical Incl.Heating & Plumbing,£600.00
 05-Jan-2024,SMS Environmental Ltd,Inclusive Economy,Central Depot,Service Contracts,"£1,215.00"
 19-Jan-2024,Churches Fire Security,Inclusive Economy,Central Depot,Service Contracts,"£2,247.04"
 19-Jan-2024,Formula Aluminium Systems Ltd,Inclusive Economy,Central Depot,Maintenance Auto Doors Shutters Barriers,£380.00
 19-Jan-2024,Formula Aluminium Systems Ltd,Inclusive Economy,Central Depot,Maintenance Auto Doors Shutters Barriers,£392.00
 19-Jan-2024,Formula Aluminium Systems Ltd,Inclusive Economy,Central Depot,Maintenance Auto Doors Shutters Barriers,£546.30
 19-Jan-2024,Formula Aluminium Systems Ltd,Inclusive Economy,Central Depot,Maintenance Auto Doors Shutters Barriers,"£1,291.30"
 19-Jan-2024,Formula Aluminium Systems Ltd,Inclusive Economy,Central Depot,Maintenance Auto Doors Shutters Barriers,£523.00
 19-Jan-2024,Formula Aluminium Systems Ltd,Inclusive Economy,Central Depot,Maintenance Auto Doors Shutters Barriers,"£1,854.20"
 18-Jan-2024,NPower Ltd,Inclusive Economy,Central Depot,Electricity,"-£12,659.59"
 18-Jan-2024,NPower Ltd,Inclusive Economy,Central Depot,Electricity,"-£10,281.23"
 18-Jan-2024,NPower Ltd,Inclusive Economy,Central Depot,Electricity,"-£10,008.10"
 18-Jan-2024,NPower Ltd,Inclusive Economy,Central Depot,Electricity,"-£9,661.92"
 18-Jan-2024,NPower Ltd,Inclusive Economy,Central Depot,Electricity,"-£9,595.48"
 18-Jan-2024,NPower Ltd,Inclusive Economy,Central Depot,Electricity,"-£5,011.46"
 18-Jan-2024,NPower Ltd,Inclusive Economy,Central Depot,Electricity,"£4,998.83"
 18-Jan-2024,NPower Ltd,Inclusive Economy,Central Depot,Electricity,"£9,577.65"
 18-Jan-2024,NPower Ltd,Inclusive Economy,Central Depot,Electricity,"£9,633.83"
 18-Jan-2024,NPower Ltd,Inclusive Economy,Central Depot,Electricity,"£9,978.96"
 18-Jan-2024,NPower Ltd,Inclusive Economy,Central Depot,Electricity,"£10,262.33"
 18-Jan-2024,NPower Ltd,Inclusive Economy,Central Depot,Electricity,"£12,657.81"
 18-Jan-2024,NPower Ltd,Inclusive Economy,Central Depot,Electricity,"£13,783.28"
 18-Jan-2024,NPower Ltd,Inclusive Economy,Central Depot,Electricity,"£18,070.73"
 17-Jan-2024,Redacted Personal Payment,Inclusive Economy,Luton Registrars Off (see YNB104&XNH104),General Building,"£2,028.00"
 31-Jan-2024,Luton Environmental Ltd,Inclusive Economy,Luton Registrars Off (see YNB104&XNH104),General Building,"£1,100.00"
 18-Jan-2024,NPower Ltd,Inclusive Economy,Luton Registrars Off (see YNB104&XNH104),Electricity,£571.11
 19-Jan-2024,David Nott & Sons Ltd,Inclusive Economy,The Hat Factory,General Building,£326.73
 19-Jan-2024,Scutum East LTD,Inclusive Economy,The Hat Factory,Service Contracts,£390.00
 19-Jan-2024,Churches Fire Security,Inclusive Economy,The Hat Factory,Service Contracts,"£2,968.91"
 19-Jan-2024,Formula Aluminium Systems Ltd,Inclusive Economy,The Hat Factory,Maintenance Auto Doors Shutters Barriers,£488.40
 05-Jan-2024,SMS Environmental Ltd,Inclusive Economy,Arndale House,Service Contracts -1,£517.50
 19-Jan-2024,Gordonson Fire Protection Limited,Inclusive Economy,Arndale House,Service Contracts -1,"£1,035.50"
 19-Jan-2024,Churches Fire Security,Inclusive Economy,Arndale House,Service Contracts -1,"£1,693.16"
 18-Jan-2024,NPower Ltd,Inclusive Economy,Arndale House,Electricity,"£1,275.39"
 18-Jan-2024,NPower Ltd,Inclusive Economy,Arndale House,Electricity,"£7,761.94"
 04-Jan-2024,CB Richard Ellis Limited,Inclusive Economy,Arndale House,Service Charge,"£4,805.51"
 25-Jan-2024,CB Richard Ellis Limited,Inclusive Economy,Arndale House,Service Charge,£325.92
 25-Jan-2024,CB Richard Ellis Limited,Inclusive Economy,Arndale House,Service Charge,£325.92
 25-Jan-2024,CB Richard Ellis Limited,Inclusive Economy,Arndale House,Service Charge,£325.92
 25-Jan-2024,CB Richard Ellis Limited,Inclusive Economy,Arndale House,Service Charge,£325.92
 25-Jan-2024,CB Richard Ellis Limited,Inclusive Economy,Arndale House,Service Charge,£325.92
 04-Jan-2024,CB Richard Ellis Limited,Inclusive Economy,Arndale House,Premises Insurances,"£4,792.86"
 04-Jan-2024,CB Richard Ellis Limited,Inclusive Economy,Arndale House,Premises Insurances,"£4,791.43"
 04-Jan-2024,CB Richard Ellis Limited,Inclusive Economy,Arndale House,Premises Insurances,"£4,791.59"
 04-Jan-2024,CB Richard Ellis Limited,Inclusive Economy,Arndale House,Premises Insurances,"£4,791.46"
 24-Jan-2024,Vital Direct Limited,Inclusive Economy,Arndale House,Services - Professional,£315.00
 10-Jan-2024,Accuro Environmental,Inclusive Economy,Arndale House,Services - Building Cleaning (invoice separately on 6480),"£8,679.53"
 19-Jan-2024,David Nott & Sons Ltd,Inclusive Economy,LewseyComCntr Libr&HousAdvice LandraceRd,General Building,£613.50
 19-Jan-2024,David Nott & Sons Ltd,Inclusive Economy,LewseyComCntr Libr&HousAdvice LandraceRd,General Building,£970.00
 19-Jan-2024,Churches Fire Security,Inclusive Economy,LewseyComCntr Libr&HousAdvice LandraceRd,Mechanical Incl.Heating & Plumbing,£446.08
 19-Jan-2024,Churches Fire Security,Inclusive Economy,LewseyComCntr Libr&HousAdvice LandraceRd,Service Contracts,£706.04
 19-Jan-2024,Formula Aluminium Systems Ltd,Inclusive Economy,LewseyComCntr Libr&HousAdvice LandraceRd,Maintenance Auto Doors Shutters Barriers,£876.00
 18-Jan-2024,Civica UK Ltd,Inclusive Economy,Farley Centre & New Horizons,Broadband ISDN or Other Dedicated Lines,£856.10
 19-Jan-2024,Churches Fire Security,Inclusive Economy,Park Town Community Centre,Service Contracts,£406.85
 18-Jan-2024,NPower Ltd,Inclusive Economy,Park Town Community Centre,Electricity,£367.67
 19-Jan-2024,Cams Fire & Security Plc,Inclusive Economy,Bury Park CommResourceCntr161DunstableRd,Mechanical Incl.Heating & Plumbing,£280.00
 19-Jan-2024,Churches Fire Security,Inclusive Economy,Bury Park CommResourceCntr161DunstableRd,Mechanical Incl.Heating & Plumbing,"£1,092.94"
 05-Jan-2024,SMS Environmental Ltd,Inclusive Economy,Bury Park CommResourceCntr161DunstableRd,Service Contracts,£770.00
 19-Jan-2024,Churches Fire Security,Inclusive Economy,Bury Park CommResourceCntr161DunstableRd,Service Contracts,"£1,063.40"
 19-Jan-2024,Formula Aluminium Systems Ltd,Inclusive Economy,Bury Park CommResourceCntr161DunstableRd,Maintenance Auto Doors Shutters Barriers,£345.90
 05-Jan-2024,SMS Environmental Ltd,Inclusive Economy,High Town Community Centre,Service Contracts,£300.00
 31-Jan-2024,Arjo UK Limited,Inclusive Economy,Chaul End Centre,Mechanical Incl.Heating & Plumbing,£334.39
 31-Jan-2024,Quantec Consultants Limited,Inclusive Economy,Wardown Park Offices,Electrical Works,"£2,758.00"
 19-Jan-2024,David Nott & Sons Ltd,Inclusive Economy,Icknield Rec Grd/Limbury Comm Centre,General Building,£512.92
 05-Jan-2024,SMS Environmental Ltd,Inclusive Economy,Icknield Rec Grd/Limbury Comm Centre,Service Contracts,£320.00
 19-Jan-2024,Metro Rod Ltd,Inclusive Economy,Lancaster Avenue Sports Ground,Mechanical Incl.Heating & Plumbing,£533.70
 05-Jan-2024,SMS Environmental Ltd,Inclusive Economy,Lancaster Avenue Sports Ground,Service Contracts,£470.00
 05-Jan-2024,SMS Environmental Ltd,Inclusive Economy,Leagrave Park,Service Contracts,£342.50
 05-Jan-2024,SMS Environmental Ltd,Inclusive Economy,Lewsey Park,Service Contracts,£320.00
 19-Jan-2024,Formula Aluminium Systems Ltd,Inclusive Economy,Lewsey Park,Maintenance Auto Doors Shutters Barriers,£456.00
 10-Jan-2024,Luton Learning & Community Partnership Ltd,Inclusive Economy,Inspire Luton Sports Village,Service Charge,"£34,720.13"
 25-Jan-2024,Luton Learning & Community Partnership Ltd,Inclusive Economy,Inspire Luton Sports Village,Service Charge,"£61,946.09"
 25-Jan-2024,Luton Learning & Community Partnership Ltd,Inclusive Economy,Inspire Luton Sports Village,Service Charge,"£15,782.84"
 19-Jan-2024,David Nott & Sons Ltd,Inclusive Economy,Lea Manor Recreation Centre,General Building,£539.00
 31-Jan-2024,Luton Environmental Ltd,Inclusive Economy,Lea Manor Recreation Centre,General Building,"£1,400.00"
 19-Jan-2024,Churchill Specialist Contracting Ltd,Inclusive Economy,Lea Manor Recreation Centre,Mechanical Incl.Heating & Plumbing,£736.96
 05-Jan-2024,SMS Environmental Ltd,Inclusive Economy,Lea Manor Recreation Centre,Service Contracts,£300.00
 05-Jan-2024,SMS Environmental Ltd,Inclusive Economy,Lewsey Swimming Pool,Service Contracts,£330.00
 05-Jan-2024,SMS Environmental Ltd,Inclusive Economy,Lewsey Swimming Pool,Service Contracts,£384.00
 19-Jan-2024,Honeywell Control Systems,Inclusive Economy,Luton Central Library,Mechanical Incl.Heating & Plumbing,"£1,092.60"
 19-Jan-2024,Churches Fire Security,Inclusive Economy,Luton Central Library,Service Contracts,"£4,718.80"
 19-Jan-2024,Formula Aluminium Systems Ltd,Inclusive Economy,Luton Central Library,Maintenance Auto Doors Shutters Barriers,£365.00
 19-Jan-2024,Formula Aluminium Systems Ltd,Inclusive Economy,Luton Central Library,Maintenance Auto Doors Shutters Barriers,£385.90
 18-Jan-2024,NPower Ltd,Inclusive Economy,Luton Central Library,Electricity,"£11,328.61"
 17-Jan-2024,Redacted Personal Payment,Inclusive Economy,Wardown House (Museum),General Building,"£1,379.00"
 17-Jan-2024,Redacted Personal Payment,Inclusive Economy,Wardown House (Museum),General Building,"£3,316.00"
 22-Jan-2024,Redacted Personal Payment,Inclusive Economy,Wardown House (Museum),General Building,£855.40
 17-Jan-2024,Constant Cooling Limited,Inclusive Economy,Wardown House (Museum),Mechanical Incl.Heating & Plumbing,£701.66
 19-Jan-2024,Churches Fire Security,Inclusive Economy,Wardown House (Museum),Service Contracts,"£2,540.33"
 05-Jan-2024,SMS Environmental Ltd,Inclusive Economy,The Vale Cemetery & Crematorium,Service Contracts,£335.00
 19-Jan-2024,Formula Aluminium Systems Ltd,Inclusive Economy,The Vale Cemetery & Crematorium,Service Contracts,£390.00
 19-Jan-2024,David Nott & Sons Ltd,Inclusive Economy,The Vale Cemetery & Crematorium,Service Contracts,£548.00
 19-Jan-2024,Churches Fire Security,Inclusive Economy,The Vale Cemetery & Crematorium,Service Contracts,"£1,435.75"
 19-Jan-2024,Formula Aluminium Systems Ltd,Inclusive Economy,The Vale Cemetery & Crematorium,Maintenance Auto Doors Shutters Barriers,£408.50
 19-Jan-2024,Formula Aluminium Systems Ltd,Inclusive Economy,The Vale Cemetery & Crematorium,Maintenance Auto Doors Shutters Barriers,£891.50
 05-Jan-2024,SMS Environmental Ltd,Inclusive Economy,LowerSportsGrdWardownPark Public Toilets,Service Contracts,£265.00
 17-Jan-2024,Redacted Personal Payment,Inclusive Economy,Surrey St.&Avenue/Cutenhoe L.Village CCL,General Building,"£1,339.50"
 19-Jan-2024,Formula Aluminium Systems Ltd,Inclusive Economy,Surrey St.&Avenue/Cutenhoe L.Village CCL,Maintenance Auto Doors Shutters Barriers,£385.00
 19-Jan-2024,Formula Aluminium Systems Ltd,Inclusive Economy,Surrey St.&Avenue/Cutenhoe L.Village CCL,Maintenance Auto Doors Shutters Barriers,"£2,979.25"
 18-Jan-2024,NPower Ltd,Inclusive Economy,Surrey St.&Avenue/Cutenhoe L.Village CCL,Electricity,£425.26
 19-Jan-2024,Churches Fire Security,Inclusive Economy,Leagrave Centre (Lut.Learning Resource),Service Contracts,£357.94
 17-Jan-2024,Redacted Personal Payment,Inclusive Economy,Manor Centre (SC2214),General Building,£448.90
 19-Jan-2024,Formula Aluminium Systems Ltd,Inclusive Economy,Manor Centre (SC2214),General Building,£605.00
 22-Jan-2024,Redacted Personal Payment,Inclusive Economy,Manor Centre (SC2214),General Building,"£3,075.06"
 05-Jan-2024,Civica UK Ltd,Inclusive Economy,Manor Centre (SC2214),Electrical Works,£413.88
 18-Jan-2024,NPower Ltd,Inclusive Economy,Manor Centre (SC2214),Electricity,£977.33
 19-Jan-2024,Churches Fire Security,Inclusive Economy,St Monicas Day Centre Site-now rented (w,Service Contracts,£365.00
 19-Jan-2024,David Nott & Sons Ltd,Inclusive Economy,Fairway/Resource Centre(111 London Rd),General Building,£830.00
 19-Jan-2024,Quantec Consultants Limited,Inclusive Economy,Fairway/Resource Centre(111 London Rd),Electrical Works,"£1,823.69"
 19-Jan-2024,Churches Fire Security,Inclusive Economy,Fairway/Resource Centre(111 London Rd),Service Contracts,"£1,254.96"
 18-Jan-2024,NPower Ltd,Inclusive Economy,Fairway/Resource Centre(111 London Rd),Electricity,"£1,007.99"
 19-Jan-2024,Formula Aluminium Systems Ltd,Inclusive Economy,Lea Manor Community Choices,Maintenance Auto Doors Shutters Barriers,£280.00
 19-Jan-2024,Formula Aluminium Systems Ltd,Inclusive Economy,Lea Manor Community Choices,Maintenance Auto Doors Shutters Barriers,"£1,554.50"
 18-Jan-2024,NPower Ltd,Inclusive Economy,96 Tomlinson Ave replaced by NP5768,Electricity,£450.00
 19-Jan-2024,ADT Fire & Security plc,Inclusive Economy,Lewsey Learning Centre-Tomlinson Avenue,Service Contracts,"£1,546.40"
 19-Jan-2024,Churches Fire Security,Inclusive Economy,Lewsey Learning Centre-Tomlinson Avenue,Service Contracts,"£1,921.96"
 19-Jan-2024,Formula Aluminium Systems Ltd,Inclusive Economy,Lewsey Learning Centre-Tomlinson Avenue,Maintenance Auto Doors Shutters Barriers,£404.00
 18-Jan-2024,NPower Ltd,Inclusive Economy,Lewsey Learning Centre-Tomlinson Avenue,Electricity,"£1,055.77"
 10-Jan-2024,Churchill Contract Services,Inclusive Economy,Lewsey Learning Centre-Tomlinson Avenue,Services - Building Cleaning (invoiced separately),"£1,050.79"
